s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_4p50_035","HRRPUA-CONE_4p50_035","WALL TEMPERATURE-CONE_4p50_050","HRRPUA-CONE_4p50_050","WALL TEMPERATURE-CONE_4p50_075","HRRPUA-CONE_4p50_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.734E+02, 0.000E+00, 2.328E+02, 0.000E+00, 3.260E+02, 1.006E-01
 2.000E+01, 3.019E+02, 0.000E+00, 4.008E+02, 0.000E+00, 5.396E+02, 3.404E+01
 3.000E+01, 3.741E+02, 0.000E+00, 4.838E+02, 1.967E+01, 6.256E+02, 1.070E+02
 4.000E+01, 4.257E+02, 0.000E+00, 5.374E+02, 6.559E+01, 6.749E+02, 1.133E+02
 5.000E+01, 4.627E+02, 0.000E+00, 5.727E+02, 8.942E+01, 7.047E+02, 1.294E+02
 6.000E+01, 4.894E+02, 3.094E-01, 5.963E+02, 7.832E+01, 7.232E+02, 7.218E+01
 7.000E+01, 5.086E+02, 7.297E+00, 6.124E+02, 4.356E+01, 7.352E+02, 3.786E+01
 8.000E+01, 5.226E+02, 2.833E+01, 6.235E+02, 2.706E+01, 7.431E+02, 6.310E+01
 9.000E+01, 5.329E+02, 5.139E+01, 6.313E+02, 2.873E+01, 7.485E+02, 9.179E+01
 1.000E+02, 5.405E+02, 5.156E+01, 6.368E+02, 3.394E+01, 7.521E+02, 1.013E+02
 1.100E+02, 5.462E+02, 5.165E+01, 6.408E+02, 4.000E+01, 7.547E+02, 9.054E+01
 1.200E+02, 5.504E+02, 5.651E+01, 6.436E+02, 4.900E+01, 7.565E+02, 7.657E+01
 1.300E+02, 5.535E+02, 6.310E+01, 6.457E+02, 5.095E+01, 7.577E+02, 5.955E+01
 1.400E+02, 5.559E+02, 6.359E+01, 6.472E+02, 4.746E+01, 7.586E+02, 4.438E+01
 1.500E+02, 5.576E+02, 4.991E+01, 6.483E+02, 4.554E+01, 7.592E+02, 3.851E+01
 1.600E+02, 5.590E+02, 2.682E+01, 6.491E+02, 4.385E+01, 7.596E+02, 3.755E+01
 1.700E+02, 5.600E+02, 1.760E+01, 6.496E+02, 4.175E+01, 7.599E+02, 3.694E+01
 1.800E+02, 5.607E+02, 1.773E+01, 6.501E+02, 3.955E+01, 7.602E+02, 3.633E+01
 1.900E+02, 5.613E+02, 2.316E+01, 6.504E+02, 3.719E+01, 7.603E+02, 3.571E+01
 2.000E+02, 5.617E+02, 3.070E+01, 6.506E+02, 3.360E+01, 7.604E+02, 3.514E+01
 2.100E+02, 5.620E+02, 3.704E+01, 6.507E+02, 3.129E+01, 7.605E+02, 3.459E+01
 2.200E+02, 5.623E+02, 4.398E+01, 6.509E+02, 3.024E+01, 7.606E+02, 3.405E+01
 2.300E+02, 5.625E+02, 4.831E+01, 6.510E+02, 2.918E+01, 7.606E+02, 3.350E+01
 2.400E+02, 5.626E+02, 4.862E+01, 6.510E+02, 2.760E+01, 7.606E+02, 3.289E+01
 2.500E+02, 5.627E+02, 4.652E+01, 6.511E+02, 2.613E+01, 7.606E+02, 3.208E+01
 2.600E+02, 5.628E+02, 4.369E+01, 6.511E+02, 2.486E+01, 7.607E+02, 3.126E+01
 2.700E+02, 5.628E+02, 4.066E+01, 6.511E+02, 2.404E+01, 7.607E+02, 3.044E+01
 2.800E+02, 5.629E+02, 3.761E+01, 6.511E+02, 2.348E+01, 7.607E+02, 2.963E+01
 2.900E+02, 5.629E+02, 3.396E+01, 6.512E+02, 2.329E+01, 7.607E+02, 2.905E+01
 3.000E+02, 5.629E+02, 3.002E+01, 6.512E+02, 2.331E+01, 7.607E+02, 2.857E+01
 3.100E+02, 5.630E+02, 2.609E+01, 6.512E+02, 2.332E+01, 7.607E+02, 2.809E+01
 3.200E+02, 5.630E+02, 2.240E+01, 6.512E+02, 2.325E+01, 7.607E+02, 2.761E+01
 3.300E+02, 5.630E+02, 1.994E+01, 6.512E+02, 2.295E+01, 7.607E+02, 2.717E+01
 3.400E+02, 5.630E+02, 1.862E+01, 6.512E+02, 2.264E+01, 7.607E+02, 2.683E+01
 3.500E+02, 5.630E+02, 1.803E+01, 6.512E+02, 2.232E+01, 7.607E+02, 2.649E+01
 3.600E+02, 5.630E+02, 1.789E+01, 6.512E+02, 2.207E+01, 7.607E+02, 2.614E+01
 3.700E+02, 5.630E+02, 1.775E+01, 6.512E+02, 2.202E+01, 7.607E+02, 2.580E+01
 3.800E+02, 5.630E+02, 1.761E+01, 6.512E+02, 2.210E+01, 7.607E+02, 2.549E+01
 3.900E+02, 5.630E+02, 1.747E+01, 6.512E+02, 2.213E+01, 7.607E+02, 2.518E+01
 4.000E+02, 5.630E+02, 1.734E+01, 6.512E+02, 2.189E+01, 7.607E+02, 2.487E+01
 4.100E+02, 5.630E+02, 1.720E+01, 6.512E+02, 2.129E+01, 7.607E+02, 2.456E+01
 4.200E+02, 5.630E+02, 1.706E+01, 6.512E+02, 2.070E+01, 7.607E+02, 2.420E+01
 4.300E+02, 5.630E+02, 1.692E+01, 6.512E+02, 2.010E+01, 7.607E+02, 2.375E+01
 4.400E+02, 5.630E+02, 1.679E+01, 6.512E+02, 1.969E+01, 7.607E+02, 2.331E+01
 4.500E+02, 5.630E+02, 1.666E+01, 6.512E+02, 1.944E+01, 7.607E+02, 2.286E+01
 4.600E+02, 5.630E+02, 1.654E+01, 6.512E+02, 1.920E+01, 7.607E+02, 1.299E+01
 4.700E+02, 5.630E+02, 1.642E+01, 6.512E+02, 1.895E+01, 7.607E+02, 0.000E+00
 4.800E+02, 5.630E+02, 1.629E+01, 6.512E+02, 1.870E+01, 7.607E+02, 0.000E+00
 4.900E+02, 5.630E+02, 1.617E+01, 6.512E+02, 1.845E+01, 7.607E+02, 0.000E+00
 5.000E+02, 5.630E+02, 1.605E+01, 6.512E+02, 1.823E+01, 7.607E+02, 0.000E+00
 5.100E+02, 5.630E+02, 1.593E+01, 6.512E+02, 1.802E+01, 7.607E+02, 0.000E+00
 5.200E+02, 5.630E+02, 1.580E+01, 6.512E+02, 1.782E+01, 7.607E+02, 0.000E+00
 5.300E+02, 5.630E+02, 1.568E+01, 6.512E+02, 1.761E+01, 7.607E+02, 0.000E+00
 5.400E+02, 5.630E+02, 1.552E+01, 6.512E+02, 1.741E+01, 7.607E+02, 0.000E+00
 5.500E+02, 5.630E+02, 1.533E+01, 6.512E+02, 1.720E+01, 7.607E+02, 0.000E+00
 5.600E+02, 5.630E+02, 1.515E+01, 6.512E+02, 1.697E+01, 7.607E+02, 0.000E+00
 5.700E+02, 5.630E+02, 1.496E+01, 6.512E+02, 1.674E+01, 7.607E+02, 0.000E+00
 5.800E+02, 5.630E+02, 1.478E+01, 6.512E+02, 1.651E+01, 7.607E+02, 0.000E+00
 5.900E+02, 5.630E+02, 1.459E+01, 6.512E+02, 1.628E+01, 7.607E+02, 0.000E+00
 6.000E+02, 5.630E+02, 1.441E+01, 6.512E+02, 1.605E+01, 7.607E+02, 0.000E+00
 6.100E+02, 5.630E+02, 1.423E+01, 6.512E+02, 8.219E+00, 7.607E+02, 0.000E+00
 6.200E+02, 5.630E+02, 1.404E+01, 6.512E+02, 0.000E+00, 7.607E+02, 0.000E+00
 6.300E+02, 5.630E+02, 1.388E+01, 6.512E+02, 0.000E+00, 7.607E+02, 0.000E+00
 6.400E+02, 5.630E+02, 1.377E+01, 6.512E+02, 0.000E+00, 7.607E+02, 0.000E+00
 6.500E+02, 5.630E+02, 1.367E+01, 6.512E+02, 0.000E+00, 7.607E+02, 0.000E+00
 6.600E+02, 5.630E+02, 1.356E+01, 6.512E+02, 0.000E+00, 7.607E+02, 0.000E+00
 6.700E+02, 5.630E+02, 1.345E+01, 6.512E+02, 0.000E+00, 7.607E+02, 0.000E+00
 6.800E+02, 5.630E+02, 1.334E+01, 6.512E+02, 0.000E+00, 7.607E+02, 0.000E+00
 6.900E+02, 5.630E+02, 1.324E+01, 6.512E+02, 0.000E+00, 7.607E+02, 0.000E+00
 7.000E+02, 5.630E+02, 1.313E+01, 6.512E+02, 0.000E+00, 7.607E+02, 0.000E+00
 7.100E+02, 5.630E+02, 1.302E+01, 6.512E+02, 0.000E+00, 7.607E+02, 0.000E+00
 7.200E+02, 5.630E+02, 1.292E+01, 6.512E+02, 0.000E+00, 7.607E+02, 0.000E+00
