s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 7.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.600E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.800E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+01, 0.000E+00, 0.000E+00, 3.301E+02
 2.200E+01, 0.000E+00, 0.000E+00, 3.502E+02
 2.500E+01, 0.000E+00, 0.000E+00, 3.387E+02
 2.700E+01, 0.000E+00, 2.172E+01, 3.132E+02
 2.900E+01, 0.000E+00, 1.439E+02, 2.941E+02
 3.100E+01, 0.000E+00, 2.488E+02, 2.772E+02
 3.300E+01, 0.000E+00, 2.609E+02, 2.630E+02
 3.600E+01, 0.000E+00, 2.551E+02, 2.487E+02
 3.800E+01, 0.000E+00, 2.414E+02, 2.364E+02
 4.000E+01, 0.000E+00, 2.302E+02, 2.281E+02
 4.200E+01, 0.000E+00, 2.199E+02, 2.208E+02
 4.400E+01, 0.000E+00, 2.103E+02, 2.147E+02
 4.700E+01, 0.000E+00, 1.998E+02, 2.079E+02
 4.900E+01, 0.000E+00, 1.911E+02, 2.019E+02
 5.100E+01, 0.000E+00, 1.850E+02, 1.972E+02
 5.300E+01, 0.000E+00, 1.794E+02, 1.927E+02
 5.600E+01, 0.000E+00, 1.733E+02, 1.872E+02
 5.800E+01, 0.000E+00, 1.679E+02, 1.823E+02
 6.000E+01, 0.000E+00, 1.640E+02, 1.787E+02
 6.200E+01, 0.000E+00, 1.606E+02, 1.755E+02
 6.400E+01, 0.000E+00, 1.574E+02, 1.726E+02
 6.600E+01, 0.000E+00, 1.545E+02, 1.698E+02
 6.900E+01, 0.000E+00, 1.511E+02, 1.664E+02
 7.100E+01, 0.000E+00, 1.478E+02, 1.632E+02
 7.300E+01, 0.000E+00, 1.452E+02, 1.609E+02
 7.500E+01, 0.000E+00, 1.427E+02, 1.587E+02
 7.700E+01, 0.000E+00, 1.402E+02, 1.567E+02
 8.000E+01, 0.000E+00, 1.374E+02, 1.543E+02
 8.200E+01, 0.000E+00, 1.348E+02, 1.521E+02
 8.400E+01, 0.000E+00, 1.328E+02, 1.506E+02
 8.600E+01, 0.000E+00, 1.310E+02, 1.493E+02
 8.800E+01, 0.000E+00, 1.294E+02, 1.482E+02
 9.100E+01, 5.066E+01, 1.274E+02, 1.471E+02
 9.300E+01, 1.587E+02, 1.255E+02, 1.460E+02
 9.500E+01, 1.655E+02, 1.240E+02, 1.450E+02
 9.700E+01, 1.692E+02, 1.225E+02, 1.441E+02
 1.000E+02, 1.695E+02, 1.208E+02, 1.429E+02
 1.020E+02, 1.655E+02, 1.192E+02, 1.419E+02
 1.040E+02, 1.610E+02, 1.180E+02, 1.411E+02
 1.060E+02, 1.561E+02, 1.169E+02, 1.405E+02
 1.080E+02, 1.513E+02, 1.159E+02, 1.398E+02
 1.110E+02, 1.456E+02, 1.146E+02, 1.391E+02
 1.130E+02, 1.403E+02, 1.134E+02, 1.385E+02
 1.150E+02, 1.363E+02, 1.125E+02, 1.380E+02
 1.170E+02, 1.326E+02, 1.117E+02, 1.375E+02
 1.190E+02, 1.293E+02, 1.111E+02, 1.369E+02
 1.220E+02, 1.257E+02, 1.104E+02, 1.361E+02
 1.240E+02, 1.223E+02, 1.098E+02, 1.353E+02
 1.260E+02, 1.198E+02, 1.093E+02, 1.348E+02
 1.280E+02, 1.174E+02, 1.088E+02, 1.344E+02
 1.300E+02, 1.152E+02, 1.083E+02, 1.341E+02
 1.320E+02, 1.132E+02, 1.078E+02, 1.337E+02
 1.350E+02, 1.108E+02, 1.071E+02, 1.332E+02
 1.370E+02, 1.086E+02, 1.065E+02, 1.327E+02
 1.390E+02, 1.069E+02, 1.060E+02, 1.324E+02
 1.410E+02, 1.054E+02, 1.056E+02, 1.322E+02
 1.430E+02, 1.041E+02, 1.052E+02, 1.321E+02
 1.460E+02, 1.024E+02, 1.047E+02, 1.320E+02
 1.480E+02, 1.008E+02, 1.043E+02, 1.317E+02
 1.500E+02, 9.965E+01, 1.039E+02, 1.314E+02
 1.520E+02, 9.852E+01, 1.036E+02, 1.310E+02
 1.540E+02, 9.739E+01, 1.033E+02, 1.307E+02
 1.570E+02, 9.599E+01, 1.030E+02, 1.302E+02
 1.590E+02, 9.462E+01, 1.027E+02, 1.299E+02
 1.610E+02, 9.354E+01, 1.024E+02, 1.297E+02
 1.630E+02, 9.248E+01, 1.020E+02, 1.296E+02
 1.650E+02, 9.145E+01, 1.017E+02, 1.294E+02
 1.680E+02, 9.020E+01, 1.012E+02, 1.292E+02
 1.700E+02, 8.904E+01, 1.008E+02, 1.289E+02
 1.720E+02, 8.816E+01, 1.005E+02, 1.287E+02
 1.740E+02, 8.731E+01, 1.003E+02, 1.284E+02
 1.760E+02, 8.649E+01, 1.001E+02, 1.283E+02
 1.790E+02, 8.553E+01, 9.983E+01, 1.281E+02
 1.810E+02, 8.464E+01, 9.957E+01, 1.281E+02
 1.830E+02, 8.394E+01, 9.933E+01, 1.281E+02
 1.850E+02, 8.326E+01, 9.910E+01, 1.281E+02
 1.880E+02, 8.244E+01, 9.883E+01, 1.280E+02
 1.900E+02, 8.164E+01, 9.864E+01, 1.279E+02
 1.920E+02, 8.101E+01, 9.854E+01, 1.278E+02
 1.940E+02, 8.039E+01, 9.847E+01, 1.278E+02
 1.960E+02, 7.978E+01, 9.842E+01, 1.279E+02
 1.990E+02, 7.905E+01, 9.833E+01, 1.282E+02
 2.010E+02, 7.835E+01, 9.820E+01, 1.286E+02
 2.030E+02, 7.782E+01, 9.804E+01, 1.289E+02
 2.050E+02, 7.730E+01, 9.786E+01, 1.291E+02
