s,kW/m2,kW/m2
 5.900E+01, 7.977E+01, 2.543E+02
 6.000E+01, 8.860E+01, 2.552E+02
 6.100E+01, 9.789E+01, 2.558E+02
 6.200E+01, 1.064E+02, 2.563E+02
 6.300E+01, 1.135E+02, 2.568E+02
 6.400E+01, 1.201E+02, 2.573E+02
 6.500E+01, 1.264E+02, 2.578E+02
 6.600E+01, 1.329E+02, 2.583E+02
 6.700E+01, 1.392E+02, 2.588E+02
 6.800E+01, 1.455E+02, 2.593E+02
 6.900E+01, 1.519E+02, 2.598E+02
 7.000E+01, 1.582E+02, 2.603E+02
 7.100E+01, 1.646E+02, 2.605E+02
 7.200E+01, 1.714E+02, 2.597E+02
 7.300E+01, 1.782E+02, 2.586E+02
 7.400E+01, 1.822E+02, 2.575E+02
 7.500E+01, 1.842E+02, 2.564E+02
 7.600E+01, 1.859E+02, 2.553E+02
 7.700E+01, 1.874E+02, 2.541E+02
 7.800E+01, 1.889E+02, 2.530E+02
 7.900E+01, 1.903E+02, 2.519E+02
 8.000E+01, 1.918E+02, 2.508E+02
 8.100E+01, 1.932E+02, 2.496E+02
 8.200E+01, 1.947E+02, 2.485E+02
 8.300E+01, 1.962E+02, 2.474E+02
 8.400E+01, 1.976E+02, 2.461E+02
 8.500E+01, 1.990E+02, 2.447E+02
 8.600E+01, 1.994E+02, 2.433E+02
 8.700E+01, 1.995E+02, 2.420E+02
 8.800E+01, 1.995E+02, 2.407E+02
 8.900E+01, 1.996E+02, 2.395E+02
 9.000E+01, 1.996E+02, 2.382E+02
 9.100E+01, 1.996E+02, 2.370E+02
 9.200E+01, 1.996E+02, 2.357E+02
 9.300E+01, 1.996E+02, 2.344E+02
 9.400E+01, 1.996E+02, 2.332E+02
 9.500E+01, 1.996E+02, 2.319E+02
 9.600E+01, 1.995E+02, 2.308E+02
 9.700E+01, 1.994E+02, 2.299E+02
 9.800E+01, 1.992E+02, 2.289E+02
 9.900E+01, 1.988E+02, 2.280E+02
 1.000E+02, 1.985E+02, 2.271E+02
 1.010E+02, 1.981E+02, 2.261E+02
 1.020E+02, 1.978E+02, 2.252E+02
 1.030E+02, 1.974E+02, 2.243E+02
 1.040E+02, 1.971E+02, 2.234E+02
 1.050E+02, 1.967E+02, 2.224E+02
 1.060E+02, 1.964E+02, 2.215E+02
 1.070E+02, 1.960E+02, 2.206E+02
 1.080E+02, 1.957E+02, 2.196E+02
 1.090E+02, 1.951E+02, 2.187E+02
 1.100E+02, 1.944E+02, 2.177E+02
 1.110E+02, 1.937E+02, 2.168E+02
 1.120E+02, 1.930E+02, 2.158E+02
 1.130E+02, 1.923E+02, 2.149E+02
 1.140E+02, 1.915E+02, 2.139E+02
 1.150E+02, 1.908E+02, 2.130E+02
 1.160E+02, 1.901E+02, 2.120E+02
 1.170E+02, 1.893E+02, 2.110E+02
 1.180E+02, 1.886E+02, 2.101E+02
 1.190E+02, 1.879E+02, 2.091E+02
 1.200E+02, 1.872E+02, 2.082E+02
 1.210E+02, 1.864E+02, 2.072E+02
 1.220E+02, 1.856E+02, 2.062E+02
 1.230E+02, 1.848E+02, 2.052E+02
 1.240E+02, 1.841E+02, 2.041E+02
 1.250E+02, 1.833E+02, 2.031E+02
 1.260E+02, 1.825E+02, 2.021E+02
 1.270E+02, 1.817E+02, 2.011E+02
 1.280E+02, 1.809E+02, 2.001E+02
 1.290E+02, 1.802E+02, 1.991E+02
 1.300E+02, 1.794E+02, 1.980E+02
 1.310E+02, 1.786E+02, 1.970E+02
 1.320E+02, 1.779E+02, 1.959E+02
 1.330E+02, 1.771E+02, 1.950E+02
 1.340E+02, 1.764E+02, 1.941E+02
 1.350E+02, 1.757E+02, 1.932E+02
 1.360E+02, 1.750E+02, 1.923E+02
 1.370E+02, 1.743E+02, 1.915E+02
 1.380E+02, 1.736E+02, 1.906E+02
 1.390E+02, 1.729E+02, 1.897E+02
 1.400E+02, 1.722E+02, 1.888E+02
 1.410E+02, 1.715E+02, 1.880E+02
 1.420E+02, 1.708E+02, 1.871E+02
 1.430E+02, 1.701E+02, 1.862E+02
 1.440E+02, 1.695E+02, 1.854E+02
 1.450E+02, 1.690E+02, 1.846E+02
 1.460E+02, 1.686E+02, 1.839E+02
 1.470E+02, 1.681E+02, 1.832E+02
 1.480E+02, 1.676E+02, 1.825E+02
 1.490E+02, 1.671E+02, 1.818E+02
 1.500E+02, 1.667E+02, 1.811E+02
 1.510E+02, 1.662E+02, 1.804E+02
 1.520E+02, 1.658E+02, 1.797E+02
 1.530E+02, 1.654E+02, 1.790E+02
 1.540E+02, 1.649E+02, 1.783E+02
 1.550E+02, 1.645E+02, 1.777E+02
 1.560E+02, 1.639E+02, 1.770E+02
 1.570E+02, 1.633E+02, 1.764E+02
 1.580E+02, 1.627E+02, 1.758E+02
 1.590E+02, 1.621E+02, 1.753E+02
 1.600E+02, 1.615E+02, 1.748E+02
 1.610E+02, 1.609E+02, 1.742E+02
 1.620E+02, 1.603E+02, 1.737E+02
 1.630E+02, 1.597E+02, 1.731E+02
 1.640E+02, 1.591E+02, 1.726E+02
 1.650E+02, 1.584E+02, 1.721E+02
 1.660E+02, 1.578E+02, 1.715E+02
 1.670E+02, 1.572E+02, 1.710E+02
 1.680E+02, 1.566E+02, 1.705E+02
 1.690E+02, 1.560E+02, 1.700E+02
 1.700E+02, 1.553E+02, 1.695E+02
 1.710E+02, 1.547E+02, 1.691E+02
 1.720E+02, 1.540E+02, 1.686E+02
 1.730E+02, 1.534E+02, 1.681E+02
 1.740E+02, 1.528E+02, 1.677E+02
 1.750E+02, 1.521E+02, 1.672E+02
 1.760E+02, 1.515E+02, 1.668E+02
 1.770E+02, 1.508E+02, 1.663E+02
 1.780E+02, 1.502E+02, 1.659E+02
 1.790E+02, 1.497E+02, 1.654E+02
 1.800E+02, 1.492E+02, 1.649E+02
 1.810E+02, 1.488E+02, 1.644E+02
 1.820E+02, 1.484E+02, 1.639E+02
 1.830E+02, 1.479E+02, 1.633E+02
 1.840E+02, 1.475E+02, 1.628E+02
 1.850E+02, 1.471E+02, 1.622E+02
 1.860E+02, 1.466E+02, 1.617E+02
 1.870E+02, 1.462E+02, 1.611E+02
 1.880E+02, 1.458E+02, 1.606E+02
 1.890E+02, 1.454E+02, 1.600E+02
 1.900E+02, 1.450E+02, 1.595E+02
 1.910E+02, 1.446E+02, 1.589E+02
 1.920E+02, 1.442E+02, 1.584E+02
 1.930E+02, 1.438E+02, 1.578E+02
 1.940E+02, 1.434E+02, 1.573E+02
 1.950E+02, 1.430E+02, 1.568E+02
 1.960E+02, 1.427E+02, 1.563E+02
 1.970E+02, 1.423E+02, 1.558E+02
 1.980E+02, 1.419E+02, 1.553E+02
 1.990E+02, 1.415E+02, 1.548E+02
 2.000E+02, 1.412E+02, 1.543E+02
 2.010E+02, 1.408E+02, 1.538E+02
 2.020E+02, 1.405E+02, 1.533E+02
 2.030E+02, 1.403E+02, 1.527E+02
 2.040E+02, 1.401E+02, 1.522E+02
 2.050E+02, 1.399E+02, 1.515E+02
 2.060E+02, 1.398E+02, 1.508E+02
 2.070E+02, 1.396E+02, 1.500E+02
 2.080E+02, 1.395E+02, 1.492E+02
 2.090E+02, 1.393E+02, 1.484E+02
 2.100E+02, 1.391E+02, 1.475E+02
 2.110E+02, 1.390E+02, 1.467E+02
 2.120E+02, 1.388E+02, 1.459E+02
 2.130E+02, 1.387E+02, 1.451E+02
 2.140E+02, 1.385E+02, 1.443E+02
 2.150E+02, 1.383E+02, 1.435E+02
 2.160E+02, 1.380E+02, 1.427E+02
 2.170E+02, 1.378E+02, 1.420E+02
 2.180E+02, 1.375E+02, 1.412E+02
 2.190E+02, 1.373E+02, 1.405E+02
 2.200E+02, 1.370E+02, 1.398E+02
 2.210E+02, 1.368E+02, 1.391E+02
 2.220E+02, 1.365E+02, 1.384E+02
 2.230E+02, 1.363E+02, 1.377E+02
 2.240E+02, 1.360E+02, 1.370E+02
 2.250E+02, 1.358E+02, 1.363E+02
 2.260E+02, 1.356E+02, 1.356E+02
 2.270E+02, 1.354E+02, 1.349E+02
 2.280E+02, 1.352E+02, 1.341E+02
 2.290E+02, 1.351E+02, 1.335E+02
 2.300E+02, 1.349E+02, 1.329E+02
 2.310E+02, 1.347E+02, 1.323E+02
 2.320E+02, 1.345E+02, 1.317E+02
 2.330E+02, 1.343E+02, 1.311E+02
 2.340E+02, 1.342E+02, 1.305E+02
 2.350E+02, 1.340E+02, 1.299E+02
 2.360E+02, 1.338E+02, 1.294E+02
 2.370E+02, 1.336E+02, 1.288E+02
 2.380E+02, 1.334E+02, 1.282E+02
 2.390E+02, 1.331E+02, 1.276E+02
 2.400E+02, 1.328E+02, 1.270E+02
 2.410E+02, 1.325E+02, 1.264E+02
 2.420E+02, 1.322E+02, 1.259E+02
 2.430E+02, 1.319E+02, 1.254E+02
 2.440E+02, 1.316E+02, 1.248E+02
 2.450E+02, 1.313E+02, 1.243E+02
 2.460E+02, 1.310E+02, 1.238E+02
 2.470E+02, 1.307E+02, 1.233E+02
 2.480E+02, 1.304E+02, 1.228E+02
 2.490E+02, 1.301E+02, 1.223E+02
 2.500E+02, 1.298E+02, 1.219E+02
 2.510E+02, 1.295E+02, 1.214E+02
 2.520E+02, 1.292E+02, 1.209E+02
 2.530E+02, 1.289E+02, 1.205E+02
 2.540E+02, 1.286E+02, 1.202E+02
 2.550E+02, 1.283E+02, 1.198E+02
 2.560E+02, 1.280E+02, 1.195E+02
 2.570E+02, 1.277E+02, 1.191E+02
 2.580E+02, 1.274E+02, 1.188E+02
 2.590E+02, 1.271E+02, 1.185E+02
 2.600E+02, 1.268E+02, 1.181E+02
 2.610E+02, 1.265E+02, 1.178E+02
 2.620E+02, 1.261E+02, 1.174E+02
 2.630E+02, 1.257E+02, 1.171E+02
 2.640E+02, 1.254E+02, 1.167E+02
 2.650E+02, 1.250E+02, 1.164E+02
 2.660E+02, 1.246E+02, 1.162E+02
 2.670E+02, 1.242E+02, 1.160E+02
 2.680E+02, 1.239E+02, 1.157E+02
 2.690E+02, 1.235E+02, 1.155E+02
 2.700E+02, 1.231E+02, 1.152E+02
 2.710E+02, 1.227E+02, 1.150E+02
 2.720E+02, 1.224E+02, 1.148E+02
 2.730E+02, 1.220E+02, 1.145E+02
 2.740E+02, 1.216E+02, 1.143E+02
 2.750E+02, 1.212E+02, 1.140E+02
 2.760E+02, 1.208E+02, 1.138E+02
 2.770E+02, 1.204E+02, 1.136E+02
 2.780E+02, 1.200E+02, 1.135E+02
 2.790E+02, 1.197E+02, 1.134E+02
 2.800E+02, 1.193E+02, 1.133E+02
 2.810E+02, 1.189E+02, 1.131E+02
 2.820E+02, 1.185E+02, 1.130E+02
 2.830E+02, 1.181E+02, 1.129E+02
 2.840E+02, 1.177E+02, 1.128E+02
 2.850E+02, 1.173E+02, 1.127E+02
 2.860E+02, 1.169E+02, 1.125E+02
 2.870E+02, 1.165E+02, 1.124E+02
 2.880E+02, 1.161E+02, 1.123E+02
 2.890E+02, 1.157E+02, 1.123E+02
 2.900E+02, 1.153E+02, 1.123E+02
 2.910E+02, 1.148E+02, 1.123E+02
 2.920E+02, 1.144E+02, 1.124E+02
 2.930E+02, 1.140E+02, 1.124E+02
 2.940E+02, 1.136E+02, 1.124E+02
 2.950E+02, 1.132E+02, 1.124E+02
 2.960E+02, 1.128E+02, 1.125E+02
 2.970E+02, 1.124E+02, 1.125E+02
 2.980E+02, 1.120E+02, 1.125E+02
 2.990E+02, 1.116E+02, 1.126E+02
 3.000E+02, 1.112E+02, 1.126E+02
 3.010E+02, 1.108E+02, 1.127E+02
 3.020E+02, 1.104E+02, 1.128E+02
 3.030E+02, 1.100E+02, 1.130E+02
 3.040E+02, 1.096E+02, 1.131E+02
 3.050E+02, 1.092E+02, 1.133E+02
 3.060E+02, 1.088E+02, 1.134E+02
 3.070E+02, 1.084E+02, 1.135E+02
 3.080E+02, 1.080E+02, 1.137E+02
 3.090E+02, 1.075E+02, 1.138E+02
 3.100E+02, 1.070E+02, 1.140E+02
 3.110E+02, 1.065E+02, 1.141E+02
 3.120E+02, 1.060E+02, 1.142E+02
 3.130E+02, 1.055E+02, 1.144E+02
 3.140E+02, 1.050E+02, 1.147E+02
 3.150E+02, 1.045E+02, 1.149E+02
 3.160E+02, 1.040E+02, 1.151E+02
 3.170E+02, 1.035E+02, 1.153E+02
 3.180E+02, 1.030E+02, 1.155E+02
 3.190E+02, 1.025E+02, 1.158E+02
 3.200E+02, 1.021E+02, 1.160E+02
 3.210E+02, 1.018E+02, 1.162E+02
 3.220E+02, 1.014E+02, 1.164E+02
 3.230E+02, 1.011E+02, 1.167E+02
 3.240E+02, 1.007E+02, 1.169E+02
 3.250E+02, 1.004E+02, 1.173E+02
 3.260E+02, 1.000E+02, 1.177E+02
 3.270E+02, 9.970E+01, 1.181E+02
 3.280E+02, 9.934E+01, 1.185E+02
 3.290E+02, 9.896E+01, 1.189E+02
 3.300E+02, 9.857E+01, 1.194E+02
 3.310E+02, 9.819E+01, 1.198E+02
 3.320E+02, 9.783E+01, 1.202E+02
 3.330E+02, 9.748E+01, 1.206E+02
 3.340E+02, 9.713E+01, 1.210E+02
 3.350E+02, 9.678E+01, 1.214E+02
 3.360E+02, 9.643E+01, 1.219E+02
 3.370E+02, 9.609E+01, 1.224E+02
 3.380E+02, 9.574E+01, 1.231E+02
 3.390E+02, 9.540E+01, 1.237E+02
 3.400E+02, 9.505E+01, 1.244E+02
 3.410E+02, 9.470E+01, 1.251E+02
 3.420E+02, 9.436E+01, 1.258E+02
 3.430E+02, 9.406E+01, 1.265E+02
 3.440E+02, 9.382E+01, 1.271E+02
 3.450E+02, 9.361E+01, 1.278E+02
 3.460E+02, 9.339E+01, 1.285E+02
 3.470E+02, 9.318E+01, 1.292E+02
 3.480E+02, 9.298E+01, 1.300E+02
 3.490E+02, 9.277E+01, 1.308E+02
 3.500E+02, 9.256E+01, 1.317E+02
 3.510E+02, 9.236E+01, 1.326E+02
 3.520E+02, 9.215E+01, 1.334E+02
 3.530E+02, 9.195E+01, 1.343E+02
 3.540E+02, 9.174E+01, 1.352E+02
 3.550E+02, 9.151E+01, 1.361E+02
 3.560E+02, 9.125E+01, 1.370E+02
 3.570E+02, 9.098E+01, 1.379E+02
 3.580E+02, 9.072E+01, 1.387E+02
 3.590E+02, 9.045E+01, 1.396E+02
 3.600E+02, 9.018E+01, 1.405E+02
 3.610E+02, 8.991E+01, 1.416E+02
 3.620E+02, 8.965E+01, 1.427E+02
 3.630E+02, 8.938E+01, 1.439E+02
 3.640E+02, 8.911E+01, 1.450E+02
 3.650E+02, 8.885E+01, 1.462E+02
 3.660E+02, 8.858E+01, 1.473E+02
 3.670E+02, 8.833E+01, 1.485E+02
 3.680E+02, 8.808E+01, 1.496E+02
 3.690E+02, 8.784E+01, 1.507E+02
 3.700E+02, 8.760E+01, 1.519E+02
 3.710E+02, 8.736E+01, 1.530E+02
 3.720E+02, 8.711E+01, 1.542E+02
 3.730E+02, 8.687E+01, 1.556E+02
 3.740E+02, 8.663E+01, 1.572E+02
 3.750E+02, 8.639E+01, 1.587E+02
 3.760E+02, 8.615E+01, 1.602E+02
 3.770E+02, 8.591E+01, 1.618E+02
 3.780E+02, 8.567E+01, 1.633E+02
 3.790E+02, 8.548E+01, 1.648E+02
 3.800E+02, 8.531E+01, 1.664E+02
 3.810E+02, 8.514E+01, 1.679E+02
 3.820E+02, 8.498E+01, 1.695E+02
 3.830E+02, 8.482E+01, 1.710E+02
 3.840E+02, 8.466E+01, 1.725E+02
 3.850E+02, 8.449E+01, 1.742E+02
 3.860E+02, 8.433E+01, 1.760E+02
 3.870E+02, 8.417E+01, 1.778E+02
 3.880E+02, 8.401E+01, 1.796E+02
 3.890E+02, 8.385E+01, 1.814E+02
 3.900E+02, 8.369E+01, 1.831E+02
 3.910E+02, 8.359E+01, 1.849E+02
 3.920E+02, 8.351E+01, 1.867E+02
 3.930E+02, 8.344E+01, 1.885E+02
 3.940E+02, 8.337E+01, 1.903E+02
 3.950E+02, 8.330E+01, 1.921E+02
 3.960E+02, 8.323E+01, 1.939E+02
 3.970E+02, 8.316E+01, 1.960E+02
 3.980E+02, 8.309E+01, 1.984E+02
 3.990E+02, 8.302E+01, 2.008E+02
 4.000E+02, 8.295E+01, 2.031E+02
 4.010E+02, 8.288E+01, 2.053E+02
 4.020E+02, 8.282E+01, 2.075E+02
 4.030E+02, 8.278E+01, 2.097E+02
 4.040E+02, 8.275E+01, 2.119E+02
 4.050E+02, 8.273E+01, 2.141E+02
 4.060E+02, 8.271E+01, 2.163E+02
 4.070E+02, 8.268E+01, 2.184E+02
 4.080E+02, 8.266E+01, 2.206E+02
 4.090E+02, 8.264E+01, 2.233E+02
 4.100E+02, 8.261E+01, 2.265E+02
 4.110E+02, 8.259E+01, 2.296E+02
 4.120E+02, 8.257E+01, 2.327E+02
 4.130E+02, 8.255E+01, 2.358E+02
 4.140E+02, 8.253E+01, 2.389E+02
 4.150E+02, 8.255E+01, 2.421E+02
 4.160E+02, 8.259E+01, 2.454E+02
 4.170E+02, 8.264E+01, 2.488E+02
 4.180E+02, 8.268E+01, 2.521E+02
 4.190E+02, 8.273E+01, 2.556E+02
 4.200E+02, 8.277E+01, 2.589E+02
 4.210E+02, 8.282E+01, 2.626E+02
 4.220E+02, 8.287E+01, 2.666E+02
 4.230E+02, 8.291E+01, 2.707E+02
 4.240E+02, 8.296E+01, 2.748E+02
 4.250E+02, 8.300E+01, 2.789E+02
 4.260E+02, 8.306E+01, 2.830E+02
 4.270E+02, 8.316E+01, 2.872E+02
 4.280E+02, 8.328E+01, 2.912E+02
 4.290E+02, 8.341E+01, 2.954E+02
 4.300E+02, 8.354E+01, 2.995E+02
 4.310E+02, 8.367E+01, 3.036E+02
 4.320E+02, 8.380E+01, 3.077E+02
 4.330E+02, 8.393E+01, 3.116E+02
 4.340E+02, 8.406E+01, 3.150E+02
 4.350E+02, 8.419E+01, 3.182E+02
 4.360E+02, 8.433E+01, 3.214E+02
 4.370E+02, 8.446E+01, 3.246E+02
 4.380E+02, 8.460E+01, 3.278E+02
 4.390E+02, 8.481E+01, 3.310E+02
 4.400E+02, 8.504E+01, 3.342E+02
 4.410E+02, 8.527E+01, 3.373E+02
 4.420E+02, 8.551E+01, 3.405E+02
 4.430E+02, 8.575E+01, 3.437E+02
 4.440E+02, 8.599E+01, 3.469E+02
 4.450E+02, 8.623E+01, 3.500E+02
 4.460E+02, 8.647E+01, 3.519E+02
 4.470E+02, 8.671E+01, 3.534E+02
 4.480E+02, 8.695E+01, 3.549E+02
 4.490E+02, 8.719E+01, 3.563E+02
 4.500E+02, 8.744E+01, 3.577E+02
 4.510E+02, 8.773E+01, 3.592E+02
 4.520E+02, 8.803E+01, 3.606E+02
 4.530E+02, 8.833E+01, 3.620E+02
 4.540E+02, 8.864E+01, 3.634E+02
 4.550E+02, 8.894E+01, 3.648E+02
 4.560E+02, 8.924E+01, 3.662E+02
 4.570E+02, 8.955E+01, 3.677E+02
 4.580E+02, 8.986E+01, 3.691E+02
 4.590E+02, 9.016E+01, 3.706E+02
 4.600E+02, 9.047E+01, 3.720E+02
 4.610E+02, 9.078E+01, 3.735E+02
 4.620E+02, 9.110E+01, 3.750E+02
 4.630E+02, 9.148E+01, 3.764E+02
 4.640E+02, 9.187E+01, 3.779E+02
 4.650E+02, 9.226E+01, 3.794E+02
 4.660E+02, 9.266E+01, 3.808E+02
 4.670E+02, 9.305E+01, 3.823E+02
 4.680E+02, 9.345E+01, 3.838E+02
 4.690E+02, 9.385E+01, 3.852E+02
 4.700E+02, 9.425E+01, 3.865E+02
 4.710E+02, 9.464E+01, 3.875E+02
 4.720E+02, 9.505E+01, 3.884E+02
 4.730E+02, 9.545E+01, 3.893E+02
 4.740E+02, 9.590E+01, 3.902E+02
 4.750E+02, 9.645E+01, 3.911E+02
 4.760E+02, 9.701E+01, 3.919E+02
 4.770E+02, 9.759E+01, 3.928E+02
 4.780E+02, 9.817E+01, 3.937E+02
 4.790E+02, 9.875E+01, 3.946E+02
 4.800E+02, 9.934E+01, 3.955E+02
 4.810E+02, 9.992E+01, 3.964E+02
 4.820E+02, 1.005E+02, 3.965E+02
 4.830E+02, 1.011E+02, 3.935E+02
 4.840E+02, 1.016E+02, 3.897E+02
 4.850E+02, 1.021E+02, 3.858E+02
 4.860E+02, 1.027E+02, 3.818E+02
 4.870E+02, 1.034E+02, 3.778E+02
 4.880E+02, 1.041E+02, 3.737E+02
 4.890E+02, 1.048E+02, 3.697E+02
 4.900E+02, 1.055E+02, 3.656E+02
 4.910E+02, 1.062E+02, 3.616E+02
 4.920E+02, 1.069E+02, 3.575E+02
 4.930E+02, 1.076E+02, 3.535E+02
 4.940E+02, 1.083E+02, 3.492E+02
 4.950E+02, 1.089E+02, 3.413E+02
 4.960E+02, 1.096E+02, 3.319E+02
 4.970E+02, 1.103E+02, 3.222E+02
 4.980E+02, 1.111E+02, 3.125E+02
 4.990E+02, 1.119E+02, 3.026E+02
 5.000E+02, 1.127E+02, 2.929E+02
 5.010E+02, 1.135E+02, 2.830E+02
 5.020E+02, 1.143E+02, 2.732E+02
 5.030E+02, 1.151E+02, 2.634E+02
 5.040E+02, 1.159E+02, 2.536E+02
 5.050E+02, 1.167E+02, 2.439E+02
 5.060E+02, 1.176E+02, 2.347E+02
 5.070E+02, 1.184E+02, 2.271E+02
 5.080E+02, 1.192E+02, 2.204E+02
 5.090E+02, 1.200E+02, 2.139E+02
 5.100E+02, 1.208E+02, 2.073E+02
 5.110E+02, 1.217E+02, 2.006E+02
 5.120E+02, 1.226E+02, 1.940E+02
 5.130E+02, 1.235E+02, 1.869E+02
 5.140E+02, 1.244E+02, 1.798E+02
 5.150E+02, 1.252E+02, 1.726E+02
 5.160E+02, 1.261E+02, 1.653E+02
 5.170E+02, 1.270E+02, 1.580E+02
 5.180E+02, 1.279E+02, 1.508E+02
 5.190E+02, 1.288E+02, 1.461E+02
 5.200E+02, 1.296E+02, 1.438E+02
 5.210E+02, 1.306E+02, 1.417E+02
 5.220E+02, 1.316E+02, 1.396E+02
 5.230E+02, 1.327E+02, 1.376E+02
 5.240E+02, 1.338E+02, 1.356E+02
 5.250E+02, 1.349E+02, 1.337E+02
 5.260E+02, 1.359E+02, 1.317E+02
 5.270E+02, 1.370E+02, 1.297E+02
 5.280E+02, 1.381E+02, 1.277E+02
 5.290E+02, 1.392E+02, 1.257E+02
 5.300E+02, 1.403E+02, 1.238E+02
 5.310E+02, 1.413E+02, 1.228E+02
 5.320E+02, 1.424E+02, 1.223E+02
 5.330E+02, 1.436E+02, 1.219E+02
 5.340E+02, 1.448E+02, 1.216E+02
 5.350E+02, 1.461E+02, 1.212E+02
 5.360E+02, 1.473E+02, 1.208E+02
 5.370E+02, 1.486E+02, 1.204E+02
 5.380E+02, 1.499E+02, 1.201E+02
 5.390E+02, 1.511E+02, 1.197E+02
 5.400E+02, 1.524E+02, 1.193E+02
 5.410E+02, 1.537E+02, 1.190E+02
 5.420E+02, 1.549E+02, 1.186E+02
 5.430E+02, 1.562E+02, 1.180E+02
 5.440E+02, 1.575E+02, 1.172E+02
 5.450E+02, 1.589E+02, 1.164E+02
 5.460E+02, 1.604E+02, 1.156E+02
 5.470E+02, 1.619E+02, 1.147E+02
 5.480E+02, 1.634E+02, 1.139E+02
 5.490E+02, 1.649E+02, 1.131E+02
 5.500E+02, 1.664E+02, 1.123E+02
 5.510E+02, 1.680E+02, 1.114E+02
 5.520E+02, 1.696E+02, 1.106E+02
 5.530E+02, 1.713E+02, 1.098E+02
 5.540E+02, 1.729E+02, 1.089E+02
 5.550E+02, 1.746E+02, 1.081E+02
 5.560E+02, 1.762E+02, 1.073E+02
 5.570E+02, 1.778E+02, 1.065E+02
 5.580E+02, 1.794E+02, 1.057E+02
 5.590E+02, 1.811E+02, 1.049E+02
 5.600E+02, 1.827E+02, 1.041E+02
 5.610E+02, 1.843E+02, 1.033E+02
 5.620E+02, 1.859E+02, 1.025E+02
 5.630E+02, 1.875E+02, 1.016E+02
 5.640E+02, 1.892E+02, 1.008E+02
 5.650E+02, 1.908E+02, 9.999E+01
 5.660E+02, 1.925E+02, 9.921E+01
 5.670E+02, 1.941E+02, 9.857E+01
 5.680E+02, 1.956E+02, 9.796E+01
 5.690E+02, 1.969E+02, 9.736E+01
 5.700E+02, 1.982E+02, 9.677E+01
 5.710E+02, 1.995E+02, 9.616E+01
 5.720E+02, 2.007E+02, 9.557E+01
 5.730E+02, 2.020E+02, 9.497E+01
 5.740E+02, 2.032E+02, 9.437E+01
 5.750E+02, 2.044E+02, 9.377E+01
 5.760E+02, 2.056E+02, 9.318E+01
 5.770E+02, 2.067E+02, 9.258E+01
 5.780E+02, 2.079E+02, 9.202E+01
 5.790E+02, 2.091E+02, 9.152E+01
