s,C,kW/m2,C,kW/m2,C,kW/m2
Time,WALL TEMPERATURE-CONE_3p18_025,HRRPUA-CONE_3p18_025,WALL TEMPERATURE-CONE_3p18_050,HRRPUA-CONE_3p18_050,WALL TEMPERATURE-CONE_3p18_075,HRRPUA-CONE_3p18_075
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 2.000E+00, 5.592E+01, 0.000E+00, 8.483E+01, 0.000E+00, 1.138E+02, 0.000E+00
 4.000E+00, 1.077E+02, 0.000E+00, 1.867E+02, 0.000E+00, 2.637E+02, 0.000E+00
 6.000E+00, 1.442E+02, 0.000E+00, 2.560E+02, 0.000E+00, 3.609E+02, 0.000E+00
 8.000E+00, 1.680E+02, 0.000E+00, 2.992E+02, 0.000E+00, 4.183E+02, 0.000E+00
 1.000E+01, 1.864E+02, 0.000E+00, 3.314E+02, 0.000E+00, 4.585E+02, 0.000E+00
 1.200E+01, 2.014E+02, 0.000E+00, 3.567E+02, 0.000E+00, 4.886E+02, 0.000E+00
 1.400E+01, 2.143E+02, 0.000E+00, 3.773E+02, 0.000E+00, 5.123E+02, 0.000E+00
 1.600E+01, 2.256E+02, 0.000E+00, 3.947E+02, 0.000E+00, 5.313E+02, 0.000E+00
 1.800E+01, 2.357E+02, 0.000E+00, 4.096E+02, 0.000E+00, 5.471E+02, 0.000E+00
 2.000E+01, 2.449E+02, 0.000E+00, 4.227E+02, 0.000E+00, 5.606E+02, 0.000E+00
 2.200E+01, 2.533E+02, 0.000E+00, 4.343E+02, 0.000E+00, 5.723E+02, 5.109E+01
 2.400E+01, 2.610E+02, 0.000E+00, 4.446E+02, 0.000E+00, 5.826E+02, 1.259E+02
 2.600E+01, 2.682E+02, 0.000E+00, 4.540E+02, 0.000E+00, 5.918E+02, 2.044E+02
 2.800E+01, 2.750E+02, 0.000E+00, 4.627E+02, 0.000E+00, 6.001E+02, 2.666E+02
 3.000E+01, 2.814E+02, 0.000E+00, 4.706E+02, 0.000E+00, 6.076E+02, 2.816E+02
 3.200E+01, 2.874E+02, 0.000E+00, 4.779E+02, 0.000E+00, 6.145E+02, 2.732E+02
 3.400E+01, 2.931E+02, 0.000E+00, 4.847E+02, 0.000E+00, 6.209E+02, 2.596E+02
 3.600E+01, 2.985E+02, 0.000E+00, 4.911E+02, 0.000E+00, 6.268E+02, 2.463E+02
 3.800E+01, 3.037E+02, 0.000E+00, 4.971E+02, 0.000E+00, 6.323E+02, 2.347E+02
 4.000E+01, 3.087E+02, 0.000E+00, 5.028E+02, 0.000E+00, 6.375E+02, 2.282E+02
 4.200E+01, 3.135E+02, 0.000E+00, 5.081E+02, 0.000E+00, 6.424E+02, 2.257E+02
 4.400E+01, 3.182E+02, 0.000E+00, 5.132E+02, 0.000E+00, 6.470E+02, 2.249E+02
 4.600E+01, 3.226E+02, 0.000E+00, 5.180E+02, 8.747E+00, 6.514E+02, 2.266E+02
 4.800E+01, 3.269E+02, 0.000E+00, 5.227E+02, 1.798E+01, 6.555E+02, 2.282E+02
 5.000E+01, 3.311E+02, 0.000E+00, 5.270E+02, 2.738E+01, 6.595E+02, 2.296E+02
 5.200E+01, 3.351E+02, 0.000E+00, 5.313E+02, 4.365E+01, 6.632E+02, 2.298E+02
 5.400E+01, 3.390E+02, 0.000E+00, 5.353E+02, 7.592E+01, 6.668E+02, 2.297E+02
 5.600E+01, 3.427E+02, 0.000E+00, 5.391E+02, 1.168E+02, 6.702E+02, 2.294E+02
 5.800E+01, 3.464E+02, 0.000E+00, 5.428E+02, 1.557E+02, 6.735E+02, 2.270E+02
 6.000E+01, 3.500E+02, 0.000E+00, 5.464E+02, 1.878E+02, 6.766E+02, 2.239E+02
 6.200E+01, 3.534E+02, 0.000E+00, 5.498E+02, 2.054E+02, 6.796E+02, 2.207E+02
 6.400E+01, 3.568E+02, 0.000E+00, 5.531E+02, 2.082E+02, 6.825E+02, 2.175E+02
 6.600E+01, 3.600E+02, 0.000E+00, 5.563E+02, 2.040E+02, 6.852E+02, 2.143E+02
 6.800E+01, 3.632E+02, 0.000E+00, 5.593E+02, 1.971E+02, 6.879E+02, 2.110E+02
 7.000E+01, 3.663E+02, 0.000E+00, 5.623E+02, 1.856E+02, 6.904E+02, 2.076E+02
 7.200E+01, 3.693E+02, 0.000E+00, 5.651E+02, 1.699E+02, 6.928E+02, 2.037E+02
 7.400E+01, 3.722E+02, 0.000E+00, 5.678E+02, 1.538E+02, 6.952E+02, 1.998E+02
 7.600E+01, 3.750E+02, 0.000E+00, 5.704E+02, 1.376E+02, 6.974E+02, 1.954E+02
 7.800E+01, 3.778E+02, 0.000E+00, 5.730E+02, 1.219E+02, 6.996E+02, 1.905E+02
 8.000E+01, 3.805E+02, 0.000E+00, 5.754E+02, 1.088E+02, 7.017E+02, 1.855E+02
 8.200E+01, 3.831E+02, 0.000E+00, 5.778E+02, 9.956E+01, 7.037E+02, 1.804E+02
 8.400E+01, 3.856E+02, 0.000E+00, 5.801E+02, 9.376E+01, 7.056E+02, 1.753E+02
 8.600E+01, 3.881E+02, 0.000E+00, 5.823E+02, 8.851E+01, 7.075E+02, 1.705E+02
 8.800E+01, 3.905E+02, 0.000E+00, 5.844E+02, 8.467E+01, 7.093E+02, 1.665E+02
 9.000E+01, 3.929E+02, 0.000E+00, 5.865E+02, 8.190E+01, 7.110E+02, 1.626E+02
 9.200E+01, 3.952E+02, 0.000E+00, 5.885E+02, 7.952E+01, 7.127E+02, 1.587E+02
 9.400E+01, 3.974E+02, 0.000E+00, 5.904E+02, 7.730E+01, 7.143E+02, 1.548E+02
 9.600E+01, 3.996E+02, 0.000E+00, 5.923E+02, 7.470E+01, 7.159E+02, 1.509E+02
 9.800E+01, 4.018E+02, 0.000E+00, 5.941E+02, 7.177E+01, 7.174E+02, 1.481E+02
 1.000E+02, 4.038E+02, 0.000E+00, 5.959E+02, 6.883E+01, 7.188E+02, 1.456E+02
 1.020E+02, 4.059E+02, 0.000E+00, 5.976E+02, 6.633E+01, 7.202E+02, 1.433E+02
 1.040E+02, 4.078E+02, 0.000E+00, 5.992E+02, 6.459E+01, 7.216E+02, 1.409E+02
 1.060E+02, 4.098E+02, 0.000E+00, 6.008E+02, 6.313E+01, 7.229E+02, 1.385E+02
 1.080E+02, 4.116E+02, 0.000E+00, 6.023E+02, 6.175E+01, 7.242E+02, 1.361E+02
 1.100E+02, 4.135E+02, 0.000E+00, 6.038E+02, 6.042E+01, 7.254E+02, 1.338E+02
 1.120E+02, 4.152E+02, 0.000E+00, 6.053E+02, 5.911E+01, 7.266E+02, 1.314E+02
 1.140E+02, 4.170E+02, 0.000E+00, 6.067E+02, 5.783E+01, 7.277E+02, 1.290E+02
 1.160E+02, 4.187E+02, 0.000E+00, 6.080E+02, 5.658E+01, 7.288E+02, 1.267E+02
 1.180E+02, 4.203E+02, 0.000E+00, 6.094E+02, 5.559E+01, 7.299E+02, 1.253E+02
 1.200E+02, 4.220E+02, 0.000E+00, 6.106E+02, 5.475E+01, 7.309E+02, 1.241E+02
 1.220E+02, 4.235E+02, 0.000E+00, 6.119E+02, 5.396E+01, 7.319E+02, 1.229E+02
 1.240E+02, 4.251E+02, 0.000E+00, 6.131E+02, 5.339E+01, 7.328E+02, 1.217E+02
 1.260E+02, 4.266E+02, 0.000E+00, 6.142E+02, 5.294E+01, 7.338E+02, 1.205E+02
 1.280E+02, 4.280E+02, 0.000E+00, 6.153E+02, 5.252E+01, 7.347E+02, 1.193E+02
 1.300E+02, 4.295E+02, 0.000E+00, 6.164E+02, 5.213E+01, 7.355E+02, 1.181E+02
 1.320E+02, 4.308E+02, 0.000E+00, 6.175E+02, 5.174E+01, 7.364E+02, 1.169E+02
 1.340E+02, 4.322E+02, 0.000E+00, 6.185E+02, 5.134E+01, 7.372E+02, 1.158E+02
 1.360E+02, 4.335E+02, 0.000E+00, 6.195E+02, 5.104E+01, 7.380E+02, 1.146E+02
 1.380E+02, 4.348E+02, 0.000E+00, 6.205E+02, 5.078E+01, 7.387E+02, 1.134E+02
 1.400E+02, 4.361E+02, 0.000E+00, 6.214E+02, 5.054E+01, 7.394E+02, 1.122E+02
 1.420E+02, 4.373E+02, 0.000E+00, 6.223E+02, 5.029E+01, 7.402E+02, 1.122E+02
 1.440E+02, 4.385E+02, 0.000E+00, 6.232E+02, 5.004E+01, 7.408E+02, 1.134E+02
 1.460E+02, 4.397E+02, 0.000E+00, 6.240E+02, 4.980E+01, 7.415E+02, 1.146E+02
 1.480E+02, 4.408E+02, 0.000E+00, 6.249E+02, 4.955E+01, 7.421E+02, 1.159E+02
 1.500E+02, 4.419E+02, 0.000E+00, 6.257E+02, 4.929E+01, 7.428E+02, 1.171E+02
 1.520E+02, 4.430E+02, 0.000E+00, 6.264E+02, 4.904E+01, 7.434E+02, 1.183E+02
 1.540E+02, 4.441E+02, 0.000E+00, 6.272E+02, 4.878E+01, 7.440E+02, 1.172E+02
 1.560E+02, 4.451E+02, 0.000E+00, 6.279E+02, 4.852E+01, 7.445E+02, 1.149E+02
 1.580E+02, 4.461E+02, 0.000E+00, 6.286E+02, 4.827E+01, 7.451E+02, 1.125E+02
 1.600E+02, 4.471E+02, 0.000E+00, 6.293E+02, 4.800E+01, 7.456E+02, 1.101E+02
 1.620E+02, 4.481E+02, 0.000E+00, 6.300E+02, 4.774E+01, 7.461E+02, 1.076E+02
 1.640E+02, 4.490E+02, 0.000E+00, 6.306E+02, 4.747E+01, 7.466E+02, 1.049E+02
 1.660E+02, 4.500E+02, 0.000E+00, 6.313E+02, 4.720E+01, 7.471E+02, 1.021E+02
 1.680E+02, 4.509E+02, 0.000E+00, 6.319E+02, 4.693E+01, 7.475E+02, 9.925E+01
 1.700E+02, 4.517E+02, 0.000E+00, 6.325E+02, 4.666E+01, 7.480E+02, 9.649E+01
