s,C,kW/m2,C,kW/m2,C,kW/m2
Time,WALL TEMPERATURE-CONE_4p50_035,HRRPUA-CONE_4p50_035,WALL TEMPERATURE-CONE_4p50_050,HRRPUA-CONE_4p50_050,WALL TEMPERATURE-CONE_4p50_075,HRRPUA-CONE_4p50_075
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.010E+02, 0.000E+00, 1.323E+02, 0.000E+00, 1.838E+02, 0.000E+00
 2.000E+01, 1.823E+02, 0.000E+00, 2.465E+02, 0.000E+00, 3.489E+02, 0.000E+00
 3.000E+01, 2.438E+02, 0.000E+00, 3.297E+02, 0.000E+00, 4.607E+02, 1.270E+01
 4.000E+01, 2.975E+02, 0.000E+00, 3.990E+02, 0.000E+00, 5.455E+02, 9.053E+01
 5.000E+01, 3.438E+02, 0.000E+00, 4.554E+02, 3.142E+01, 6.074E+02, 1.473E+02
 6.000E+01, 3.833E+02, 0.000E+00, 5.001E+02, 7.596E+01, 6.517E+02, 2.033E+02
 7.000E+01, 4.164E+02, 0.000E+00, 5.351E+02, 8.586E+01, 6.828E+02, 2.351E+02
 8.000E+01, 4.438E+02, 0.000E+00, 5.621E+02, 9.409E+01, 7.047E+02, 2.204E+02
 9.000E+01, 4.663E+02, 0.000E+00, 5.827E+02, 1.138E+02, 7.200E+02, 2.139E+02
 1.000E+02, 4.846E+02, 5.069E+00, 5.983E+02, 1.346E+02, 7.307E+02, 2.167E+02
 1.100E+02, 4.994E+02, 2.308E+01, 6.101E+02, 1.534E+02, 7.382E+02, 2.187E+02
 1.200E+02, 5.113E+02, 4.562E+01, 6.190E+02, 1.675E+02, 7.435E+02, 2.199E+02
 1.300E+02, 5.209E+02, 6.040E+01, 6.258E+02, 1.776E+02, 7.472E+02, 2.194E+02
 1.400E+02, 5.284E+02, 7.193E+01, 6.308E+02, 1.813E+02, 7.499E+02, 2.120E+02
 1.500E+02, 5.345E+02, 8.404E+01, 6.346E+02, 1.712E+02, 7.518E+02, 1.993E+02
 1.600E+02, 5.393E+02, 1.011E+02, 6.375E+02, 1.539E+02, 7.531E+02, 1.830E+02
 1.700E+02, 5.431E+02, 1.180E+02, 6.397E+02, 1.441E+02, 7.540E+02, 1.719E+02
 1.800E+02, 5.461E+02, 1.245E+02, 6.413E+02, 1.404E+02, 7.547E+02, 1.616E+02
 1.900E+02, 5.485E+02, 1.195E+02, 6.425E+02, 1.375E+02, 7.552E+02, 1.532E+02
 2.000E+02, 5.504E+02, 1.121E+02, 6.434E+02, 1.357E+02, 7.555E+02, 1.526E+02
 2.100E+02, 5.518E+02, 1.083E+02, 6.441E+02, 1.456E+02, 7.558E+02, 1.572E+02
 2.200E+02, 5.530E+02, 1.082E+02, 6.446E+02, 1.450E+02, 7.559E+02, 1.612E+02
 2.300E+02, 5.540E+02, 1.092E+02, 6.450E+02, 1.418E+02, 7.561E+02, 1.601E+02
 2.400E+02, 5.547E+02, 1.101E+02, 6.453E+02, 1.400E+02, 7.562E+02, 1.508E+02
 2.500E+02, 5.553E+02, 1.110E+02, 6.455E+02, 1.381E+02, 7.562E+02, 1.440E+02
 2.600E+02, 5.557E+02, 1.115E+02, 6.457E+02, 1.355E+02, 7.563E+02, 1.398E+02
 2.700E+02, 5.561E+02, 1.119E+02, 6.458E+02, 1.319E+02, 7.563E+02, 1.394E+02
 2.800E+02, 5.564E+02, 1.123E+02, 6.459E+02, 1.303E+02, 7.563E+02, 1.391E+02
 2.900E+02, 5.566E+02, 1.126E+02, 6.460E+02, 1.300E+02, 7.563E+02, 1.408E+02
 3.000E+02, 5.568E+02, 1.117E+02, 6.461E+02, 1.299E+02, 7.563E+02, 1.442E+02
 3.100E+02, 5.569E+02, 1.091E+02, 6.461E+02, 1.315E+02, 7.564E+02, 1.497E+02
 3.200E+02, 5.570E+02, 1.061E+02, 6.461E+02, 1.307E+02, 7.564E+02, 1.726E+02
 3.300E+02, 5.571E+02, 1.021E+02, 6.462E+02, 1.254E+02, 7.564E+02, 1.940E+02
 3.400E+02, 5.572E+02, 9.740E+01, 6.462E+02, 1.238E+02, 7.564E+02, 2.005E+02
 3.500E+02, 5.572E+02, 9.269E+01, 6.462E+02, 1.245E+02, 7.564E+02, 2.019E+02
 3.600E+02, 5.573E+02, 8.895E+01, 6.462E+02, 1.256E+02, 7.564E+02, 2.023E+02
 3.700E+02, 5.573E+02, 8.633E+01, 6.462E+02, 1.231E+02, 7.564E+02, 1.934E+02
 3.800E+02, 5.573E+02, 8.373E+01, 6.462E+02, 1.169E+02, 7.564E+02, 1.567E+02
 3.900E+02, 5.574E+02, 8.114E+01, 6.462E+02, 1.106E+02, 7.564E+02, 1.088E+02
 4.000E+02, 5.574E+02, 7.857E+01, 6.462E+02, 1.078E+02, 7.564E+02, 7.821E+01
 4.100E+02, 5.574E+02, 7.645E+01, 6.462E+02, 1.054E+02, 7.564E+02, 6.369E+01
 4.200E+02, 5.574E+02, 7.454E+01, 6.462E+02, 1.017E+02, 7.564E+02, 3.548E+01
 4.300E+02, 5.574E+02, 7.355E+01, 6.462E+02, 9.792E+01, 7.564E+02, 0.000E+00
 4.400E+02, 5.574E+02, 7.461E+01, 6.462E+02, 9.442E+01, 7.564E+02, 0.000E+00
 4.500E+02, 5.574E+02, 7.577E+01, 6.462E+02, 8.859E+01, 7.564E+02, 0.000E+00
 4.600E+02, 5.574E+02, 7.692E+01, 6.462E+02, 8.273E+01, 7.564E+02, 0.000E+00
 4.700E+02, 5.574E+02, 7.808E+01, 6.462E+02, 7.875E+01, 7.564E+02, 0.000E+00
 4.800E+02, 5.574E+02, 7.902E+01, 6.462E+02, 7.497E+01, 7.564E+02, 0.000E+00
 4.900E+02, 5.574E+02, 7.915E+01, 6.462E+02, 7.098E+01, 7.564E+02, 0.000E+00
 5.000E+02, 5.574E+02, 7.874E+01, 6.462E+02, 6.727E+01, 7.564E+02, 0.000E+00
 5.100E+02, 5.574E+02, 7.624E+01, 6.462E+02, 6.427E+01, 7.564E+02, 0.000E+00
 5.200E+02, 5.574E+02, 7.361E+01, 6.462E+02, 4.781E+01, 7.564E+02, 0.000E+00
 5.300E+02, 5.574E+02, 7.190E+01, 6.462E+02, 3.210E+01, 7.564E+02, 0.000E+00
 5.400E+02, 5.574E+02, 7.037E+01, 6.462E+02, 3.197E+01, 7.564E+02, 0.000E+00
 5.500E+02, 5.574E+02, 6.884E+01, 6.462E+02, 3.195E+01, 7.564E+02, 0.000E+00
 5.600E+02, 5.574E+02, 6.804E+01, 6.462E+02, 3.187E+01, 7.564E+02, 0.000E+00
 5.700E+02, 5.574E+02, 6.795E+01, 6.462E+02, 3.147E+01, 7.564E+02, 0.000E+00
 5.800E+02, 5.574E+02, 6.788E+01, 6.462E+02, 3.102E+01, 7.564E+02, 0.000E+00
 5.900E+02, 5.574E+02, 6.780E+01, 6.462E+02, 3.055E+01, 7.564E+02, 0.000E+00
 6.000E+02, 5.574E+02, 6.772E+01, 6.462E+02, 2.988E+01, 7.564E+02, 0.000E+00
 6.100E+02, 5.574E+02, 6.768E+01, 6.462E+02, 2.859E+01, 7.564E+02, 0.000E+00
 6.200E+02, 5.574E+02, 6.824E+01, 6.462E+02, 2.674E+01, 7.564E+02, 0.000E+00
 6.300E+02, 5.574E+02, 6.908E+01, 6.462E+02, 2.464E+01, 7.564E+02, 0.000E+00
 6.400E+02, 5.574E+02, 6.992E+01, 6.462E+02, 2.262E+01, 7.564E+02, 0.000E+00
 6.500E+02, 5.574E+02, 7.076E+01, 6.462E+02, 2.068E+01, 7.564E+02, 0.000E+00
 6.600E+02, 5.574E+02, 7.162E+01, 6.462E+02, 1.876E+01, 7.564E+02, 0.000E+00
 6.700E+02, 5.574E+02, 7.463E+01, 6.462E+02, 1.729E+01, 7.564E+02, 0.000E+00
 6.800E+02, 5.574E+02, 8.087E+01, 6.462E+02, 1.585E+01, 7.564E+02, 0.000E+00
 6.900E+02, 5.574E+02, 8.851E+01, 6.462E+02, 1.491E+01, 7.564E+02, 0.000E+00
 7.000E+02, 5.574E+02, 9.417E+01, 6.462E+02, 1.417E+01, 7.564E+02, 0.000E+00
 7.100E+02, 5.574E+02, 9.699E+01, 6.462E+02, 1.362E+01, 7.564E+02, 0.000E+00
 7.200E+02, 5.574E+02, 9.844E+01, 6.462E+02, 1.331E+01, 7.564E+02, 0.000E+00
