s,C,kW/m2,C,kW/m2
 3.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 3.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 3.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 3.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 3.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 3.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 3.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 1.201E-03
 5.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 1.201E-03
 5.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 3.545E+00
 5.600E+01, 2.700E+01, 0.000E+00, 2.084E+02, 1.507E+01
 5.700E+01, 2.700E+01, 0.000E+00, 2.084E+02, 2.941E+01
 5.800E+01, 2.700E+01, 0.000E+00, 2.813E+02, 4.426E+01
 5.900E+01, 2.700E+01, 0.000E+00, 2.813E+02, 5.908E+01
 6.000E+01, 2.700E+01, 0.000E+00, 3.331E+02, 7.382E+01
 6.100E+01, 2.700E+01, 0.000E+00, 3.331E+02, 8.857E+01
 6.200E+01, 2.700E+01, 0.000E+00, 3.737E+02, 1.033E+02
 6.300E+01, 2.700E+01, 0.000E+00, 3.737E+02, 1.135E+02
 6.400E+01, 2.700E+01, 0.000E+00, 4.067E+02, 1.177E+02
 6.500E+01, 2.700E+01, 0.000E+00, 4.067E+02, 1.214E+02
 6.600E+01, 2.700E+01, 0.000E+00, 4.341E+02, 1.249E+02
 6.700E+01, 2.700E+01, 0.000E+00, 4.341E+02, 1.284E+02
 6.800E+01, 2.700E+01, 0.000E+00, 4.575E+02, 1.317E+02
 6.900E+01, 2.700E+01, 0.000E+00, 4.575E+02, 1.350E+02
 7.000E+01, 2.700E+01, 0.000E+00, 4.776E+02, 1.379E+02
 7.100E+01, 2.700E+01, 0.000E+00, 4.776E+02, 1.370E+02
 7.200E+01, 2.700E+01, 0.000E+00, 4.952E+02, 1.349E+02
 7.300E+01, 2.700E+01, 0.000E+00, 4.952E+02, 1.327E+02
 7.400E+01, 2.700E+01, 0.000E+00, 5.107E+02, 1.305E+02
 7.500E+01, 2.700E+01, 0.000E+00, 5.107E+02, 1.282E+02
 7.600E+01, 2.700E+01, 0.000E+00, 5.245E+02, 1.259E+02
 7.700E+01, 2.700E+01, 0.000E+00, 5.245E+02, 1.236E+02
 7.800E+01, 2.700E+01, 0.000E+00, 5.368E+02, 1.211E+02
 7.900E+01, 2.700E+01, 0.000E+00, 5.368E+02, 1.182E+02
 8.000E+01, 2.700E+01, 0.000E+00, 5.479E+02, 1.153E+02
 8.100E+01, 2.700E+01, 0.000E+00, 5.479E+02, 1.123E+02
 8.200E+01, 2.700E+01, 0.000E+00, 5.580E+02, 1.093E+02
 8.300E+01, 2.700E+01, 0.000E+00, 5.580E+02, 1.063E+02
 8.400E+01, 2.700E+01, 0.000E+00, 5.671E+02, 1.033E+02
 8.500E+01, 2.700E+01, 0.000E+00, 5.671E+02, 1.002E+02
 8.600E+01, 2.700E+01, 0.000E+00, 5.754E+02, 9.685E+01
 8.700E+01, 2.700E+01, 0.000E+00, 5.754E+02, 9.328E+01
 8.800E+01, 2.700E+01, 0.000E+00, 5.830E+02, 8.965E+01
 8.900E+01, 2.700E+01, 0.000E+00, 5.830E+02, 8.597E+01
 9.000E+01, 2.700E+01, 0.000E+00, 5.899E+02, 8.228E+01
 9.100E+01, 2.700E+01, 0.000E+00, 5.899E+02, 7.859E+01
 9.200E+01, 2.700E+01, 0.000E+00, 5.963E+02, 7.491E+01
 9.300E+01, 2.700E+01, 0.000E+00, 5.963E+02, 7.217E+01
 9.400E+01, 2.700E+01, 0.000E+00, 6.022E+02, 7.005E+01
 9.500E+01, 2.700E+01, 0.000E+00, 6.022E+02, 6.797E+01
 9.600E+01, 2.700E+01, 0.000E+00, 6.077E+02, 6.591E+01
 9.700E+01, 2.700E+01, 0.000E+00, 6.077E+02, 6.386E+01
 9.800E+01, 2.700E+01, 0.000E+00, 6.127E+02, 6.181E+01
 9.900E+01, 2.700E+01, 0.000E+00, 6.127E+02, 5.976E+01
 1.000E+02, 2.700E+01, 0.000E+00, 6.174E+02, 5.797E+01
 1.010E+02, 2.700E+01, 0.000E+00, 6.174E+02, 5.666E+01
 1.020E+02, 2.700E+01, 0.000E+00, 6.218E+02, 5.539E+01
 1.030E+02, 2.700E+01, 0.000E+00, 6.218E+02, 5.413E+01
 1.040E+02, 2.700E+01, 0.000E+00, 6.259E+02, 5.286E+01
 1.050E+02, 2.700E+01, 0.000E+00, 6.259E+02, 5.160E+01
 1.060E+02, 2.700E+01, 0.000E+00, 6.298E+02, 5.035E+01
 1.070E+02, 2.700E+01, 0.000E+00, 6.298E+02, 4.915E+01
 1.080E+02, 2.700E+01, 0.000E+00, 6.334E+02, 4.836E+01
 1.090E+02, 2.700E+01, 0.000E+00, 6.334E+02, 4.765E+01
 1.100E+02, 2.700E+01, 0.000E+00, 6.368E+02, 4.694E+01
 1.110E+02, 2.700E+01, 0.000E+00, 6.368E+02, 4.624E+01
 1.120E+02, 2.700E+01, 0.000E+00, 6.400E+02, 4.554E+01
 1.130E+02, 2.700E+01, 0.000E+00, 6.400E+02, 4.484E+01
 1.140E+02, 2.700E+01, 0.000E+00, 6.431E+02, 4.414E+01
 1.150E+02, 2.700E+01, 4.122E-01, 6.431E+02, 4.360E+01
 1.160E+02, 1.483E+02, 1.234E+00, 6.460E+02, 4.314E+01
 1.170E+02, 1.483E+02, 2.054E+00, 6.460E+02, 4.268E+01
 1.180E+02, 1.985E+02, 2.879E+00, 6.487E+02, 4.223E+01
 1.190E+02, 1.985E+02, 3.705E+00, 6.487E+02, 4.178E+01
 1.200E+02, 2.350E+02, 4.530E+00, 6.513E+02, 4.132E+01
 1.210E+02, 2.350E+02, 5.363E+00, 6.513E+02, 4.087E+01
 1.220E+02, 2.647E+02, 6.193E+00, 6.538E+02, 4.041E+01
 1.230E+02, 2.647E+02, 7.022E+00, 6.538E+02, 3.994E+01
 1.240E+02, 2.898E+02, 7.865E+00, 6.562E+02, 3.946E+01
 1.250E+02, 2.898E+02, 8.823E+00, 6.562E+02, 3.899E+01
 1.260E+02, 3.112E+02, 1.272E+01, 6.585E+02, 3.852E+01
 1.270E+02, 3.112E+02, 1.792E+01, 6.585E+02, 3.804E+01
 1.280E+02, 3.301E+02, 2.312E+01, 6.607E+02, 3.757E+01
 1.290E+02, 3.301E+02, 2.834E+01, 6.607E+02, 3.711E+01
 1.300E+02, 3.468E+02, 3.356E+01, 6.628E+02, 3.677E+01
 1.310E+02, 3.468E+02, 3.878E+01, 6.628E+02, 3.644E+01
 1.320E+02, 3.618E+02, 4.400E+01, 6.649E+02, 3.611E+01
 1.330E+02, 3.618E+02, 4.923E+01, 6.649E+02, 3.578E+01
 1.340E+02, 3.754E+02, 5.446E+01, 6.668E+02, 3.546E+01
 1.350E+02, 3.754E+02, 5.968E+01, 6.668E+02, 3.513E+01
 1.360E+02, 3.877E+02, 6.469E+01, 6.687E+02, 3.480E+01
 1.370E+02, 3.877E+02, 6.778E+01, 6.687E+02, 3.457E+01
 1.380E+02, 3.990E+02, 7.038E+01, 6.706E+02, 3.440E+01
 1.390E+02, 3.990E+02, 7.292E+01, 6.706E+02, 3.424E+01
 1.400E+02, 4.094E+02, 7.544E+01, 6.723E+02, 3.408E+01
 1.410E+02, 4.094E+02, 7.796E+01, 6.723E+02, 3.391E+01
 1.420E+02, 4.190E+02, 8.051E+01, 6.741E+02, 3.375E+01
 1.430E+02, 4.190E+02, 8.307E+01, 6.741E+02, 3.358E+01
 1.440E+02, 4.278E+02, 8.564E+01, 6.757E+02, 3.346E+01
 1.450E+02, 4.278E+02, 8.824E+01, 6.757E+02, 3.341E+01
 1.460E+02, 4.361E+02, 9.086E+01, 6.774E+02, 3.337E+01
 1.470E+02, 4.361E+02, 9.326E+01, 6.774E+02, 3.333E+01
 1.480E+02, 4.437E+02, 9.491E+01, 6.790E+02, 3.329E+01
 1.490E+02, 4.437E+02, 9.642E+01, 6.790E+02, 3.325E+01
 1.500E+02, 4.508E+02, 9.789E+01, 6.805E+02, 3.320E+01
 1.510E+02, 4.508E+02, 9.936E+01, 6.805E+02, 3.316E+01
 1.520E+02, 4.574E+02, 1.008E+02, 6.820E+02, 3.305E+01
 1.530E+02, 4.574E+02, 1.022E+02, 6.820E+02, 3.293E+01
 1.540E+02, 4.636E+02, 1.036E+02, 6.834E+02, 3.281E+01
 1.550E+02, 4.636E+02, 1.049E+02, 6.834E+02, 3.268E+01
 1.560E+02, 4.694E+02, 1.063E+02, 6.849E+02, 3.256E+01
 1.570E+02, 4.694E+02, 1.075E+02, 6.849E+02, 3.244E+01
 1.580E+02, 4.748E+02, 1.072E+02, 6.863E+02, 3.232E+01
 1.590E+02, 4.748E+02, 1.064E+02, 6.863E+02, 3.233E+01
 1.600E+02, 4.800E+02, 1.056E+02, 6.876E+02, 3.243E+01
 1.610E+02, 4.800E+02, 1.047E+02, 6.876E+02, 3.253E+01
 1.620E+02, 4.848E+02, 1.038E+02, 6.889E+02, 3.263E+01
 1.630E+02, 4.848E+02, 1.029E+02, 6.889E+02, 3.274E+01
 1.640E+02, 4.893E+02, 1.020E+02, 6.902E+02, 3.284E+01
 1.650E+02, 4.893E+02, 1.011E+02, 6.902E+02, 3.294E+01
 1.660E+02, 4.936E+02, 1.003E+02, 6.915E+02, 3.289E+01
 1.670E+02, 4.936E+02, 9.937E+01, 6.915E+02, 3.251E+01
 1.680E+02, 4.977E+02, 9.795E+01, 6.928E+02, 3.210E+01
 1.690E+02, 4.977E+02, 9.603E+01, 6.928E+02, 3.169E+01
 1.700E+02, 5.015E+02, 9.403E+01, 6.940E+02, 3.128E+01
 1.710E+02, 5.015E+02, 9.200E+01, 6.940E+02, 3.086E+01
 1.720E+02, 5.052E+02, 8.998E+01, 6.952E+02, 3.045E+01
 1.730E+02, 5.052E+02, 8.795E+01, 6.952E+02, 3.008E+01
 1.740E+02, 5.087E+02, 8.594E+01, 6.963E+02, 3.001E+01
 1.750E+02, 5.087E+02, 8.393E+01, 6.963E+02, 3.001E+01
 1.760E+02, 5.120E+02, 8.194E+01, 6.975E+02, 3.000E+01
 1.770E+02, 5.120E+02, 7.996E+01, 6.975E+02, 3.000E+01
 1.780E+02, 5.152E+02, 7.804E+01, 6.986E+02, 3.001E+01
 1.790E+02, 5.152E+02, 7.638E+01, 6.986E+02, 3.001E+01
 1.800E+02, 5.182E+02, 7.479E+01, 6.997E+02, 2.951E+01
 1.810E+02, 5.182E+02, 7.323E+01, 6.997E+02, 0.000E+00
 1.820E+02, 5.211E+02, 7.168E+01, 7.008E+02, 0.000E+00
 1.830E+02, 5.211E+02, 7.014E+01, 7.008E+02, 0.000E+00
 1.840E+02, 5.239E+02, 6.861E+01, 7.019E+02, 0.000E+00
 1.850E+02, 5.239E+02, 6.714E+01, 7.019E+02, 0.000E+00
 1.860E+02, 5.266E+02, 6.571E+01, 7.029E+02, 0.000E+00
 1.870E+02, 5.266E+02, 6.429E+01, 7.029E+02, 0.000E+00
 1.880E+02, 5.292E+02, 6.286E+01, 7.040E+02, 0.000E+00
 1.890E+02, 5.292E+02, 6.170E+01, 7.040E+02, 0.000E+00
 1.900E+02, 5.317E+02, 6.082E+01, 7.050E+02, 0.000E+00
 1.910E+02, 5.317E+02, 5.997E+01, 7.050E+02, 0.000E+00
 1.920E+02, 5.341E+02, 5.912E+01, 7.060E+02, 0.000E+00
 1.930E+02, 5.341E+02, 5.829E+01, 7.060E+02, 0.000E+00
 1.940E+02, 5.364E+02, 5.745E+01, 7.070E+02, 0.000E+00
 1.950E+02, 5.364E+02, 5.662E+01, 7.070E+02, 0.000E+00
 1.960E+02, 5.386E+02, 5.579E+01, 7.079E+02, 0.000E+00
 1.970E+02, 5.386E+02, 5.495E+01, 7.079E+02, 0.000E+00
 1.980E+02, 5.408E+02, 5.412E+01, 7.089E+02, 0.000E+00
 1.990E+02, 5.408E+02, 5.329E+01, 7.089E+02, 0.000E+00
 2.000E+02, 5.429E+02, 5.259E+01, 7.098E+02, 0.000E+00
 2.010E+02, 5.429E+02, 5.195E+01, 7.098E+02, 0.000E+00
 2.020E+02, 5.449E+02, 5.132E+01, 7.108E+02, 0.000E+00
 2.030E+02, 5.449E+02, 5.069E+01, 7.108E+02, 0.000E+00
 2.040E+02, 5.469E+02, 5.007E+01, 7.117E+02, 0.000E+00
 2.050E+02, 5.469E+02, 4.944E+01, 7.117E+02, 0.000E+00
 2.060E+02, 5.488E+02, 4.881E+01, 7.126E+02, 0.000E+00
 2.070E+02, 5.488E+02, 4.818E+01, 7.126E+02, 0.000E+00
 2.080E+02, 5.507E+02, 4.756E+01, 7.134E+02, 0.000E+00
 2.090E+02, 5.507E+02, 4.693E+01, 7.134E+02, 0.000E+00
 2.100E+02, 5.525E+02, 4.633E+01, 7.143E+02, 0.000E+00
 2.110E+02, 5.525E+02, 4.582E+01, 7.143E+02, 0.000E+00
 2.120E+02, 5.542E+02, 4.532E+01, 7.152E+02, 0.000E+00
 2.130E+02, 5.542E+02, 4.483E+01, 7.152E+02, 0.000E+00
 2.140E+02, 5.560E+02, 4.434E+01, 7.160E+02, 0.000E+00
 2.150E+02, 5.560E+02, 4.384E+01, 7.160E+02, 0.000E+00
 2.160E+02, 5.576E+02, 4.335E+01, 7.169E+02, 0.000E+00
 2.170E+02, 5.576E+02, 4.286E+01, 7.169E+02, 0.000E+00
 2.180E+02, 5.593E+02, 4.237E+01, 7.177E+02, 0.000E+00
 2.190E+02, 5.593E+02, 4.187E+01, 7.177E+02, 0.000E+00
 2.200E+02, 5.609E+02, 4.138E+01, 7.185E+02, 0.000E+00
 2.210E+02, 5.609E+02, 4.103E+01, 7.185E+02, 0.000E+00
 2.220E+02, 5.624E+02, 4.080E+01, 7.193E+02, 0.000E+00
 2.230E+02, 5.624E+02, 4.058E+01, 7.193E+02, 0.000E+00
 2.240E+02, 5.640E+02, 4.037E+01, 7.201E+02, 0.000E+00
 2.250E+02, 5.640E+02, 4.015E+01, 7.201E+02, 0.000E+00
 2.260E+02, 5.655E+02, 3.994E+01, 7.209E+02, 0.000E+00
 2.270E+02, 5.655E+02, 3.972E+01, 7.209E+02, 0.000E+00
 2.280E+02, 5.669E+02, 3.951E+01, 7.216E+02, 0.000E+00
 2.290E+02, 5.669E+02, 3.930E+01, 7.216E+02, 0.000E+00
 2.300E+02, 5.684E+02, 3.908E+01, 7.224E+02, 0.000E+00
 2.310E+02, 5.684E+02, 3.887E+01, 7.224E+02, 0.000E+00
 2.320E+02, 5.698E+02, 3.859E+01, 7.232E+02, 0.000E+00
 2.330E+02, 5.698E+02, 3.829E+01, 7.232E+02, 0.000E+00
 2.340E+02, 5.711E+02, 3.800E+01, 7.239E+02, 0.000E+00
 2.350E+02, 5.711E+02, 3.770E+01, 7.239E+02, 0.000E+00
 2.360E+02, 5.725E+02, 3.740E+01, 7.246E+02, 0.000E+00
 2.370E+02, 5.725E+02, 3.709E+01, 7.246E+02, 0.000E+00
 2.380E+02, 5.738E+02, 3.680E+01, 7.253E+02, 0.000E+00
 2.390E+02, 5.738E+02, 3.649E+01, 7.253E+02, 0.000E+00
 2.400E+02, 5.751E+02, 3.619E+01, 7.261E+02, 0.000E+00
 2.410E+02, 5.751E+02, 3.589E+01, 7.261E+02, 0.000E+00
 2.420E+02, 5.764E+02, 3.563E+01, 7.268E+02, 0.000E+00
 2.430E+02, 5.764E+02, 3.546E+01, 7.268E+02, 0.000E+00
 2.440E+02, 5.777E+02, 3.532E+01, 7.275E+02, 0.000E+00
 2.450E+02, 5.777E+02, 3.517E+01, 7.275E+02, 0.000E+00
 2.460E+02, 5.789E+02, 3.502E+01, 7.281E+02, 0.000E+00
 2.470E+02, 5.789E+02, 3.487E+01, 7.281E+02, 0.000E+00
 2.480E+02, 5.801E+02, 3.473E+01, 7.288E+02, 0.000E+00
 2.490E+02, 5.801E+02, 3.458E+01, 7.288E+02, 0.000E+00
 2.500E+02, 5.813E+02, 3.443E+01, 7.295E+02, 0.000E+00
 2.510E+02, 5.813E+02, 3.429E+01, 7.295E+02, 0.000E+00
 2.520E+02, 5.825E+02, 3.414E+01, 7.302E+02, 0.000E+00
 2.530E+02, 5.825E+02, 3.401E+01, 7.302E+02, 0.000E+00
 2.540E+02, 5.837E+02, 3.390E+01, 7.308E+02, 0.000E+00
 2.550E+02, 5.837E+02, 3.378E+01, 7.308E+02, 0.000E+00
 2.560E+02, 5.848E+02, 3.367E+01, 7.315E+02, 0.000E+00
 2.570E+02, 5.848E+02, 3.356E+01, 7.315E+02, 0.000E+00
 2.580E+02, 5.859E+02, 3.344E+01, 7.321E+02, 0.000E+00
 2.590E+02, 5.859E+02, 3.333E+01, 7.321E+02, 0.000E+00
 2.600E+02, 5.870E+02, 3.322E+01, 7.327E+02, 0.000E+00
 2.610E+02, 5.870E+02, 3.310E+01, 7.327E+02, 0.000E+00
 2.620E+02, 5.881E+02, 3.299E+01, 7.334E+02, 0.000E+00
 2.630E+02, 5.881E+02, 3.287E+01, 7.334E+02, 0.000E+00
 2.640E+02, 5.892E+02, 3.268E+01, 7.340E+02, 0.000E+00
 2.650E+02, 5.892E+02, 3.247E+01, 7.340E+02, 0.000E+00
 2.660E+02, 5.902E+02, 3.225E+01, 7.346E+02, 0.000E+00
 2.670E+02, 5.902E+02, 3.204E+01, 7.346E+02, 0.000E+00
 2.680E+02, 5.913E+02, 3.182E+01, 7.352E+02, 0.000E+00
 2.690E+02, 5.913E+02, 3.160E+01, 7.352E+02, 0.000E+00
 2.700E+02, 5.923E+02, 3.138E+01, 7.358E+02, 0.000E+00
 2.710E+02, 5.923E+02, 3.117E+01, 7.358E+02, 0.000E+00
 2.720E+02, 5.933E+02, 3.095E+01, 7.364E+02, 0.000E+00
 2.730E+02, 5.933E+02, 3.073E+01, 7.364E+02, 0.000E+00
 2.740E+02, 5.943E+02, 3.057E+01, 7.369E+02, 0.000E+00
 2.750E+02, 5.943E+02, 3.057E+01, 7.369E+02, 0.000E+00
 2.760E+02, 5.953E+02, 3.059E+01, 7.375E+02, 0.000E+00
 2.770E+02, 5.953E+02, 3.061E+01, 7.375E+02, 0.000E+00
 2.780E+02, 5.963E+02, 3.063E+01, 7.381E+02, 0.000E+00
 2.790E+02, 5.963E+02, 3.065E+01, 7.381E+02, 0.000E+00
 2.800E+02, 5.972E+02, 3.067E+01, 7.386E+02, 0.000E+00
 2.810E+02, 5.972E+02, 3.069E+01, 7.386E+02, 0.000E+00
 2.820E+02, 5.982E+02, 3.071E+01, 7.392E+02, 0.000E+00
 2.830E+02, 5.982E+02, 3.073E+01, 7.392E+02, 0.000E+00
 2.840E+02, 5.991E+02, 3.074E+01, 7.397E+02, 0.000E+00
 2.850E+02, 5.991E+02, 3.070E+01, 7.397E+02, 0.000E+00
 2.860E+02, 6.000E+02, 3.061E+01, 7.403E+02, 0.000E+00
 2.870E+02, 6.000E+02, 3.051E+01, 7.403E+02, 0.000E+00
 2.880E+02, 6.009E+02, 3.042E+01, 7.408E+02, 0.000E+00
 2.890E+02, 6.009E+02, 3.033E+01, 7.408E+02, 0.000E+00
 2.900E+02, 6.018E+02, 3.023E+01, 7.413E+02, 0.000E+00
 2.910E+02, 6.018E+02, 3.014E+01, 7.413E+02, 0.000E+00
 2.920E+02, 6.027E+02, 3.004E+01, 7.419E+02, 0.000E+00
 2.930E+02, 6.027E+02, 2.995E+01, 7.419E+02, 0.000E+00
 2.940E+02, 6.036E+02, 2.985E+01, 7.424E+02, 0.000E+00
 2.950E+02, 6.036E+02, 2.976E+01, 7.424E+02, 0.000E+00
 2.960E+02, 6.045E+02, 2.962E+01, 7.429E+02, 0.000E+00
 2.970E+02, 6.045E+02, 2.948E+01, 7.429E+02, 0.000E+00
 2.980E+02, 6.053E+02, 2.933E+01, 7.434E+02, 0.000E+00
 2.990E+02, 6.053E+02, 2.918E+01, 7.434E+02, 0.000E+00
 3.000E+02, 6.062E+02, 2.904E+01, 7.439E+02, 0.000E+00
 3.010E+02, 6.062E+02, 2.889E+01, 7.439E+02, 0.000E+00
 3.020E+02, 6.070E+02, 2.874E+01, 7.444E+02, 0.000E+00
 3.030E+02, 6.070E+02, 2.860E+01, 7.444E+02, 0.000E+00
 3.040E+02, 6.078E+02, 2.845E+01, 7.449E+02, 0.000E+00
 3.050E+02, 6.078E+02, 2.830E+01, 7.449E+02, 0.000E+00
 3.060E+02, 6.086E+02, 2.816E+01, 7.454E+02, 0.000E+00
 3.070E+02, 6.086E+02, 2.804E+01, 7.454E+02, 0.000E+00
 3.080E+02, 6.094E+02, 2.792E+01, 7.458E+02, 0.000E+00
 3.090E+02, 6.094E+02, 2.780E+01, 7.458E+02, 0.000E+00
 3.100E+02, 6.102E+02, 2.768E+01, 7.463E+02, 0.000E+00
 3.110E+02, 6.102E+02, 2.756E+01, 7.463E+02, 0.000E+00
 3.120E+02, 6.110E+02, 2.744E+01, 7.468E+02, 0.000E+00
 3.130E+02, 6.110E+02, 2.732E+01, 7.468E+02, 0.000E+00
 3.140E+02, 6.118E+02, 2.720E+01, 7.472E+02, 0.000E+00
 3.150E+02, 6.118E+02, 2.708E+01, 7.472E+02, 0.000E+00
 3.160E+02, 6.126E+02, 2.696E+01, 7.477E+02, 0.000E+00
 3.170E+02, 6.126E+02, 2.681E+01, 7.477E+02, 0.000E+00
 3.180E+02, 6.133E+02, 2.663E+01, 7.481E+02, 0.000E+00
 3.190E+02, 6.133E+02, 2.646E+01, 7.481E+02, 0.000E+00
 3.200E+02, 6.141E+02, 2.628E+01, 7.486E+02, 0.000E+00
 3.210E+02, 6.141E+02, 2.610E+01, 7.486E+02, 0.000E+00
 3.220E+02, 6.148E+02, 2.592E+01, 7.490E+02, 0.000E+00
 3.230E+02, 6.148E+02, 2.574E+01, 7.490E+02, 0.000E+00
 3.240E+02, 6.155E+02, 2.556E+01, 7.495E+02, 0.000E+00
 3.250E+02, 6.155E+02, 2.538E+01, 7.495E+02, 0.000E+00
 3.260E+02, 6.163E+02, 2.520E+01, 7.499E+02, 0.000E+00
 3.270E+02, 6.163E+02, 2.504E+01, 7.499E+02, 0.000E+00
 3.280E+02, 6.170E+02, 2.502E+01, 7.503E+02, 0.000E+00
 3.290E+02, 6.170E+02, 2.503E+01, 7.503E+02, 0.000E+00
 3.300E+02, 6.177E+02, 2.505E+01, 7.507E+02, 0.000E+00
 3.310E+02, 6.177E+02, 2.507E+01, 7.507E+02, 0.000E+00
 3.320E+02, 6.184E+02, 2.509E+01, 7.512E+02, 0.000E+00
 3.330E+02, 6.184E+02, 2.511E+01, 7.512E+02, 0.000E+00
 3.340E+02, 6.191E+02, 2.513E+01, 7.516E+02, 0.000E+00
 3.350E+02, 6.191E+02, 2.515E+01, 7.516E+02, 0.000E+00
 3.360E+02, 6.198E+02, 2.517E+01, 7.520E+02, 0.000E+00
 3.370E+02, 6.198E+02, 2.519E+01, 7.520E+02, 0.000E+00
 3.380E+02, 6.204E+02, 2.517E+01, 7.524E+02, 0.000E+00
 3.390E+02, 6.204E+02, 2.509E+01, 7.524E+02, 0.000E+00
 3.400E+02, 6.211E+02, 2.500E+01, 7.528E+02, 0.000E+00
 3.410E+02, 6.211E+02, 2.492E+01, 7.528E+02, 0.000E+00
 3.420E+02, 6.218E+02, 2.483E+01, 7.532E+02, 0.000E+00
 3.430E+02, 6.218E+02, 2.474E+01, 7.532E+02, 0.000E+00
 3.440E+02, 6.224E+02, 2.465E+01, 7.536E+02, 0.000E+00
 3.450E+02, 6.224E+02, 2.456E+01, 7.536E+02, 0.000E+00
 3.460E+02, 6.231E+02, 2.447E+01, 7.540E+02, 0.000E+00
