s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_4p10_025","HRRPUA-CONE_4p10_025","WALL TEMPERATURE-CONE_4p10_050","HRRPUA-CONE_4p10_050","WALL TEMPERATURE-CONE_4p10_070","HRRPUA-CONE_4p10_070"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 2.736E+02, 0.000E+00, 4.474E+02, 1.018E+01, 5.525E+02, 4.810E+01
 2.000E+01, 4.104E+02, 0.000E+00, 5.980E+02, 1.739E+02, 6.975E+02, 2.808E+02
 3.000E+01, 4.426E+02, 6.631E+00, 6.210E+02, 2.199E+02, 7.163E+02, 1.489E+02
 4.000E+01, 4.569E+02, 4.574E+01, 6.308E+02, 1.179E+02, 7.245E+02, 0.000E+00
 5.000E+01, 4.649E+02, 1.094E+02, 6.363E+02, 2.512E+01, 7.291E+02, 0.000E+00
 6.000E+01, 4.700E+02, 1.313E+02, 6.399E+02, 0.000E+00, 7.320E+02, 0.000E+00
 7.000E+01, 4.734E+02, 1.130E+02, 6.423E+02, 0.000E+00, 7.340E+02, 0.000E+00
 8.000E+01, 4.759E+02, 6.990E+01, 6.439E+02, 0.000E+00, 7.353E+02, 0.000E+00
 9.000E+01, 4.776E+02, 1.612E+00, 6.450E+02, 0.000E+00, 7.363E+02, 0.000E+00
 1.000E+02, 4.788E+02, 0.000E+00, 6.458E+02, 0.000E+00, 7.369E+02, 0.000E+00
 1.100E+02, 4.797E+02, 0.000E+00, 6.464E+02, 0.000E+00, 7.373E+02, 0.000E+00
 1.170E+02, 4.803E+02, 0.000E+00, 6.467E+02, 0.000E+00, 7.376E+02, 0.000E+00
