s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 4.500E+02, 4.243E+02, 6.669E+01, 5.545E+02, 1.321E+02, 6.456E+02, 1.797E+02, 7.164E+02, 7.811E+01
 4.600E+02, 4.253E+02, 6.530E+01, 5.552E+02, 1.232E+02, 6.461E+02, 1.694E+02, 7.169E+02, 7.209E+01
 4.700E+02, 4.263E+02, 6.391E+01, 5.558E+02, 1.146E+02, 6.466E+02, 1.590E+02, 7.172E+02, 6.908E+01
 4.800E+02, 4.271E+02, 6.254E+01, 5.564E+02, 1.072E+02, 6.470E+02, 1.536E+02, 7.176E+02, 6.718E+01
 4.900E+02, 4.280E+02, 6.118E+01, 5.570E+02, 1.009E+02, 6.474E+02, 1.520E+02, 7.179E+02, 6.528E+01
 5.000E+02, 4.287E+02, 5.987E+01, 5.575E+02, 9.673E+01, 6.478E+02, 1.505E+02, 7.182E+02, 6.338E+01
 5.100E+02, 4.295E+02, 5.871E+01, 5.580E+02, 9.380E+01, 6.481E+02, 1.514E+02, 7.185E+02, 6.173E+01
 5.200E+02, 4.302E+02, 5.757E+01, 5.584E+02, 9.384E+01, 6.484E+02, 1.524E+02, 7.187E+02, 6.097E+01
 5.300E+02, 4.308E+02, 5.647E+01, 5.588E+02, 9.569E+01, 6.487E+02, 1.521E+02, 7.189E+02, 6.029E+01
 5.400E+02, 4.314E+02, 5.580E+01, 5.592E+02, 9.939E+01, 6.490E+02, 1.525E+02, 7.192E+02, 5.961E+01
 5.500E+02, 4.320E+02, 5.524E+01, 5.596E+02, 1.028E+02, 6.493E+02, 1.505E+02, 7.194E+02, 5.893E+01
 5.600E+02, 4.326E+02, 5.467E+01, 5.599E+02, 1.058E+02, 6.495E+02, 1.470E+02, 7.195E+02, 5.825E+01
 5.700E+02, 4.331E+02, 5.411E+01, 5.602E+02, 1.093E+02, 6.497E+02, 1.399E+02, 7.197E+02, 5.757E+01
 5.800E+02, 4.336E+02, 5.355E+01, 5.605E+02, 1.143E+02, 6.499E+02, 1.314E+02, 7.199E+02, 5.695E+01
 5.900E+02, 4.340E+02, 5.298E+01, 5.608E+02, 1.201E+02, 6.501E+02, 1.201E+02, 7.200E+02, 5.644E+01
 6.000E+02, 4.345E+02, 5.242E+01, 5.610E+02, 1.264E+02, 6.503E+02, 1.091E+02, 7.201E+02, 5.594E+01
 6.100E+02, 4.349E+02, 5.185E+01, 5.613E+02, 1.321E+02, 6.505E+02, 9.769E+01, 7.203E+02, 5.543E+01
 6.200E+02, 4.353E+02, 5.128E+01, 5.615E+02, 1.355E+02, 6.506E+02, 8.546E+01, 7.204E+02, 5.493E+01
 6.300E+02, 4.356E+02, 5.072E+01, 5.617E+02, 1.374E+02, 6.507E+02, 7.549E+01, 7.205E+02, 5.442E+01
 6.400E+02, 4.360E+02, 5.022E+01, 5.619E+02, 1.356E+02, 6.509E+02, 6.784E+01, 7.206E+02, 5.392E+01
 6.500E+02, 4.363E+02, 5.025E+01, 5.621E+02, 1.329E+02, 6.510E+02, 6.318E+01, 7.207E+02, 5.357E+01
 6.600E+02, 4.366E+02, 5.040E+01, 5.622E+02, 1.268E+02, 6.511E+02, 5.942E+01, 7.208E+02, 5.333E+01
 6.700E+02, 4.369E+02, 5.055E+01, 5.624E+02, 1.174E+02, 6.512E+02, 5.727E+01, 7.208E+02, 5.309E+01
 6.800E+02, 4.372E+02, 5.070E+01, 5.625E+02, 1.070E+02, 6.513E+02, 5.574E+01, 7.209E+02, 4.921E+01
 6.900E+02, 4.374E+02, 5.086E+01, 5.627E+02, 9.741E+01, 6.514E+02, 5.476E+01, 7.210E+02, 3.811E+01
 7.000E+02, 4.377E+02, 5.101E+01, 5.628E+02, 8.524E+01, 6.515E+02, 5.378E+01, 7.210E+02, 2.857E+01
 7.100E+02, 4.379E+02, 5.116E+01, 5.629E+02, 7.451E+01, 6.516E+02, 5.281E+01, 7.211E+02, 1.857E+01
 7.200E+02, 4.381E+02, 5.131E+01, 5.630E+02, 6.479E+01, 6.516E+02, 5.198E+01, 7.211E+02, 0.000E+00
 7.300E+02, 4.383E+02, 5.146E+01, 5.631E+02, 5.579E+01, 6.517E+02, 5.147E+01, 7.212E+02, 0.000E+00
 7.400E+02, 4.385E+02, 5.161E+01, 5.632E+02, 4.850E+01, 6.518E+02, 5.098E+01, 7.212E+02, 0.000E+00
 7.500E+02, 4.387E+02, 5.176E+01, 5.633E+02, 4.361E+01, 6.518E+02, 5.048E+01, 7.213E+02, 0.000E+00
 7.600E+02, 4.389E+02, 5.191E+01, 5.634E+02, 3.751E+01, 6.519E+02, 4.999E+01, 7.213E+02, 0.000E+00
 7.700E+02, 4.390E+02, 5.206E+01, 5.635E+02, 2.423E+01, 6.519E+02, 4.955E+01, 7.213E+02, 0.000E+00
 7.800E+02, 4.392E+02, 5.242E+01, 5.636E+02, 2.215E+01, 6.520E+02, 4.911E+01, 7.214E+02, 0.000E+00
 7.900E+02, 4.393E+02, 5.338E+01, 5.636E+02, 2.091E+01, 6.520E+02, 4.867E+01, 7.214E+02, 0.000E+00
 8.000E+02, 4.394E+02, 5.439E+01, 5.637E+02, 2.020E+01, 6.520E+02, 4.824E+01, 7.214E+02, 0.000E+00
 8.100E+02, 4.396E+02, 5.539E+01, 5.637E+02, 1.949E+01, 6.521E+02, 4.780E+01, 7.215E+02, 0.000E+00
 8.200E+02, 4.397E+02, 5.686E+01, 5.638E+02, 1.876E+01, 6.521E+02, 4.747E+01, 7.215E+02, 0.000E+00
 8.300E+02, 4.398E+02, 5.872E+01, 5.639E+02, 1.827E+01, 6.521E+02, 4.728E+01, 7.215E+02, 0.000E+00
 8.400E+02, 4.399E+02, 6.068E+01, 5.639E+02, 1.804E+01, 6.522E+02, 4.710E+01, 7.215E+02, 0.000E+00
 8.500E+02, 4.400E+02, 6.288E+01, 5.639E+02, 1.782E+01, 6.522E+02, 4.692E+01, 7.215E+02, 0.000E+00
 8.600E+02, 4.401E+02, 6.569E+01, 5.640E+02, 1.759E+01, 6.522E+02, 4.674E+01, 7.216E+02, 0.000E+00
 8.700E+02, 4.402E+02, 6.932E+01, 5.640E+02, 1.736E+01, 6.522E+02, 4.657E+01, 7.216E+02, 0.000E+00
 8.800E+02, 4.403E+02, 7.306E+01, 5.641E+02, 1.713E+01, 6.523E+02, 4.412E+01, 7.216E+02, 0.000E+00
 8.900E+02, 4.404E+02, 7.690E+01, 5.641E+02, 1.690E+01, 6.523E+02, 3.860E+01, 7.216E+02, 0.000E+00
 9.000E+02, 4.404E+02, 8.084E+01, 5.641E+02, 1.666E+01, 6.523E+02, 3.399E+01, 7.216E+02, 0.000E+00
 9.100E+02, 4.405E+02, 8.490E+01, 5.642E+02, 1.643E+01, 6.523E+02, 3.348E+01, 7.216E+02, 0.000E+00
 9.200E+02, 4.406E+02, 8.907E+01, 5.642E+02, 1.627E+01, 6.523E+02, 3.335E+01, 7.216E+02, 0.000E+00
 9.300E+02, 4.406E+02, 9.336E+01, 5.642E+02, 1.619E+01, 6.524E+02, 3.324E+01, 7.217E+02, 0.000E+00
 9.400E+02, 4.407E+02, 9.778E+01, 5.642E+02, 1.610E+01, 6.524E+02, 2.579E+01, 7.217E+02, 0.000E+00
 9.500E+02, 4.407E+02, 1.024E+02, 5.643E+02, 1.602E+01, 6.524E+02, 1.806E+01, 7.217E+02, 0.000E+00
 9.600E+02, 4.408E+02, 1.074E+02, 5.643E+02, 1.593E+01, 6.524E+02, 1.776E+01, 7.217E+02, 0.000E+00
 9.700E+02, 4.409E+02, 1.123E+02, 5.643E+02, 1.585E+01, 6.524E+02, 1.643E+01, 7.217E+02, 0.000E+00
 9.800E+02, 4.409E+02, 1.174E+02, 5.643E+02, 1.577E+01, 6.524E+02, 1.474E+01, 7.217E+02, 0.000E+00
 9.900E+02, 4.409E+02, 1.231E+02, 5.643E+02, 1.568E+01, 6.524E+02, 1.208E+01, 7.217E+02, 0.000E+00
 1.000E+03, 4.410E+02, 1.289E+02, 5.644E+02, 1.559E+01, 6.524E+02, 9.756E+00, 7.217E+02, 0.000E+00
 1.010E+03, 4.410E+02, 1.351E+02, 5.644E+02, 1.551E+01, 6.524E+02, 9.525E+00, 7.217E+02, 0.000E+00
 1.020E+03, 4.411E+02, 1.416E+02, 5.644E+02, 1.542E+01, 6.524E+02, 3.773E+00, 7.217E+02, 0.000E+00
 1.030E+03, 4.411E+02, 1.469E+02, 5.644E+02, 1.534E+01, 6.525E+02, 0.000E+00, 7.217E+02, 0.000E+00
 1.040E+03, 4.411E+02, 1.517E+02, 5.644E+02, 1.525E+01, 6.525E+02, 0.000E+00, 7.217E+02, 0.000E+00
 1.050E+03, 4.412E+02, 1.554E+02, 5.644E+02, 1.518E+01, 6.525E+02, 0.000E+00, 7.217E+02, 0.000E+00
 1.060E+03, 4.412E+02, 1.566E+02, 5.644E+02, 1.511E+01, 6.525E+02, 0.000E+00, 7.217E+02, 0.000E+00
 1.070E+03, 4.412E+02, 1.546E+02, 5.644E+02, 1.505E+01, 6.525E+02, 0.000E+00, 7.217E+02, 0.000E+00
 1.080E+03, 4.412E+02, 1.509E+02, 5.644E+02, 1.499E+01, 6.525E+02, 0.000E+00, 7.217E+02, 0.000E+00
 1.090E+03, 4.413E+02, 1.462E+02, 5.645E+02, 1.492E+01, 6.525E+02, 0.000E+00, 7.217E+02, 0.000E+00
 1.100E+03, 4.413E+02, 1.379E+02, 5.645E+02, 1.486E+01, 6.525E+02, 0.000E+00, 7.217E+02, 0.000E+00
 1.110E+03, 4.413E+02, 1.290E+02, 5.645E+02, 1.479E+01, 6.525E+02, 0.000E+00, 7.217E+02, 0.000E+00
 1.120E+03, 4.413E+02, 1.207E+02, 5.645E+02, 1.473E+01, 6.525E+02, 0.000E+00, 7.217E+02, 0.000E+00
 1.130E+03, 4.414E+02, 1.124E+02, 5.645E+02, 1.467E+01, 6.525E+02, 0.000E+00, 7.217E+02, 0.000E+00
 1.140E+03, 4.414E+02, 1.042E+02, 5.645E+02, 1.460E+01, 6.525E+02, 0.000E+00, 7.217E+02, 0.000E+00
 1.150E+03, 4.414E+02, 9.527E+01, 5.645E+02, 1.454E+01, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.160E+03, 4.414E+02, 8.534E+01, 5.645E+02, 1.447E+01, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.170E+03, 4.414E+02, 7.595E+01, 5.645E+02, 1.441E+01, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.180E+03, 4.414E+02, 6.745E+01, 5.645E+02, 1.436E+01, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.190E+03, 4.414E+02, 6.140E+01, 5.645E+02, 1.433E+01, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.200E+03, 4.415E+02, 5.651E+01, 5.645E+02, 1.430E+01, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.210E+03, 4.415E+02, 5.246E+01, 5.645E+02, 1.427E+01, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.220E+03, 4.415E+02, 4.995E+01, 5.645E+02, 1.424E+01, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.230E+03, 4.415E+02, 4.754E+01, 5.645E+02, 1.421E+01, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.240E+03, 4.415E+02, 4.512E+01, 5.645E+02, 1.371E+01, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.250E+03, 4.415E+02, 4.271E+01, 5.645E+02, 1.225E+01, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.260E+03, 4.415E+02, 4.070E+01, 5.645E+02, 1.073E+01, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.270E+03, 4.415E+02, 3.977E+01, 5.645E+02, 9.174E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.280E+03, 4.415E+02, 3.890E+01, 5.645E+02, 7.836E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.290E+03, 4.415E+02, 3.803E+01, 5.645E+02, 7.633E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.300E+03, 4.416E+02, 3.717E+01, 5.645E+02, 5.850E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.310E+03, 4.416E+02, 3.630E+01, 5.645E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.320E+03, 4.416E+02, 3.543E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.330E+03, 4.416E+02, 3.456E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.340E+03, 4.416E+02, 3.395E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.350E+03, 4.416E+02, 3.362E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.360E+03, 4.416E+02, 3.330E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.370E+03, 4.416E+02, 3.298E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.380E+03, 4.416E+02, 3.266E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.390E+03, 4.416E+02, 3.234E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.400E+03, 4.416E+02, 3.202E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.410E+03, 4.416E+02, 3.170E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.420E+03, 4.416E+02, 3.138E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.430E+03, 4.416E+02, 3.106E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.440E+03, 4.416E+02, 3.074E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.450E+03, 4.416E+02, 3.042E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.460E+03, 4.416E+02, 3.010E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.470E+03, 4.416E+02, 2.979E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.480E+03, 4.416E+02, 2.957E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.490E+03, 4.416E+02, 2.940E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.500E+03, 4.416E+02, 2.922E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.510E+03, 4.416E+02, 2.905E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.520E+03, 4.416E+02, 2.888E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.530E+03, 4.416E+02, 2.870E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.540E+03, 4.416E+02, 2.853E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.550E+03, 4.416E+02, 2.836E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.560E+03, 4.416E+02, 2.818E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.570E+03, 4.416E+02, 2.801E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.580E+03, 4.417E+02, 2.784E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.590E+03, 4.417E+02, 2.766E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.600E+03, 4.417E+02, 2.749E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.610E+03, 4.417E+02, 2.731E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.620E+03, 4.417E+02, 2.714E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.630E+03, 4.417E+02, 2.697E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.640E+03, 4.417E+02, 2.679E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.650E+03, 4.417E+02, 2.662E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.660E+03, 4.417E+02, 2.645E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.670E+03, 4.417E+02, 2.627E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.680E+03, 4.417E+02, 2.610E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.690E+03, 4.417E+02, 2.596E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.700E+03, 4.417E+02, 2.590E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.710E+03, 4.417E+02, 2.584E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.720E+03, 4.417E+02, 2.578E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.730E+03, 4.417E+02, 2.572E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.740E+03, 4.417E+02, 2.566E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.750E+03, 4.417E+02, 2.560E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.760E+03, 4.417E+02, 2.554E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.770E+03, 4.417E+02, 2.549E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.780E+03, 4.417E+02, 2.543E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.790E+03, 4.417E+02, 2.537E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.800E+03, 4.417E+02, 2.531E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.810E+03, 4.417E+02, 2.525E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.820E+03, 4.417E+02, 2.519E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.830E+03, 4.417E+02, 2.513E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.840E+03, 4.417E+02, 2.507E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.850E+03, 4.417E+02, 2.502E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.860E+03, 4.417E+02, 2.496E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.870E+03, 4.417E+02, 2.490E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.880E+03, 4.417E+02, 2.484E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.890E+03, 4.417E+02, 2.478E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
 1.900E+03, 4.417E+02, 2.472E+01, 5.646E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.218E+02, 0.000E+00
