s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 1.700E+02, 3.504E+02, 0.000E+00, 4.912E+02, 1.430E+02, 5.914E+02, 1.482E+02, 6.689E+02, 1.692E+02
 1.800E+02, 3.553E+02, 0.000E+00, 4.958E+02, 1.379E+02, 5.955E+02, 1.425E+02, 6.726E+02, 1.641E+02
 1.900E+02, 3.598E+02, 7.988E+00, 5.001E+02, 1.329E+02, 5.993E+02, 1.385E+02, 6.760E+02, 1.605E+02
 2.000E+02, 3.641E+02, 2.067E+01, 5.041E+02, 1.281E+02, 6.028E+02, 1.348E+02, 6.792E+02, 1.569E+02
 2.100E+02, 3.682E+02, 3.245E+01, 5.078E+02, 1.243E+02, 6.061E+02, 1.314E+02, 6.821E+02, 1.533E+02
 2.200E+02, 3.720E+02, 4.572E+01, 5.113E+02, 1.209E+02, 6.092E+02, 1.288E+02, 6.849E+02, 1.513E+02
 2.300E+02, 3.756E+02, 5.902E+01, 5.145E+02, 1.174E+02, 6.121E+02, 1.262E+02, 6.874E+02, 1.501E+02
 2.400E+02, 3.791E+02, 7.344E+01, 5.176E+02, 1.145E+02, 6.147E+02, 1.236E+02, 6.898E+02, 1.488E+02
 2.500E+02, 3.823E+02, 8.937E+01, 5.205E+02, 1.122E+02, 6.172E+02, 1.219E+02, 6.920E+02, 1.479E+02
 2.600E+02, 3.854E+02, 1.004E+02, 5.232E+02, 1.105E+02, 6.195E+02, 1.210E+02, 6.940E+02, 1.491E+02
 2.700E+02, 3.884E+02, 1.023E+02, 5.257E+02, 1.092E+02, 6.217E+02, 1.200E+02, 6.959E+02, 1.508E+02
 2.800E+02, 3.911E+02, 1.029E+02, 5.280E+02, 1.082E+02, 6.237E+02, 1.191E+02, 6.977E+02, 1.525E+02
 2.900E+02, 3.938E+02, 1.016E+02, 5.303E+02, 1.073E+02, 6.256E+02, 1.182E+02, 6.993E+02, 1.543E+02
 3.000E+02, 3.963E+02, 9.970E+01, 5.323E+02, 1.064E+02, 6.274E+02, 1.190E+02, 7.009E+02, 1.580E+02
 3.100E+02, 3.986E+02, 9.749E+01, 5.343E+02, 1.056E+02, 6.290E+02, 1.204E+02, 7.023E+02, 1.640E+02
 3.200E+02, 4.008E+02, 9.522E+01, 5.361E+02, 1.055E+02, 6.305E+02, 1.217E+02, 7.036E+02, 1.701E+02
 3.300E+02, 4.030E+02, 9.298E+01, 5.379E+02, 1.061E+02, 6.320E+02, 1.230E+02, 7.049E+02, 1.788E+02
 3.400E+02, 4.050E+02, 9.076E+01, 5.395E+02, 1.066E+02, 6.333E+02, 1.255E+02, 7.060E+02, 1.897E+02
 3.500E+02, 4.069E+02, 8.858E+01, 5.410E+02, 1.070E+02, 6.346E+02, 1.291E+02, 7.071E+02, 2.039E+02
 3.600E+02, 4.087E+02, 8.643E+01, 5.424E+02, 1.079E+02, 6.358E+02, 1.339E+02, 7.081E+02, 2.206E+02
 3.700E+02, 4.104E+02, 8.431E+01, 5.438E+02, 1.102E+02, 6.369E+02, 1.398E+02, 7.090E+02, 2.383E+02
 3.800E+02, 4.120E+02, 8.226E+01, 5.450E+02, 1.129E+02, 6.379E+02, 1.465E+02, 7.099E+02, 2.560E+02
 3.900E+02, 4.136E+02, 8.038E+01, 5.462E+02, 1.155E+02, 6.388E+02, 1.541E+02, 7.107E+02, 2.739E+02
 4.000E+02, 4.150E+02, 7.853E+01, 5.473E+02, 1.181E+02, 6.397E+02, 1.620E+02, 7.115E+02, 2.864E+02
 4.100E+02, 4.164E+02, 7.672E+01, 5.484E+02, 1.223E+02, 6.406E+02, 1.717E+02, 7.122E+02, 2.942E+02
 4.200E+02, 4.177E+02, 7.492E+01, 5.494E+02, 1.269E+02, 6.414E+02, 1.817E+02, 7.129E+02, 2.972E+02
 4.300E+02, 4.190E+02, 7.314E+01, 5.503E+02, 1.315E+02, 6.421E+02, 1.916E+02, 7.135E+02, 2.914E+02
 4.400E+02, 4.202E+02, 7.139E+01, 5.512E+02, 1.363E+02, 6.428E+02, 2.003E+02, 7.140E+02, 2.789E+02
 4.500E+02, 4.213E+02, 6.965E+01, 5.520E+02, 1.412E+02, 6.434E+02, 2.080E+02, 7.146E+02, 2.582E+02
 4.600E+02, 4.223E+02, 6.794E+01, 5.527E+02, 1.460E+02, 6.440E+02, 2.145E+02, 7.151E+02, 2.305E+02
 4.700E+02, 4.234E+02, 6.624E+01, 5.535E+02, 1.499E+02, 6.446E+02, 2.177E+02, 7.155E+02, 2.019E+02
 4.800E+02, 4.243E+02, 6.457E+01, 5.542E+02, 1.530E+02, 6.451E+02, 2.168E+02, 7.160E+02, 1.749E+02
 4.900E+02, 4.252E+02, 6.302E+01, 5.548E+02, 1.562E+02, 6.456E+02, 2.125E+02, 7.164E+02, 1.520E+02
 5.000E+02, 4.261E+02, 6.196E+01, 5.554E+02, 1.587E+02, 6.461E+02, 2.057E+02, 7.168E+02, 1.320E+02
 5.100E+02, 4.269E+02, 6.096E+01, 5.560E+02, 1.605E+02, 6.465E+02, 1.982E+02, 7.171E+02, 1.132E+02
 5.200E+02, 4.277E+02, 5.999E+01, 5.565E+02, 1.609E+02, 6.469E+02, 1.889E+02, 7.174E+02, 9.478E+01
 5.300E+02, 4.284E+02, 5.913E+01, 5.570E+02, 1.585E+02, 6.473E+02, 1.785E+02, 7.178E+02, 8.097E+01
 5.400E+02, 4.291E+02, 5.828E+01, 5.575E+02, 1.529E+02, 6.476E+02, 1.676E+02, 7.180E+02, 7.384E+01
 5.500E+02, 4.298E+02, 5.743E+01, 5.579E+02, 1.443E+02, 6.480E+02, 1.590E+02, 7.183E+02, 7.056E+01
 5.600E+02, 4.304E+02, 5.659E+01, 5.583E+02, 1.346E+02, 6.483E+02, 1.512E+02, 7.186E+02, 6.948E+01
 5.700E+02, 4.310E+02, 5.574E+01, 5.587E+02, 1.258E+02, 6.486E+02, 1.463E+02, 7.188E+02, 6.841E+01
 5.800E+02, 4.316E+02, 5.516E+01, 5.591E+02, 1.195E+02, 6.489E+02, 1.419E+02, 7.190E+02, 6.734E+01
 5.900E+02, 4.321E+02, 5.486E+01, 5.594E+02, 1.153E+02, 6.491E+02, 1.374E+02, 7.192E+02, 6.627E+01
 6.000E+02, 4.326E+02, 5.455E+01, 5.597E+02, 1.131E+02, 6.493E+02, 1.313E+02, 7.194E+02, 6.519E+01
 6.100E+02, 4.331E+02, 5.425E+01, 5.600E+02, 1.128E+02, 6.496E+02, 1.228E+02, 7.196E+02, 6.412E+01
 6.200E+02, 4.335E+02, 5.395E+01, 5.603E+02, 1.133E+02, 6.498E+02, 1.135E+02, 7.197E+02, 6.332E+01
 6.300E+02, 4.340E+02, 5.364E+01, 5.606E+02, 1.147E+02, 6.500E+02, 1.030E+02, 7.199E+02, 6.291E+01
 6.400E+02, 4.344E+02, 5.334E+01, 5.609E+02, 1.160E+02, 6.502E+02, 8.985E+01, 7.200E+02, 6.250E+01
 6.500E+02, 4.348E+02, 5.303E+01, 5.611E+02, 1.175E+02, 6.503E+02, 7.651E+01, 7.202E+02, 6.210E+01
 6.600E+02, 4.352E+02, 5.273E+01, 5.613E+02, 1.192E+02, 6.505E+02, 6.514E+01, 7.203E+02, 6.169E+01
 6.700E+02, 4.355E+02, 5.251E+01, 5.615E+02, 1.213E+02, 6.506E+02, 5.785E+01, 7.204E+02, 6.128E+01
 6.800E+02, 4.358E+02, 5.259E+01, 5.617E+02, 1.231E+02, 6.508E+02, 5.172E+01, 7.205E+02, 6.088E+01
 6.900E+02, 4.362E+02, 5.270E+01, 5.619E+02, 1.240E+02, 6.509E+02, 4.807E+01, 7.206E+02, 6.050E+01
 7.000E+02, 4.365E+02, 5.282E+01, 5.621E+02, 1.250E+02, 6.510E+02, 4.573E+01, 7.207E+02, 6.019E+01
 7.100E+02, 4.367E+02, 5.294E+01, 5.623E+02, 1.253E+02, 6.511E+02, 4.470E+01, 7.208E+02, 5.974E+01
 7.200E+02, 4.370E+02, 5.305E+01, 5.624E+02, 1.243E+02, 6.513E+02, 4.395E+01, 7.209E+02, 5.413E+01
 7.300E+02, 4.373E+02, 5.317E+01, 5.626E+02, 1.224E+02, 6.514E+02, 4.324E+01, 7.210E+02, 4.588E+01
 7.400E+02, 4.375E+02, 5.328E+01, 5.627E+02, 1.195E+02, 6.515E+02, 4.253E+01, 7.210E+02, 3.762E+01
 7.500E+02, 4.377E+02, 5.340E+01, 5.628E+02, 1.160E+02, 6.515E+02, 4.182E+01, 7.211E+02, 3.221E+01
 7.600E+02, 4.380E+02, 5.352E+01, 5.630E+02, 1.080E+02, 6.516E+02, 4.114E+01, 7.212E+02, 1.194E+01
 7.700E+02, 4.382E+02, 5.363E+01, 5.631E+02, 9.784E+01, 6.517E+02, 4.069E+01, 7.212E+02, 0.000E+00
 7.800E+02, 4.384E+02, 5.410E+01, 5.632E+02, 8.810E+01, 6.518E+02, 4.030E+01, 7.213E+02, 0.000E+00
 7.900E+02, 4.386E+02, 5.486E+01, 5.633E+02, 8.085E+01, 6.518E+02, 3.991E+01, 7.213E+02, 0.000E+00
 8.000E+02, 4.387E+02, 5.562E+01, 5.634E+02, 7.419E+01, 6.519E+02, 3.946E+01, 7.214E+02, 0.000E+00
 8.100E+02, 4.389E+02, 5.638E+01, 5.635E+02, 6.845E+01, 6.520E+02, 3.888E+01, 7.214E+02, 0.000E+00
 8.200E+02, 4.391E+02, 5.713E+01, 5.636E+02, 6.367E+01, 6.520E+02, 3.828E+01, 7.215E+02, 0.000E+00
 8.300E+02, 4.392E+02, 5.789E+01, 5.636E+02, 5.921E+01, 6.521E+02, 3.511E+01, 7.215E+02, 0.000E+00
 8.400E+02, 4.394E+02, 5.865E+01, 5.637E+02, 5.562E+01, 6.521E+02, 2.936E+01, 7.215E+02, 0.000E+00
 8.500E+02, 4.395E+02, 5.941E+01, 5.638E+02, 5.233E+01, 6.522E+02, 2.795E+01, 7.216E+02, 0.000E+00
 8.600E+02, 4.396E+02, 6.019E+01, 5.639E+02, 4.914E+01, 6.522E+02, 2.768E+01, 7.216E+02, 0.000E+00
 8.700E+02, 4.398E+02, 6.110E+01, 5.639E+02, 3.888E+01, 6.523E+02, 2.745E+01, 7.216E+02, 0.000E+00
 8.800E+02, 4.399E+02, 6.269E+01, 5.640E+02, 2.765E+01, 6.523E+02, 2.218E+01, 7.217E+02, 0.000E+00
 8.900E+02, 4.400E+02, 6.455E+01, 5.640E+02, 2.553E+01, 6.523E+02, 1.461E+01, 7.217E+02, 0.000E+00
 9.000E+02, 4.401E+02, 6.644E+01, 5.641E+02, 2.350E+01, 6.524E+02, 1.458E+01, 7.217E+02, 0.000E+00
 9.100E+02, 4.402E+02, 6.835E+01, 5.641E+02, 2.195E+01, 6.524E+02, 1.455E+01, 7.217E+02, 0.000E+00
 9.200E+02, 4.403E+02, 7.048E+01, 5.642E+02, 2.049E+01, 6.524E+02, 1.453E+01, 7.218E+02, 0.000E+00
 9.300E+02, 4.404E+02, 7.330E+01, 5.642E+02, 1.968E+01, 6.524E+02, 1.450E+01, 7.218E+02, 0.000E+00
 9.400E+02, 4.405E+02, 7.625E+01, 5.643E+02, 1.902E+01, 6.525E+02, 1.447E+01, 7.218E+02, 0.000E+00
 9.500E+02, 4.405E+02, 7.926E+01, 5.643E+02, 1.849E+01, 6.525E+02, 1.444E+01, 7.218E+02, 0.000E+00
 9.600E+02, 4.406E+02, 8.234E+01, 5.643E+02, 1.834E+01, 6.525E+02, 1.442E+01, 7.218E+02, 0.000E+00
 9.700E+02, 4.407E+02, 8.556E+01, 5.644E+02, 1.821E+01, 6.525E+02, 1.439E+01, 7.218E+02, 0.000E+00
 9.800E+02, 4.408E+02, 8.955E+01, 5.644E+02, 1.808E+01, 6.526E+02, 1.434E+01, 7.219E+02, 0.000E+00
 9.900E+02, 4.408E+02, 9.386E+01, 5.644E+02, 1.796E+01, 6.526E+02, 1.424E+01, 7.219E+02, 0.000E+00
 1.000E+03, 4.409E+02, 9.829E+01, 5.645E+02, 1.783E+01, 6.526E+02, 1.414E+01, 7.219E+02, 0.000E+00
 1.010E+03, 4.410E+02, 1.024E+02, 5.645E+02, 1.770E+01, 6.526E+02, 1.383E+01, 7.219E+02, 0.000E+00
 1.020E+03, 4.410E+02, 1.063E+02, 5.645E+02, 1.757E+01, 6.526E+02, 1.302E+01, 7.219E+02, 0.000E+00
 1.030E+03, 4.411E+02, 1.106E+02, 5.645E+02, 1.744E+01, 6.526E+02, 1.218E+01, 7.219E+02, 0.000E+00
 1.040E+03, 4.411E+02, 1.148E+02, 5.646E+02, 1.731E+01, 6.527E+02, 1.133E+01, 7.219E+02, 0.000E+00
 1.050E+03, 4.412E+02, 1.191E+02, 5.646E+02, 1.718E+01, 6.527E+02, 1.047E+01, 7.219E+02, 0.000E+00
 1.060E+03, 4.412E+02, 1.233E+02, 5.646E+02, 1.705E+01, 6.527E+02, 9.604E+00, 7.219E+02, 0.000E+00
 1.070E+03, 4.412E+02, 1.276E+02, 5.646E+02, 1.692E+01, 6.527E+02, 8.731E+00, 7.219E+02, 0.000E+00
 1.080E+03, 4.413E+02, 1.319E+02, 5.646E+02, 1.679E+01, 6.527E+02, 7.849E+00, 7.220E+02, 0.000E+00
 1.090E+03, 4.413E+02, 1.357E+02, 5.647E+02, 1.670E+01, 6.527E+02, 4.577E-01, 7.220E+02, 0.000E+00
 1.100E+03, 4.414E+02, 1.385E+02, 5.647E+02, 1.665E+01, 6.527E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.110E+03, 4.414E+02, 1.413E+02, 5.647E+02, 1.660E+01, 6.527E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.120E+03, 4.414E+02, 1.439E+02, 5.647E+02, 1.655E+01, 6.527E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.130E+03, 4.415E+02, 1.448E+02, 5.647E+02, 1.650E+01, 6.527E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.140E+03, 4.415E+02, 1.452E+02, 5.647E+02, 1.645E+01, 6.527E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.150E+03, 4.415E+02, 1.441E+02, 5.647E+02, 1.640E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.160E+03, 4.416E+02, 1.415E+02, 5.647E+02, 1.635E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.170E+03, 4.416E+02, 1.383E+02, 5.648E+02, 1.630E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.180E+03, 4.416E+02, 1.334E+02, 5.648E+02, 1.625E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.190E+03, 4.416E+02, 1.284E+02, 5.648E+02, 1.620E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.200E+03, 4.416E+02, 1.224E+02, 5.648E+02, 1.615E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.210E+03, 4.417E+02, 1.160E+02, 5.648E+02, 1.610E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.220E+03, 4.417E+02, 1.096E+02, 5.648E+02, 1.605E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.230E+03, 4.417E+02, 1.032E+02, 5.648E+02, 1.600E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.240E+03, 4.417E+02, 9.626E+01, 5.648E+02, 1.597E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.250E+03, 4.417E+02, 8.846E+01, 5.648E+02, 1.593E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.260E+03, 4.418E+02, 8.099E+01, 5.648E+02, 1.589E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.270E+03, 4.418E+02, 7.389E+01, 5.648E+02, 1.580E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.280E+03, 4.418E+02, 6.714E+01, 5.648E+02, 1.500E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.290E+03, 4.418E+02, 6.078E+01, 5.648E+02, 1.395E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.300E+03, 4.418E+02, 5.527E+01, 5.648E+02, 1.288E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.310E+03, 4.418E+02, 5.014E+01, 5.648E+02, 1.178E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.320E+03, 4.418E+02, 4.606E+01, 5.649E+02, 1.067E+01, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.330E+03, 4.419E+02, 4.212E+01, 5.649E+02, 9.546E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.340E+03, 4.419E+02, 3.836E+01, 5.649E+02, 8.966E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.350E+03, 4.419E+02, 3.582E+01, 5.649E+02, 8.710E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.360E+03, 4.419E+02, 3.356E+01, 5.649E+02, 3.028E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.370E+03, 4.419E+02, 3.209E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.380E+03, 4.419E+02, 3.114E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.390E+03, 4.419E+02, 3.020E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.400E+03, 4.419E+02, 2.928E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.410E+03, 4.419E+02, 2.878E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.420E+03, 4.419E+02, 2.849E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.430E+03, 4.419E+02, 2.819E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.440E+03, 4.419E+02, 2.790E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.450E+03, 4.419E+02, 2.761E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.460E+03, 4.420E+02, 2.732E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.470E+03, 4.420E+02, 2.703E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.480E+03, 4.420E+02, 2.674E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.490E+03, 4.420E+02, 2.645E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.500E+03, 4.420E+02, 2.616E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.510E+03, 4.420E+02, 2.587E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.520E+03, 4.420E+02, 2.558E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.530E+03, 4.420E+02, 2.529E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.540E+03, 4.420E+02, 2.502E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.550E+03, 4.420E+02, 2.488E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.560E+03, 4.420E+02, 2.475E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.570E+03, 4.420E+02, 2.463E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.580E+03, 4.420E+02, 2.450E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.590E+03, 4.420E+02, 2.437E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.600E+03, 4.420E+02, 2.425E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.610E+03, 4.420E+02, 2.412E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.620E+03, 4.420E+02, 2.399E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.630E+03, 4.420E+02, 2.386E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.640E+03, 4.420E+02, 2.374E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.650E+03, 4.420E+02, 2.361E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.660E+03, 4.420E+02, 2.348E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.670E+03, 4.420E+02, 2.336E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.680E+03, 4.420E+02, 2.323E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.690E+03, 4.420E+02, 2.310E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.700E+03, 4.420E+02, 2.298E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.710E+03, 4.420E+02, 2.285E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.720E+03, 4.420E+02, 2.272E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.730E+03, 4.420E+02, 2.260E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.740E+03, 4.420E+02, 2.248E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.750E+03, 4.420E+02, 2.238E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.760E+03, 4.420E+02, 2.229E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.770E+03, 4.420E+02, 2.220E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.780E+03, 4.420E+02, 2.211E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.790E+03, 4.420E+02, 2.202E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.800E+03, 4.420E+02, 2.193E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.810E+03, 4.420E+02, 2.184E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.820E+03, 4.420E+02, 2.175E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.830E+03, 4.420E+02, 2.166E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.840E+03, 4.420E+02, 2.157E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.850E+03, 4.420E+02, 2.148E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.860E+03, 4.420E+02, 2.139E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.870E+03, 4.420E+02, 2.130E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.880E+03, 4.420E+02, 2.121E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.890E+03, 4.420E+02, 2.112E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
 1.900E+03, 4.420E+02, 2.103E+01, 5.649E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.221E+02, 0.000E+00
