s,kW/m2,kW/m2
 3.810E+02, 5.616E+01, 5.268E+01
 3.890E+02, 5.308E+01, 5.197E+01
 3.970E+02, 4.821E+01, 5.126E+01
 4.050E+02, 4.000E+01, 5.055E+01
 4.140E+02, 3.537E+01, 4.979E+01
 4.220E+02, 3.752E+01, 4.903E+01
 4.300E+02, 3.953E+01, 4.730E+01
 4.380E+02, 4.040E+01, 4.391E+01
 4.460E+02, 4.126E+01, 4.049E+01
 4.540E+02, 4.210E+01, 3.706E+01
 4.620E+02, 4.244E+01, 3.409E+01
 4.700E+02, 4.206E+01, 3.327E+01
 4.780E+02, 4.168E+01, 3.276E+01
 4.860E+02, 4.129E+01, 3.225E+01
 4.950E+02, 4.088E+01, 3.170E+01
 5.030E+02, 4.047E+01, 3.115E+01
 5.110E+02, 4.008E+01, 3.064E+01
 5.190E+02, 3.970E+01, 3.012E+01
 5.270E+02, 3.931E+01, 2.961E+01
 5.350E+02, 3.893E+01, 2.909E+01
 5.430E+02, 3.854E+01, 2.858E+01
 5.510E+02, 3.815E+01, 2.822E+01
 5.590E+02, 3.777E+01, 2.834E+01
 5.670E+02, 3.738E+01, 2.849E+01
 5.760E+02, 3.697E+01, 2.866E+01
 5.840E+02, 3.656E+01, 2.882E+01
 5.920E+02, 3.617E+01, 2.897E+01
 6.000E+02, 3.556E+01, 2.913E+01
 6.080E+02, 3.386E+01, 2.928E+01
 6.160E+02, 3.200E+01, 2.943E+01
 6.240E+02, 3.014E+01, 2.958E+01
 6.320E+02, 2.828E+01, 2.974E+01
 6.400E+02, 2.642E+01, 2.989E+01
 6.480E+02, 2.495E+01, 3.004E+01
 6.570E+02, 2.457E+01, 3.021E+01
 6.650E+02, 2.427E+01, 3.037E+01
 6.730E+02, 2.399E+01, 3.052E+01
 6.810E+02, 2.371E+01, 3.068E+01
 6.890E+02, 2.343E+01, 3.083E+01
 6.970E+02, 2.316E+01, 3.098E+01
 7.050E+02, 2.288E+01, 3.114E+01
 7.130E+02, 2.260E+01, 3.129E+01
 7.210E+02, 2.232E+01, 3.144E+01
 7.290E+02, 2.204E+01, 3.159E+01
 7.380E+02, 2.174E+01, 3.176E+01
 7.460E+02, 2.144E+01, 3.192E+01
 7.540E+02, 2.116E+01, 3.207E+01
 7.620E+02, 2.089E+01, 3.223E+01
 7.700E+02, 2.080E+01, 3.238E+01
 7.780E+02, 2.088E+01, 3.253E+01
 7.860E+02, 2.096E+01, 3.267E+01
 7.940E+02, 2.105E+01, 3.256E+01
 8.020E+02, 2.113E+01, 3.235E+01
 8.100E+02, 2.121E+01, 3.215E+01
 8.190E+02, 2.130E+01, 3.193E+01
 8.270E+02, 2.139E+01, 3.171E+01
 8.350E+02, 2.147E+01, 3.150E+01
 8.430E+02, 2.156E+01, 3.129E+01
 8.510E+02, 2.164E+01, 3.109E+01
 8.590E+02, 2.172E+01, 3.088E+01
 8.670E+02, 2.181E+01, 3.067E+01
 8.750E+02, 2.189E+01, 3.046E+01
 8.830E+02, 2.197E+01, 3.026E+01
 8.910E+02, 2.205E+01, 3.005E+01
 9.000E+02, 2.214E+01, 3.034E+01
 9.080E+02, 2.223E+01, 3.098E+01
 9.160E+02, 2.231E+01, 3.159E+01
 9.240E+02, 2.240E+01, 3.219E+01
 9.320E+02, 2.248E+01, 3.280E+01
 9.400E+02, 2.256E+01, 3.340E+01
 9.480E+02, 2.265E+01, 3.400E+01
 9.560E+02, 2.273E+01, 3.461E+01
 9.640E+02, 2.281E+01, 3.521E+01
 9.720E+02, 2.290E+01, 3.582E+01
 9.810E+02, 2.299E+01, 3.646E+01
 9.890E+02, 2.307E+01, 3.710E+01
 9.970E+02, 2.316E+01, 3.770E+01
 1.005E+03, 2.324E+01, 3.831E+01
 1.013E+03, 2.332E+01, 3.891E+01
 1.021E+03, 2.341E+01, 3.952E+01
 1.029E+03, 2.349E+01, 4.012E+01
 1.037E+03, 2.357E+01, 4.073E+01
 1.045E+03, 2.366E+01, 4.131E+01
 1.053E+03, 2.374E+01, 4.159E+01
 1.062E+03, 2.383E+01, 4.181E+01
 1.070E+03, 2.392E+01, 4.203E+01
 1.078E+03, 2.400E+01, 4.223E+01
 1.086E+03, 2.408E+01, 4.243E+01
 1.094E+03, 2.405E+01, 4.264E+01
 1.102E+03, 2.393E+01, 4.284E+01
 1.110E+03, 2.382E+01, 4.304E+01
 1.118E+03, 2.371E+01, 4.325E+01
 1.126E+03, 2.360E+01, 4.345E+01
 1.134E+03, 2.348E+01, 4.365E+01
 1.143E+03, 2.336E+01, 4.387E+01
 1.151E+03, 2.324E+01, 4.409E+01
 1.159E+03, 2.313E+01, 4.429E+01
 1.167E+03, 2.302E+01, 4.558E+01
 1.175E+03, 2.291E+01, 5.051E+01
 1.183E+03, 2.280E+01, 5.579E+01
 1.191E+03, 2.268E+01, 6.104E+01
 1.199E+03, 2.257E+01, 6.629E+01
 1.207E+03, 2.246E+01, 7.147E+01
 1.215E+03, 2.235E+01, 7.574E+01
 1.224E+03, 2.223E+01, 8.002E+01
 1.232E+03, 2.212E+01, 8.432E+01
 1.240E+03, 2.233E+01, 8.835E+01
 1.248E+03, 2.266E+01, 9.238E+01
 1.256E+03, 2.299E+01, 9.626E+01
 1.264E+03, 2.332E+01, 9.851E+01
 1.272E+03, 2.365E+01, 1.003E+02
 1.280E+03, 2.398E+01, 1.021E+02
 1.288E+03, 2.430E+01, 1.039E+02
 1.296E+03, 2.463E+01, 1.057E+02
 1.305E+03, 2.498E+01, 1.077E+02
 1.313E+03, 2.533E+01, 1.096E+02
 1.321E+03, 2.566E+01, 1.114E+02
 1.329E+03, 2.599E+01, 1.132E+02
 1.337E+03, 2.631E+01, 1.146E+02
 1.345E+03, 2.664E+01, 1.155E+02
 1.353E+03, 2.697E+01, 1.165E+02
 1.361E+03, 2.730E+01, 1.175E+02
 1.369E+03, 2.763E+01, 1.185E+02
 1.377E+03, 2.795E+01, 1.190E+02
 1.386E+03, 2.830E+01, 1.188E+02
 1.394E+03, 2.865E+01, 1.186E+02
 1.402E+03, 2.898E+01, 1.184E+02
 1.410E+03, 2.931E+01, 1.183E+02
 1.418E+03, 2.964E+01, 1.181E+02
 1.426E+03, 2.997E+01, 1.179E+02
 1.434E+03, 3.030E+01, 1.178E+02
 1.442E+03, 3.055E+01, 1.176E+02
 1.450E+03, 3.067E+01, 1.174E+02
 1.458E+03, 3.078E+01, 1.171E+02
 1.467E+03, 3.090E+01, 1.157E+02
 1.475E+03, 3.102E+01, 1.142E+02
 1.483E+03, 3.113E+01, 1.127E+02
 1.491E+03, 3.124E+01, 1.112E+02
 1.499E+03, 3.135E+01, 1.098E+02
 1.507E+03, 3.146E+01, 1.083E+02
 1.515E+03, 3.157E+01, 1.070E+02
 1.523E+03, 3.168E+01, 1.060E+02
 1.531E+03, 3.179E+01, 1.051E+02
 1.539E+03, 3.190E+01, 1.043E+02
 1.548E+03, 3.202E+01, 1.033E+02
 1.556E+03, 3.214E+01, 1.024E+02
 1.564E+03, 3.225E+01, 1.015E+02
 1.572E+03, 3.236E+01, 1.006E+02
 1.580E+03, 3.247E+01, 9.971E+01
 1.588E+03, 3.258E+01, 9.883E+01
 1.596E+03, 3.269E+01, 9.794E+01
 1.604E+03, 3.360E+01, 9.705E+01
 1.612E+03, 3.635E+01, 9.617E+01
 1.620E+03, 3.922E+01, 9.528E+01
 1.629E+03, 4.225E+01, 9.434E+01
 1.637E+03, 4.528E+01, 9.340E+01
 1.645E+03, 4.815E+01, 9.251E+01
 1.653E+03, 5.100E+01, 9.163E+01
 1.661E+03, 5.367E+01, 9.074E+01
 1.669E+03, 5.591E+01, 8.985E+01
 1.677E+03, 5.809E+01, 8.897E+01
 1.685E+03, 6.028E+01, 8.808E+01
 1.693E+03, 6.248E+01, 8.719E+01
 1.701E+03, 6.466E+01, 8.631E+01
 1.710E+03, 6.699E+01, 8.536E+01
 1.718E+03, 6.932E+01, 8.442E+01
 1.726E+03, 7.133E+01, 8.354E+01
 1.734E+03, 7.245E+01, 8.265E+01
 1.742E+03, 7.344E+01, 8.176E+01
 1.750E+03, 7.442E+01, 8.088E+01
 1.758E+03, 7.540E+01, 7.999E+01
 1.766E+03, 7.639E+01, 7.942E+01
 1.774E+03, 7.737E+01, 7.941E+01
 1.782E+03, 7.835E+01, 7.941E+01
 1.791E+03, 7.939E+01, 7.941E+01
 1.799E+03, 8.044E+01, 7.941E+01
 1.807E+03, 8.142E+01, 7.941E+01
 1.815E+03, 8.240E+01, 7.944E+01
 1.823E+03, 8.338E+01, 8.000E+01
 1.831E+03, 8.422E+01, 8.077E+01
 1.839E+03, 8.476E+01, 8.153E+01
 1.847E+03, 8.528E+01, 8.229E+01
 1.855E+03, 8.582E+01, 8.305E+01
 1.863E+03, 8.634E+01, 8.382E+01
 1.872E+03, 8.691E+01, 8.463E+01
 1.880E+03, 8.747E+01, 8.544E+01
 1.888E+03, 8.768E+01, 8.620E+01
 1.896E+03, 8.759E+01, 8.697E+01
 1.904E+03, 8.750E+01, 8.773E+01
 1.912E+03, 8.741E+01, 8.849E+01
 1.920E+03, 8.732E+01, 8.925E+01
 1.928E+03, 8.722E+01, 8.939E+01
 1.936E+03, 8.713E+01, 8.893E+01
 1.944E+03, 8.704E+01, 8.847E+01
 1.953E+03, 8.694E+01, 8.799E+01
 1.961E+03, 8.684E+01, 8.795E+01
 1.969E+03, 8.675E+01, 8.853E+01
 1.977E+03, 8.666E+01, 8.913E+01
 1.985E+03, 8.657E+01, 8.972E+01
 1.993E+03, 8.648E+01, 9.031E+01
 2.001E+03, 8.617E+01, 9.091E+01
 2.009E+03, 8.540E+01, 9.150E+01
 2.017E+03, 8.460E+01, 9.209E+01
 2.025E+03, 8.380E+01, 9.269E+01
 2.034E+03, 8.296E+01, 9.332E+01
 2.042E+03, 8.211E+01, 9.394E+01
 2.050E+03, 8.131E+01, 9.367E+01
 2.058E+03, 8.052E+01, 9.281E+01
 2.066E+03, 7.972E+01, 9.196E+01
 2.074E+03, 7.896E+01, 9.110E+01
 2.082E+03, 7.843E+01, 9.024E+01
 2.090E+03, 7.794E+01, 8.939E+01
 2.098E+03, 7.746E+01, 8.853E+01
 2.106E+03, 7.698E+01, 8.768E+01
 2.115E+03, 7.647E+01, 8.677E+01
 2.123E+03, 7.596E+01, 8.586E+01
 2.131E+03, 7.548E+01, 8.500E+01
 2.139E+03, 7.499E+01, 8.415E+01
 2.147E+03, 7.451E+01, 8.329E+01
 2.155E+03, 7.403E+01, 8.273E+01
 2.163E+03, 7.355E+01, 8.245E+01
 2.171E+03, 7.307E+01, 8.218E+01
 2.179E+03, 7.259E+01, 8.191E+01
 2.187E+03, 7.211E+01, 8.163E+01
 2.196E+03, 7.159E+01, 8.134E+01
 2.204E+03, 7.108E+01, 8.105E+01
 2.212E+03, 7.060E+01, 8.078E+01
 2.220E+03, 7.012E+01, 8.079E+01
 2.228E+03, 6.964E+01, 8.104E+01
 2.236E+03, 6.916E+01, 8.129E+01
 2.244E+03, 6.868E+01, 8.154E+01
 2.252E+03, 6.819E+01, 8.179E+01
 2.260E+03, 6.771E+01, 8.204E+01
 2.268E+03, 6.723E+01, 8.230E+01
 2.277E+03, 6.672E+01, 8.256E+01
 2.285E+03, 6.621E+01, 8.283E+01
 2.293E+03, 6.573E+01, 8.308E+01
 2.301E+03, 6.524E+01, 8.333E+01
 2.309E+03, 6.476E+01, 8.358E+01
 2.317E+03, 6.428E+01, 8.394E+01
 2.325E+03, 6.380E+01, 8.483E+01
 2.333E+03, 6.332E+01, 8.581E+01
 2.341E+03, 6.284E+01, 8.679E+01
 2.349E+03, 6.236E+01, 8.777E+01
 2.358E+03, 6.184E+01, 8.882E+01
 2.366E+03, 6.133E+01, 8.986E+01
 2.374E+03, 6.085E+01, 9.084E+01
 2.382E+03, 6.037E+01, 9.182E+01
 2.390E+03, 5.989E+01, 9.280E+01
 2.398E+03, 5.941E+01, 9.378E+01
 2.406E+03, 5.893E+01, 9.476E+01
 2.414E+03, 5.855E+01, 9.571E+01
 2.422E+03, 5.853E+01, 9.636E+01
 2.430E+03, 5.853E+01, 9.694E+01
 2.439E+03, 5.853E+01, 9.755E+01
 2.447E+03, 5.853E+01, 9.816E+01
 2.455E+03, 5.853E+01, 9.874E+01
 2.463E+03, 5.853E+01, 9.932E+01
 2.471E+03, 5.853E+01, 9.989E+01
 2.479E+03, 5.853E+01, 1.005E+02
 2.487E+03, 5.864E+01, 1.010E+02
 2.495E+03, 5.904E+01, 1.016E+02
 2.503E+03, 5.945E+01, 1.022E+02
 2.511E+03, 5.987E+01, 1.028E+02
 2.520E+03, 6.031E+01, 1.034E+02
 2.528E+03, 6.074E+01, 1.040E+02
 2.536E+03, 6.116E+01, 1.050E+02
 2.544E+03, 6.157E+01, 1.065E+02
 2.552E+03, 6.199E+01, 1.079E+02
 2.560E+03, 6.240E+01, 1.094E+02
 2.568E+03, 6.282E+01, 1.108E+02
 2.576E+03, 6.323E+01, 1.123E+02
 2.584E+03, 6.365E+01, 1.137E+02
 2.592E+03, 6.406E+01, 1.152E+02
 2.601E+03, 6.450E+01, 1.167E+02
 2.609E+03, 6.494E+01, 1.182E+02
 2.617E+03, 6.536E+01, 1.197E+02
 2.625E+03, 6.577E+01, 1.211E+02
 2.633E+03, 6.597E+01, 1.226E+02
 2.641E+03, 6.573E+01, 1.240E+02
 2.649E+03, 6.548E+01, 1.255E+02
 2.657E+03, 6.524E+01, 1.269E+02
 2.665E+03, 6.499E+01, 1.284E+02
 2.673E+03, 6.474E+01, 1.298E+02
 2.682E+03, 6.484E+01, 1.313E+02
 2.690E+03, 6.518E+01, 1.329E+02
 2.698E+03, 6.551E+01, 1.343E+02
 2.706E+03, 6.583E+01, 1.358E+02
 2.714E+03, 6.615E+01, 1.372E+02
 2.722E+03, 6.647E+01, 1.387E+02
 2.730E+03, 6.680E+01, 1.399E+02
 2.738E+03, 6.712E+01, 1.409E+02
 2.746E+03, 6.744E+01, 1.418E+02
 2.754E+03, 6.776E+01, 1.428E+02
 2.763E+03, 6.810E+01, 1.438E+02
 2.771E+03, 6.845E+01, 1.448E+02
 2.779E+03, 6.877E+01, 1.457E+02
 2.787E+03, 6.909E+01, 1.467E+02
 2.795E+03, 6.932E+01, 1.476E+02
 2.803E+03, 6.896E+01, 1.486E+02
 2.811E+03, 6.849E+01, 1.495E+02
 2.819E+03, 6.803E+01, 1.505E+02
 2.827E+03, 6.757E+01, 1.514E+02
 2.835E+03, 6.710E+01, 1.523E+02
 2.844E+03, 6.661E+01, 1.526E+02
 2.852E+03, 6.611E+01, 1.527E+02
 2.860E+03, 6.565E+01, 1.527E+02
 2.868E+03, 6.518E+01, 1.527E+02
 2.876E+03, 6.472E+01, 1.527E+02
 2.884E+03, 6.425E+01, 1.519E+02
 2.892E+03, 6.379E+01, 1.506E+02
 2.900E+03, 6.332E+01, 1.493E+02
 2.908E+03, 6.285E+01, 1.481E+02
 2.916E+03, 6.239E+01, 1.468E+02
 2.925E+03, 6.190E+01, 1.454E+02
 2.933E+03, 6.140E+01, 1.441E+02
 2.941E+03, 6.104E+01, 1.428E+02
 2.949E+03, 6.088E+01, 1.416E+02
 2.957E+03, 6.073E+01, 1.403E+02
 2.965E+03, 6.058E+01, 1.390E+02
 2.973E+03, 6.044E+01, 1.378E+02
 2.981E+03, 6.029E+01, 1.365E+02
 2.989E+03, 6.014E+01, 1.352E+02
 2.997E+03, 5.999E+01, 1.340E+02
 3.006E+03, 5.983E+01, 1.326E+02
 3.014E+03, 5.968E+01, 1.313E+02
 3.022E+03, 5.953E+01, 1.300E+02
 3.030E+03, 5.951E+01, 1.287E+02
 3.038E+03, 5.964E+01, 1.275E+02
 3.046E+03, 5.978E+01, 1.262E+02
 3.054E+03, 5.991E+01, 1.250E+02
 3.062E+03, 6.005E+01, 1.242E+02
 3.070E+03, 6.019E+01, 1.234E+02
 3.078E+03, 6.032E+01, 1.226E+02
 3.087E+03, 6.047E+01, 1.218E+02
 3.095E+03, 6.062E+01, 1.209E+02
 3.103E+03, 6.075E+01, 1.201E+02
 3.111E+03, 6.089E+01, 1.193E+02
 3.119E+03, 6.103E+01, 1.185E+02
 3.127E+03, 6.116E+01, 1.177E+02
 3.135E+03, 6.130E+01, 1.169E+02
 3.143E+03, 6.143E+01, 1.161E+02
 3.151E+03, 6.157E+01, 1.153E+02
 3.159E+03, 6.171E+01, 1.145E+02
 3.168E+03, 6.205E+01, 1.137E+02
 3.176E+03, 6.261E+01, 1.128E+02
 3.184E+03, 6.314E+01, 1.120E+02
 3.192E+03, 6.368E+01, 1.112E+02
 3.200E+03, 6.421E+01, 1.104E+02
 3.208E+03, 6.474E+01, 1.096E+02
 3.216E+03, 6.527E+01, 1.088E+02
 3.224E+03, 6.581E+01, 1.080E+02
 3.232E+03, 6.634E+01, 1.072E+02
 3.240E+03, 6.687E+01, 1.064E+02
 3.249E+03, 6.744E+01, 1.056E+02
 3.257E+03, 6.800E+01, 1.048E+02
 3.265E+03, 6.854E+01, 1.040E+02
 3.273E+03, 6.907E+01, 1.032E+02
 3.281E+03, 6.960E+01, 1.024E+02
 3.289E+03, 7.013E+01, 1.016E+02
 3.297E+03, 7.063E+01, 1.008E+02
 3.305E+03, 7.097E+01, 9.996E+01
 3.313E+03, 7.128E+01, 9.917E+01
 3.321E+03, 7.160E+01, 9.837E+01
 3.330E+03, 7.193E+01, 9.752E+01
 3.338E+03, 7.226E+01, 9.667E+01
 3.346E+03, 7.258E+01, 9.587E+01
 3.354E+03, 7.289E+01, 9.507E+01
 3.362E+03, 7.320E+01, 9.428E+01
 3.370E+03, 7.352E+01, 9.348E+01
 3.378E+03, 7.383E+01, 9.268E+01
 3.386E+03, 7.414E+01, 9.188E+01
 3.394E+03, 7.446E+01, 9.108E+01
 3.402E+03, 7.477E+01, 9.029E+01
 3.411E+03, 7.510E+01, 8.944E+01
 3.419E+03, 7.544E+01, 8.859E+01
 3.427E+03, 7.575E+01, 8.779E+01
 3.435E+03, 7.606E+01, 8.699E+01
 3.443E+03, 7.638E+01, 8.619E+01
 3.451E+03, 7.669E+01, 8.540E+01
 3.459E+03, 7.723E+01, 8.460E+01
 3.467E+03, 7.801E+01, 8.380E+01
 3.475E+03, 7.880E+01, 8.300E+01
 3.483E+03, 7.958E+01, 8.220E+01
 3.492E+03, 8.042E+01, 8.136E+01
 3.500E+03, 8.125E+01, 8.051E+01
 3.508E+03, 8.204E+01, 7.971E+01
 3.516E+03, 8.283E+01, 7.891E+01
 3.524E+03, 8.361E+01, 7.811E+01
 3.532E+03, 8.440E+01, 7.731E+01
 3.540E+03, 8.518E+01, 7.652E+01
 3.548E+03, 8.597E+01, 7.572E+01
 3.556E+03, 8.675E+01, 7.499E+01
 3.564E+03, 8.754E+01, 7.452E+01
 3.573E+03, 8.837E+01, 7.406E+01
 3.581E+03, 8.921E+01, 7.360E+01
 3.589E+03, 9.000E+01, 7.317E+01
 3.597E+03, 9.078E+01, 7.273E+01
 3.605E+03, 9.157E+01, 7.230E+01
 3.613E+03, 9.235E+01, 7.187E+01
 3.621E+03, 9.314E+01, 7.143E+01
 3.629E+03, 9.393E+01, 7.100E+01
 3.637E+03, 9.471E+01, 7.057E+01
 3.645E+03, 9.549E+01, 7.013E+01
 3.654E+03, 9.633E+01, 6.967E+01
 3.662E+03, 9.717E+01, 6.921E+01
 3.670E+03, 9.795E+01, 6.878E+01
 3.678E+03, 9.874E+01, 6.834E+01
 3.686E+03, 9.952E+01, 6.791E+01
 3.694E+03, 1.003E+02, 6.748E+01
 3.702E+03, 1.011E+02, 6.704E+01
 3.710E+03, 1.019E+02, 6.661E+01
 3.718E+03, 1.027E+02, 6.617E+01
 3.726E+03, 1.033E+02, 6.574E+01
 3.735E+03, 1.038E+02, 6.528E+01
 3.743E+03, 1.044E+02, 6.482E+01
 3.751E+03, 1.049E+02, 6.439E+01
 3.759E+03, 1.054E+02, 6.395E+01
 3.767E+03, 1.059E+02, 6.352E+01
 3.775E+03, 1.064E+02, 6.309E+01
 3.783E+03, 1.069E+02, 6.265E+01
 3.791E+03, 1.074E+02, 6.223E+01
 3.799E+03, 1.079E+02, 6.197E+01
 3.807E+03, 1.085E+02, 6.175E+01
 3.816E+03, 1.090E+02, 6.152E+01
 3.824E+03, 1.096E+02, 6.129E+01
 3.832E+03, 1.101E+02, 6.107E+01
 3.840E+03, 1.106E+02, 6.086E+01
 3.848E+03, 1.111E+02, 6.064E+01
 3.856E+03, 1.116E+02, 6.042E+01
 3.864E+03, 1.121E+02, 6.020E+01
 3.872E+03, 1.125E+02, 5.999E+01
 3.880E+03, 1.125E+02, 5.977E+01
 3.888E+03, 1.125E+02, 5.955E+01
 3.897E+03, 1.125E+02, 5.932E+01
 3.905E+03, 1.125E+02, 5.909E+01
 3.913E+03, 1.126E+02, 5.887E+01
 3.921E+03, 1.126E+02, 5.866E+01
 3.929E+03, 1.123E+02, 5.844E+01
 3.937E+03, 1.116E+02, 5.822E+01
 3.945E+03, 1.109E+02, 5.800E+01
 3.953E+03, 1.102E+02, 5.779E+01
 3.961E+03, 1.095E+02, 5.757E+01
 3.969E+03, 1.088E+02, 5.735E+01
 3.978E+03, 1.081E+02, 5.712E+01
 3.986E+03, 1.074E+02, 5.689E+01
 3.994E+03, 1.067E+02, 5.667E+01
 4.002E+03, 1.060E+02, 5.646E+01
 4.010E+03, 1.053E+02, 5.603E+01
 4.018E+03, 1.046E+02, 5.539E+01
 4.026E+03, 1.039E+02, 5.476E+01
 4.034E+03, 1.033E+02, 5.413E+01
 4.042E+03, 1.026E+02, 5.349E+01
 4.050E+03, 1.019E+02, 5.286E+01
 4.059E+03, 1.011E+02, 5.219E+01
 4.067E+03, 1.004E+02, 5.152E+01
 4.075E+03, 9.972E+01, 5.088E+01
 4.083E+03, 9.904E+01, 5.025E+01
 4.091E+03, 9.835E+01, 4.962E+01
 4.099E+03, 9.766E+01, 4.899E+01
 4.107E+03, 9.697E+01, 4.835E+01
 4.115E+03, 9.628E+01, 4.772E+01
 4.123E+03, 9.559E+01, 4.709E+01
 4.131E+03, 9.491E+01, 4.645E+01
 4.140E+03, 9.417E+01, 4.578E+01
 4.148E+03, 9.344E+01, 4.511E+01
 4.156E+03, 9.276E+01, 4.448E+01
 4.164E+03, 9.214E+01, 4.384E+01
 4.172E+03, 9.169E+01, 4.321E+01
 4.180E+03, 9.126E+01, 4.258E+01
 4.188E+03, 9.082E+01, 4.194E+01
 4.196E+03, 9.039E+01, 4.131E+01
 4.204E+03, 8.996E+01, 4.068E+01
 4.212E+03, 8.952E+01, 4.005E+01
 4.221E+03, 8.906E+01, 3.937E+01
 4.229E+03, 8.860E+01, 3.870E+01
 4.237E+03, 8.817E+01, 3.807E+01
 4.245E+03, 8.774E+01, 3.743E+01
 4.253E+03, 8.730E+01, 3.680E+01
 4.261E+03, 8.687E+01, 3.617E+01
 4.269E+03, 8.644E+01, 3.554E+01
 4.277E+03, 8.600E+01, 3.490E+01
 4.285E+03, 8.557E+01, 3.427E+01
 4.293E+03, 8.514E+01, 3.364E+01
 4.302E+03, 8.467E+01, 3.297E+01
 4.310E+03, 8.421E+01, 3.229E+01
 4.318E+03, 8.378E+01, 3.166E+01
 4.326E+03, 8.335E+01, 3.103E+01
 4.334E+03, 8.291E+01, 3.039E+01
 4.342E+03, 8.248E+01, 2.976E+01
 4.350E+03, 8.204E+01, 2.913E+01
 4.358E+03, 8.161E+01, 2.849E+01
 4.366E+03, 8.118E+01, 2.786E+01
 4.374E+03, 8.074E+01, 2.724E+01
 4.383E+03, 8.028E+01, 2.690E+01
 4.391E+03, 7.982E+01, 2.667E+01
 4.399E+03, 7.939E+01, 2.645E+01
 4.407E+03, 7.896E+01, 2.623E+01
 4.415E+03, 7.852E+01, 2.602E+01
 4.423E+03, 7.809E+01, 2.580E+01
 4.431E+03, 7.766E+01, 2.559E+01
 4.439E+03, 7.722E+01, 2.537E+01
 4.447E+03, 7.679E+01, 2.516E+01
 4.455E+03, 7.636E+01, 2.494E+01
 4.464E+03, 7.589E+01, 2.471E+01
 4.472E+03, 7.543E+01, 2.448E+01
 4.480E+03, 7.500E+01, 2.427E+01
 4.488E+03, 7.457E+01, 2.405E+01
 4.496E+03, 7.413E+01, 2.383E+01
 4.504E+03, 7.370E+01, 2.362E+01
 4.512E+03, 7.326E+01, 2.340E+01
 4.520E+03, 7.283E+01, 2.319E+01
 4.528E+03, 7.240E+01, 2.297E+01
 4.536E+03, 7.196E+01, 2.275E+01
 4.545E+03, 7.150E+01, 2.252E+01
 4.553E+03, 7.104E+01, 2.230E+01
 4.561E+03, 7.061E+01, 2.208E+01
 4.569E+03, 7.018E+01, 2.186E+01
 4.577E+03, 6.974E+01, 2.165E+01
 4.585E+03, 6.931E+01, 2.143E+01
 4.593E+03, 6.887E+01, 2.122E+01
 4.601E+03, 6.844E+01, 2.100E+01
 4.609E+03, 6.801E+01, 2.078E+01
 4.617E+03, 6.757E+01, 2.057E+01
 4.626E+03, 6.711E+01, 2.034E+01
 4.634E+03, 6.665E+01, 2.011E+01
 4.642E+03, 6.622E+01, 1.989E+01
 4.650E+03, 6.579E+01, 1.968E+01
 4.658E+03, 6.535E+01, 1.946E+01
 4.666E+03, 6.492E+01, 1.925E+01
 4.674E+03, 6.448E+01, 1.903E+01
 4.682E+03, 6.405E+01, 1.881E+01
 4.690E+03, 6.362E+01, 1.860E+01
 4.698E+03, 6.318E+01, 1.029E+01
