s,C,kW/m2,C,kW/m2,C,kW/m2
Time,WALL TEMPERATURE-CONE_45p00_035,HRRPUA-CONE_45p00_035,WALL TEMPERATURE-CONE_45p00_050,HRRPUA-CONE_45p00_050,WALL TEMPERATURE-CONE_45p00_075,HRRPUA-CONE_45p00_075
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.877E+02, 0.000E+00, 2.511E+02, 0.000E+00, 3.485E+02, 3.101E+01
 2.000E+01, 3.196E+02, 0.000E+00, 4.207E+02, 0.000E+00, 5.582E+02, 9.883E+01
 3.000E+01, 3.741E+02, 0.000E+00, 4.805E+02, 0.000E+00, 6.167E+02, 1.098E+02
 4.000E+01, 4.068E+02, 0.000E+00, 5.132E+02, 0.000E+00, 6.460E+02, 1.140E+02
 5.000E+01, 4.289E+02, 0.000E+00, 5.342E+02, 1.224E+00, 6.639E+02, 1.091E+02
 6.000E+01, 4.449E+02, 0.000E+00, 5.490E+02, 1.383E+01, 6.764E+02, 1.045E+02
 7.000E+01, 4.572E+02, 0.000E+00, 5.601E+02, 2.857E+01, 6.857E+02, 1.015E+02
 8.000E+01, 4.670E+02, 0.000E+00, 5.688E+02, 3.201E+01, 6.928E+02, 9.865E+01
 9.000E+01, 4.750E+02, 0.000E+00, 5.758E+02, 3.967E+01, 6.986E+02, 9.375E+01
 1.000E+02, 4.815E+02, 0.000E+00, 5.815E+02, 4.384E+01, 7.033E+02, 8.757E+01
 1.100E+02, 4.871E+02, 0.000E+00, 5.863E+02, 3.883E+01, 7.072E+02, 7.732E+01
 1.200E+02, 4.918E+02, 0.000E+00, 5.903E+02, 3.407E+01, 7.105E+02, 5.401E+01
 1.300E+02, 4.958E+02, 0.000E+00, 5.938E+02, 3.698E+01, 7.133E+02, 5.404E+01
 1.400E+02, 4.994E+02, 0.000E+00, 5.969E+02, 4.462E+01, 7.158E+02, 7.811E+01
 1.500E+02, 5.026E+02, 0.000E+00, 5.996E+02, 5.862E+01, 7.180E+02, 8.981E+01
 1.600E+02, 5.054E+02, 1.122E+01, 6.019E+02, 6.966E+01, 7.199E+02, 9.683E+01
 1.700E+02, 5.079E+02, 3.335E+01, 6.041E+02, 7.525E+01, 7.217E+02, 9.905E+01
 1.800E+02, 5.102E+02, 4.792E+01, 6.060E+02, 7.750E+01, 7.233E+02, 9.893E+01
 1.900E+02, 5.123E+02, 5.017E+01, 6.078E+02, 7.480E+01, 7.248E+02, 9.780E+01
 2.000E+02, 5.142E+02, 5.210E+01, 6.095E+02, 6.962E+01, 7.261E+02, 9.558E+01
 2.100E+02, 5.159E+02, 5.400E+01, 6.110E+02, 6.276E+01, 7.274E+02, 9.334E+01
 2.200E+02, 5.176E+02, 5.508E+01, 6.124E+02, 5.654E+01, 7.285E+02, 8.811E+01
 2.300E+02, 5.191E+02, 5.400E+01, 6.137E+02, 5.525E+01, 7.296E+02, 8.009E+01
 2.400E+02, 5.205E+02, 5.276E+01, 6.149E+02, 5.529E+01, 7.306E+02, 6.301E+01
 2.500E+02, 5.219E+02, 5.151E+01, 6.160E+02, 5.529E+01, 7.316E+02, 5.490E+01
 2.600E+02, 5.231E+02, 5.037E+01, 6.171E+02, 5.630E+01, 7.324E+02, 5.842E+01
 2.700E+02, 5.243E+02, 4.964E+01, 6.181E+02, 6.111E+01, 7.333E+02, 6.190E+01
 2.800E+02, 5.254E+02, 4.898E+01, 6.191E+02, 7.174E+01, 7.341E+02, 6.238E+01
 2.900E+02, 5.265E+02, 4.830E+01, 6.200E+02, 7.686E+01, 7.349E+02, 6.105E+01
 3.000E+02, 5.275E+02, 4.763E+01, 6.209E+02, 6.991E+01, 7.356E+02, 5.975E+01
 3.100E+02, 5.285E+02, 4.696E+01, 6.217E+02, 6.197E+01, 7.363E+02, 5.926E+01
 3.200E+02, 5.294E+02, 4.618E+01, 6.225E+02, 5.567E+01, 7.369E+02, 5.919E+01
 3.300E+02, 5.303E+02, 4.446E+01, 6.232E+02, 4.906E+01, 7.376E+02, 5.911E+01
 3.400E+02, 5.311E+02, 4.254E+01, 6.240E+02, 3.993E+01, 7.382E+02, 5.897E+01
 3.500E+02, 5.319E+02, 4.170E+01, 6.247E+02, 3.363E+01, 7.387E+02, 5.757E+01
 3.600E+02, 5.327E+02, 4.102E+01, 6.253E+02, 3.165E+01, 7.393E+02, 5.567E+01
 3.700E+02, 5.334E+02, 3.704E+01, 6.260E+02, 3.115E+01, 7.398E+02, 5.358E+01
 3.800E+02, 5.341E+02, 3.170E+01, 6.266E+02, 3.120E+01, 7.403E+02, 4.902E+01
