s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_9p20_025","HRRPUA-CONE_9p20_025","WALL TEMPERATURE-CONE_9p20_050","HRRPUA-CONE_9p20_050","WALL TEMPERATURE-CONE_9p20_070","HRRPUA-CONE_9p20_070"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.302E+02, 0.000E+00, 2.286E+02, 0.000E+00, 3.026E+02, 0.000E+00
 2.000E+01, 2.209E+02, 0.000E+00, 3.875E+02, 0.000E+00, 4.987E+02, 1.007E+02
 3.000E+01, 2.649E+02, 0.000E+00, 4.500E+02, 3.336E+01, 5.635E+02, 4.868E+02
 4.000E+01, 2.944E+02, 0.000E+00, 4.861E+02, 1.903E+02, 5.980E+02, 6.596E+02
 5.000E+01, 3.160E+02, 0.000E+00, 5.097E+02, 4.110E+02, 6.195E+02, 7.275E+02
 6.000E+01, 3.327E+02, 0.000E+00, 5.267E+02, 5.422E+02, 6.346E+02, 7.626E+02
 7.000E+01, 3.460E+02, 0.000E+00, 5.395E+02, 5.946E+02, 6.458E+02, 7.835E+02
 8.000E+01, 3.571E+02, 0.000E+00, 5.496E+02, 6.291E+02, 6.546E+02, 7.905E+02
 9.000E+01, 3.663E+02, 0.000E+00, 5.577E+02, 6.517E+02, 6.616E+02, 7.959E+02
 1.000E+02, 3.741E+02, 3.944E+00, 5.645E+02, 6.653E+02, 6.674E+02, 8.149E+02
 1.100E+02, 3.808E+02, 2.221E+01, 5.701E+02, 6.718E+02, 6.722E+02, 8.341E+02
 1.200E+02, 3.866E+02, 9.548E+01, 5.749E+02, 6.785E+02, 6.762E+02, 8.465E+02
 1.300E+02, 3.917E+02, 2.368E+02, 5.790E+02, 6.850E+02, 6.797E+02, 8.465E+02
 1.400E+02, 3.963E+02, 3.271E+02, 5.826E+02, 6.922E+02, 6.827E+02, 8.493E+02
 1.500E+02, 4.003E+02, 3.663E+02, 5.857E+02, 6.994E+02, 6.854E+02, 8.565E+02
 1.600E+02, 4.039E+02, 3.990E+02, 5.885E+02, 7.065E+02, 6.878E+02, 8.637E+02
 1.700E+02, 4.071E+02, 4.132E+02, 5.911E+02, 7.138E+02, 6.899E+02, 8.723E+02
 1.800E+02, 4.101E+02, 4.246E+02, 5.934E+02, 7.232E+02, 6.919E+02, 8.928E+02
 1.900E+02, 4.128E+02, 4.355E+02, 5.955E+02, 7.333E+02, 6.937E+02, 9.160E+02
 2.000E+02, 4.153E+02, 4.416E+02, 5.974E+02, 7.434E+02, 6.953E+02, 9.417E+02
 2.100E+02, 4.176E+02, 4.462E+02, 5.992E+02, 7.535E+02, 6.968E+02, 9.722E+02
 2.200E+02, 4.198E+02, 4.476E+02, 6.008E+02, 7.636E+02, 6.983E+02, 9.983E+02
 2.300E+02, 4.218E+02, 4.470E+02, 6.024E+02, 7.713E+02, 6.996E+02, 1.008E+03
 2.400E+02, 4.237E+02, 4.506E+02, 6.039E+02, 7.788E+02, 7.009E+02, 1.016E+03
 2.500E+02, 4.255E+02, 4.569E+02, 6.053E+02, 7.909E+02, 7.020E+02, 1.032E+03
 2.600E+02, 4.272E+02, 4.631E+02, 6.066E+02, 8.052E+02, 7.032E+02, 1.082E+03
 2.700E+02, 4.288E+02, 4.694E+02, 6.078E+02, 8.222E+02, 7.043E+02, 1.142E+03
 2.800E+02, 4.303E+02, 4.756E+02, 6.090E+02, 8.389E+02, 7.053E+02, 1.209E+03
 2.900E+02, 4.318E+02, 4.797E+02, 6.102E+02, 8.523E+02, 7.063E+02, 1.287E+03
 3.000E+02, 4.332E+02, 4.797E+02, 6.113E+02, 8.613E+02, 7.072E+02, 1.211E+03
 3.100E+02, 4.345E+02, 4.796E+02, 6.123E+02, 8.706E+02, 7.081E+02, 8.251E+02
 3.200E+02, 4.358E+02, 4.797E+02, 6.133E+02, 8.908E+02, 7.090E+02, 3.078E+02
 3.300E+02, 4.371E+02, 4.816E+02, 6.143E+02, 9.150E+02, 7.099E+02, 6.416E+01
 3.400E+02, 4.383E+02, 4.840E+02, 6.153E+02, 9.283E+02, 7.107E+02, 1.265E+01
 3.500E+02, 4.394E+02, 4.863E+02, 6.162E+02, 9.200E+02, 7.115E+02, 6.106E+00
 3.600E+02, 4.405E+02, 4.887E+02, 6.170E+02, 8.727E+02, 7.122E+02, 5.577E+00
 3.700E+02, 4.416E+02, 4.910E+02, 6.179E+02, 7.726E+02, 7.130E+02, 5.033E+00
 3.800E+02, 4.427E+02, 4.936E+02, 6.187E+02, 6.186E+02, 7.137E+02, 4.311E+00
 3.900E+02, 4.437E+02, 4.999E+02, 6.195E+02, 4.362E+02, 7.144E+02, 3.538E+00
 4.000E+02, 4.447E+02, 5.075E+02, 6.203E+02, 2.695E+02, 7.151E+02, 2.765E+00
 4.100E+02, 4.456E+02, 5.151E+02, 6.211E+02, 1.158E+02, 7.158E+02, 1.992E+00
 4.200E+02, 4.466E+02, 5.227E+02, 6.218E+02, 5.584E+01, 7.164E+02, 1.219E+00
 4.300E+02, 4.475E+02, 5.309E+02, 6.225E+02, 1.408E+01, 7.170E+02, 7.683E-01
 4.400E+02, 4.484E+02, 5.409E+02, 6.232E+02, 5.687E+00, 7.176E+02, 6.084E-01
 4.500E+02, 4.492E+02, 5.509E+02, 6.239E+02, 3.931E+00, 7.182E+02, 4.484E-01
 4.600E+02, 4.501E+02, 5.610E+02, 6.246E+02, 3.555E+00, 7.188E+02, 2.884E-01
 4.700E+02, 4.509E+02, 5.685E+02, 6.252E+02, 3.337E+00, 7.194E+02, 1.284E-01
 4.800E+02, 4.517E+02, 5.713E+02, 6.259E+02, 3.119E+00, 7.199E+02, 7.310E-03
 4.900E+02, 4.525E+02, 5.739E+02, 6.265E+02, 2.919E+00, 7.205E+02, 0.000E+00
 5.000E+02, 4.532E+02, 5.766E+02, 6.271E+02, 2.727E+00, 7.210E+02, 0.000E+00
 5.100E+02, 4.540E+02, 5.792E+02, 6.277E+02, 2.526E+00, 7.215E+02, 0.000E+00
 5.200E+02, 4.547E+02, 5.839E+02, 6.282E+02, 2.299E+00, 7.220E+02, 0.000E+00
 5.300E+02, 4.554E+02, 5.992E+02, 6.288E+02, 2.069E+00, 7.225E+02, 0.000E+00
 5.400E+02, 4.561E+02, 6.177E+02, 6.293E+02, 1.838E+00, 7.230E+02, 0.000E+00
 5.500E+02, 4.568E+02, 6.377E+02, 6.299E+02, 1.606E+00, 7.234E+02, 0.000E+00
 5.600E+02, 4.575E+02, 6.578E+02, 6.304E+02, 1.374E+00, 7.239E+02, 0.000E+00
 5.700E+02, 4.581E+02, 6.783E+02, 6.309E+02, 1.140E+00, 7.243E+02, 0.000E+00
 5.800E+02, 4.587E+02, 7.063E+02, 6.314E+02, 9.062E-01, 7.248E+02, 0.000E+00
 5.900E+02, 4.594E+02, 7.367E+02, 6.319E+02, 6.711E-01, 7.252E+02, 0.000E+00
 6.000E+02, 4.600E+02, 7.396E+02, 6.324E+02, 4.352E-01, 7.256E+02, 0.000E+00
 6.100E+02, 4.606E+02, 6.912E+02, 6.328E+02, 1.985E-01, 7.260E+02, 0.000E+00
 6.200E+02, 4.611E+02, 5.814E+02, 6.333E+02, 7.993E-02, 7.264E+02, 0.000E+00
 6.300E+02, 4.617E+02, 4.118E+02, 6.337E+02, 7.201E-02, 7.268E+02, 0.000E+00
 6.400E+02, 4.623E+02, 2.268E+02, 6.342E+02, 6.410E-02, 7.272E+02, 0.000E+00
 6.500E+02, 4.628E+02, 9.863E+01, 6.346E+02, 5.618E-02, 7.275E+02, 0.000E+00
 6.600E+02, 4.633E+02, 3.966E+01, 6.350E+02, 4.827E-02, 7.279E+02, 0.000E+00
 6.700E+02, 4.639E+02, 1.802E+01, 6.354E+02, 4.035E-02, 7.282E+02, 0.000E+00
 6.800E+02, 4.644E+02, 9.702E+00, 6.358E+02, 3.243E-02, 7.286E+02, 0.000E+00
 6.900E+02, 4.649E+02, 6.318E+00, 6.362E+02, 2.450E-02, 7.289E+02, 0.000E+00
 7.000E+02, 4.654E+02, 3.128E+00, 6.366E+02, 1.658E-02, 7.292E+02, 0.000E+00
 7.100E+02, 4.658E+02, 2.324E+00, 6.369E+02, 8.648E-03, 7.296E+02, 0.000E+00
 7.200E+02, 4.663E+02, 2.254E+00, 6.373E+02, 1.384E-03, 7.299E+02, 0.000E+00
 7.300E+02, 4.668E+02, 2.183E+00, 6.376E+02, 0.000E+00, 7.302E+02, 0.000E+00
 7.400E+02, 4.672E+02, 2.113E+00, 6.380E+02, 0.000E+00, 7.305E+02, 0.000E+00
