s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 7.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+00, 0.000E+00, 0.000E+00, 2.764E+00
 1.000E+01, 0.000E+00, 0.000E+00, 7.189E+01
 1.100E+01, 0.000E+00, 0.000E+00, 1.671E+02
 1.200E+01, 0.000E+00, 0.000E+00, 2.433E+02
 1.300E+01, 0.000E+00, 1.167E+02, 3.145E+02
 1.400E+01, 0.000E+00, 1.525E+02, 3.815E+02
 1.500E+01, 0.000E+00, 1.897E+02, 4.347E+02
 1.600E+01, 0.000E+00, 2.278E+02, 4.723E+02
 1.700E+01, 0.000E+00, 2.660E+02, 4.968E+02
 1.800E+01, 0.000E+00, 3.012E+02, 5.104E+02
 1.900E+01, 0.000E+00, 3.296E+02, 5.197E+02
 2.000E+01, 0.000E+00, 3.515E+02, 5.278E+02
 2.100E+01, 0.000E+00, 3.674E+02, 5.358E+02
 2.200E+01, 0.000E+00, 3.787E+02, 5.445E+02
 2.300E+01, 0.000E+00, 3.855E+02, 5.520E+02
 2.400E+01, 0.000E+00, 3.907E+02, 5.576E+02
 2.500E+01, 0.000E+00, 3.957E+02, 5.604E+02
 2.600E+01, 0.000E+00, 4.003E+02, 5.599E+02
 2.700E+01, 0.000E+00, 4.050E+02, 5.559E+02
 2.800E+01, 0.000E+00, 4.099E+02, 5.491E+02
 2.900E+01, 0.000E+00, 4.144E+02, 5.401E+02
 3.000E+01, 0.000E+00, 4.181E+02, 5.294E+02
 3.100E+01, 7.360E+01, 4.212E+02, 5.183E+02
 3.200E+01, 8.919E+01, 4.228E+02, 5.059E+02
 3.300E+01, 1.052E+02, 4.230E+02, 4.920E+02
 3.400E+01, 1.218E+02, 4.220E+02, 4.764E+02
 3.500E+01, 1.388E+02, 4.194E+02, 4.584E+02
 3.600E+01, 1.557E+02, 4.154E+02, 4.381E+02
 3.700E+01, 1.729E+02, 4.106E+02, 4.159E+02
 3.800E+01, 1.898E+02, 4.050E+02, 3.918E+02
 3.900E+01, 2.045E+02, 3.988E+02, 3.661E+02
 4.000E+01, 2.174E+02, 3.924E+02, 3.395E+02
 4.100E+01, 2.283E+02, 3.856E+02, 3.126E+02
 4.200E+01, 2.371E+02, 3.781E+02, 2.866E+02
 4.300E+01, 2.446E+02, 3.700E+02, 2.617E+02
 4.400E+01, 2.505E+02, 3.609E+02, 2.378E+02
 4.500E+01, 2.548E+02, 3.508E+02, 2.151E+02
 4.600E+01, 2.578E+02, 3.398E+02, 1.938E+02
 4.700E+01, 2.602E+02, 3.279E+02, 1.740E+02
 4.800E+01, 2.625E+02, 3.151E+02, 1.558E+02
 4.900E+01, 2.647E+02, 3.016E+02, 1.389E+02
 5.000E+01, 2.667E+02, 2.872E+02, 1.231E+02
 5.100E+01, 2.687E+02, 2.723E+02, 1.086E+02
 5.200E+01, 2.709E+02, 2.571E+02, 9.544E+01
 5.300E+01, 2.731E+02, 2.418E+02, 8.382E+01
 5.400E+01, 2.753E+02, 2.266E+02, 7.374E+01
 5.500E+01, 2.773E+02, 2.120E+02, 6.500E+01
 5.600E+01, 2.792E+02, 1.979E+02, 5.749E+01
 5.700E+01, 2.808E+02, 1.842E+02, 5.116E+01
 5.800E+01, 2.821E+02, 1.710E+02, 4.592E+01
 5.900E+01, 2.831E+02, 1.583E+02, 4.157E+01
 6.000E+01, 2.835E+02, 1.463E+02, 3.799E+01
 6.100E+01, 2.837E+02, 1.349E+02, 3.503E+01
 6.200E+01, 2.833E+02, 1.241E+02, 3.262E+01
 6.300E+01, 2.825E+02, 1.141E+02, 3.072E+01
 6.400E+01, 2.813E+02, 1.046E+02, 2.925E+01
 6.500E+01, 2.796E+02, 9.551E+01, 2.814E+01
 6.600E+01, 2.777E+02, 8.694E+01, 2.729E+01
 6.700E+01, 2.755E+02, 7.898E+01, 2.665E+01
 6.800E+01, 2.730E+02, 7.163E+01, 2.617E+01
 6.900E+01, 2.703E+02, 6.493E+01, 2.580E+01
 7.000E+01, 2.675E+02, 5.892E+01, 2.550E+01
 7.100E+01, 2.646E+02, 5.352E+01, 2.525E+01
 7.200E+01, 2.617E+02, 4.866E+01, 2.502E+01
 7.300E+01, 2.586E+02, 4.435E+01, 2.482E+01
 7.400E+01, 2.553E+02, 4.054E+01, 2.463E+01
 7.500E+01, 2.517E+02, 3.722E+01, 2.442E+01
 7.600E+01, 2.481E+02, 3.435E+01, 2.419E+01
 7.700E+01, 2.441E+02, 3.186E+01, 2.394E+01
 7.800E+01, 2.398E+02, 2.971E+01, 2.366E+01
 7.900E+01, 2.352E+02, 2.784E+01, 2.337E+01
 8.000E+01, 2.304E+02, 2.623E+01, 2.305E+01
 8.100E+01, 2.252E+02, 2.485E+01, 2.273E+01
 8.200E+01, 2.198E+02, 2.370E+01, 2.241E+01
 8.300E+01, 2.142E+02, 2.275E+01, 2.211E+01
 8.400E+01, 2.083E+02, 2.196E+01, 2.183E+01
 8.500E+01, 2.021E+02, 2.133E+01, 2.159E+01
 8.600E+01, 1.958E+02, 2.081E+01, 2.137E+01
 8.700E+01, 1.892E+02, 2.039E+01, 2.115E+01
 8.800E+01, 1.825E+02, 2.006E+01, 2.093E+01
 8.900E+01, 1.757E+02, 1.979E+01, 2.069E+01
 9.000E+01, 1.688E+02, 1.956E+01, 2.042E+01
 9.100E+01, 1.619E+02, 1.938E+01, 2.011E+01
 9.200E+01, 1.551E+02, 1.922E+01, 1.979E+01
 9.300E+01, 1.484E+02, 1.907E+01, 1.944E+01
