s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 1.659E+00
 2.000E+01, 0.000E+00, 6.935E-01, 1.159E+02
 3.000E+01, 0.000E+00, 6.464E+01, 2.734E+02
 4.000E+01, 0.000E+00, 1.746E+02, 3.305E+02
 5.000E+01, 0.000E+00, 2.276E+02, 3.440E+02
 6.000E+01, 0.000E+00, 2.499E+02, 3.622E+02
 7.000E+01, 0.000E+00, 2.564E+02, 3.458E+02
 8.000E+01, 1.778E-01, 2.681E+02, 3.109E+02
 9.000E+01, 2.484E+01, 2.721E+02, 3.134E+02
 1.000E+02, 7.837E+01, 2.571E+02, 3.563E+02
 1.100E+02, 1.223E+02, 2.352E+02, 4.269E+02
 1.200E+02, 1.435E+02, 2.311E+02, 4.685E+02
 1.300E+02, 1.615E+02, 2.430E+02, 4.362E+02
 1.400E+02, 1.658E+02, 2.728E+02, 3.152E+02
 1.500E+02, 1.682E+02, 3.132E+02, 1.572E+02
 1.600E+02, 1.727E+02, 3.480E+02, 9.602E+01
 1.700E+02, 1.781E+02, 3.529E+02, 8.081E+01
 1.800E+02, 1.816E+02, 3.196E+02, 7.424E+01
 1.900E+02, 1.771E+02, 2.538E+02, 7.063E+01
 2.000E+02, 1.696E+02, 1.506E+02, 6.831E+01
 2.100E+02, 1.597E+02, 9.527E+01, 6.648E+01
 2.200E+02, 1.516E+02, 6.826E+01, 6.504E+01
 2.300E+02, 1.532E+02, 6.140E+01, 6.404E+01
 2.400E+02, 1.565E+02, 5.729E+01, 6.332E+01
 2.500E+02, 1.675E+02, 5.446E+01, 6.243E+01
 2.600E+02, 1.810E+02, 5.277E+01, 6.142E+01
 2.700E+02, 1.981E+02, 5.149E+01, 6.093E+01
 2.800E+02, 2.179E+02, 5.041E+01, 6.004E+01
 2.900E+02, 2.313E+02, 4.947E+01, 5.908E+01
 3.000E+02, 2.336E+02, 4.874E+01, 5.837E+01
 3.100E+02, 2.312E+02, 4.818E+01, 5.753E+01
 3.200E+02, 2.114E+02, 4.777E+01, 5.689E+01
 3.300E+02, 1.881E+02, 4.736E+01, 5.633E+01
 3.400E+02, 1.459E+02, 4.678E+01, 5.542E+01
 3.500E+02, 9.904E+01, 4.618E+01, 5.431E+01
 3.600E+02, 7.153E+01, 4.593E+01, 5.299E+01
 3.700E+02, 5.550E+01, 4.555E+01, 5.219E+01
 3.800E+02, 4.493E+01, 4.500E+01, 5.183E+01
 3.900E+02, 4.208E+01, 4.445E+01, 5.027E+01
 4.000E+02, 3.958E+01, 4.402E+01, 4.942E+01
 4.100E+02, 3.801E+01, 4.364E+01, 4.868E+01
 4.200E+02, 3.658E+01, 4.311E+01, 4.747E+01
 4.300E+02, 3.572E+01, 4.277E+01, 4.613E+01
 4.400E+02, 3.497E+01, 4.252E+01, 4.532E+01
 4.500E+02, 3.439E+01, 4.206E+01, 4.498E+01
 4.600E+02, 3.388E+01, 4.152E+01, 4.443E+01
 4.700E+02, 3.341E+01, 4.090E+01, 4.449E+01
 4.800E+02, 3.299E+01, 4.010E+01, 4.299E+01
 4.900E+02, 3.260E+01, 3.951E+01, 4.187E+01
 5.000E+02, 3.230E+01, 3.915E+01, 4.086E+01
 5.100E+02, 3.202E+01, 3.903E+01, 3.888E+01
 5.200E+02, 3.182E+01, 3.820E+01, 3.769E+01
 5.300E+02, 3.164E+01, 3.736E+01, 3.671E+01
 5.400E+02, 3.147E+01, 3.706E+01, 3.478E+01
 5.500E+02, 3.129E+01, 3.662E+01, 3.260E+01
 5.600E+02, 3.102E+01, 3.602E+01, 3.119E+01
 5.700E+02, 3.071E+01, 3.521E+01, 3.026E+01
 5.800E+02, 3.051E+01, 3.449E+01, 2.877E+01
 5.900E+02, 3.042E+01, 3.405E+01, 2.799E+01
 6.000E+02, 3.030E+01, 3.394E+01, 2.710E+01
 6.100E+02, 3.007E+01, 3.353E+01, 2.617E+01
 6.200E+02, 2.983E+01, 3.339E+01, 2.518E+01
 6.300E+02, 2.959E+01, 3.352E+01, 2.439E+01
 6.400E+02, 2.935E+01, 3.266E+01, 2.355E+01
 6.500E+02, 2.917E+01, 3.187E+01, 2.249E+01
 6.600E+02, 2.902E+01, 3.132E+01, 2.128E+01
 6.700E+02, 2.883E+01, 3.077E+01, 1.994E+01
 6.800E+02, 2.859E+01, 2.976E+01, 1.818E+01
 6.900E+02, 2.839E+01, 2.858E+01, 1.669E+01
 7.000E+02, 2.829E+01, 2.826E+01, 1.634E+01
 7.100E+02, 2.819E+01, 2.764E+01, 1.534E+01
 7.200E+02, 2.800E+01, 2.665E+01, 1.424E+01
 7.300E+02, 2.779E+01, 2.531E+01, 1.284E+01
 7.400E+02, 2.755E+01, 2.424E+01, 1.164E+01
 7.500E+02, 2.731E+01, 2.345E+01, 1.094E+01
 7.600E+02, 2.701E+01, 2.300E+01, 1.012E+01
 7.700E+02, 2.665E+01, 2.221E+01, 9.480E+00
 7.800E+02, 2.633E+01, 2.143E+01, 9.100E+00
 7.900E+02, 2.611E+01, 2.110E+01, 8.169E+00
 8.000E+02, 2.593E+01, 2.046E+01, 6.933E+00
 8.100E+02, 2.588E+01, 2.014E+01, 6.338E+00
 8.200E+02, 2.583E+01, 1.947E+01, 5.970E+00
 8.300E+02, 2.546E+01, 1.894E+01, 5.530E+00
 8.400E+02, 2.497E+01, 1.848E+01, 5.404E+00
 8.500E+02, 2.470E+01, 1.806E+01, 5.070E+00
 8.600E+02, 2.458E+01, 1.754E+01, 4.192E+00
 8.700E+02, 2.442E+01, 1.693E+01, 3.932E+00
 8.800E+02, 2.421E+01, 1.624E+01, 1.527E+00
 8.900E+02, 2.397E+01, 1.555E+01, 0.000E+00
 9.000E+02, 2.362E+01, 1.471E+01, 0.000E+00
 9.100E+02, 2.327E+01, 1.369E+01, 0.000E+00
 9.200E+02, 2.295E+01, 1.277E+01, 0.000E+00
 9.300E+02, 2.265E+01, 1.231E+01, 0.000E+00
