s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-35","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.200E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.700E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.800E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+01, 0.000E+00, 5.397E+01, 7.913E+01
 2.100E+01, 0.000E+00, 7.113E+01, 1.081E+02
 2.300E+01, 0.000E+00, 8.435E+01, 1.275E+02
 2.400E+01, 0.000E+00, 9.475E+01, 1.390E+02
 2.600E+01, 3.982E+01, 1.008E+02, 1.418E+02
 2.700E+01, 5.130E+01, 1.037E+02, 1.408E+02
 2.900E+01, 6.009E+01, 1.047E+02, 1.350E+02
 3.000E+01, 6.757E+01, 1.037E+02, 1.277E+02
 3.200E+01, 7.366E+01, 1.010E+02, 1.185E+02
 3.300E+01, 7.777E+01, 9.723E+01, 1.086E+02
 3.500E+01, 8.035E+01, 9.288E+01, 9.772E+01
 3.600E+01, 8.142E+01, 8.783E+01, 8.677E+01
 3.800E+01, 8.194E+01, 8.263E+01, 7.585E+01
 3.900E+01, 8.128E+01, 7.682E+01, 6.538E+01
 4.100E+01, 7.987E+01, 7.091E+01, 5.752E+01
 4.200E+01, 7.763E+01, 6.501E+01, 5.091E+01
 4.400E+01, 7.533E+01, 5.907E+01, 4.561E+01
 4.500E+01, 7.260E+01, 5.315E+01, 4.139E+01
 4.700E+01, 6.953E+01, 4.776E+01, 3.839E+01
 4.800E+01, 6.644E+01, 4.342E+01, 3.538E+01
 5.000E+01, 6.309E+01, 3.950E+01, 3.282E+01
 5.100E+01, 5.948E+01, 3.639E+01, 3.181E+01
 5.300E+01, 5.588E+01, 3.352E+01, 3.117E+01
 5.400E+01, 5.225E+01, 3.105E+01, 3.053E+01
 5.600E+01, 4.864E+01, 2.941E+01, 2.988E+01
 5.700E+01, 4.500E+01, 2.779E+01, 2.923E+01
 5.900E+01, 4.138E+01, 2.615E+01, 2.819E+01
 6.000E+01, 3.789E+01, 2.452E+01, 2.613E+01
 6.200E+01, 3.527E+01, 2.373E+01, 2.391E+01
 6.300E+01, 3.269E+01, 2.337E+01, 2.169E+01
 6.500E+01, 3.041E+01, 2.303E+01, 1.948E+01
 6.600E+01, 2.858E+01, 2.267E+01, 1.725E+01
 6.800E+01, 2.681E+01, 2.232E+01, 1.426E+01
 6.900E+01, 2.505E+01, 2.197E+01, 1.095E+01
 7.100E+01, 2.391E+01, 2.162E+01, 7.639E+00
 7.200E+01, 2.290E+01, 2.126E+01, 4.328E+00
 7.400E+01, 2.190E+01, 2.033E+01, 1.891E+00
 7.500E+01, 2.090E+01, 1.913E+01, 5.660E-01
 7.700E+01, 1.990E+01, 1.792E+01, 6.172E-03
 7.800E+01, 1.893E+01, 1.672E+01, 0.000E+00
 8.000E+01, 1.857E+01, 1.551E+01, 0.000E+00
 8.100E+01, 1.835E+01, 1.430E+01, 0.000E+00
 8.300E+01, 1.814E+01, 1.310E+01, 0.000E+00
 8.400E+01, 1.792E+01, 1.170E+01, 0.000E+00
 8.600E+01, 1.771E+01, 9.911E+00, 0.000E+00
 8.700E+01, 1.749E+01, 8.104E+00, 0.000E+00
 8.900E+01, 1.728E+01, 6.311E+00, 0.000E+00
 9.000E+01, 1.706E+01, 4.513E+00, 0.000E+00
 9.200E+01, 1.685E+01, 2.717E+00, 0.000E+00
 9.300E+01, 1.663E+01, 1.414E+00, 0.000E+00
 9.500E+01, 1.606E+01, 7.214E-01, 0.000E+00
 9.600E+01, 1.533E+01, 7.877E-02, 0.000E+00
 9.800E+01, 1.459E+01, 0.000E+00, 0.000E+00
 9.900E+01, 1.386E+01, 0.000E+00, 0.000E+00
 1.010E+02, 1.311E+01, 0.000E+00, 0.000E+00
 1.020E+02, 1.238E+01, 0.000E+00, 0.000E+00
 1.040E+02, 1.163E+01, 0.000E+00, 0.000E+00
 1.050E+02, 1.089E+01, 0.000E+00, 0.000E+00
 1.070E+02, 1.015E+01, 0.000E+00, 0.000E+00
 1.080E+02, 9.319E+00, 0.000E+00, 0.000E+00
 1.100E+02, 8.225E+00, 0.000E+00, 0.000E+00
 1.110E+02, 7.120E+00, 0.000E+00, 0.000E+00
 1.130E+02, 6.023E+00, 0.000E+00, 0.000E+00
 1.140E+02, 4.914E+00, 0.000E+00, 0.000E+00
 1.160E+02, 3.820E+00, 0.000E+00, 0.000E+00
 1.170E+02, 2.707E+00, 0.000E+00, 0.000E+00
 1.190E+02, 1.663E+00, 0.000E+00, 0.000E+00
 1.200E+02, 1.025E+00, 0.000E+00, 0.000E+00
 1.220E+02, 6.057E-01, 0.000E+00, 0.000E+00
 1.230E+02, 1.808E-01, 0.000E+00, 0.000E+00
 1.250E+02, 3.207E-03, 0.000E+00, 0.000E+00
 1.260E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.280E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.290E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.310E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.320E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.340E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.350E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.370E+02, 0.000E+00, 0.000E+00, 0.000E+00
