s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 3.100E+02, 7.538E+02, 0.000E+00, 6.047E+02, 2.525E+02, 7.252E+02, 3.082E+02, 7.891E+02, 1.307E+02, 6.997E+02, 3.254E+02
 3.120E+02, 7.539E+02, 0.000E+00, 6.052E+02, 2.537E+02, 7.256E+02, 3.055E+02, 7.895E+02, 1.284E+02, 7.000E+02, 3.268E+02
 3.140E+02, 7.540E+02, 0.000E+00, 6.057E+02, 2.586E+02, 7.260E+02, 3.097E+02, 7.899E+02, 1.265E+02, 7.004E+02, 3.281E+02
 3.160E+02, 7.541E+02, 0.000E+00, 6.062E+02, 2.669E+02, 7.265E+02, 3.106E+02, 7.902E+02, 1.251E+02, 7.008E+02, 3.294E+02
 3.180E+02, 7.542E+02, 0.000E+00, 6.067E+02, 2.700E+02, 7.269E+02, 3.055E+02, 7.906E+02, 1.251E+02, 7.011E+02, 3.308E+02
 3.200E+02, 7.543E+02, 0.000E+00, 6.072E+02, 2.732E+02, 7.272E+02, 3.060E+02, 7.909E+02, 1.254E+02, 7.015E+02, 3.321E+02
 3.220E+02, 7.544E+02, 0.000E+00, 6.076E+02, 2.785E+02, 7.276E+02, 3.059E+02, 7.913E+02, 1.257E+02, 7.018E+02, 3.334E+02
 3.240E+02, 7.544E+02, 0.000E+00, 6.081E+02, 2.840E+02, 7.280E+02, 3.005E+02, 7.916E+02, 1.260E+02, 7.022E+02, 3.346E+02
 3.260E+02, 7.545E+02, 0.000E+00, 6.086E+02, 2.896E+02, 7.284E+02, 2.950E+02, 7.919E+02, 1.250E+02, 7.025E+02, 3.359E+02
 3.280E+02, 7.546E+02, 0.000E+00, 6.091E+02, 2.922E+02, 7.288E+02, 2.914E+02, 7.923E+02, 1.200E+02, 7.029E+02, 3.414E+02
 3.300E+02, 7.547E+02, 0.000E+00, 6.095E+02, 2.884E+02, 7.291E+02, 2.914E+02, 7.926E+02, 1.158E+02, 7.032E+02, 3.505E+02
 3.320E+02, 7.548E+02, 0.000E+00, 6.100E+02, 2.866E+02, 7.295E+02, 2.857E+02, 7.929E+02, 1.160E+02, 7.035E+02, 3.544E+02
 3.340E+02, 7.549E+02, 0.000E+00, 6.104E+02, 2.893E+02, 7.299E+02, 2.789E+02, 7.932E+02, 1.169E+02, 7.039E+02, 3.567E+02
 3.360E+02, 7.549E+02, 0.000E+00, 6.109E+02, 2.889E+02, 7.302E+02, 2.726E+02, 7.936E+02, 1.178E+02, 7.042E+02, 3.601E+02
 3.380E+02, 7.550E+02, 0.000E+00, 6.113E+02, 2.848E+02, 7.306E+02, 2.666E+02, 7.939E+02, 1.188E+02, 7.045E+02, 3.655E+02
 3.400E+02, 7.551E+02, 0.000E+00, 6.117E+02, 2.875E+02, 7.309E+02, 2.605E+02, 7.942E+02, 1.198E+02, 7.049E+02, 3.713E+02
 3.420E+02, 7.551E+02, 0.000E+00, 6.122E+02, 2.839E+02, 7.313E+02, 2.545E+02, 7.945E+02, 1.208E+02, 7.052E+02, 3.771E+02
 3.440E+02, 7.552E+02, 0.000E+00, 6.126E+02, 2.782E+02, 7.316E+02, 2.530E+02, 7.948E+02, 1.218E+02, 7.055E+02, 3.826E+02
 3.460E+02, 7.553E+02, 0.000E+00, 6.130E+02, 2.861E+02, 7.319E+02, 2.534E+02, 7.951E+02, 5.999E+01, 7.059E+02, 3.823E+02
 3.480E+02, 7.553E+02, 0.000E+00, 6.134E+02, 3.026E+02, 7.323E+02, 2.524E+02, 7.954E+02, 0.000E+00, 7.062E+02, 3.783E+02
 3.500E+02, 7.554E+02, 0.000E+00, 6.138E+02, 3.136E+02, 7.326E+02, 2.505E+02, 7.956E+02, 0.000E+00, 7.065E+02, 3.755E+02
 3.520E+02, 7.554E+02, 0.000E+00, 6.142E+02, 3.145E+02, 7.329E+02, 2.459E+02, 7.959E+02, 0.000E+00, 7.068E+02, 3.777E+02
 3.540E+02, 7.555E+02, 0.000E+00, 6.146E+02, 3.213E+02, 7.332E+02, 2.411E+02, 7.962E+02, 0.000E+00, 7.071E+02, 3.799E+02
 3.560E+02, 7.556E+02, 0.000E+00, 6.150E+02, 3.314E+02, 7.335E+02, 2.384E+02, 7.965E+02, 0.000E+00, 7.074E+02, 3.761E+02
 3.580E+02, 7.556E+02, 0.000E+00, 6.154E+02, 3.416E+02, 7.338E+02, 2.357E+02, 7.968E+02, 0.000E+00, 7.078E+02, 3.721E+02
 3.600E+02, 7.557E+02, 0.000E+00, 6.158E+02, 3.519E+02, 7.341E+02, 2.326E+02, 7.970E+02, 0.000E+00, 7.081E+02, 3.752E+02
 3.620E+02, 7.557E+02, 0.000E+00, 6.162E+02, 3.572E+02, 7.344E+02, 2.296E+02, 7.973E+02, 0.000E+00, 7.084E+02, 3.734E+02
 3.640E+02, 7.558E+02, 0.000E+00, 6.166E+02, 3.553E+02, 7.347E+02, 2.282E+02, 7.975E+02, 0.000E+00, 7.087E+02, 3.669E+02
 3.660E+02, 7.558E+02, 0.000E+00, 6.169E+02, 3.534E+02, 7.350E+02, 2.266E+02, 7.978E+02, 0.000E+00, 7.090E+02, 3.630E+02
 3.680E+02, 7.559E+02, 0.000E+00, 6.173E+02, 3.567E+02, 7.353E+02, 2.228E+02, 7.981E+02, 0.000E+00, 7.093E+02, 3.746E+02
 3.700E+02, 7.559E+02, 0.000E+00, 6.177E+02, 3.610E+02, 7.356E+02, 2.186E+02, 7.983E+02, 0.000E+00, 7.096E+02, 3.919E+02
 3.720E+02, 7.559E+02, 0.000E+00, 6.180E+02, 3.528E+02, 7.359E+02, 2.145E+02, 7.986E+02, 0.000E+00, 7.099E+02, 4.018E+02
 3.740E+02, 7.560E+02, 0.000E+00, 6.184E+02, 3.325E+02, 7.362E+02, 2.103E+02, 7.988E+02, 0.000E+00, 7.102E+02, 4.082E+02
 3.760E+02, 7.560E+02, 0.000E+00, 6.187E+02, 3.193E+02, 7.364E+02, 2.051E+02, 7.990E+02, 0.000E+00, 7.105E+02, 4.055E+02
 3.780E+02, 7.561E+02, 0.000E+00, 6.191E+02, 3.097E+02, 7.367E+02, 1.939E+02, 7.993E+02, 0.000E+00, 7.108E+02, 4.146E+02
 3.800E+02, 7.561E+02, 0.000E+00, 6.194E+02, 3.100E+02, 7.370E+02, 1.813E+02, 7.995E+02, 0.000E+00, 7.110E+02, 4.243E+02
 3.820E+02, 7.561E+02, 0.000E+00, 6.198E+02, 3.120E+02, 7.372E+02, 1.733E+02, 7.997E+02, 0.000E+00, 7.113E+02, 4.340E+02
 3.840E+02, 7.562E+02, 0.000E+00, 6.201E+02, 3.135E+02, 7.375E+02, 1.597E+02, 8.000E+02, 0.000E+00, 7.116E+02, 4.437E+02
 3.860E+02, 7.562E+02, 0.000E+00, 6.204E+02, 3.116E+02, 7.378E+02, 1.298E+02, 8.002E+02, 0.000E+00, 7.119E+02, 4.534E+02
 3.880E+02, 7.563E+02, 0.000E+00, 6.208E+02, 3.046E+02, 7.380E+02, 8.698E+01, 8.004E+02, 0.000E+00, 7.122E+02, 4.561E+02
 3.900E+02, 7.563E+02, 0.000E+00, 6.211E+02, 2.972E+02, 7.383E+02, 7.422E+01, 8.006E+02, 0.000E+00, 7.125E+02, 4.542E+02
 3.920E+02, 7.563E+02, 0.000E+00, 6.214E+02, 2.945E+02, 7.385E+02, 6.793E+01, 8.009E+02, 0.000E+00, 7.127E+02, 4.520E+02
 3.940E+02, 7.563E+02, 0.000E+00, 6.217E+02, 2.955E+02, 7.388E+02, 6.465E+01, 8.011E+02, 0.000E+00, 7.130E+02, 4.520E+02
 3.960E+02, 7.564E+02, 0.000E+00, 6.220E+02, 2.803E+02, 7.390E+02, 6.366E+01, 8.013E+02, 0.000E+00, 7.133E+02, 4.565E+02
 3.980E+02, 7.564E+02, 0.000E+00, 6.223E+02, 2.680E+02, 7.392E+02, 6.323E+01, 8.015E+02, 0.000E+00, 7.136E+02, 4.601E+02
 4.000E+02, 7.564E+02, 0.000E+00, 6.227E+02, 2.666E+02, 7.395E+02, 6.297E+01, 8.017E+02, 0.000E+00, 7.138E+02, 4.530E+02
 4.020E+02, 7.565E+02, 0.000E+00, 6.230E+02, 2.717E+02, 7.397E+02, 6.276E+01, 8.019E+02, 0.000E+00, 7.141E+02, 4.336E+02
 4.040E+02, 7.565E+02, 0.000E+00, 6.233E+02, 2.779E+02, 7.399E+02, 6.256E+01, 8.021E+02, 0.000E+00, 7.144E+02, 4.186E+02
 4.060E+02, 7.565E+02, 0.000E+00, 6.235E+02, 2.825E+02, 7.402E+02, 6.236E+01, 8.023E+02, 0.000E+00, 7.146E+02, 4.083E+02
 4.080E+02, 7.565E+02, 0.000E+00, 6.238E+02, 2.850E+02, 7.404E+02, 6.217E+01, 8.025E+02, 0.000E+00, 7.149E+02, 4.000E+02
 4.100E+02, 7.566E+02, 0.000E+00, 6.241E+02, 2.844E+02, 7.406E+02, 6.194E+01, 8.027E+02, 0.000E+00, 7.152E+02, 4.005E+02
 4.120E+02, 7.566E+02, 0.000E+00, 6.244E+02, 2.805E+02, 7.408E+02, 6.162E+01, 8.029E+02, 0.000E+00, 7.154E+02, 4.019E+02
 4.140E+02, 7.566E+02, 0.000E+00, 6.247E+02, 2.774E+02, 7.410E+02, 6.129E+01, 8.031E+02, 0.000E+00, 7.157E+02, 4.034E+02
 4.160E+02, 7.566E+02, 0.000E+00, 6.250E+02, 2.828E+02, 7.413E+02, 6.095E+01, 8.032E+02, 0.000E+00, 7.159E+02, 4.036E+02
 4.180E+02, 7.567E+02, 0.000E+00, 6.252E+02, 2.824E+02, 7.415E+02, 6.060E+01, 8.034E+02, 0.000E+00, 7.162E+02, 4.013E+02
 4.200E+02, 7.567E+02, 0.000E+00, 6.255E+02, 2.756E+02, 7.417E+02, 6.026E+01, 8.036E+02, 0.000E+00, 7.164E+02, 3.943E+02
 4.220E+02, 7.567E+02, 0.000E+00, 6.258E+02, 2.673E+02, 7.419E+02, 6.028E+01, 8.038E+02, 0.000E+00, 7.167E+02, 3.873E+02
 4.240E+02, 7.567E+02, 0.000E+00, 6.261E+02, 2.507E+02, 7.421E+02, 6.171E+01, 8.040E+02, 0.000E+00, 7.170E+02, 3.811E+02
 4.260E+02, 7.567E+02, 0.000E+00, 6.263E+02, 2.369E+02, 7.423E+02, 6.345E+01, 8.041E+02, 0.000E+00, 7.172E+02, 3.812E+02
 4.280E+02, 7.568E+02, 0.000E+00, 6.266E+02, 2.310E+02, 7.425E+02, 6.434E+01, 8.043E+02, 0.000E+00, 7.175E+02, 3.821E+02
 4.300E+02, 7.568E+02, 0.000E+00, 6.268E+02, 2.334E+02, 7.427E+02, 6.440E+01, 8.045E+02, 0.000E+00, 7.177E+02, 3.666E+02
 4.320E+02, 7.568E+02, 0.000E+00, 6.271E+02, 2.355E+02, 7.429E+02, 6.429E+01, 8.046E+02, 0.000E+00, 7.179E+02, 3.509E+02
 4.340E+02, 7.568E+02, 0.000E+00, 6.273E+02, 2.329E+02, 7.430E+02, 6.413E+01, 8.048E+02, 0.000E+00, 7.182E+02, 3.475E+02
 4.360E+02, 7.568E+02, 0.000E+00, 6.276E+02, 2.290E+02, 7.432E+02, 6.394E+01, 8.050E+02, 0.000E+00, 7.184E+02, 3.486E+02
 4.380E+02, 7.569E+02, 0.000E+00, 6.278E+02, 2.252E+02, 7.434E+02, 6.375E+01, 8.051E+02, 0.000E+00, 7.187E+02, 3.547E+02
 4.400E+02, 7.569E+02, 0.000E+00, 6.281E+02, 2.231E+02, 7.436E+02, 6.356E+01, 8.053E+02, 0.000E+00, 7.189E+02, 3.610E+02
 4.420E+02, 7.569E+02, 0.000E+00, 6.283E+02, 2.226E+02, 7.438E+02, 6.337E+01, 8.054E+02, 0.000E+00, 7.191E+02, 3.665E+02
 4.440E+02, 7.569E+02, 0.000E+00, 6.285E+02, 2.220E+02, 7.440E+02, 6.318E+01, 8.056E+02, 0.000E+00, 7.194E+02, 3.691E+02
 4.460E+02, 7.569E+02, 0.000E+00, 6.288E+02, 2.196E+02, 7.441E+02, 6.299E+01, 8.057E+02, 0.000E+00, 7.196E+02, 3.709E+02
 4.480E+02, 7.569E+02, 0.000E+00, 6.290E+02, 2.134E+02, 7.443E+02, 6.279E+01, 8.059E+02, 0.000E+00, 7.198E+02, 3.686E+02
 4.500E+02, 7.570E+02, 0.000E+00, 6.292E+02, 2.094E+02, 7.445E+02, 6.260E+01, 8.060E+02, 0.000E+00, 7.201E+02, 3.643E+02
 4.520E+02, 7.570E+02, 0.000E+00, 6.295E+02, 2.096E+02, 7.447E+02, 6.240E+01, 8.062E+02, 0.000E+00, 7.203E+02, 3.603E+02
 4.540E+02, 7.570E+02, 0.000E+00, 6.297E+02, 2.070E+02, 7.448E+02, 6.226E+01, 8.063E+02, 0.000E+00, 7.205E+02, 3.619E+02
 4.560E+02, 7.570E+02, 0.000E+00, 6.299E+02, 2.021E+02, 7.450E+02, 2.521E+01, 8.065E+02, 0.000E+00, 7.208E+02, 3.689E+02
 4.580E+02, 7.570E+02, 0.000E+00, 6.301E+02, 2.034E+02, 7.451E+02, 0.000E+00, 8.066E+02, 0.000E+00, 7.210E+02, 3.652E+02
 4.600E+02, 7.570E+02, 0.000E+00, 6.303E+02, 2.013E+02, 7.453E+02, 0.000E+00, 8.067E+02, 0.000E+00, 7.212E+02, 3.582E+02
 4.620E+02, 7.570E+02, 0.000E+00, 6.306E+02, 1.977E+02, 7.455E+02, 0.000E+00, 8.069E+02, 0.000E+00, 7.214E+02, 3.512E+02
 4.640E+02, 7.570E+02, 0.000E+00, 6.308E+02, 1.952E+02, 7.456E+02, 0.000E+00, 8.070E+02, 0.000E+00, 7.217E+02, 3.378E+02
 4.660E+02, 7.571E+02, 0.000E+00, 6.310E+02, 1.981E+02, 7.458E+02, 0.000E+00, 8.071E+02, 0.000E+00, 7.219E+02, 3.208E+02
 4.680E+02, 7.571E+02, 0.000E+00, 6.312E+02, 1.998E+02, 7.459E+02, 0.000E+00, 8.073E+02, 0.000E+00, 7.221E+02, 3.087E+02
 4.700E+02, 7.571E+02, 0.000E+00, 6.314E+02, 1.959E+02, 7.461E+02, 0.000E+00, 8.074E+02, 0.000E+00, 7.223E+02, 3.026E+02
 4.720E+02, 7.571E+02, 0.000E+00, 6.316E+02, 1.972E+02, 7.462E+02, 0.000E+00, 8.075E+02, 0.000E+00, 7.225E+02, 3.048E+02
 4.740E+02, 7.571E+02, 0.000E+00, 6.318E+02, 1.927E+02, 7.464E+02, 0.000E+00, 8.077E+02, 0.000E+00, 7.227E+02, 3.075E+02
 4.760E+02, 7.571E+02, 0.000E+00, 6.320E+02, 1.888E+02, 7.465E+02, 0.000E+00, 8.078E+02, 0.000E+00, 7.230E+02, 3.084E+02
 4.780E+02, 7.571E+02, 0.000E+00, 6.322E+02, 1.889E+02, 7.467E+02, 0.000E+00, 8.079E+02, 0.000E+00, 7.232E+02, 3.052E+02
 4.800E+02, 7.571E+02, 0.000E+00, 6.324E+02, 1.899E+02, 7.468E+02, 0.000E+00, 8.080E+02, 0.000E+00, 7.234E+02, 3.017E+02
 4.820E+02, 7.571E+02, 0.000E+00, 6.326E+02, 1.914E+02, 7.469E+02, 0.000E+00, 8.081E+02, 0.000E+00, 7.236E+02, 2.983E+02
 4.840E+02, 7.571E+02, 0.000E+00, 6.327E+02, 1.928E+02, 7.471E+02, 0.000E+00, 8.083E+02, 0.000E+00, 7.238E+02, 2.954E+02
 4.860E+02, 7.572E+02, 0.000E+00, 6.329E+02, 1.865E+02, 7.472E+02, 0.000E+00, 8.084E+02, 0.000E+00, 7.240E+02, 2.949E+02
 4.880E+02, 7.572E+02, 0.000E+00, 6.331E+02, 1.776E+02, 7.474E+02, 0.000E+00, 8.085E+02, 0.000E+00, 7.242E+02, 2.947E+02
 4.900E+02, 7.572E+02, 0.000E+00, 6.333E+02, 1.725E+02, 7.475E+02, 0.000E+00, 8.086E+02, 0.000E+00, 7.244E+02, 2.945E+02
 4.920E+02, 7.572E+02, 0.000E+00, 6.335E+02, 1.681E+02, 7.476E+02, 0.000E+00, 8.087E+02, 0.000E+00, 7.246E+02, 2.934E+02
 4.940E+02, 7.572E+02, 0.000E+00, 6.336E+02, 1.597E+02, 7.478E+02, 0.000E+00, 8.088E+02, 0.000E+00, 7.248E+02, 2.878E+02
 4.960E+02, 7.572E+02, 0.000E+00, 6.338E+02, 1.487E+02, 7.479E+02, 0.000E+00, 8.089E+02, 0.000E+00, 7.250E+02, 2.816E+02
 4.980E+02, 7.572E+02, 0.000E+00, 6.340E+02, 1.404E+02, 7.480E+02, 0.000E+00, 8.090E+02, 0.000E+00, 7.252E+02, 2.791E+02
 5.000E+02, 7.572E+02, 0.000E+00, 6.342E+02, 1.349E+02, 7.481E+02, 0.000E+00, 8.092E+02, 0.000E+00, 7.254E+02, 2.791E+02
 5.020E+02, 7.572E+02, 0.000E+00, 6.343E+02, 1.301E+02, 7.483E+02, 0.000E+00, 8.093E+02, 0.000E+00, 7.256E+02, 2.777E+02
 5.040E+02, 7.572E+02, 0.000E+00, 6.345E+02, 1.253E+02, 7.484E+02, 0.000E+00, 8.094E+02, 0.000E+00, 7.258E+02, 2.716E+02
 5.060E+02, 7.572E+02, 0.000E+00, 6.347E+02, 1.207E+02, 7.485E+02, 0.000E+00, 8.095E+02, 0.000E+00, 7.260E+02, 2.698E+02
 5.080E+02, 7.572E+02, 0.000E+00, 6.348E+02, 1.156E+02, 7.486E+02, 0.000E+00, 8.096E+02, 0.000E+00, 7.262E+02, 2.711E+02
 5.100E+02, 7.572E+02, 0.000E+00, 6.350E+02, 1.080E+02, 7.487E+02, 0.000E+00, 8.097E+02, 0.000E+00, 7.264E+02, 2.686E+02
 5.120E+02, 7.572E+02, 0.000E+00, 6.352E+02, 9.938E+01, 7.488E+02, 0.000E+00, 8.098E+02, 0.000E+00, 7.266E+02, 2.651E+02
 5.140E+02, 7.573E+02, 0.000E+00, 6.353E+02, 9.131E+01, 7.490E+02, 0.000E+00, 8.099E+02, 0.000E+00, 7.268E+02, 2.618E+02
 5.160E+02, 7.573E+02, 0.000E+00, 6.355E+02, 8.581E+01, 7.491E+02, 0.000E+00, 8.100E+02, 0.000E+00, 7.270E+02, 2.629E+02
 5.180E+02, 7.573E+02, 0.000E+00, 6.356E+02, 8.087E+01, 7.492E+02, 0.000E+00, 8.100E+02, 0.000E+00, 7.272E+02, 2.661E+02
 5.200E+02, 7.573E+02, 0.000E+00, 6.358E+02, 7.604E+01, 7.493E+02, 0.000E+00, 8.101E+02, 0.000E+00, 7.273E+02, 2.666E+02
 5.220E+02, 7.573E+02, 0.000E+00, 6.359E+02, 7.328E+01, 7.494E+02, 0.000E+00, 8.102E+02, 0.000E+00, 7.275E+02, 2.619E+02
 5.240E+02, 7.573E+02, 0.000E+00, 6.361E+02, 7.248E+01, 7.495E+02, 0.000E+00, 8.103E+02, 0.000E+00, 7.277E+02, 2.643E+02
 5.260E+02, 7.573E+02, 0.000E+00, 6.362E+02, 7.187E+01, 7.496E+02, 0.000E+00, 8.104E+02, 0.000E+00, 7.279E+02, 2.621E+02
 5.280E+02, 7.573E+02, 0.000E+00, 6.364E+02, 7.129E+01, 7.497E+02, 0.000E+00, 8.105E+02, 0.000E+00, 7.281E+02, 2.577E+02
 5.300E+02, 7.573E+02, 0.000E+00, 6.365E+02, 7.072E+01, 7.498E+02, 0.000E+00, 8.106E+02, 0.000E+00, 7.283E+02, 2.555E+02
 5.320E+02, 7.573E+02, 0.000E+00, 6.367E+02, 7.014E+01, 7.499E+02, 0.000E+00, 8.107E+02, 0.000E+00, 7.284E+02, 2.562E+02
 5.340E+02, 7.573E+02, 0.000E+00, 6.368E+02, 6.978E+01, 7.500E+02, 0.000E+00, 8.108E+02, 0.000E+00, 7.286E+02, 2.569E+02
 5.360E+02, 7.573E+02, 0.000E+00, 6.369E+02, 6.983E+01, 7.501E+02, 0.000E+00, 8.108E+02, 0.000E+00, 7.288E+02, 2.577E+02
 5.380E+02, 7.573E+02, 0.000E+00, 6.371E+02, 6.991E+01, 7.502E+02, 0.000E+00, 8.109E+02, 0.000E+00, 7.290E+02, 2.587E+02
 5.400E+02, 7.573E+02, 0.000E+00, 6.372E+02, 7.000E+01, 7.503E+02, 0.000E+00, 8.110E+02, 0.000E+00, 7.291E+02, 2.591E+02
 5.420E+02, 7.573E+02, 0.000E+00, 6.373E+02, 7.010E+01, 7.504E+02, 0.000E+00, 8.111E+02, 0.000E+00, 7.293E+02, 2.520E+02
 5.440E+02, 7.573E+02, 0.000E+00, 6.375E+02, 7.019E+01, 7.505E+02, 0.000E+00, 8.112E+02, 0.000E+00, 7.295E+02, 2.440E+02
 5.460E+02, 7.573E+02, 0.000E+00, 6.376E+02, 7.028E+01, 7.506E+02, 0.000E+00, 8.112E+02, 0.000E+00, 7.297E+02, 2.404E+02
 5.480E+02, 7.573E+02, 0.000E+00, 6.377E+02, 7.038E+01, 7.507E+02, 0.000E+00, 8.113E+02, 0.000E+00, 7.298E+02, 2.372E+02
 5.500E+02, 7.573E+02, 0.000E+00, 6.379E+02, 7.047E+01, 7.508E+02, 0.000E+00, 8.114E+02, 0.000E+00, 7.300E+02, 2.335E+02
 5.520E+02, 7.573E+02, 0.000E+00, 6.380E+02, 6.991E+01, 7.509E+02, 0.000E+00, 8.115E+02, 0.000E+00, 7.302E+02, 2.251E+02
 5.540E+02, 7.573E+02, 0.000E+00, 6.381E+02, 6.825E+01, 7.510E+02, 0.000E+00, 8.115E+02, 0.000E+00, 7.303E+02, 2.157E+02
 5.560E+02, 7.574E+02, 0.000E+00, 6.382E+02, 6.647E+01, 7.511E+02, 0.000E+00, 8.116E+02, 0.000E+00, 7.305E+02, 2.096E+02
 5.580E+02, 7.574E+02, 0.000E+00, 6.384E+02, 6.475E+01, 7.511E+02, 0.000E+00, 8.117E+02, 0.000E+00, 7.307E+02, 2.079E+02
 5.600E+02, 7.574E+02, 0.000E+00, 6.385E+02, 6.436E+01, 7.512E+02, 0.000E+00, 8.118E+02, 0.000E+00, 7.308E+02, 2.060E+02
 5.620E+02, 7.574E+02, 0.000E+00, 6.386E+02, 6.460E+01, 7.513E+02, 0.000E+00, 8.118E+02, 0.000E+00, 7.310E+02, 2.039E+02
 5.640E+02, 7.574E+02, 0.000E+00, 6.387E+02, 6.490E+01, 7.514E+02, 0.000E+00, 8.119E+02, 0.000E+00, 7.312E+02, 2.017E+02
 5.660E+02, 7.574E+02, 0.000E+00, 6.388E+02, 6.522E+01, 7.515E+02, 0.000E+00, 8.120E+02, 0.000E+00, 7.313E+02, 1.993E+02
 5.680E+02, 7.574E+02, 0.000E+00, 6.390E+02, 6.553E+01, 7.516E+02, 0.000E+00, 8.120E+02, 0.000E+00, 7.315E+02, 1.965E+02
 5.700E+02, 7.574E+02, 0.000E+00, 6.391E+02, 6.584E+01, 7.516E+02, 0.000E+00, 8.121E+02, 0.000E+00, 7.317E+02, 1.910E+02
 5.720E+02, 7.574E+02, 0.000E+00, 6.392E+02, 6.615E+01, 7.517E+02, 0.000E+00, 8.122E+02, 0.000E+00, 7.318E+02, 1.833E+02
 5.740E+02, 7.574E+02, 0.000E+00, 6.393E+02, 6.647E+01, 7.518E+02, 0.000E+00, 8.122E+02, 0.000E+00, 7.320E+02, 1.741E+02
 5.760E+02, 7.574E+02, 0.000E+00, 6.394E+02, 6.678E+01, 7.519E+02, 0.000E+00, 8.123E+02, 0.000E+00, 7.321E+02, 1.652E+02
 5.780E+02, 7.574E+02, 0.000E+00, 6.395E+02, 6.709E+01, 7.520E+02, 0.000E+00, 8.124E+02, 0.000E+00, 7.323E+02, 1.568E+02
 5.800E+02, 7.574E+02, 0.000E+00, 6.396E+02, 6.741E+01, 7.520E+02, 0.000E+00, 8.124E+02, 0.000E+00, 7.324E+02, 1.487E+02
 5.820E+02, 7.574E+02, 0.000E+00, 6.397E+02, 6.772E+01, 7.521E+02, 0.000E+00, 8.125E+02, 0.000E+00, 7.326E+02, 1.409E+02
 5.840E+02, 7.574E+02, 0.000E+00, 6.398E+02, 6.803E+01, 7.522E+02, 0.000E+00, 8.126E+02, 0.000E+00, 7.328E+02, 1.355E+02
 5.860E+02, 7.574E+02, 0.000E+00, 6.399E+02, 6.835E+01, 7.522E+02, 0.000E+00, 8.126E+02, 0.000E+00, 7.329E+02, 1.314E+02
 5.880E+02, 7.574E+02, 0.000E+00, 6.400E+02, 2.988E+01, 7.523E+02, 0.000E+00, 8.127E+02, 0.000E+00, 7.331E+02, 1.280E+02
 5.900E+02, 7.574E+02, 0.000E+00, 6.401E+02, 0.000E+00, 7.524E+02, 0.000E+00, 8.127E+02, 0.000E+00, 7.332E+02, 1.251E+02
 5.920E+02, 7.574E+02, 0.000E+00, 6.402E+02, 0.000E+00, 7.525E+02, 0.000E+00, 8.128E+02, 0.000E+00, 7.334E+02, 1.226E+02
 5.940E+02, 7.574E+02, 0.000E+00, 6.403E+02, 0.000E+00, 7.525E+02, 0.000E+00, 8.129E+02, 0.000E+00, 7.335E+02, 1.203E+02
 5.960E+02, 7.574E+02, 0.000E+00, 6.404E+02, 0.000E+00, 7.526E+02, 0.000E+00, 8.129E+02, 0.000E+00, 7.337E+02, 1.185E+02
 5.980E+02, 7.574E+02, 0.000E+00, 6.405E+02, 0.000E+00, 7.527E+02, 0.000E+00, 8.130E+02, 0.000E+00, 7.338E+02, 1.172E+02
 6.000E+02, 7.574E+02, 0.000E+00, 6.406E+02, 0.000E+00, 7.527E+02, 0.000E+00, 8.130E+02, 0.000E+00, 7.340E+02, 1.162E+02
 6.020E+02, 7.574E+02, 0.000E+00, 6.407E+02, 0.000E+00, 7.528E+02, 0.000E+00, 8.131E+02, 0.000E+00, 7.341E+02, 1.154E+02
 6.040E+02, 7.574E+02, 0.000E+00, 6.408E+02, 0.000E+00, 7.529E+02, 0.000E+00, 8.131E+02, 0.000E+00, 7.342E+02, 1.147E+02
 6.060E+02, 7.574E+02, 0.000E+00, 6.409E+02, 0.000E+00, 7.529E+02, 0.000E+00, 8.132E+02, 0.000E+00, 7.344E+02, 1.137E+02
 6.080E+02, 7.574E+02, 0.000E+00, 6.410E+02, 0.000E+00, 7.530E+02, 0.000E+00, 8.132E+02, 0.000E+00, 7.345E+02, 1.125E+02
 6.100E+02, 7.574E+02, 0.000E+00, 6.411E+02, 0.000E+00, 7.531E+02, 0.000E+00, 8.133E+02, 0.000E+00, 7.347E+02, 1.114E+02
 6.120E+02, 7.574E+02, 0.000E+00, 6.412E+02, 0.000E+00, 7.531E+02, 0.000E+00, 8.133E+02, 0.000E+00, 7.348E+02, 1.105E+02
 6.140E+02, 7.574E+02, 0.000E+00, 6.413E+02, 0.000E+00, 7.532E+02, 0.000E+00, 8.134E+02, 0.000E+00, 7.350E+02, 1.099E+02
 6.160E+02, 7.574E+02, 0.000E+00, 6.414E+02, 0.000E+00, 7.532E+02, 0.000E+00, 8.134E+02, 0.000E+00, 7.351E+02, 1.080E+02
 6.180E+02, 7.574E+02, 0.000E+00, 6.415E+02, 0.000E+00, 7.533E+02, 0.000E+00, 8.135E+02, 0.000E+00, 7.352E+02, 1.052E+02
 6.200E+02, 7.574E+02, 0.000E+00, 6.415E+02, 0.000E+00, 7.534E+02, 0.000E+00, 8.135E+02, 0.000E+00, 7.354E+02, 1.023E+02
 6.220E+02, 7.574E+02, 0.000E+00, 6.416E+02, 0.000E+00, 7.534E+02, 0.000E+00, 8.136E+02, 0.000E+00, 7.355E+02, 9.961E+01
 6.240E+02, 7.574E+02, 0.000E+00, 6.417E+02, 0.000E+00, 7.535E+02, 0.000E+00, 8.136E+02, 0.000E+00, 7.357E+02, 9.844E+01
