s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 4.340E+02, 9.732E+01, 1.627E+02, 1.408E+02, 1.021E+02, 3.413E+01
 4.350E+02, 9.810E+01, 1.623E+02, 1.412E+02, 1.001E+02, 3.388E+01
 4.370E+02, 9.889E+01, 1.619E+02, 1.416E+02, 9.814E+01, 3.364E+01
 4.380E+02, 9.966E+01, 1.616E+02, 1.416E+02, 9.618E+01, 3.339E+01
 4.400E+02, 1.005E+02, 1.611E+02, 1.415E+02, 9.421E+01, 3.314E+01
 4.410E+02, 1.015E+02, 1.602E+02, 1.415E+02, 9.224E+01, 3.289E+01
 4.430E+02, 1.026E+02, 1.593E+02, 1.414E+02, 9.027E+01, 3.264E+01
 4.440E+02, 1.037E+02, 1.584E+02, 1.414E+02, 8.831E+01, 3.239E+01
 4.460E+02, 1.048E+02, 1.574E+02, 1.413E+02, 8.634E+01, 3.214E+01
 4.470E+02, 1.058E+02, 1.561E+02, 1.413E+02, 8.437E+01, 3.190E+01
 4.490E+02, 1.069E+02, 1.547E+02, 1.412E+02, 8.240E+01, 3.165E+01
 4.500E+02, 1.080E+02, 1.532E+02, 1.412E+02, 8.047E+01, 3.140E+01
 4.520E+02, 1.090E+02, 1.518E+02, 1.411E+02, 7.875E+01, 3.115E+01
 4.530E+02, 1.101E+02, 1.503E+02, 1.411E+02, 7.703E+01, 3.090E+01
 4.550E+02, 1.112E+02, 1.489E+02, 1.410E+02, 7.532E+01, 3.065E+01
 4.560E+02, 1.123E+02, 1.474E+02, 1.410E+02, 7.361E+01, 3.040E+01
 4.580E+02, 1.133E+02, 1.460E+02, 1.409E+02, 7.190E+01, 3.016E+01
 4.590E+02, 1.144E+02, 1.443E+02, 1.409E+02, 7.018E+01, 2.991E+01
 4.610E+02, 1.155E+02, 1.425E+02, 1.408E+02, 6.847E+01, 2.966E+01
 4.620E+02, 1.165E+02, 1.408E+02, 1.404E+02, 6.676E+01, 2.941E+01
 4.640E+02, 1.176E+02, 1.390E+02, 1.393E+02, 6.505E+01, 2.916E+01
 4.650E+02, 1.187E+02, 1.372E+02, 1.381E+02, 6.334E+01, 2.891E+01
 4.670E+02, 1.198E+02, 1.355E+02, 1.370E+02, 6.162E+01, 2.866E+01
 4.680E+02, 1.208E+02, 1.337E+02, 1.359E+02, 5.991E+01, 2.841E+01
 4.700E+02, 1.219E+02, 1.319E+02, 1.347E+02, 5.820E+01, 2.817E+01
 4.710E+02, 1.230E+02, 1.301E+02, 1.336E+02, 5.649E+01, 2.792E+01
 4.730E+02, 1.240E+02, 1.284E+02, 1.324E+02, 5.477E+01, 2.767E+01
 4.740E+02, 1.251E+02, 1.266E+02, 1.313E+02, 5.306E+01, 2.742E+01
 4.760E+02, 1.262E+02, 1.248E+02, 1.302E+02, 5.147E+01, 2.717E+01
 4.770E+02, 1.273E+02, 1.232E+02, 1.290E+02, 5.018E+01, 2.692E+01
 4.790E+02, 1.282E+02, 1.221E+02, 1.279E+02, 4.893E+01, 2.667E+01
 4.800E+02, 1.292E+02, 1.210E+02, 1.267E+02, 4.769E+01, 2.643E+01
 4.820E+02, 1.301E+02, 1.199E+02, 1.256E+02, 4.644E+01, 2.618E+01
 4.830E+02, 1.310E+02, 1.188E+02, 1.245E+02, 4.520E+01, 2.593E+01
 4.850E+02, 1.320E+02, 1.180E+02, 1.233E+02, 4.395E+01, 2.568E+01
 4.860E+02, 1.329E+02, 1.173E+02, 1.222E+02, 4.271E+01, 2.543E+01
 4.880E+02, 1.339E+02, 1.166E+02, 1.211E+02, 4.146E+01, 2.518E+01
 4.890E+02, 1.348E+02, 1.159E+02, 1.199E+02, 4.022E+01, 2.493E+01
 4.910E+02, 1.357E+02, 1.152E+02, 1.188E+02, 3.903E+01, 2.469E+01
 4.920E+02, 1.367E+02, 1.145E+02, 1.176E+02, 3.819E+01, 2.444E+01
 4.940E+02, 1.376E+02, 1.139E+02, 1.165E+02, 3.750E+01, 2.419E+01
 4.950E+02, 1.383E+02, 1.135E+02, 1.154E+02, 3.680E+01, 2.394E+01
 4.970E+02, 1.388E+02, 1.133E+02, 1.142E+02, 3.611E+01, 2.369E+01
 4.980E+02, 1.394E+02, 1.131E+02, 1.131E+02, 3.541E+01, 2.344E+01
 5.000E+02, 1.399E+02, 1.129E+02, 1.119E+02, 3.472E+01, 2.319E+01
 5.010E+02, 1.404E+02, 1.127E+02, 1.108E+02, 3.403E+01, 2.294E+01
 5.030E+02, 1.410E+02, 1.125E+02, 1.097E+02, 3.333E+01, 2.270E+01
 5.040E+02, 1.415E+02, 1.123E+02, 1.085E+02, 3.264E+01, 2.245E+01
 5.060E+02, 1.420E+02, 1.121E+02, 1.077E+02, 3.213E+01, 2.220E+01
 5.070E+02, 1.426E+02, 1.118E+02, 1.070E+02, 3.184E+01, 2.195E+01
 5.090E+02, 1.431E+02, 1.116E+02, 1.062E+02, 3.156E+01, 2.170E+01
 5.100E+02, 1.436E+02, 1.114E+02, 1.055E+02, 3.127E+01, 2.145E+01
 5.120E+02, 1.441E+02, 1.112E+02, 1.048E+02, 3.099E+01, 2.120E+01
 5.130E+02, 1.444E+02, 1.110E+02, 1.040E+02, 3.071E+01, 2.096E+01
 5.150E+02, 1.445E+02, 1.110E+02, 1.033E+02, 3.043E+01, 2.071E+01
 5.160E+02, 1.446E+02, 1.110E+02, 1.025E+02, 3.015E+01, 2.046E+01
 5.180E+02, 1.447E+02, 1.111E+02, 1.018E+02, 2.986E+01, 2.021E+01
 5.190E+02, 1.447E+02, 1.112E+02, 1.010E+02, 2.958E+01, 1.996E+01
 5.210E+02, 1.448E+02, 1.113E+02, 1.004E+02, 2.930E+01, 1.971E+01
 5.220E+02, 1.449E+02, 1.113E+02, 1.001E+02, 2.902E+01, 1.946E+01
 5.240E+02, 1.450E+02, 1.114E+02, 9.980E+01, 2.874E+01, 1.921E+01
 5.250E+02, 1.451E+02, 1.115E+02, 9.951E+01, 2.845E+01, 1.897E+01
 5.270E+02, 1.452E+02, 1.116E+02, 9.922E+01, 2.817E+01, 1.872E+01
 5.280E+02, 1.452E+02, 1.116E+02, 9.893E+01, 2.789E+01, 1.847E+01
 5.300E+02, 1.449E+02, 1.117E+02, 9.864E+01, 2.768E+01, 1.822E+01
 5.310E+02, 1.446E+02, 1.118E+02, 9.835E+01, 2.764E+01, 1.797E+01
 5.330E+02, 1.443E+02, 1.119E+02, 9.806E+01, 2.763E+01, 1.772E+01
 5.340E+02, 1.440E+02, 1.119E+02, 9.777E+01, 2.763E+01, 1.747E+01
 5.360E+02, 1.435E+02, 1.120E+02, 9.748E+01, 2.762E+01, 1.228E+01
 5.370E+02, 1.428E+02, 1.121E+02, 9.719E+01, 2.761E+01, 0.000E+00
 5.390E+02, 1.421E+02, 1.122E+02, 9.690E+01, 2.760E+01, 0.000E+00
 5.400E+02, 1.413E+02, 1.122E+02, 9.661E+01, 2.759E+01, 0.000E+00
 5.420E+02, 1.406E+02, 1.123E+02, 9.632E+01, 2.758E+01, 0.000E+00
 5.430E+02, 1.396E+02, 1.124E+02, 9.578E+01, 2.757E+01, 0.000E+00
 5.450E+02, 1.385E+02, 1.125E+02, 9.483E+01, 2.757E+01, 0.000E+00
 5.460E+02, 1.373E+02, 1.125E+02, 9.388E+01, 2.756E+01, 0.000E+00
 5.480E+02, 1.362E+02, 1.126E+02, 9.293E+01, 2.755E+01, 0.000E+00
 5.490E+02, 1.350E+02, 1.127E+02, 9.198E+01, 2.754E+01, 0.000E+00
 5.510E+02, 1.339E+02, 1.129E+02, 9.104E+01, 2.753E+01, 0.000E+00
 5.520E+02, 1.327E+02, 1.131E+02, 9.009E+01, 2.752E+01, 0.000E+00
 5.540E+02, 1.316E+02, 1.134E+02, 8.914E+01, 2.752E+01, 0.000E+00
 5.550E+02, 1.304E+02, 1.137E+02, 8.819E+01, 2.751E+01, 0.000E+00
 5.570E+02, 1.291E+02, 1.140E+02, 8.724E+01, 2.750E+01, 0.000E+00
 5.580E+02, 1.277E+02, 1.143E+02, 8.629E+01, 2.749E+01, 0.000E+00
 5.600E+02, 1.263E+02, 1.146E+02, 8.534E+01, 2.748E+01, 0.000E+00
 5.610E+02, 1.249E+02, 1.148E+02, 8.440E+01, 2.747E+01, 0.000E+00
 5.630E+02, 1.235E+02, 1.151E+02, 8.345E+01, 2.746E+01, 0.000E+00
 5.640E+02, 1.221E+02, 1.154E+02, 8.250E+01, 2.746E+01, 0.000E+00
 5.660E+02, 1.207E+02, 1.157E+02, 8.147E+01, 2.741E+01, 0.000E+00
 5.670E+02, 1.193E+02, 1.160E+02, 8.026E+01, 2.728E+01, 0.000E+00
 5.690E+02, 1.178E+02, 1.163E+02, 7.902E+01, 2.714E+01, 0.000E+00
 5.700E+02, 1.164E+02, 1.165E+02, 7.777E+01, 2.700E+01, 0.000E+00
 5.720E+02, 1.150E+02, 1.168E+02, 7.653E+01, 2.686E+01, 0.000E+00
 5.730E+02, 1.136E+02, 1.171E+02, 7.529E+01, 2.672E+01, 0.000E+00
 5.750E+02, 1.122E+02, 1.171E+02, 7.405E+01, 2.658E+01, 0.000E+00
 5.760E+02, 1.108E+02, 1.171E+02, 7.280E+01, 2.645E+01, 0.000E+00
 5.780E+02, 1.097E+02, 1.171E+02, 7.156E+01, 2.631E+01, 0.000E+00
 5.790E+02, 1.088E+02, 1.170E+02, 7.032E+01, 2.617E+01, 0.000E+00
 5.810E+02, 1.079E+02, 1.170E+02, 6.908E+01, 2.603E+01, 0.000E+00
 5.820E+02, 1.070E+02, 1.170E+02, 6.784E+01, 2.589E+01, 0.000E+00
 5.840E+02, 1.061E+02, 1.169E+02, 6.659E+01, 2.575E+01, 0.000E+00
 5.850E+02, 1.054E+02, 1.169E+02, 6.535E+01, 2.561E+01, 0.000E+00
 5.870E+02, 1.049E+02, 1.169E+02, 6.413E+01, 2.547E+01, 0.000E+00
 5.880E+02, 1.043E+02, 1.168E+02, 6.302E+01, 2.533E+01, 0.000E+00
 5.900E+02, 1.038E+02, 1.168E+02, 6.194E+01, 2.519E+01, 0.000E+00
 5.910E+02, 1.032E+02, 1.168E+02, 6.086E+01, 2.505E+01, 0.000E+00
 5.930E+02, 1.027E+02, 1.167E+02, 5.978E+01, 2.491E+01, 0.000E+00
 5.940E+02, 1.021E+02, 1.167E+02, 5.870E+01, 2.477E+01, 0.000E+00
 5.960E+02, 1.016E+02, 1.167E+02, 5.761E+01, 2.463E+01, 0.000E+00
 5.970E+02, 1.013E+02, 1.166E+02, 5.654E+01, 2.449E+01, 0.000E+00
 5.990E+02, 1.012E+02, 1.166E+02, 5.545E+01, 2.435E+01, 0.000E+00
 6.000E+02, 1.010E+02, 1.166E+02, 5.437E+01, 2.421E+01, 0.000E+00
 6.020E+02, 1.008E+02, 1.165E+02, 5.329E+01, 2.407E+01, 0.000E+00
 6.030E+02, 1.007E+02, 1.165E+02, 5.221E+01, 2.393E+01, 0.000E+00
 6.050E+02, 1.005E+02, 1.160E+02, 5.113E+01, 2.379E+01, 0.000E+00
 6.060E+02, 1.003E+02, 1.153E+02, 5.005E+01, 2.365E+01, 0.000E+00
 6.080E+02, 1.001E+02, 1.145E+02, 4.897E+01, 2.351E+01, 0.000E+00
 6.090E+02, 9.998E+01, 1.137E+02, 4.789E+01, 2.337E+01, 0.000E+00
 6.110E+02, 9.981E+01, 1.129E+02, 4.680E+01, 2.323E+01, 0.000E+00
 6.120E+02, 9.964E+01, 1.121E+02, 4.573E+01, 2.309E+01, 0.000E+00
 6.140E+02, 9.947E+01, 1.114E+02, 4.464E+01, 2.295E+01, 0.000E+00
 6.150E+02, 9.930E+01, 1.106E+02, 4.356E+01, 2.281E+01, 0.000E+00
 6.170E+02, 9.913E+01, 1.098E+02, 4.248E+01, 2.267E+01, 0.000E+00
 6.180E+02, 9.898E+01, 1.090E+02, 4.140E+01, 2.253E+01, 0.000E+00
 6.200E+02, 9.901E+01, 1.082E+02, 4.051E+01, 2.239E+01, 0.000E+00
 6.210E+02, 9.907E+01, 1.075E+02, 3.972E+01, 2.226E+01, 0.000E+00
 6.230E+02, 9.913E+01, 1.067E+02, 3.894E+01, 2.212E+01, 0.000E+00
 6.240E+02, 9.919E+01, 1.059E+02, 3.815E+01, 2.198E+01, 0.000E+00
 6.260E+02, 9.925E+01, 1.051E+02, 3.737E+01, 2.184E+01, 0.000E+00
 6.270E+02, 9.931E+01, 1.043E+02, 3.658E+01, 2.170E+01, 0.000E+00
 6.290E+02, 9.937E+01, 1.036E+02, 3.580E+01, 2.156E+01, 0.000E+00
 6.300E+02, 9.943E+01, 1.028E+02, 3.501E+01, 2.142E+01, 0.000E+00
 6.320E+02, 9.949E+01, 1.020E+02, 3.422E+01, 2.128E+01, 0.000E+00
 6.330E+02, 9.955E+01, 1.012E+02, 3.344E+01, 2.114E+01, 0.000E+00
 6.350E+02, 9.961E+01, 1.004E+02, 3.265E+01, 2.100E+01, 0.000E+00
 6.360E+02, 9.967E+01, 9.966E+01, 3.186E+01, 2.086E+01, 0.000E+00
 6.380E+02, 9.973E+01, 9.888E+01, 3.109E+01, 2.072E+01, 0.000E+00
 6.390E+02, 9.979E+01, 9.810E+01, 3.052E+01, 2.058E+01, 0.000E+00
 6.410E+02, 9.985E+01, 9.732E+01, 3.008E+01, 2.044E+01, 0.000E+00
 6.420E+02, 9.991E+01, 9.654E+01, 2.964E+01, 2.030E+01, 0.000E+00
 6.440E+02, 9.997E+01, 9.576E+01, 2.921E+01, 2.016E+01, 0.000E+00
 6.450E+02, 1.000E+02, 9.498E+01, 2.877E+01, 2.002E+01, 0.000E+00
 6.470E+02, 1.001E+02, 9.420E+01, 2.833E+01, 1.988E+01, 0.000E+00
 6.480E+02, 1.002E+02, 9.342E+01, 2.789E+01, 1.974E+01, 0.000E+00
 6.500E+02, 1.002E+02, 9.264E+01, 2.745E+01, 1.960E+01, 0.000E+00
 6.510E+02, 1.003E+02, 9.186E+01, 2.701E+01, 1.946E+01, 0.000E+00
 6.530E+02, 1.003E+02, 9.108E+01, 2.658E+01, 1.932E+01, 0.000E+00
 6.540E+02, 1.004E+02, 9.030E+01, 2.614E+01, 1.918E+01, 0.000E+00
 6.560E+02, 1.004E+02, 8.960E+01, 2.572E+01, 1.904E+01, 0.000E+00
 6.570E+02, 1.005E+02, 8.906E+01, 2.547E+01, 1.890E+01, 0.000E+00
 6.590E+02, 1.006E+02, 8.855E+01, 2.530E+01, 1.876E+01, 0.000E+00
 6.600E+02, 1.008E+02, 8.805E+01, 2.512E+01, 1.862E+01, 0.000E+00
 6.620E+02, 1.010E+02, 8.754E+01, 2.494E+01, 1.848E+01, 0.000E+00
 6.630E+02, 1.012E+02, 8.703E+01, 2.476E+01, 1.834E+01, 0.000E+00
 6.650E+02, 1.015E+02, 8.652E+01, 2.458E+01, 1.820E+01, 0.000E+00
 6.660E+02, 1.017E+02, 8.601E+01, 2.440E+01, 1.806E+01, 0.000E+00
 6.680E+02, 1.019E+02, 8.550E+01, 2.423E+01, 1.793E+01, 0.000E+00
 6.690E+02, 1.021E+02, 8.500E+01, 2.405E+01, 1.779E+01, 0.000E+00
 6.710E+02, 1.024E+02, 8.449E+01, 2.387E+01, 1.765E+01, 0.000E+00
 6.720E+02, 1.026E+02, 8.398E+01, 2.369E+01, 1.751E+01, 0.000E+00
 6.740E+02, 1.028E+02, 8.347E+01, 2.351E+01, 1.737E+01, 0.000E+00
 6.750E+02, 1.030E+02, 8.304E+01, 2.334E+01, 1.723E+01, 0.000E+00
 6.770E+02, 1.033E+02, 8.284E+01, 2.316E+01, 1.709E+01, 0.000E+00
 6.780E+02, 1.035E+02, 8.264E+01, 2.298E+01, 1.695E+01, 0.000E+00
 6.800E+02, 1.037E+02, 8.245E+01, 2.280E+01, 1.681E+01, 0.000E+00
 6.810E+02, 1.039E+02, 8.225E+01, 2.262E+01, 1.667E+01, 0.000E+00
 6.830E+02, 1.042E+02, 8.205E+01, 2.244E+01, 1.653E+01, 0.000E+00
 6.840E+02, 1.044E+02, 8.185E+01, 2.227E+01, 1.639E+01, 0.000E+00
 6.860E+02, 1.045E+02, 8.165E+01, 2.209E+01, 1.625E+01, 0.000E+00
 6.870E+02, 1.045E+02, 8.145E+01, 2.197E+01, 1.611E+01, 0.000E+00
 6.890E+02, 1.045E+02, 8.125E+01, 2.196E+01, 1.597E+01, 0.000E+00
 6.900E+02, 1.044E+02, 8.106E+01, 2.196E+01, 1.583E+01, 0.000E+00
 6.920E+02, 1.044E+02, 8.086E+01, 2.195E+01, 1.569E+01, 0.000E+00
 6.930E+02, 1.044E+02, 8.066E+01, 2.195E+01, 1.555E+01, 0.000E+00
 6.950E+02, 1.044E+02, 8.046E+01, 2.194E+01, 1.541E+01, 0.000E+00
 6.960E+02, 1.043E+02, 8.026E+01, 2.194E+01, 1.527E+01, 0.000E+00
 6.980E+02, 1.043E+02, 8.006E+01, 2.193E+01, 1.513E+01, 0.000E+00
 6.990E+02, 1.043E+02, 7.986E+01, 2.193E+01, 1.499E+01, 0.000E+00
 7.010E+02, 1.043E+02, 7.967E+01, 2.192E+01, 1.485E+01, 0.000E+00
 7.020E+02, 1.042E+02, 7.930E+01, 2.192E+01, 1.471E+01, 0.000E+00
 7.040E+02, 1.042E+02, 7.865E+01, 2.191E+01, 1.457E+01, 0.000E+00
 7.050E+02, 1.042E+02, 7.800E+01, 2.190E+01, 1.443E+01, 0.000E+00
 7.070E+02, 1.041E+02, 7.735E+01, 2.190E+01, 1.429E+01, 0.000E+00
 7.080E+02, 1.041E+02, 7.670E+01, 2.189E+01, 1.415E+01, 0.000E+00
 7.100E+02, 1.041E+02, 7.606E+01, 2.189E+01, 1.401E+01, 0.000E+00
 7.110E+02, 1.041E+02, 7.541E+01, 2.188E+01, 1.387E+01, 0.000E+00
 7.130E+02, 1.040E+02, 7.476E+01, 2.188E+01, 1.373E+01, 0.000E+00
 7.140E+02, 1.040E+02, 7.411E+01, 2.187E+01, 1.360E+01, 0.000E+00
 7.160E+02, 1.040E+02, 7.346E+01, 2.187E+01, 1.346E+01, 0.000E+00
 7.170E+02, 1.040E+02, 7.281E+01, 2.186E+01, 1.332E+01, 0.000E+00
 7.190E+02, 1.039E+02, 7.216E+01, 2.186E+01, 1.318E+01, 0.000E+00
 7.200E+02, 1.035E+02, 7.151E+01, 2.185E+01, 1.304E+01, 0.000E+00
 7.220E+02, 1.029E+02, 7.086E+01, 2.185E+01, 9.171E+00, 0.000E+00
 7.230E+02, 1.023E+02, 7.021E+01, 2.184E+01, 0.000E+00, 0.000E+00
 7.250E+02, 1.017E+02, 6.956E+01, 2.183E+01, 0.000E+00, 0.000E+00
 7.260E+02, 1.010E+02, 6.892E+01, 2.183E+01, 0.000E+00, 0.000E+00
 7.280E+02, 1.004E+02, 6.827E+01, 2.182E+01, 0.000E+00, 0.000E+00
 7.290E+02, 9.979E+01, 6.760E+01, 2.182E+01, 0.000E+00, 0.000E+00
 7.310E+02, 9.917E+01, 6.677E+01, 2.181E+01, 0.000E+00, 0.000E+00
 7.320E+02, 9.855E+01, 6.592E+01, 2.179E+01, 0.000E+00, 0.000E+00
 7.340E+02, 9.793E+01, 6.507E+01, 2.171E+01, 0.000E+00, 0.000E+00
 7.350E+02, 9.731E+01, 6.422E+01, 2.162E+01, 0.000E+00, 0.000E+00
 7.370E+02, 9.669E+01, 6.337E+01, 2.153E+01, 0.000E+00, 0.000E+00
 7.380E+02, 9.607E+01, 6.252E+01, 2.144E+01, 0.000E+00, 0.000E+00
 7.400E+02, 9.545E+01, 6.167E+01, 2.135E+01, 0.000E+00, 0.000E+00
 7.410E+02, 9.482E+01, 6.082E+01, 2.127E+01, 0.000E+00, 0.000E+00
 7.430E+02, 9.421E+01, 5.997E+01, 2.118E+01, 0.000E+00, 0.000E+00
 7.440E+02, 9.358E+01, 5.912E+01, 2.109E+01, 0.000E+00, 0.000E+00
 7.460E+02, 9.296E+01, 5.827E+01, 2.100E+01, 0.000E+00, 0.000E+00
 7.470E+02, 9.234E+01, 5.742E+01, 2.091E+01, 0.000E+00, 0.000E+00
 7.490E+02, 9.172E+01, 5.657E+01, 2.082E+01, 0.000E+00, 0.000E+00
 7.500E+02, 9.110E+01, 5.572E+01, 2.074E+01, 0.000E+00, 0.000E+00
 7.520E+02, 9.048E+01, 5.487E+01, 2.065E+01, 0.000E+00, 0.000E+00
 7.530E+02, 8.986E+01, 5.402E+01, 2.056E+01, 0.000E+00, 0.000E+00
 7.550E+02, 8.924E+01, 5.318E+01, 2.047E+01, 0.000E+00, 0.000E+00
 7.560E+02, 8.862E+01, 5.240E+01, 2.038E+01, 0.000E+00, 0.000E+00
 7.580E+02, 8.800E+01, 5.166E+01, 2.030E+01, 0.000E+00, 0.000E+00
 7.590E+02, 8.738E+01, 5.092E+01, 2.021E+01, 0.000E+00, 0.000E+00
 7.610E+02, 8.676E+01, 5.019E+01, 2.012E+01, 0.000E+00, 0.000E+00
 7.620E+02, 8.613E+01, 4.944E+01, 2.003E+01, 0.000E+00, 0.000E+00
 7.640E+02, 8.551E+01, 4.870E+01, 1.994E+01, 0.000E+00, 0.000E+00
 7.650E+02, 8.489E+01, 4.797E+01, 1.986E+01, 0.000E+00, 0.000E+00
 7.670E+02, 8.427E+01, 4.723E+01, 1.977E+01, 0.000E+00, 0.000E+00
 7.680E+02, 8.365E+01, 4.649E+01, 1.968E+01, 0.000E+00, 0.000E+00
 7.700E+02, 8.303E+01, 4.575E+01, 1.959E+01, 0.000E+00, 0.000E+00
 7.710E+02, 8.241E+01, 4.501E+01, 1.950E+01, 0.000E+00, 0.000E+00
 7.730E+02, 8.179E+01, 4.427E+01, 1.941E+01, 0.000E+00, 0.000E+00
 7.740E+02, 8.117E+01, 4.353E+01, 1.933E+01, 0.000E+00, 0.000E+00
 7.760E+02, 8.055E+01, 4.279E+01, 1.924E+01, 0.000E+00, 0.000E+00
 7.770E+02, 7.996E+01, 4.205E+01, 1.915E+01, 0.000E+00, 0.000E+00
 7.790E+02, 7.955E+01, 4.131E+01, 1.906E+01, 0.000E+00, 0.000E+00
 7.800E+02, 7.914E+01, 4.057E+01, 1.897E+01, 0.000E+00, 0.000E+00
 7.820E+02, 7.874E+01, 3.983E+01, 1.889E+01, 0.000E+00, 0.000E+00
 7.830E+02, 7.833E+01, 3.909E+01, 1.880E+01, 0.000E+00, 0.000E+00
 7.850E+02, 7.793E+01, 3.835E+01, 1.871E+01, 0.000E+00, 0.000E+00
 7.860E+02, 7.752E+01, 3.761E+01, 1.862E+01, 0.000E+00, 0.000E+00
 7.880E+02, 7.712E+01, 3.687E+01, 1.853E+01, 0.000E+00, 0.000E+00
 7.890E+02, 7.672E+01, 3.613E+01, 1.844E+01, 0.000E+00, 0.000E+00
 7.910E+02, 7.631E+01, 3.539E+01, 1.836E+01, 0.000E+00, 0.000E+00
 7.920E+02, 7.591E+01, 3.465E+01, 1.827E+01, 0.000E+00, 0.000E+00
 7.940E+02, 7.550E+01, 3.395E+01, 1.818E+01, 0.000E+00, 0.000E+00
 7.950E+02, 7.509E+01, 3.338E+01, 1.809E+01, 0.000E+00, 0.000E+00
 7.970E+02, 7.469E+01, 3.284E+01, 1.800E+01, 0.000E+00, 0.000E+00
 7.980E+02, 7.429E+01, 3.230E+01, 1.792E+01, 0.000E+00, 0.000E+00
 8.000E+02, 7.404E+01, 3.176E+01, 1.783E+01, 0.000E+00, 0.000E+00
 8.010E+02, 7.388E+01, 3.123E+01, 1.774E+01, 0.000E+00, 0.000E+00
 8.030E+02, 7.372E+01, 3.069E+01, 1.765E+01, 0.000E+00, 0.000E+00
 8.040E+02, 7.356E+01, 3.015E+01, 1.756E+01, 0.000E+00, 0.000E+00
 8.060E+02, 7.340E+01, 2.961E+01, 1.747E+01, 0.000E+00, 0.000E+00
 8.070E+02, 7.325E+01, 2.907E+01, 1.739E+01, 0.000E+00, 0.000E+00
 8.090E+02, 7.309E+01, 2.854E+01, 1.730E+01, 0.000E+00, 0.000E+00
 8.100E+02, 7.293E+01, 2.800E+01, 1.721E+01, 0.000E+00, 0.000E+00
 8.120E+02, 7.277E+01, 2.746E+01, 1.712E+01, 0.000E+00, 0.000E+00
 8.130E+02, 7.261E+01, 2.692E+01, 1.703E+01, 0.000E+00, 0.000E+00
 8.150E+02, 7.246E+01, 2.638E+01, 1.695E+01, 0.000E+00, 0.000E+00
 8.160E+02, 7.230E+01, 2.585E+01, 1.686E+01, 0.000E+00, 0.000E+00
 8.180E+02, 7.214E+01, 2.540E+01, 1.677E+01, 0.000E+00, 0.000E+00
 8.190E+02, 7.198E+01, 2.509E+01, 1.668E+01, 0.000E+00, 0.000E+00
 8.210E+02, 7.182E+01, 2.479E+01, 1.659E+01, 0.000E+00, 0.000E+00
 8.220E+02, 7.166E+01, 2.449E+01, 1.650E+01, 0.000E+00, 0.000E+00
 8.240E+02, 7.151E+01, 2.419E+01, 1.642E+01, 0.000E+00, 0.000E+00
 8.250E+02, 7.135E+01, 2.389E+01, 1.633E+01, 0.000E+00, 0.000E+00
 8.270E+02, 7.119E+01, 2.359E+01, 1.624E+01, 0.000E+00, 0.000E+00
 8.280E+02, 7.103E+01, 2.329E+01, 1.615E+01, 0.000E+00, 0.000E+00
 8.300E+02, 7.066E+01, 2.299E+01, 1.606E+01, 0.000E+00, 0.000E+00
 8.310E+02, 7.015E+01, 2.269E+01, 1.598E+01, 0.000E+00, 0.000E+00
 8.330E+02, 6.963E+01, 2.239E+01, 1.589E+01, 0.000E+00, 0.000E+00
 8.340E+02, 6.912E+01, 2.209E+01, 1.580E+01, 0.000E+00, 0.000E+00
 8.360E+02, 6.860E+01, 2.179E+01, 1.571E+01, 0.000E+00, 0.000E+00
 8.370E+02, 6.808E+01, 2.149E+01, 1.562E+01, 0.000E+00, 0.000E+00
 8.390E+02, 6.757E+01, 2.122E+01, 1.553E+01, 0.000E+00, 0.000E+00
 8.400E+02, 6.705E+01, 2.107E+01, 1.545E+01, 0.000E+00, 0.000E+00
 8.420E+02, 6.654E+01, 2.095E+01, 1.536E+01, 0.000E+00, 0.000E+00
 8.430E+02, 6.602E+01, 2.083E+01, 1.527E+01, 0.000E+00, 0.000E+00
 8.450E+02, 6.550E+01, 2.070E+01, 1.518E+01, 0.000E+00, 0.000E+00
 8.460E+02, 6.498E+01, 2.058E+01, 1.509E+01, 0.000E+00, 0.000E+00
 8.480E+02, 6.447E+01, 2.046E+01, 1.501E+01, 0.000E+00, 0.000E+00
 8.490E+02, 6.395E+01, 2.034E+01, 1.492E+01, 0.000E+00, 0.000E+00
 8.510E+02, 6.343E+01, 2.022E+01, 1.483E+01, 0.000E+00, 0.000E+00
 8.520E+02, 6.292E+01, 2.009E+01, 1.474E+01, 0.000E+00, 0.000E+00
 8.540E+02, 6.240E+01, 1.997E+01, 1.465E+01, 0.000E+00, 0.000E+00
 8.550E+02, 6.188E+01, 1.985E+01, 1.456E+01, 0.000E+00, 0.000E+00
 8.570E+02, 6.137E+01, 1.973E+01, 1.448E+01, 0.000E+00, 0.000E+00
 8.580E+02, 6.085E+01, 1.961E+01, 1.439E+01, 0.000E+00, 0.000E+00
 8.600E+02, 6.031E+01, 1.948E+01, 1.430E+01, 0.000E+00, 0.000E+00
 8.610E+02, 5.966E+01, 1.936E+01, 1.421E+01, 0.000E+00, 0.000E+00
 8.630E+02, 5.899E+01, 1.924E+01, 1.412E+01, 0.000E+00, 0.000E+00
 8.640E+02, 5.831E+01, 1.912E+01, 1.404E+01, 0.000E+00, 0.000E+00
 8.660E+02, 5.763E+01, 1.900E+01, 1.395E+01, 0.000E+00, 0.000E+00
 8.670E+02, 5.696E+01, 1.887E+01, 1.386E+01, 0.000E+00, 0.000E+00
 8.690E+02, 5.628E+01, 1.875E+01, 1.377E+01, 0.000E+00, 0.000E+00
