s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 7.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.300E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.700E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.900E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.600E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.800E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+01, 0.000E+00, 0.000E+00, 3.096E+02
 3.200E+01, 0.000E+00, 0.000E+00, 3.449E+02
 3.400E+01, 0.000E+00, 0.000E+00, 3.547E+02
 3.600E+01, 0.000E+00, 0.000E+00, 3.579E+02
 3.800E+01, 0.000E+00, 0.000E+00, 3.594E+02
 4.000E+01, 0.000E+00, 0.000E+00, 3.603E+02
 4.200E+01, 0.000E+00, 0.000E+00, 3.599E+02
 4.500E+01, 0.000E+00, 2.326E+02, 3.591E+02
 4.700E+01, 0.000E+00, 2.569E+02, 3.584E+02
 4.900E+01, 0.000E+00, 2.634E+02, 3.573E+02
 5.100E+01, 0.000E+00, 2.661E+02, 3.558E+02
 5.300E+01, 0.000E+00, 2.675E+02, 3.543E+02
 5.500E+01, 0.000E+00, 2.684E+02, 3.527E+02
 5.700E+01, 0.000E+00, 2.693E+02, 3.512E+02
 5.900E+01, 0.000E+00, 2.692E+02, 3.496E+02
 6.100E+01, 0.000E+00, 2.688E+02, 3.480E+02
 6.300E+01, 0.000E+00, 2.685E+02, 3.461E+02
 6.600E+01, 0.000E+00, 2.682E+02, 3.429E+02
 6.800E+01, 0.000E+00, 2.678E+02, 3.395E+02
 7.000E+01, 0.000E+00, 2.671E+02, 3.368E+02
 7.200E+01, 0.000E+00, 2.663E+02, 3.340E+02
 7.400E+01, 0.000E+00, 2.654E+02, 3.312E+02
 7.600E+01, 0.000E+00, 2.645E+02, 3.277E+02
 7.800E+01, 0.000E+00, 2.636E+02, 3.240E+02
 8.000E+01, 0.000E+00, 2.627E+02, 3.203E+02
 8.200E+01, 0.000E+00, 2.618E+02, 3.166E+02
 8.400E+01, 0.000E+00, 2.609E+02, 3.129E+02
 8.700E+01, 0.000E+00, 2.598E+02, 3.082E+02
 8.900E+01, 0.000E+00, 2.583E+02, 3.036E+02
 9.100E+01, 0.000E+00, 2.568E+02, 2.999E+02
 9.300E+01, 0.000E+00, 2.552E+02, 2.969E+02
 9.500E+01, 0.000E+00, 2.537E+02, 2.939E+02
 9.700E+01, 0.000E+00, 2.521E+02, 2.910E+02
 9.900E+01, 0.000E+00, 2.506E+02, 2.880E+02
 1.010E+02, 0.000E+00, 2.491E+02, 2.851E+02
 1.030E+02, 0.000E+00, 2.475E+02, 2.821E+02
 1.050E+02, 0.000E+00, 2.456E+02, 2.792E+02
 1.080E+02, 0.000E+00, 2.430E+02, 2.755E+02
 1.100E+02, 0.000E+00, 2.404E+02, 2.718E+02
 1.120E+02, 0.000E+00, 2.383E+02, 2.688E+02
 1.140E+02, 0.000E+00, 2.362E+02, 2.659E+02
 1.160E+02, 0.000E+00, 2.342E+02, 2.634E+02
 1.180E+02, 0.000E+00, 2.321E+02, 2.610E+02
 1.200E+02, 0.000E+00, 2.300E+02, 2.587E+02
 1.220E+02, 0.000E+00, 2.279E+02, 2.565E+02
 1.240E+02, 0.000E+00, 2.258E+02, 2.547E+02
 1.260E+02, 0.000E+00, 2.238E+02, 2.529E+02
 1.290E+02, 0.000E+00, 2.216E+02, 2.506E+02
 1.310E+02, 0.000E+00, 2.196E+02, 2.484E+02
 1.330E+02, 0.000E+00, 2.180E+02, 2.466E+02
 1.350E+02, 0.000E+00, 2.163E+02, 2.448E+02
 1.370E+02, 0.000E+00, 2.147E+02, 2.430E+02
 1.390E+02, 0.000E+00, 2.130E+02, 2.412E+02
 1.410E+02, 0.000E+00, 2.114E+02, 2.394E+02
 1.430E+02, 0.000E+00, 2.097E+02, 2.376E+02
 1.450E+02, 0.000E+00, 2.081E+02, 2.361E+02
 1.470E+02, 0.000E+00, 2.064E+02, 2.347E+02
 1.500E+02, 0.000E+00, 2.044E+02, 2.330E+02
 1.520E+02, 0.000E+00, 2.023E+02, 2.313E+02
 1.540E+02, 0.000E+00, 2.007E+02, 2.299E+02
 1.560E+02, 0.000E+00, 1.990E+02, 2.286E+02
 1.580E+02, 0.000E+00, 1.975E+02, 2.272E+02
 1.600E+02, 0.000E+00, 1.962E+02, 2.258E+02
 1.620E+02, 0.000E+00, 1.949E+02, 2.247E+02
 1.640E+02, 0.000E+00, 1.936E+02, 2.237E+02
 1.660E+02, 0.000E+00, 1.923E+02, 2.226E+02
 1.680E+02, 0.000E+00, 1.911E+02, 2.216E+02
 1.710E+02, 0.000E+00, 1.898E+02, 2.203E+02
 1.730E+02, 0.000E+00, 1.886E+02, 2.190E+02
 1.750E+02, 0.000E+00, 1.876E+02, 2.180E+02
 1.770E+02, 0.000E+00, 1.866E+02, 2.170E+02
 1.790E+02, 0.000E+00, 1.856E+02, 2.159E+02
 1.810E+02, 0.000E+00, 1.846E+02, 2.149E+02
 1.830E+02, 0.000E+00, 1.836E+02, 2.139E+02
 1.850E+02, 0.000E+00, 1.826E+02, 2.130E+02
 1.870E+02, 0.000E+00, 1.816E+02, 2.123E+02
 1.890E+02, 0.000E+00, 1.806E+02, 2.117E+02
 1.920E+02, 0.000E+00, 1.793E+02, 2.109E+02
 1.940E+02, 0.000E+00, 1.781E+02, 2.101E+02
 1.960E+02, 0.000E+00, 1.771E+02, 2.094E+02
