s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 1.659E+01, 3.121E+01, 4.716E+01
 2.000E+01, 3.340E+01, 6.173E+01, 7.873E+01
 3.000E+01, 4.036E+01, 4.422E+01, 2.607E+01
 4.000E+01, 3.294E+01, 1.465E+01, 8.156E+00
 5.000E+01, 1.852E+01, 6.745E+00, 2.644E+00
 6.000E+01, 8.295E+00, 3.558E+00, 0.000E+00
 7.000E+01, 5.585E+00, 6.362E-01, 0.000E+00
 8.000E+01, 3.241E+00, 0.000E+00, 0.000E+00
 9.000E+01, 2.329E+00, 0.000E+00, 0.000E+00
 1.000E+02, 1.495E+00, 0.000E+00, 0.000E+00
 1.100E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.200E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.300E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.400E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.600E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.700E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.800E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.900E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.100E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.200E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.300E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.400E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.475E+02, 0.000E+00, 0.000E+00, 0.000E+00
