s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_19p41_025","HRRPUA-CONE_19p41_025","WALL TEMPERATURE-CONE_19p41_050","HRRPUA-CONE_19p41_050","WALL TEMPERATURE-CONE_19p41_075","HRRPUA-CONE_19p41_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.675E+02, 0.000E+00, 2.943E+02, 0.000E+00, 4.050E+02, 0.000E+00
 2.000E+01, 2.784E+02, 0.000E+00, 4.669E+02, 0.000E+00, 6.042E+02, 1.406E+01
 3.000E+01, 3.243E+02, 0.000E+00, 5.185E+02, 0.000E+00, 6.505E+02, 3.067E+02
 4.000E+01, 3.524E+02, 0.000E+00, 5.456E+02, 7.992E+01, 6.737E+02, 4.510E+02
 5.000E+01, 3.715E+02, 0.000E+00, 5.625E+02, 2.825E+02, 6.876E+02, 4.225E+02
 6.000E+01, 3.853E+02, 0.000E+00, 5.741E+02, 3.302E+02, 6.972E+02, 3.744E+02
 7.000E+01, 3.959E+02, 0.000E+00, 5.827E+02, 3.166E+02, 7.043E+02, 3.340E+02
 8.000E+01, 4.044E+02, 0.000E+00, 5.894E+02, 2.916E+02, 7.098E+02, 3.031E+02
 9.000E+01, 4.114E+02, 0.000E+00, 5.949E+02, 2.657E+02, 7.143E+02, 2.829E+02
 1.000E+02, 4.172E+02, 0.000E+00, 5.994E+02, 2.444E+02, 7.181E+02, 2.700E+02
 1.100E+02, 4.221E+02, 0.000E+00, 6.032E+02, 2.254E+02, 7.212E+02, 2.618E+02
 1.200E+02, 4.264E+02, 0.000E+00, 6.065E+02, 2.130E+02, 7.239E+02, 2.567E+02
 1.300E+02, 4.301E+02, 0.000E+00, 6.093E+02, 2.024E+02, 7.261E+02, 2.517E+02
 1.400E+02, 4.333E+02, 3.406E+00, 6.117E+02, 1.929E+02, 7.281E+02, 2.466E+02
 1.500E+02, 4.362E+02, 4.564E+01, 6.139E+02, 1.847E+02, 7.299E+02, 2.415E+02
 1.600E+02, 4.387E+02, 1.183E+02, 6.158E+02, 1.780E+02, 7.315E+02, 2.363E+02
 1.700E+02, 4.410E+02, 1.751E+02, 6.175E+02, 1.743E+02, 7.329E+02, 2.312E+02
 1.800E+02, 4.431E+02, 1.940E+02, 6.190E+02, 1.711E+02, 7.341E+02, 2.260E+02
 1.900E+02, 4.450E+02, 1.938E+02, 6.204E+02, 1.689E+02, 7.353E+02, 2.211E+02
 2.000E+02, 4.467E+02, 1.877E+02, 6.217E+02, 1.668E+02, 7.363E+02, 2.166E+02
 2.100E+02, 4.483E+02, 1.776E+02, 6.229E+02, 1.651E+02, 7.373E+02, 2.120E+02
 2.200E+02, 4.497E+02, 1.673E+02, 6.240E+02, 1.636E+02, 7.382E+02, 2.074E+02
 2.300E+02, 4.511E+02, 1.573E+02, 6.250E+02, 1.622E+02, 7.390E+02, 2.028E+02
 2.400E+02, 4.523E+02, 1.482E+02, 6.259E+02, 1.607E+02, 7.398E+02, 1.981E+02
 2.500E+02, 4.535E+02, 1.411E+02, 6.268E+02, 1.589E+02, 7.406E+02, 1.932E+02
 2.600E+02, 4.546E+02, 1.343E+02, 6.276E+02, 1.566E+02, 7.412E+02, 1.882E+02
 2.700E+02, 4.557E+02, 1.276E+02, 6.284E+02, 1.542E+02, 7.419E+02, 1.839E+02
 2.800E+02, 4.566E+02, 1.230E+02, 6.291E+02, 1.518E+02, 7.425E+02, 1.799E+02
