s,kW/m2,kW/m2
 1.040E+02, 1.833E+02, 1.595E+02
 1.060E+02, 1.789E+02, 1.546E+02
 1.080E+02, 1.745E+02, 1.496E+02
 1.110E+02, 1.690E+02, 1.434E+02
 1.130E+02, 1.636E+02, 1.373E+02
 1.150E+02, 1.593E+02, 1.325E+02
 1.170E+02, 1.550E+02, 1.278E+02
 1.190E+02, 1.507E+02, 1.234E+02
 1.220E+02, 1.456E+02, 1.186E+02
 1.240E+02, 1.410E+02, 1.143E+02
 1.260E+02, 1.378E+02, 1.109E+02
 1.280E+02, 1.351E+02, 1.073E+02
 1.300E+02, 1.326E+02, 1.035E+02
 1.320E+02, 1.303E+02, 9.944E+01
 1.350E+02, 1.273E+02, 9.440E+01
 1.370E+02, 1.241E+02, 8.988E+01
 1.390E+02, 1.214E+02, 8.682E+01
 1.410E+02, 1.187E+02, 8.420E+01
 1.430E+02, 1.159E+02, 8.185E+01
 1.460E+02, 1.124E+02, 7.934E+01
 1.480E+02, 1.089E+02, 7.739E+01
 1.500E+02, 1.061E+02, 7.628E+01
 1.520E+02, 1.034E+02, 7.533E+01
 1.540E+02, 1.006E+02, 7.420E+01
 1.570E+02, 9.723E+01, 7.239E+01
 1.590E+02, 9.405E+01, 7.021E+01
 1.610E+02, 9.171E+01, 6.829E+01
 1.630E+02, 8.954E+01, 6.647E+01
 1.650E+02, 8.754E+01, 6.477E+01
 1.680E+02, 8.517E+01, 6.283E+01
 1.700E+02, 8.272E+01, 6.101E+01
 1.720E+02, 8.067E+01, 5.955E+01
 1.740E+02, 7.854E+01, 5.806E+01
 1.760E+02, 7.630E+01, 5.656E+01
 1.790E+02, 7.341E+01, 5.467E+01
 1.810E+02, 7.057E+01, 5.297E+01
 1.830E+02, 6.851E+01, 5.190E+01
 1.850E+02, 6.665E+01, 5.109E+01
 1.880E+02, 6.461E+01, 5.035E+01
 1.900E+02, 6.284E+01, 4.979E+01
 1.920E+02, 6.151E+01, 4.955E+01
 1.940E+02, 6.032E+01, 4.950E+01
 1.960E+02, 5.929E+01, 4.960E+01
 1.990E+02, 5.824E+01, 4.983E+01
 2.010E+02, 5.743E+01, 5.023E+01
 2.030E+02, 5.690E+01, 5.069E+01
 2.050E+02, 5.633E+01, 5.124E+01
 2.070E+02, 5.565E+01, 5.170E+01
 2.100E+02, 5.463E+01, 5.190E+01
 2.120E+02, 5.344E+01, 5.168E+01
 2.140E+02, 5.238E+01, 5.123E+01
 2.160E+02, 5.129E+01, 5.078E+01
 2.180E+02, 5.026E+01, 5.041E+01
 2.210E+02, 4.904E+01, 5.006E+01
 2.230E+02, 4.790E+01, 4.981E+01
 2.250E+02, 4.705E+01, 4.979E+01
 2.270E+02, 4.623E+01, 5.015E+01
 2.290E+02, 4.541E+01, 5.092E+01
 2.320E+02, 4.437E+01, 5.239E+01
 2.340E+02, 4.331E+01, 5.414E+01
 2.360E+02, 4.246E+01, 5.583E+01
 2.380E+02, 4.160E+01, 5.780E+01
 2.400E+02, 4.075E+01, 6.003E+01
 2.430E+02, 3.983E+01, 6.291E+01
 2.450E+02, 3.907E+01, 6.555E+01
 2.470E+02, 3.858E+01, 6.743E+01
 2.490E+02, 3.820E+01, 6.911E+01
 2.510E+02, 3.788E+01, 7.072E+01
 2.540E+02, 3.754E+01, 7.282E+01
 2.560E+02, 3.732E+01, 7.504E+01
 2.580E+02, 3.724E+01, 7.689E+01
 2.600E+02, 3.723E+01, 7.876E+01
 2.620E+02, 3.729E+01, 8.055E+01
 2.640E+02, 3.737E+01, 8.222E+01
 2.670E+02, 3.753E+01, 8.413E+01
 2.690E+02, 3.777E+01, 8.595E+01
 2.710E+02, 3.802E+01, 8.734E+01
 2.730E+02, 3.832E+01, 8.869E+01
 2.750E+02, 3.863E+01, 8.997E+01
 2.780E+02, 3.893E+01, 9.150E+01
 2.800E+02, 3.905E+01, 9.280E+01
 2.820E+02, 3.900E+01, 9.354E+01
 2.840E+02, 3.884E+01, 9.403E+01
 2.860E+02, 3.858E+01, 9.433E+01
 2.890E+02, 3.826E+01, 9.509E+01
 2.910E+02, 3.798E+01, 9.667E+01
 2.930E+02, 3.779E+01, 9.861E+01
 2.950E+02, 3.764E+01, 1.010E+02
 2.970E+02, 3.753E+01, 1.033E+02
 3.000E+02, 3.743E+01, 1.060E+02
 3.020E+02, 3.751E+01, 1.084E+02
 3.040E+02, 3.778E+01, 1.101E+02
 3.060E+02, 3.821E+01, 1.119E+02
 3.080E+02, 3.882E+01, 1.138E+02
 3.110E+02, 3.974E+01, 1.162E+02
 3.130E+02, 4.075E+01, 1.188E+02
 3.150E+02, 4.168E+01, 1.210E+02
 3.170E+02, 4.274E+01, 1.236E+02
 3.190E+02, 4.392E+01, 1.265E+02
 3.220E+02, 4.554E+01, 1.307E+02
 3.240E+02, 4.718E+01, 1.353E+02
 3.260E+02, 4.840E+01, 1.394E+02
 3.280E+02, 4.955E+01, 1.441E+02
 3.300E+02, 5.061E+01, 1.491E+02
 3.330E+02, 5.181E+01, 1.554E+02
 3.350E+02, 5.295E+01, 1.611E+02
 3.370E+02, 5.387E+01, 1.650E+02
 3.390E+02, 5.483E+01, 1.684E+02
 3.410E+02, 5.583E+01, 1.715E+02
 3.440E+02, 5.712E+01, 1.754E+02
 3.460E+02, 5.845E+01, 1.791E+02
 3.480E+02, 5.950E+01, 1.820E+02
 3.500E+02, 6.050E+01, 1.849E+02
 3.520E+02, 6.146E+01, 1.881E+02
 3.550E+02, 6.258E+01, 1.927E+02
 3.570E+02, 6.364E+01, 1.978E+02
 3.590E+02, 6.445E+01, 2.020E+02
 3.610E+02, 6.525E+01, 2.062E+02
 3.640E+02, 6.622E+01, 2.113E+02
 3.660E+02, 6.715E+01, 2.162E+02
 3.680E+02, 6.787E+01, 2.202E+02
 3.700E+02, 6.857E+01, 2.242E+02
 3.720E+02, 6.922E+01, 2.283E+02
 3.750E+02, 6.989E+01, 2.336E+02
 3.770E+02, 7.040E+01, 2.389E+02
 3.790E+02, 7.068E+01, 2.431E+02
 3.810E+02, 7.086E+01, 2.472E+02
 3.830E+02, 7.104E+01, 2.513E+02
 3.860E+02, 7.153E+01, 2.562E+02
 3.880E+02, 7.238E+01, 2.608E+02
 3.900E+02, 7.335E+01, 2.642E+02
 3.920E+02, 7.456E+01, 2.673E+02
 3.940E+02, 7.591E+01, 2.702E+02
 3.970E+02, 7.756E+01, 2.741E+02
 3.990E+02, 7.911E+01, 2.786E+02
 4.010E+02, 8.026E+01, 2.825E+02
 4.030E+02, 8.133E+01, 2.867E+02
 4.050E+02, 8.234E+01, 2.908E+02
 4.080E+02, 8.359E+01, 2.958E+02
 4.100E+02, 8.488E+01, 3.007E+02
 4.120E+02, 8.594E+01, 3.045E+02
 4.140E+02, 8.705E+01, 3.086E+02
 4.160E+02, 8.818E+01, 3.131E+02
 4.190E+02, 8.963E+01, 3.192E+02
 4.210E+02, 9.123E+01, 3.258E+02
 4.230E+02, 9.270E+01, 3.311E+02
 4.250E+02, 9.432E+01, 3.361E+02
 4.270E+02, 9.612E+01, 3.409E+02
 4.300E+02, 9.854E+01, 3.467E+02
 4.320E+02, 1.011E+02, 3.525E+02
 4.340E+02, 1.034E+02, 3.570E+02
 4.360E+02, 1.058E+02, 3.615E+02
 4.380E+02, 1.085E+02, 3.659E+02
 4.410E+02, 1.121E+02, 3.712E+02
 4.430E+02, 1.157E+02, 3.759E+02
 4.450E+02, 1.184E+02, 3.791E+02
 4.470E+02, 1.209E+02, 3.820E+02
 4.490E+02, 1.232E+02, 3.847E+02
 4.520E+02, 1.257E+02, 3.880E+02
 4.540E+02, 1.280E+02, 3.912E+02
 4.560E+02, 1.297E+02, 3.938E+02
 4.580E+02, 1.315E+02, 3.964E+02
 4.600E+02, 1.332E+02, 3.994E+02
 4.630E+02, 1.353E+02, 4.037E+02
 4.650E+02, 1.373E+02, 4.086E+02
 4.670E+02, 1.389E+02, 4.126E+02
 4.690E+02, 1.407E+02, 4.167E+02
 4.710E+02, 1.427E+02, 4.208E+02
 4.740E+02, 1.453E+02, 4.260E+02
 4.760E+02, 1.482E+02, 4.310E+02
 4.780E+02, 1.506E+02, 4.342E+02
 4.800E+02, 1.530E+02, 4.364E+02
 4.820E+02, 1.553E+02, 4.377E+02
 4.850E+02, 1.582E+02, 4.388E+02
 4.870E+02, 1.610E+02, 4.398E+02
 4.890E+02, 1.633E+02, 4.406E+02
 4.910E+02, 1.655E+02, 4.415E+02
 4.930E+02, 1.678E+02, 4.423E+02
 4.960E+02, 1.707E+02, 4.427E+02
 4.980E+02, 1.736E+02, 4.422E+02
 5.000E+02, 1.760E+02, 4.412E+02
 5.020E+02, 1.784E+02, 4.398E+02
 5.040E+02, 1.808E+02, 4.387E+02
 5.070E+02, 1.838E+02, 4.379E+02
 5.090E+02, 1.867E+02, 4.378E+02
 5.110E+02, 1.889E+02, 4.381E+02
 5.130E+02, 1.912E+02, 4.386E+02
 5.150E+02, 1.934E+02, 4.393E+02
 5.170E+02, 1.955E+02, 4.404E+02
 5.200E+02, 1.979E+02, 4.421E+02
 5.220E+02, 2.002E+02, 4.434E+02
 5.240E+02, 2.019E+02, 4.438E+02
 5.260E+02, 2.035E+02, 4.436E+02
 5.280E+02, 2.053E+02, 4.429E+02
 5.310E+02, 2.077E+02, 4.417E+02
 5.330E+02, 2.103E+02, 4.403E+02
 5.350E+02, 2.125E+02, 4.390E+02
 5.370E+02, 2.149E+02, 4.375E+02
 5.390E+02, 2.172E+02, 4.362E+02
 5.420E+02, 2.201E+02, 4.353E+02
 5.440E+02, 2.229E+02, 4.351E+02
 5.460E+02, 2.251E+02, 4.356E+02
 5.480E+02, 2.273E+02, 4.362E+02
 5.500E+02, 2.295E+02, 4.369E+02
 5.530E+02, 2.324E+02, 4.380E+02
 5.550E+02, 2.356E+02, 4.393E+02
 5.570E+02, 2.383E+02, 4.403E+02
 5.590E+02, 2.412E+02, 4.411E+02
 5.610E+02, 2.442E+02, 4.417E+02
 5.640E+02, 2.480E+02, 4.423E+02
 5.660E+02, 2.516E+02, 4.429E+02
 5.680E+02, 2.544E+02, 4.436E+02
 5.700E+02, 2.571E+02, 4.446E+02
 5.720E+02, 2.597E+02, 4.458E+02
 5.750E+02, 2.629E+02, 4.471E+02
 5.770E+02, 2.662E+02, 4.464E+02
 5.790E+02, 2.687E+02, 4.438E+02
 5.810E+02, 2.713E+02, 4.396E+02
 5.830E+02, 2.738E+02, 4.345E+02
 5.860E+02, 2.769E+02, 4.284E+02
 5.880E+02, 2.798E+02, 4.225E+02
 5.900E+02, 2.819E+02, 4.180E+02
 5.920E+02, 2.839E+02, 4.135E+02
 5.940E+02, 2.856E+02, 4.089E+02
 5.970E+02, 2.876E+02, 4.031E+02
 5.990E+02, 2.895E+02, 3.971E+02
 6.010E+02, 2.910E+02, 3.923E+02
 6.030E+02, 2.925E+02, 3.879E+02
 6.050E+02, 2.940E+02, 3.842E+02
 6.080E+02, 2.958E+02, 3.804E+02
 6.100E+02, 2.976E+02, 3.771E+02
 6.120E+02, 2.992E+02, 3.750E+02
 6.140E+02, 3.010E+02, 3.733E+02
 6.160E+02, 3.029E+02, 3.722E+02
 6.190E+02, 3.056E+02, 3.714E+02
 6.210E+02, 3.084E+02, 3.707E+02
 6.230E+02, 3.107E+02, 3.702E+02
 6.250E+02, 3.130E+02, 3.697E+02
 6.270E+02, 3.153E+02, 3.694E+02
 6.300E+02, 3.182E+02, 3.689E+02
 6.320E+02, 3.212E+02, 3.683E+02
 6.340E+02, 3.235E+02, 3.678E+02
 6.360E+02, 3.255E+02, 3.673E+02
 6.380E+02, 3.271E+02, 3.668E+02
 6.410E+02, 3.285E+02, 3.663E+02
 6.430E+02, 3.293E+02, 3.659E+02
 6.450E+02, 3.298E+02, 3.657E+02
 6.470E+02, 3.303E+02, 3.656E+02
 6.490E+02, 3.307E+02, 3.657E+02
 6.520E+02, 3.313E+02, 3.664E+02
 6.540E+02, 3.319E+02, 3.673E+02
 6.560E+02, 3.324E+02, 3.681E+02
 6.580E+02, 3.328E+02, 3.690E+02
 6.600E+02, 3.330E+02, 3.700E+02
 6.630E+02, 3.329E+02, 3.712E+02
 6.650E+02, 3.324E+02, 3.724E+02
 6.670E+02, 3.317E+02, 3.729E+02
 6.690E+02, 3.309E+02, 3.731E+02
 6.710E+02, 3.302E+02, 3.730E+02
 6.740E+02, 3.296E+02, 3.724E+02
 6.760E+02, 3.293E+02, 3.708E+02
 6.780E+02, 3.293E+02, 3.686E+02
 6.800E+02, 3.294E+02, 3.656E+02
 6.820E+02, 3.296E+02, 3.624E+02
 6.850E+02, 3.300E+02, 3.587E+02
 6.870E+02, 3.306E+02, 3.556E+02
 6.890E+02, 3.312E+02, 3.536E+02
 6.910E+02, 3.320E+02, 3.516E+02
 6.930E+02, 3.327E+02, 3.491E+02
 6.960E+02, 3.335E+02, 3.453E+02
 6.980E+02, 3.338E+02, 3.408E+02
 7.000E+02, 3.338E+02, 3.368E+02
 7.020E+02, 3.335E+02, 3.326E+02
 7.040E+02, 3.331E+02, 3.279E+02
 7.070E+02, 3.324E+02, 3.215E+02
 7.090E+02, 3.317E+02, 3.148E+02
 7.110E+02, 3.310E+02, 3.094E+02
 7.130E+02, 3.302E+02, 3.039E+02
 7.160E+02, 3.292E+02, 2.970E+02
 7.180E+02, 3.282E+02, 2.900E+02
 7.200E+02, 3.277E+02, 2.844E+02
 7.220E+02, 3.273E+02, 2.790E+02
 7.240E+02, 3.273E+02, 2.735E+02
 7.270E+02, 3.275E+02, 2.669E+02
 7.290E+02, 3.278E+02, 2.608E+02
 7.310E+02, 3.282E+02, 2.568E+02
 7.330E+02, 3.286E+02, 2.534E+02
 7.350E+02, 3.291E+02, 2.505E+02
 7.380E+02, 3.298E+02, 2.471E+02
 7.400E+02, 3.305E+02, 2.440E+02
 7.420E+02, 3.311E+02, 2.416E+02
 7.440E+02, 3.316E+02, 2.394E+02
 7.460E+02, 3.320E+02, 2.374E+02
 7.490E+02, 3.324E+02, 2.351E+02
 7.510E+02, 3.327E+02, 2.332E+02
 7.530E+02, 3.329E+02, 2.319E+02
 7.550E+02, 3.333E+02, 2.306E+02
 7.570E+02, 3.337E+02, 2.293E+02
 7.600E+02, 3.344E+02, 2.277E+02
 7.620E+02, 3.352E+02, 2.260E+02
 7.640E+02, 3.360E+02, 2.248E+02
 7.660E+02, 3.364E+02, 2.236E+02
 7.680E+02, 3.362E+02, 2.225E+02
 7.710E+02, 3.348E+02, 2.213E+02
 7.730E+02, 3.323E+02, 2.202E+02
 7.750E+02, 3.296E+02, 2.192E+02
 7.770E+02, 3.268E+02, 2.183E+02
 7.790E+02, 3.240E+02, 2.174E+02
 7.820E+02, 3.206E+02, 2.162E+02
 7.840E+02, 3.173E+02, 2.152E+02
 7.860E+02, 3.147E+02, 2.144E+02
 7.880E+02, 3.122E+02, 2.137E+02
 7.900E+02, 3.096E+02, 2.130E+02
 7.930E+02, 3.064E+02, 2.118E+02
 7.950E+02, 3.031E+02, 2.102E+02
 7.970E+02, 3.004E+02, 2.088E+02
 7.990E+02, 2.976E+02, 2.073E+02
 8.010E+02, 2.949E+02, 2.058E+02
 8.040E+02, 2.918E+02, 2.039E+02
 8.060E+02, 2.891E+02, 2.020E+02
 8.080E+02, 2.873E+02, 2.005E+02
 8.100E+02, 2.857E+02, 1.989E+02
 8.120E+02, 2.842E+02, 1.973E+02
 8.150E+02, 2.826E+02, 1.952E+02
 8.170E+02, 2.813E+02, 1.930E+02
 8.190E+02, 2.805E+02, 1.911E+02
 8.210E+02, 2.799E+02, 1.891E+02
 8.230E+02, 2.796E+02, 1.870E+02
 8.260E+02, 2.791E+02, 1.842E+02
 8.280E+02, 2.787E+02, 1.813E+02
 8.300E+02, 2.784E+02, 1.788E+02
 8.320E+02, 2.782E+02, 1.763E+02
 8.340E+02, 2.780E+02, 1.737E+02
 8.370E+02, 2.777E+02, 1.705E+02
 8.390E+02, 2.774E+02, 1.673E+02
 8.410E+02, 2.772E+02, 1.647E+02
 8.430E+02, 2.769E+02, 1.622E+02
 8.450E+02, 2.766E+02, 1.595E+02
 8.480E+02, 2.763E+02, 1.558E+02
 8.500E+02, 2.759E+02, 1.519E+02
 8.520E+02, 2.757E+02, 1.487E+02
 8.540E+02, 2.754E+02, 1.456E+02
 8.560E+02, 2.753E+02, 1.429E+02
 8.590E+02, 2.751E+02, 1.399E+02
 8.610E+02, 2.750E+02, 1.372E+02
 8.630E+02, 2.750E+02, 1.351E+02
 8.650E+02, 2.751E+02, 1.331E+02
 8.670E+02, 2.754E+02, 1.312E+02
 8.700E+02, 2.759E+02, 1.288E+02
 8.720E+02, 2.764E+02, 1.265E+02
 8.740E+02, 2.769E+02, 1.248E+02
 8.760E+02, 2.774E+02, 1.231E+02
 8.780E+02, 2.780E+02, 1.215E+02
 8.810E+02, 2.786E+02, 1.194E+02
 8.830E+02, 2.794E+02, 1.172E+02
 8.850E+02, 2.799E+02, 1.153E+02
 8.870E+02, 2.803E+02, 1.132E+02
 8.890E+02, 2.805E+02, 1.113E+02
 8.920E+02, 2.806E+02, 1.091E+02
 8.940E+02, 2.805E+02, 1.072E+02
 8.960E+02, 2.804E+02, 1.059E+02
 8.980E+02, 2.800E+02, 1.046E+02
 9.000E+02, 2.792E+02, 1.032E+02
 9.030E+02, 2.778E+02, 1.011E+02
 9.050E+02, 2.758E+02, 9.880E+01
 9.070E+02, 2.740E+02, 9.690E+01
 9.090E+02, 2.722E+02, 9.500E+01
 9.110E+02, 2.705E+02, 9.310E+01
 9.140E+02, 2.686E+02, 9.074E+01
 9.160E+02, 2.670E+02, 8.842E+01
 9.180E+02, 2.659E+02, 8.668E+01
 9.200E+02, 2.648E+02, 8.505E+01
 9.220E+02, 2.635E+02, 8.354E+01
 9.250E+02, 2.616E+02, 8.174E+01
 9.270E+02, 2.593E+02, 7.998E+01
 9.290E+02, 2.572E+02, 7.862E+01
 9.310E+02, 2.550E+02, 7.730E+01
 9.330E+02, 2.528E+02, 7.601E+01
 9.360E+02, 2.497E+02, 7.454E+01
 9.380E+02, 2.464E+02, 7.324E+01
 9.400E+02, 2.435E+02, 7.234E+01
 9.420E+02, 2.405E+02, 7.150E+01
 9.440E+02, 2.375E+02, 7.065E+01
 9.470E+02, 2.336E+02, 6.958E+01
 9.490E+02, 2.298E+02, 6.849E+01
 9.510E+02, 2.266E+02, 6.761E+01
 9.530E+02, 2.235E+02, 6.671E+01
 9.550E+02, 2.203E+02, 6.576E+01
 9.580E+02, 2.164E+02, 6.451E+01
 9.600E+02, 2.125E+02, 6.324E+01
 9.620E+02, 2.094E+02, 6.224E+01
 9.640E+02, 2.063E+02, 6.129E+01
 9.660E+02, 2.033E+02, 6.038E+01
 9.690E+02, 1.996E+02, 5.927E+01
 9.710E+02, 1.962E+02, 5.812E+01
 9.730E+02, 1.939E+02, 5.713E+01
 9.750E+02, 1.918E+02, 5.607E+01
 9.770E+02, 1.901E+02, 5.497E+01
 9.800E+02, 1.881E+02, 5.360E+01
 9.820E+02, 1.861E+02, 5.224E+01
 9.840E+02, 1.847E+02, 5.117E+01
 9.860E+02, 1.833E+02, 5.011E+01
 9.880E+02, 1.820E+02, 4.911E+01
 9.910E+02, 1.804E+02, 4.805E+01
 9.930E+02, 1.789E+02, 4.720E+01
 9.950E+02, 1.778E+02, 4.664E+01
 9.970E+02, 1.768E+02, 4.609E+01
 9.990E+02, 1.760E+02, 4.555E+01
 1.002E+03, 1.750E+02, 4.487E+01
 1.004E+03, 1.741E+02, 4.420E+01
 1.006E+03, 1.733E+02, 4.370E+01
 1.008E+03, 1.726E+02, 4.328E+01
 1.010E+03, 1.719E+02, 4.295E+01
 1.013E+03, 1.709E+02, 4.265E+01
 1.015E+03, 1.700E+02, 4.233E+01
 1.017E+03, 1.693E+02, 4.195E+01
 1.019E+03, 1.686E+02, 4.145E+01
 1.021E+03, 1.680E+02, 4.083E+01
 1.024E+03, 1.672E+02, 4.000E+01
 1.026E+03, 1.665E+02, 3.920E+01
 1.028E+03, 1.660E+02, 3.858E+01
 1.030E+03, 1.655E+02, 3.797E+01
 1.032E+03, 1.650E+02, 3.738E+01
 1.034E+03, 1.644E+02, 3.681E+01
 1.037E+03, 1.638E+02, 3.617E+01
 1.039E+03, 1.631E+02, 3.557E+01
 1.041E+03, 1.626E+02, 3.512E+01
 1.043E+03, 1.621E+02, 3.467E+01
 1.045E+03, 1.617E+02, 3.422E+01
 1.048E+03, 1.611E+02, 3.365E+01
 1.050E+03, 1.607E+02, 3.308E+01
 1.052E+03, 1.602E+02, 3.261E+01
 1.054E+03, 1.597E+02, 3.213E+01
 1.056E+03, 1.591E+02, 3.163E+01
 1.059E+03, 1.582E+02, 3.100E+01
 1.061E+03, 1.572E+02, 3.036E+01
 1.063E+03, 1.564E+02, 2.985E+01
 1.065E+03, 1.555E+02, 2.933E+01
 1.067E+03, 1.547E+02, 2.882E+01
 1.070E+03, 1.536E+02, 2.824E+01
 1.072E+03, 1.525E+02, 2.776E+01
 1.074E+03, 1.517E+02, 2.747E+01
 1.076E+03, 1.508E+02, 2.722E+01
 1.078E+03, 1.500E+02, 2.694E+01
 1.081E+03, 1.488E+02, 2.649E+01
 1.083E+03, 1.477E+02, 2.593E+01
 1.085E+03, 1.467E+02, 2.543E+01
 1.087E+03, 1.457E+02, 2.494E+01
 1.089E+03, 1.447E+02, 2.449E+01
 1.092E+03, 1.433E+02, 2.398E+01
 1.094E+03, 1.419E+02, 2.352E+01
 1.096E+03, 1.406E+02, 2.317E+01
 1.098E+03, 1.394E+02, 2.286E+01
 1.100E+03, 1.381E+02, 2.258E+01
 1.103E+03, 1.365E+02, 2.227E+01
 1.105E+03, 1.347E+02, 2.196E+01
 1.107E+03, 1.333E+02, 2.171E+01
 1.109E+03, 1.319E+02, 2.145E+01
 1.111E+03, 1.304E+02, 2.118E+01
 1.114E+03, 1.286E+02, 2.081E+01
 1.116E+03, 1.268E+02, 2.035E+01
 1.118E+03, 1.253E+02, 1.989E+01
 1.120E+03, 1.239E+02, 1.937E+01
 1.122E+03, 1.224E+02, 1.883E+01
 1.125E+03, 1.205E+02, 1.819E+01
 1.127E+03, 1.185E+02, 1.758E+01
 1.129E+03, 1.169E+02, 1.712E+01
 1.131E+03, 1.151E+02, 1.668E+01
 1.133E+03, 1.133E+02, 1.627E+01
 1.136E+03, 1.110E+02, 1.582E+01
 1.138E+03, 1.089E+02, 1.542E+01
 1.140E+03, 1.074E+02, 1.496E+01
 1.142E+03, 1.060E+02, 1.379E+01
 1.144E+03, 1.047E+02, 1.183E+01
 1.147E+03, 1.032E+02, 5.337E+00
 1.149E+03, 1.017E+02, 0.000E+00
 1.151E+03, 1.006E+02, 0.000E+00
 1.153E+03, 9.947E+01, 0.000E+00
 1.155E+03, 9.838E+01, 0.000E+00
 1.158E+03, 9.705E+01, 0.000E+00
 1.160E+03, 9.574E+01, 0.000E+00
 1.162E+03, 9.473E+01, 0.000E+00
 1.164E+03, 9.375E+01, 0.000E+00
 1.166E+03, 9.280E+01, 0.000E+00
 1.169E+03, 9.165E+01, 0.000E+00
 1.171E+03, 9.051E+01, 0.000E+00
 1.173E+03, 8.955E+01, 0.000E+00
 1.175E+03, 8.854E+01, 0.000E+00
 1.177E+03, 8.748E+01, 0.000E+00
 1.180E+03, 8.609E+01, 0.000E+00
 1.182E+03, 8.465E+01, 0.000E+00
 1.184E+03, 8.355E+01, 0.000E+00
 1.186E+03, 8.254E+01, 0.000E+00
 1.188E+03, 8.163E+01, 0.000E+00
 1.191E+03, 8.061E+01, 0.000E+00
 1.193E+03, 7.971E+01, 0.000E+00
 1.195E+03, 7.899E+01, 0.000E+00
 1.197E+03, 7.820E+01, 0.000E+00
 1.199E+03, 7.734E+01, 0.000E+00
 1.202E+03, 7.615E+01, 0.000E+00
 1.204E+03, 7.486E+01, 0.000E+00
 1.206E+03, 7.378E+01, 0.000E+00
 1.208E+03, 7.270E+01, 0.000E+00
 1.210E+03, 7.163E+01, 0.000E+00
 1.213E+03, 7.029E+01, 0.000E+00
 1.215E+03, 6.895E+01, 0.000E+00
 1.217E+03, 6.789E+01, 0.000E+00
 1.219E+03, 6.683E+01, 0.000E+00
 1.221E+03, 6.582E+01, 0.000E+00
 1.224E+03, 6.463E+01, 0.000E+00
 1.226E+03, 6.352E+01, 0.000E+00
 1.228E+03, 6.268E+01, 0.000E+00
 1.230E+03, 6.186E+01, 0.000E+00
 1.232E+03, 6.105E+01, 0.000E+00
 1.235E+03, 6.006E+01, 0.000E+00
 1.237E+03, 5.910E+01, 0.000E+00
 1.239E+03, 5.836E+01, 0.000E+00
 1.241E+03, 5.762E+01, 0.000E+00
 1.243E+03, 5.690E+01, 0.000E+00
 1.246E+03, 5.608E+01, 0.000E+00
 1.248E+03, 5.533E+01, 0.000E+00
 1.250E+03, 5.479E+01, 0.000E+00
 1.252E+03, 5.431E+01, 0.000E+00
 1.254E+03, 5.383E+01, 0.000E+00
 1.257E+03, 5.323E+01, 0.000E+00
 1.259E+03, 5.263E+01, 0.000E+00
 1.261E+03, 5.214E+01, 0.000E+00
 1.263E+03, 5.165E+01, 0.000E+00
 1.265E+03, 5.115E+01, 0.000E+00
 1.268E+03, 5.052E+01, 0.000E+00
 1.270E+03, 4.986E+01, 0.000E+00
 1.272E+03, 4.932E+01, 0.000E+00
 1.274E+03, 4.876E+01, 0.000E+00
 1.276E+03, 4.818E+01, 0.000E+00
