s,kW/m2,kW/m2,kW/m2,kW/m2
 6.500E+01, 0.000E+00, 0.000E+00, 1.657E+02, 2.294E+02
 6.700E+01, 0.000E+00, 0.000E+00, 1.704E+02, 2.283E+02
 6.900E+01, 0.000E+00, 0.000E+00, 1.746E+02, 2.272E+02
 7.100E+01, 0.000E+00, 0.000E+00, 1.787E+02, 2.260E+02
 7.200E+01, 0.000E+00, 0.000E+00, 1.818E+02, 2.250E+02
 7.400E+01, 0.000E+00, 0.000E+00, 1.846E+02, 2.232E+02
 7.600E+01, 0.000E+00, 0.000E+00, 1.871E+02, 2.205E+02
 7.800E+01, 0.000E+00, 0.000E+00, 1.895E+02, 2.179E+02
 8.000E+01, 0.000E+00, 0.000E+00, 1.908E+02, 2.153E+02
 8.100E+01, 0.000E+00, 0.000E+00, 1.911E+02, 2.133E+02
 8.300E+01, 0.000E+00, 0.000E+00, 1.912E+02, 2.113E+02
 8.500E+01, 0.000E+00, 0.000E+00, 1.905E+02, 2.086E+02
 8.700E+01, 0.000E+00, 0.000E+00, 1.897E+02, 2.060E+02
 8.900E+01, 0.000E+00, 0.000E+00, 1.890E+02, 2.033E+02
 9.000E+01, 0.000E+00, 0.000E+00, 1.884E+02, 2.013E+02
 9.200E+01, 0.000E+00, 9.570E+01, 1.878E+02, 1.993E+02
 9.400E+01, 0.000E+00, 1.071E+02, 1.866E+02, 1.966E+02
 9.600E+01, 0.000E+00, 1.132E+02, 1.848E+02, 1.942E+02
 9.800E+01, 0.000E+00, 1.192E+02, 1.830E+02, 1.922E+02
 9.900E+01, 0.000E+00, 1.228E+02, 1.816E+02, 1.907E+02
 1.010E+02, 0.000E+00, 1.262E+02, 1.802E+02, 1.892E+02
 1.030E+02, 0.000E+00, 1.307E+02, 1.784E+02, 1.873E+02
 1.050E+02, 0.000E+00, 1.343E+02, 1.766E+02, 1.853E+02
 1.070E+02, 0.000E+00, 1.369E+02, 1.747E+02, 1.833E+02
 1.080E+02, 0.000E+00, 1.388E+02, 1.734E+02, 1.818E+02
 1.100E+02, 0.000E+00, 1.408E+02, 1.720E+02, 1.803E+02
 1.120E+02, 0.000E+00, 1.434E+02, 1.702E+02, 1.788E+02
 1.140E+02, 0.000E+00, 1.460E+02, 1.684E+02, 1.778E+02
 1.160E+02, 0.000E+00, 1.479E+02, 1.665E+02, 1.768E+02
 1.170E+02, 0.000E+00, 1.490E+02, 1.651E+02, 1.761E+02
 1.190E+02, 0.000E+00, 1.502E+02, 1.638E+02, 1.753E+02
 1.210E+02, 0.000E+00, 1.515E+02, 1.620E+02, 1.743E+02
 1.230E+02, 0.000E+00, 1.519E+02, 1.606E+02, 1.733E+02
 1.250E+02, 0.000E+00, 1.522E+02, 1.593E+02, 1.723E+02
 1.260E+02, 0.000E+00, 1.522E+02, 1.583E+02, 1.716E+02
 1.280E+02, 0.000E+00, 1.518E+02, 1.572E+02, 1.709E+02
 1.300E+02, 0.000E+00, 1.513E+02, 1.559E+02, 1.698E+02
 1.320E+02, 0.000E+00, 1.508E+02, 1.545E+02, 1.688E+02
 1.340E+02, 0.000E+00, 1.503E+02, 1.531E+02, 1.678E+02
 1.350E+02, 0.000E+00, 1.499E+02, 1.521E+02, 1.671E+02
 1.370E+02, 0.000E+00, 1.495E+02, 1.511E+02, 1.663E+02
 1.390E+02, 0.000E+00, 1.490E+02, 1.497E+02, 1.653E+02
 1.410E+02, 0.000E+00, 1.479E+02, 1.488E+02, 1.643E+02
 1.430E+02, 0.000E+00, 1.467E+02, 1.481E+02, 1.633E+02
 1.440E+02, 0.000E+00, 1.459E+02, 1.476E+02, 1.626E+02
 1.460E+02, 0.000E+00, 1.450E+02, 1.471E+02, 1.618E+02
 1.480E+02, 0.000E+00, 1.438E+02, 1.464E+02, 1.608E+02
 1.500E+02, 0.000E+00, 1.427E+02, 1.457E+02, 1.598E+02
 1.520E+02, 0.000E+00, 1.415E+02, 1.450E+02, 1.588E+02
 1.530E+02, 0.000E+00, 1.406E+02, 1.445E+02, 1.580E+02
 1.550E+02, 0.000E+00, 1.398E+02, 1.440E+02, 1.573E+02
 1.570E+02, 0.000E+00, 1.386E+02, 1.433E+02, 1.563E+02
 1.590E+02, 0.000E+00, 1.374E+02, 1.426E+02, 1.553E+02
 1.610E+02, 0.000E+00, 1.363E+02, 1.419E+02, 1.543E+02
 1.620E+02, 0.000E+00, 1.354E+02, 1.414E+02, 1.535E+02
 1.640E+02, 0.000E+00, 1.345E+02, 1.408E+02, 1.527E+02
 1.660E+02, 0.000E+00, 1.334E+02, 1.401E+02, 1.517E+02
 1.680E+02, 0.000E+00, 1.322E+02, 1.394E+02, 1.507E+02
 1.700E+02, 0.000E+00, 1.310E+02, 1.388E+02, 1.497E+02
 1.710E+02, 0.000E+00, 1.301E+02, 1.382E+02, 1.490E+02
 1.730E+02, 0.000E+00, 1.293E+02, 1.377E+02, 1.482E+02
 1.750E+02, 0.000E+00, 1.283E+02, 1.370E+02, 1.472E+02
 1.770E+02, 0.000E+00, 1.274E+02, 1.363E+02, 1.462E+02
 1.790E+02, 0.000E+00, 1.266E+02, 1.356E+02, 1.452E+02
 1.800E+02, 0.000E+00, 1.259E+02, 1.351E+02, 1.444E+02
 1.820E+02, 0.000E+00, 1.253E+02, 1.346E+02, 1.439E+02
 1.840E+02, 0.000E+00, 1.244E+02, 1.339E+02, 1.432E+02
 1.860E+02, 0.000E+00, 1.235E+02, 1.332E+02, 1.425E+02
 1.880E+02, 0.000E+00, 1.226E+02, 1.325E+02, 1.418E+02
 1.890E+02, 0.000E+00, 1.220E+02, 1.320E+02, 1.413E+02
 1.910E+02, 0.000E+00, 1.213E+02, 1.314E+02, 1.408E+02
 1.930E+02, 0.000E+00, 1.205E+02, 1.307E+02, 1.401E+02
 1.950E+02, 0.000E+00, 1.196E+02, 1.300E+02, 1.394E+02
 1.970E+02, 0.000E+00, 1.187E+02, 1.293E+02, 1.390E+02
 1.980E+02, 0.000E+00, 1.183E+02, 1.288E+02, 1.388E+02
 2.000E+02, 0.000E+00, 1.180E+02, 1.283E+02, 1.386E+02
 2.020E+02, 0.000E+00, 1.175E+02, 1.276E+02, 1.383E+02
 2.040E+02, 0.000E+00, 1.171E+02, 1.269E+02, 1.380E+02
 2.060E+02, 0.000E+00, 1.167E+02, 1.262E+02, 1.377E+02
 2.070E+02, 0.000E+00, 1.163E+02, 1.257E+02, 1.375E+02
 2.090E+02, 0.000E+00, 1.160E+02, 1.251E+02, 1.373E+02
 2.110E+02, 0.000E+00, 1.156E+02, 1.244E+02, 1.371E+02
 2.130E+02, 0.000E+00, 1.151E+02, 1.237E+02, 1.370E+02
 2.150E+02, 0.000E+00, 1.147E+02, 1.230E+02, 1.370E+02
 2.160E+02, 0.000E+00, 1.144E+02, 1.225E+02, 1.370E+02
 2.180E+02, 0.000E+00, 1.140E+02, 1.220E+02, 1.371E+02
 2.200E+02, 0.000E+00, 1.136E+02, 1.213E+02, 1.371E+02
 2.220E+02, 0.000E+00, 1.132E+02, 1.206E+02, 1.371E+02
 2.240E+02, 0.000E+00, 1.127E+02, 1.200E+02, 1.371E+02
 2.250E+02, 0.000E+00, 1.124E+02, 1.196E+02, 1.371E+02
 2.270E+02, 0.000E+00, 1.121E+02, 1.193E+02, 1.371E+02
 2.290E+02, 0.000E+00, 1.116E+02, 1.188E+02, 1.371E+02
 2.310E+02, 0.000E+00, 1.112E+02, 1.183E+02, 1.371E+02
 2.330E+02, 0.000E+00, 1.107E+02, 1.178E+02, 1.371E+02
 2.340E+02, 0.000E+00, 1.104E+02, 1.175E+02, 1.371E+02
 2.360E+02, 0.000E+00, 1.101E+02, 1.171E+02, 1.371E+02
 2.380E+02, 0.000E+00, 1.096E+02, 1.166E+02, 1.371E+02
 2.400E+02, 0.000E+00, 1.092E+02, 1.161E+02, 1.371E+02
 2.420E+02, 0.000E+00, 1.088E+02, 1.158E+02, 1.372E+02
 2.430E+02, 0.000E+00, 1.084E+02, 1.157E+02, 1.375E+02
 2.450E+02, 0.000E+00, 1.081E+02, 1.155E+02, 1.378E+02
 2.470E+02, 0.000E+00, 1.077E+02, 1.153E+02, 1.381E+02
 2.490E+02, 5.541E+00, 1.072E+02, 1.151E+02, 1.385E+02
 2.510E+02, 3.976E+01, 1.068E+02, 1.149E+02, 1.389E+02
 2.520E+02, 7.252E+01, 1.065E+02, 1.148E+02, 1.391E+02
 2.540E+02, 7.702E+01, 1.061E+02, 1.146E+02, 1.394E+02
 2.560E+02, 8.070E+01, 1.057E+02, 1.144E+02, 1.398E+02
 2.580E+02, 8.414E+01, 1.052E+02, 1.142E+02, 1.401E+02
 2.600E+02, 8.763E+01, 1.048E+02, 1.141E+02, 1.407E+02
 2.610E+02, 8.976E+01, 1.045E+02, 1.141E+02, 1.413E+02
 2.630E+02, 9.185E+01, 1.041E+02, 1.141E+02, 1.420E+02
 2.650E+02, 9.437E+01, 1.037E+02, 1.141E+02, 1.428E+02
 2.670E+02, 9.676E+01, 1.033E+02, 1.141E+02, 1.437E+02
 2.690E+02, 9.876E+01, 1.028E+02, 1.141E+02, 1.446E+02
 2.700E+02, 9.983E+01, 1.025E+02, 1.141E+02, 1.452E+02
 2.720E+02, 1.009E+02, 1.022E+02, 1.141E+02, 1.463E+02
 2.740E+02, 1.023E+02, 1.018E+02, 1.141E+02, 1.477E+02
 2.760E+02, 1.037E+02, 1.013E+02, 1.141E+02, 1.492E+02
 2.780E+02, 1.052E+02, 1.009E+02, 1.141E+02, 1.506E+02
 2.790E+02, 1.062E+02, 1.006E+02, 1.141E+02, 1.517E+02
 2.810E+02, 1.073E+02, 1.002E+02, 1.141E+02, 1.528E+02
 2.830E+02, 1.086E+02, 9.980E+01, 1.141E+02, 1.544E+02
 2.850E+02, 1.095E+02, 9.937E+01, 1.141E+02, 1.565E+02
 2.870E+02, 1.103E+02, 9.894E+01, 1.142E+02, 1.587E+02
 2.880E+02, 1.109E+02, 9.861E+01, 1.142E+02, 1.603E+02
 2.900E+02, 1.116E+02, 9.828E+01, 1.142E+02, 1.620E+02
 2.920E+02, 1.121E+02, 9.785E+01, 1.142E+02, 1.642E+02
 2.940E+02, 1.123E+02, 9.741E+01, 1.142E+02, 1.666E+02
 2.960E+02, 1.124E+02, 9.697E+01, 1.142E+02, 1.697E+02
 2.970E+02, 1.125E+02, 9.664E+01, 1.144E+02, 1.721E+02
 2.990E+02, 1.124E+02, 9.631E+01, 1.146E+02, 1.745E+02
 3.010E+02, 1.121E+02, 9.588E+01, 1.148E+02, 1.776E+02
 3.030E+02, 1.118E+02, 9.546E+01, 1.151E+02, 1.808E+02
 3.050E+02, 1.116E+02, 9.515E+01, 1.153E+02, 1.845E+02
 3.060E+02, 1.113E+02, 9.493E+01, 1.155E+02, 1.877E+02
 3.080E+02, 1.111E+02, 9.470E+01, 1.157E+02, 1.909E+02
 3.100E+02, 1.109E+02, 9.440E+01, 1.160E+02, 1.951E+02
 3.120E+02, 1.106E+02, 9.410E+01, 1.162E+02, 1.993E+02
 3.140E+02, 1.103E+02, 9.380E+01, 1.165E+02, 2.036E+02
 3.150E+02, 1.101E+02, 9.357E+01, 1.167E+02, 2.072E+02
 3.170E+02, 1.097E+02, 9.335E+01, 1.169E+02, 2.110E+02
 3.190E+02, 1.090E+02, 9.305E+01, 1.173E+02, 2.160E+02
 3.210E+02, 1.084E+02, 9.275E+01, 1.179E+02, 2.212E+02
 3.230E+02, 1.078E+02, 9.244E+01, 1.185E+02, 2.269E+02
 3.240E+02, 1.073E+02, 9.222E+01, 1.190E+02, 2.312E+02
 3.260E+02, 1.068E+02, 9.207E+01, 1.194E+02, 2.355E+02
 3.280E+02, 1.062E+02, 9.195E+01, 1.200E+02, 2.413E+02
 3.300E+02, 1.056E+02, 9.183E+01, 1.206E+02, 2.471E+02
 3.320E+02, 1.049E+02, 9.171E+01, 1.214E+02, 2.534E+02
 3.330E+02, 1.044E+02, 9.162E+01, 1.221E+02, 2.582E+02
 3.350E+02, 1.040E+02, 9.152E+01, 1.229E+02, 2.630E+02
 3.370E+02, 1.033E+02, 9.140E+01, 1.239E+02, 2.694E+02
 3.390E+02, 1.027E+02, 9.128E+01, 1.249E+02, 2.758E+02
 3.410E+02, 1.021E+02, 9.116E+01, 1.259E+02, 2.822E+02
 3.420E+02, 1.016E+02, 9.107E+01, 1.266E+02, 2.870E+02
 3.440E+02, 1.011E+02, 9.097E+01, 1.274E+02, 2.917E+02
 3.460E+02, 1.005E+02, 9.085E+01, 1.285E+02, 2.974E+02
 3.480E+02, 9.983E+01, 9.073E+01, 1.299E+02, 3.030E+02
 3.500E+02, 9.920E+01, 9.070E+01, 1.314E+02, 3.086E+02
 3.510E+02, 9.872E+01, 9.070E+01, 1.326E+02, 3.128E+02
 3.530E+02, 9.824E+01, 9.070E+01, 1.337E+02, 3.168E+02
 3.550E+02, 9.760E+01, 9.070E+01, 1.352E+02, 3.206E+02
 3.570E+02, 9.697E+01, 9.071E+01, 1.367E+02, 3.242E+02
 3.590E+02, 9.633E+01, 9.071E+01, 1.384E+02, 3.275E+02
 3.600E+02, 9.585E+01, 9.071E+01, 1.399E+02, 3.292E+02
 3.620E+02, 9.538E+01, 9.071E+01, 1.416E+02, 3.308E+02
 3.640E+02, 9.485E+01, 9.071E+01, 1.438E+02, 3.330E+02
 3.660E+02, 9.438E+01, 9.071E+01, 1.460E+02, 3.342E+02
 3.680E+02, 9.390E+01, 9.071E+01, 1.481E+02, 3.349E+02
 3.690E+02, 9.355E+01, 9.071E+01, 1.498E+02, 3.345E+02
 3.710E+02, 9.319E+01, 9.072E+01, 1.515E+02, 3.337E+02
 3.730E+02, 9.271E+01, 9.072E+01, 1.542E+02, 3.327E+02
 3.750E+02, 9.224E+01, 9.072E+01, 1.572E+02, 3.317E+02
 3.770E+02, 9.177E+01, 9.072E+01, 1.601E+02, 3.299E+02
 3.780E+02, 9.141E+01, 9.072E+01, 1.623E+02, 3.283E+02
 3.800E+02, 9.105E+01, 9.072E+01, 1.645E+02, 3.265E+02
 3.820E+02, 9.058E+01, 9.072E+01, 1.674E+02, 3.230E+02
 3.840E+02, 9.010E+01, 9.072E+01, 1.705E+02, 3.193E+02
 3.860E+02, 8.963E+01, 9.072E+01, 1.739E+02, 3.155E+02
 3.870E+02, 8.927E+01, 9.073E+01, 1.765E+02, 3.127E+02
 3.890E+02, 8.891E+01, 9.073E+01, 1.792E+02, 3.094E+02
 3.910E+02, 8.843E+01, 9.073E+01, 1.826E+02, 3.044E+02
 3.930E+02, 8.796E+01, 9.073E+01, 1.865E+02, 2.989E+02
 3.950E+02, 8.754E+01, 9.082E+01, 1.905E+02, 2.922E+02
 3.960E+02, 8.735E+01, 9.093E+01, 1.935E+02, 2.871E+02
 3.980E+02, 8.717E+01, 9.105E+01, 1.965E+02, 2.819E+02
 4.000E+02, 8.693E+01, 9.121E+01, 2.005E+02, 2.750E+02
 4.020E+02, 8.669E+01, 9.137E+01, 2.045E+02, 2.672E+02
 4.040E+02, 8.645E+01, 9.153E+01, 2.087E+02, 2.590E+02
 4.050E+02, 8.627E+01, 9.165E+01, 2.120E+02, 2.522E+02
 4.070E+02, 8.609E+01, 9.177E+01, 2.154E+02, 2.446E+02
 4.090E+02, 8.585E+01, 9.192E+01, 2.198E+02, 2.344E+02
 4.110E+02, 8.561E+01, 9.208E+01, 2.242E+02, 2.242E+02
 4.130E+02, 8.537E+01, 9.224E+01, 2.287E+02, 2.140E+02
 4.140E+02, 8.520E+01, 9.236E+01, 2.320E+02, 2.064E+02
 4.160E+02, 8.501E+01, 9.248E+01, 2.354E+02, 1.987E+02
 4.180E+02, 8.478E+01, 9.264E+01, 2.398E+02, 1.885E+02
 4.200E+02, 8.454E+01, 9.279E+01, 2.440E+02, 1.783E+02
 4.220E+02, 8.430E+01, 9.300E+01, 2.479E+02, 1.681E+02
 4.230E+02, 8.412E+01, 9.328E+01, 2.508E+02, 1.605E+02
 4.250E+02, 8.394E+01, 9.356E+01, 2.538E+02, 1.529E+02
 4.270E+02, 8.370E+01, 9.394E+01, 2.576E+02, 1.440E+02
 4.290E+02, 8.346E+01, 9.432E+01, 2.615E+02, 1.355E+02
 4.310E+02, 8.322E+01, 9.470E+01, 2.649E+02, 1.272E+02
 4.320E+02, 8.304E+01, 9.499E+01, 2.668E+02, 1.220E+02
 4.340E+02, 8.286E+01, 9.527E+01, 2.686E+02, 1.171E+02
 4.360E+02, 8.262E+01, 9.565E+01, 2.711E+02, 1.106E+02
 4.380E+02, 8.238E+01, 9.603E+01, 2.731E+02, 1.044E+02
 4.400E+02, 8.214E+01, 9.657E+01, 2.746E+02, 9.921E+01
 4.410E+02, 8.196E+01, 9.704E+01, 2.758E+02, 9.545E+01
 4.430E+02, 8.178E+01, 9.752E+01, 2.769E+02, 9.266E+01
 4.450E+02, 8.154E+01, 9.815E+01, 2.780E+02, 8.954E+01
 4.470E+02, 8.130E+01, 9.878E+01, 2.786E+02, 8.643E+01
 4.490E+02, 8.106E+01, 9.941E+01, 2.788E+02, 8.332E+01
 4.500E+02, 8.088E+01, 9.989E+01, 2.783E+02, 8.135E+01
 4.520E+02, 8.070E+01, 1.004E+02, 2.778E+02, 7.974E+01
 4.540E+02, 8.046E+01, 1.010E+02, 2.771E+02, 7.760E+01
 4.560E+02, 8.022E+01, 1.016E+02, 2.764E+02, 7.584E+01
 4.580E+02, 7.998E+01, 1.024E+02, 2.754E+02, 7.467E+01
 4.590E+02, 7.980E+01, 1.031E+02, 2.743E+02, 7.379E+01
 4.610E+02, 7.962E+01, 1.038E+02, 2.732E+02, 7.292E+01
 4.630E+02, 7.938E+01, 1.048E+02, 2.715E+02, 7.175E+01
 4.650E+02, 7.914E+01, 1.058E+02, 2.690E+02, 7.059E+01
 4.670E+02, 7.890E+01, 1.067E+02, 2.664E+02, 6.972E+01
 4.680E+02, 7.872E+01, 1.074E+02, 2.645E+02, 6.919E+01
 4.700E+02, 7.854E+01, 1.081E+02, 2.625E+02, 6.866E+01
 4.720E+02, 7.831E+01, 1.091E+02, 2.599E+02, 6.795E+01
 4.740E+02, 7.807E+01, 1.102E+02, 2.567E+02, 6.724E+01
 4.760E+02, 7.782E+01, 1.116E+02, 2.532E+02, 6.653E+01
 4.770E+02, 7.765E+01, 1.126E+02, 2.505E+02, 6.600E+01
 4.790E+02, 7.746E+01, 1.136E+02, 2.473E+02, 6.561E+01
 4.810E+02, 7.722E+01, 1.150E+02, 2.425E+02, 6.523E+01
 4.830E+02, 7.698E+01, 1.164E+02, 2.378E+02, 6.485E+01
 4.850E+02, 7.674E+01, 1.178E+02, 2.330E+02, 6.447E+01
 4.860E+02, 7.656E+01, 1.188E+02, 2.295E+02, 6.418E+01
 4.880E+02, 7.638E+01, 1.199E+02, 2.255E+02, 6.389E+01
 4.900E+02, 7.614E+01, 1.215E+02, 2.199E+02, 6.351E+01
 4.920E+02, 7.590E+01, 1.233E+02, 2.142E+02, 6.313E+01
 4.940E+02, 7.566E+01, 1.252E+02, 2.075E+02, 6.275E+01
 4.950E+02, 7.548E+01, 1.265E+02, 2.022E+02, 6.246E+01
 4.970E+02, 7.530E+01, 1.279E+02, 1.969E+02, 6.217E+01
 4.990E+02, 7.506E+01, 1.298E+02, 1.899E+02, 6.179E+01
 5.010E+02, 7.482E+01, 1.316E+02, 1.828E+02, 6.141E+01
 5.030E+02, 7.458E+01, 1.335E+02, 1.757E+02, 6.102E+01
 5.040E+02, 7.440E+01, 1.349E+02, 1.704E+02, 6.074E+01
 5.060E+02, 7.422E+01, 1.365E+02, 1.651E+02, 6.045E+01
 5.080E+02, 7.398E+01, 1.387E+02, 1.581E+02, 6.007E+01
 5.100E+02, 7.374E+01, 1.409E+02, 1.510E+02, 5.969E+01
 5.120E+02, 7.350E+01, 1.431E+02, 1.440E+02, 5.930E+01
 5.130E+02, 7.332E+01, 1.447E+02, 1.386E+02, 5.902E+01
 5.150E+02, 7.314E+01, 1.465E+02, 1.334E+02, 5.873E+01
 5.170E+02, 7.290E+01, 1.490E+02, 1.264E+02, 5.848E+01
 5.190E+02, 7.266E+01, 1.515E+02, 1.203E+02, 5.833E+01
 5.210E+02, 7.242E+01, 1.540E+02, 1.144E+02, 5.818E+01
 5.220E+02, 7.224E+01, 1.559E+02, 1.100E+02, 5.807E+01
 5.240E+02, 7.206E+01, 1.578E+02, 1.057E+02, 5.796E+01
 5.260E+02, 7.182E+01, 1.603E+02, 1.010E+02, 5.781E+01
 5.280E+02, 7.158E+01, 1.629E+02, 9.646E+01, 5.766E+01
 5.300E+02, 7.134E+01, 1.655E+02, 9.197E+01, 5.750E+01
 5.310E+02, 7.116E+01, 1.676E+02, 8.859E+01, 5.739E+01
 5.330E+02, 7.098E+01, 1.697E+02, 8.563E+01, 5.728E+01
 5.350E+02, 7.074E+01, 1.725E+02, 8.215E+01, 5.713E+01
 5.370E+02, 7.050E+01, 1.754E+02, 7.880E+01, 5.698E+01
 5.390E+02, 7.032E+01, 1.782E+02, 7.644E+01, 5.683E+01
 5.400E+02, 7.019E+01, 1.803E+02, 7.482E+01, 5.671E+01
 5.420E+02, 7.007E+01, 1.824E+02, 7.320E+01, 5.660E+01
 5.440E+02, 6.990E+01, 1.852E+02, 7.104E+01, 5.645E+01
 5.460E+02, 6.974E+01, 1.880E+02, 6.891E+01, 5.630E+01
 5.480E+02, 6.957E+01, 1.908E+02, 6.725E+01, 5.615E+01
 5.490E+02, 6.945E+01, 1.929E+02, 6.613E+01, 5.604E+01
 5.510E+02, 6.933E+01, 1.947E+02, 6.502E+01, 5.592E+01
 5.530E+02, 6.916E+01, 1.972E+02, 6.362E+01, 5.577E+01
 5.550E+02, 6.900E+01, 1.996E+02, 6.272E+01, 5.562E+01
 5.570E+02, 6.883E+01, 2.021E+02, 6.191E+01, 5.547E+01
 5.580E+02, 6.871E+01, 2.039E+02, 6.130E+01, 5.536E+01
 5.600E+02, 6.858E+01, 2.057E+02, 6.069E+01, 5.525E+01
 5.620E+02, 6.842E+01, 2.082E+02, 5.988E+01, 5.509E+01
 5.640E+02, 6.825E+01, 2.103E+02, 5.908E+01, 5.494E+01
 5.660E+02, 6.809E+01, 2.119E+02, 5.834E+01, 5.479E+01
 5.670E+02, 6.797E+01, 2.130E+02, 5.796E+01, 5.468E+01
 5.690E+02, 6.791E+01, 2.142E+02, 5.759E+01, 5.457E+01
 5.710E+02, 6.784E+01, 2.158E+02, 5.710E+01, 5.442E+01
 5.730E+02, 6.777E+01, 2.170E+02, 5.661E+01, 5.427E+01
 5.750E+02, 6.771E+01, 2.180E+02, 5.612E+01, 5.414E+01
 5.760E+02, 6.766E+01, 2.187E+02, 5.575E+01, 5.408E+01
 5.780E+02, 6.761E+01, 2.194E+02, 5.539E+01, 5.401E+01
 5.800E+02, 6.754E+01, 2.203E+02, 5.490E+01, 5.392E+01
 5.820E+02, 6.747E+01, 2.209E+02, 5.457E+01, 5.384E+01
 5.840E+02, 6.740E+01, 2.213E+02, 5.430E+01, 5.375E+01
 5.850E+02, 6.735E+01, 2.215E+02, 5.411E+01, 5.368E+01
 5.870E+02, 6.730E+01, 2.215E+02, 5.391E+01, 5.362E+01
 5.890E+02, 6.724E+01, 2.211E+02, 5.364E+01, 5.353E+01
 5.910E+02, 6.717E+01, 2.206E+02, 5.338E+01, 5.345E+01
 5.930E+02, 6.710E+01, 2.202E+02, 5.311E+01, 5.336E+01
 5.940E+02, 6.705E+01, 2.198E+02, 5.291E+01, 5.329E+01
 5.960E+02, 6.700E+01, 2.195E+02, 5.271E+01, 5.323E+01
 5.980E+02, 6.694E+01, 2.189E+02, 5.245E+01, 5.314E+01
 6.000E+02, 6.689E+01, 2.180E+02, 5.218E+01, 5.305E+01
 6.020E+02, 6.689E+01, 2.170E+02, 5.192E+01, 5.297E+01
 6.030E+02, 6.689E+01, 2.163E+02, 5.172E+01, 5.290E+01
 6.050E+02, 6.689E+01, 2.153E+02, 5.152E+01, 5.284E+01
 6.070E+02, 6.689E+01, 2.137E+02, 5.126E+01, 5.275E+01
 6.090E+02, 6.689E+01, 2.121E+02, 5.099E+01, 5.266E+01
 6.110E+02, 6.689E+01, 2.104E+02, 5.073E+01, 5.258E+01
 6.120E+02, 6.689E+01, 2.092E+02, 5.053E+01, 5.251E+01
 6.140E+02, 6.689E+01, 2.080E+02, 5.033E+01, 5.244E+01
 6.160E+02, 6.689E+01, 2.063E+02, 5.006E+01, 5.236E+01
 6.180E+02, 6.689E+01, 2.043E+02, 4.980E+01, 5.227E+01
 6.200E+02, 6.689E+01, 2.021E+02, 4.953E+01, 5.218E+01
 6.210E+02, 6.689E+01, 2.004E+02, 4.933E+01, 5.212E+01
 6.230E+02, 6.689E+01, 1.987E+02, 4.914E+01, 5.205E+01
