s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-35","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.200E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.700E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.800E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.300E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.600E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.700E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.900E+01, 0.000E+00, 0.000E+00, 6.915E+00
 3.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.200E+01, 0.000E+00, 0.000E+00, 1.431E+02
 3.300E+01, 0.000E+00, 0.000E+00, 2.376E+02
 3.500E+01, 0.000E+00, 0.000E+00, 2.677E+02
 3.600E+01, 0.000E+00, 0.000E+00, 2.930E+02
 3.800E+01, 0.000E+00, 1.643E+02, 3.160E+02
 3.900E+01, 0.000E+00, 1.848E+02, 3.323E+02
 4.100E+01, 0.000E+00, 1.986E+02, 3.427E+02
 4.200E+01, 0.000E+00, 2.124E+02, 3.479E+02
 4.400E+01, 0.000E+00, 2.262E+02, 3.460E+02
 4.500E+01, 1.383E+01, 2.395E+02, 3.437E+02
 4.700E+01, 7.896E+01, 2.484E+02, 3.413E+02
 4.800E+01, 1.362E+02, 2.561E+02, 3.376E+02
 5.000E+01, 1.487E+02, 2.602E+02, 3.321E+02
 5.100E+01, 1.581E+02, 2.628E+02, 3.254E+02
 5.300E+01, 1.672E+02, 2.616E+02, 3.149E+02
 5.400E+01, 1.761E+02, 2.602E+02, 3.042E+02
 5.600E+01, 1.851E+02, 2.589E+02, 2.936E+02
 5.700E+01, 1.934E+02, 2.576E+02, 2.830E+02
 5.900E+01, 1.991E+02, 2.556E+02, 2.724E+02
 6.000E+01, 2.044E+02, 2.525E+02, 2.617E+02
 6.200E+01, 2.076E+02, 2.495E+02, 2.511E+02
 6.300E+01, 2.100E+02, 2.451E+02, 2.422E+02
 6.500E+01, 2.109E+02, 2.391E+02, 2.354E+02
 6.600E+01, 2.101E+02, 2.331E+02, 2.285E+02
 6.800E+01, 2.093E+02, 2.271E+02, 2.216E+02
 6.900E+01, 2.085E+02, 2.210E+02, 2.147E+02
 7.100E+01, 2.077E+02, 2.149E+02, 2.078E+02
 7.200E+01, 2.068E+02, 2.088E+02, 2.018E+02
 7.400E+01, 2.055E+02, 2.028E+02, 1.971E+02
 7.500E+01, 2.035E+02, 1.967E+02, 1.923E+02
 7.700E+01, 2.016E+02, 1.906E+02, 1.876E+02
 7.800E+01, 1.995E+02, 1.849E+02, 1.829E+02
 8.000E+01, 1.962E+02, 1.810E+02, 1.781E+02
 8.100E+01, 1.922E+02, 1.771E+02, 1.734E+02
 8.300E+01, 1.884E+02, 1.731E+02, 1.687E+02
 8.400E+01, 1.845E+02, 1.692E+02, 1.647E+02
 8.600E+01, 1.805E+02, 1.652E+02, 1.610E+02
 8.700E+01, 1.766E+02, 1.613E+02, 1.574E+02
 8.900E+01, 1.727E+02, 1.573E+02, 1.538E+02
 9.000E+01, 1.687E+02, 1.536E+02, 1.501E+02
 9.200E+01, 1.648E+02, 1.509E+02, 1.465E+02
 9.300E+01, 1.609E+02, 1.482E+02, 1.429E+02
 9.500E+01, 1.570E+02, 1.455E+02, 1.392E+02
 9.600E+01, 1.530E+02, 1.427E+02, 1.359E+02
 9.800E+01, 1.493E+02, 1.400E+02, 1.340E+02
 9.900E+01, 1.466E+02, 1.373E+02, 1.321E+02
 1.010E+02, 1.440E+02, 1.346E+02, 1.301E+02
 1.020E+02, 1.415E+02, 1.319E+02, 1.282E+02
 1.040E+02, 1.389E+02, 1.292E+02, 1.263E+02
 1.050E+02, 1.364E+02, 1.265E+02, 1.244E+02
 1.070E+02, 1.338E+02, 1.244E+02, 1.224E+02
 1.080E+02, 1.313E+02, 1.223E+02, 1.205E+02
 1.100E+02, 1.287E+02, 1.202E+02, 1.186E+02
 1.110E+02, 1.262E+02, 1.181E+02, 1.167E+02
 1.130E+02, 1.238E+02, 1.161E+02, 1.147E+02
 1.140E+02, 1.219E+02, 1.140E+02, 1.128E+02
 1.160E+02, 1.201E+02, 1.119E+02, 1.109E+02
 1.170E+02, 1.184E+02, 1.098E+02, 1.094E+02
 1.190E+02, 1.166E+02, 1.078E+02, 1.084E+02
 1.200E+02, 1.149E+02, 1.057E+02, 1.074E+02
 1.220E+02, 1.131E+02, 1.036E+02, 1.063E+02
 1.230E+02, 1.114E+02, 1.022E+02, 1.053E+02
 1.250E+02, 1.097E+02, 1.011E+02, 1.043E+02
 1.260E+02, 1.079E+02, 9.999E+01, 1.033E+02
 1.280E+02, 1.061E+02, 9.889E+01, 1.022E+02
 1.290E+02, 1.044E+02, 9.779E+01, 1.012E+02
 1.310E+02, 1.026E+02, 9.669E+01, 1.002E+02
 1.320E+02, 1.010E+02, 9.559E+01, 9.913E+01
 1.340E+02, 9.969E+01, 9.450E+01, 9.810E+01
 1.350E+02, 9.835E+01, 9.340E+01, 9.706E+01
 1.370E+02, 9.701E+01, 9.230E+01, 9.603E+01
