s,C,kW/m2,C,kW/m2
 2.240E+02, 6.277E+02, 4.449E-01, 7.416E+02, 0.000E+00
 2.260E+02, 6.280E+02, 4.327E-01, 7.418E+02, 0.000E+00
 2.280E+02, 6.282E+02, 4.205E-01, 7.420E+02, 0.000E+00
 2.300E+02, 6.284E+02, 4.083E-01, 7.422E+02, 0.000E+00
 2.320E+02, 6.286E+02, 3.961E-01, 7.424E+02, 0.000E+00
 2.340E+02, 6.289E+02, 3.838E-01, 7.425E+02, 0.000E+00
 2.360E+02, 6.291E+02, 3.716E-01, 7.427E+02, 0.000E+00
 2.380E+02, 6.293E+02, 3.594E-01, 7.429E+02, 0.000E+00
 2.400E+02, 6.295E+02, 3.472E-01, 7.431E+02, 0.000E+00
 2.420E+02, 6.297E+02, 3.279E-01, 7.433E+02, 0.000E+00
 2.440E+02, 6.300E+02, 2.976E-01, 7.435E+02, 0.000E+00
 2.460E+02, 6.302E+02, 2.670E-01, 7.437E+02, 0.000E+00
 2.480E+02, 6.304E+02, 2.364E-01, 7.438E+02, 0.000E+00
 2.500E+02, 6.306E+02, 2.059E-01, 7.440E+02, 0.000E+00
 2.520E+02, 6.308E+02, 1.753E-01, 7.442E+02, 0.000E+00
 2.540E+02, 6.310E+02, 1.448E-01, 7.443E+02, 0.000E+00
 2.560E+02, 6.312E+02, 1.142E-01, 7.445E+02, 0.000E+00
 2.580E+02, 6.314E+02, 8.367E-02, 7.447E+02, 0.000E+00
 2.600E+02, 6.316E+02, 5.311E-02, 7.449E+02, 0.000E+00
 2.620E+02, 6.318E+02, 2.255E-02, 7.450E+02, 0.000E+00
 2.640E+02, 6.320E+02, 8.686E-04, 7.452E+02, 0.000E+00
 2.660E+02, 6.322E+02, 0.000E+00, 7.454E+02, 0.000E+00
 2.680E+02, 6.324E+02, 0.000E+00, 7.455E+02, 0.000E+00
 2.700E+02, 6.326E+02, 0.000E+00, 7.457E+02, 0.000E+00
 2.720E+02, 6.328E+02, 0.000E+00, 7.458E+02, 0.000E+00
 2.740E+02, 6.329E+02, 0.000E+00, 7.460E+02, 0.000E+00
 2.760E+02, 6.331E+02, 0.000E+00, 7.461E+02, 0.000E+00
 2.780E+02, 6.333E+02, 0.000E+00, 7.463E+02, 0.000E+00
 2.800E+02, 6.335E+02, 0.000E+00, 7.465E+02, 0.000E+00
 2.820E+02, 6.337E+02, 0.000E+00, 7.466E+02, 0.000E+00
 2.840E+02, 6.338E+02, 0.000E+00, 7.468E+02, 0.000E+00
 2.860E+02, 6.340E+02, 0.000E+00, 7.469E+02, 0.000E+00
 2.880E+02, 6.342E+02, 0.000E+00, 7.471E+02, 0.000E+00
 2.900E+02, 6.344E+02, 0.000E+00, 7.472E+02, 0.000E+00
 2.920E+02, 6.345E+02, 0.000E+00, 7.473E+02, 0.000E+00
 2.940E+02, 6.347E+02, 0.000E+00, 7.475E+02, 0.000E+00
 2.960E+02, 6.349E+02, 0.000E+00, 7.476E+02, 0.000E+00
 2.980E+02, 6.350E+02, 0.000E+00, 7.478E+02, 0.000E+00
 3.000E+02, 6.352E+02, 0.000E+00, 7.479E+02, 0.000E+00
 3.020E+02, 6.354E+02, 0.000E+00, 7.480E+02, 0.000E+00
 3.040E+02, 6.355E+02, 0.000E+00, 7.482E+02, 0.000E+00
 3.060E+02, 6.357E+02, 0.000E+00, 7.483E+02, 0.000E+00
 3.080E+02, 6.359E+02, 0.000E+00, 7.485E+02, 0.000E+00
 3.100E+02, 6.360E+02, 0.000E+00, 7.486E+02, 0.000E+00
 3.120E+02, 6.362E+02, 0.000E+00, 7.487E+02, 0.000E+00
 3.140E+02, 6.363E+02, 0.000E+00, 7.489E+02, 0.000E+00
 3.160E+02, 6.365E+02, 0.000E+00, 7.490E+02, 0.000E+00
 3.180E+02, 6.366E+02, 0.000E+00, 7.491E+02, 0.000E+00
 3.200E+02, 6.368E+02, 0.000E+00, 7.492E+02, 0.000E+00
 3.220E+02, 6.369E+02, 0.000E+00, 7.494E+02, 0.000E+00
 3.240E+02, 6.371E+02, 0.000E+00, 7.495E+02, 0.000E+00
 3.260E+02, 6.372E+02, 0.000E+00, 7.496E+02, 0.000E+00
 3.280E+02, 6.374E+02, 0.000E+00, 7.498E+02, 0.000E+00
 3.300E+02, 6.375E+02, 0.000E+00, 7.499E+02, 0.000E+00
 3.320E+02, 6.377E+02, 0.000E+00, 7.500E+02, 0.000E+00
 3.340E+02, 6.378E+02, 0.000E+00, 7.501E+02, 0.000E+00
 3.360E+02, 6.380E+02, 0.000E+00, 7.502E+02, 0.000E+00
 3.380E+02, 6.381E+02, 0.000E+00, 7.504E+02, 0.000E+00
 3.400E+02, 6.382E+02, 0.000E+00, 7.505E+02, 0.000E+00
 3.420E+02, 6.384E+02, 0.000E+00, 7.506E+02, 0.000E+00
 3.440E+02, 6.385E+02, 0.000E+00, 7.507E+02, 0.000E+00
 3.460E+02, 6.387E+02, 0.000E+00, 7.508E+02, 0.000E+00
 3.480E+02, 6.388E+02, 0.000E+00, 7.509E+02, 0.000E+00
 3.500E+02, 6.389E+02, 0.000E+00, 7.511E+02, 0.000E+00
 3.520E+02, 6.391E+02, 0.000E+00, 7.512E+02, 0.000E+00
 3.540E+02, 6.392E+02, 0.000E+00, 7.513E+02, 0.000E+00
 3.560E+02, 6.393E+02, 0.000E+00, 7.514E+02, 0.000E+00
 3.580E+02, 6.395E+02, 0.000E+00, 7.515E+02, 0.000E+00
 3.600E+02, 6.396E+02, 0.000E+00, 7.516E+02, 0.000E+00
 3.620E+02, 6.397E+02, 0.000E+00, 7.517E+02, 0.000E+00
 3.640E+02, 6.398E+02, 0.000E+00, 7.518E+02, 0.000E+00
 3.660E+02, 6.400E+02, 0.000E+00, 7.519E+02, 0.000E+00
 3.680E+02, 6.401E+02, 0.000E+00, 7.520E+02, 0.000E+00
 3.700E+02, 6.402E+02, 0.000E+00, 7.521E+02, 0.000E+00
 3.720E+02, 6.403E+02, 0.000E+00, 7.522E+02, 0.000E+00
 3.740E+02, 6.405E+02, 0.000E+00, 7.523E+02, 0.000E+00
 3.760E+02, 6.406E+02, 0.000E+00, 7.524E+02, 0.000E+00
 3.780E+02, 6.407E+02, 0.000E+00, 7.525E+02, 0.000E+00
 3.800E+02, 6.408E+02, 0.000E+00, 7.526E+02, 0.000E+00
 3.820E+02, 6.409E+02, 0.000E+00, 7.527E+02, 0.000E+00
 3.840E+02, 6.411E+02, 0.000E+00, 7.528E+02, 0.000E+00
 3.860E+02, 6.412E+02, 0.000E+00, 7.529E+02, 0.000E+00
 3.880E+02, 6.413E+02, 0.000E+00, 7.530E+02, 0.000E+00
 3.900E+02, 6.414E+02, 0.000E+00, 7.531E+02, 0.000E+00
 3.920E+02, 6.415E+02, 0.000E+00, 7.532E+02, 0.000E+00
 3.940E+02, 6.416E+02, 0.000E+00, 7.533E+02, 0.000E+00
 3.960E+02, 6.417E+02, 0.000E+00, 7.534E+02, 0.000E+00
 3.980E+02, 6.418E+02, 0.000E+00, 7.535E+02, 0.000E+00
 4.000E+02, 6.420E+02, 0.000E+00, 7.536E+02, 0.000E+00
 4.020E+02, 6.421E+02, 0.000E+00, 7.537E+02, 0.000E+00
 4.040E+02, 6.422E+02, 0.000E+00, 7.538E+02, 0.000E+00
 4.060E+02, 6.423E+02, 0.000E+00, 7.539E+02, 0.000E+00
 4.080E+02, 6.424E+02, 0.000E+00, 7.540E+02, 0.000E+00
 4.100E+02, 6.425E+02, 0.000E+00, 7.541E+02, 0.000E+00
 4.120E+02, 6.426E+02, 0.000E+00, 7.541E+02, 0.000E+00
 4.140E+02, 6.427E+02, 0.000E+00, 7.542E+02, 0.000E+00
 4.160E+02, 6.428E+02, 0.000E+00, 7.543E+02, 0.000E+00
 4.180E+02, 6.429E+02, 0.000E+00, 7.544E+02, 0.000E+00
 4.200E+02, 6.430E+02, 0.000E+00, 7.545E+02, 0.000E+00
 4.220E+02, 6.431E+02, 0.000E+00, 7.546E+02, 0.000E+00
 4.240E+02, 6.432E+02, 0.000E+00, 7.547E+02, 0.000E+00
 4.260E+02, 6.433E+02, 0.000E+00, 7.547E+02, 0.000E+00
 4.280E+02, 6.434E+02, 0.000E+00, 7.548E+02, 0.000E+00
 4.300E+02, 6.435E+02, 0.000E+00, 7.549E+02, 0.000E+00
 4.320E+02, 6.436E+02, 0.000E+00, 7.550E+02, 0.000E+00
 4.340E+02, 6.437E+02, 0.000E+00, 7.551E+02, 0.000E+00
 4.360E+02, 6.438E+02, 0.000E+00, 7.551E+02, 0.000E+00
 4.380E+02, 6.439E+02, 0.000E+00, 7.552E+02, 0.000E+00
 4.400E+02, 6.440E+02, 0.000E+00, 7.553E+02, 0.000E+00
 4.420E+02, 6.441E+02, 0.000E+00, 7.554E+02, 0.000E+00
 4.440E+02, 6.442E+02, 0.000E+00, 7.555E+02, 0.000E+00
 4.460E+02, 6.443E+02, 0.000E+00, 7.555E+02, 0.000E+00
 4.480E+02, 6.444E+02, 0.000E+00, 7.556E+02, 0.000E+00
 4.500E+02, 6.444E+02, 0.000E+00, 7.557E+02, 0.000E+00
 4.520E+02, 6.445E+02, 0.000E+00, 7.558E+02, 0.000E+00
 4.540E+02, 6.446E+02, 0.000E+00, 7.558E+02, 0.000E+00
 4.560E+02, 6.447E+02, 0.000E+00, 7.559E+02, 0.000E+00
 4.580E+02, 6.448E+02, 0.000E+00, 7.560E+02, 0.000E+00
 4.600E+02, 6.449E+02, 0.000E+00, 7.561E+02, 0.000E+00
 4.620E+02, 6.450E+02, 0.000E+00, 7.561E+02, 0.000E+00
 4.640E+02, 6.451E+02, 0.000E+00, 7.562E+02, 0.000E+00
 4.660E+02, 6.451E+02, 0.000E+00, 7.563E+02, 0.000E+00
 4.680E+02, 6.452E+02, 0.000E+00, 7.563E+02, 0.000E+00
 4.700E+02, 6.453E+02, 0.000E+00, 7.564E+02, 0.000E+00
 4.720E+02, 6.454E+02, 0.000E+00, 7.565E+02, 0.000E+00
 4.740E+02, 6.455E+02, 0.000E+00, 7.565E+02, 0.000E+00
 4.760E+02, 6.456E+02, 0.000E+00, 7.566E+02, 0.000E+00
 4.780E+02, 6.456E+02, 0.000E+00, 7.567E+02, 0.000E+00
 4.800E+02, 6.457E+02, 0.000E+00, 7.568E+02, 0.000E+00
 4.820E+02, 6.458E+02, 0.000E+00, 7.568E+02, 0.000E+00
 4.840E+02, 6.459E+02, 0.000E+00, 7.569E+02, 0.000E+00
 4.860E+02, 6.459E+02, 0.000E+00, 7.569E+02, 0.000E+00
 4.880E+02, 6.460E+02, 0.000E+00, 7.570E+02, 0.000E+00
 4.900E+02, 6.461E+02, 0.000E+00, 7.571E+02, 0.000E+00
 4.920E+02, 6.462E+02, 0.000E+00, 7.571E+02, 0.000E+00
 4.940E+02, 6.463E+02, 0.000E+00, 7.572E+02, 0.000E+00
 4.960E+02, 6.463E+02, 0.000E+00, 7.573E+02, 0.000E+00
 4.980E+02, 6.464E+02, 0.000E+00, 7.573E+02, 0.000E+00
 5.000E+02, 6.465E+02, 0.000E+00, 7.574E+02, 0.000E+00
 5.020E+02, 6.466E+02, 0.000E+00, 7.575E+02, 0.000E+00
 5.040E+02, 6.466E+02, 0.000E+00, 7.575E+02, 0.000E+00
 5.060E+02, 6.467E+02, 0.000E+00, 7.576E+02, 0.000E+00
 5.080E+02, 6.468E+02, 0.000E+00, 7.576E+02, 0.000E+00
 5.100E+02, 6.468E+02, 0.000E+00, 7.577E+02, 0.000E+00
 5.120E+02, 6.469E+02, 0.000E+00, 7.577E+02, 0.000E+00
 5.140E+02, 6.470E+02, 0.000E+00, 7.578E+02, 0.000E+00
 5.160E+02, 6.471E+02, 0.000E+00, 7.579E+02, 0.000E+00
 5.180E+02, 6.471E+02, 0.000E+00, 7.579E+02, 0.000E+00
 5.200E+02, 6.472E+02, 0.000E+00, 7.580E+02, 0.000E+00
 5.220E+02, 6.473E+02, 0.000E+00, 7.580E+02, 0.000E+00
 5.240E+02, 6.473E+02, 0.000E+00, 7.581E+02, 0.000E+00
 5.260E+02, 6.474E+02, 0.000E+00, 7.581E+02, 0.000E+00
 5.280E+02, 6.475E+02, 0.000E+00, 7.582E+02, 0.000E+00
 5.300E+02, 6.475E+02, 0.000E+00, 7.583E+02, 0.000E+00
 5.320E+02, 6.476E+02, 0.000E+00, 7.583E+02, 0.000E+00
 5.340E+02, 6.477E+02, 0.000E+00, 7.584E+02, 0.000E+00
 5.360E+02, 6.477E+02, 0.000E+00, 7.584E+02, 0.000E+00
 5.380E+02, 6.478E+02, 0.000E+00, 7.585E+02, 0.000E+00
 5.400E+02, 6.478E+02, 0.000E+00, 7.585E+02, 0.000E+00
 5.420E+02, 6.479E+02, 0.000E+00, 7.586E+02, 0.000E+00
 5.440E+02, 6.480E+02, 0.000E+00, 7.586E+02, 0.000E+00
 5.460E+02, 6.480E+02, 0.000E+00, 7.587E+02, 0.000E+00
 5.480E+02, 6.481E+02, 0.000E+00, 7.587E+02, 0.000E+00
 5.500E+02, 6.482E+02, 0.000E+00, 7.588E+02, 0.000E+00
 5.520E+02, 6.482E+02, 0.000E+00, 7.588E+02, 0.000E+00
 5.540E+02, 6.483E+02, 0.000E+00, 7.589E+02, 0.000E+00
 5.560E+02, 6.483E+02, 0.000E+00, 7.589E+02, 0.000E+00
 5.580E+02, 6.484E+02, 0.000E+00, 7.590E+02, 0.000E+00
 5.600E+02, 6.484E+02, 0.000E+00, 7.590E+02, 0.000E+00
 5.620E+02, 6.485E+02, 0.000E+00, 7.591E+02, 0.000E+00
 5.640E+02, 6.486E+02, 0.000E+00, 7.591E+02, 0.000E+00
 5.660E+02, 6.486E+02, 0.000E+00, 7.592E+02, 0.000E+00
 5.680E+02, 6.487E+02, 0.000E+00, 7.592E+02, 0.000E+00
 5.700E+02, 6.487E+02, 0.000E+00, 7.593E+02, 0.000E+00
 5.720E+02, 6.488E+02, 0.000E+00, 7.593E+02, 0.000E+00
 5.740E+02, 6.488E+02, 0.000E+00, 7.594E+02, 0.000E+00
 5.760E+02, 6.489E+02, 0.000E+00, 7.594E+02, 0.000E+00
 5.780E+02, 6.490E+02, 0.000E+00, 7.594E+02, 0.000E+00
 5.800E+02, 6.490E+02, 0.000E+00, 7.595E+02, 0.000E+00
 5.820E+02, 6.491E+02, 0.000E+00, 7.595E+02, 0.000E+00
 5.840E+02, 6.491E+02, 0.000E+00, 7.596E+02, 0.000E+00
 5.860E+02, 6.492E+02, 0.000E+00, 7.596E+02, 0.000E+00
 5.880E+02, 6.492E+02, 0.000E+00, 7.597E+02, 0.000E+00
 5.900E+02, 6.493E+02, 0.000E+00, 7.597E+02, 0.000E+00
 5.920E+02, 6.493E+02, 0.000E+00, 7.598E+02, 0.000E+00
 5.940E+02, 6.494E+02, 0.000E+00, 7.598E+02, 0.000E+00
 5.960E+02, 6.494E+02, 0.000E+00, 7.598E+02, 0.000E+00
 5.980E+02, 6.495E+02, 0.000E+00, 7.599E+02, 0.000E+00
 6.000E+02, 6.495E+02, 0.000E+00, 7.599E+02, 0.000E+00
 6.020E+02, 6.496E+02, 0.000E+00, 7.600E+02, 0.000E+00
 6.040E+02, 6.496E+02, 0.000E+00, 7.600E+02, 0.000E+00
 6.060E+02, 6.497E+02, 0.000E+00, 7.600E+02, 0.000E+00
 6.080E+02, 6.497E+02, 0.000E+00, 7.601E+02, 0.000E+00
 6.100E+02, 6.498E+02, 0.000E+00, 7.601E+02, 0.000E+00
 6.120E+02, 6.498E+02, 0.000E+00, 7.602E+02, 0.000E+00
 6.140E+02, 6.499E+02, 0.000E+00, 7.602E+02, 0.000E+00
 6.160E+02, 6.499E+02, 0.000E+00, 7.602E+02, 0.000E+00
 6.180E+02, 6.500E+02, 0.000E+00, 7.603E+02, 0.000E+00
 6.200E+02, 6.500E+02, 0.000E+00, 7.603E+02, 0.000E+00
 6.220E+02, 6.501E+02, 0.000E+00, 7.603E+02, 0.000E+00
 6.240E+02, 6.501E+02, 0.000E+00, 7.604E+02, 0.000E+00
 6.260E+02, 6.501E+02, 0.000E+00, 7.604E+02, 0.000E+00
 6.280E+02, 6.502E+02, 0.000E+00, 7.605E+02, 0.000E+00
 6.300E+02, 6.502E+02, 0.000E+00, 7.605E+02, 0.000E+00
 6.320E+02, 6.503E+02, 0.000E+00, 7.605E+02, 0.000E+00
 6.340E+02, 6.503E+02, 0.000E+00, 7.606E+02, 0.000E+00
 6.360E+02, 6.504E+02, 0.000E+00, 7.606E+02, 0.000E+00
 6.380E+02, 6.504E+02, 0.000E+00, 7.606E+02, 0.000E+00
 6.400E+02, 6.504E+02, 0.000E+00, 7.607E+02, 0.000E+00
 6.420E+02, 6.505E+02, 0.000E+00, 7.607E+02, 0.000E+00
 6.440E+02, 6.505E+02, 0.000E+00, 7.607E+02, 0.000E+00
 6.460E+02, 6.506E+02, 0.000E+00, 7.608E+02, 0.000E+00
 6.480E+02, 6.506E+02, 0.000E+00, 7.608E+02, 0.000E+00
 6.500E+02, 6.507E+02, 0.000E+00, 7.608E+02, 0.000E+00
 6.520E+02, 6.507E+02, 0.000E+00, 7.609E+02, 0.000E+00
 6.540E+02, 6.507E+02, 0.000E+00, 7.609E+02, 0.000E+00
 6.560E+02, 6.508E+02, 0.000E+00, 7.609E+02, 0.000E+00
 6.580E+02, 6.508E+02, 0.000E+00, 7.610E+02, 0.000E+00
 6.600E+02, 6.509E+02, 0.000E+00, 7.610E+02, 0.000E+00
 6.620E+02, 6.509E+02, 0.000E+00, 7.610E+02, 0.000E+00
 6.640E+02, 6.509E+02, 0.000E+00, 7.611E+02, 0.000E+00
 6.660E+02, 6.510E+02, 0.000E+00, 7.611E+02, 0.000E+00
 6.680E+02, 6.510E+02, 0.000E+00, 7.611E+02, 0.000E+00
 6.700E+02, 6.511E+02, 0.000E+00, 7.612E+02, 0.000E+00
 6.720E+02, 6.511E+02, 0.000E+00, 7.612E+02, 0.000E+00
 6.740E+02, 6.511E+02, 0.000E+00, 7.612E+02, 0.000E+00
 6.760E+02, 6.512E+02, 0.000E+00, 7.613E+02, 0.000E+00
 6.780E+02, 6.512E+02, 0.000E+00, 7.613E+02, 0.000E+00
 6.800E+02, 6.512E+02, 0.000E+00, 7.613E+02, 0.000E+00
 6.820E+02, 6.513E+02, 0.000E+00, 7.613E+02, 0.000E+00
 6.840E+02, 6.513E+02, 0.000E+00, 7.614E+02, 0.000E+00
 6.860E+02, 6.513E+02, 0.000E+00, 7.614E+02, 0.000E+00
 6.880E+02, 6.514E+02, 0.000E+00, 7.614E+02, 0.000E+00
 6.900E+02, 6.514E+02, 0.000E+00, 7.615E+02, 0.000E+00
 6.920E+02, 6.515E+02, 0.000E+00, 7.615E+02, 0.000E+00
