s,C,kW/m2,C,kW/m2,C,kW/m2
Time,WALL TEMPERATURE-CONE_37p22_025,HRRPUA-CONE_37p22_025,WALL TEMPERATURE-CONE_37p22_050,HRRPUA-CONE_37p22_050,WALL TEMPERATURE-CONE_37p22_070,HRRPUA-CONE_37p22_070
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.528E+02, 0.000E+00, 2.678E+02, 0.000E+00, 3.503E+02, 5.336E+01
 2.000E+01, 2.575E+02, 0.000E+00, 4.393E+02, 6.307E+01, 5.524E+02, 2.031E+02
 3.000E+01, 3.030E+02, 0.000E+00, 4.954E+02, 1.565E+02, 6.063E+02, 2.297E+02
 4.000E+01, 3.317E+02, 0.000E+00, 5.255E+02, 1.673E+02, 6.334E+02, 2.096E+02
 5.000E+01, 3.516E+02, 0.000E+00, 5.444E+02, 1.661E+02, 6.499E+02, 1.896E+02
 6.000E+01, 3.663E+02, 0.000E+00, 5.575E+02, 1.564E+02, 6.613E+02, 1.709E+02
 7.000E+01, 3.778E+02, 0.000E+00, 5.674E+02, 1.439E+02, 6.697E+02, 1.557E+02
 8.000E+01, 3.871E+02, 0.000E+00, 5.751E+02, 1.308E+02, 6.763E+02, 1.461E+02
 9.000E+01, 3.947E+02, 0.000E+00, 5.813E+02, 1.233E+02, 6.816E+02, 1.387E+02
 1.000E+02, 4.011E+02, 0.000E+00, 5.864E+02, 1.187E+02, 6.860E+02, 1.313E+02
 1.100E+02, 4.066E+02, 7.474E+00, 5.908E+02, 1.138E+02, 6.897E+02, 1.251E+02
 1.200E+02, 4.113E+02, 3.023E+01, 5.944E+02, 1.087E+02, 6.928E+02, 1.226E+02
 1.300E+02, 4.154E+02, 5.379E+01, 5.976E+02, 1.047E+02, 6.955E+02, 1.202E+02
 1.400E+02, 4.190E+02, 7.750E+01, 6.003E+02, 1.018E+02, 6.978E+02, 1.179E+02
 1.500E+02, 4.222E+02, 9.290E+01, 6.028E+02, 9.948E+01, 6.999E+02, 1.156E+02
 1.600E+02, 4.250E+02, 9.201E+01, 6.049E+02, 9.724E+01, 7.017E+02, 1.132E+02
 1.700E+02, 4.276E+02, 8.929E+01, 6.069E+02, 9.502E+01, 7.034E+02, 1.109E+02
 1.800E+02, 4.299E+02, 8.498E+01, 6.086E+02, 9.312E+01, 7.048E+02, 1.086E+02
 1.900E+02, 4.320E+02, 8.061E+01, 6.102E+02, 9.332E+01, 7.062E+02, 1.062E+02
 2.000E+02, 4.339E+02, 7.627E+01, 6.116E+02, 9.299E+01, 7.074E+02, 1.042E+02
 2.100E+02, 4.357E+02, 7.283E+01, 6.130E+02, 9.172E+01, 7.086E+02, 1.031E+02
 2.200E+02, 4.373E+02, 7.006E+01, 6.142E+02, 9.045E+01, 7.096E+02, 1.021E+02
 2.300E+02, 4.389E+02, 6.730E+01, 6.154E+02, 8.933E+01, 7.106E+02, 1.012E+02
 2.400E+02, 4.403E+02, 6.458E+01, 6.164E+02, 8.940E+01, 7.115E+02, 1.002E+02
 2.500E+02, 4.416E+02, 6.231E+01, 6.174E+02, 8.820E+01, 7.124E+02, 9.922E+01
 2.600E+02, 4.429E+02, 6.023E+01, 6.184E+02, 8.551E+01, 7.132E+02, 9.825E+01
 2.700E+02, 4.441E+02, 5.816E+01, 6.193E+02, 8.535E+01, 7.140E+02, 9.749E+01
 2.800E+02, 4.452E+02, 5.619E+01, 6.201E+02, 8.521E+01, 7.147E+02, 9.827E+01
 2.900E+02, 4.462E+02, 5.498E+01, 6.209E+02, 8.432E+01, 7.154E+02, 9.938E+01
 3.000E+02, 4.472E+02, 5.397E+01, 6.217E+02, 8.294E+01, 7.160E+02, 1.005E+02
 3.100E+02, 4.482E+02, 5.295E+01, 6.224E+02, 8.156E+01, 7.167E+02, 1.016E+02
