s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_32p20_035","HRRPUA-CONE_32p20_035","WALL TEMPERATURE-CONE_32p20_050","HRRPUA-CONE_32p20_050","WALL TEMPERATURE-CONE_32p20_075","HRRPUA-CONE_32p20_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 2.195E+02, 0.000E+00, 2.926E+02, 0.000E+00, 4.005E+02, 0.000E+00
 2.000E+01, 3.624E+02, 0.000E+00, 4.678E+02, 0.000E+00, 6.046E+02, 0.000E+00
 3.000E+01, 4.136E+02, 0.000E+00, 5.197E+02, 0.000E+00, 6.514E+02, 8.022E+01
 4.000E+01, 4.424E+02, 0.000E+00, 5.466E+02, 0.000E+00, 6.744E+02, 1.912E+02
 5.000E+01, 4.607E+02, 0.000E+00, 5.631E+02, 3.493E+01, 6.880E+02, 2.014E+02
 6.000E+01, 4.735E+02, 0.000E+00, 5.743E+02, 1.016E+02, 6.972E+02, 2.144E+02
 7.000E+01, 4.829E+02, 0.000E+00, 5.825E+02, 1.171E+02, 7.039E+02, 2.022E+02
 8.000E+01, 4.903E+02, 0.000E+00, 5.889E+02, 1.223E+02, 7.091E+02, 1.603E+02
 9.000E+01, 4.963E+02, 2.162E+01, 5.940E+02, 1.247E+02, 7.134E+02, 1.297E+02
 1.000E+02, 5.013E+02, 7.820E+01, 5.984E+02, 1.246E+02, 7.169E+02, 1.143E+02
 1.100E+02, 5.056E+02, 9.746E+01, 6.021E+02, 1.163E+02, 7.200E+02, 1.071E+02
 1.200E+02, 5.093E+02, 1.019E+02, 6.053E+02, 1.021E+02, 7.226E+02, 1.026E+02
 1.300E+02, 5.126E+02, 1.038E+02, 6.081E+02, 8.837E+01, 7.250E+02, 9.925E+01
 1.400E+02, 5.155E+02, 1.061E+02, 6.106E+02, 7.819E+01, 7.271E+02, 9.564E+01
 1.500E+02, 5.181E+02, 1.117E+02, 6.129E+02, 7.153E+01, 7.290E+02, 9.200E+01
 1.600E+02, 5.205E+02, 1.118E+02, 6.150E+02, 6.642E+01, 7.307E+02, 8.835E+01
 1.700E+02, 5.227E+02, 1.057E+02, 6.169E+02, 6.274E+01, 7.323E+02, 8.470E+01
 1.800E+02, 5.247E+02, 9.404E+01, 6.186E+02, 5.926E+01, 7.338E+02, 8.123E+01
 1.900E+02, 5.266E+02, 7.991E+01, 6.203E+02, 5.584E+01, 7.352E+02, 7.844E+01
 2.000E+02, 5.284E+02, 6.983E+01, 6.218E+02, 5.430E+01, 7.365E+02, 7.571E+01
 2.100E+02, 5.300E+02, 6.312E+01, 6.232E+02, 5.389E+01, 7.377E+02, 7.298E+01
 2.200E+02, 5.316E+02, 5.826E+01, 6.246E+02, 5.335E+01, 7.388E+02, 7.026E+01
 2.300E+02, 5.331E+02, 5.496E+01, 6.259E+02, 5.236E+01, 7.399E+02, 6.837E+01
 2.400E+02, 5.345E+02, 5.287E+01, 6.271E+02, 5.021E+01, 7.409E+02, 6.697E+01
 2.500E+02, 5.358E+02, 5.134E+01, 6.282E+02, 4.706E+01, 7.419E+02, 6.558E+01
 2.600E+02, 5.370E+02, 4.988E+01, 6.293E+02, 4.404E+01, 7.428E+02, 6.421E+01
 2.700E+02, 5.382E+02, 4.895E+01, 6.304E+02, 4.266E+01, 7.437E+02, 6.326E+01
 2.800E+02, 5.394E+02, 4.813E+01, 6.314E+02, 4.172E+01, 7.446E+02, 6.252E+01
 2.900E+02, 5.405E+02, 4.732E+01, 6.323E+02, 4.080E+01, 7.454E+02, 6.178E+01
 3.000E+02, 5.415E+02, 4.650E+01, 6.333E+02, 4.003E+01, 7.462E+02, 6.104E+01
 3.100E+02, 5.426E+02, 4.569E+01, 6.341E+02, 3.953E+01, 7.469E+02, 6.029E+01
 3.200E+02, 5.435E+02, 4.487E+01, 6.350E+02, 3.916E+01, 7.476E+02, 5.971E+01
 3.300E+02, 5.445E+02, 4.405E+01, 6.358E+02, 3.880E+01, 7.483E+02, 6.009E+01
 3.400E+02, 5.453E+02, 4.324E+01, 6.366E+02, 3.843E+01, 7.490E+02, 6.064E+01
 3.500E+02, 5.462E+02, 4.242E+01, 6.373E+02, 3.770E+01, 7.496E+02, 6.119E+01
 3.600E+02, 5.470E+02, 4.160E+01, 6.380E+02, 3.646E+01, 7.502E+02, 6.159E+01
 3.700E+02, 5.478E+02, 4.078E+01, 6.387E+02, 3.500E+01, 7.508E+02, 6.141E+01
 3.800E+02, 5.486E+02, 3.997E+01, 6.394E+02, 3.313E+01, 7.513E+02, 6.116E+01
 3.900E+02, 5.493E+02, 3.915E+01, 6.400E+02, 3.097E+01, 7.519E+02, 6.092E+01
 4.000E+02, 5.500E+02, 3.840E+01, 6.406E+02, 2.777E+01, 7.524E+02, 6.067E+01
 4.100E+02, 5.507E+02, 3.778E+01, 6.412E+02, 2.711E+01, 7.529E+02, 6.043E+01
 4.200E+02, 5.514E+02, 3.717E+01, 6.418E+02, 2.693E+01, 7.533E+02, 6.019E+01
 4.300E+02, 5.520E+02, 3.656E+01, 6.423E+02, 2.674E+01, 7.538E+02, 5.994E+01
 4.400E+02, 5.526E+02, 3.595E+01, 6.429E+02, 2.666E+01, 7.542E+02, 5.970E+01
 4.500E+02, 5.532E+02, 3.534E+01, 6.434E+02, 2.660E+01, 7.547E+02, 5.945E+01
 4.600E+02, 5.537E+02, 3.473E+01, 6.438E+02, 2.653E+01, 7.551E+02, 5.921E+01
 4.700E+02, 5.543E+02, 3.412E+01, 6.443E+02, 2.273E+01, 7.555E+02, 5.896E+01
 4.800E+02, 5.548E+02, 3.351E+01, 6.448E+02, 1.315E+01, 7.558E+02, 5.872E+01
 4.900E+02, 5.553E+02, 3.291E+01, 6.452E+02, 1.307E+01, 7.562E+02, 5.848E+01
 5.000E+02, 5.558E+02, 3.252E+01, 6.456E+02, 1.302E+01, 7.565E+02, 5.810E+01
 5.100E+02, 5.562E+02, 3.221E+01, 6.460E+02, 1.296E+01, 7.569E+02, 5.759E+01
 5.200E+02, 5.567E+02, 3.190E+01, 6.464E+02, 1.291E+01, 7.572E+02, 5.708E+01
 5.300E+02, 5.571E+02, 3.159E+01, 6.468E+02, 1.286E+01, 7.575E+02, 5.657E+01
 5.400E+02, 5.575E+02, 3.128E+01, 6.471E+02, 1.280E+01, 7.578E+02, 5.606E+01
 5.500E+02, 5.579E+02, 3.096E+01, 6.474E+02, 1.275E+01, 7.581E+02, 5.554E+01
 5.600E+02, 5.583E+02, 3.065E+01, 6.478E+02, 1.272E+01, 7.583E+02, 5.503E+01
 5.700E+02, 5.587E+02, 3.034E+01, 6.481E+02, 1.272E+01, 7.586E+02, 5.452E+01
 5.800E+02, 5.591E+02, 3.010E+01, 6.484E+02, 1.273E+01, 7.588E+02, 5.401E+01
 5.900E+02, 5.594E+02, 2.994E+01, 6.487E+02, 1.273E+01, 7.591E+02, 5.350E+01
 6.000E+02, 5.597E+02, 2.977E+01, 6.490E+02, 1.274E+01, 7.593E+02, 5.299E+01
 6.100E+02, 5.601E+02, 2.960E+01, 6.492E+02, 1.274E+01, 7.595E+02, 5.247E+01
 6.200E+02, 5.604E+02, 2.944E+01, 6.495E+02, 1.275E+01, 7.598E+02, 5.196E+01
 6.300E+02, 5.607E+02, 2.927E+01, 6.498E+02, 1.275E+01, 7.600E+02, 5.164E+01
 6.400E+02, 5.609E+02, 2.911E+01, 6.500E+02, 1.276E+01, 7.602E+02, 5.206E+01
 6.500E+02, 5.612E+02, 2.894E+01, 6.502E+02, 1.276E+01, 7.604E+02, 5.255E+01
 6.600E+02, 5.615E+02, 2.877E+01, 6.505E+02, 1.277E+01, 7.605E+02, 5.305E+01
 6.700E+02, 5.617E+02, 2.861E+01, 6.507E+02, 1.277E+01, 7.607E+02, 5.354E+01
 6.800E+02, 5.620E+02, 2.844E+01, 6.509E+02, 1.278E+01, 7.609E+02, 5.404E+01
 6.900E+02, 5.622E+02, 2.828E+01, 6.511E+02, 1.278E+01, 7.610E+02, 5.454E+01
 7.000E+02, 5.625E+02, 2.823E+01, 6.513E+02, 1.279E+01, 7.612E+02, 5.503E+01
 7.100E+02, 5.627E+02, 2.835E+01, 6.514E+02, 1.279E+01, 7.613E+02, 5.553E+01
 7.200E+02, 5.629E+02, 2.847E+01, 6.516E+02, 1.280E+01, 7.615E+02, 5.602E+01
 7.300E+02, 5.631E+02, 2.860E+01, 6.518E+02, 1.280E+01, 7.616E+02, 5.642E+01
 7.400E+02, 5.633E+02, 2.872E+01, 6.520E+02, 1.281E+01, 7.618E+02, 5.661E+01
 7.500E+02, 5.635E+02, 2.885E+01, 6.521E+02, 1.281E+01, 7.619E+02, 5.679E+01
 7.600E+02, 5.637E+02, 2.897E+01, 6.523E+02, 1.281E+01, 7.620E+02, 5.697E+01
 7.700E+02, 5.638E+02, 2.909E+01, 6.524E+02, 1.282E+01, 7.621E+02, 5.714E+01
 7.800E+02, 5.640E+02, 2.917E+01, 6.526E+02, 1.282E+01, 7.622E+02, 5.732E+01
 7.900E+02, 5.642E+02, 2.912E+01, 6.527E+02, 1.283E+01, 7.624E+02, 5.750E+01
 8.000E+02, 5.643E+02, 2.907E+01, 6.528E+02, 1.283E+01, 7.625E+02, 5.768E+01
 8.100E+02, 5.645E+02, 2.901E+01, 6.530E+02, 1.284E+01, 7.626E+02, 5.785E+01
 8.200E+02, 5.646E+02, 2.896E+01, 6.531E+02, 1.284E+01, 7.627E+02, 5.803E+01
 8.300E+02, 5.648E+02, 2.890E+01, 6.532E+02, 1.280E+01, 7.628E+02, 5.821E+01
 8.400E+02, 5.649E+02, 2.885E+01, 6.533E+02, 1.275E+01, 7.628E+02, 5.839E+01
 8.500E+02, 5.650E+02, 2.879E+01, 6.534E+02, 1.269E+01, 7.629E+02, 5.856E+01
 8.600E+02, 5.652E+02, 2.874E+01, 6.535E+02, 1.264E+01, 7.630E+02, 5.874E+01
 8.700E+02, 5.653E+02, 2.868E+01, 6.536E+02, 1.259E+01, 7.631E+02, 5.892E+01
 8.800E+02, 5.654E+02, 2.863E+01, 6.537E+02, 1.254E+01, 7.632E+02, 5.910E+01
 8.900E+02, 5.655E+02, 2.857E+01, 6.538E+02, 1.248E+01, 7.632E+02, 5.927E+01
 9.000E+02, 5.656E+02, 2.852E+01, 6.539E+02, 1.243E+01, 7.633E+02, 5.945E+01
 9.100E+02, 5.657E+02, 2.846E+01, 6.540E+02, 1.238E+01, 7.634E+02, 5.963E+01
 9.200E+02, 5.658E+02, 2.841E+01, 6.541E+02, 1.232E+01, 7.634E+02, 5.980E+01
 9.300E+02, 5.659E+02, 2.835E+01, 6.541E+02, 1.227E+01, 7.635E+02, 5.998E+01
 9.400E+02, 5.660E+02, 2.830E+01, 6.542E+02, 1.222E+01, 7.636E+02, 6.016E+01
 9.500E+02, 5.661E+02, 2.824E+01, 6.543E+02, 1.216E+01, 7.636E+02, 6.034E+01
