s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 2.500E+02, 3.617E+02, 0.000E+00, 4.994E+02, 1.020E+02, 5.971E+02, 1.086E+02, 6.730E+02, 1.260E+02
 2.600E+02, 3.642E+02, 0.000E+00, 5.016E+02, 1.001E+02, 5.991E+02, 1.082E+02, 6.748E+02, 1.248E+02
 2.700E+02, 3.665E+02, 0.000E+00, 5.037E+02, 9.802E+01, 6.009E+02, 1.078E+02, 6.765E+02, 1.236E+02
 2.800E+02, 3.687E+02, 0.000E+00, 5.057E+02, 9.636E+01, 6.027E+02, 1.073E+02, 6.781E+02, 1.223E+02
 2.900E+02, 3.709E+02, 0.000E+00, 5.076E+02, 9.535E+01, 6.044E+02, 1.069E+02, 6.796E+02, 1.211E+02
 3.000E+02, 3.730E+02, 0.000E+00, 5.095E+02, 9.451E+01, 6.061E+02, 1.065E+02, 6.811E+02, 1.199E+02
 3.100E+02, 3.750E+02, 0.000E+00, 5.113E+02, 9.369E+01, 6.076E+02, 1.060E+02, 6.825E+02, 1.186E+02
 3.200E+02, 3.769E+02, 0.000E+00, 5.130E+02, 9.323E+01, 6.092E+02, 1.056E+02, 6.839E+02, 1.174E+02
 3.300E+02, 3.788E+02, 0.000E+00, 5.147E+02, 9.295E+01, 6.106E+02, 1.051E+02, 6.852E+02, 1.161E+02
 3.400E+02, 3.806E+02, 0.000E+00, 5.163E+02, 9.267E+01, 6.120E+02, 1.046E+02, 6.864E+02, 1.149E+02
 3.500E+02, 3.824E+02, 0.000E+00, 5.178E+02, 9.239E+01, 6.134E+02, 1.041E+02, 6.877E+02, 1.136E+02
 3.600E+02, 3.841E+02, 0.000E+00, 5.193E+02, 9.211E+01, 6.147E+02, 1.036E+02, 6.888E+02, 1.126E+02
 3.700E+02, 3.857E+02, 0.000E+00, 5.208E+02, 9.194E+01, 6.160E+02, 1.030E+02, 6.900E+02, 1.122E+02
 3.800E+02, 3.873E+02, 0.000E+00, 5.222E+02, 9.231E+01, 6.172E+02, 1.025E+02, 6.911E+02, 1.120E+02
 3.900E+02, 3.888E+02, 0.000E+00, 5.235E+02, 9.276E+01, 6.184E+02, 1.020E+02, 6.921E+02, 1.117E+02
 4.000E+02, 3.903E+02, 0.000E+00, 5.248E+02, 9.319E+01, 6.195E+02, 1.014E+02, 6.932E+02, 1.115E+02
 4.100E+02, 3.918E+02, 0.000E+00, 5.261E+02, 9.363E+01, 6.206E+02, 1.009E+02, 6.941E+02, 1.112E+02
 4.200E+02, 3.932E+02, 0.000E+00, 5.273E+02, 9.406E+01, 6.217E+02, 1.003E+02, 6.951E+02, 1.110E+02
 4.300E+02, 3.946E+02, 0.000E+00, 5.285E+02, 9.448E+01, 6.227E+02, 9.984E+01, 6.960E+02, 1.118E+02
 4.400E+02, 3.959E+02, 0.000E+00, 5.296E+02, 9.492E+01, 6.237E+02, 9.958E+01, 6.969E+02, 1.135E+02
 4.500E+02, 3.972E+02, 0.000E+00, 5.307E+02, 9.594E+01, 6.247E+02, 9.935E+01, 6.978E+02, 1.152E+02
 4.600E+02, 3.985E+02, 0.000E+00, 5.318E+02, 9.721E+01, 6.256E+02, 9.912E+01, 6.986E+02, 1.169E+02
 4.700E+02, 3.997E+02, 0.000E+00, 5.329E+02, 9.837E+01, 6.265E+02, 9.890E+01, 6.994E+02, 1.188E+02
 4.800E+02, 4.009E+02, 0.000E+00, 5.339E+02, 9.953E+01, 6.274E+02, 9.869E+01, 7.002E+02, 1.222E+02
 4.900E+02, 4.020E+02, 0.000E+00, 5.349E+02, 1.012E+02, 6.283E+02, 9.857E+01, 7.009E+02, 1.259E+02
 5.000E+02, 4.032E+02, 0.000E+00, 5.358E+02, 1.029E+02, 6.291E+02, 9.847E+01, 7.017E+02, 1.297E+02
 5.100E+02, 4.043E+02, 0.000E+00, 5.367E+02, 1.046E+02, 6.299E+02, 9.837E+01, 7.024E+02, 1.337E+02
 5.200E+02, 4.053E+02, 0.000E+00, 5.376E+02, 1.068E+02, 6.306E+02, 9.846E+01, 7.030E+02, 1.378E+02
 5.300E+02, 4.064E+02, 0.000E+00, 5.385E+02, 1.094E+02, 6.314E+02, 9.882E+01, 7.037E+02, 1.426E+02
 5.400E+02, 4.074E+02, 0.000E+00, 5.393E+02, 1.122E+02, 6.321E+02, 9.918E+01, 7.043E+02, 1.504E+02
 5.500E+02, 4.083E+02, 0.000E+00, 5.401E+02, 1.149E+02, 6.328E+02, 9.954E+01, 7.049E+02, 1.585E+02
 5.600E+02, 4.093E+02, 0.000E+00, 5.409E+02, 1.175E+02, 6.335E+02, 1.002E+02, 7.055E+02, 1.665E+02
 5.700E+02, 4.102E+02, 0.000E+00, 5.417E+02, 1.201E+02, 6.341E+02, 1.013E+02, 7.061E+02, 1.746E+02
 5.800E+02, 4.111E+02, 0.000E+00, 5.424E+02, 1.224E+02, 6.347E+02, 1.023E+02, 7.067E+02, 1.827E+02
 5.900E+02, 4.120E+02, 0.000E+00, 5.431E+02, 1.245E+02, 6.354E+02, 1.034E+02, 7.072E+02, 1.929E+02
 6.000E+02, 4.128E+02, 0.000E+00, 5.438E+02, 1.266E+02, 6.359E+02, 1.045E+02, 7.077E+02, 2.040E+02
 6.100E+02, 4.136E+02, 0.000E+00, 5.445E+02, 1.286E+02, 6.365E+02, 1.061E+02, 7.082E+02, 2.146E+02
 6.200E+02, 4.144E+02, 0.000E+00, 5.451E+02, 1.306E+02, 6.371E+02, 1.080E+02, 7.087E+02, 2.251E+02
 6.300E+02, 4.152E+02, 0.000E+00, 5.458E+02, 1.325E+02, 6.376E+02, 1.101E+02, 7.092E+02, 2.354E+02
 6.400E+02, 4.160E+02, 0.000E+00, 5.464E+02, 1.338E+02, 6.381E+02, 1.132E+02, 7.096E+02, 2.442E+02
 6.500E+02, 4.167E+02, 0.000E+00, 5.470E+02, 1.345E+02, 6.386E+02, 1.170E+02, 7.101E+02, 2.500E+02
 6.600E+02, 4.174E+02, 0.000E+00, 5.475E+02, 1.353E+02, 6.391E+02, 1.209E+02, 7.105E+02, 2.530E+02
 6.700E+02, 4.181E+02, 0.000E+00, 5.481E+02, 1.358E+02, 6.396E+02, 1.251E+02, 7.109E+02, 2.557E+02
 6.800E+02, 4.188E+02, 0.000E+00, 5.486E+02, 1.351E+02, 6.400E+02, 1.300E+02, 7.113E+02, 2.556E+02
 6.900E+02, 4.195E+02, 0.000E+00, 5.492E+02, 1.343E+02, 6.405E+02, 1.350E+02, 7.117E+02, 2.551E+02
 7.000E+02, 4.201E+02, 0.000E+00, 5.497E+02, 1.330E+02, 6.409E+02, 1.403E+02, 7.121E+02, 2.535E+02
 7.100E+02, 4.208E+02, 0.000E+00, 5.502E+02, 1.309E+02, 6.413E+02, 1.462E+02, 7.124E+02, 2.492E+02
 7.200E+02, 4.214E+02, 0.000E+00, 5.506E+02, 1.284E+02, 6.417E+02, 1.524E+02, 7.128E+02, 2.430E+02
 7.300E+02, 4.220E+02, 0.000E+00, 5.511E+02, 1.252E+02, 6.421E+02, 1.585E+02, 7.131E+02, 2.325E+02
 7.400E+02, 4.225E+02, 0.000E+00, 5.516E+02, 1.218E+02, 6.425E+02, 1.645E+02, 7.134E+02, 2.213E+02
 7.500E+02, 4.231E+02, 0.000E+00, 5.520E+02, 1.184E+02, 6.428E+02, 1.705E+02, 7.137E+02, 2.052E+02
 7.600E+02, 4.236E+02, 0.000E+00, 5.524E+02, 1.152E+02, 6.432E+02, 1.752E+02, 7.141E+02, 1.871E+02
 7.700E+02, 4.242E+02, 0.000E+00, 5.528E+02, 1.122E+02, 6.435E+02, 1.792E+02, 7.143E+02, 1.684E+02
 7.800E+02, 4.247E+02, 0.000E+00, 5.532E+02, 1.091E+02, 6.439E+02, 1.828E+02, 7.146E+02, 1.498E+02
 7.900E+02, 4.252E+02, 5.336E+00, 5.536E+02, 1.059E+02, 6.442E+02, 1.861E+02, 7.149E+02, 1.317E+02
 8.000E+02, 4.257E+02, 1.852E+01, 5.540E+02, 1.029E+02, 6.445E+02, 1.879E+02, 7.152E+02, 1.159E+02
 8.100E+02, 4.262E+02, 3.120E+01, 5.544E+02, 9.974E+01, 6.448E+02, 1.892E+02, 7.154E+02, 1.003E+02
 8.200E+02, 4.266E+02, 4.382E+01, 5.547E+02, 9.646E+01, 6.451E+02, 1.893E+02, 7.157E+02, 8.723E+01
 8.300E+02, 4.271E+02, 5.653E+01, 5.551E+02, 9.301E+01, 6.454E+02, 1.883E+02, 7.159E+02, 7.474E+01
 8.400E+02, 4.275E+02, 6.960E+01, 5.554E+02, 8.989E+01, 6.456E+02, 1.863E+02, 7.162E+02, 6.623E+01
 8.500E+02, 4.279E+02, 7.982E+01, 5.557E+02, 8.660E+01, 6.459E+02, 1.841E+02, 7.164E+02, 6.001E+01
 8.600E+02, 4.284E+02, 8.965E+01, 5.560E+02, 8.305E+01, 6.462E+02, 1.818E+02, 7.166E+02, 5.516E+01
 8.700E+02, 4.288E+02, 9.155E+01, 5.563E+02, 8.000E+01, 6.464E+02, 1.793E+02, 7.168E+02, 5.241E+01
 8.800E+02, 4.292E+02, 8.887E+01, 5.566E+02, 7.695E+01, 6.466E+02, 1.774E+02, 7.170E+02, 5.002E+01
 8.900E+02, 4.295E+02, 8.531E+01, 5.569E+02, 7.439E+01, 6.469E+02, 1.764E+02, 7.172E+02, 4.893E+01
 9.000E+02, 4.299E+02, 8.182E+01, 5.572E+02, 7.313E+01, 6.471E+02, 1.751E+02, 7.174E+02, 4.798E+01
 9.100E+02, 4.303E+02, 7.842E+01, 5.575E+02, 7.186E+01, 6.473E+02, 1.738E+02, 7.176E+02, 4.704E+01
 9.200E+02, 4.306E+02, 7.530E+01, 5.577E+02, 7.051E+01, 6.475E+02, 1.718E+02, 7.178E+02, 4.615E+01
 9.300E+02, 4.310E+02, 7.292E+01, 5.580E+02, 6.944E+01, 6.477E+02, 1.695E+02, 7.180E+02, 4.568E+01
 9.400E+02, 4.313E+02, 7.065E+01, 5.582E+02, 6.990E+01, 6.479E+02, 1.660E+02, 7.181E+02, 4.531E+01
 9.500E+02, 4.316E+02, 6.842E+01, 5.585E+02, 7.076E+01, 6.481E+02, 1.612E+02, 7.183E+02, 4.494E+01
 9.600E+02, 4.320E+02, 6.622E+01, 5.587E+02, 7.162E+01, 6.483E+02, 1.563E+02, 7.184E+02, 4.457E+01
 9.700E+02, 4.323E+02, 6.405E+01, 5.589E+02, 7.226E+01, 6.485E+02, 1.498E+02, 7.186E+02, 4.420E+01
 9.800E+02, 4.326E+02, 6.214E+01, 5.591E+02, 7.273E+01, 6.487E+02, 1.424E+02, 7.187E+02, 4.383E+01
 9.900E+02, 4.329E+02, 6.080E+01, 5.593E+02, 7.042E+01, 6.488E+02, 1.338E+02, 7.189E+02, 4.346E+01
 1.000E+03, 4.331E+02, 5.957E+01, 5.595E+02, 6.974E+01, 6.490E+02, 1.254E+02, 7.190E+02, 4.309E+01
 1.010E+03, 4.334E+02, 5.846E+01, 5.597E+02, 7.117E+01, 6.492E+02, 1.174E+02, 7.192E+02, 4.272E+01
 1.020E+03, 4.337E+02, 5.735E+01, 5.599E+02, 7.263E+01, 6.493E+02, 1.107E+02, 7.193E+02, 4.234E+01
 1.030E+03, 4.339E+02, 5.624E+01, 5.601E+02, 7.411E+01, 6.495E+02, 1.049E+02, 7.194E+02, 4.199E+01
 1.040E+03, 4.342E+02, 5.527E+01, 5.603E+02, 7.598E+01, 6.496E+02, 9.981E+01, 7.195E+02, 4.180E+01
 1.050E+03, 4.345E+02, 5.468E+01, 5.605E+02, 7.812E+01, 6.497E+02, 9.503E+01, 7.197E+02, 4.164E+01
 1.060E+03, 4.347E+02, 5.412E+01, 5.607E+02, 8.030E+01, 6.499E+02, 9.015E+01, 7.198E+02, 4.147E+01
 1.070E+03, 4.349E+02, 5.356E+01, 5.608E+02, 8.252E+01, 6.500E+02, 8.562E+01, 7.199E+02, 4.131E+01
 1.080E+03, 4.352E+02, 5.300E+01, 5.610E+02, 8.285E+01, 6.501E+02, 8.136E+01, 7.200E+02, 4.115E+01
 1.090E+03, 4.354E+02, 5.247E+01, 5.611E+02, 7.966E+01, 6.503E+02, 7.768E+01, 7.201E+02, 4.098E+01
 1.100E+03, 4.356E+02, 5.217E+01, 5.613E+02, 8.061E+01, 6.504E+02, 7.367E+01, 7.202E+02, 3.688E+01
 1.110E+03, 4.358E+02, 5.189E+01, 5.614E+02, 8.287E+01, 6.505E+02, 6.948E+01, 7.203E+02, 2.903E+01
 1.120E+03, 4.360E+02, 5.162E+01, 5.616E+02, 8.518E+01, 6.506E+02, 6.548E+01, 7.204E+02, 2.308E+01
 1.130E+03, 4.362E+02, 5.134E+01, 5.617E+02, 8.734E+01, 6.507E+02, 6.187E+01, 7.205E+02, 2.187E+01
 1.140E+03, 4.364E+02, 5.107E+01, 5.619E+02, 8.915E+01, 6.508E+02, 5.823E+01, 7.206E+02, 1.056E+01
 1.150E+03, 4.366E+02, 5.080E+01, 5.620E+02, 9.072E+01, 6.509E+02, 5.451E+01, 7.206E+02, 0.000E+00
 1.160E+03, 4.368E+02, 5.052E+01, 5.621E+02, 9.153E+01, 6.510E+02, 5.070E+01, 7.207E+02, 0.000E+00
 1.170E+03, 4.370E+02, 5.025E+01, 5.622E+02, 9.228E+01, 6.511E+02, 4.701E+01, 7.208E+02, 0.000E+00
 1.180E+03, 4.371E+02, 4.997E+01, 5.624E+02, 9.314E+01, 6.512E+02, 4.446E+01, 7.209E+02, 0.000E+00
 1.190E+03, 4.373E+02, 4.970E+01, 5.625E+02, 9.394E+01, 6.513E+02, 4.230E+01, 7.210E+02, 0.000E+00
 1.200E+03, 4.375E+02, 4.943E+01, 5.626E+02, 9.402E+01, 6.514E+02, 4.103E+01, 7.210E+02, 0.000E+00
 1.210E+03, 4.376E+02, 4.921E+01, 5.627E+02, 9.389E+01, 6.515E+02, 3.991E+01, 7.211E+02, 0.000E+00
 1.220E+03, 4.378E+02, 4.912E+01, 5.628E+02, 9.375E+01, 6.515E+02, 3.937E+01, 7.212E+02, 0.000E+00
 1.230E+03, 4.380E+02, 4.903E+01, 5.629E+02, 9.362E+01, 6.516E+02, 3.908E+01, 7.212E+02, 0.000E+00
 1.240E+03, 4.381E+02, 4.894E+01, 5.630E+02, 9.335E+01, 6.517E+02, 3.880E+01, 7.213E+02, 0.000E+00
 1.250E+03, 4.383E+02, 4.885E+01, 5.631E+02, 9.230E+01, 6.518E+02, 3.852E+01, 7.214E+02, 0.000E+00
 1.260E+03, 4.384E+02, 4.876E+01, 5.632E+02, 9.121E+01, 6.518E+02, 3.665E+01, 7.214E+02, 0.000E+00
 1.270E+03, 4.385E+02, 4.867E+01, 5.633E+02, 9.016E+01, 6.519E+02, 3.161E+01, 7.215E+02, 0.000E+00
 1.280E+03, 4.387E+02, 4.858E+01, 5.634E+02, 8.852E+01, 6.520E+02, 2.801E+01, 7.215E+02, 0.000E+00
 1.290E+03, 4.388E+02, 4.849E+01, 5.635E+02, 8.607E+01, 6.521E+02, 2.772E+01, 7.216E+02, 0.000E+00
 1.300E+03, 4.389E+02, 4.839E+01, 5.635E+02, 8.364E+01, 6.521E+02, 2.753E+01, 7.216E+02, 0.000E+00
 1.310E+03, 4.390E+02, 4.830E+01, 5.636E+02, 8.126E+01, 6.522E+02, 2.733E+01, 7.217E+02, 0.000E+00
 1.320E+03, 4.392E+02, 4.821E+01, 5.637E+02, 7.865E+01, 6.522E+02, 2.714E+01, 7.217E+02, 0.000E+00
 1.330E+03, 4.393E+02, 4.812E+01, 5.638E+02, 7.515E+01, 6.523E+02, 2.229E+01, 7.218E+02, 0.000E+00
 1.340E+03, 4.394E+02, 4.803E+01, 5.639E+02, 7.162E+01, 6.524E+02, 1.458E+01, 7.218E+02, 0.000E+00
 1.350E+03, 4.395E+02, 4.794E+01, 5.639E+02, 6.819E+01, 6.524E+02, 1.442E+01, 7.219E+02, 0.000E+00
 1.360E+03, 4.396E+02, 4.785E+01, 5.640E+02, 6.484E+01, 6.525E+02, 1.427E+01, 7.219E+02, 0.000E+00
 1.370E+03, 4.397E+02, 4.776E+01, 5.641E+02, 6.158E+01, 6.525E+02, 1.419E+01, 7.220E+02, 0.000E+00
 1.380E+03, 4.398E+02, 4.767E+01, 5.641E+02, 5.840E+01, 6.526E+02, 1.416E+01, 7.220E+02, 0.000E+00
 1.390E+03, 4.399E+02, 4.758E+01, 5.642E+02, 5.529E+01, 6.526E+02, 1.412E+01, 7.220E+02, 0.000E+00
 1.400E+03, 4.400E+02, 4.748E+01, 5.643E+02, 5.224E+01, 6.527E+02, 1.409E+01, 7.221E+02, 0.000E+00
 1.410E+03, 4.401E+02, 4.739E+01, 5.643E+02, 4.941E+01, 6.527E+02, 1.405E+01, 7.221E+02, 0.000E+00
 1.420E+03, 4.402E+02, 4.729E+01, 5.644E+02, 4.712E+01, 6.527E+02, 1.401E+01, 7.221E+02, 0.000E+00
 1.430E+03, 4.403E+02, 4.720E+01, 5.644E+02, 4.493E+01, 6.528E+02, 1.398E+01, 7.222E+02, 0.000E+00
 1.440E+03, 4.404E+02, 4.710E+01, 5.645E+02, 3.004E+01, 6.528E+02, 1.394E+01, 7.222E+02, 0.000E+00
 1.450E+03, 4.405E+02, 4.701E+01, 5.645E+02, 2.464E+01, 6.529E+02, 1.391E+01, 7.222E+02, 0.000E+00
 1.460E+03, 4.406E+02, 4.691E+01, 5.646E+02, 2.323E+01, 6.529E+02, 1.387E+01, 7.223E+02, 0.000E+00
 1.470E+03, 4.406E+02, 4.682E+01, 5.646E+02, 2.184E+01, 6.529E+02, 1.383E+01, 7.223E+02, 0.000E+00
 1.480E+03, 4.407E+02, 4.672E+01, 5.647E+02, 2.040E+01, 6.530E+02, 1.329E+01, 7.223E+02, 0.000E+00
 1.490E+03, 4.408E+02, 4.663E+01, 5.647E+02, 1.893E+01, 6.530E+02, 1.117E+01, 7.224E+02, 0.000E+00
 1.500E+03, 4.409E+02, 4.653E+01, 5.648E+02, 1.791E+01, 6.530E+02, 9.234E+00, 7.224E+02, 0.000E+00
 1.510E+03, 4.409E+02, 4.644E+01, 5.648E+02, 1.715E+01, 6.531E+02, 8.116E+00, 7.224E+02, 0.000E+00
 1.520E+03, 4.410E+02, 4.634E+01, 5.649E+02, 1.638E+01, 6.531E+02, 2.162E+00, 7.224E+02, 0.000E+00
 1.530E+03, 4.411E+02, 4.624E+01, 5.649E+02, 1.560E+01, 6.531E+02, 0.000E+00, 7.225E+02, 0.000E+00
 1.540E+03, 4.412E+02, 4.615E+01, 5.650E+02, 1.495E+01, 6.532E+02, 0.000E+00, 7.225E+02, 0.000E+00
 1.550E+03, 4.412E+02, 4.605E+01, 5.650E+02, 1.459E+01, 6.532E+02, 0.000E+00, 7.225E+02, 0.000E+00
 1.560E+03, 4.413E+02, 4.596E+01, 5.650E+02, 1.423E+01, 6.532E+02, 0.000E+00, 7.225E+02, 0.000E+00
 1.570E+03, 4.413E+02, 4.586E+01, 5.651E+02, 1.388E+01, 6.533E+02, 0.000E+00, 7.226E+02, 0.000E+00
 1.580E+03, 4.414E+02, 4.577E+01, 5.651E+02, 1.355E+01, 6.533E+02, 0.000E+00, 7.226E+02, 0.000E+00
 1.590E+03, 4.415E+02, 4.567E+01, 5.651E+02, 1.339E+01, 6.533E+02, 0.000E+00, 7.226E+02, 0.000E+00
 1.600E+03, 4.415E+02, 4.557E+01, 5.652E+02, 1.327E+01, 6.533E+02, 0.000E+00, 7.226E+02, 0.000E+00
 1.610E+03, 4.416E+02, 4.548E+01, 5.652E+02, 1.314E+01, 6.534E+02, 0.000E+00, 7.226E+02, 0.000E+00
 1.620E+03, 4.416E+02, 4.538E+01, 5.652E+02, 1.302E+01, 6.534E+02, 0.000E+00, 7.226E+02, 0.000E+00
 1.630E+03, 4.417E+02, 4.529E+01, 5.653E+02, 1.289E+01, 6.534E+02, 0.000E+00, 7.227E+02, 0.000E+00
 1.640E+03, 4.417E+02, 4.519E+01, 5.653E+02, 1.276E+01, 6.534E+02, 0.000E+00, 7.227E+02, 0.000E+00
 1.650E+03, 4.418E+02, 4.510E+01, 5.653E+02, 1.264E+01, 6.534E+02, 0.000E+00, 7.227E+02, 0.000E+00
 1.660E+03, 4.418E+02, 4.500E+01, 5.654E+02, 1.252E+01, 6.535E+02, 0.000E+00, 7.227E+02, 0.000E+00
 1.670E+03, 4.419E+02, 4.490E+01, 5.654E+02, 1.247E+01, 6.535E+02, 0.000E+00, 7.227E+02, 0.000E+00
 1.680E+03, 4.419E+02, 4.481E+01, 5.654E+02, 1.242E+01, 6.535E+02, 0.000E+00, 7.227E+02, 0.000E+00
 1.690E+03, 4.420E+02, 4.471E+01, 5.654E+02, 1.237E+01, 6.535E+02, 0.000E+00, 7.228E+02, 0.000E+00
 1.700E+03, 4.420E+02, 4.463E+01, 5.655E+02, 1.232E+01, 6.535E+02, 0.000E+00, 7.228E+02, 0.000E+00
 1.710E+03, 4.421E+02, 4.466E+01, 5.655E+02, 1.227E+01, 6.536E+02, 0.000E+00, 7.228E+02, 0.000E+00
 1.720E+03, 4.421E+02, 4.471E+01, 5.655E+02, 1.222E+01, 6.536E+02, 0.000E+00, 7.228E+02, 0.000E+00
 1.730E+03, 4.421E+02, 4.476E+01, 5.655E+02, 1.217E+01, 6.536E+02, 0.000E+00, 7.228E+02, 0.000E+00
 1.740E+03, 4.422E+02, 4.481E+01, 5.656E+02, 1.212E+01, 6.536E+02, 0.000E+00, 7.228E+02, 0.000E+00
 1.750E+03, 4.422E+02, 4.486E+01, 5.656E+02, 1.207E+01, 6.536E+02, 0.000E+00, 7.228E+02, 0.000E+00
 1.760E+03, 4.423E+02, 4.491E+01, 5.656E+02, 1.202E+01, 6.536E+02, 0.000E+00, 7.229E+02, 0.000E+00
 1.770E+03, 4.423E+02, 4.496E+01, 5.656E+02, 1.197E+01, 6.536E+02, 0.000E+00, 7.229E+02, 0.000E+00
 1.780E+03, 4.423E+02, 4.501E+01, 5.656E+02, 1.192E+01, 6.537E+02, 0.000E+00, 7.229E+02, 0.000E+00
 1.790E+03, 4.424E+02, 4.506E+01, 5.657E+02, 1.187E+01, 6.537E+02, 0.000E+00, 7.229E+02, 0.000E+00
 1.800E+03, 4.424E+02, 4.511E+01, 5.657E+02, 1.182E+01, 6.537E+02, 0.000E+00, 7.229E+02, 0.000E+00
 1.810E+03, 4.424E+02, 4.516E+01, 5.657E+02, 1.177E+01, 6.537E+02, 0.000E+00, 7.229E+02, 0.000E+00
 1.820E+03, 4.425E+02, 4.521E+01, 5.657E+02, 1.172E+01, 6.537E+02, 0.000E+00, 7.229E+02, 0.000E+00
 1.830E+03, 4.425E+02, 4.526E+01, 5.657E+02, 1.167E+01, 6.537E+02, 0.000E+00, 7.229E+02, 0.000E+00
 1.840E+03, 4.425E+02, 4.531E+01, 5.657E+02, 1.162E+01, 6.537E+02, 0.000E+00, 7.229E+02, 0.000E+00
 1.850E+03, 4.425E+02, 4.536E+01, 5.658E+02, 1.157E+01, 6.537E+02, 0.000E+00, 7.229E+02, 0.000E+00
 1.860E+03, 4.426E+02, 4.541E+01, 5.658E+02, 1.152E+01, 6.538E+02, 0.000E+00, 7.230E+02, 0.000E+00
 1.870E+03, 4.426E+02, 4.546E+01, 5.658E+02, 1.148E+01, 6.538E+02, 0.000E+00, 7.230E+02, 0.000E+00
 1.880E+03, 4.426E+02, 4.551E+01, 5.658E+02, 1.145E+01, 6.538E+02, 0.000E+00, 7.230E+02, 0.000E+00
 1.890E+03, 4.427E+02, 4.556E+01, 5.658E+02, 1.143E+01, 6.538E+02, 0.000E+00, 7.230E+02, 0.000E+00
 1.900E+03, 4.427E+02, 4.561E+01, 5.658E+02, 1.141E+01, 6.538E+02, 0.000E+00, 7.230E+02, 0.000E+00
