s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 1.848E+00
 2.000E+01, 0.000E+00, 4.660E+00, 9.755E+01
 3.000E+01, 0.000E+00, 7.905E+01, 2.679E+02
 4.000E+01, 0.000E+00, 1.753E+02, 3.815E+02
 5.000E+01, 0.000E+00, 2.632E+02, 3.831E+02
 6.000E+01, 0.000E+00, 2.928E+02, 3.264E+02
 7.000E+01, 0.000E+00, 2.877E+02, 2.725E+02
 8.000E+01, 0.000E+00, 2.541E+02, 2.380E+02
 9.000E+01, 0.000E+00, 2.217E+02, 2.173E+02
 1.000E+02, 0.000E+00, 1.951E+02, 2.070E+02
 1.100E+02, 0.000E+00, 1.774E+02, 2.027E+02
 1.200E+02, 2.370E-01, 1.656E+02, 2.015E+02
 1.300E+02, 2.454E+01, 1.579E+02, 2.016E+02
 1.400E+02, 6.795E+01, 1.539E+02, 2.017E+02
 1.500E+02, 1.103E+02, 1.521E+02, 2.019E+02
 1.600E+02, 1.508E+02, 1.513E+02, 2.031E+02
 1.700E+02, 1.852E+02, 1.514E+02, 2.069E+02
 1.800E+02, 1.932E+02, 1.515E+02, 2.136E+02
 1.900E+02, 1.969E+02, 1.515E+02, 2.250E+02
 2.000E+02, 1.861E+02, 1.516E+02, 2.415E+02
 2.100E+02, 1.710E+02, 1.519E+02, 2.627E+02
 2.200E+02, 1.566E+02, 1.532E+02, 2.899E+02
 2.300E+02, 1.425E+02, 1.556E+02, 3.204E+02
 2.400E+02, 1.308E+02, 1.591E+02, 3.519E+02
 2.500E+02, 1.228E+02, 1.648E+02, 3.854E+02
 2.600E+02, 1.155E+02, 1.723E+02, 4.239E+02
 2.700E+02, 1.107E+02, 1.822E+02, 4.627E+02
 2.800E+02, 1.064E+02, 1.941E+02, 4.420E+02
 2.900E+02, 1.040E+02, 2.080E+02, 3.563E+02
 3.000E+02, 1.022E+02, 2.249E+02, 2.329E+02
 3.100E+02, 1.011E+02, 2.422E+02, 1.323E+02
 3.200E+02, 1.005E+02, 2.599E+02, 8.240E+01
 3.300E+02, 1.001E+02, 2.784E+02, 6.606E+01
 3.400E+02, 1.001E+02, 2.980E+02, 6.038E+01
 3.500E+02, 1.002E+02, 3.206E+02, 5.724E+01
 3.600E+02, 1.002E+02, 3.466E+02, 5.509E+01
 3.700E+02, 1.002E+02, 3.440E+02, 5.346E+01
 3.800E+02, 1.002E+02, 3.171E+02, 5.274E+01
 3.900E+02, 1.002E+02, 2.623E+02, 5.150E+01
 4.000E+02, 1.003E+02, 1.915E+02, 5.105E+01
 4.100E+02, 1.005E+02, 1.268E+02, 4.980E+01
 4.200E+02, 1.011E+02, 8.068E+01, 4.894E+01
 4.300E+02, 1.020E+02, 6.035E+01, 4.890E+01
 4.400E+02, 1.031E+02, 5.053E+01, 4.851E+01
 4.500E+02, 1.047E+02, 4.673E+01, 4.750E+01
 4.600E+02, 1.065E+02, 4.445E+01, 4.701E+01
 4.700E+02, 1.094E+02, 4.283E+01, 4.698E+01
 4.800E+02, 1.125E+02, 4.161E+01, 4.716E+01
 4.900E+02, 1.165E+02, 4.056E+01, 4.597E+01
 5.000E+02, 1.209E+02, 3.993E+01, 4.583E+01
 5.100E+02, 1.260E+02, 3.957E+01, 4.528E+01
 5.200E+02, 1.317E+02, 3.880E+01, 4.548E+01
 5.300E+02, 1.380E+02, 3.842E+01, 4.601E+01
 5.400E+02, 1.455E+02, 3.818E+01, 4.649E+01
 5.500E+02, 1.531E+02, 3.728E+01, 4.683E+01
 5.600E+02, 1.606E+02, 3.680E+01, 4.644E+01
 5.700E+02, 1.682E+02, 3.667E+01, 4.573E+01
 5.800E+02, 1.762E+02, 3.678E+01, 4.602E+01
 5.900E+02, 1.843E+02, 3.635E+01, 4.544E+01
 6.000E+02, 1.929E+02, 3.575E+01, 4.564E+01
 6.100E+02, 2.016E+02, 3.540E+01, 4.505E+01
 6.200E+02, 2.120E+02, 3.526E+01, 4.566E+01
 6.300E+02, 2.244E+02, 3.529E+01, 4.531E+01
 6.400E+02, 2.322E+02, 3.551E+01, 4.471E+01
 6.500E+02, 2.276E+02, 3.490E+01, 4.485E+01
 6.600E+02, 2.201E+02, 3.435E+01, 4.474E+01
 6.700E+02, 1.989E+02, 3.444E+01, 4.461E+01
 6.800E+02, 1.750E+02, 3.408E+01, 4.497E+01
 6.900E+02, 1.447E+02, 3.395E+01, 4.460E+01
 7.000E+02, 1.119E+02, 3.434E+01, 4.495E+01
 7.100E+02, 8.513E+01, 3.459E+01, 4.448E+01
 7.200E+02, 6.371E+01, 3.485E+01, 4.350E+01
 7.300E+02, 4.711E+01, 3.515E+01, 4.357E+01
 7.400E+02, 4.047E+01, 3.515E+01, 4.431E+01
 7.500E+02, 3.488E+01, 3.481E+01, 4.445E+01
 7.600E+02, 3.271E+01, 3.431E+01, 4.393E+01
 7.700E+02, 3.101E+01, 3.454E+01, 4.368E+01
 7.800E+02, 2.994E+01, 3.444E+01, 4.374E+01
 7.900E+02, 2.907E+01, 3.408E+01, 4.359E+01
 8.000E+02, 2.840E+01, 3.428E+01, 4.320E+01
 8.100E+02, 2.785E+01, 3.407E+01, 4.319E+01
 8.200E+02, 2.735E+01, 3.377E+01, 4.304E+01
 8.300E+02, 2.689E+01, 3.442E+01, 4.279E+01
 8.400E+02, 2.651E+01, 3.417E+01, 4.255E+01
 8.500E+02, 2.637E+01, 3.356E+01, 1.201E+00
 8.600E+02, 2.623E+01, 3.364E+01, 0.000E+00
 8.700E+02, 2.591E+01, 3.369E+01, 0.000E+00
 8.800E+02, 2.555E+01, 3.364E+01, 0.000E+00
 8.900E+02, 2.541E+01, 3.345E+01, 0.000E+00
 9.000E+02, 2.538E+01, 3.364E+01, 0.000E+00
 9.100E+02, 2.517E+01, 3.378E+01, 0.000E+00
 9.200E+02, 2.475E+01, 3.348E+01, 0.000E+00
 9.300E+02, 2.442E+01, 3.366E+01, 0.000E+00
