s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_40p00_035","HRRPUA-CONE_40p00_035","WALL TEMPERATURE-CONE_40p00_050","HRRPUA-CONE_40p00_050","WALL TEMPERATURE-CONE_40p00_075","HRRPUA-CONE_40p00_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.978E+02, 0.000E+00, 2.647E+02, 0.000E+00, 3.660E+02, 0.000E+00
 2.000E+01, 3.337E+02, 0.000E+00, 4.365E+02, 0.000E+00, 5.744E+02, 0.000E+00
 3.000E+01, 3.875E+02, 0.000E+00, 4.941E+02, 0.000E+00, 6.290E+02, 0.000E+00
 4.000E+01, 4.192E+02, 0.000E+00, 5.252E+02, 0.000E+00, 6.563E+02, 0.000E+00
 5.000E+01, 4.402E+02, 0.000E+00, 5.447E+02, 0.000E+00, 6.728E+02, 1.198E+00
 6.000E+01, 4.553E+02, 0.000E+00, 5.583E+02, 0.000E+00, 6.841E+02, 5.740E+01
 7.000E+01, 4.667E+02, 0.000E+00, 5.685E+02, 0.000E+00, 6.926E+02, 1.292E+02
 8.000E+01, 4.758E+02, 0.000E+00, 5.765E+02, 0.000E+00, 6.991E+02, 1.597E+02
 9.000E+01, 4.831E+02, 0.000E+00, 5.829E+02, 0.000E+00, 7.044E+02, 1.584E+02
 1.000E+02, 4.893E+02, 0.000E+00, 5.882E+02, 9.914E+00, 7.088E+02, 1.469E+02
 1.100E+02, 4.944E+02, 0.000E+00, 5.927E+02, 4.655E+01, 7.124E+02, 1.416E+02
 1.200E+02, 4.988E+02, 0.000E+00, 5.964E+02, 9.672E+01, 7.155E+02, 1.388E+02
 1.300E+02, 5.026E+02, 0.000E+00, 5.997E+02, 1.169E+02, 7.182E+02, 1.323E+02
 1.400E+02, 5.059E+02, 0.000E+00, 6.025E+02, 1.218E+02, 7.205E+02, 1.268E+02
 1.500E+02, 5.088E+02, 0.000E+00, 6.050E+02, 1.160E+02, 7.225E+02, 1.228E+02
 1.600E+02, 5.114E+02, 4.303E+00, 6.072E+02, 1.054E+02, 7.243E+02, 1.204E+02
 1.700E+02, 5.138E+02, 2.322E+01, 6.092E+02, 9.847E+01, 7.259E+02, 1.202E+02
 1.800E+02, 5.159E+02, 4.295E+01, 6.109E+02, 9.773E+01, 7.274E+02, 1.200E+02
 1.900E+02, 5.178E+02, 5.871E+01, 6.126E+02, 9.712E+01, 7.287E+02, 1.198E+02
 2.000E+02, 5.195E+02, 7.313E+01, 6.140E+02, 9.697E+01, 7.299E+02, 1.189E+02
 2.100E+02, 5.211E+02, 7.917E+01, 6.154E+02, 9.609E+01, 7.310E+02, 1.168E+02
 2.200E+02, 5.226E+02, 8.210E+01, 6.167E+02, 9.430E+01, 7.321E+02, 1.146E+02
 2.300E+02, 5.240E+02, 8.044E+01, 6.179E+02, 9.275E+01, 7.331E+02, 1.139E+02
 2.400E+02, 5.253E+02, 7.707E+01, 6.190E+02, 9.089E+01, 7.340E+02, 1.154E+02
 2.500E+02, 5.265E+02, 7.375E+01, 6.200E+02, 8.944E+01, 7.349E+02, 1.169E+02
 2.600E+02, 5.277E+02, 7.070E+01, 6.210E+02, 8.800E+01, 7.357E+02, 1.172E+02
 2.700E+02, 5.288E+02, 6.976E+01, 6.220E+02, 8.678E+01, 7.365E+02, 1.158E+02
 2.800E+02, 5.298E+02, 6.985E+01, 6.229E+02, 8.733E+01, 7.372E+02, 1.167E+02
