s,kW/m2,kW/m2
 1.880E+02, 1.218E+02, 9.266E+01
 1.920E+02, 1.182E+02, 9.082E+01
 1.960E+02, 1.135E+02, 8.887E+01
 2.000E+02, 1.081E+02, 8.683E+01
 2.040E+02, 1.031E+02, 8.470E+01
 2.080E+02, 9.872E+01, 8.243E+01
 2.120E+02, 9.471E+01, 8.008E+01
 2.160E+02, 9.099E+01, 7.759E+01
 2.200E+02, 8.778E+01, 7.510E+01
 2.240E+02, 8.510E+01, 7.325E+01
 2.280E+02, 8.267E+01, 7.215E+01
 2.320E+02, 8.086E+01, 7.114E+01
 2.360E+02, 7.974E+01, 6.994E+01
 2.400E+02, 7.897E+01, 6.851E+01
 2.440E+02, 7.785E+01, 6.622E+01
 2.480E+02, 7.617E+01, 6.298E+01
 2.520E+02, 7.406E+01, 6.032E+01
 2.560E+02, 7.207E+01, 5.944E+01
 2.600E+02, 7.052E+01, 5.944E+01
 2.640E+02, 6.940E+01, 5.897E+01
 2.680E+02, 6.838E+01, 5.796E+01
 2.720E+02, 6.732E+01, 5.626E+01
 2.760E+02, 6.622E+01, 5.325E+01
 2.800E+02, 6.508E+01, 4.990E+01
 2.840E+02, 6.392E+01, 4.827E+01
 2.880E+02, 6.268E+01, 4.840E+01
 2.920E+02, 6.140E+01, 4.890E+01
 2.960E+02, 6.009E+01, 4.950E+01
 3.000E+02, 5.873E+01, 5.007E+01
 3.040E+02, 5.730E+01, 5.016E+01
 3.080E+02, 5.594E+01, 4.980E+01
 3.120E+02, 5.489E+01, 4.934E+01
 3.160E+02, 5.419E+01, 4.886E+01
 3.200E+02, 5.367E+01, 4.834E+01
 3.240E+02, 5.308E+01, 4.764E+01
 3.280E+02, 5.242E+01, 4.677E+01
 3.320E+02, 5.168E+01, 4.561E+01
 3.360E+02, 5.074E+01, 4.395E+01
 3.400E+02, 4.933E+01, 4.236E+01
 3.440E+02, 4.751E+01, 4.196E+01
 3.480E+02, 4.575E+01, 4.256E+01
 3.520E+02, 4.469E+01, 4.260E+01
 3.560E+02, 4.440E+01, 4.150E+01
 3.600E+02, 4.443E+01, 4.002E+01
 3.640E+02, 4.429E+01, 3.874E+01
 3.680E+02, 4.387E+01, 3.769E+01
 3.720E+02, 4.327E+01, 3.751E+01
 3.760E+02, 4.238E+01, 3.869E+01
 3.800E+02, 4.095E+01, 4.020E+01
 3.840E+02, 3.900E+01, 4.121E+01
 3.880E+02, 3.718E+01, 4.180E+01
 3.920E+02, 3.615E+01, 4.168E+01
 3.960E+02, 3.602E+01, 4.057E+01
 4.000E+02, 3.626E+01, 3.947E+01
 4.040E+02, 3.654E+01, 3.946E+01
 4.080E+02, 3.688E+01, 4.018E+01
 4.120E+02, 3.724E+01, 4.061E+01
 4.160E+02, 3.748E+01, 4.054E+01
 4.200E+02, 3.749E+01, 4.034E+01
 4.240E+02, 3.728E+01, 4.019E+01
 4.280E+02, 3.704E+01, 4.011E+01
 4.320E+02, 3.678E+01, 4.026E+01
 4.360E+02, 3.651E+01, 4.072E+01
 4.400E+02, 3.622E+01, 4.103E+01
 4.440E+02, 3.588E+01, 4.066E+01
 4.480E+02, 3.544E+01, 3.996E+01
 4.520E+02, 3.495E+01, 4.010E+01
 4.560E+02, 3.434E+01, 4.132E+01
 4.600E+02, 3.352E+01, 4.291E+01
 4.640E+02, 3.251E+01, 4.481E+01
 4.680E+02, 3.164E+01, 4.679E+01
 4.720E+02, 3.131E+01, 4.801E+01
 4.760E+02, 3.153E+01, 4.833E+01
 4.800E+02, 3.190E+01, 4.874E+01
 4.840E+02, 3.186E+01, 4.990E+01
 4.880E+02, 3.132E+01, 5.141E+01
 4.920E+02, 3.048E+01, 5.247E+01
 4.960E+02, 2.968E+01, 5.302E+01
 5.000E+02, 2.898E+01, 5.344E+01
 5.040E+02, 2.836E+01, 5.384E+01
 5.080E+02, 2.795E+01, 5.425E+01
 5.120E+02, 2.811E+01, 5.476E+01
 5.160E+02, 2.884E+01, 5.538E+01
 5.200E+02, 2.972E+01, 5.549E+01
 5.240E+02, 3.043E+01, 5.443E+01
 5.280E+02, 3.089E+01, 5.303E+01
 5.320E+02, 3.122E+01, 5.289E+01
 5.360E+02, 3.127E+01, 5.406E+01
 5.400E+02, 3.087E+01, 5.564E+01
 5.440E+02, 3.013E+01, 5.764E+01
 5.480E+02, 2.951E+01, 5.972E+01
 5.520E+02, 2.937E+01, 6.126E+01
 5.560E+02, 2.969E+01, 6.227E+01
 5.600E+02, 3.011E+01, 6.317E+01
 5.640E+02, 3.034E+01, 6.402E+01
 5.680E+02, 3.034E+01, 6.468E+01
 5.720E+02, 3.023E+01, 6.451E+01
 5.760E+02, 3.012E+01, 6.365E+01
 5.800E+02, 3.004E+01, 6.341E+01
 5.840E+02, 2.998E+01, 6.441E+01
 5.880E+02, 2.997E+01, 6.584E+01
 5.920E+02, 3.011E+01, 6.706E+01
 5.960E+02, 3.038E+01, 6.811E+01
 6.000E+02, 3.063E+01, 6.895E+01
 6.040E+02, 3.062E+01, 6.945E+01
 6.080E+02, 3.032E+01, 6.993E+01
 6.120E+02, 2.989E+01, 7.081E+01
 6.160E+02, 2.980E+01, 7.197E+01
 6.200E+02, 3.022E+01, 7.289E+01
 6.240E+02, 3.100E+01, 7.341E+01
 6.280E+02, 3.189E+01, 7.380E+01
 6.320E+02, 3.290E+01, 7.418E+01
 6.360E+02, 3.403E+01, 7.455E+01
 6.400E+02, 3.511E+01, 7.467E+01
 6.440E+02, 3.580E+01, 7.445E+01
 6.480E+02, 3.607E+01, 7.420E+01
 6.520E+02, 3.616E+01, 7.422E+01
 6.560E+02, 3.647E+01, 7.447E+01
 6.600E+02, 3.711E+01, 7.513E+01
 6.640E+02, 3.797E+01, 7.634E+01
 6.680E+02, 3.874E+01, 7.756E+01
 6.720E+02, 3.926E+01, 7.832E+01
 6.760E+02, 3.956E+01, 7.875E+01
 6.800E+02, 3.980E+01, 7.888E+01
 6.840E+02, 4.003E+01, 7.864E+01
 6.880E+02, 4.025E+01, 7.846E+01
 6.920E+02, 4.047E+01, 7.865E+01
 6.960E+02, 4.073E+01, 7.910E+01
 7.000E+02, 4.106E+01, 7.982E+01
 7.040E+02, 4.141E+01, 8.085E+01
 7.080E+02, 4.153E+01, 8.185E+01
 7.120E+02, 4.114E+01, 8.260E+01
 7.160E+02, 4.031E+01, 8.318E+01
 7.200E+02, 3.956E+01, 8.354E+01
 7.240E+02, 3.942E+01, 8.365E+01
 7.280E+02, 3.992E+01, 8.385E+01
 7.320E+02, 4.070E+01, 8.438E+01
 7.360E+02, 4.162E+01, 8.507E+01
 7.400E+02, 4.272E+01, 8.568E+01
 7.440E+02, 4.393E+01, 8.619E+01
 7.480E+02, 4.501E+01, 8.673E+01
 7.520E+02, 4.581E+01, 8.734E+01
 7.560E+02, 4.637E+01, 8.802E+01
 7.600E+02, 4.689E+01, 8.881E+01
 7.640E+02, 4.738E+01, 8.972E+01
 7.680E+02, 4.785E+01, 9.052E+01
 7.720E+02, 4.826E+01, 9.104E+01
 7.760E+02, 4.837E+01, 9.149E+01
 7.800E+02, 4.807E+01, 9.233E+01
 7.840E+02, 4.755E+01, 9.352E+01
 7.880E+02, 4.732E+01, 9.446E+01
 7.920E+02, 4.764E+01, 9.479E+01
 7.960E+02, 4.839E+01, 9.500E+01
 8.000E+02, 4.919E+01, 9.594E+01
 8.040E+02, 4.989E+01, 9.754E+01
 8.080E+02, 5.051E+01, 9.908E+01
 8.120E+02, 5.107E+01, 1.004E+02
 8.160E+02, 5.151E+01, 1.013E+02
 8.200E+02, 5.181E+01, 1.015E+02
 8.240E+02, 5.204E+01, 1.010E+02
 8.280E+02, 5.237E+01, 1.010E+02
 8.320E+02, 5.288E+01, 1.020E+02
 8.360E+02, 5.353E+01, 1.033E+02
 8.400E+02, 5.414E+01, 1.043E+02
 8.440E+02, 5.458E+01, 1.050E+02
 8.480E+02, 5.484E+01, 1.056E+02
 8.520E+02, 5.506E+01, 1.061E+02
 8.560E+02, 5.527E+01, 1.066E+02
 8.600E+02, 5.549E+01, 1.076E+02
 8.640E+02, 5.569E+01, 1.090E+02
 8.680E+02, 5.580E+01, 1.100E+02
 8.720E+02, 5.575E+01, 1.105E+02
 8.760E+02, 5.558E+01, 1.110E+02
 8.800E+02, 5.545E+01, 1.122E+02
 8.840E+02, 5.543E+01, 1.139E+02
 8.880E+02, 5.552E+01, 1.152E+02
 8.920E+02, 5.569E+01, 1.158E+02
 8.960E+02, 5.608E+01, 1.162E+02
 9.000E+02, 5.671E+01, 1.168E+02
 9.040E+02, 5.747E+01, 1.175E+02
 9.080E+02, 5.808E+01, 1.182E+02
 9.120E+02, 5.849E+01, 1.190E+02
 9.160E+02, 5.875E+01, 1.196E+02
 9.200E+02, 5.892E+01, 1.202E+02
 9.240E+02, 5.893E+01, 1.206E+02
 9.280E+02, 5.878E+01, 1.216E+02
 9.320E+02, 5.864E+01, 1.231E+02
 9.360E+02, 5.864E+01, 1.246E+02
 9.400E+02, 5.880E+01, 1.255E+02
 9.440E+02, 5.906E+01, 1.261E+02
 9.480E+02, 5.942E+01, 1.271E+02
 9.520E+02, 5.992E+01, 1.284E+02
 9.560E+02, 6.052E+01, 1.297E+02
 9.600E+02, 6.108E+01, 1.304E+02
 9.640E+02, 6.154E+01, 1.309E+02
 9.680E+02, 6.189E+01, 1.315E+02
 9.720E+02, 6.220E+01, 1.322E+02
 9.760E+02, 6.240E+01, 1.330E+02
 9.800E+02, 6.249E+01, 1.338E+02
 9.840E+02, 6.253E+01, 1.346E+02
 9.880E+02, 6.268E+01, 1.354E+02
 9.920E+02, 6.298E+01, 1.361E+02
 9.960E+02, 6.336E+01, 1.367E+02
 1.000E+03, 6.374E+01, 1.372E+02
 1.004E+03, 6.406E+01, 1.377E+02
 1.008E+03, 6.435E+01, 1.382E+02
 1.012E+03, 6.463E+01, 1.388E+02
 1.016E+03, 6.495E+01, 1.393E+02
 1.020E+03, 6.531E+01, 1.394E+02
 1.024E+03, 6.568E+01, 1.395E+02
 1.028E+03, 6.610E+01, 1.399E+02
 1.032E+03, 6.658E+01, 1.407E+02
 1.036E+03, 6.710E+01, 1.411E+02
 1.040E+03, 6.755E+01, 1.406E+02
 1.044E+03, 6.788E+01, 1.398E+02
 1.048E+03, 6.812E+01, 1.400E+02
 1.052E+03, 6.839E+01, 1.409E+02
 1.056E+03, 6.884E+01, 1.417E+02
 1.060E+03, 6.948E+01, 1.420E+02
 1.064E+03, 7.015E+01, 1.423E+02
 1.068E+03, 7.061E+01, 1.428E+02
 1.072E+03, 7.081E+01, 1.434E+02
 1.076E+03, 7.087E+01, 1.439E+02
 1.080E+03, 7.111E+01, 1.441E+02
 1.084E+03, 7.172E+01, 1.442E+02
 1.088E+03, 7.262E+01, 1.443E+02
 1.092E+03, 7.353E+01, 1.445E+02
 1.096E+03, 7.433E+01, 1.448E+02
 1.100E+03, 7.502E+01, 1.452E+02
 1.104E+03, 7.561E+01, 1.455E+02
 1.108E+03, 7.588E+01, 1.455E+02
 1.112E+03, 7.576E+01, 1.453E+02
 1.116E+03, 7.545E+01, 1.450E+02
 1.120E+03, 7.540E+01, 1.447E+02
 1.124E+03, 7.579E+01, 1.444E+02
 1.128E+03, 7.651E+01, 1.440E+02
 1.132E+03, 7.722E+01, 1.437E+02
 1.136E+03, 7.779E+01, 1.440E+02
 1.140E+03, 7.823E+01, 1.451E+02
 1.144E+03, 7.862E+01, 1.465E+02
 1.148E+03, 7.894E+01, 1.477E+02
 1.152E+03, 7.920E+01, 1.489E+02
 1.156E+03, 7.942E+01, 1.493E+02
 1.160E+03, 7.980E+01, 1.487E+02
 1.164E+03, 8.041E+01, 1.480E+02
 1.168E+03, 8.118E+01, 1.477E+02
 1.172E+03, 8.187E+01, 1.475E+02
 1.176E+03, 8.232E+01, 1.476E+02
 1.180E+03, 8.253E+01, 1.481E+02
 1.184E+03, 8.275E+01, 1.484E+02
 1.188E+03, 8.327E+01, 1.482E+02
 1.192E+03, 8.411E+01, 1.476E+02
 1.196E+03, 8.510E+01, 1.463E+02
 1.200E+03, 8.588E+01, 1.442E+02
 1.204E+03, 8.634E+01, 1.427E+02
 1.208E+03, 8.658E+01, 1.428E+02
 1.212E+03, 8.682E+01, 1.439E+02
 1.216E+03, 8.714E+01, 1.455E+02
 1.220E+03, 8.753E+01, 1.477E+02
 1.224E+03, 8.792E+01, 1.495E+02
 1.228E+03, 8.832E+01, 1.503E+02
 1.232E+03, 8.872E+01, 1.506E+02
 1.236E+03, 8.912E+01, 1.510E+02
 1.240E+03, 8.947E+01, 1.516E+02
 1.244E+03, 8.976E+01, 1.520E+02
 1.248E+03, 9.001E+01, 1.519E+02
 1.252E+03, 9.039E+01, 1.516E+02
 1.256E+03, 9.103E+01, 1.515E+02
 1.260E+03, 9.189E+01, 1.517E+02
 1.264E+03, 9.276E+01, 1.522E+02
 1.268E+03, 9.341E+01, 1.531E+02
 1.272E+03, 9.384E+01, 1.540E+02
 1.276E+03, 9.420E+01, 1.546E+02
 1.280E+03, 9.469E+01, 1.548E+02
 1.284E+03, 9.536E+01, 1.551E+02
 1.288E+03, 9.614E+01, 1.557E+02
 1.292E+03, 9.682E+01, 1.565E+02
 1.296E+03, 9.729E+01, 1.576E+02
 1.300E+03, 9.757E+01, 1.590E+02
 1.304E+03, 9.784E+01, 1.601E+02
 1.308E+03, 9.817E+01, 1.610E+02
 1.312E+03, 9.857E+01, 1.618E+02
 1.316E+03, 9.900E+01, 1.629E+02
 1.320E+03, 9.944E+01, 1.641E+02
 1.324E+03, 9.989E+01, 1.653E+02
 1.328E+03, 1.004E+02, 1.664E+02
 1.332E+03, 1.008E+02, 1.675E+02
 1.336E+03, 1.012E+02, 1.689E+02
 1.340E+03, 1.016E+02, 1.704E+02
 1.344E+03, 1.020E+02, 1.721E+02
 1.348E+03, 1.023E+02, 1.740E+02
 1.352E+03, 1.026E+02, 1.759E+02
 1.356E+03, 1.028E+02, 1.775E+02
 1.360E+03, 1.031E+02, 1.791E+02
 1.364E+03, 1.034E+02, 1.812E+02
 1.368E+03, 1.038E+02, 1.841E+02
 1.372E+03, 1.040E+02, 1.872E+02
 1.376E+03, 1.041E+02, 1.899E+02
 1.380E+03, 1.042E+02, 1.922E+02
 1.384E+03, 1.042E+02, 1.933E+02
 1.388E+03, 1.045E+02, 1.927E+02
 1.392E+03, 1.049E+02, 1.922E+02
 1.396E+03, 1.053E+02, 1.924E+02
 1.400E+03, 1.054E+02, 1.933E+02
 1.404E+03, 1.051E+02, 1.946E+02
 1.408E+03, 1.047E+02, 1.965E+02
 1.412E+03, 1.044E+02, 1.984E+02
 1.416E+03, 1.046E+02, 2.001E+02
 1.420E+03, 1.052E+02, 2.017E+02
 1.424E+03, 1.057E+02, 2.031E+02
 1.428E+03, 1.060E+02, 2.043E+02
 1.432E+03, 1.061E+02, 2.055E+02
 1.436E+03, 1.063E+02, 2.065E+02
 1.440E+03, 1.065E+02, 2.075E+02
 1.444E+03, 1.068E+02, 2.092E+02
 1.448E+03, 1.072E+02, 2.115E+02
 1.452E+03, 1.075E+02, 2.137E+02
 1.456E+03, 1.076E+02, 2.155E+02
 1.460E+03, 1.077E+02, 2.171E+02
 1.464E+03, 1.077E+02, 2.184E+02
 1.468E+03, 1.078E+02, 2.194E+02
 1.472E+03, 1.079E+02, 2.208E+02
 1.476E+03, 1.081E+02, 2.230E+02
 1.480E+03, 1.082E+02, 2.254E+02
 1.484E+03, 1.084E+02, 2.270E+02
 1.488E+03, 1.086E+02, 2.279E+02
 1.492E+03, 1.087E+02, 2.287E+02
 1.496E+03, 1.087E+02, 2.298E+02
 1.500E+03, 1.086E+02, 2.310E+02
 1.504E+03, 1.085E+02, 2.326E+02
 1.508E+03, 1.083E+02, 2.347E+02
 1.512E+03, 1.081E+02, 2.368E+02
 1.516E+03, 1.079E+02, 2.390E+02
 1.520E+03, 1.077E+02, 2.414E+02
 1.524E+03, 1.075E+02, 2.446E+02
 1.528E+03, 1.074E+02, 2.485E+02
 1.532E+03, 1.075E+02, 2.519E+02
 1.536E+03, 1.079E+02, 2.546E+02
 1.540E+03, 1.087E+02, 2.570E+02
 1.544E+03, 1.094E+02, 2.597E+02
 1.548E+03, 1.102E+02, 2.624E+02
 1.552E+03, 1.108E+02, 2.656E+02
 1.556E+03, 1.114E+02, 2.694E+02
 1.560E+03, 1.115E+02, 2.731E+02
 1.564E+03, 1.113E+02, 2.761E+02
 1.568E+03, 1.109E+02, 2.786E+02
 1.572E+03, 1.105E+02, 2.814E+02
 1.576E+03, 1.103E+02, 2.847E+02
 1.580E+03, 1.102E+02, 2.878E+02
 1.584E+03, 1.102E+02, 2.898E+02
 1.588E+03, 1.103E+02, 2.911E+02
 1.592E+03, 1.106E+02, 2.920E+02
 1.596E+03, 1.109E+02, 2.925E+02
 1.600E+03, 1.109E+02, 2.928E+02
 1.604E+03, 1.107E+02, 2.931E+02
 1.608E+03, 1.104E+02, 2.934E+02
 1.612E+03, 1.097E+02, 2.945E+02
 1.616E+03, 1.087E+02, 2.966E+02
 1.620E+03, 1.075E+02, 2.988E+02
 1.624E+03, 1.067E+02, 3.009E+02
 1.628E+03, 1.066E+02, 3.029E+02
 1.632E+03, 1.070E+02, 3.036E+02
 1.636E+03, 1.077E+02, 3.030E+02
 1.640E+03, 1.086E+02, 3.027E+02
 1.644E+03, 1.098E+02, 3.041E+02
 1.648E+03, 1.110E+02, 3.062E+02
 1.652E+03, 1.119E+02, 3.081E+02
 1.656E+03, 1.123E+02, 3.094E+02
 1.660E+03, 1.124E+02, 3.104E+02
 1.664E+03, 1.126E+02, 3.107E+02
 1.668E+03, 1.129E+02, 3.104E+02
 1.672E+03, 1.132E+02, 3.095E+02
 1.676E+03, 1.135E+02, 3.080E+02
 1.680E+03, 1.136E+02, 3.068E+02
 1.684E+03, 1.134E+02, 3.065E+02
 1.688E+03, 1.133E+02, 3.064E+02
 1.692E+03, 1.132E+02, 3.059E+02
 1.696E+03, 1.133E+02, 3.047E+02
 1.700E+03, 1.134E+02, 3.028E+02
 1.704E+03, 1.137E+02, 2.997E+02
 1.708E+03, 1.141E+02, 2.964E+02
 1.712E+03, 1.146E+02, 2.943E+02
 1.716E+03, 1.152E+02, 2.932E+02
 1.720E+03, 1.155E+02, 2.923E+02
 1.724E+03, 1.156E+02, 2.914E+02
 1.728E+03, 1.157E+02, 2.906E+02
 1.732E+03, 1.160E+02, 2.895E+02
 1.736E+03, 1.163E+02, 2.882E+02
 1.740E+03, 1.167E+02, 2.878E+02
 1.744E+03, 1.172E+02, 2.887E+02
 1.748E+03, 1.179E+02, 2.896E+02
 1.752E+03, 1.186E+02, 2.876E+02
 1.756E+03, 1.193E+02, 2.834E+02
 1.760E+03, 1.199E+02, 2.808E+02
 1.764E+03, 1.204E+02, 2.812E+02
 1.768E+03, 1.208E+02, 2.820E+02
 1.772E+03, 1.214E+02, 2.810E+02
 1.776E+03, 1.220E+02, 2.785E+02
 1.780E+03, 1.227E+02, 2.752E+02
 1.784E+03, 1.234E+02, 2.710E+02
 1.788E+03, 1.240E+02, 2.669E+02
 1.792E+03, 1.246E+02, 2.644E+02
 1.796E+03, 1.252E+02, 2.630E+02
 1.800E+03, 1.260E+02, 2.617E+02
 1.804E+03, 1.268E+02, 2.604E+02
 1.808E+03, 1.277E+02, 2.589E+02
 1.812E+03, 1.287E+02, 2.563E+02
 1.816E+03, 1.297E+02, 2.531E+02
 1.820E+03, 1.308E+02, 2.504E+02
 1.824E+03, 1.318E+02, 2.484E+02
 1.828E+03, 1.327E+02, 2.463E+02
 1.832E+03, 1.335E+02, 2.432E+02
 1.836E+03, 1.345E+02, 2.395E+02
 1.840E+03, 1.359E+02, 2.364E+02
 1.844E+03, 1.376E+02, 2.339E+02
 1.848E+03, 1.394E+02, 2.318E+02
 1.852E+03, 1.410E+02, 2.299E+02
 1.856E+03, 1.424E+02, 2.282E+02
 1.860E+03, 1.437E+02, 2.259E+02
 1.864E+03, 1.444E+02, 2.227E+02
 1.868E+03, 1.443E+02, 2.200E+02
 1.872E+03, 1.439E+02, 2.190E+02
 1.876E+03, 1.436E+02, 2.188E+02
 1.880E+03, 1.437E+02, 2.180E+02
 1.884E+03, 1.441E+02, 2.167E+02
 1.888E+03, 1.446E+02, 2.148E+02
 1.892E+03, 1.454E+02, 2.121E+02
 1.896E+03, 1.464E+02, 2.091E+02
 1.900E+03, 1.475E+02, 2.065E+02
 1.904E+03, 1.485E+02, 2.043E+02
 1.908E+03, 1.495E+02, 2.018E+02
 1.912E+03, 1.504E+02, 1.982E+02
 1.916E+03, 1.512E+02, 1.940E+02
 1.920E+03, 1.520E+02, 1.888E+02
 1.924E+03, 1.526E+02, 1.828E+02
 1.928E+03, 1.533E+02, 1.779E+02
 1.932E+03, 1.539E+02, 1.755E+02
 1.936E+03, 1.544E+02, 1.742E+02
 1.940E+03, 1.550E+02, 1.736E+02
 1.944E+03, 1.558E+02, 1.736E+02
 1.948E+03, 1.570E+02, 1.728E+02
 1.952E+03, 1.584E+02, 1.704E+02
 1.956E+03, 1.596E+02, 1.675E+02
 1.960E+03, 1.607E+02, 1.651E+02
 1.964E+03, 1.616E+02, 1.630E+02
 1.968E+03, 1.624E+02, 1.610E+02
 1.972E+03, 1.631E+02, 1.591E+02
 1.976E+03, 1.637E+02, 1.570E+02
 1.980E+03, 1.643E+02, 1.543E+02
 1.984E+03, 1.652E+02, 1.509E+02
 1.988E+03, 1.665E+02, 1.477E+02
 1.992E+03, 1.679E+02, 1.447E+02
 1.996E+03, 1.690E+02, 1.420E+02
 2.000E+03, 1.698E+02, 1.395E+02
 2.004E+03, 1.702E+02, 1.372E+02
 2.008E+03, 1.707E+02, 1.350E+02
 2.012E+03, 1.712E+02, 1.328E+02
 2.016E+03, 1.718E+02, 1.306E+02
 2.020E+03, 1.725E+02, 1.281E+02
 2.024E+03, 1.733E+02, 1.254E+02
 2.028E+03, 1.744E+02, 1.229E+02
 2.032E+03, 1.756E+02, 1.204E+02
 2.036E+03, 1.768E+02, 1.181E+02
 2.040E+03, 1.780E+02, 1.160E+02
 2.044E+03, 1.792E+02, 1.140E+02
 2.048E+03, 1.806E+02, 1.117E+02
 2.052E+03, 1.824E+02, 1.090E+02
 2.056E+03, 1.846E+02, 1.063E+02
 2.060E+03, 1.867E+02, 1.040E+02
 2.064E+03, 1.885E+02, 1.020E+02
 2.068E+03, 1.900E+02, 9.989E+01
 2.072E+03, 1.914E+02, 9.762E+01
 2.076E+03, 1.928E+02, 9.536E+01
 2.080E+03, 1.943E+02, 9.325E+01
 2.084E+03, 1.958E+02, 9.122E+01
 2.088E+03, 1.975E+02, 8.926E+01
 2.092E+03, 1.994E+02, 8.738E+01
 2.096E+03, 2.016E+02, 8.547E+01
 2.100E+03, 2.037E+02, 8.349E+01
 2.104E+03, 2.055E+02, 8.146E+01
 2.108E+03, 2.070E+02, 7.942E+01
 2.112E+03, 2.083E+02, 7.740E+01
 2.116E+03, 2.099E+02, 7.551E+01
 2.120E+03, 2.117E+02, 7.392E+01
 2.124E+03, 2.136E+02, 7.247E+01
 2.128E+03, 2.152E+02, 7.096E+01
 2.132E+03, 2.164E+02, 6.939E+01
 2.136E+03, 2.172E+02, 6.788E+01
 2.140E+03, 2.178E+02, 6.653E+01
 2.144E+03, 2.183E+02, 6.531E+01
 2.148E+03, 2.185E+02, 6.430E+01
 2.152E+03, 2.187E+02, 6.349E+01
 2.156E+03, 2.189E+02, 6.248E+01
 2.160E+03, 2.190E+02, 6.103E+01
 2.164E+03, 2.192E+02, 5.946E+01
 2.168E+03, 2.196E+02, 5.826E+01
 2.172E+03, 2.205E+02, 5.740E+01
 2.176E+03, 2.217E+02, 5.680E+01
 2.180E+03, 2.229E+02, 5.658E+01
 2.184E+03, 2.241E+02, 5.646E+01
 2.188E+03, 2.253E+02, 5.603E+01
 2.192E+03, 2.264E+02, 5.535E+01
 2.196E+03, 2.269E+02, 5.460E+01
 2.200E+03, 2.267E+02, 5.380E+01
 2.204E+03, 2.263E+02, 5.300E+01
 2.208E+03, 2.262E+02, 5.231E+01
 2.212E+03, 2.269E+02, 5.170E+01
 2.216E+03, 2.281E+02, 5.120E+01
 2.220E+03, 2.292E+02, 5.087E+01
 2.224E+03, 2.302E+02, 5.059E+01
 2.228E+03, 2.310E+02, 5.032E+01
 2.232E+03, 2.317E+02, 5.003E+01
 2.236E+03, 2.321E+02, 4.955E+01
 2.240E+03, 2.321E+02, 4.881E+01
 2.244E+03, 2.320E+02, 4.805E+01
 2.248E+03, 2.317E+02, 4.751E+01
 2.252E+03, 2.311E+02, 4.711E+01
 2.256E+03, 2.302E+02, 4.673E+01
 2.260E+03, 2.294E+02, 4.635E+01
 2.264E+03, 2.290E+02, 4.596E+01
 2.268E+03, 2.290E+02, 4.558E+01
 2.272E+03, 2.290E+02, 4.518E+01
 2.276E+03, 2.287E+02, 4.466E+01
 2.280E+03, 2.282E+02, 4.399E+01
 2.284E+03, 2.274E+02, 4.339E+01
 2.288E+03, 2.263E+02, 4.313E+01
 2.292E+03, 2.247E+02, 4.306E+01
 2.296E+03, 2.228E+02, 4.295E+01
 2.300E+03, 2.211E+02, 4.280E+01
 2.304E+03, 2.199E+02, 4.257E+01
 2.308E+03, 2.193E+02, 4.217E+01
 2.312E+03, 2.188E+02, 4.170E+01
 2.316E+03, 2.183E+02, 4.130E+01
 2.320E+03, 2.178E+02, 4.101E+01
