s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 7.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.300E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.700E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.900E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.600E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.800E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.200E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.800E+01, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+01, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E+01, 0.000E+00, 0.000E+00, 0.000E+00
 4.700E+01, 0.000E+00, 0.000E+00, 0.000E+00
 4.900E+01, 0.000E+00, 0.000E+00, 0.000E+00
 5.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 5.300E+01, 0.000E+00, 0.000E+00, 0.000E+00
 5.500E+01, 0.000E+00, 0.000E+00, 2.503E+02
 5.700E+01, 0.000E+00, 0.000E+00, 5.691E+02
 5.900E+01, 0.000E+00, 0.000E+00, 6.410E+02
 6.100E+01, 0.000E+00, 0.000E+00, 6.915E+02
 6.300E+01, 0.000E+00, 0.000E+00, 7.308E+02
 6.600E+01, 0.000E+00, 0.000E+00, 7.602E+02
 6.800E+01, 0.000E+00, 0.000E+00, 7.756E+02
 7.000E+01, 0.000E+00, 0.000E+00, 7.775E+02
 7.200E+01, 0.000E+00, 0.000E+00, 7.750E+02
 7.400E+01, 0.000E+00, 0.000E+00, 7.709E+02
 7.600E+01, 0.000E+00, 0.000E+00, 7.658E+02
 7.800E+01, 0.000E+00, 0.000E+00, 7.615E+02
 8.000E+01, 0.000E+00, 0.000E+00, 7.588E+02
 8.200E+01, 0.000E+00, 0.000E+00, 7.574E+02
 8.400E+01, 0.000E+00, 0.000E+00, 7.568E+02
 8.700E+01, 0.000E+00, 0.000E+00, 7.559E+02
 8.900E+01, 0.000E+00, 0.000E+00, 7.561E+02
 9.100E+01, 0.000E+00, 0.000E+00, 7.588E+02
 9.300E+01, 0.000E+00, 0.000E+00, 7.654E+02
 9.500E+01, 0.000E+00, 0.000E+00, 7.765E+02
 9.700E+01, 0.000E+00, 0.000E+00, 7.905E+02
 9.900E+01, 0.000E+00, 0.000E+00, 8.065E+02
 1.010E+02, 0.000E+00, 0.000E+00, 8.233E+02
 1.030E+02, 0.000E+00, 0.000E+00, 8.387E+02
 1.050E+02, 0.000E+00, 1.508E+01, 8.517E+02
 1.080E+02, 0.000E+00, 2.993E+02, 8.635E+02
 1.100E+02, 0.000E+00, 4.477E+02, 8.686E+02
 1.120E+02, 0.000E+00, 4.892E+02, 8.688E+02
 1.140E+02, 0.000E+00, 5.194E+02, 8.665E+02
 1.160E+02, 0.000E+00, 5.450E+02, 8.634E+02
 1.180E+02, 0.000E+00, 5.647E+02, 8.608E+02
 1.200E+02, 0.000E+00, 5.781E+02, 8.585E+02
 1.220E+02, 0.000E+00, 5.869E+02, 8.557E+02
 1.240E+02, 0.000E+00, 5.919E+02, 8.508E+02
 1.260E+02, 0.000E+00, 5.929E+02, 8.435E+02
 1.290E+02, 0.000E+00, 5.914E+02, 8.295E+02
 1.310E+02, 0.000E+00, 5.887E+02, 8.118E+02
 1.330E+02, 0.000E+00, 5.858E+02, 7.963E+02
 1.350E+02, 0.000E+00, 5.829E+02, 7.808E+02
 1.370E+02, 0.000E+00, 5.806E+02, 7.666E+02
 1.390E+02, 0.000E+00, 5.789E+02, 7.546E+02
 1.410E+02, 0.000E+00, 5.779E+02, 7.444E+02
 1.430E+02, 0.000E+00, 5.773E+02, 7.365E+02
 1.450E+02, 0.000E+00, 5.770E+02, 7.306E+02
 1.470E+02, 0.000E+00, 5.765E+02, 7.263E+02
 1.500E+02, 0.000E+00, 5.760E+02, 7.237E+02
 1.520E+02, 0.000E+00, 5.766E+02, 7.230E+02
 1.540E+02, 0.000E+00, 5.785E+02, 7.236E+02
 1.560E+02, 0.000E+00, 5.820E+02, 7.244E+02
 1.580E+02, 0.000E+00, 5.877E+02, 7.257E+02
 1.600E+02, 0.000E+00, 5.951E+02, 7.275E+02
 1.620E+02, 0.000E+00, 6.034E+02, 7.303E+02
 1.640E+02, 0.000E+00, 6.127E+02, 7.343E+02
 1.660E+02, 0.000E+00, 6.225E+02, 7.394E+02
 1.680E+02, 0.000E+00, 6.320E+02, 7.458E+02
 1.710E+02, 0.000E+00, 6.425E+02, 7.548E+02
 1.730E+02, 0.000E+00, 6.514E+02, 7.626E+02
 1.750E+02, 0.000E+00, 6.570E+02, 7.671E+02
 1.770E+02, 0.000E+00, 6.604E+02, 7.717E+02
 1.790E+02, 0.000E+00, 6.620E+02, 7.782E+02
 1.810E+02, 0.000E+00, 6.621E+02, 7.890E+02
 1.830E+02, 0.000E+00, 6.611E+02, 8.063E+02
 1.850E+02, 0.000E+00, 6.593E+02, 8.287E+02
 1.870E+02, 0.000E+00, 6.576E+02, 8.571E+02
 1.890E+02, 0.000E+00, 6.561E+02, 8.899E+02
 1.920E+02, 0.000E+00, 6.544E+02, 9.326E+02
 1.940E+02, 0.000E+00, 6.525E+02, 9.738E+02
 1.960E+02, 0.000E+00, 6.501E+02, 1.003E+03
