s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_9p40_035","HRRPUA-CONE_9p40_035","WALL TEMPERATURE-CONE_9p40_050","HRRPUA-CONE_9p40_050","WALL TEMPERATURE-CONE_9p40_075","HRRPUA-CONE_9p40_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 2.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 3.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 6.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 7.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 8.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 9.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 1.150E-02
 1.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.818E+02, 7.557E+00
 1.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.818E+02, 3.118E+01
 1.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 3.770E+02, 6.004E+01
 1.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 3.770E+02, 8.988E+01
 1.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.387E+02, 1.196E+02
 1.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 1.150E-02, 4.387E+02, 1.487E+02
 1.600E+01, 2.700E+01, 0.000E+00, 1.985E+02, 4.263E+00, 4.822E+02, 1.788E+02
 1.700E+01, 2.700E+01, 0.000E+00, 1.985E+02, 1.732E+01, 4.822E+02, 2.086E+02
 1.800E+01, 2.700E+01, 0.000E+00, 2.667E+02, 3.294E+01, 5.143E+02, 2.379E+02
 1.900E+01, 2.700E+01, 0.000E+00, 2.667E+02, 4.916E+01, 5.143E+02, 2.544E+02
 2.000E+01, 2.700E+01, 0.000E+00, 3.142E+02, 6.533E+01, 5.395E+02, 2.537E+02
 2.100E+01, 2.700E+01, 0.000E+00, 3.142E+02, 8.153E+01, 5.395E+02, 2.517E+02
 2.200E+01, 2.700E+01, 0.000E+00, 3.500E+02, 9.813E+01, 5.599E+02, 2.496E+02
 2.300E+01, 2.700E+01, 0.000E+00, 3.500E+02, 1.149E+02, 5.599E+02, 2.471E+02
 2.400E+01, 2.700E+01, 0.000E+00, 3.780E+02, 1.310E+02, 5.765E+02, 2.445E+02
 2.500E+01, 2.700E+01, 0.000E+00, 3.780E+02, 1.445E+02, 5.765E+02, 2.419E+02
 2.600E+01, 2.700E+01, 0.000E+00, 4.011E+02, 1.490E+02, 5.906E+02, 2.393E+02
 2.700E+01, 2.700E+01, 1.132E-02, 4.011E+02, 1.521E+02, 5.906E+02, 2.367E+02
 2.800E+01, 1.474E+02, 1.698E+00, 4.206E+02, 1.551E+02, 6.027E+02, 2.340E+02
 2.900E+01, 1.474E+02, 7.141E+00, 4.206E+02, 1.579E+02, 6.027E+02, 2.314E+02
 3.000E+01, 1.968E+02, 1.385E+01, 4.371E+02, 1.606E+02, 6.132E+02, 2.287E+02
 3.100E+01, 1.968E+02, 2.084E+01, 4.371E+02, 1.633E+02, 6.132E+02, 2.261E+02
 3.200E+01, 2.324E+02, 2.782E+01, 4.514E+02, 1.660E+02, 6.225E+02, 2.234E+02
 3.300E+01, 2.324E+02, 3.477E+01, 4.514E+02, 1.682E+02, 6.225E+02, 2.207E+02
 3.400E+01, 2.602E+02, 4.179E+01, 4.640E+02, 1.685E+02, 6.309E+02, 2.181E+02
 3.500E+01, 2.602E+02, 4.878E+01, 4.640E+02, 1.671E+02, 6.309E+02, 2.154E+02
 3.600E+01, 2.827E+02, 5.579E+01, 4.752E+02, 1.655E+02, 6.385E+02, 2.135E+02
 3.700E+01, 2.827E+02, 6.289E+01, 4.752E+02, 1.638E+02, 6.385E+02, 2.128E+02
 3.800E+01, 3.021E+02, 7.012E+01, 4.852E+02, 1.621E+02, 6.454E+02, 2.120E+02
