s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 1.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 1.811E+01
 1.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.366E+02, 5.166E+01
 1.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.366E+02, 8.425E+01
 1.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.416E+02, 1.170E+02
 1.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.416E+02, 1.495E+02
 1.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.952E+02, 1.831E+02
 1.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.952E+02, 2.166E+02
 2.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 6.274E+02, 2.491E+02
 2.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 6.274E+02, 2.798E+02
 2.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 6.490E+02, 3.019E+02
 2.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 6.490E+02, 3.202E+02
 2.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 6.644E+02, 3.381E+02
 2.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 6.644E+02, 3.562E+02
 2.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 6.766E+02, 3.740E+02
 2.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 3.145E-02, 6.766E+02, 3.917E+02
 2.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 3.119E+02, 7.720E+00, 6.861E+02, 4.094E+02
 2.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 3.119E+02, 2.193E+01, 6.861E+02, 4.266E+02
 3.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.021E+02, 3.952E+01, 6.938E+02, 4.391E+02
 3.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.021E+02, 5.758E+01, 6.938E+02, 4.337E+02
 3.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.552E+02, 7.523E+01, 7.003E+02, 4.254E+02
 3.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.552E+02, 9.279E+01, 7.003E+02, 4.167E+02
 3.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.901E+02, 1.098E+02, 7.059E+02, 4.080E+02
 3.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.901E+02, 1.270E+02, 7.059E+02, 3.992E+02
 3.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.142E+02, 1.443E+02, 7.106E+02, 3.903E+02
 3.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.142E+02, 1.614E+02, 7.106E+02, 3.810E+02
 3.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.327E+02, 1.785E+02, 7.147E+02, 3.716E+02
 3.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.327E+02, 1.956E+02, 7.147E+02, 3.635E+02
 4.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.473E+02, 2.123E+02, 7.184E+02, 3.573E+02
 4.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.473E+02, 2.293E+02, 7.184E+02, 3.513E+02
 4.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.588E+02, 2.422E+02, 7.215E+02, 3.453E+02
 4.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.588E+02, 2.514E+02, 7.215E+02, 3.394E+02
 4.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.683E+02, 2.598E+02, 7.243E+02, 3.335E+02
 4.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.683E+02, 2.673E+02, 7.243E+02, 3.275E+02
 4.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.763E+02, 2.749E+02, 7.269E+02, 3.216E+02
 4.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.763E+02, 2.824E+02, 7.269E+02, 3.157E+02
 4.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.831E+02, 2.897E+02, 7.291E+02, 3.102E+02
 4.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.831E+02, 2.928E+02, 7.291E+02, 3.049E+02
 5.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.890E+02, 2.940E+02, 7.312E+02, 2.995E+02
 5.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.890E+02, 2.950E+02, 7.312E+02, 2.942E+02
 5.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.941E+02, 2.960E+02, 7.332E+02, 2.888E+02
 5.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.941E+02, 2.969E+02, 7.332E+02, 2.836E+02
 5.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.985E+02, 2.977E+02, 7.349E+02, 2.786E+02
 5.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.985E+02, 2.985E+02, 7.349E+02, 2.736E+02
 5.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 6.025E+02, 2.993E+02, 7.365E+02, 2.687E+02
 5.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 3.145E-02, 6.025E+02, 3.000E+02, 7.365E+02, 2.641E+02
 5.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.304E+02, 7.864E+00, 6.060E+02, 3.008E+02, 7.381E+02, 2.595E+02
 5.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.304E+02, 2.231E+01, 6.060E+02, 2.995E+02, 7.381E+02, 2.549E+02
 6.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 3.024E+02, 3.927E+01, 6.091E+02, 2.960E+02, 7.394E+02, 2.502E+02
 6.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 3.024E+02, 5.622E+01, 6.091E+02, 2.923E+02, 7.394E+02, 2.455E+02
 6.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 3.489E+02, 7.299E+01, 6.120E+02, 2.885E+02, 7.408E+02, 2.408E+02
 6.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 3.489E+02, 8.937E+01, 6.120E+02, 2.846E+02, 7.408E+02, 2.361E+02
 6.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 3.820E+02, 1.045E+02, 6.146E+02, 2.807E+02, 7.420E+02, 2.314E+02
 6.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 3.820E+02, 1.198E+02, 6.146E+02, 2.768E+02, 7.420E+02, 2.272E+02
 6.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.062E+02, 1.307E+02, 6.169E+02, 2.729E+02, 7.432E+02, 2.233E+02
 6.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.062E+02, 1.409E+02, 6.169E+02, 2.691E+02, 7.432E+02, 2.194E+02
 6.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.255E+02, 1.514E+02, 6.191E+02, 2.655E+02, 7.443E+02, 2.154E+02
 6.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.255E+02, 1.620E+02, 6.191E+02, 2.627E+02, 7.443E+02, 2.115E+02
 7.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.412E+02, 1.725E+02, 6.211E+02, 2.604E+02, 7.454E+02, 2.075E+02
 7.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.412E+02, 1.831E+02, 6.211E+02, 2.581E+02, 7.454E+02, 2.036E+02
 7.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.538E+02, 1.933E+02, 6.230E+02, 2.558E+02, 7.464E+02, 1.996E+02
 7.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.538E+02, 2.004E+02, 6.230E+02, 2.536E+02, 7.464E+02, 1.961E+02
 7.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.644E+02, 2.062E+02, 6.247E+02, 2.514E+02, 7.474E+02, 1.936E+02
 7.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.644E+02, 2.107E+02, 6.247E+02, 2.492E+02, 7.474E+02, 1.911E+02
 7.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.734E+02, 2.148E+02, 6.263E+02, 2.468E+02, 7.483E+02, 1.886E+02
 7.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.734E+02, 2.188E+02, 6.263E+02, 2.442E+02, 7.483E+02, 1.862E+02
 7.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.811E+02, 2.228E+02, 6.279E+02, 2.417E+02, 7.492E+02, 1.837E+02
 7.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.811E+02, 2.268E+02, 6.279E+02, 2.391E+02, 7.492E+02, 1.813E+02
 8.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.878E+02, 2.302E+02, 6.293E+02, 2.365E+02, 7.501E+02, 1.788E+02
 8.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.878E+02, 2.335E+02, 6.293E+02, 2.339E+02, 7.501E+02, 1.767E+02
 8.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.937E+02, 2.367E+02, 6.307E+02, 2.314E+02, 7.509E+02, 1.772E+02
 8.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.937E+02, 2.400E+02, 6.307E+02, 2.288E+02, 7.509E+02, 1.783E+02
 8.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.989E+02, 2.432E+02, 6.320E+02, 2.262E+02, 7.517E+02, 1.796E+02
 8.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.989E+02, 2.465E+02, 6.320E+02, 2.237E+02, 7.517E+02, 1.809E+02
 8.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.035E+02, 2.494E+02, 6.332E+02, 2.211E+02, 7.525E+02, 1.822E+02
 8.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.035E+02, 2.506E+02, 6.332E+02, 2.185E+02, 7.525E+02, 1.835E+02
 8.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.077E+02, 2.513E+02, 6.344E+02, 2.159E+02, 7.533E+02, 1.848E+02
 8.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.077E+02, 2.520E+02, 6.344E+02, 2.135E+02, 7.533E+02, 1.861E+02
 9.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.114E+02, 2.517E+02, 6.355E+02, 2.112E+02, 7.540E+02, 1.876E+02
 9.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.114E+02, 2.493E+02, 6.355E+02, 2.089E+02, 7.540E+02, 1.893E+02
 9.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.148E+02, 2.466E+02, 6.366E+02, 2.066E+02, 7.547E+02, 1.909E+02
 9.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.148E+02, 2.438E+02, 6.366E+02, 2.043E+02, 7.547E+02, 1.926E+02
 9.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.179E+02, 2.413E+02, 6.377E+02, 2.020E+02, 7.554E+02, 1.943E+02
 9.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.179E+02, 2.388E+02, 6.377E+02, 2.000E+02, 7.554E+02, 1.960E+02
 9.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.207E+02, 2.363E+02, 6.387E+02, 1.980E+02, 7.561E+02, 1.977E+02
 9.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.207E+02, 2.337E+02, 6.387E+02, 1.960E+02, 7.561E+02, 1.994E+02
 9.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.232E+02, 2.312E+02, 6.397E+02, 1.939E+02, 7.567E+02, 2.011E+02
 9.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.232E+02, 2.287E+02, 6.397E+02, 1.918E+02, 7.567E+02, 2.025E+02
 1.000E+02, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.256E+02, 2.263E+02, 6.406E+02, 1.898E+02, 7.574E+02, 2.038E+02
 1.010E+02, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.256E+02, 2.242E+02, 6.406E+02, 1.876E+02, 7.574E+02, 2.052E+02
 1.020E+02, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.279E+02, 2.221E+02, 6.415E+02, 1.852E+02, 7.580E+02, 2.065E+02
 1.030E+02, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.279E+02, 2.201E+02, 6.415E+02, 1.828E+02, 7.580E+02, 2.078E+02
 1.040E+02, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.299E+02, 2.180E+02, 6.424E+02, 1.804E+02, 7.586E+02, 2.091E+02
 1.050E+02, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.299E+02, 2.160E+02, 6.424E+02, 1.783E+02, 7.586E+02, 2.104E+02
 1.060E+02, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.319E+02, 2.141E+02, 6.432E+02, 1.764E+02, 7.591E+02, 2.117E+02
 1.070E+02, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.319E+02, 2.122E+02, 6.432E+02, 1.745E+02, 7.591E+02, 2.120E+02
 1.080E+02, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.337E+02, 2.101E+02, 6.440E+02, 1.736E+02, 7.597E+02, 2.119E+02
 1.090E+02, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.337E+02, 2.080E+02, 6.440E+02, 1.731E+02, 7.597E+02, 2.118E+02
 1.100E+02, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.354E+02, 2.059E+02, 6.448E+02, 1.726E+02, 7.603E+02, 2.117E+02
 1.110E+02, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.354E+02, 2.037E+02, 6.448E+02, 1.722E+02, 7.603E+02, 2.116E+02
 1.120E+02, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.370E+02, 2.016E+02, 6.456E+02, 1.718E+02, 7.608E+02, 2.115E+02
 1.130E+02, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.370E+02, 1.995E+02, 6.456E+02, 1.714E+02, 7.608E+02, 2.114E+02
 1.140E+02, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.385E+02, 1.975E+02, 6.464E+02, 1.712E+02, 7.613E+02, 2.113E+02
 1.150E+02, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.385E+02, 1.955E+02, 6.464E+02, 1.713E+02, 7.613E+02, 2.122E+02
 1.160E+02, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.400E+02, 1.935E+02, 6.471E+02, 1.714E+02, 7.619E+02, 2.147E+02
 1.170E+02, 2.700E+01, 0.000E+00, 2.700E+01, 3.145E-02, 5.400E+02, 1.915E+02, 6.471E+02, 1.715E+02, 7.619E+02, 2.173E+02
 1.180E+02, 2.700E+01, 0.000E+00, 1.738E+02, 4.742E+00, 5.414E+02, 1.895E+02, 6.478E+02, 1.716E+02, 7.624E+02, 2.199E+02
 1.190E+02, 2.700E+01, 0.000E+00, 1.738E+02, 1.874E+01, 5.414E+02, 1.875E+02, 6.478E+02, 1.717E+02, 7.624E+02, 2.225E+02
 1.200E+02, 2.700E+01, 0.000E+00, 2.291E+02, 3.317E+01, 5.427E+02, 1.852E+02, 6.485E+02, 1.718E+02, 7.628E+02, 2.251E+02
 1.210E+02, 2.700E+01, 0.000E+00, 2.291E+02, 4.747E+01, 5.427E+02, 1.824E+02, 6.485E+02, 1.715E+02, 7.628E+02, 2.277E+02
 1.220E+02, 2.700E+01, 0.000E+00, 2.673E+02, 6.165E+01, 5.440E+02, 1.795E+02, 6.492E+02, 1.712E+02, 7.633E+02, 2.303E+02
 1.230E+02, 2.700E+01, 0.000E+00, 2.673E+02, 7.522E+01, 5.440E+02, 1.765E+02, 6.492E+02, 1.709E+02, 7.633E+02, 2.330E+02
 1.240E+02, 2.700E+01, 0.000E+00, 2.962E+02, 8.838E+01, 5.452E+02, 1.736E+02, 6.498E+02, 1.706E+02, 7.638E+02, 2.364E+02
 1.250E+02, 2.700E+01, 0.000E+00, 2.962E+02, 9.965E+01, 5.452E+02, 1.706E+02, 6.498E+02, 1.703E+02, 7.638E+02, 2.400E+02
 1.260E+02, 2.700E+01, 0.000E+00, 3.182E+02, 1.118E+02, 5.464E+02, 1.677E+02, 6.505E+02, 1.700E+02, 7.643E+02, 2.436E+02
 1.270E+02, 2.700E+01, 0.000E+00, 3.182E+02, 1.207E+02, 5.464E+02, 1.652E+02, 6.505E+02, 1.700E+02, 7.643E+02, 2.473E+02
 1.280E+02, 2.700E+01, 0.000E+00, 3.368E+02, 1.285E+02, 5.475E+02, 1.630E+02, 6.511E+02, 1.702E+02, 7.647E+02, 2.509E+02
 1.290E+02, 2.700E+01, 0.000E+00, 3.368E+02, 1.362E+02, 5.475E+02, 1.609E+02, 6.511E+02, 1.705E+02, 7.647E+02, 2.545E+02
 1.300E+02, 2.700E+01, 0.000E+00, 3.524E+02, 1.439E+02, 5.486E+02, 1.589E+02, 6.517E+02, 1.708E+02, 7.652E+02, 2.581E+02
 1.310E+02, 2.700E+01, 0.000E+00, 3.524E+02, 1.500E+02, 5.486E+02, 1.568E+02, 6.517E+02, 1.711E+02, 7.652E+02, 2.617E+02
 1.320E+02, 2.700E+01, 0.000E+00, 3.652E+02, 1.554E+02, 5.497E+02, 1.547E+02, 6.523E+02, 1.714E+02, 7.656E+02, 2.654E+02
 1.330E+02, 2.700E+01, 0.000E+00, 3.652E+02, 1.608E+02, 5.497E+02, 1.527E+02, 6.523E+02, 1.715E+02, 7.656E+02, 2.693E+02
 1.340E+02, 2.700E+01, 0.000E+00, 3.761E+02, 1.662E+02, 5.507E+02, 1.509E+02, 6.529E+02, 1.711E+02, 7.660E+02, 2.732E+02
 1.350E+02, 2.700E+01, 0.000E+00, 3.761E+02, 1.717E+02, 5.507E+02, 1.491E+02, 6.529E+02, 1.707E+02, 7.660E+02, 2.772E+02
 1.360E+02, 2.700E+01, 0.000E+00, 3.854E+02, 1.772E+02, 5.517E+02, 1.474E+02, 6.535E+02, 1.706E+02, 7.665E+02, 2.811E+02
 1.370E+02, 2.700E+01, 0.000E+00, 3.854E+02, 1.827E+02, 5.517E+02, 1.456E+02, 6.535E+02, 1.704E+02, 7.665E+02, 2.851E+02
 1.380E+02, 2.700E+01, 0.000E+00, 3.936E+02, 1.881E+02, 5.527E+02, 1.438E+02, 6.541E+02, 1.702E+02, 7.669E+02, 2.893E+02
 1.390E+02, 2.700E+01, 0.000E+00, 3.936E+02, 1.932E+02, 5.527E+02, 1.421E+02, 6.541E+02, 1.701E+02, 7.669E+02, 2.936E+02
 1.400E+02, 2.700E+01, 0.000E+00, 4.008E+02, 1.977E+02, 5.536E+02, 1.406E+02, 6.546E+02, 1.701E+02, 7.673E+02, 2.978E+02
 1.410E+02, 2.700E+01, 0.000E+00, 4.008E+02, 2.010E+02, 5.536E+02, 1.395E+02, 6.546E+02, 1.703E+02, 7.673E+02, 3.016E+02
 1.420E+02, 2.700E+01, 0.000E+00, 4.072E+02, 2.036E+02, 5.546E+02, 1.384E+02, 6.552E+02, 1.705E+02, 7.677E+02, 3.052E+02
 1.430E+02, 2.700E+01, 0.000E+00, 4.072E+02, 2.061E+02, 5.546E+02, 1.373E+02, 6.552E+02, 1.707E+02, 7.677E+02, 3.089E+02
 1.440E+02, 2.700E+01, 0.000E+00, 4.129E+02, 2.088E+02, 5.554E+02, 1.362E+02, 6.557E+02, 1.710E+02, 7.681E+02, 3.125E+02
 1.450E+02, 2.700E+01, 0.000E+00, 4.129E+02, 2.115E+02, 5.554E+02, 1.351E+02, 6.557E+02, 1.712E+02, 7.681E+02, 3.162E+02
 1.460E+02, 2.700E+01, 0.000E+00, 4.180E+02, 2.142E+02, 5.563E+02, 1.340E+02, 6.562E+02, 1.716E+02, 7.685E+02, 3.198E+02
 1.470E+02, 2.700E+01, 0.000E+00, 4.180E+02, 2.162E+02, 5.563E+02, 1.330E+02, 6.562E+02, 1.727E+02, 7.685E+02, 3.234E+02
 1.480E+02, 2.700E+01, 0.000E+00, 4.226E+02, 2.177E+02, 5.572E+02, 1.320E+02, 6.568E+02, 1.738E+02, 7.689E+02, 3.271E+02
 1.490E+02, 2.700E+01, 0.000E+00, 4.226E+02, 2.191E+02, 5.572E+02, 1.310E+02, 6.568E+02, 1.750E+02, 7.689E+02, 3.303E+02
 1.500E+02, 2.700E+01, 0.000E+00, 4.268E+02, 2.205E+02, 5.580E+02, 1.301E+02, 6.573E+02, 1.764E+02, 7.692E+02, 3.323E+02
 1.510E+02, 2.700E+01, 0.000E+00, 4.268E+02, 2.213E+02, 5.580E+02, 1.292E+02, 6.573E+02, 1.781E+02, 7.692E+02, 3.341E+02
 1.520E+02, 2.700E+01, 0.000E+00, 4.305E+02, 2.206E+02, 5.588E+02, 1.282E+02, 6.577E+02, 1.798E+02, 7.696E+02, 3.359E+02
 1.530E+02, 2.700E+01, 0.000E+00, 4.305E+02, 2.195E+02, 5.588E+02, 1.274E+02, 6.577E+02, 1.818E+02, 7.696E+02, 3.377E+02
 1.540E+02, 2.700E+01, 0.000E+00, 4.340E+02, 2.184E+02, 5.596E+02, 1.267E+02, 6.582E+02, 1.841E+02, 7.700E+02, 3.395E+02
