s,C,kW/m2,C,kW/m2
 1.320E+02, 5.808E+02, 0.000E+00, 7.045E+02, 4.950E+02
 1.340E+02, 5.820E+02, 0.000E+00, 7.055E+02, 4.882E+02
 1.360E+02, 5.831E+02, 0.000E+00, 7.065E+02, 4.830E+02
 1.380E+02, 5.843E+02, 0.000E+00, 7.075E+02, 4.777E+02
 1.400E+02, 5.854E+02, 0.000E+00, 7.084E+02, 4.725E+02
 1.420E+02, 5.865E+02, 0.000E+00, 7.093E+02, 4.672E+02
 1.440E+02, 5.875E+02, 0.000E+00, 7.102E+02, 4.619E+02
 1.460E+02, 5.886E+02, 0.000E+00, 7.111E+02, 4.567E+02
 1.480E+02, 5.896E+02, 2.768E+01, 7.120E+02, 4.514E+02
 1.500E+02, 5.906E+02, 4.040E+01, 7.129E+02, 4.461E+02
 1.520E+02, 5.916E+02, 5.600E+01, 7.137E+02, 4.408E+02
 1.540E+02, 5.926E+02, 7.212E+01, 7.145E+02, 4.354E+02
 1.560E+02, 5.936E+02, 8.939E+01, 7.153E+02, 4.290E+02
 1.580E+02, 5.945E+02, 1.088E+02, 7.161E+02, 4.221E+02
 1.600E+02, 5.954E+02, 1.290E+02, 7.169E+02, 4.152E+02
 1.620E+02, 5.963E+02, 1.538E+02, 7.177E+02, 4.082E+02
 1.640E+02, 5.972E+02, 1.835E+02, 7.185E+02, 4.012E+02
 1.660E+02, 5.981E+02, 2.171E+02, 7.192E+02, 3.942E+02
 1.680E+02, 5.990E+02, 2.467E+02, 7.199E+02, 3.870E+02
 1.700E+02, 5.998E+02, 2.737E+02, 7.206E+02, 3.798E+02
 1.720E+02, 6.007E+02, 2.959E+02, 7.214E+02, 3.726E+02
 1.740E+02, 6.015E+02, 3.139E+02, 7.220E+02, 3.654E+02
 1.760E+02, 6.023E+02, 3.310E+02, 7.227E+02, 3.582E+02
 1.780E+02, 6.031E+02, 3.427E+02, 7.234E+02, 3.509E+02
 1.800E+02, 6.039E+02, 3.493E+02, 7.240E+02, 3.437E+02
 1.820E+02, 6.047E+02, 3.546E+02, 7.247E+02, 3.372E+02
 1.840E+02, 6.054E+02, 3.600E+02, 7.253E+02, 3.334E+02
 1.860E+02, 6.062E+02, 3.635E+02, 7.259E+02, 3.297E+02
 1.880E+02, 6.069E+02, 3.640E+02, 7.266E+02, 3.265E+02
 1.900E+02, 6.076E+02, 3.643E+02, 7.272E+02, 3.238E+02
 1.920E+02, 6.083E+02, 3.647E+02, 7.277E+02, 3.210E+02
 1.940E+02, 6.090E+02, 3.650E+02, 7.283E+02, 3.183E+02
 1.960E+02, 6.097E+02, 3.653E+02, 7.289E+02, 3.155E+02
 1.980E+02, 6.104E+02, 3.657E+02, 7.295E+02, 3.127E+02
 2.000E+02, 6.110E+02, 3.666E+02, 7.300E+02, 3.100E+02
 2.020E+02, 6.117E+02, 3.692E+02, 7.305E+02, 3.072E+02
 2.040E+02, 6.123E+02, 3.719E+02, 7.311E+02, 3.045E+02
 2.060E+02, 6.130E+02, 3.746E+02, 7.316E+02, 3.017E+02
 2.080E+02, 6.136E+02, 3.773E+02, 7.321E+02, 2.989E+02
 2.100E+02, 6.142E+02, 3.800E+02, 7.326E+02, 2.942E+02
 2.120E+02, 6.148E+02, 3.827E+02, 7.331E+02, 2.885E+02
 2.140E+02, 6.154E+02, 3.854E+02, 7.336E+02, 2.829E+02
 2.160E+02, 6.160E+02, 3.882E+02, 7.341E+02, 2.772E+02
 2.180E+02, 6.166E+02, 3.909E+02, 7.345E+02, 2.715E+02
 2.200E+02, 6.171E+02, 3.936E+02, 7.350E+02, 2.664E+02
 2.220E+02, 6.177E+02, 3.963E+02, 7.355E+02, 2.624E+02
 2.240E+02, 6.182E+02, 3.986E+02, 7.359E+02, 2.584E+02
 2.260E+02, 6.188E+02, 4.001E+02, 7.363E+02, 2.543E+02
 2.280E+02, 6.193E+02, 4.016E+02, 7.368E+02, 2.501E+02
 2.300E+02, 6.198E+02, 4.031E+02, 7.372E+02, 2.459E+02
 2.320E+02, 6.203E+02, 4.045E+02, 7.376E+02, 2.415E+02
 2.340E+02, 6.208E+02, 4.060E+02, 7.380E+02, 2.371E+02
 2.360E+02, 6.213E+02, 4.074E+02, 7.384E+02, 2.331E+02
 2.380E+02, 6.218E+02, 4.088E+02, 7.388E+02, 2.298E+02
 2.400E+02, 6.223E+02, 4.103E+02, 7.392E+02, 2.264E+02
 2.420E+02, 6.227E+02, 4.117E+02, 7.396E+02, 2.229E+02
 2.440E+02, 6.232E+02, 4.130E+02, 7.400E+02, 2.194E+02
 2.460E+02, 6.237E+02, 4.119E+02, 7.403E+02, 2.158E+02
 2.480E+02, 6.241E+02, 4.102E+02, 7.407E+02, 2.122E+02
 2.500E+02, 6.246E+02, 4.084E+02, 7.411E+02, 2.087E+02
 2.520E+02, 6.250E+02, 4.066E+02, 7.414E+02, 2.067E+02
 2.540E+02, 6.254E+02, 4.043E+02, 7.417E+02, 2.049E+02
 2.560E+02, 6.258E+02, 4.018E+02, 7.421E+02, 2.030E+02
 2.580E+02, 6.263E+02, 3.994E+02, 7.424E+02, 2.012E+02
 2.600E+02, 6.267E+02, 3.968E+02, 7.427E+02, 1.993E+02
 2.620E+02, 6.271E+02, 3.926E+02, 7.431E+02, 1.972E+02
 2.640E+02, 6.275E+02, 3.871E+02, 7.434E+02, 1.948E+02
 2.660E+02, 6.279E+02, 3.800E+02, 7.437E+02, 1.924E+02
 2.680E+02, 6.282E+02, 3.686E+02, 7.440E+02, 1.899E+02
 2.700E+02, 6.286E+02, 3.569E+02, 7.443E+02, 1.875E+02
 2.720E+02, 6.290E+02, 3.452E+02, 7.446E+02, 1.850E+02
 2.740E+02, 6.294E+02, 3.335E+02, 7.449E+02, 1.826E+02
 2.760E+02, 6.297E+02, 3.219E+02, 7.452E+02, 1.801E+02
 2.780E+02, 6.301E+02, 3.104E+02, 7.455E+02, 1.777E+02
 2.800E+02, 6.304E+02, 2.991E+02, 7.457E+02, 1.759E+02
 2.820E+02, 6.308E+02, 2.880E+02, 7.460E+02, 1.746E+02
 2.840E+02, 6.311E+02, 2.770E+02, 7.463E+02, 1.735E+02
 2.860E+02, 6.314E+02, 2.684E+02, 7.465E+02, 1.723E+02
 2.880E+02, 6.318E+02, 2.609E+02, 7.468E+02, 1.711E+02
 2.900E+02, 6.321E+02, 2.535E+02, 7.470E+02, 1.700E+02
 2.920E+02, 6.324E+02, 2.460E+02, 7.473E+02, 1.688E+02
 2.940E+02, 6.327E+02, 2.388E+02, 7.475E+02, 1.677E+02
 2.960E+02, 6.330E+02, 2.329E+02, 7.478E+02, 1.665E+02
 2.980E+02, 6.333E+02, 2.273E+02, 7.480E+02, 1.653E+02
 3.000E+02, 6.336E+02, 2.217E+02, 7.482E+02, 1.642E+02
 3.020E+02, 6.339E+02, 2.161E+02, 7.485E+02, 1.630E+02
 3.040E+02, 6.342E+02, 2.105E+02, 7.487E+02, 1.619E+02
 3.060E+02, 6.345E+02, 2.051E+02, 7.489E+02, 1.607E+02
 3.080E+02, 6.347E+02, 2.012E+02, 7.491E+02, 1.596E+02
 3.100E+02, 6.350E+02, 1.973E+02, 7.493E+02, 1.586E+02
 3.120E+02, 6.353E+02, 1.926E+02, 7.496E+02, 1.576E+02
 3.140E+02, 6.356E+02, 1.875E+02, 7.498E+02, 1.566E+02
 3.160E+02, 6.358E+02, 1.825E+02, 7.500E+02, 1.556E+02
 3.180E+02, 6.361E+02, 1.777E+02, 7.502E+02, 1.546E+02
 3.200E+02, 6.363E+02, 1.740E+02, 7.504E+02, 1.536E+02
 3.220E+02, 6.366E+02, 1.709E+02, 7.506E+02, 1.526E+02
 3.240E+02, 6.368E+02, 1.680E+02, 7.507E+02, 1.516E+02
 3.260E+02, 6.371E+02, 1.651E+02, 7.509E+02, 1.506E+02
 3.280E+02, 6.373E+02, 1.623E+02, 7.511E+02, 1.496E+02
 3.300E+02, 6.375E+02, 1.596E+02, 7.513E+02, 1.486E+02
 3.320E+02, 6.378E+02, 1.577E+02, 7.515E+02, 1.477E+02
 3.340E+02, 6.380E+02, 1.566E+02, 7.517E+02, 1.467E+02
 3.360E+02, 6.382E+02, 1.557E+02, 7.518E+02, 1.457E+02
 3.380E+02, 6.384E+02, 1.547E+02, 7.520E+02, 1.447E+02
 3.400E+02, 6.387E+02, 1.538E+02, 7.522E+02, 1.437E+02
 3.420E+02, 6.389E+02, 1.529E+02, 7.523E+02, 1.427E+02
 3.440E+02, 6.391E+02, 1.520E+02, 7.525E+02, 1.417E+02
 3.460E+02, 6.393E+02, 1.512E+02, 7.526E+02, 1.407E+02
 3.480E+02, 6.395E+02, 1.503E+02, 7.528E+02, 1.397E+02
 3.500E+02, 6.397E+02, 1.494E+02, 7.529E+02, 1.387E+02
 3.520E+02, 6.399E+02, 1.485E+02, 7.531E+02, 1.377E+02
 3.540E+02, 6.401E+02, 1.476E+02, 7.532E+02, 1.367E+02
 3.560E+02, 6.403E+02, 1.468E+02, 7.534E+02, 1.357E+02
 3.580E+02, 6.405E+02, 1.459E+02, 7.535E+02, 1.347E+02
 3.600E+02, 6.406E+02, 1.453E+02, 7.537E+02, 1.337E+02
 3.620E+02, 6.408E+02, 1.450E+02, 7.538E+02, 1.327E+02
 3.640E+02, 6.410E+02, 1.446E+02, 7.539E+02, 1.317E+02
 3.660E+02, 6.412E+02, 1.443E+02, 7.541E+02, 1.309E+02
 3.680E+02, 6.414E+02, 1.440E+02, 7.542E+02, 1.301E+02
 3.700E+02, 6.415E+02, 1.437E+02, 7.543E+02, 1.294E+02
 3.720E+02, 6.417E+02, 1.433E+02, 7.545E+02, 1.287E+02
 3.740E+02, 6.419E+02, 1.430E+02, 7.546E+02, 1.279E+02
 3.760E+02, 6.420E+02, 1.427E+02, 7.547E+02, 1.272E+02
 3.780E+02, 6.422E+02, 1.424E+02, 7.548E+02, 1.265E+02
 3.800E+02, 6.423E+02, 1.421E+02, 7.549E+02, 1.257E+02
 3.820E+02, 6.425E+02, 1.417E+02, 7.551E+02, 1.250E+02
 3.840E+02, 6.426E+02, 1.414E+02, 7.552E+02, 1.242E+02
 3.860E+02, 6.428E+02, 1.411E+02, 7.553E+02, 1.235E+02
 3.880E+02, 6.429E+02, 1.408E+02, 7.554E+02, 1.228E+02
 3.900E+02, 6.431E+02, 1.405E+02, 7.555E+02, 1.220E+02
 3.920E+02, 6.432E+02, 1.402E+02, 7.556E+02, 1.213E+02
 3.940E+02, 6.434E+02, 1.398E+02, 7.557E+02, 1.205E+02
 3.960E+02, 6.435E+02, 1.395E+02, 7.558E+02, 1.198E+02
 3.980E+02, 6.437E+02, 1.392E+02, 7.559E+02, 1.191E+02
 4.000E+02, 6.438E+02, 1.389E+02, 7.560E+02, 1.183E+02
 4.020E+02, 6.439E+02, 1.386E+02, 7.561E+02, 1.176E+02
 4.040E+02, 6.441E+02, 1.383E+02, 7.562E+02, 1.169E+02
 4.060E+02, 6.442E+02, 1.380E+02, 7.563E+02, 1.161E+02
 4.080E+02, 6.443E+02, 1.377E+02, 7.564E+02, 1.154E+02
 4.100E+02, 6.444E+02, 1.374E+02, 7.565E+02, 1.146E+02
 4.120E+02, 6.446E+02, 1.372E+02, 7.566E+02, 1.139E+02
 4.140E+02, 6.447E+02, 1.369E+02, 7.567E+02, 1.132E+02
 4.160E+02, 6.448E+02, 1.367E+02, 7.568E+02, 1.124E+02
 4.180E+02, 6.449E+02, 1.365E+02, 7.569E+02, 1.117E+02
 4.200E+02, 6.450E+02, 1.362E+02, 7.569E+02, 1.109E+02
 4.220E+02, 6.451E+02, 1.360E+02, 7.570E+02, 1.102E+02
 4.240E+02, 6.453E+02, 1.357E+02, 7.571E+02, 1.095E+02
 4.260E+02, 6.454E+02, 1.355E+02, 7.572E+02, 1.089E+02
 4.280E+02, 6.455E+02, 1.353E+02, 7.573E+02, 1.082E+02
 4.300E+02, 6.456E+02, 1.350E+02, 7.573E+02, 1.075E+02
 4.320E+02, 6.457E+02, 1.348E+02, 7.574E+02, 1.068E+02
 4.340E+02, 6.458E+02, 1.346E+02, 7.575E+02, 1.062E+02
 4.360E+02, 6.459E+02, 1.343E+02, 7.576E+02, 1.055E+02
 4.380E+02, 6.460E+02, 1.341E+02, 7.576E+02, 1.048E+02
 4.400E+02, 6.461E+02, 1.338E+02, 7.577E+02, 1.042E+02
 4.420E+02, 6.462E+02, 1.336E+02, 7.578E+02, 1.035E+02
 4.440E+02, 6.463E+02, 1.334E+02, 7.578E+02, 1.028E+02
 4.460E+02, 6.464E+02, 1.331E+02, 7.579E+02, 1.021E+02
 4.480E+02, 6.465E+02, 1.329E+02, 7.580E+02, 1.015E+02
 4.500E+02, 6.466E+02, 1.326E+02, 7.581E+02, 1.008E+02
 4.520E+02, 6.467E+02, 1.324E+02, 7.581E+02, 1.001E+02
 4.540E+02, 6.467E+02, 1.322E+02, 7.582E+02, 9.946E+01
 4.560E+02, 6.468E+02, 1.319E+02, 7.582E+02, 9.879E+01
 4.580E+02, 6.469E+02, 1.317E+02, 7.583E+02, 9.811E+01
 4.600E+02, 6.470E+02, 1.315E+02, 7.584E+02, 9.744E+01
 4.620E+02, 6.471E+02, 1.312E+02, 7.584E+02, 9.677E+01
 4.640E+02, 6.472E+02, 1.310E+02, 7.585E+02, 9.610E+01
 4.660E+02, 6.472E+02, 1.307E+02, 7.585E+02, 9.542E+01
 4.680E+02, 6.473E+02, 1.305E+02, 7.586E+02, 9.475E+01
 4.700E+02, 6.474E+02, 1.303E+02, 7.587E+02, 9.408E+01
 4.720E+02, 6.475E+02, 1.300E+02, 7.587E+02, 9.340E+01
 4.740E+02, 6.476E+02, 1.298E+02, 7.588E+02, 9.199E+01
 4.760E+02, 6.476E+02, 1.296E+02, 7.588E+02, 8.714E+01
 4.780E+02, 6.477E+02, 1.295E+02, 7.589E+02, 8.157E+01
 4.800E+02, 6.478E+02, 1.293E+02, 7.589E+02, 7.584E+01
 4.820E+02, 6.479E+02, 1.292E+02, 7.590E+02, 7.004E+01
 4.840E+02, 6.479E+02, 1.290E+02, 7.590E+02, 6.424E+01
 4.860E+02, 6.480E+02, 1.289E+02, 7.591E+02, 5.842E+01
 4.880E+02, 6.481E+02, 1.287E+02, 7.591E+02, 5.260E+01
 4.900E+02, 6.481E+02, 1.285E+02, 7.592E+02, 4.677E+01
 4.920E+02, 6.482E+02, 1.284E+02, 7.592E+02, 4.101E+01
 4.940E+02, 6.483E+02, 1.282E+02, 7.592E+02, 3.851E+01
 4.960E+02, 6.483E+02, 1.281E+02, 7.593E+02, 3.796E+01
 4.980E+02, 6.484E+02, 1.279E+02, 7.593E+02, 3.747E+01
 5.000E+02, 6.484E+02, 1.278E+02, 7.594E+02, 3.699E+01
 5.020E+02, 6.485E+02, 1.276E+02, 7.594E+02, 3.651E+01
 5.040E+02, 6.486E+02, 1.274E+02, 7.595E+02, 3.604E+01
 5.060E+02, 6.486E+02, 1.273E+02, 7.595E+02, 3.556E+01
 5.080E+02, 6.487E+02, 1.271E+02, 7.595E+02, 3.508E+01
 5.100E+02, 6.487E+02, 1.270E+02, 7.596E+02, 3.460E+01
 5.120E+02, 6.488E+02, 1.268E+02, 7.596E+02, 3.413E+01
 5.140E+02, 6.489E+02, 1.267E+02, 7.597E+02, 3.365E+01
 5.160E+02, 6.489E+02, 1.265E+02, 7.597E+02, 3.317E+01
 5.180E+02, 6.490E+02, 1.264E+02, 7.597E+02, 3.269E+01
 5.200E+02, 6.490E+02, 1.262E+02, 7.598E+02, 3.222E+01
 5.220E+02, 6.491E+02, 1.260E+02, 7.598E+02, 3.174E+01
 5.240E+02, 6.491E+02, 1.259E+02, 7.598E+02, 3.126E+01
 5.260E+02, 6.492E+02, 1.257E+02, 7.599E+02, 3.078E+01
 5.280E+02, 6.492E+02, 1.256E+02, 7.599E+02, 3.031E+01
 5.300E+02, 6.493E+02, 1.254E+02, 7.599E+02, 2.983E+01
 5.320E+02, 6.493E+02, 1.253E+02, 7.600E+02, 2.935E+01
 5.340E+02, 6.494E+02, 1.251E+02, 7.600E+02, 2.887E+01
 5.360E+02, 6.494E+02, 1.250E+02, 7.600E+02, 2.855E+01
 5.380E+02, 6.495E+02, 1.248E+02, 7.601E+02, 2.846E+01
 5.400E+02, 6.495E+02, 1.246E+02, 7.601E+02, 2.838E+01
 5.420E+02, 6.495E+02, 1.245E+02, 7.601E+02, 2.830E+01
 5.440E+02, 6.496E+02, 1.247E+02, 7.602E+02, 2.822E+01
 5.460E+02, 6.496E+02, 1.250E+02, 7.602E+02, 2.814E+01
 5.480E+02, 6.497E+02, 1.253E+02, 7.602E+02, 2.806E+01
 5.500E+02, 6.497E+02, 1.256E+02, 7.603E+02, 2.798E+01
 5.520E+02, 6.498E+02, 1.259E+02, 7.603E+02, 2.790E+01
 5.540E+02, 6.498E+02, 1.263E+02, 7.603E+02, 2.782E+01
 5.560E+02, 6.498E+02, 1.266E+02, 7.603E+02, 2.774E+01
 5.580E+02, 6.499E+02, 1.269E+02, 7.604E+02, 2.766E+01
 5.600E+02, 6.499E+02, 1.272E+02, 7.604E+02, 2.758E+01
 5.620E+02, 6.500E+02, 1.275E+02, 7.604E+02, 2.750E+01
 5.640E+02, 6.500E+02, 1.278E+02, 7.604E+02, 2.742E+01
 5.660E+02, 6.500E+02, 1.281E+02, 7.605E+02, 2.734E+01
 5.680E+02, 6.501E+02, 1.284E+02, 7.605E+02, 2.726E+01
 5.700E+02, 6.501E+02, 1.287E+02, 7.605E+02, 2.718E+01
 5.720E+02, 6.501E+02, 1.291E+02, 7.605E+02, 2.710E+01
 5.740E+02, 6.502E+02, 1.294E+02, 7.606E+02, 2.702E+01
 5.760E+02, 6.502E+02, 1.297E+02, 7.606E+02, 2.694E+01
 5.780E+02, 6.502E+02, 1.300E+02, 7.606E+02, 2.686E+01
 5.800E+02, 6.503E+02, 1.303E+02, 7.606E+02, 2.678E+01
 5.820E+02, 6.503E+02, 1.306E+02, 7.607E+02, 2.670E+01
 5.840E+02, 6.503E+02, 1.309E+02, 7.607E+02, 2.662E+01
 5.860E+02, 6.504E+02, 1.312E+02, 7.607E+02, 2.654E+01
 5.880E+02, 6.504E+02, 1.315E+02, 7.607E+02, 2.646E+01
 5.900E+02, 6.504E+02, 1.318E+02, 7.607E+02, 2.637E+01
 5.920E+02, 6.505E+02, 1.320E+02, 7.608E+02, 2.629E+01
 5.940E+02, 6.505E+02, 1.323E+02, 7.608E+02, 2.619E+01
 5.960E+02, 6.505E+02, 1.325E+02, 7.608E+02, 2.609E+01
 5.980E+02, 6.506E+02, 1.327E+02, 7.608E+02, 2.599E+01
 6.000E+02, 6.506E+02, 1.330E+02, 7.608E+02, 2.589E+01
 6.020E+02, 6.506E+02, 1.332E+02, 7.609E+02, 2.579E+01
 6.040E+02, 6.506E+02, 1.334E+02, 7.609E+02, 2.569E+01
 6.060E+02, 6.507E+02, 1.337E+02, 7.609E+02, 2.559E+01
 6.080E+02, 6.507E+02, 1.339E+02, 7.609E+02, 2.549E+01
 6.100E+02, 6.507E+02, 1.341E+02, 7.609E+02, 2.539E+01
 6.120E+02, 6.507E+02, 1.344E+02, 7.609E+02, 2.529E+01
 6.140E+02, 6.508E+02, 1.346E+02, 7.610E+02, 2.519E+01
 6.160E+02, 6.508E+02, 1.348E+02, 7.610E+02, 2.508E+01
 6.180E+02, 6.508E+02, 1.351E+02, 7.610E+02, 2.498E+01
 6.200E+02, 6.508E+02, 1.353E+02, 7.610E+02, 2.488E+01
 6.220E+02, 6.509E+02, 1.355E+02, 7.610E+02, 2.478E+01
 6.240E+02, 6.509E+02, 1.358E+02, 7.610E+02, 2.468E+01
 6.260E+02, 6.509E+02, 1.360E+02, 7.610E+02, 2.237E+01
 6.280E+02, 6.509E+02, 1.362E+02, 7.611E+02, 1.772E+01
 6.300E+02, 6.510E+02, 1.365E+02, 7.611E+02, 1.301E+01
 6.320E+02, 6.510E+02, 1.367E+02, 7.611E+02, 8.284E+00
 6.340E+02, 6.510E+02, 1.369E+02, 7.611E+02, 3.750E+00
 6.360E+02, 6.510E+02, 1.372E+02, 7.611E+02, 2.299E+00
 6.380E+02, 6.510E+02, 1.374E+02, 7.611E+02, 1.931E+00
 6.400E+02, 6.511E+02, 1.376E+02, 7.611E+02, 1.564E+00
 6.420E+02, 6.511E+02, 1.379E+02, 7.612E+02, 1.198E+00
 6.440E+02, 6.511E+02, 1.382E+02, 7.612E+02, 8.321E-01
 6.460E+02, 6.511E+02, 1.385E+02, 7.612E+02, 4.658E-01
 6.480E+02, 6.511E+02, 1.388E+02, 7.612E+02, 1.095E-01
 6.500E+02, 6.512E+02, 1.391E+02, 7.612E+02, 0.000E+00
 6.520E+02, 6.512E+02, 1.394E+02, 7.612E+02, 0.000E+00
 6.540E+02, 6.512E+02, 1.397E+02, 7.612E+02, 0.000E+00
 6.560E+02, 6.512E+02, 1.400E+02, 7.612E+02, 0.000E+00
 6.580E+02, 6.512E+02, 1.404E+02, 7.613E+02, 0.000E+00
 6.600E+02, 6.513E+02, 1.407E+02, 7.613E+02, 0.000E+00
 6.620E+02, 6.513E+02, 1.410E+02, 7.613E+02, 0.000E+00
 6.640E+02, 6.513E+02, 1.413E+02, 7.613E+02, 0.000E+00
 6.660E+02, 6.513E+02, 1.416E+02, 7.613E+02, 0.000E+00
 6.680E+02, 6.513E+02, 1.419E+02, 7.613E+02, 0.000E+00
 6.700E+02, 6.513E+02, 1.422E+02, 7.613E+02, 0.000E+00
 6.720E+02, 6.514E+02, 1.425E+02, 7.613E+02, 0.000E+00
 6.740E+02, 6.514E+02, 1.428E+02, 7.613E+02, 0.000E+00
 6.760E+02, 6.514E+02, 1.432E+02, 7.614E+02, 0.000E+00
 6.780E+02, 6.514E+02, 1.433E+02, 7.614E+02, 0.000E+00
 6.800E+02, 6.514E+02, 1.430E+02, 7.614E+02, 0.000E+00
 6.820E+02, 6.514E+02, 1.428E+02, 7.614E+02, 0.000E+00
 6.840E+02, 6.515E+02, 1.425E+02, 7.614E+02, 0.000E+00
 6.860E+02, 6.515E+02, 1.422E+02, 7.614E+02, 0.000E+00
 6.880E+02, 6.515E+02, 1.419E+02, 7.614E+02, 0.000E+00
 6.900E+02, 6.515E+02, 1.416E+02, 7.614E+02, 0.000E+00
 6.920E+02, 6.515E+02, 1.413E+02, 7.614E+02, 0.000E+00
