s,C,kW/m2,C,kW/m2,C,kW/m2
Time,WALL TEMPERATURE-CONE_19p10_025,HRRPUA-CONE_19p10_025,WALL TEMPERATURE-CONE_19p10_050,HRRPUA-CONE_19p10_050,WALL TEMPERATURE-CONE_19p10_070,HRRPUA-CONE_19p10_070
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.652E+02, 0.000E+00, 2.886E+02, 0.000E+00, 3.753E+02, 0.000E+00
 2.000E+01, 2.758E+02, 0.000E+00, 4.628E+02, 6.544E+00, 5.753E+02, 8.185E+01
 3.000E+01, 3.210E+02, 0.000E+00, 5.146E+02, 1.267E+02, 6.236E+02, 2.163E+02
 4.000E+01, 3.484E+02, 0.000E+00, 5.413E+02, 2.097E+02, 6.472E+02, 2.704E+02
 5.000E+01, 3.667E+02, 0.000E+00, 5.576E+02, 2.274E+02, 6.612E+02, 2.600E+02
 6.000E+01, 3.799E+02, 0.000E+00, 5.687E+02, 2.175E+02, 6.707E+02, 2.473E+02
 7.000E+01, 3.901E+02, 0.000E+00, 5.770E+02, 2.018E+02, 6.778E+02, 2.382E+02
 8.000E+01, 3.982E+02, 0.000E+00, 5.837E+02, 1.893E+02, 6.835E+02, 2.292E+02
 9.000E+01, 4.051E+02, 0.000E+00, 5.893E+02, 1.770E+02, 6.883E+02, 2.207E+02
 1.000E+02, 4.110E+02, 0.000E+00, 5.940E+02, 1.673E+02, 6.925E+02, 2.162E+02
 1.100E+02, 4.162E+02, 0.000E+00, 5.983E+02, 1.564E+02, 6.961E+02, 2.119E+02
 1.200E+02, 4.208E+02, 0.000E+00, 6.020E+02, 1.498E+02, 6.994E+02, 2.076E+02
 1.300E+02, 4.251E+02, 7.342E+00, 6.054E+02, 1.431E+02, 7.024E+02, 2.011E+02
 1.400E+02, 4.289E+02, 2.980E+01, 6.085E+02, 1.345E+02, 7.051E+02, 1.893E+02
 1.500E+02, 4.324E+02, 5.293E+01, 6.114E+02, 1.318E+02, 7.076E+02, 1.796E+02
 1.600E+02, 4.357E+02, 7.340E+01, 6.140E+02, 1.285E+02, 7.099E+02, 1.710E+02
 1.700E+02, 4.387E+02, 8.837E+01, 6.164E+02, 1.242E+02, 7.120E+02, 1.664E+02
