s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_32p50_035","HRRPUA-CONE_32p50_035","WALL TEMPERATURE-CONE_32p50_050","HRRPUA-CONE_32p50_050","WALL TEMPERATURE-CONE_32p50_075","HRRPUA-CONE_32p50_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 2.621E+02, 0.000E+00, 3.466E+02, 0.000E+00, 4.669E+02, 1.716E+01
 2.000E+01, 4.090E+02, 0.000E+00, 5.153E+02, 0.000E+00, 6.478E+02, 9.679E+01
 3.000E+01, 4.524E+02, 0.000E+00, 5.558E+02, 4.597E+00, 6.820E+02, 1.218E+02
 4.000E+01, 4.756E+02, 0.000E+00, 5.764E+02, 6.199E+01, 6.991E+02, 1.298E+02
 5.000E+01, 4.899E+02, 0.000E+00, 5.888E+02, 8.571E+01, 7.092E+02, 1.290E+02
 6.000E+01, 4.997E+02, 0.000E+00, 5.971E+02, 9.156E+01, 7.160E+02, 1.279E+02
 7.000E+01, 5.068E+02, 0.000E+00, 6.031E+02, 8.930E+01, 7.209E+02, 1.178E+02
 8.000E+01, 5.123E+02, 2.299E-01, 6.078E+02, 8.703E+01, 7.248E+02, 1.123E+02
 9.000E+01, 5.168E+02, 1.191E+01, 6.117E+02, 8.447E+01, 7.280E+02, 9.455E+01
 1.000E+02, 5.207E+02, 3.442E+01, 6.150E+02, 8.018E+01, 7.308E+02, 3.633E+01
 1.100E+02, 5.240E+02, 5.342E+01, 6.179E+02, 7.467E+01, 7.332E+02, 2.937E+01
 1.200E+02, 5.269E+02, 5.840E+01, 6.205E+02, 3.743E+01, 7.353E+02, 3.059E+01
 1.300E+02, 5.296E+02, 6.227E+01, 6.228E+02, 2.199E+01, 7.373E+02, 3.196E+01
 1.400E+02, 5.320E+02, 6.573E+01, 6.249E+02, 2.289E+01, 7.390E+02, 3.366E+01
 1.500E+02, 5.342E+02, 6.677E+01, 6.268E+02, 2.438E+01, 7.407E+02, 3.557E+01
 1.600E+02, 5.363E+02, 6.595E+01, 6.286E+02, 2.610E+01, 7.422E+02, 3.704E+01
 1.700E+02, 5.382E+02, 6.591E+01, 6.303E+02, 2.802E+01, 7.436E+02, 0.000E+00
 1.800E+02, 5.399E+02, 6.637E+01, 6.318E+02, 2.962E+01, 7.449E+02, 0.000E+00
 1.900E+02, 5.416E+02, 6.450E+01, 6.332E+02, 2.470E+01, 7.461E+02, 0.000E+00
 2.000E+02, 5.431E+02, 6.062E+01, 6.346E+02, 1.989E+01, 7.472E+02, 0.000E+00
 2.100E+02, 5.445E+02, 5.761E+01, 6.358E+02, 1.988E+01, 7.483E+02, 0.000E+00
 2.200E+02, 5.459E+02, 5.619E+01, 6.370E+02, 2.001E+01, 7.493E+02, 0.000E+00
 2.300E+02, 5.472E+02, 5.487E+01, 6.381E+02, 2.031E+01, 7.502E+02, 0.000E+00
 2.400E+02, 5.483E+02, 5.241E+01, 6.391E+02, 2.083E+01, 7.511E+02, 0.000E+00
 2.500E+02, 5.495E+02, 4.291E+01, 6.401E+02, 2.187E+01, 7.519E+02, 0.000E+00
 2.600E+02, 5.505E+02, 2.344E+01, 6.410E+02, 2.301E+01, 7.527E+02, 0.000E+00
