s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_27p00_035","HRRPUA-CONE_27p00_035","WALL TEMPERATURE-CONE_27p00_050","HRRPUA-CONE_27p00_050","WALL TEMPERATURE-CONE_27p00_075","HRRPUA-CONE_27p00_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.928E+02, 0.000E+00, 2.587E+02, 0.000E+00, 3.602E+02, 0.000E+00
 2.000E+01, 3.244E+02, 0.000E+00, 4.264E+02, 0.000E+00, 5.647E+02, 7.701E+00
 3.000E+01, 3.781E+02, 0.000E+00, 4.846E+02, 0.000E+00, 6.206E+02, 9.372E+01
 4.000E+01, 4.105E+02, 0.000E+00, 5.168E+02, 0.000E+00, 6.491E+02, 2.240E+02
 5.000E+01, 4.320E+02, 0.000E+00, 5.371E+02, 2.304E+01, 6.664E+02, 2.540E+02
 6.000E+01, 4.474E+02, 0.000E+00, 5.511E+02, 7.678E+01, 6.780E+02, 2.657E+02
 7.000E+01, 4.589E+02, 0.000E+00, 5.614E+02, 1.234E+02, 6.865E+02, 2.745E+02
 8.000E+01, 4.681E+02, 0.000E+00, 5.694E+02, 1.562E+02, 6.931E+02, 2.493E+02
 9.000E+01, 4.755E+02, 0.000E+00, 5.759E+02, 1.679E+02, 6.984E+02, 2.300E+02
 1.000E+02, 4.817E+02, 4.583E+00, 5.814E+02, 1.688E+02, 7.029E+02, 2.149E+02
 1.100E+02, 4.870E+02, 2.504E+01, 5.860E+02, 1.648E+02, 7.067E+02, 1.980E+02
 1.200E+02, 4.916E+02, 5.173E+01, 5.900E+02, 1.515E+02, 7.100E+02, 1.783E+02
 1.300E+02, 4.956E+02, 9.460E+01, 5.935E+02, 1.356E+02, 7.129E+02, 1.582E+02
 1.400E+02, 4.993E+02, 1.265E+02, 5.966E+02, 1.239E+02, 7.156E+02, 1.362E+02
 1.500E+02, 5.025E+02, 1.321E+02, 5.995E+02, 1.164E+02, 7.179E+02, 1.218E+02
 1.600E+02, 5.055E+02, 1.355E+02, 6.020E+02, 1.096E+02, 7.201E+02, 1.142E+02
 1.700E+02, 5.082E+02, 1.380E+02, 6.044E+02, 1.007E+02, 7.220E+02, 1.077E+02
 1.800E+02, 5.107E+02, 1.439E+02, 6.066E+02, 9.163E+01, 7.238E+02, 1.010E+02
 1.900E+02, 5.130E+02, 1.490E+02, 6.086E+02, 8.498E+01, 7.255E+02, 9.384E+01
 2.000E+02, 5.152E+02, 1.416E+02, 6.105E+02, 7.864E+01, 7.271E+02, 8.647E+01
 2.100E+02, 5.172E+02, 1.330E+02, 6.123E+02, 7.364E+01, 7.286E+02, 8.036E+01
 2.200E+02, 5.191E+02, 1.272E+02, 6.139E+02, 7.170E+01, 7.300E+02, 7.517E+01
 2.300E+02, 5.209E+02, 1.215E+02, 6.155E+02, 6.858E+01, 7.314E+02, 6.998E+01
 2.400E+02, 5.227E+02, 1.158E+02, 6.170E+02, 6.339E+01, 7.326E+02, 6.619E+01
 2.500E+02, 5.243E+02, 1.121E+02, 6.185E+02, 6.083E+01, 7.338E+02, 6.200E+01
 2.600E+02, 5.259E+02, 1.092E+02, 6.198E+02, 6.004E+01, 7.350E+02, 5.562E+01
 2.700E+02, 5.274E+02, 1.028E+02, 6.211E+02, 6.007E+01, 7.361E+02, 5.505E+01
 2.800E+02, 5.288E+02, 9.576E+01, 6.224E+02, 5.828E+01, 7.372E+02, 5.466E+01
 2.900E+02, 5.301E+02, 9.098E+01, 6.236E+02, 5.632E+01, 7.382E+02, 5.417E+01
 3.000E+02, 5.315E+02, 8.574E+01, 6.247E+02, 5.434E+01, 7.391E+02, 5.198E+01
 3.100E+02, 5.327E+02, 7.884E+01, 6.258E+02, 5.236E+01, 7.401E+02, 4.918E+01
 3.200E+02, 5.339E+02, 7.219E+01, 6.269E+02, 5.047E+01, 7.410E+02, 4.638E+01
 3.300E+02, 5.351E+02, 6.629E+01, 6.279E+02, 4.895E+01, 7.418E+02, 4.357E+01
 3.400E+02, 5.362E+02, 6.199E+01, 6.289E+02, 4.723E+01, 7.426E+02, 4.304E+01
 3.500E+02, 5.373E+02, 5.869E+01, 6.298E+02, 4.466E+01, 7.434E+02, 4.582E+01
 3.600E+02, 5.383E+02, 5.657E+01, 6.307E+02, 3.753E+01, 7.442E+02, 4.665E+01
 3.700E+02, 5.393E+02, 5.492E+01, 6.316E+02, 3.452E+01, 7.449E+02, 4.624E+01
 3.800E+02, 5.403E+02, 5.327E+01, 6.324E+02, 3.781E+01, 7.456E+02, 4.584E+01
 3.900E+02, 5.412E+02, 5.163E+01, 6.332E+02, 3.459E+01, 7.463E+02, 4.544E+01
 4.000E+02, 5.421E+02, 4.998E+01, 6.340E+02, 3.241E+01, 7.470E+02, 4.504E+01
 4.100E+02, 5.430E+02, 4.833E+01, 6.347E+02, 3.096E+01, 7.476E+02, 4.607E+01
 4.200E+02, 5.438E+02, 4.668E+01, 6.355E+02, 3.045E+01, 7.482E+02, 4.952E+01
 4.300E+02, 5.446E+02, 4.503E+01, 6.362E+02, 3.025E+01, 7.488E+02, 5.302E+01
 4.400E+02, 5.454E+02, 4.338E+01, 6.368E+02, 3.003E+01, 7.494E+02, 5.637E+01
 4.500E+02, 5.461E+02, 4.173E+01, 6.375E+02, 2.427E+01, 7.499E+02, 5.775E+01
 4.600E+02, 5.469E+02, 4.009E+01, 6.381E+02, 1.477E+01, 7.504E+02, 5.851E+01
 4.700E+02, 5.476E+02, 3.873E+01, 6.387E+02, 1.459E+01, 7.509E+02, 5.928E+01
 4.800E+02, 5.482E+02, 3.757E+01, 6.393E+02, 1.447E+01, 7.514E+02, 6.004E+01
