s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_19p20_025","HRRPUA-CONE_19p20_025","WALL TEMPERATURE-CONE_19p20_050","HRRPUA-CONE_19p20_050","WALL TEMPERATURE-CONE_19p20_070","HRRPUA-CONE_19p20_070"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.830E+02, 0.000E+00, 3.199E+02, 0.000E+00, 4.142E+02, 0.000E+00
 2.000E+01, 2.999E+02, 0.000E+00, 4.922E+02, 0.000E+00, 6.036E+02, 3.047E+00
 3.000E+01, 3.445E+02, 0.000E+00, 5.382E+02, 3.270E+01, 6.448E+02, 1.448E+02
 4.000E+01, 3.704E+02, 0.000E+00, 5.614E+02, 1.758E+02, 6.648E+02, 3.703E+02
 5.000E+01, 3.873E+02, 0.000E+00, 5.754E+02, 2.678E+02, 6.766E+02, 3.567E+02
 6.000E+01, 3.993E+02, 0.000E+00, 5.849E+02, 2.713E+02, 6.847E+02, 2.828E+02
 7.000E+01, 4.084E+02, 0.000E+00, 5.921E+02, 2.579E+02, 6.909E+02, 2.386E+02
 8.000E+01, 4.157E+02, 0.000E+00, 5.979E+02, 2.198E+02, 6.958E+02, 2.107E+02
 9.000E+01, 4.219E+02, 0.000E+00, 6.028E+02, 1.876E+02, 7.000E+02, 1.929E+02
 1.000E+02, 4.271E+02, 0.000E+00, 6.070E+02, 1.713E+02, 7.037E+02, 1.813E+02
 1.100E+02, 4.318E+02, 4.176E-01, 6.107E+02, 1.589E+02, 7.069E+02, 1.761E+02
 1.200E+02, 4.360E+02, 1.433E+01, 6.140E+02, 1.491E+02, 7.098E+02, 1.751E+02
 1.300E+02, 4.398E+02, 4.409E+01, 6.170E+02, 1.422E+02, 7.124E+02, 1.701E+02
 1.400E+02, 4.432E+02, 1.267E+02, 6.197E+02, 1.384E+02, 7.148E+02, 1.644E+02
 1.500E+02, 4.464E+02, 1.919E+02, 6.222E+02, 1.345E+02, 7.169E+02, 1.592E+02
 1.600E+02, 4.493E+02, 2.067E+02, 6.245E+02, 1.293E+02, 7.189E+02, 1.540E+02
 1.700E+02, 4.519E+02, 1.905E+02, 6.266E+02, 1.259E+02, 7.208E+02, 1.487E+02
 1.800E+02, 4.544E+02, 1.651E+02, 6.286E+02, 1.251E+02, 7.225E+02, 1.435E+02
 1.900E+02, 4.568E+02, 1.431E+02, 6.304E+02, 1.248E+02, 7.240E+02, 1.387E+02
 2.000E+02, 4.589E+02, 1.278E+02, 6.320E+02, 1.237E+02, 7.255E+02, 1.362E+02
 2.100E+02, 4.609E+02, 1.181E+02, 6.336E+02, 1.200E+02, 7.268E+02, 1.341E+02
 2.200E+02, 4.628E+02, 1.092E+02, 6.350E+02, 1.168E+02, 7.281E+02, 1.320E+02
 2.300E+02, 4.645E+02, 1.029E+02, 6.364E+02, 1.160E+02, 7.292E+02, 1.303E+02
 2.400E+02, 4.662E+02, 9.680E+01, 6.376E+02, 1.154E+02, 7.303E+02, 1.286E+02
 2.500E+02, 4.677E+02, 9.036E+01, 6.388E+02, 1.147E+02, 7.313E+02, 1.270E+02
 2.600E+02, 4.691E+02, 8.650E+01, 6.399E+02, 1.139E+02, 7.322E+02, 1.256E+02
 2.700E+02, 4.705E+02, 8.293E+01, 6.409E+02, 1.124E+02, 7.331E+02, 1.241E+02
 2.800E+02, 4.717E+02, 7.953E+01, 6.418E+02, 1.095E+02, 7.339E+02, 1.226E+02
 2.900E+02, 4.729E+02, 7.796E+01, 6.427E+02, 1.066E+02, 7.346E+02, 1.212E+02
 3.000E+02, 4.740E+02, 7.777E+01, 6.435E+02, 1.039E+02, 7.353E+02, 1.196E+02
 3.100E+02, 4.750E+02, 7.761E+01, 6.442E+02, 1.021E+02, 7.360E+02, 1.181E+02
 3.200E+02, 4.760E+02, 7.740E+01, 6.449E+02, 1.010E+02, 7.365E+02, 1.166E+02
 3.300E+02, 4.769E+02, 7.618E+01, 6.456E+02, 1.002E+02, 7.371E+02, 1.164E+02
 3.400E+02, 4.777E+02, 7.447E+01, 6.462E+02, 9.833E+01, 7.376E+02, 1.172E+02
 3.500E+02, 4.785E+02, 7.280E+01, 6.467E+02, 9.618E+01, 7.381E+02, 1.180E+02
 3.600E+02, 4.792E+02, 7.126E+01, 6.473E+02, 9.413E+01, 7.385E+02, 1.178E+02
 3.700E+02, 4.799E+02, 6.989E+01, 6.477E+02, 9.295E+01, 7.389E+02, 1.168E+02
 3.800E+02, 4.806E+02, 6.854E+01, 6.482E+02, 9.195E+01, 7.393E+02, 1.158E+02
 3.900E+02, 4.812E+02, 6.722E+01, 6.486E+02, 9.102E+01, 7.397E+02, 1.149E+02
 4.000E+02, 4.817E+02, 6.592E+01, 6.490E+02, 9.119E+01, 7.400E+02, 1.140E+02
 4.100E+02, 4.823E+02, 6.463E+01, 6.494E+02, 9.316E+01, 7.403E+02, 1.147E+02
 4.200E+02, 4.828E+02, 6.337E+01, 6.497E+02, 9.714E+01, 7.406E+02, 1.156E+02
 4.300E+02, 4.832E+02, 6.213E+01, 6.500E+02, 9.875E+01, 7.408E+02, 1.165E+02
 4.400E+02, 4.837E+02, 6.091E+01, 6.503E+02, 9.843E+01, 7.411E+02, 1.174E+02
 4.500E+02, 4.841E+02, 5.971E+01, 6.506E+02, 9.810E+01, 7.413E+02, 1.183E+02
 4.600E+02, 4.845E+02, 5.852E+01, 6.509E+02, 9.799E+01, 7.415E+02, 1.193E+02
 4.700E+02, 4.848E+02, 5.736E+01, 6.511E+02, 9.915E+01, 7.417E+02, 1.207E+02
 4.800E+02, 4.852E+02, 5.621E+01, 6.513E+02, 1.004E+02, 7.419E+02, 1.221E+02
 4.900E+02, 4.855E+02, 5.539E+01, 6.515E+02, 1.030E+02, 7.421E+02, 1.236E+02
 5.000E+02, 4.858E+02, 5.493E+01, 6.517E+02, 1.053E+02, 7.422E+02, 1.251E+02
 5.100E+02, 4.860E+02, 5.447E+01, 6.519E+02, 1.073E+02, 7.424E+02, 1.265E+02
 5.200E+02, 4.863E+02, 5.402E+01, 6.521E+02, 1.111E+02, 7.425E+02, 1.279E+02
 5.300E+02, 4.865E+02, 5.357E+01, 6.522E+02, 1.141E+02, 7.426E+02, 1.293E+02
 5.400E+02, 4.868E+02, 5.312E+01, 6.524E+02, 1.143E+02, 7.428E+02, 1.307E+02
 5.500E+02, 4.870E+02, 5.268E+01, 6.525E+02, 1.166E+02, 7.429E+02, 1.322E+02
 5.600E+02, 4.872E+02, 5.224E+01, 6.526E+02, 1.200E+02, 7.430E+02, 1.339E+02
 5.700E+02, 4.874E+02, 5.188E+01, 6.528E+02, 1.211E+02, 7.431E+02, 1.357E+02
 5.800E+02, 4.876E+02, 5.154E+01, 6.529E+02, 1.233E+02, 7.431E+02, 1.370E+02
 5.900E+02, 4.877E+02, 5.120E+01, 6.530E+02, 1.257E+02, 7.432E+02, 1.382E+02
 6.000E+02, 4.879E+02, 5.086E+01, 6.531E+02, 1.263E+02, 7.433E+02, 1.393E+02
 6.100E+02, 4.880E+02, 5.052E+01, 6.532E+02, 1.274E+02, 7.434E+02, 1.405E+02
 6.200E+02, 4.882E+02, 5.019E+01, 6.532E+02, 1.311E+02, 7.434E+02, 1.417E+02
 6.300E+02, 4.883E+02, 4.986E+01, 6.533E+02, 1.362E+02, 7.435E+02, 1.429E+02
 6.400E+02, 4.884E+02, 4.957E+01, 6.534E+02, 1.382E+02, 7.435E+02, 1.441E+02
 6.500E+02, 4.885E+02, 4.928E+01, 6.535E+02, 1.383E+02, 7.436E+02, 1.453E+02
 6.600E+02, 4.886E+02, 4.900E+01, 6.535E+02, 1.390E+02, 7.436E+02, 1.445E+02
 6.700E+02, 4.887E+02, 4.871E+01, 6.536E+02, 1.404E+02, 7.437E+02, 1.428E+02
 6.800E+02, 4.888E+02, 4.843E+01, 6.536E+02, 1.418E+02, 7.437E+02, 1.413E+02
 6.900E+02, 4.889E+02, 4.814E+01, 6.537E+02, 1.431E+02, 7.438E+02, 1.418E+02
 7.000E+02, 4.890E+02, 4.785E+01, 6.537E+02, 1.430E+02, 7.438E+02, 1.429E+02
 7.100E+02, 4.891E+02, 4.757E+01, 6.538E+02, 1.253E+02, 7.438E+02, 1.440E+02
 7.200E+02, 4.891E+02, 4.728E+01, 6.538E+02, 1.091E+02, 7.439E+02, 1.451E+02
 7.300E+02, 4.892E+02, 4.700E+01, 6.538E+02, 9.864E+01, 7.439E+02, 1.462E+02
 7.400E+02, 4.893E+02, 4.671E+01, 6.539E+02, 9.515E+01, 7.439E+02, 1.473E+02
 7.500E+02, 4.893E+02, 4.643E+01, 6.539E+02, 9.460E+01, 7.440E+02, 1.484E+02
 7.600E+02, 4.894E+02, 4.614E+01, 6.539E+02, 9.393E+01, 7.440E+02, 1.467E+02
 7.700E+02, 4.894E+02, 4.585E+01, 6.540E+02, 7.626E+01, 7.440E+02, 1.418E+02
 7.800E+02, 4.895E+02, 4.557E+01, 6.540E+02, 4.761E+01, 7.440E+02, 1.343E+02
 7.900E+02, 4.895E+02, 4.528E+01, 6.540E+02, 4.662E+01, 7.440E+02, 1.073E+02
