s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 2.000E+02, 4.781E+02, 0.000E+00, 5.584E+02, 1.440E+02, 6.489E+02, 1.032E+02, 7.592E+02, 7.645E+01
 2.100E+02, 4.797E+02, 0.000E+00, 5.593E+02, 1.642E+02, 6.493E+02, 9.969E+01, 7.594E+02, 7.474E+01
 2.200E+02, 4.811E+02, 0.000E+00, 5.600E+02, 1.776E+02, 6.496E+02, 9.320E+01, 7.595E+02, 7.300E+01
 2.300E+02, 4.822E+02, 0.000E+00, 5.606E+02, 1.958E+02, 6.498E+02, 8.652E+01, 7.596E+02, 7.127E+01
 2.400E+02, 4.830E+02, 0.000E+00, 5.610E+02, 2.003E+02, 6.500E+02, 7.956E+01, 7.596E+02, 6.953E+01
 2.500E+02, 4.837E+02, 0.000E+00, 5.613E+02, 1.935E+02, 6.501E+02, 7.054E+01, 7.596E+02, 6.779E+01
 2.600E+02, 4.843E+02, 0.000E+00, 5.616E+02, 1.736E+02, 6.502E+02, 6.437E+01, 7.597E+02, 6.605E+01
 2.700E+02, 4.847E+02, 0.000E+00, 5.617E+02, 1.499E+02, 6.503E+02, 6.058E+01, 7.597E+02, 6.430E+01
 2.800E+02, 4.851E+02, 0.000E+00, 5.619E+02, 1.233E+02, 6.503E+02, 5.744E+01, 7.597E+02, 6.232E+01
 2.900E+02, 4.854E+02, 0.000E+00, 5.620E+02, 1.003E+02, 6.504E+02, 5.505E+01, 7.597E+02, 6.021E+01
 3.000E+02, 4.856E+02, 0.000E+00, 5.621E+02, 6.918E+01, 6.504E+02, 5.364E+01, 7.597E+02, 5.811E+01
 3.100E+02, 4.858E+02, 0.000E+00, 5.622E+02, 4.789E+01, 6.504E+02, 5.166E+01, 7.597E+02, 5.600E+01
 3.200E+02, 4.860E+02, 0.000E+00, 5.622E+02, 4.639E+01, 6.504E+02, 4.969E+01, 7.597E+02, 5.389E+01
 3.300E+02, 4.861E+02, 0.000E+00, 5.622E+02, 6.029E+01, 6.504E+02, 4.826E+01, 7.597E+02, 5.178E+01
 3.400E+02, 4.862E+02, 0.000E+00, 5.623E+02, 7.963E+01, 6.504E+02, 4.685E+01, 7.597E+02, 4.967E+01
 3.500E+02, 4.863E+02, 0.000E+00, 5.623E+02, 8.914E+01, 6.505E+02, 4.543E+01, 7.597E+02, 4.755E+01
 3.600E+02, 4.863E+02, 0.000E+00, 5.623E+02, 8.925E+01, 6.505E+02, 4.400E+01, 7.597E+02, 4.542E+01
 3.700E+02, 4.864E+02, 0.000E+00, 5.623E+02, 7.508E+01, 6.505E+02, 4.255E+01, 7.597E+02, 4.328E+01
 3.800E+02, 4.864E+02, 0.000E+00, 5.623E+02, 5.778E+01, 6.505E+02, 4.127E+01, 7.597E+02, 4.114E+01
 3.900E+02, 4.865E+02, 0.000E+00, 5.624E+02, 4.437E+01, 6.505E+02, 4.017E+01, 7.597E+02, 3.900E+01
 4.000E+02, 4.865E+02, 0.000E+00, 5.624E+02, 3.532E+01, 6.505E+02, 3.906E+01, 7.597E+02, 3.686E+01
 4.100E+02, 4.865E+02, 0.000E+00, 5.624E+02, 2.899E+01, 6.505E+02, 3.792E+01, 7.597E+02, 3.472E+01
 4.200E+02, 4.865E+02, 1.727E-03, 5.624E+02, 2.690E+01, 6.505E+02, 3.677E+01, 7.597E+02, 3.258E+01
 4.300E+02, 4.865E+02, 1.381E+01, 5.624E+02, 2.651E+01, 6.505E+02, 3.560E+01, 7.597E+02, 3.075E+01
 4.400E+02, 4.865E+02, 4.540E+01, 5.624E+02, 2.612E+01, 6.505E+02, 3.443E+01, 7.597E+02, 2.914E+01
 4.500E+02, 4.866E+02, 9.168E+01, 5.624E+02, 2.572E+01, 6.505E+02, 3.330E+01, 7.597E+02, 2.754E+01
 4.600E+02, 4.866E+02, 1.463E+02, 5.624E+02, 2.531E+01, 6.505E+02, 3.232E+01, 7.597E+02, 2.594E+01
 4.700E+02, 4.866E+02, 1.772E+02, 5.624E+02, 2.514E+01, 6.505E+02, 3.135E+01, 7.597E+02, 2.433E+01
 4.800E+02, 4.866E+02, 1.998E+02, 5.624E+02, 2.521E+01, 6.505E+02, 3.038E+01, 7.597E+02, 2.273E+01
 4.900E+02, 4.866E+02, 2.170E+02, 5.624E+02, 2.529E+01, 6.505E+02, 2.941E+01, 7.597E+02, 2.112E+01
 5.000E+02, 4.866E+02, 2.349E+02, 5.624E+02, 2.536E+01, 6.505E+02, 2.843E+01, 7.597E+02, 1.959E+01
 5.100E+02, 4.866E+02, 2.230E+02, 5.624E+02, 2.543E+01, 6.505E+02, 2.744E+01, 7.597E+02, 1.845E+01
 5.200E+02, 4.866E+02, 1.986E+02, 5.624E+02, 2.548E+01, 6.505E+02, 2.645E+01, 7.597E+02, 1.737E+01
 5.300E+02, 4.866E+02, 1.683E+02, 5.624E+02, 2.546E+01, 6.505E+02, 2.543E+01, 7.597E+02, 1.628E+01
 5.400E+02, 4.866E+02, 1.439E+02, 5.624E+02, 2.544E+01, 6.505E+02, 2.439E+01, 7.597E+02, 1.519E+01
 5.500E+02, 4.866E+02, 1.209E+02, 5.624E+02, 2.541E+01, 6.505E+02, 2.335E+01, 7.597E+02, 1.410E+01
 5.600E+02, 4.866E+02, 9.553E+01, 5.624E+02, 2.538E+01, 6.505E+02, 2.231E+01, 7.597E+02, 1.302E+01
 5.700E+02, 4.866E+02, 6.470E+01, 5.624E+02, 2.535E+01, 6.505E+02, 2.125E+01, 7.597E+02, 1.193E+01
 5.800E+02, 4.866E+02, 4.709E+01, 5.624E+02, 2.527E+01, 6.505E+02, 2.020E+01, 7.597E+02, 1.102E+01
 5.900E+02, 4.866E+02, 3.869E+01, 5.624E+02, 2.518E+01, 6.505E+02, 1.909E+01, 7.597E+02, 1.027E+01
 6.000E+02, 4.866E+02, 3.544E+01, 5.624E+02, 2.510E+01, 6.505E+02, 1.823E+01, 7.597E+02, 9.523E+00
 6.100E+02, 4.866E+02, 3.357E+01, 5.624E+02, 2.500E+01, 6.505E+02, 1.751E+01, 7.597E+02, 8.776E+00
 6.200E+02, 4.866E+02, 3.169E+01, 5.624E+02, 2.488E+01, 6.505E+02, 1.679E+01, 7.597E+02, 8.029E+00
 6.300E+02, 4.866E+02, 2.982E+01, 5.624E+02, 2.473E+01, 6.505E+02, 1.606E+01, 7.597E+02, 7.281E+00
 6.400E+02, 4.866E+02, 2.825E+01, 5.624E+02, 2.456E+01, 6.505E+02, 1.534E+01, 7.597E+02, 6.534E+00
 6.500E+02, 4.866E+02, 2.815E+01, 5.624E+02, 2.438E+01, 6.505E+02, 1.462E+01, 7.597E+02, 5.813E+00
 6.600E+02, 4.866E+02, 2.828E+01, 5.624E+02, 2.420E+01, 6.505E+02, 1.389E+01, 7.597E+02, 5.259E+00
 6.700E+02, 4.866E+02, 2.840E+01, 5.624E+02, 2.402E+01, 6.505E+02, 1.327E+01, 7.597E+02, 4.733E+00
 6.800E+02, 4.866E+02, 2.852E+01, 5.624E+02, 1.615E+01, 6.505E+02, 1.274E+01, 7.597E+02, 4.208E+00
 6.900E+02, 4.866E+02, 2.864E+01, 5.624E+02, 1.005E+01, 6.505E+02, 1.221E+01, 7.597E+02, 3.682E+00
 7.000E+02, 4.866E+02, 2.876E+01, 5.624E+02, 9.909E+00, 6.505E+02, 1.168E+01, 7.597E+02, 3.156E+00
 7.100E+02, 4.866E+02, 2.883E+01, 5.624E+02, 9.768E+00, 6.505E+02, 1.115E+01, 7.597E+02, 2.630E+00
 7.200E+02, 4.866E+02, 2.888E+01, 5.624E+02, 9.627E+00, 6.505E+02, 1.062E+01, 7.597E+02, 2.104E+00
 7.300E+02, 4.866E+02, 2.893E+01, 5.624E+02, 9.484E+00, 6.505E+02, 1.009E+01, 7.597E+02, 1.779E+00
 7.400E+02, 4.866E+02, 2.898E+01, 5.624E+02, 9.340E+00, 6.505E+02, 9.665E+00, 7.597E+02, 1.677E+00
 7.500E+02, 4.866E+02, 2.903E+01, 5.624E+02, 9.194E+00, 6.505E+02, 9.397E+00, 7.597E+02, 1.576E+00
 7.600E+02, 4.866E+02, 2.909E+01, 5.624E+02, 9.048E+00, 6.505E+02, 9.130E+00, 7.597E+02, 1.475E+00
 7.700E+02, 4.866E+02, 2.914E+01, 5.624E+02, 8.900E+00, 6.505E+02, 8.861E+00, 7.597E+02, 1.374E+00
 7.800E+02, 4.866E+02, 2.919E+01, 5.624E+02, 8.751E+00, 6.505E+02, 8.590E+00, 7.597E+02, 1.273E+00
 7.900E+02, 4.866E+02, 2.924E+01, 5.624E+02, 8.600E+00, 6.505E+02, 8.318E+00, 7.597E+02, 1.171E+00
 8.000E+02, 4.866E+02, 2.930E+01, 5.624E+02, 8.447E+00, 6.505E+02, 8.045E+00, 7.597E+02, 6.337E-01
 8.100E+02, 4.866E+02, 2.935E+01, 5.624E+02, 8.293E+00, 6.505E+02, 7.790E+00, 7.597E+02, 0.000E+00
 8.200E+02, 4.866E+02, 2.940E+01, 5.624E+02, 8.138E+00, 6.505E+02, 7.580E+00, 7.597E+02, 0.000E+00
 8.300E+02, 4.866E+02, 2.945E+01, 5.624E+02, 7.982E+00, 6.505E+02, 7.371E+00, 7.597E+02, 0.000E+00
 8.400E+02, 4.866E+02, 2.950E+01, 5.624E+02, 7.824E+00, 6.505E+02, 7.162E+00, 7.597E+02, 0.000E+00
 8.500E+02, 4.866E+02, 2.925E+01, 5.624E+02, 7.666E+00, 6.505E+02, 6.950E+00, 7.597E+02, 0.000E+00
 8.600E+02, 4.866E+02, 2.866E+01, 5.624E+02, 7.506E+00, 6.505E+02, 6.737E+00, 7.597E+02, 0.000E+00
 8.700E+02, 4.866E+02, 2.807E+01, 5.624E+02, 7.344E+00, 6.505E+02, 6.523E+00, 7.597E+02, 0.000E+00
 8.800E+02, 4.866E+02, 2.748E+01, 5.624E+02, 7.182E+00, 6.505E+02, 6.307E+00, 7.597E+02, 0.000E+00
 8.900E+02, 4.866E+02, 2.689E+01, 5.624E+02, 7.018E+00, 6.505E+02, 6.090E+00, 7.597E+02, 0.000E+00
 9.000E+02, 4.866E+02, 2.631E+01, 5.624E+02, 6.853E+00, 6.505E+02, 5.871E+00, 7.597E+02, 0.000E+00
 9.100E+02, 4.866E+02, 2.572E+01, 5.624E+02, 6.687E+00, 6.505E+02, 5.651E+00, 7.597E+02, 0.000E+00
 9.200E+02, 4.866E+02, 2.513E+01, 5.624E+02, 6.520E+00, 6.505E+02, 5.430E+00, 7.597E+02, 0.000E+00
 9.300E+02, 4.866E+02, 2.454E+01, 5.624E+02, 6.351E+00, 6.505E+02, 5.206E+00, 7.597E+02, 0.000E+00
 9.400E+02, 4.866E+02, 2.395E+01, 5.624E+02, 6.181E+00, 6.505E+02, 4.982E+00, 7.597E+02, 0.000E+00
 9.500E+02, 4.866E+02, 2.336E+01, 5.624E+02, 6.031E+00, 6.505E+02, 4.836E+00, 7.597E+02, 0.000E+00
 9.600E+02, 4.866E+02, 2.278E+01, 5.624E+02, 5.902E+00, 6.505E+02, 4.748E+00, 7.597E+02, 0.000E+00
 9.700E+02, 4.866E+02, 2.219E+01, 5.624E+02, 5.773E+00, 6.505E+02, 4.660E+00, 7.597E+02, 0.000E+00
 9.800E+02, 4.866E+02, 2.160E+01, 5.624E+02, 5.642E+00, 6.505E+02, 4.572E+00, 7.597E+02, 0.000E+00
 9.900E+02, 4.866E+02, 2.104E+01, 5.624E+02, 5.512E+00, 6.505E+02, 4.484E+00, 7.597E+02, 0.000E+00
 1.000E+03, 4.866E+02, 2.060E+01, 5.624E+02, 5.380E+00, 6.505E+02, 4.396E+00, 7.597E+02, 0.000E+00
 1.010E+03, 4.866E+02, 2.018E+01, 5.624E+02, 5.247E+00, 6.505E+02, 4.307E+00, 7.597E+02, 0.000E+00
 1.020E+03, 4.866E+02, 1.975E+01, 5.624E+02, 5.114E+00, 6.505E+02, 4.218E+00, 7.597E+02, 0.000E+00
 1.030E+03, 4.866E+02, 1.932E+01, 5.624E+02, 4.980E+00, 6.505E+02, 4.129E+00, 7.597E+02, 0.000E+00
 1.040E+03, 4.866E+02, 1.890E+01, 5.624E+02, 4.846E+00, 6.505E+02, 4.040E+00, 7.597E+02, 0.000E+00
 1.050E+03, 4.866E+02, 1.847E+01, 5.624E+02, 4.710E+00, 6.505E+02, 3.950E+00, 7.597E+02, 0.000E+00
 1.060E+03, 4.866E+02, 1.805E+01, 5.624E+02, 4.574E+00, 6.505E+02, 3.860E+00, 7.597E+02, 0.000E+00
 1.070E+03, 4.866E+02, 1.762E+01, 5.624E+02, 4.437E+00, 6.505E+02, 3.770E+00, 7.597E+02, 0.000E+00
 1.080E+03, 4.866E+02, 1.719E+01, 5.624E+02, 4.300E+00, 6.505E+02, 3.680E+00, 7.597E+02, 0.000E+00
 1.090E+03, 4.866E+02, 1.677E+01, 5.624E+02, 4.161E+00, 6.505E+02, 3.589E+00, 7.597E+02, 0.000E+00
 1.100E+03, 4.866E+02, 1.634E+01, 5.624E+02, 4.022E+00, 6.505E+02, 3.498E+00, 7.597E+02, 0.000E+00
 1.110E+03, 4.866E+02, 1.592E+01, 5.624E+02, 3.890E+00, 6.505E+02, 3.407E+00, 7.597E+02, 0.000E+00
 1.120E+03, 4.866E+02, 1.549E+01, 5.624E+02, 3.791E+00, 6.505E+02, 3.319E+00, 7.597E+02, 0.000E+00
 1.130E+03, 4.866E+02, 1.507E+01, 5.624E+02, 3.696E+00, 6.505E+02, 3.258E+00, 7.597E+02, 0.000E+00
 1.140E+03, 4.866E+02, 1.470E+01, 5.624E+02, 3.600E+00, 6.505E+02, 3.205E+00, 7.597E+02, 0.000E+00
 1.150E+03, 4.866E+02, 1.436E+01, 5.624E+02, 3.505E+00, 6.505E+02, 3.151E+00, 7.597E+02, 0.000E+00
 1.160E+03, 4.866E+02, 1.403E+01, 5.624E+02, 3.408E+00, 6.505E+02, 3.097E+00, 7.597E+02, 0.000E+00
 1.170E+03, 4.866E+02, 1.369E+01, 5.624E+02, 3.312E+00, 6.505E+02, 3.043E+00, 7.597E+02, 0.000E+00
 1.180E+03, 4.866E+02, 1.335E+01, 5.624E+02, 3.215E+00, 6.505E+02, 2.989E+00, 7.597E+02, 0.000E+00
 1.190E+03, 4.866E+02, 1.302E+01, 5.624E+02, 3.118E+00, 6.505E+02, 2.935E+00, 7.597E+02, 0.000E+00
 1.200E+03, 4.866E+02, 1.268E+01, 5.624E+02, 3.020E+00, 6.505E+02, 2.880E+00, 7.597E+02, 0.000E+00
 1.210E+03, 4.866E+02, 1.234E+01, 5.624E+02, 2.922E+00, 6.505E+02, 2.826E+00, 7.597E+02, 0.000E+00
 1.220E+03, 4.866E+02, 1.201E+01, 5.624E+02, 2.824E+00, 6.505E+02, 2.772E+00, 7.597E+02, 0.000E+00
 1.230E+03, 4.866E+02, 1.167E+01, 5.624E+02, 2.726E+00, 6.505E+02, 2.717E+00, 7.597E+02, 0.000E+00
 1.240E+03, 4.866E+02, 1.133E+01, 5.624E+02, 2.627E+00, 6.505E+02, 2.663E+00, 7.597E+02, 0.000E+00
 1.250E+03, 4.866E+02, 1.100E+01, 5.624E+02, 2.527E+00, 6.505E+02, 2.608E+00, 7.597E+02, 0.000E+00
 1.260E+03, 4.866E+02, 1.066E+01, 5.624E+02, 2.428E+00, 6.505E+02, 2.553E+00, 7.597E+02, 0.000E+00
 1.270E+03, 4.866E+02, 1.032E+01, 5.624E+02, 2.330E+00, 6.505E+02, 2.498E+00, 7.597E+02, 0.000E+00
 1.280E+03, 4.866E+02, 9.981E+00, 5.624E+02, 2.255E+00, 6.505E+02, 2.444E+00, 7.597E+02, 0.000E+00
 1.290E+03, 4.866E+02, 9.629E+00, 5.624E+02, 2.186E+00, 6.505E+02, 2.389E+00, 7.597E+02, 0.000E+00
 1.300E+03, 4.866E+02, 9.277E+00, 5.624E+02, 2.117E+00, 6.505E+02, 2.338E+00, 7.597E+02, 0.000E+00
 1.310E+03, 4.866E+02, 8.925E+00, 5.624E+02, 2.048E+00, 6.505E+02, 2.296E+00, 7.597E+02, 0.000E+00
 1.320E+03, 4.866E+02, 8.572E+00, 5.624E+02, 1.978E+00, 6.505E+02, 2.254E+00, 7.597E+02, 0.000E+00
 1.330E+03, 4.866E+02, 8.220E+00, 5.624E+02, 1.909E+00, 6.505E+02, 2.213E+00, 7.597E+02, 0.000E+00
 1.340E+03, 4.866E+02, 7.868E+00, 5.624E+02, 1.839E+00, 6.505E+02, 2.171E+00, 7.597E+02, 0.000E+00
 1.350E+03, 4.866E+02, 7.516E+00, 5.624E+02, 1.769E+00, 6.505E+02, 2.129E+00, 7.597E+02, 0.000E+00
 1.360E+03, 4.866E+02, 7.164E+00, 5.624E+02, 1.699E+00, 6.505E+02, 2.087E+00, 7.597E+02, 0.000E+00
 1.370E+03, 4.866E+02, 6.812E+00, 5.624E+02, 1.629E+00, 6.505E+02, 2.045E+00, 7.597E+02, 0.000E+00
 1.380E+03, 4.866E+02, 6.461E+00, 5.624E+02, 1.558E+00, 6.505E+02, 2.003E+00, 7.597E+02, 0.000E+00
 1.390E+03, 4.866E+02, 6.109E+00, 5.624E+02, 1.488E+00, 6.505E+02, 1.961E+00, 7.597E+02, 0.000E+00
 1.400E+03, 4.866E+02, 5.757E+00, 5.624E+02, 1.417E+00, 6.505E+02, 1.919E+00, 7.597E+02, 0.000E+00
 1.410E+03, 4.866E+02, 5.405E+00, 5.624E+02, 1.346E+00, 6.505E+02, 1.877E+00, 7.597E+02, 0.000E+00
 1.420E+03, 4.866E+02, 5.062E+00, 5.624E+02, 1.275E+00, 6.505E+02, 1.834E+00, 7.597E+02, 0.000E+00
 1.430E+03, 4.866E+02, 4.832E+00, 5.624E+02, 1.205E+00, 6.505E+02, 1.792E+00, 7.597E+02, 0.000E+00
 1.440E+03, 4.866E+02, 4.636E+00, 5.624E+02, 1.150E+00, 6.505E+02, 1.750E+00, 7.597E+02, 0.000E+00
 1.450E+03, 4.866E+02, 4.439E+00, 5.624E+02, 1.100E+00, 6.505E+02, 1.707E+00, 7.597E+02, 0.000E+00
 1.460E+03, 4.866E+02, 4.243E+00, 5.624E+02, 1.049E+00, 6.505E+02, 1.665E+00, 7.597E+02, 0.000E+00
 1.470E+03, 4.866E+02, 4.046E+00, 5.624E+02, 9.988E-01, 6.505E+02, 1.622E+00, 7.597E+02, 0.000E+00
 1.480E+03, 4.866E+02, 3.850E+00, 5.624E+02, 9.483E-01, 6.505E+02, 1.571E+00, 7.597E+02, 0.000E+00
 1.490E+03, 4.866E+02, 3.654E+00, 5.624E+02, 8.977E-01, 6.505E+02, 1.518E+00, 7.597E+02, 0.000E+00
 1.500E+03, 4.866E+02, 3.457E+00, 5.624E+02, 8.471E-01, 6.505E+02, 1.465E+00, 7.597E+02, 0.000E+00
 1.510E+03, 4.866E+02, 3.261E+00, 5.624E+02, 7.963E-01, 6.505E+02, 1.411E+00, 7.597E+02, 0.000E+00
 1.520E+03, 4.866E+02, 3.064E+00, 5.624E+02, 7.455E-01, 6.505E+02, 1.358E+00, 7.597E+02, 0.000E+00
 1.530E+03, 4.866E+02, 2.868E+00, 5.624E+02, 6.946E-01, 6.505E+02, 1.305E+00, 7.597E+02, 0.000E+00
 1.540E+03, 4.866E+02, 2.672E+00, 5.624E+02, 6.436E-01, 6.505E+02, 1.251E+00, 7.597E+02, 0.000E+00
 1.550E+03, 4.866E+02, 2.475E+00, 5.624E+02, 5.925E-01, 6.505E+02, 1.197E+00, 7.597E+02, 0.000E+00
 1.560E+03, 4.866E+02, 2.279E+00, 5.624E+02, 5.414E-01, 6.505E+02, 1.144E+00, 7.597E+02, 0.000E+00
 1.570E+03, 4.866E+02, 2.112E+00, 5.624E+02, 4.901E-01, 6.505E+02, 1.090E+00, 7.597E+02, 0.000E+00
 1.580E+03, 4.866E+02, 1.988E+00, 5.624E+02, 4.388E-01, 6.505E+02, 1.036E+00, 7.597E+02, 0.000E+00
 1.590E+03, 4.866E+02, 1.864E+00, 5.624E+02, 3.900E-01, 6.505E+02, 9.821E-01, 7.597E+02, 0.000E+00
 1.600E+03, 4.866E+02, 1.740E+00, 5.624E+02, 3.714E-01, 6.505E+02, 9.281E-01, 7.597E+02, 0.000E+00
 1.610E+03, 4.866E+02, 1.616E+00, 5.624E+02, 3.615E-01, 6.505E+02, 8.740E-01, 7.597E+02, 0.000E+00
 1.620E+03, 4.866E+02, 1.492E+00, 5.624E+02, 3.516E-01, 6.505E+02, 8.199E-01, 7.597E+02, 0.000E+00
 1.630E+03, 4.866E+02, 1.368E+00, 5.624E+02, 3.417E-01, 6.505E+02, 7.656E-01, 7.597E+02, 0.000E+00
 1.640E+03, 4.866E+02, 1.244E+00, 5.624E+02, 3.318E-01, 6.505E+02, 7.113E-01, 7.597E+02, 0.000E+00
 1.650E+03, 4.866E+02, 1.120E+00, 5.624E+02, 3.219E-01, 6.505E+02, 6.673E-01, 7.597E+02, 0.000E+00
 1.660E+03, 4.866E+02, 9.964E-01, 5.624E+02, 3.120E-01, 6.505E+02, 6.377E-01, 7.597E+02, 0.000E+00
 1.670E+03, 4.866E+02, 8.725E-01, 5.624E+02, 3.020E-01, 6.505E+02, 6.081E-01, 7.597E+02, 0.000E+00
 1.680E+03, 4.866E+02, 7.485E-01, 5.624E+02, 2.921E-01, 6.505E+02, 5.785E-01, 7.597E+02, 0.000E+00
 1.690E+03, 4.866E+02, 6.246E-01, 5.624E+02, 2.822E-01, 6.505E+02, 5.489E-01, 7.597E+02, 0.000E+00
 1.700E+03, 4.866E+02, 5.007E-01, 5.624E+02, 2.723E-01, 6.505E+02, 5.193E-01, 7.597E+02, 0.000E+00
 1.710E+03, 4.866E+02, 3.875E-01, 5.624E+02, 2.623E-01, 6.505E+02, 4.897E-01, 7.597E+02, 0.000E+00
 1.720E+03, 4.866E+02, 3.478E-01, 5.624E+02, 2.524E-01, 6.505E+02, 4.600E-01, 7.597E+02, 0.000E+00
 1.730E+03, 4.866E+02, 3.220E-01, 5.624E+02, 2.425E-01, 6.505E+02, 4.303E-01, 7.597E+02, 0.000E+00
 1.740E+03, 4.866E+02, 2.962E-01, 5.624E+02, 2.325E-01, 6.505E+02, 4.006E-01, 7.597E+02, 0.000E+00
 1.750E+03, 4.866E+02, 2.704E-01, 5.624E+02, 1.331E-01, 6.505E+02, 3.708E-01, 7.597E+02, 0.000E+00
 1.760E+03, 4.866E+02, 2.446E-01, 5.624E+02, 0.000E+00, 6.505E+02, 3.411E-01, 7.597E+02, 0.000E+00
 1.770E+03, 4.866E+02, 2.187E-01, 5.624E+02, 0.000E+00, 6.505E+02, 3.113E-01, 7.597E+02, 0.000E+00
 1.780E+03, 4.866E+02, 1.929E-01, 5.624E+02, 0.000E+00, 6.505E+02, 2.815E-01, 7.597E+02, 0.000E+00
 1.790E+03, 4.866E+02, 1.671E-01, 5.624E+02, 0.000E+00, 6.505E+02, 2.517E-01, 7.597E+02, 0.000E+00
 1.800E+03, 4.866E+02, 1.413E-01, 5.624E+02, 0.000E+00, 6.505E+02, 2.218E-01, 7.597E+02, 0.000E+00
 1.810E+03, 4.866E+02, 1.155E-01, 5.624E+02, 0.000E+00, 6.505E+02, 1.920E-01, 7.597E+02, 0.000E+00
 1.820E+03, 4.866E+02, 8.971E-02, 5.624E+02, 0.000E+00, 6.505E+02, 8.246E-02, 7.597E+02, 0.000E+00
 1.830E+03, 4.866E+02, 6.390E-02, 5.624E+02, 0.000E+00, 6.505E+02, 0.000E+00, 7.597E+02, 0.000E+00
 1.840E+03, 4.866E+02, 3.809E-02, 5.624E+02, 0.000E+00, 6.505E+02, 0.000E+00, 7.597E+02, 0.000E+00
 1.850E+03, 4.866E+02, 1.230E-02, 5.624E+02, 0.000E+00, 6.505E+02, 0.000E+00, 7.597E+02, 0.000E+00
 1.860E+03, 4.866E+02, 0.000E+00, 5.624E+02, 0.000E+00, 6.505E+02, 0.000E+00, 7.597E+02, 0.000E+00
 1.870E+03, 4.866E+02, 0.000E+00, 5.624E+02, 0.000E+00, 6.505E+02, 0.000E+00, 7.597E+02, 0.000E+00
 1.880E+03, 4.866E+02, 0.000E+00, 5.624E+02, 0.000E+00, 6.505E+02, 0.000E+00, 7.597E+02, 0.000E+00
 1.890E+03, 4.866E+02, 0.000E+00, 5.624E+02, 0.000E+00, 6.505E+02, 0.000E+00, 7.597E+02, 0.000E+00
 1.900E+03, 4.866E+02, 0.000E+00, 5.624E+02, 0.000E+00, 6.505E+02, 0.000E+00, 7.597E+02, 0.000E+00
