s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 7.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.200E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.300E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.600E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.700E+01, 0.000E+00, 0.000E+00, 4.913E+01
 1.800E+01, 0.000E+00, 0.000E+00, 7.684E+01
 1.900E+01, 0.000E+00, 0.000E+00, 1.092E+02
 2.000E+01, 0.000E+00, 0.000E+00, 1.435E+02
 2.100E+01, 0.000E+00, 0.000E+00, 1.771E+02
 2.200E+01, 0.000E+00, 0.000E+00, 2.045E+02
 2.300E+01, 0.000E+00, 0.000E+00, 2.231E+02
 2.400E+01, 0.000E+00, 0.000E+00, 2.306E+02
 2.500E+01, 0.000E+00, 0.000E+00, 2.273E+02
 2.600E+01, 0.000E+00, 0.000E+00, 2.145E+02
 2.700E+01, 0.000E+00, 0.000E+00, 1.947E+02
 2.800E+01, 0.000E+00, 0.000E+00, 1.710E+02
 2.900E+01, 0.000E+00, 0.000E+00, 1.458E+02
 3.000E+01, 0.000E+00, 0.000E+00, 1.215E+02
 3.100E+01, 0.000E+00, 3.397E+01, 9.987E+01
 3.200E+01, 0.000E+00, 4.847E+01, 8.204E+01
 3.300E+01, 0.000E+00, 6.505E+01, 6.825E+01
 3.400E+01, 0.000E+00, 8.329E+01, 5.838E+01
 3.500E+01, 0.000E+00, 1.022E+02, 5.152E+01
 3.600E+01, 0.000E+00, 1.213E+02, 4.710E+01
 3.700E+01, 0.000E+00, 1.387E+02, 4.426E+01
 3.800E+01, 0.000E+00, 1.530E+02, 4.256E+01
 3.900E+01, 0.000E+00, 1.637E+02, 4.152E+01
 4.000E+01, 0.000E+00, 1.700E+02, 4.092E+01
 4.100E+01, 0.000E+00, 1.716E+02, 4.052E+01
 4.200E+01, 0.000E+00, 1.689E+02, 4.016E+01
 4.300E+01, 0.000E+00, 1.623E+02, 3.977E+01
 4.400E+01, 0.000E+00, 1.524E+02, 3.929E+01
 4.500E+01, 0.000E+00, 1.405E+02, 3.869E+01
 4.600E+01, 0.000E+00, 1.270E+02, 3.803E+01
 4.700E+01, 0.000E+00, 1.130E+02, 3.731E+01
 4.800E+01, 0.000E+00, 9.928E+01, 3.659E+01
 4.900E+01, 0.000E+00, 8.618E+01, 3.594E+01
 5.000E+01, 0.000E+00, 7.447E+01, 3.534E+01
 5.100E+01, 0.000E+00, 6.429E+01, 3.481E+01
 5.200E+01, 0.000E+00, 5.575E+01, 3.433E+01
 5.300E+01, 0.000E+00, 4.892E+01, 3.387E+01
 5.400E+01, 0.000E+00, 4.364E+01, 3.338E+01
 5.500E+01, 0.000E+00, 3.959E+01, 3.288E+01
 5.600E+01, 0.000E+00, 3.666E+01, 3.233E+01
 5.700E+01, 0.000E+00, 3.454E+01, 3.176E+01
 5.800E+01, 0.000E+00, 3.302E+01, 3.118E+01
 5.900E+01, 0.000E+00, 3.201E+01, 3.061E+01
 6.000E+01, 0.000E+00, 3.128E+01, 3.004E+01
 6.100E+01, 0.000E+00, 3.081E+01, 2.952E+01
 6.200E+01, 0.000E+00, 3.049E+01, 2.903E+01
 6.300E+01, 0.000E+00, 3.024E+01, 2.860E+01
 6.400E+01, 0.000E+00, 3.005E+01, 2.821E+01
 6.500E+01, 0.000E+00, 2.985E+01, 2.780E+01
 6.600E+01, 0.000E+00, 2.963E+01, 2.737E+01
 6.700E+01, 0.000E+00, 2.938E+01, 2.690E+01
 6.800E+01, 0.000E+00, 2.908E+01, 2.640E+01
 6.900E+01, 0.000E+00, 2.874E+01, 2.589E+01
 7.000E+01, 0.000E+00, 2.837E+01, 2.535E+01
 7.100E+01, 0.000E+00, 2.797E+01, 2.476E+01
 7.200E+01, 0.000E+00, 2.756E+01, 2.411E+01
 7.300E+01, 0.000E+00, 2.718E+01, 2.339E+01
 7.400E+01, 0.000E+00, 2.681E+01, 2.251E+01
 7.500E+01, 0.000E+00, 2.647E+01, 2.127E+01
 7.600E+01, 0.000E+00, 2.615E+01, 1.904E+01
 7.700E+01, 0.000E+00, 2.586E+01, 1.595E+01
 7.800E+01, 0.000E+00, 2.559E+01, 1.283E+01
 7.900E+01, 0.000E+00, 2.534E+01, 9.822E+00
 8.000E+01, 0.000E+00, 2.508E+01, 6.949E+00
 8.100E+01, 0.000E+00, 2.481E+01, 4.280E+00
 8.200E+01, 0.000E+00, 2.453E+01, 1.811E+00
 8.300E+01, 0.000E+00, 2.423E+01, 0.000E+00
 8.400E+01, 0.000E+00, 2.392E+01, 0.000E+00
 8.500E+01, 0.000E+00, 2.361E+01, 0.000E+00
 8.600E+01, 0.000E+00, 2.329E+01, 0.000E+00
 8.700E+01, 0.000E+00, 2.296E+01, 0.000E+00
 8.800E+01, 0.000E+00, 2.265E+01, 0.000E+00
 8.900E+01, 0.000E+00, 2.234E+01, 0.000E+00
 9.000E+01, 0.000E+00, 2.204E+01, 0.000E+00
 9.100E+01, 0.000E+00, 2.176E+01, 0.000E+00
 9.200E+01, 0.000E+00, 2.150E+01, 0.000E+00
 9.300E+01, 0.000E+00, 2.127E+01, 0.000E+00
