s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 1.900E+02, 4.169E+02, 0.000E+00, 6.123E+02, 3.091E+02, 7.348E+02, 1.422E+02, 3.445E+02, 0.000E+00, 5.410E+02, 6.495E+02, 6.661E+02, 8.481E+02, 3.357E+02, 0.000E+00, 5.230E+02, 6.020E+02, 6.484E+02, 7.418E+02
 2.000E+02, 4.228E+02, 3.803E+01, 6.164E+02, 2.659E+02, 7.377E+02, 1.105E+02, 3.488E+02, 0.000E+00, 5.451E+02, 6.510E+02, 6.698E+02, 8.478E+02, 3.395E+02, 0.000E+00, 5.265E+02, 6.033E+02, 6.514E+02, 7.461E+02
 2.100E+02, 4.281E+02, 1.819E+02, 6.201E+02, 2.356E+02, 7.402E+02, 7.690E+01, 3.529E+02, 0.000E+00, 5.491E+02, 6.612E+02, 6.732E+02, 8.535E+02, 3.431E+02, 0.000E+00, 5.298E+02, 6.028E+02, 6.541E+02, 7.504E+02
 2.200E+02, 4.329E+02, 2.578E+02, 6.232E+02, 2.102E+02, 7.424E+02, 0.000E+00, 3.569E+02, 0.000E+00, 5.528E+02, 6.750E+02, 6.764E+02, 8.766E+02, 3.464E+02, 0.000E+00, 5.328E+02, 6.016E+02, 6.567E+02, 7.547E+02
 2.300E+02, 4.373E+02, 3.005E+02, 6.259E+02, 1.797E+02, 7.442E+02, 0.000E+00, 3.607E+02, 0.000E+00, 5.563E+02, 6.813E+02, 6.795E+02, 8.978E+02, 3.496E+02, 0.000E+00, 5.357E+02, 6.001E+02, 6.590E+02, 7.590E+02
 2.400E+02, 4.412E+02, 3.310E+02, 6.283E+02, 1.428E+02, 7.457E+02, 0.000E+00, 3.643E+02, 0.000E+00, 5.596E+02, 6.867E+02, 6.824E+02, 9.042E+02, 3.525E+02, 0.000E+00, 5.383E+02, 5.987E+02, 6.612E+02, 7.633E+02
 2.500E+02, 4.448E+02, 3.655E+02, 6.304E+02, 1.107E+02, 7.471E+02, 0.000E+00, 3.678E+02, 0.000E+00, 5.628E+02, 6.892E+02, 6.851E+02, 9.479E+02, 3.554E+02, 0.000E+00, 5.408E+02, 5.971E+02, 6.633E+02, 7.676E+02
 2.600E+02, 4.480E+02, 3.932E+02, 6.322E+02, 8.779E+01, 7.482E+02, 0.000E+00, 3.711E+02, 0.000E+00, 5.659E+02, 6.828E+02, 6.878E+02, 1.007E+03, 3.580E+02, 0.000E+00, 5.431E+02, 5.950E+02, 6.652E+02, 7.719E+02
 2.700E+02, 4.510E+02, 4.263E+02, 6.338E+02, 5.785E+01, 7.492E+02, 0.000E+00, 3.744E+02, 7.765E+01, 5.688E+02, 6.593E+02, 6.903E+02, 1.051E+03, 3.605E+02, 0.000E+00, 5.453E+02, 5.930E+02, 6.671E+02, 7.759E+02
 2.800E+02, 4.536E+02, 4.371E+02, 6.352E+02, 4.771E+01, 7.500E+02, 0.000E+00, 3.775E+02, 2.014E+02, 5.716E+02, 6.787E+02, 6.927E+02, 1.099E+03, 3.629E+02, 0.000E+00, 5.474E+02, 5.911E+02, 6.688E+02, 7.770E+02
 2.900E+02, 4.560E+02, 4.794E+02, 6.364E+02, 4.064E+01, 7.507E+02, 0.000E+00, 3.805E+02, 2.601E+02, 5.743E+02, 6.878E+02, 6.950E+02, 1.136E+03, 3.652E+02, 0.000E+00, 5.493E+02, 5.893E+02, 6.704E+02, 7.770E+02
 3.000E+02, 4.582E+02, 5.073E+02, 6.374E+02, 3.480E+01, 7.514E+02, 0.000E+00, 3.834E+02, 2.752E+02, 5.768E+02, 6.963E+02, 6.972E+02, 1.190E+03, 3.674E+02, 0.000E+00, 5.512E+02, 5.875E+02, 6.719E+02, 7.771E+02
 3.100E+02, 4.601E+02, 5.309E+02, 6.384E+02, 2.940E+01, 7.519E+02, 0.000E+00, 3.862E+02, 2.842E+02, 5.793E+02, 7.339E+02, 6.993E+02, 1.227E+03, 3.695E+02, 0.000E+00, 5.529E+02, 5.856E+02, 6.734E+02, 7.771E+02
 3.200E+02, 4.619E+02, 5.779E+02, 6.392E+02, 2.488E+01, 7.523E+02, 0.000E+00, 3.889E+02, 2.883E+02, 5.816E+02, 7.647E+02, 7.013E+02, 1.215E+03, 3.714E+02, 2.941E+01, 5.546E+02, 5.838E+02, 6.748E+02, 7.771E+02
 3.300E+02, 4.635E+02, 5.985E+02, 6.399E+02, 2.181E+01, 7.527E+02, 0.000E+00, 3.915E+02, 2.921E+02, 5.839E+02, 7.552E+02, 7.032E+02, 1.143E+03, 3.733E+02, 2.125E+02, 5.562E+02, 5.819E+02, 6.761E+02, 7.771E+02
 3.400E+02, 4.650E+02, 5.968E+02, 6.405E+02, 1.917E+01, 7.530E+02, 0.000E+00, 3.940E+02, 2.959E+02, 5.860E+02, 7.435E+02, 7.050E+02, 9.729E+02, 3.751E+02, 2.579E+02, 5.577E+02, 5.801E+02, 6.773E+02, 7.772E+02
 3.500E+02, 4.663E+02, 5.304E+02, 6.410E+02, 1.639E+01, 7.533E+02, 0.000E+00, 3.964E+02, 2.998E+02, 5.881E+02, 7.650E+02, 7.068E+02, 8.270E+02, 3.769E+02, 2.873E+02, 5.591E+02, 5.782E+02, 6.785E+02, 7.772E+02
 3.600E+02, 4.674E+02, 4.191E+02, 6.415E+02, 1.386E+01, 7.536E+02, 0.000E+00, 3.988E+02, 3.037E+02, 5.901E+02, 7.686E+02, 7.085E+02, 6.023E+02, 3.785E+02, 3.052E+02, 5.605E+02, 5.764E+02, 6.796E+02, 7.772E+02
 3.700E+02, 4.685E+02, 3.738E+02, 6.419E+02, 1.225E+01, 7.538E+02, 0.000E+00, 4.011E+02, 3.083E+02, 5.920E+02, 8.038E+02, 7.101E+02, 4.489E+02, 3.801E+02, 3.105E+02, 5.618E+02, 5.750E+02, 6.807E+02, 7.773E+02
 3.800E+02, 4.695E+02, 3.480E+02, 6.422E+02, 8.841E+00, 7.539E+02, 0.000E+00, 4.033E+02, 3.134E+02, 5.939E+02, 8.212E+02, 7.117E+02, 3.255E+02, 3.817E+02, 3.158E+02, 5.630E+02, 5.728E+02, 6.818E+02, 7.773E+02
 3.900E+02, 4.704E+02, 3.077E+02, 6.425E+02, 2.113E+00, 7.541E+02, 0.000E+00, 4.054E+02, 3.185E+02, 5.957E+02, 8.153E+02, 7.132E+02, 2.364E+02, 3.831E+02, 3.210E+02, 5.642E+02, 5.700E+02, 6.828E+02, 7.775E+02
 4.000E+02, 4.711E+02, 2.678E+02, 6.428E+02, 0.000E+00, 7.542E+02, 0.000E+00, 4.075E+02, 3.237E+02, 5.974E+02, 8.143E+02, 7.146E+02, 1.699E+02, 3.846E+02, 3.263E+02, 5.654E+02, 5.679E+02, 6.837E+02, 7.831E+02
 4.100E+02, 4.719E+02, 2.356E+02, 6.431E+02, 0.000E+00, 7.543E+02, 0.000E+00, 4.095E+02, 3.289E+02, 5.990E+02, 8.120E+02, 7.160E+02, 1.286E+02, 3.859E+02, 3.316E+02, 5.665E+02, 5.681E+02, 6.846E+02, 7.909E+02
 4.200E+02, 4.725E+02, 2.123E+02, 6.433E+02, 0.000E+00, 7.544E+02, 0.000E+00, 4.115E+02, 3.341E+02, 6.006E+02, 8.095E+02, 7.173E+02, 1.021E+02, 3.872E+02, 3.368E+02, 5.676E+02, 5.684E+02, 6.855E+02, 7.987E+02
 4.300E+02, 4.731E+02, 1.876E+02, 6.434E+02, 0.000E+00, 7.545E+02, 0.000E+00, 4.133E+02, 3.393E+02, 6.021E+02, 8.072E+02, 7.186E+02, 8.107E+01, 3.885E+02, 3.400E+02, 5.686E+02, 5.687E+02, 6.863E+02, 8.062E+02
 4.400E+02, 4.736E+02, 1.613E+02, 6.436E+02, 0.000E+00, 7.546E+02, 0.000E+00, 4.152E+02, 3.446E+02, 6.036E+02, 8.009E+02, 7.198E+02, 6.718E+01, 3.897E+02, 3.422E+02, 5.696E+02, 5.693E+02, 6.871E+02, 8.135E+02
 4.500E+02, 4.741E+02, 1.469E+02, 6.438E+02, 0.000E+00, 7.547E+02, 0.000E+00, 4.169E+02, 3.500E+02, 6.050E+02, 7.798E+02, 7.209E+02, 5.331E+01, 3.909E+02, 3.445E+02, 5.705E+02, 5.698E+02, 6.879E+02, 8.123E+02
 4.600E+02, 4.745E+02, 1.352E+02, 6.439E+02, 0.000E+00, 7.547E+02, 0.000E+00, 4.186E+02, 3.548E+02, 6.063E+02, 7.354E+02, 7.220E+02, 3.011E+01, 3.921E+02, 3.468E+02, 5.714E+02, 5.704E+02, 6.887E+02, 8.054E+02
 4.700E+02, 4.749E+02, 1.237E+02, 6.440E+02, 0.000E+00, 7.548E+02, 0.000E+00, 4.203E+02, 3.580E+02, 6.076E+02, 6.808E+02, 7.231E+02, 0.000E+00, 3.932E+02, 3.491E+02, 5.723E+02, 5.709E+02, 6.894E+02, 7.995E+02
 4.800E+02, 4.753E+02, 1.114E+02, 6.441E+02, 0.000E+00, 7.548E+02, 0.000E+00, 4.219E+02, 3.612E+02, 6.089E+02, 6.047E+02, 7.242E+02, 0.000E+00, 3.942E+02, 3.514E+02, 5.731E+02, 5.715E+02, 6.901E+02, 8.002E+02
 4.900E+02, 4.756E+02, 9.920E+01, 6.442E+02, 0.000E+00, 7.549E+02, 0.000E+00, 4.234E+02, 3.643E+02, 6.101E+02, 5.503E+02, 7.251E+02, 0.000E+00, 3.953E+02, 3.537E+02, 5.739E+02, 5.720E+02, 6.907E+02, 8.023E+02
 5.000E+02, 4.759E+02, 8.517E+01, 6.442E+02, 0.000E+00, 7.549E+02, 0.000E+00, 4.250E+02, 3.674E+02, 6.113E+02, 4.866E+02, 7.261E+02, 0.000E+00, 3.963E+02, 3.560E+02, 5.747E+02, 5.726E+02, 6.914E+02, 8.043E+02
 5.100E+02, 4.761E+02, 7.167E+01, 6.443E+02, 0.000E+00, 7.549E+02, 0.000E+00, 4.264E+02, 3.706E+02, 6.124E+02, 4.326E+02, 7.270E+02, 0.000E+00, 3.972E+02, 3.583E+02, 5.755E+02, 5.731E+02, 6.920E+02, 8.063E+02
 5.200E+02, 4.764E+02, 6.250E+01, 6.444E+02, 0.000E+00, 7.549E+02, 0.000E+00, 4.278E+02, 3.738E+02, 6.135E+02, 3.742E+02, 7.279E+02, 0.000E+00, 3.982E+02, 3.606E+02, 5.762E+02, 5.734E+02, 6.926E+02, 8.098E+02
 5.300E+02, 4.766E+02, 5.633E+01, 6.444E+02, 0.000E+00, 7.550E+02, 0.000E+00, 4.292E+02, 3.770E+02, 6.145E+02, 3.323E+02, 7.287E+02, 0.000E+00, 3.991E+02, 3.629E+02, 5.769E+02, 5.737E+02, 6.932E+02, 8.140E+02
 5.400E+02, 4.768E+02, 5.069E+01, 6.445E+02, 0.000E+00, 7.550E+02, 0.000E+00, 4.305E+02, 3.801E+02, 6.155E+02, 2.911E+02, 7.295E+02, 0.000E+00, 3.999E+02, 3.652E+02, 5.776E+02, 5.740E+02, 6.937E+02, 8.182E+02
 5.500E+02, 4.770E+02, 4.561E+01, 6.445E+02, 0.000E+00, 7.550E+02, 0.000E+00, 4.318E+02, 3.836E+02, 6.165E+02, 2.512E+02, 7.303E+02, 0.000E+00, 4.008E+02, 3.675E+02, 5.783E+02, 5.744E+02, 6.943E+02, 8.224E+02
 5.600E+02, 4.771E+02, 4.073E+01, 6.445E+02, 0.000E+00, 7.550E+02, 0.000E+00, 4.331E+02, 3.891E+02, 6.174E+02, 2.202E+02, 7.311E+02, 0.000E+00, 4.016E+02, 3.670E+02, 5.789E+02, 5.747E+02, 6.948E+02, 8.266E+02
 5.700E+02, 4.773E+02, 3.762E+01, 6.446E+02, 0.000E+00, 7.550E+02, 0.000E+00, 4.343E+02, 3.949E+02, 6.183E+02, 1.919E+02, 7.318E+02, 0.000E+00, 4.024E+02, 3.651E+02, 5.795E+02, 5.750E+02, 6.953E+02, 8.280E+02
 5.800E+02, 4.774E+02, 3.496E+01, 6.446E+02, 0.000E+00, 7.550E+02, 0.000E+00, 4.354E+02, 4.007E+02, 6.191E+02, 1.653E+02, 7.325E+02, 0.000E+00, 4.032E+02, 3.632E+02, 5.801E+02, 5.753E+02, 6.958E+02, 8.222E+02
 5.900E+02, 4.775E+02, 3.229E+01, 6.446E+02, 0.000E+00, 7.551E+02, 0.000E+00, 4.366E+02, 4.058E+02, 6.200E+02, 1.427E+02, 7.331E+02, 0.000E+00, 4.040E+02, 3.613E+02, 5.807E+02, 5.756E+02, 6.963E+02, 8.171E+02
 6.000E+02, 4.776E+02, 2.963E+01, 6.447E+02, 0.000E+00, 7.551E+02, 0.000E+00, 4.377E+02, 4.108E+02, 6.208E+02, 1.216E+02, 7.338E+02, 0.000E+00, 4.047E+02, 3.594E+02, 5.813E+02, 5.759E+02, 6.968E+02, 8.211E+02
 6.100E+02, 4.777E+02, 6.523E+00, 6.447E+02, 0.000E+00, 7.551E+02, 0.000E+00, 4.387E+02, 4.150E+02, 6.215E+02, 1.028E+02, 7.344E+02, 0.000E+00, 4.054E+02, 3.576E+02, 5.818E+02, 5.761E+02, 6.972E+02, 8.273E+02
 6.200E+02, 4.778E+02, 0.000E+00, 6.447E+02, 0.000E+00, 7.551E+02, 0.000E+00, 4.398E+02, 4.145E+02, 6.223E+02, 8.611E+01, 7.350E+02, 0.000E+00, 4.061E+02, 3.575E+02, 5.824E+02, 5.764E+02, 6.977E+02, 8.334E+02
 6.300E+02, 4.779E+02, 0.000E+00, 6.447E+02, 0.000E+00, 7.551E+02, 0.000E+00, 4.408E+02, 4.131E+02, 6.230E+02, 7.367E+01, 7.355E+02, 0.000E+00, 4.068E+02, 3.587E+02, 5.829E+02, 5.766E+02, 6.981E+02, 8.395E+02
 6.400E+02, 4.780E+02, 0.000E+00, 6.447E+02, 0.000E+00, 7.551E+02, 0.000E+00, 4.417E+02, 4.124E+02, 6.237E+02, 4.482E+01, 7.361E+02, 0.000E+00, 4.075E+02, 3.599E+02, 5.834E+02, 5.769E+02, 6.985E+02, 8.436E+02
 6.500E+02, 4.780E+02, 0.000E+00, 6.447E+02, 0.000E+00, 7.551E+02, 0.000E+00, 4.427E+02, 4.171E+02, 6.243E+02, 3.619E+01, 7.366E+02, 0.000E+00, 4.081E+02, 3.611E+02, 5.839E+02, 5.771E+02, 6.989E+02, 8.462E+02
 6.600E+02, 4.781E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.551E+02, 0.000E+00, 4.436E+02, 4.231E+02, 6.250E+02, 3.384E+01, 7.371E+02, 0.000E+00, 4.087E+02, 3.623E+02, 5.844E+02, 5.776E+02, 6.993E+02, 8.489E+02
 6.700E+02, 4.782E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.551E+02, 0.000E+00, 4.445E+02, 4.291E+02, 6.256E+02, 3.139E+01, 7.376E+02, 0.000E+00, 4.094E+02, 3.635E+02, 5.848E+02, 5.790E+02, 6.997E+02, 8.516E+02
 6.800E+02, 4.782E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.551E+02, 0.000E+00, 4.453E+02, 4.351E+02, 6.262E+02, 2.883E+01, 7.380E+02, 0.000E+00, 4.100E+02, 3.647E+02, 5.853E+02, 5.807E+02, 7.001E+02, 8.542E+02
 6.900E+02, 4.783E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.551E+02, 0.000E+00, 4.462E+02, 4.408E+02, 6.267E+02, 2.615E+01, 7.385E+02, 0.000E+00, 4.105E+02, 3.659E+02, 5.858E+02, 5.823E+02, 7.005E+02, 8.569E+02
 7.000E+02, 4.783E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.551E+02, 0.000E+00, 4.470E+02, 4.397E+02, 6.273E+02, 2.402E+01, 7.389E+02, 0.000E+00, 4.111E+02, 3.671E+02, 5.862E+02, 5.839E+02, 7.008E+02, 8.595E+02
 7.100E+02, 4.783E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.551E+02, 0.000E+00, 4.477E+02, 4.401E+02, 6.278E+02, 2.278E+01, 7.393E+02, 0.000E+00, 4.117E+02, 3.683E+02, 5.866E+02, 5.856E+02, 7.012E+02, 8.622E+02
 7.200E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.551E+02, 0.000E+00, 4.485E+02, 4.564E+02, 6.283E+02, 2.152E+01, 7.397E+02, 0.000E+00, 4.122E+02, 3.695E+02, 5.870E+02, 5.872E+02, 7.015E+02, 8.651E+02
 7.300E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.551E+02, 0.000E+00, 4.492E+02, 4.659E+02, 6.288E+02, 2.022E+01, 7.401E+02, 0.000E+00, 4.128E+02, 3.707E+02, 5.874E+02, 5.886E+02, 7.018E+02, 8.730E+02
 7.400E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.551E+02, 0.000E+00, 4.500E+02, 4.738E+02, 6.293E+02, 1.890E+01, 7.404E+02, 0.000E+00, 4.133E+02, 3.719E+02, 5.878E+02, 5.889E+02, 7.022E+02, 8.831E+02
 7.500E+02, 4.785E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.551E+02, 0.000E+00, 4.506E+02, 4.985E+02, 6.297E+02, 9.840E+00, 7.408E+02, 0.000E+00, 4.138E+02, 3.731E+02, 5.882E+02, 5.891E+02, 7.025E+02, 8.931E+02
 7.600E+02, 4.785E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00, 4.513E+02, 5.143E+02, 6.302E+02, 0.000E+00, 7.411E+02, 0.000E+00, 4.143E+02, 3.743E+02, 5.886E+02, 5.893E+02, 7.028E+02, 9.002E+02
 7.700E+02, 4.785E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00, 4.520E+02, 5.197E+02, 6.306E+02, 0.000E+00, 7.414E+02, 0.000E+00, 4.148E+02, 3.755E+02, 5.890E+02, 5.894E+02, 7.031E+02, 9.043E+02
 7.800E+02, 4.785E+02, 0.000E+00, 6.449E+02, 0.000E+00, 7.552E+02, 0.000E+00, 4.526E+02, 5.319E+02, 6.310E+02, 0.000E+00, 7.418E+02, 0.000E+00, 4.153E+02, 3.767E+02, 5.894E+02, 5.896E+02, 7.034E+02, 9.084E+02
 7.900E+02, 4.786E+02, 0.000E+00, 6.449E+02, 0.000E+00, 7.552E+02, 0.000E+00, 4.532E+02, 5.476E+02, 6.314E+02, 0.000E+00, 7.421E+02, 0.000E+00, 4.157E+02, 3.779E+02, 5.897E+02, 5.900E+02, 7.037E+02, 9.125E+02
 8.000E+02, 4.786E+02, 0.000E+00, 6.449E+02, 0.000E+00, 7.552E+02, 0.000E+00, 4.538E+02, 5.563E+02, 6.318E+02, 0.000E+00, 7.423E+02, 0.000E+00, 4.162E+02, 3.791E+02, 5.901E+02, 5.905E+02, 7.040E+02, 9.166E+02
 8.100E+02, 4.786E+02, 0.000E+00, 6.449E+02, 0.000E+00, 7.552E+02, 0.000E+00, 4.544E+02, 5.638E+02, 6.322E+02, 0.000E+00, 7.426E+02, 0.000E+00, 4.166E+02, 3.804E+02, 5.904E+02, 5.910E+02, 7.043E+02, 9.206E+02
 8.200E+02, 4.786E+02, 0.000E+00, 6.449E+02, 0.000E+00, 7.552E+02, 0.000E+00, 4.549E+02, 5.841E+02, 6.325E+02, 0.000E+00, 7.429E+02, 0.000E+00, 4.171E+02, 3.816E+02, 5.907E+02, 5.916E+02, 7.046E+02, 9.249E+02
 8.300E+02, 4.786E+02, 0.000E+00, 6.449E+02, 0.000E+00, 7.552E+02, 0.000E+00, 4.555E+02, 5.966E+02, 6.328E+02, 0.000E+00, 7.431E+02, 0.000E+00, 4.175E+02, 3.820E+02, 5.911E+02, 5.922E+02, 7.048E+02, 9.325E+02
 8.400E+02, 4.786E+02, 0.000E+00, 6.449E+02, 0.000E+00, 7.552E+02, 0.000E+00, 4.560E+02, 6.034E+02, 6.332E+02, 0.000E+00, 7.434E+02, 0.000E+00, 4.179E+02, 3.820E+02, 5.914E+02, 5.928E+02, 7.051E+02, 9.412E+02
 8.500E+02, 4.786E+02, 0.000E+00, 6.449E+02, 0.000E+00, 7.552E+02, 0.000E+00, 4.565E+02, 6.150E+02, 6.335E+02, 0.000E+00, 7.436E+02, 0.000E+00, 4.183E+02, 3.820E+02, 5.917E+02, 5.934E+02, 7.054E+02, 9.499E+02
 8.600E+02, 4.787E+02, 0.000E+00, 6.449E+02, 0.000E+00, 7.552E+02, 0.000E+00, 4.570E+02, 6.352E+02, 6.338E+02, 0.000E+00, 7.438E+02, 0.000E+00, 4.188E+02, 3.820E+02, 5.920E+02, 5.940E+02, 7.056E+02, 9.586E+02
 8.700E+02, 4.787E+02, 0.000E+00, 6.449E+02, 0.000E+00, 7.552E+02, 0.000E+00, 4.575E+02, 6.091E+02, 6.341E+02, 0.000E+00, 7.441E+02, 0.000E+00, 4.192E+02, 3.820E+02, 5.923E+02, 5.946E+02, 7.059E+02, 9.673E+02
