s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_79p00_025","HRRPUA-CONE_79p00_025","WALL TEMPERATURE-CONE_79p00_035","HRRPUA-CONE_79p00_035","WALL TEMPERATURE-CONE_79p00_050","HRRPUA-CONE_79p00_050"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.357E+02, 0.000E+00, 1.776E+02, 0.000E+00, 2.385E+02, 0.000E+00
 2.000E+01, 2.295E+02, 0.000E+00, 3.020E+02, 0.000E+00, 4.004E+02, 2.598E+00
 3.000E+01, 2.739E+02, 0.000E+00, 3.561E+02, 0.000E+00, 4.615E+02, 1.067E+02
 4.000E+01, 3.036E+02, 0.000E+00, 3.899E+02, 0.000E+00, 4.966E+02, 7.983E+01
 5.000E+01, 3.252E+02, 0.000E+00, 4.132E+02, 5.551E+01, 5.195E+02, 3.256E+01
 6.000E+01, 3.416E+02, 0.000E+00, 4.303E+02, 8.601E+01, 5.356E+02, 1.516E+01
 7.000E+01, 3.546E+02, 7.917E-02, 4.434E+02, 4.691E+01, 5.477E+02, 1.561E+01
 8.000E+01, 3.653E+02, 4.270E+01, 4.539E+02, 2.721E+01, 5.572E+02, 1.603E+01
 9.000E+01, 3.742E+02, 6.173E+01, 4.625E+02, 2.421E+01, 5.649E+02, 1.597E+01
 1.000E+02, 3.817E+02, 4.807E+01, 4.698E+02, 2.047E+01, 5.713E+02, 1.801E+01
 1.100E+02, 3.883E+02, 3.501E+01, 4.759E+02, 1.641E+01, 5.767E+02, 1.838E+01
 1.200E+02, 3.940E+02, 2.322E+01, 4.813E+02, 1.005E+01, 5.814E+02, 1.671E+01
 1.300E+02, 3.991E+02, 1.058E+01, 4.859E+02, 7.056E+00, 5.854E+02, 1.724E+01
 1.400E+02, 4.035E+02, 8.017E+00, 4.900E+02, 4.960E+00, 5.890E+02, 7.428E+00
 1.500E+02, 4.076E+02, 7.439E+00, 4.937E+02, 4.571E+00, 5.921E+02, 0.000E+00
 1.600E+02, 4.112E+02, 7.475E+00, 4.970E+02, 4.192E+00, 5.950E+02, 0.000E+00
 1.700E+02, 4.144E+02, 8.445E+00, 4.999E+02, 3.755E+00, 5.975E+02, 0.000E+00
 1.800E+02, 4.174E+02, 8.067E+00, 5.026E+02, 3.938E+00, 5.998E+02, 0.000E+00
 1.900E+02, 4.201E+02, 8.201E+00, 5.050E+02, 3.677E+00, 6.018E+02, 0.000E+00
 2.000E+02, 4.226E+02, 7.730E+00, 5.072E+02, 3.668E+00, 6.037E+02, 0.000E+00
 2.100E+02, 4.248E+02, 8.617E+00, 5.092E+02, 4.905E+00, 6.055E+02, 0.000E+00
 2.200E+02, 4.270E+02, 9.090E+00, 5.111E+02, 5.185E+00, 6.071E+02, 0.000E+00
 2.300E+02, 4.289E+02, 9.284E+00, 5.129E+02, 4.530E+00, 6.086E+02, 0.000E+00
 2.400E+02, 4.308E+02, 9.349E+00, 5.145E+02, 4.033E+00, 6.100E+02, 0.000E+00
 2.500E+02, 4.325E+02, 9.351E+00, 5.160E+02, 4.358E+00, 6.113E+02, 0.000E+00
 2.600E+02, 4.341E+02, 8.655E+00, 5.175E+02, 4.266E+00, 6.125E+02, 0.000E+00
 2.700E+02, 4.356E+02, 8.259E+00, 5.188E+02, 3.796E+00, 6.136E+02, 0.000E+00
 2.800E+02, 4.371E+02, 9.004E+00, 5.201E+02, 4.494E+00, 6.147E+02, 0.000E+00
 2.900E+02, 4.384E+02, 8.664E+00, 5.213E+02, 5.018E+00, 6.157E+02, 0.000E+00
 3.000E+02, 4.397E+02, 5.639E+00, 5.224E+02, 5.265E+00, 6.167E+02, 0.000E+00
 3.100E+02, 4.409E+02, 0.000E+00, 5.235E+02, 4.894E+00, 6.176E+02, 0.000E+00
 3.200E+02, 4.421E+02, 0.000E+00, 5.245E+02, 2.747E-01, 6.185E+02, 0.000E+00
 3.300E+02, 4.432E+02, 0.000E+00, 5.255E+02, 0.000E+00, 6.193E+02, 0.000E+00
 3.400E+02, 4.442E+02, 0.000E+00, 5.264E+02, 0.000E+00, 6.201E+02, 0.000E+00
 3.500E+02, 4.452E+02, 0.000E+00, 5.273E+02, 0.000E+00, 6.209E+02, 0.000E+00
 3.600E+02, 4.462E+02, 0.000E+00, 5.281E+02, 0.000E+00, 6.216E+02, 0.000E+00
 3.700E+02, 4.471E+02, 0.000E+00, 5.289E+02, 0.000E+00, 6.223E+02, 0.000E+00
 3.800E+02, 4.480E+02, 0.000E+00, 5.297E+02, 0.000E+00, 6.230E+02, 0.000E+00
 3.900E+02, 4.489E+02, 0.000E+00, 5.305E+02, 0.000E+00, 6.236E+02, 0.000E+00
 4.000E+02, 4.497E+02, 0.000E+00, 5.312E+02, 0.000E+00, 6.242E+02, 0.000E+00
 4.070E+02, 4.503E+02, 0.000E+00, 5.318E+02, 0.000E+00, 6.248E+02, 0.000E+00
