s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-35","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 7.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.800E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.500E+01, 0.000E+00, 0.000E+00, 3.614E+01
 2.800E+01, 0.000E+00, 0.000E+00, 1.750E+02
 3.200E+01, 0.000E+00, 0.000E+00, 1.769E+02
 3.500E+01, 0.000E+00, 0.000E+00, 1.740E+02
 3.900E+01, 0.000E+00, 0.000E+00, 1.703E+02
 4.200E+01, 0.000E+00, 0.000E+00, 1.652E+02
 4.600E+01, 0.000E+00, 0.000E+00, 1.599E+02
 4.900E+01, 0.000E+00, 1.264E+01, 1.546E+02
 5.300E+01, 0.000E+00, 1.225E+02, 1.494E+02
 5.600E+01, 0.000E+00, 1.302E+02, 1.443E+02
 6.000E+01, 0.000E+00, 1.301E+02, 1.412E+02
 6.300E+01, 0.000E+00, 1.284E+02, 1.384E+02
 6.700E+01, 0.000E+00, 1.265E+02, 1.360E+02
 7.000E+01, 0.000E+00, 1.238E+02, 1.345E+02
 7.400E+01, 0.000E+00, 1.210E+02, 1.331E+02
 7.700E+01, 0.000E+00, 1.181E+02, 1.317E+02
 8.100E+01, 0.000E+00, 1.153E+02, 1.307E+02
 8.400E+01, 0.000E+00, 1.124E+02, 1.300E+02
 8.800E+01, 0.000E+00, 1.096E+02, 1.293E+02
 9.100E+01, 0.000E+00, 1.067E+02, 1.285E+02
 9.500E+01, 0.000E+00, 1.049E+02, 1.278E+02
 9.800E+01, 0.000E+00, 1.033E+02, 1.271E+02
 1.020E+02, 0.000E+00, 1.018E+02, 1.263E+02
 1.050E+02, 0.000E+00, 1.004E+02, 1.256E+02
 1.090E+02, 0.000E+00, 9.957E+01, 1.242E+02
 1.120E+02, 0.000E+00, 9.879E+01, 1.226E+02
 1.160E+02, 9.218E+01, 9.801E+01, 1.210E+02
 1.190E+02, 1.011E+02, 9.723E+01, 1.194E+02
 1.230E+02, 1.021E+02, 9.654E+01, 1.178E+02
 1.260E+02, 1.018E+02, 9.612E+01, 1.162E+02
 1.300E+02, 1.007E+02, 9.573E+01, 1.146E+02
 1.330E+02, 9.951E+01, 9.533E+01, 1.130E+02
 1.370E+02, 9.813E+01, 9.494E+01, 1.114E+02
 1.400E+02, 9.640E+01, 9.455E+01, 1.098E+02
 1.440E+02, 9.467E+01, 9.416E+01, 1.083E+02
 1.470E+02, 9.292E+01, 9.377E+01, 1.067E+02
 1.510E+02, 9.118E+01, 9.337E+01, 1.051E+02
 1.540E+02, 8.943E+01, 9.298E+01, 1.035E+02
 1.580E+02, 8.768E+01, 9.258E+01, 1.024E+02
 1.610E+02, 8.591E+01, 9.194E+01, 1.018E+02
 1.650E+02, 8.415E+01, 9.108E+01, 1.012E+02
 1.680E+02, 8.269E+01, 9.022E+01, 1.006E+02
 1.720E+02, 8.174E+01, 8.936E+01, 1.000E+02
 1.750E+02, 8.079E+01, 8.850E+01, 9.945E+01
 1.790E+02, 7.984E+01, 8.763E+01, 9.917E+01
 1.820E+02, 7.890E+01, 8.677E+01, 9.923E+01
 1.860E+02, 7.830E+01, 8.590E+01, 9.930E+01
 1.890E+02, 7.782E+01, 8.504E+01, 9.936E+01
 1.930E+02, 7.734E+01, 8.417E+01, 9.943E+01
 1.960E+02, 7.687E+01, 8.330E+01, 9.949E+01
 2.000E+02, 7.639E+01, 8.243E+01, 9.956E+01
 2.030E+02, 7.591E+01, 8.157E+01, 9.962E+01
 2.070E+02, 7.553E+01, 8.070E+01, 9.969E+01
 2.100E+02, 7.528E+01, 7.983E+01, 9.975E+01
 2.140E+02, 7.503E+01, 7.896E+01, 9.981E+01
 2.170E+02, 7.479E+01, 7.809E+01, 9.978E+01
 2.210E+02, 7.454E+01, 7.722E+01, 9.930E+01
 2.240E+02, 7.429E+01, 7.635E+01, 9.878E+01
 2.280E+02, 7.405E+01, 7.562E+01, 9.826E+01
 2.310E+02, 7.380E+01, 7.526E+01, 9.774E+01
 2.350E+02, 7.355E+01, 7.494E+01, 9.721E+01
 2.380E+02, 7.331E+01, 7.462E+01, 9.669E+01
 2.420E+02, 7.306E+01, 7.430E+01, 9.617E+01
 2.450E+02, 7.281E+01, 7.398E+01, 9.564E+01
 2.490E+02, 7.256E+01, 7.366E+01, 9.512E+01
 2.520E+02, 7.231E+01, 7.334E+01, 9.460E+01
 2.560E+02, 7.185E+01, 7.307E+01, 9.408E+01
 2.590E+02, 7.132E+01, 7.305E+01, 9.355E+01
 2.630E+02, 7.079E+01, 7.308E+01, 9.303E+01
 2.660E+02, 7.026E+01, 7.312E+01, 9.251E+01
 2.700E+02, 6.973E+01, 7.315E+01, 9.198E+01
 2.730E+02, 6.920E+01, 7.319E+01, 9.148E+01
 2.770E+02, 6.867E+01, 7.322E+01, 9.170E+01
 2.800E+02, 6.814E+01, 7.325E+01, 9.215E+01
 2.840E+02, 6.761E+01, 7.329E+01, 9.261E+01
 2.870E+02, 6.708E+01, 7.332E+01, 9.307E+01
 2.910E+02, 6.655E+01, 7.336E+01, 9.353E+01
 2.940E+02, 6.602E+01, 7.339E+01, 9.399E+01
 2.980E+02, 6.549E+01, 7.343E+01, 9.445E+01
 3.010E+02, 6.496E+01, 7.346E+01, 9.491E+01
 3.050E+02, 6.443E+01, 7.350E+01, 9.536E+01
 3.080E+02, 6.390E+01, 7.353E+01, 9.582E+01
 3.120E+02, 6.336E+01, 7.340E+01, 9.628E+01
 3.150E+02, 6.283E+01, 7.312E+01, 9.674E+01
 3.190E+02, 6.230E+01, 7.283E+01, 9.720E+01
