s,kW/m2,kW/m2
 4.700E+01, 0.000E+00, 2.452E+01
 4.800E+01, 0.000E+00, 2.350E+01
 4.900E+01, 2.475E+01, 2.249E+01
 5.000E+01, 3.713E+01, 2.192E+01
 5.100E+01, 4.963E+01, 2.159E+01
 5.200E+01, 6.332E+01, 2.127E+01
 5.300E+01, 7.703E+01, 2.094E+01
 5.400E+01, 8.989E+01, 2.061E+01
 5.500E+01, 1.006E+02, 2.036E+01
 5.600E+01, 1.089E+02, 2.031E+01
 5.700E+01, 1.139E+02, 2.026E+01
 5.800E+01, 1.150E+02, 2.022E+01
 5.900E+01, 1.126E+02, 2.018E+01
 6.000E+01, 1.071E+02, 2.013E+01
 6.100E+01, 9.889E+01, 2.009E+01
 6.200E+01, 8.926E+01, 2.005E+01
 6.300E+01, 7.958E+01, 2.000E+01
 6.400E+01, 6.989E+01, 1.996E+01
 6.500E+01, 6.027E+01, 1.992E+01
 6.600E+01, 5.201E+01, 1.987E+01
 6.700E+01, 4.491E+01, 1.983E+01
 6.800E+01, 3.900E+01, 1.979E+01
 6.900E+01, 3.424E+01, 1.974E+01
 7.000E+01, 3.028E+01, 1.970E+01
 7.100E+01, 2.718E+01, 1.966E+01
 7.200E+01, 2.494E+01, 1.961E+01
 7.300E+01, 2.349E+01, 1.957E+01
 7.400E+01, 2.204E+01, 1.953E+01
 7.500E+01, 2.058E+01, 1.948E+01
 7.600E+01, 1.933E+01, 1.944E+01
 7.700E+01, 1.872E+01, 1.940E+01
 7.800E+01, 1.817E+01, 1.935E+01
 7.900E+01, 1.762E+01, 1.931E+01
 8.000E+01, 1.706E+01, 1.927E+01
 8.100E+01, 1.652E+01, 1.922E+01
 8.200E+01, 1.623E+01, 1.918E+01
 8.300E+01, 1.605E+01, 1.913E+01
 8.400E+01, 1.587E+01, 1.909E+01
 8.500E+01, 1.569E+01, 1.905E+01
 8.600E+01, 1.552E+01, 1.900E+01
 8.700E+01, 1.534E+01, 1.896E+01
 8.800E+01, 1.516E+01, 1.891E+01
 8.900E+01, 1.504E+01, 1.887E+01
 9.000E+01, 1.502E+01, 1.883E+01
 9.100E+01, 1.499E+01, 1.878E+01
 9.200E+01, 1.497E+01, 1.874E+01
 9.300E+01, 1.495E+01, 1.869E+01
 9.400E+01, 1.492E+01, 1.865E+01
 9.500E+01, 1.490E+01, 1.861E+01
 9.600E+01, 1.488E+01, 1.856E+01
 9.700E+01, 1.485E+01, 1.852E+01
 9.800E+01, 1.483E+01, 1.847E+01
 9.900E+01, 1.481E+01, 1.843E+01
 1.000E+02, 1.478E+01, 1.838E+01
 1.010E+02, 1.476E+01, 1.834E+01
 1.020E+02, 1.474E+01, 1.830E+01
 1.030E+02, 1.471E+01, 1.825E+01
 1.040E+02, 1.469E+01, 1.816E+01
 1.050E+02, 1.467E+01, 1.802E+01
 1.060E+02, 1.464E+01, 1.787E+01
 1.070E+02, 1.462E+01, 1.773E+01
 1.080E+02, 1.459E+01, 1.759E+01
 1.090E+02, 1.457E+01, 1.745E+01
 1.100E+02, 1.455E+01, 1.730E+01
 1.110E+02, 1.452E+01, 1.716E+01
 1.120E+02, 1.450E+01, 1.702E+01
 1.130E+02, 1.448E+01, 1.688E+01
 1.140E+02, 1.445E+01, 1.674E+01
 1.150E+02, 1.443E+01, 1.659E+01
 1.160E+02, 1.441E+01, 1.645E+01
 1.170E+02, 1.438E+01, 1.631E+01
 1.180E+02, 1.436E+01, 1.617E+01
 1.190E+02, 1.433E+01, 1.602E+01
 1.200E+02, 1.431E+01, 1.588E+01
 1.210E+02, 1.429E+01, 1.574E+01
 1.220E+02, 1.426E+01, 1.560E+01
 1.230E+02, 1.424E+01, 1.545E+01
 1.240E+02, 1.421E+01, 1.531E+01
 1.250E+02, 1.419E+01, 1.517E+01
 1.260E+02, 1.417E+01, 1.503E+01
 1.270E+02, 1.414E+01, 1.477E+01
 1.280E+02, 1.412E+01, 0.000E+00
 1.290E+02, 1.409E+01, 0.000E+00
 1.300E+02, 1.407E+01, 0.000E+00
 1.310E+02, 1.405E+01, 0.000E+00
 1.320E+02, 1.402E+01, 0.000E+00
 1.330E+02, 1.400E+01, 0.000E+00
 1.340E+02, 1.397E+01, 0.000E+00
 1.350E+02, 1.395E+01, 0.000E+00
 1.360E+02, 1.392E+01, 0.000E+00
 1.370E+02, 1.390E+01, 0.000E+00
 1.380E+02, 1.388E+01, 0.000E+00
 1.390E+02, 1.385E+01, 0.000E+00
 1.400E+02, 1.383E+01, 0.000E+00
 1.410E+02, 1.380E+01, 0.000E+00
 1.420E+02, 1.378E+01, 0.000E+00
 1.430E+02, 1.376E+01, 0.000E+00
 1.440E+02, 1.373E+01, 0.000E+00
 1.450E+02, 1.371E+01, 0.000E+00
 1.460E+02, 1.368E+01, 0.000E+00
 1.470E+02, 1.366E+01, 0.000E+00
 1.480E+02, 1.363E+01, 0.000E+00
 1.490E+02, 1.361E+01, 0.000E+00
 1.500E+02, 1.359E+01, 0.000E+00
 1.510E+02, 1.356E+01, 0.000E+00
 1.520E+02, 1.354E+01, 0.000E+00
 1.530E+02, 1.351E+01, 0.000E+00
 1.540E+02, 1.349E+01, 0.000E+00
 1.550E+02, 1.344E+01, 0.000E+00
 1.560E+02, 1.336E+01, 0.000E+00
 1.570E+02, 1.328E+01, 0.000E+00
 1.580E+02, 1.321E+01, 0.000E+00
 1.590E+02, 1.313E+01, 0.000E+00
 1.600E+02, 1.305E+01, 0.000E+00
 1.610E+02, 1.297E+01, 0.000E+00
 1.620E+02, 1.289E+01, 0.000E+00
 1.630E+02, 1.282E+01, 0.000E+00
 1.640E+02, 1.274E+01, 0.000E+00
 1.650E+02, 1.266E+01, 0.000E+00
 1.660E+02, 1.258E+01, 0.000E+00
 1.670E+02, 1.251E+01, 0.000E+00
 1.680E+02, 1.243E+01, 0.000E+00
 1.690E+02, 1.235E+01, 0.000E+00
 1.700E+02, 1.227E+01, 0.000E+00
 1.710E+02, 1.219E+01, 0.000E+00
 1.720E+02, 1.212E+01, 0.000E+00
 1.730E+02, 1.204E+01, 0.000E+00
 1.740E+02, 1.196E+01, 0.000E+00
 1.750E+02, 1.188E+01, 0.000E+00
 1.760E+02, 1.181E+01, 0.000E+00
 1.770E+02, 1.173E+01, 0.000E+00
 1.780E+02, 1.165E+01, 0.000E+00
 1.790E+02, 1.157E+01, 0.000E+00
 1.800E+02, 1.149E+01, 0.000E+00
 1.810E+02, 1.142E+01, 0.000E+00
 1.820E+02, 1.134E+01, 0.000E+00
 1.830E+02, 1.126E+01, 0.000E+00
 1.840E+02, 1.118E+01, 0.000E+00
 1.850E+02, 1.111E+01, 0.000E+00
 1.860E+02, 1.103E+01, 0.000E+00
 1.870E+02, 5.307E+00, 0.000E+00
 1.880E+02, 0.000E+00, 0.000E+00
 1.890E+02, 0.000E+00, 0.000E+00
 1.900E+02, 0.000E+00, 0.000E+00
 1.910E+02, 0.000E+00, 0.000E+00
 1.920E+02, 0.000E+00, 0.000E+00
 1.930E+02, 0.000E+00, 0.000E+00
 1.940E+02, 0.000E+00, 0.000E+00
 1.950E+02, 0.000E+00, 0.000E+00
 1.960E+02, 0.000E+00, 0.000E+00
 1.970E+02, 0.000E+00, 0.000E+00
 1.980E+02, 0.000E+00, 0.000E+00
 1.990E+02, 0.000E+00, 0.000E+00
 2.000E+02, 0.000E+00, 0.000E+00
 2.010E+02, 0.000E+00, 0.000E+00
 2.020E+02, 0.000E+00, 0.000E+00
 2.030E+02, 0.000E+00, 0.000E+00
 2.040E+02, 0.000E+00, 0.000E+00
 2.050E+02, 0.000E+00, 0.000E+00
 2.060E+02, 0.000E+00, 0.000E+00
 2.070E+02, 0.000E+00, 0.000E+00
 2.080E+02, 0.000E+00, 0.000E+00
 2.090E+02, 0.000E+00, 0.000E+00
 2.100E+02, 0.000E+00, 0.000E+00
 2.110E+02, 0.000E+00, 0.000E+00
 2.120E+02, 0.000E+00, 0.000E+00
 2.130E+02, 0.000E+00, 0.000E+00
 2.140E+02, 0.000E+00, 0.000E+00
 2.150E+02, 0.000E+00, 0.000E+00
 2.160E+02, 0.000E+00, 0.000E+00
 2.170E+02, 0.000E+00, 0.000E+00
 2.180E+02, 0.000E+00, 0.000E+00
 2.190E+02, 0.000E+00, 0.000E+00
 2.200E+02, 0.000E+00, 0.000E+00
 2.210E+02, 0.000E+00, 0.000E+00
 2.220E+02, 0.000E+00, 0.000E+00
 2.230E+02, 0.000E+00, 0.000E+00
 2.240E+02, 0.000E+00, 0.000E+00
 2.250E+02, 0.000E+00, 0.000E+00
 2.260E+02, 0.000E+00, 0.000E+00
 2.270E+02, 0.000E+00, 0.000E+00
 2.280E+02, 0.000E+00, 0.000E+00
 2.290E+02, 0.000E+00, 0.000E+00
 2.300E+02, 0.000E+00, 0.000E+00
 2.310E+02, 0.000E+00, 0.000E+00
 2.320E+02, 0.000E+00, 0.000E+00
 2.330E+02, 0.000E+00, 0.000E+00
 2.340E+02, 0.000E+00, 0.000E+00
 2.350E+02, 0.000E+00, 0.000E+00
 2.360E+02, 0.000E+00, 0.000E+00
 2.370E+02, 0.000E+00, 0.000E+00
 2.380E+02, 0.000E+00, 0.000E+00
 2.390E+02, 0.000E+00, 0.000E+00
 2.400E+02, 0.000E+00, 0.000E+00
 2.410E+02, 0.000E+00, 0.000E+00
 2.420E+02, 0.000E+00, 0.000E+00
 2.430E+02, 0.000E+00, 0.000E+00
 2.440E+02, 0.000E+00, 0.000E+00
 2.450E+02, 0.000E+00, 0.000E+00
 2.460E+02, 0.000E+00, 0.000E+00
 2.470E+02, 0.000E+00, 0.000E+00
 2.480E+02, 0.000E+00, 0.000E+00
 2.490E+02, 0.000E+00, 0.000E+00
 2.500E+02, 0.000E+00, 0.000E+00
 2.510E+02, 0.000E+00, 0.000E+00
 2.520E+02, 0.000E+00, 0.000E+00
 2.530E+02, 0.000E+00, 0.000E+00
 2.540E+02, 0.000E+00, 0.000E+00
 2.550E+02, 0.000E+00, 0.000E+00
 2.560E+02, 0.000E+00, 0.000E+00
 2.570E+02, 0.000E+00, 0.000E+00
 2.580E+02, 0.000E+00, 0.000E+00
 2.590E+02, 0.000E+00, 0.000E+00
 2.600E+02, 0.000E+00, 0.000E+00
 2.610E+02, 0.000E+00, 0.000E+00
 2.620E+02, 0.000E+00, 0.000E+00
 2.630E+02, 0.000E+00, 0.000E+00
 2.640E+02, 0.000E+00, 0.000E+00
 2.650E+02, 0.000E+00, 0.000E+00
 2.660E+02, 0.000E+00, 0.000E+00
 2.670E+02, 0.000E+00, 0.000E+00
 2.680E+02, 0.000E+00, 0.000E+00
 2.690E+02, 0.000E+00, 0.000E+00
 2.700E+02, 0.000E+00, 0.000E+00
 2.710E+02, 0.000E+00, 0.000E+00
 2.720E+02, 0.000E+00, 0.000E+00
 2.730E+02, 0.000E+00, 0.000E+00
 2.740E+02, 0.000E+00, 0.000E+00
 2.750E+02, 0.000E+00, 0.000E+00
 2.760E+02, 0.000E+00, 0.000E+00
 2.770E+02, 0.000E+00, 0.000E+00
 2.780E+02, 0.000E+00, 0.000E+00
 2.790E+02, 0.000E+00, 0.000E+00
 2.800E+02, 0.000E+00, 0.000E+00
 2.810E+02, 0.000E+00, 0.000E+00
 2.820E+02, 0.000E+00, 0.000E+00
 2.830E+02, 0.000E+00, 0.000E+00
 2.840E+02, 0.000E+00, 0.000E+00
 2.850E+02, 0.000E+00, 0.000E+00
