s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 2.600E+02, 4.813E+02, 0.000E+00, 5.197E+02, 5.656E+01, 6.145E+02, 4.492E+01, 7.306E+02, 1.507E+02
 2.700E+02, 4.832E+02, 0.000E+00, 5.214E+02, 5.338E+01, 6.161E+02, 4.452E+01, 7.319E+02, 1.724E+02
 2.800E+02, 4.849E+02, 0.000E+00, 5.231E+02, 4.912E+01, 6.176E+02, 4.490E+01, 7.331E+02, 1.894E+02
 2.900E+02, 4.866E+02, 1.654E+00, 5.248E+02, 4.571E+01, 6.190E+02, 4.528E+01, 7.343E+02, 1.973E+02
 3.000E+02, 4.883E+02, 1.991E+01, 5.263E+02, 4.416E+01, 6.204E+02, 4.563E+01, 7.355E+02, 1.982E+02
 3.100E+02, 4.899E+02, 5.273E+01, 5.278E+02, 4.118E+01, 6.217E+02, 4.595E+01, 7.366E+02, 1.990E+02
 3.200E+02, 4.914E+02, 7.917E+01, 5.292E+02, 3.920E+01, 6.229E+02, 4.577E+01, 7.376E+02, 1.922E+02
 3.300E+02, 4.928E+02, 8.618E+01, 5.306E+02, 3.822E+01, 6.241E+02, 4.551E+01, 7.387E+02, 1.782E+02
 3.400E+02, 4.942E+02, 8.886E+01, 5.320E+02, 3.908E+01, 6.253E+02, 4.651E+01, 7.396E+02, 1.631E+02
 3.500E+02, 4.956E+02, 8.490E+01, 5.332E+02, 4.103E+01, 6.264E+02, 4.779E+01, 7.406E+02, 1.460E+02
 3.600E+02, 4.968E+02, 7.853E+01, 5.344E+02, 4.139E+01, 6.275E+02, 4.921E+01, 7.415E+02, 1.272E+02
 3.700E+02, 4.981E+02, 7.343E+01, 5.356E+02, 4.006E+01, 6.285E+02, 5.142E+01, 7.423E+02, 1.062E+02
 3.800E+02, 4.993E+02, 7.148E+01, 5.368E+02, 3.781E+01, 6.295E+02, 5.479E+01, 7.431E+02, 8.917E+01
 3.900E+02, 5.004E+02, 7.154E+01, 5.379E+02, 3.582E+01, 6.304E+02, 5.956E+01, 7.439E+02, 7.813E+01
 4.000E+02, 5.016E+02, 6.858E+01, 5.389E+02, 3.431E+01, 6.313E+02, 6.639E+01, 7.447E+02, 6.804E+01
 4.100E+02, 5.026E+02, 6.471E+01, 5.399E+02, 3.326E+01, 6.322E+02, 7.522E+01, 7.454E+02, 5.997E+01
 4.200E+02, 5.037E+02, 6.142E+01, 5.409E+02, 3.262E+01, 6.331E+02, 8.559E+01, 7.461E+02, 5.257E+01
 4.300E+02, 5.047E+02, 5.784E+01, 5.418E+02, 3.255E+01, 6.339E+02, 9.744E+01, 7.468E+02, 4.564E+01
 4.400E+02, 5.056E+02, 5.073E+01, 5.427E+02, 3.283E+01, 6.346E+02, 1.096E+02, 7.474E+02, 4.176E+01
 4.500E+02, 5.065E+02, 4.305E+01, 5.436E+02, 3.294E+01, 6.354E+02, 1.229E+02, 7.481E+02, 3.845E+01
 4.600E+02, 5.074E+02, 3.864E+01, 5.444E+02, 3.290E+01, 6.361E+02, 1.357E+02, 7.487E+02, 3.514E+01
 4.700E+02, 5.083E+02, 3.619E+01, 5.453E+02, 3.250E+01, 6.368E+02, 1.459E+02, 7.492E+02, 3.183E+01
 4.800E+02, 5.091E+02, 3.401E+01, 5.460E+02, 3.207E+01, 6.375E+02, 1.552E+02, 7.498E+02, 2.851E+01
 4.900E+02, 5.099E+02, 3.199E+01, 5.468E+02, 3.163E+01, 6.381E+02, 1.600E+02, 7.503E+02, 2.520E+01
 5.000E+02, 5.107E+02, 3.101E+01, 5.475E+02, 3.153E+01, 6.387E+02, 1.641E+02, 7.508E+02, 2.189E+01
 5.100E+02, 5.114E+02, 3.024E+01, 5.482E+02, 3.187E+01, 6.393E+02, 1.616E+02, 7.513E+02, 1.904E+01
 5.200E+02, 5.122E+02, 2.948E+01, 5.489E+02, 3.229E+01, 6.399E+02, 1.551E+02, 7.518E+02, 1.711E+01
 5.300E+02, 5.129E+02, 2.902E+01, 5.495E+02, 3.232E+01, 6.405E+02, 1.412E+02, 7.522E+02, 1.521E+01
 5.400E+02, 5.135E+02, 2.901E+01, 5.501E+02, 3.224E+01, 6.410E+02, 1.223E+02, 7.527E+02, 1.330E+01
 5.500E+02, 5.142E+02, 2.902E+01, 5.508E+02, 3.222E+01, 6.415E+02, 1.045E+02, 7.531E+02, 1.140E+01
 5.600E+02, 5.148E+02, 2.910E+01, 5.513E+02, 3.252E+01, 6.420E+02, 8.881E+01, 7.535E+02, 9.491E+00
 5.700E+02, 5.154E+02, 2.965E+01, 5.519E+02, 3.290E+01, 6.425E+02, 7.715E+01, 7.539E+02, 7.585E+00
 5.800E+02, 5.160E+02, 3.027E+01, 5.524E+02, 3.364E+01, 6.429E+02, 6.925E+01, 7.542E+02, 5.695E+00
 5.900E+02, 5.165E+02, 3.089E+01, 5.530E+02, 3.444E+01, 6.433E+02, 6.270E+01, 7.546E+02, 4.631E+00
 6.000E+02, 5.171E+02, 3.151E+01, 5.535E+02, 3.523E+01, 6.438E+02, 5.711E+01, 7.549E+02, 4.035E+00
 6.100E+02, 5.176E+02, 3.213E+01, 5.539E+02, 3.627E+01, 6.442E+02, 5.210E+01, 7.553E+02, 3.440E+00
 6.200E+02, 5.181E+02, 3.275E+01, 5.544E+02, 3.807E+01, 6.446E+02, 4.753E+01, 7.556E+02, 2.845E+00
 6.300E+02, 5.186E+02, 3.337E+01, 5.549E+02, 3.957E+01, 6.449E+02, 4.298E+01, 7.559E+02, 2.249E+00
 6.400E+02, 5.191E+02, 3.399E+01, 5.553E+02, 4.097E+01, 6.453E+02, 3.861E+01, 7.562E+02, 1.653E+00
 6.500E+02, 5.195E+02, 3.428E+01, 5.557E+02, 4.241E+01, 6.457E+02, 3.515E+01, 7.565E+02, 1.058E+00
 6.600E+02, 5.199E+02, 3.441E+01, 5.561E+02, 4.410E+01, 6.460E+02, 3.226E+01, 7.567E+02, 5.267E-01
 6.700E+02, 5.204E+02, 3.455E+01, 5.565E+02, 4.583E+01, 6.463E+02, 2.955E+01, 7.570E+02, 3.975E-01
 6.800E+02, 5.208E+02, 3.468E+01, 5.569E+02, 4.758E+01, 6.466E+02, 2.731E+01, 7.573E+02, 3.380E-01
 6.900E+02, 5.212E+02, 3.481E+01, 5.572E+02, 4.901E+01, 6.469E+02, 2.522E+01, 7.575E+02, 2.784E-01
 7.000E+02, 5.215E+02, 3.494E+01, 5.576E+02, 5.031E+01, 6.472E+02, 2.330E+01, 7.577E+02, 2.189E-01
 7.100E+02, 5.219E+02, 3.507E+01, 5.579E+02, 5.152E+01, 6.475E+02, 2.161E+01, 7.579E+02, 1.593E-01
 7.200E+02, 5.223E+02, 3.536E+01, 5.582E+02, 5.220E+01, 6.478E+02, 1.992E+01, 7.582E+02, 9.975E-02
 7.300E+02, 5.226E+02, 3.615E+01, 5.586E+02, 5.281E+01, 6.480E+02, 1.823E+01, 7.584E+02, 4.018E-02
 7.400E+02, 5.229E+02, 3.698E+01, 5.589E+02, 5.331E+01, 6.483E+02, 1.657E+01, 7.586E+02, 9.100E-04
 7.500E+02, 5.232E+02, 3.782E+01, 5.592E+02, 5.335E+01, 6.485E+02, 1.546E+01, 7.588E+02, 0.000E+00
 7.600E+02, 5.235E+02, 3.881E+01, 5.594E+02, 5.334E+01, 6.487E+02, 1.456E+01, 7.589E+02, 0.000E+00
 7.700E+02, 5.238E+02, 4.079E+01, 5.597E+02, 5.377E+01, 6.490E+02, 1.365E+01, 7.591E+02, 0.000E+00
 7.800E+02, 5.241E+02, 4.293E+01, 5.600E+02, 5.375E+01, 6.492E+02, 1.275E+01, 7.593E+02, 0.000E+00
 7.900E+02, 5.244E+02, 4.536E+01, 5.602E+02, 5.334E+01, 6.494E+02, 1.195E+01, 7.594E+02, 0.000E+00
 8.000E+02, 5.247E+02, 4.858E+01, 5.605E+02, 5.288E+01, 6.496E+02, 1.122E+01, 7.596E+02, 0.000E+00
 8.100E+02, 5.249E+02, 5.184E+01, 5.607E+02, 5.240E+01, 6.498E+02, 9.772E+00, 7.597E+02, 0.000E+00
 8.200E+02, 5.252E+02, 5.510E+01, 5.609E+02, 5.191E+01, 6.499E+02, 6.821E+00, 7.599E+02, 0.000E+00
 8.300E+02, 5.254E+02, 5.837E+01, 5.611E+02, 5.124E+01, 6.501E+02, 6.587E+00, 7.600E+02, 0.000E+00
 8.400E+02, 5.256E+02, 6.163E+01, 5.614E+02, 5.016E+01, 6.503E+02, 6.355E+00, 7.602E+02, 0.000E+00
 8.500E+02, 5.259E+02, 6.490E+01, 5.616E+02, 4.910E+01, 6.505E+02, 6.123E+00, 7.603E+02, 0.000E+00
 8.600E+02, 5.261E+02, 6.816E+01, 5.618E+02, 4.846E+01, 6.506E+02, 5.889E+00, 7.604E+02, 0.000E+00
 8.700E+02, 5.263E+02, 7.143E+01, 5.619E+02, 4.761E+01, 6.508E+02, 5.655E+00, 7.605E+02, 0.000E+00
 8.800E+02, 5.265E+02, 7.400E+01, 5.621E+02, 4.665E+01, 6.509E+02, 5.419E+00, 7.606E+02, 0.000E+00
 8.900E+02, 5.267E+02, 7.506E+01, 5.623E+02, 4.557E+01, 6.511E+02, 5.182E+00, 7.608E+02, 0.000E+00
 9.000E+02, 5.269E+02, 7.605E+01, 5.625E+02, 4.448E+01, 6.512E+02, 4.944E+00, 7.609E+02, 0.000E+00
 9.100E+02, 5.271E+02, 7.704E+01, 5.626E+02, 4.376E+01, 6.513E+02, 4.705E+00, 7.610E+02, 0.000E+00
 9.200E+02, 5.272E+02, 7.803E+01, 5.628E+02, 4.324E+01, 6.514E+02, 4.465E+00, 7.611E+02, 0.000E+00
 9.300E+02, 5.274E+02, 7.902E+01, 5.630E+02, 4.284E+01, 6.516E+02, 4.224E+00, 7.612E+02, 0.000E+00
 9.400E+02, 5.276E+02, 8.046E+01, 5.631E+02, 4.221E+01, 6.517E+02, 3.982E+00, 7.612E+02, 0.000E+00
 9.500E+02, 5.277E+02, 8.272E+01, 5.632E+02, 4.149E+01, 6.518E+02, 3.739E+00, 7.613E+02, 0.000E+00
 9.600E+02, 5.279E+02, 8.440E+01, 5.634E+02, 4.080E+01, 6.519E+02, 3.505E+00, 7.614E+02, 0.000E+00
 9.700E+02, 5.280E+02, 8.501E+01, 5.635E+02, 4.017E+01, 6.520E+02, 3.361E+00, 7.615E+02, 0.000E+00
 9.800E+02, 5.282E+02, 8.473E+01, 5.636E+02, 3.940E+01, 6.521E+02, 3.236E+00, 7.616E+02, 0.000E+00
 9.900E+02, 5.283E+02, 8.204E+01, 5.638E+02, 3.861E+01, 6.522E+02, 3.111E+00, 7.616E+02, 0.000E+00
 1.000E+03, 5.284E+02, 7.690E+01, 5.639E+02, 3.782E+01, 6.523E+02, 2.985E+00, 7.617E+02, 0.000E+00
 1.010E+03, 5.286E+02, 7.055E+01, 5.640E+02, 3.703E+01, 6.524E+02, 2.859E+00, 7.618E+02, 0.000E+00
 1.020E+03, 5.287E+02, 6.345E+01, 5.641E+02, 3.636E+01, 6.525E+02, 2.733E+00, 7.618E+02, 0.000E+00
 1.030E+03, 5.288E+02, 5.730E+01, 5.642E+02, 3.590E+01, 6.526E+02, 2.606E+00, 7.619E+02, 0.000E+00
 1.040E+03, 5.289E+02, 5.232E+01, 5.643E+02, 3.543E+01, 6.526E+02, 2.480E+00, 7.620E+02, 0.000E+00
 1.050E+03, 5.290E+02, 4.820E+01, 5.644E+02, 3.496E+01, 6.527E+02, 2.353E+00, 7.620E+02, 0.000E+00
 1.060E+03, 5.291E+02, 4.499E+01, 5.645E+02, 1.433E+01, 6.528E+02, 2.225E+00, 7.621E+02, 0.000E+00
 1.070E+03, 5.292E+02, 4.228E+01, 5.646E+02, 4.822E+00, 6.529E+02, 2.098E+00, 7.621E+02, 0.000E+00
 1.080E+03, 5.293E+02, 4.004E+01, 5.647E+02, 4.636E+00, 6.529E+02, 1.970E+00, 7.622E+02, 0.000E+00
 1.090E+03, 5.294E+02, 3.781E+01, 5.648E+02, 4.449E+00, 6.530E+02, 1.841E+00, 7.622E+02, 0.000E+00
 1.100E+03, 5.295E+02, 3.558E+01, 5.649E+02, 4.260E+00, 6.531E+02, 1.713E+00, 7.623E+02, 0.000E+00
 1.110E+03, 5.296E+02, 3.339E+01, 5.649E+02, 4.070E+00, 6.531E+02, 1.584E+00, 7.623E+02, 0.000E+00
 1.120E+03, 5.297E+02, 3.147E+01, 5.650E+02, 3.878E+00, 6.532E+02, 1.455E+00, 7.624E+02, 0.000E+00
 1.130E+03, 5.298E+02, 2.962E+01, 5.651E+02, 3.684E+00, 6.532E+02, 1.326E+00, 7.624E+02, 0.000E+00
 1.140E+03, 5.299E+02, 2.776E+01, 5.652E+02, 3.489E+00, 6.533E+02, 1.221E+00, 7.625E+02, 0.000E+00
 1.150E+03, 5.299E+02, 2.590E+01, 5.652E+02, 3.291E+00, 6.534E+02, 1.149E+00, 7.625E+02, 0.000E+00
 1.160E+03, 5.300E+02, 2.404E+01, 5.653E+02, 3.093E+00, 6.534E+02, 1.078E+00, 7.625E+02, 0.000E+00
 1.170E+03, 5.301E+02, 2.219E+01, 5.654E+02, 2.892E+00, 6.535E+02, 1.007E+00, 7.626E+02, 0.000E+00
 1.180E+03, 5.302E+02, 2.078E+01, 5.654E+02, 2.703E+00, 6.535E+02, 9.355E-01, 7.626E+02, 0.000E+00
 1.190E+03, 5.302E+02, 1.963E+01, 5.655E+02, 2.578E+00, 6.535E+02, 8.640E-01, 7.627E+02, 0.000E+00
 1.200E+03, 5.303E+02, 1.848E+01, 5.656E+02, 2.460E+00, 6.536E+02, 7.925E-01, 7.627E+02, 0.000E+00
 1.210E+03, 5.304E+02, 1.733E+01, 5.656E+02, 2.342E+00, 6.536E+02, 7.209E-01, 7.627E+02, 0.000E+00
 1.220E+03, 5.304E+02, 1.618E+01, 5.657E+02, 2.223E+00, 6.537E+02, 6.492E-01, 7.627E+02, 0.000E+00
 1.230E+03, 5.305E+02, 1.516E+01, 5.657E+02, 2.104E+00, 6.537E+02, 5.774E-01, 7.628E+02, 0.000E+00
 1.240E+03, 5.305E+02, 1.440E+01, 5.658E+02, 1.984E+00, 6.537E+02, 5.055E-01, 7.628E+02, 0.000E+00
 1.250E+03, 5.306E+02, 1.364E+01, 5.658E+02, 1.864E+00, 6.538E+02, 4.336E-01, 7.628E+02, 0.000E+00
 1.260E+03, 5.307E+02, 1.289E+01, 5.659E+02, 1.743E+00, 6.538E+02, 3.615E-01, 7.629E+02, 0.000E+00
 1.270E+03, 5.307E+02, 1.213E+01, 5.659E+02, 1.621E+00, 6.539E+02, 2.894E-01, 7.629E+02, 0.000E+00
 1.280E+03, 5.308E+02, 1.138E+01, 5.659E+02, 1.499E+00, 6.539E+02, 2.172E-01, 7.629E+02, 0.000E+00
 1.290E+03, 5.308E+02, 1.062E+01, 5.660E+02, 1.376E+00, 6.539E+02, 1.449E-01, 7.629E+02, 0.000E+00
 1.300E+03, 5.308E+02, 9.869E+00, 5.660E+02, 1.252E+00, 6.539E+02, 7.245E-02, 7.629E+02, 0.000E+00
 1.310E+03, 5.309E+02, 9.114E+00, 5.661E+02, 1.128E+00, 6.540E+02, 9.061E-03, 7.630E+02, 0.000E+00
 1.320E+03, 5.309E+02, 8.359E+00, 5.661E+02, 1.004E+00, 6.540E+02, 0.000E+00, 7.630E+02, 0.000E+00
 1.330E+03, 5.310E+02, 7.604E+00, 5.661E+02, 8.783E-01, 6.540E+02, 0.000E+00, 7.630E+02, 0.000E+00
 1.340E+03, 5.310E+02, 6.854E+00, 5.662E+02, 7.540E-01, 6.541E+02, 0.000E+00, 7.630E+02, 0.000E+00
 1.350E+03, 5.311E+02, 6.395E+00, 5.662E+02, 6.860E-01, 6.541E+02, 0.000E+00, 7.630E+02, 0.000E+00
 1.360E+03, 5.311E+02, 6.106E+00, 5.662E+02, 6.465E-01, 6.541E+02, 0.000E+00, 7.631E+02, 0.000E+00
 1.370E+03, 5.311E+02, 5.816E+00, 5.663E+02, 6.069E-01, 6.541E+02, 0.000E+00, 7.631E+02, 0.000E+00
 1.380E+03, 5.312E+02, 5.526E+00, 5.663E+02, 5.673E-01, 6.542E+02, 0.000E+00, 7.631E+02, 0.000E+00
 1.390E+03, 5.312E+02, 5.237E+00, 5.663E+02, 5.276E-01, 6.542E+02, 0.000E+00, 7.631E+02, 0.000E+00
 1.400E+03, 5.312E+02, 4.947E+00, 5.664E+02, 4.878E-01, 6.542E+02, 0.000E+00, 7.631E+02, 0.000E+00
 1.410E+03, 5.313E+02, 4.657E+00, 5.664E+02, 4.480E-01, 6.542E+02, 0.000E+00, 7.631E+02, 0.000E+00
 1.420E+03, 5.313E+02, 4.367E+00, 5.664E+02, 4.081E-01, 6.542E+02, 0.000E+00, 7.632E+02, 0.000E+00
 1.430E+03, 5.313E+02, 4.078E+00, 5.664E+02, 3.681E-01, 6.543E+02, 0.000E+00, 7.632E+02, 0.000E+00
 1.440E+03, 5.314E+02, 3.788E+00, 5.665E+02, 3.281E-01, 6.543E+02, 0.000E+00, 7.632E+02, 0.000E+00
 1.450E+03, 5.314E+02, 3.498E+00, 5.665E+02, 2.880E-01, 6.543E+02, 0.000E+00, 7.632E+02, 0.000E+00
 1.460E+03, 5.314E+02, 1.862E+00, 5.665E+02, 2.479E-01, 6.543E+02, 0.000E+00, 7.632E+02, 0.000E+00
 1.470E+03, 5.314E+02, 0.000E+00, 5.665E+02, 2.077E-01, 6.543E+02, 0.000E+00, 7.632E+02, 0.000E+00
 1.480E+03, 5.315E+02, 0.000E+00, 5.666E+02, 1.674E-01, 6.543E+02, 0.000E+00, 7.632E+02, 0.000E+00
 1.490E+03, 5.315E+02, 0.000E+00, 5.666E+02, 1.271E-01, 6.544E+02, 0.000E+00, 7.632E+02, 0.000E+00
 1.500E+03, 5.315E+02, 0.000E+00, 5.666E+02, 8.676E-02, 6.544E+02, 0.000E+00, 7.632E+02, 0.000E+00
 1.510E+03, 5.315E+02, 0.000E+00, 5.666E+02, 6.359E-02, 6.544E+02, 0.000E+00, 7.633E+02, 0.000E+00
 1.520E+03, 5.315E+02, 0.000E+00, 5.666E+02, 5.952E-02, 6.544E+02, 0.000E+00, 7.633E+02, 0.000E+00
 1.530E+03, 5.316E+02, 0.000E+00, 5.667E+02, 5.548E-02, 6.544E+02, 0.000E+00, 7.633E+02, 0.000E+00
 1.540E+03, 5.316E+02, 0.000E+00, 5.667E+02, 5.144E-02, 6.544E+02, 0.000E+00, 7.633E+02, 0.000E+00
 1.550E+03, 5.316E+02, 0.000E+00, 5.667E+02, 4.739E-02, 6.544E+02, 0.000E+00, 7.633E+02, 0.000E+00
 1.560E+03, 5.316E+02, 0.000E+00, 5.667E+02, 4.335E-02, 6.544E+02, 0.000E+00, 7.633E+02, 0.000E+00
 1.570E+03, 5.316E+02, 0.000E+00, 5.667E+02, 3.930E-02, 6.545E+02, 0.000E+00, 7.633E+02, 0.000E+00
 1.580E+03, 5.317E+02, 0.000E+00, 5.667E+02, 3.525E-02, 6.545E+02, 0.000E+00, 7.633E+02, 0.000E+00
 1.590E+03, 5.317E+02, 0.000E+00, 5.668E+02, 3.120E-02, 6.545E+02, 0.000E+00, 7.633E+02, 0.000E+00
 1.600E+03, 5.317E+02, 0.000E+00, 5.668E+02, 2.716E-02, 6.545E+02, 0.000E+00, 7.633E+02, 0.000E+00
 1.610E+03, 5.317E+02, 0.000E+00, 5.668E+02, 2.311E-02, 6.545E+02, 0.000E+00, 7.633E+02, 0.000E+00
 1.620E+03, 5.317E+02, 0.000E+00, 5.668E+02, 1.906E-02, 6.545E+02, 0.000E+00, 7.633E+02, 0.000E+00
 1.630E+03, 5.317E+02, 0.000E+00, 5.668E+02, 1.501E-02, 6.545E+02, 0.000E+00, 7.633E+02, 0.000E+00
 1.640E+03, 5.318E+02, 0.000E+00, 5.668E+02, 1.096E-02, 6.545E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.650E+03, 5.318E+02, 0.000E+00, 5.668E+02, 6.903E-03, 6.545E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.660E+03, 5.318E+02, 0.000E+00, 5.668E+02, 2.850E-03, 6.545E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.670E+03, 5.318E+02, 0.000E+00, 5.669E+02, 8.431E-05, 6.545E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.680E+03, 5.318E+02, 0.000E+00, 5.669E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.690E+03, 5.318E+02, 0.000E+00, 5.669E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.700E+03, 5.318E+02, 0.000E+00, 5.669E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.710E+03, 5.318E+02, 0.000E+00, 5.669E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.720E+03, 5.319E+02, 0.000E+00, 5.669E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.730E+03, 5.319E+02, 0.000E+00, 5.669E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.740E+03, 5.319E+02, 0.000E+00, 5.669E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.750E+03, 5.319E+02, 0.000E+00, 5.669E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.760E+03, 5.319E+02, 0.000E+00, 5.669E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.770E+03, 5.319E+02, 0.000E+00, 5.669E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.780E+03, 5.319E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.790E+03, 5.319E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.800E+03, 5.319E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.810E+03, 5.319E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.820E+03, 5.319E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.830E+03, 5.320E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.840E+03, 5.320E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.850E+03, 5.320E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.860E+03, 5.320E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.546E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.870E+03, 5.320E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.880E+03, 5.320E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.890E+03, 5.320E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.900E+03, 5.320E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.634E+02, 0.000E+00
