s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_12p77_025","HRRPUA-CONE_12p77_025","WALL TEMPERATURE-CONE_12p77_050","HRRPUA-CONE_12p77_050","WALL TEMPERATURE-CONE_12p77_075","HRRPUA-CONE_12p77_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 2.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 3.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 2.369E-01, 2.700E+01, 2.369E-01
 4.000E+00, 5.027E+01, 0.000E+00, 7.352E+01, 2.529E+01, 9.691E+01, 5.828E+01
 5.000E+00, 5.027E+01, 3.153E+01, 7.352E+01, 5.437E+01, 9.691E+01, 1.130E+02
 6.000E+00, 6.025E+01, 3.796E+01, 9.384E+01, 8.298E+01, 1.274E+02, 1.578E+02
 7.000E+00, 6.025E+01, 4.347E+01, 9.384E+01, 1.116E+02, 1.274E+02, 1.989E+02
 8.000E+00, 6.801E+01, 4.853E+01, 1.093E+02, 1.370E+02, 1.504E+02, 2.342E+02
 9.000E+00, 6.801E+01, 5.380E+01, 1.093E+02, 1.616E+02, 1.504E+02, 2.555E+02
 1.000E+01, 7.446E+01, 5.932E+01, 1.221E+02, 1.827E+02, 1.695E+02, 2.663E+02
 1.100E+01, 7.446E+01, 6.495E+01, 1.221E+02, 1.995E+02, 1.695E+02, 2.746E+02
 1.200E+01, 8.006E+01, 7.075E+01, 1.332E+02, 2.123E+02, 1.860E+02, 2.789E+02
 1.300E+01, 8.006E+01, 7.688E+01, 1.332E+02, 2.212E+02, 1.860E+02, 2.825E+02
 1.400E+01, 8.513E+01, 8.315E+01, 1.432E+02, 2.274E+02, 2.008E+02, 2.860E+02
 1.500E+01, 8.513E+01, 8.880E+01, 1.432E+02, 2.323E+02, 2.008E+02, 2.893E+02
 1.600E+01, 8.983E+01, 9.420E+01, 1.524E+02, 2.366E+02, 2.143E+02, 2.929E+02
 1.700E+01, 8.983E+01, 9.866E+01, 1.524E+02, 2.397E+02, 2.143E+02, 2.960E+02
 1.800E+01, 9.418E+01, 1.024E+02, 1.610E+02, 2.421E+02, 2.267E+02, 2.977E+02
 1.900E+01, 9.418E+01, 1.047E+02, 1.610E+02, 2.443E+02, 2.267E+02, 2.975E+02
 2.000E+01, 9.823E+01, 1.065E+02, 1.689E+02, 2.456E+02, 2.383E+02, 2.944E+02
 2.100E+01, 9.823E+01, 1.080E+02, 1.689E+02, 2.468E+02, 2.383E+02, 2.898E+02
 2.200E+01, 1.021E+02, 1.095E+02, 1.763E+02, 2.464E+02, 2.492E+02, 2.825E+02
 2.300E+01, 1.021E+02, 1.108E+02, 1.763E+02, 2.449E+02, 2.492E+02, 2.743E+02
 2.400E+01, 1.057E+02, 1.116E+02, 1.834E+02, 2.431E+02, 2.594E+02, 2.632E+02
 2.500E+01, 1.057E+02, 1.122E+02, 1.834E+02, 2.402E+02, 2.594E+02, 2.516E+02
 2.600E+01, 1.091E+02, 1.128E+02, 1.900E+02, 2.370E+02, 2.690E+02, 2.397E+02
 2.700E+01, 1.091E+02, 1.133E+02, 1.900E+02, 2.333E+02, 2.690E+02, 2.277E+02
 2.800E+01, 1.124E+02, 1.139E+02, 1.964E+02, 2.271E+02, 2.782E+02, 2.156E+02
 2.900E+01, 1.124E+02, 1.145E+02, 1.964E+02, 2.202E+02, 2.782E+02, 2.033E+02
 3.000E+01, 1.155E+02, 1.151E+02, 2.024E+02, 2.124E+02, 2.868E+02, 1.899E+02
 3.100E+01, 1.155E+02, 1.157E+02, 2.024E+02, 2.021E+02, 2.868E+02, 1.747E+02
 3.200E+01, 1.185E+02, 1.163E+02, 2.082E+02, 1.905E+02, 2.951E+02, 1.590E+02
 3.300E+01, 1.185E+02, 1.169E+02, 2.082E+02, 1.781E+02, 2.951E+02, 1.436E+02
 3.400E+01, 1.214E+02, 1.175E+02, 2.138E+02, 1.660E+02, 3.030E+02, 1.291E+02
 3.500E+01, 1.214E+02, 1.181E+02, 2.138E+02, 1.541E+02, 3.030E+02, 1.159E+02
 3.600E+01, 1.242E+02, 1.187E+02, 2.192E+02, 1.432E+02, 3.106E+02, 1.028E+02
 3.700E+01, 1.242E+02, 1.193E+02, 2.192E+02, 1.325E+02, 3.106E+02, 9.078E+01
 3.800E+01, 1.269E+02, 1.198E+02, 2.243E+02, 1.230E+02, 3.179E+02, 8.135E+01
 3.900E+01, 1.269E+02, 1.201E+02, 2.243E+02, 1.163E+02, 3.179E+02, 7.212E+01
 4.000E+01, 1.296E+02, 1.203E+02, 2.293E+02, 1.097E+02, 3.249E+02, 6.563E+01
 4.100E+01, 1.296E+02, 1.206E+02, 2.293E+02, 1.046E+02, 3.249E+02, 6.045E+01
 4.200E+01, 1.321E+02, 1.207E+02, 2.341E+02, 1.006E+02, 3.317E+02, 5.662E+01
 4.300E+01, 1.321E+02, 1.202E+02, 2.341E+02, 9.675E+01, 3.317E+02, 5.424E+01
 4.400E+01, 1.346E+02, 1.197E+02, 2.388E+02, 9.266E+01, 3.382E+02, 5.198E+01
 4.500E+01, 1.346E+02, 1.191E+02, 2.388E+02, 8.843E+01, 3.382E+02, 4.995E+01
 4.600E+01, 1.370E+02, 1.185E+02, 2.434E+02, 8.418E+01, 3.445E+02, 4.898E+01
 4.700E+01, 1.370E+02, 1.178E+02, 2.434E+02, 8.005E+01, 3.445E+02, 4.825E+01
 4.800E+01, 1.394E+02, 1.166E+02, 2.478E+02, 7.629E+01, 3.506E+02, 4.755E+01
 4.900E+01, 1.394E+02, 1.152E+02, 2.478E+02, 7.268E+01, 3.506E+02, 4.686E+01
 5.000E+01, 1.417E+02, 1.139E+02, 2.521E+02, 6.915E+01, 3.564E+02, 4.618E+01
 5.100E+01, 1.417E+02, 1.126E+02, 2.521E+02, 6.590E+01, 3.564E+02, 4.550E+01
 5.200E+01, 1.439E+02, 1.113E+02, 2.562E+02, 6.313E+01, 3.621E+02, 4.481E+01
 5.300E+01, 1.439E+02, 1.095E+02, 2.562E+02, 6.051E+01, 3.621E+02, 4.413E+01
 5.400E+01, 1.461E+02, 1.075E+02, 2.603E+02, 5.791E+01, 3.677E+02, 4.351E+01
 5.500E+01, 1.461E+02, 1.055E+02, 2.603E+02, 5.532E+01, 3.677E+02, 4.294E+01
 5.600E+01, 1.482E+02, 1.035E+02, 2.643E+02, 5.275E+01, 3.731E+02, 4.236E+01
 5.700E+01, 1.482E+02, 1.015E+02, 2.643E+02, 5.061E+01, 3.731E+02, 4.179E+01
 5.800E+01, 1.503E+02, 9.947E+01, 2.682E+02, 4.867E+01, 3.783E+02, 4.122E+01
 5.900E+01, 1.503E+02, 9.739E+01, 2.682E+02, 4.675E+01, 3.783E+02, 4.065E+01
 6.000E+01, 1.524E+02, 9.511E+01, 2.719E+02, 4.484E+01, 3.834E+02, 4.008E+01
 6.100E+01, 1.524E+02, 9.274E+01, 2.719E+02, 4.293E+01, 3.834E+02, 3.951E+01
 6.200E+01, 1.544E+02, 9.034E+01, 2.756E+02, 4.112E+01, 3.883E+02, 3.894E+01
 6.300E+01, 1.544E+02, 8.794E+01, 2.756E+02, 3.973E+01, 3.883E+02, 3.837E+01
 6.400E+01, 1.564E+02, 8.556E+01, 2.793E+02, 3.842E+01, 3.931E+02, 3.780E+01
 6.500E+01, 1.564E+02, 8.321E+01, 2.793E+02, 3.711E+01, 3.931E+02, 3.722E+01
 6.600E+01, 1.583E+02, 8.089E+01, 2.828E+02, 3.575E+01, 3.978E+02, 3.663E+01
 6.700E+01, 1.583E+02, 7.860E+01, 2.828E+02, 3.416E+01, 3.978E+02, 3.602E+01
 6.800E+01, 1.602E+02, 7.634E+01, 2.862E+02, 3.268E+01, 4.023E+02, 3.541E+01
 6.900E+01, 1.602E+02, 7.412E+01, 2.862E+02, 3.142E+01, 4.023E+02, 3.480E+01
 7.000E+01, 1.621E+02, 7.179E+01, 2.896E+02, 3.016E+01, 4.068E+02, 3.419E+01
 7.100E+01, 1.621E+02, 6.930E+01, 2.896E+02, 2.890E+01, 4.068E+02, 3.358E+01
 7.200E+01, 1.640E+02, 6.682E+01, 2.930E+02, 2.764E+01, 4.111E+02, 3.297E+01
 7.300E+01, 1.640E+02, 6.435E+01, 2.930E+02, 2.637E+01, 4.111E+02, 3.236E+01
 7.400E+01, 1.658E+02, 6.191E+01, 2.962E+02, 2.510E+01, 4.153E+02, 3.175E+01
 7.500E+01, 1.658E+02, 5.951E+01, 2.962E+02, 2.386E+01, 4.153E+02, 3.114E+01
 7.600E+01, 1.676E+02, 5.715E+01, 2.994E+02, 2.292E+01, 4.194E+02, 3.054E+01
 7.700E+01, 1.676E+02, 5.482E+01, 2.994E+02, 2.217E+01, 4.194E+02, 2.993E+01
 7.800E+01, 1.693E+02, 5.254E+01, 3.025E+02, 2.143E+01, 4.235E+02, 2.933E+01
 7.900E+01, 1.693E+02, 5.042E+01, 3.025E+02, 2.069E+01, 4.235E+02, 2.875E+01
 8.000E+01, 1.710E+02, 4.840E+01, 3.056E+02, 1.995E+01, 4.274E+02, 2.817E+01
 8.100E+01, 1.710E+02, 4.640E+01, 3.056E+02, 1.921E+01, 4.274E+02, 2.758E+01
 8.200E+01, 1.727E+02, 4.442E+01, 3.086E+02, 1.846E+01, 4.312E+02, 2.700E+01
 8.300E+01, 1.727E+02, 4.261E+01, 3.086E+02, 1.771E+01, 4.312E+02, 2.641E+01
 8.400E+01, 1.744E+02, 4.092E+01, 3.115E+02, 1.696E+01, 4.350E+02, 2.583E+01
 8.500E+01, 1.744E+02, 3.926E+01, 3.115E+02, 1.622E+01, 4.350E+02, 2.524E+01
 8.600E+01, 1.761E+02, 3.760E+01, 3.144E+02, 1.557E+01, 4.386E+02, 2.466E+01
 8.700E+01, 1.761E+02, 3.594E+01, 3.144E+02, 1.492E+01, 4.386E+02, 2.407E+01
 8.800E+01, 1.777E+02, 3.429E+01, 3.173E+02, 1.428E+01, 4.422E+02, 2.349E+01
 8.900E+01, 1.777E+02, 3.264E+01, 3.173E+02, 1.364E+01, 4.422E+02, 2.287E+01
 9.000E+01, 1.793E+02, 3.110E+01, 3.201E+02, 1.300E+01, 4.457E+02, 2.194E+01
 9.100E+01, 1.793E+02, 2.995E+01, 3.201E+02, 1.235E+01, 4.457E+02, 2.092E+01
 9.200E+01, 1.809E+02, 2.888E+01, 3.228E+02, 1.170E+01, 4.491E+02, 1.991E+01
 9.300E+01, 1.809E+02, 2.782E+01, 3.228E+02, 1.105E+01, 4.491E+02, 1.889E+01
 9.400E+01, 1.824E+02, 2.677E+01, 3.255E+02, 1.040E+01, 4.525E+02, 1.787E+01
 9.500E+01, 1.824E+02, 2.573E+01, 3.255E+02, 1.006E+01, 4.525E+02, 1.685E+01
 9.600E+01, 1.840E+02, 2.468E+01, 3.281E+02, 9.939E+00, 4.557E+02, 1.583E+01
 9.700E+01, 1.840E+02, 2.364E+01, 3.281E+02, 9.833E+00, 4.557E+02, 1.481E+01
 9.800E+01, 1.855E+02, 2.287E+01, 3.307E+02, 9.731E+00, 4.589E+02, 1.379E+01
 9.900E+01, 1.855E+02, 2.228E+01, 3.307E+02, 9.631E+00, 4.589E+02, 1.277E+01
 1.000E+02, 1.870E+02, 2.172E+01, 3.333E+02, 9.543E+00, 4.621E+02, 1.175E+01
 1.010E+02, 1.870E+02, 2.116E+01, 3.333E+02, 9.477E+00, 4.621E+02, 1.075E+01
 1.020E+02, 1.885E+02, 2.060E+01, 3.358E+02, 9.412E+00, 4.651E+02, 9.863E+00
 1.030E+02, 1.885E+02, 2.005E+01, 3.358E+02, 9.348E+00, 4.651E+02, 8.995E+00
 1.040E+02, 1.899E+02, 1.950E+01, 3.383E+02, 9.284E+00, 4.681E+02, 8.128E+00
 1.050E+02, 1.899E+02, 1.916E+01, 3.383E+02, 9.220E+00, 4.681E+02, 7.261E+00
 1.060E+02, 1.913E+02, 1.890E+01, 3.407E+02, 9.156E+00, 4.711E+02, 6.394E+00
 1.070E+02, 1.913E+02, 1.865E+01, 3.407E+02, 9.092E+00, 4.711E+02, 5.527E+00
 1.080E+02, 1.928E+02, 1.840E+01, 3.431E+02, 9.027E+00, 4.739E+02, 4.660E+00
 1.090E+02, 1.928E+02, 1.815E+01, 3.431E+02, 8.964E+00, 4.739E+02, 3.793E+00
 1.100E+02, 1.942E+02, 1.790E+01, 3.454E+02, 8.899E+00, 4.768E+02, 2.926E+00
 1.110E+02, 1.942E+02, 1.765E+01, 3.454E+02, 8.835E+00, 4.768E+02, 2.058E+00
 1.120E+02, 1.956E+02, 1.741E+01, 3.478E+02, 8.771E+00, 4.795E+02, 1.191E+00
 1.130E+02, 1.956E+02, 1.716E+01, 3.478E+02, 8.706E+00, 4.795E+02, 4.992E-01
 1.140E+02, 1.969E+02, 1.691E+01, 3.500E+02, 8.642E+00, 4.822E+02, 4.100E-01
 1.150E+02, 1.969E+02, 1.674E+01, 3.500E+02, 8.578E+00, 4.822E+02, 3.717E-01
 1.160E+02, 1.983E+02, 1.665E+01, 3.523E+02, 8.513E+00, 4.849E+02, 3.335E-01
