s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.300E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.600E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.900E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.600E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.900E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.200E+01, 0.000E+00, 0.000E+00, 2.326E+02
 3.400E+01, 0.000E+00, 0.000E+00, 3.864E+02
 3.700E+01, 0.000E+00, 0.000E+00, 3.853E+02
 3.900E+01, 0.000E+00, 0.000E+00, 3.759E+02
 4.200E+01, 0.000E+00, 0.000E+00, 3.627E+02
 4.500E+01, 0.000E+00, 0.000E+00, 3.465E+02
 4.700E+01, 0.000E+00, 0.000E+00, 3.329E+02
 5.000E+01, 0.000E+00, 0.000E+00, 3.206E+02
 5.200E+01, 0.000E+00, 4.994E+01, 3.093E+02
 5.500E+01, 0.000E+00, 2.620E+02, 2.995E+02
 5.800E+01, 0.000E+00, 2.894E+02, 2.891E+02
 6.000E+01, 0.000E+00, 2.876E+02, 2.817E+02
 6.300E+01, 0.000E+00, 2.830E+02, 2.742E+02
 6.500E+01, 0.000E+00, 2.764E+02, 2.669E+02
 6.800E+01, 0.000E+00, 2.690E+02, 2.613E+02
 7.100E+01, 0.000E+00, 2.599E+02, 2.550E+02
 7.300E+01, 0.000E+00, 2.523E+02, 2.497E+02
 7.600E+01, 0.000E+00, 2.449E+02, 2.445E+02
 7.800E+01, 0.000E+00, 2.384E+02, 2.398E+02
 8.100E+01, 0.000E+00, 2.321E+02, 2.363E+02
 8.400E+01, 0.000E+00, 2.254E+02, 2.321E+02
 8.600E+01, 0.000E+00, 2.200E+02, 2.286E+02
 8.900E+01, 0.000E+00, 2.156E+02, 2.256E+02
 9.100E+01, 0.000E+00, 2.114E+02, 2.231E+02
 9.400E+01, 0.000E+00, 2.073E+02, 2.206E+02
 9.700E+01, 0.000E+00, 2.022E+02, 2.183E+02
 9.900E+01, 0.000E+00, 1.983E+02, 2.166E+02
 1.020E+02, 0.000E+00, 1.953E+02, 2.149E+02
 1.040E+02, 0.000E+00, 1.924E+02, 2.131E+02
 1.070E+02, 0.000E+00, 1.894E+02, 2.114E+02
 1.100E+02, 0.000E+00, 1.858E+02, 2.093E+02
 1.120E+02, 0.000E+00, 1.829E+02, 2.075E+02
 1.150E+02, 0.000E+00, 1.801E+02, 2.058E+02
 1.170E+02, 0.000E+00, 1.780E+02, 2.041E+02
 1.200E+02, 0.000E+00, 1.760E+02, 2.023E+02
 1.230E+02, 0.000E+00, 1.737E+02, 2.002E+02
 1.250E+02, 0.000E+00, 1.717E+02, 1.985E+02
 1.280E+02, 0.000E+00, 1.698E+02, 1.967E+02
 1.300E+02, 0.000E+00, 1.682E+02, 1.953E+02
 1.330E+02, 0.000E+00, 1.668E+02, 1.940E+02
 1.360E+02, 0.000E+00, 1.651E+02, 1.924E+02
 1.380E+02, 0.000E+00, 1.639E+02, 1.911E+02
 1.410E+02, 0.000E+00, 1.629E+02, 1.898E+02
 1.430E+02, 0.000E+00, 1.619E+02, 1.885E+02
 1.460E+02, 0.000E+00, 1.609E+02, 1.871E+02
 1.490E+02, 0.000E+00, 1.598E+02, 1.856E+02
 1.510E+02, 0.000E+00, 1.588E+02, 1.843E+02
 1.540E+02, 0.000E+00, 1.578E+02, 1.829E+02
 1.560E+02, 0.000E+00, 1.569E+02, 1.816E+02
 1.590E+02, 0.000E+00, 1.559E+02, 1.805E+02
 1.620E+02, 0.000E+00, 1.547E+02, 1.794E+02
 1.640E+02, 0.000E+00, 1.537E+02, 1.785E+02
 1.670E+02, 0.000E+00, 1.528E+02, 1.776E+02
 1.690E+02, 0.000E+00, 1.518E+02, 1.767E+02
 1.720E+02, 0.000E+00, 1.508E+02, 1.758E+02
 1.750E+02, 0.000E+00, 1.497E+02, 1.748E+02
 1.770E+02, 0.000E+00, 1.487E+02, 1.739E+02
 1.800E+02, 0.000E+00, 1.477E+02, 1.730E+02
 1.820E+02, 0.000E+00, 1.467E+02, 1.721E+02
 1.850E+02, 0.000E+00, 1.459E+02, 1.712E+02
 1.880E+02, 0.000E+00, 1.451E+02, 1.702E+02
 1.900E+02, 0.000E+00, 1.443E+02, 1.693E+02
 1.930E+02, 0.000E+00, 1.436E+02, 1.684E+02
 1.950E+02, 0.000E+00, 1.429E+02, 1.675E+02
 1.980E+02, 0.000E+00, 1.421E+02, 1.666E+02
 2.010E+02, 0.000E+00, 1.412E+02, 1.656E+02
 2.030E+02, 0.000E+00, 1.405E+02, 1.647E+02
 2.060E+02, 0.000E+00, 1.398E+02, 1.638E+02
 2.080E+02, 0.000E+00, 1.390E+02, 1.630E+02
 2.110E+02, 0.000E+00, 1.383E+02, 1.624E+02
 2.140E+02, 0.000E+00, 1.374E+02, 1.618E+02
 2.160E+02, 0.000E+00, 1.367E+02, 1.613E+02
 2.190E+02, 0.000E+00, 1.360E+02, 1.607E+02
 2.210E+02, 6.862E+01, 1.352E+02, 1.602E+02
 2.240E+02, 1.788E+02, 1.346E+02, 1.596E+02
 2.270E+02, 1.869E+02, 1.340E+02, 1.590E+02
 2.290E+02, 1.897E+02, 1.335E+02, 1.584E+02
 2.320E+02, 1.889E+02, 1.330E+02, 1.579E+02
 2.340E+02, 1.874E+02, 1.325E+02, 1.574E+02
 2.370E+02, 1.852E+02, 1.321E+02, 1.568E+02
 2.400E+02, 1.815E+02, 1.315E+02, 1.562E+02
 2.420E+02, 1.783E+02, 1.310E+02, 1.556E+02
