s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_4p00_035","HRRPUA-CONE_4p00_035","WALL TEMPERATURE-CONE_4p00_050","HRRPUA-CONE_4p00_050","WALL TEMPERATURE-CONE_4p00_070","HRRPUA-CONE_4p00_070"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 9.271E+01, 0.000E+00, 1.207E+02, 0.000E+00, 1.577E+02, 0.000E+00
 2.000E+01, 1.555E+02, 0.000E+00, 2.092E+02, 1.191E+00, 2.791E+02, 1.093E+00
 3.000E+01, 1.902E+02, 0.000E+00, 2.570E+02, 2.595E+01, 3.422E+02, 4.833E+00
 4.000E+01, 2.172E+02, 0.000E+00, 2.935E+02, 1.192E+02, 3.887E+02, 6.879E+00
 5.000E+01, 2.407E+02, 2.036E+00, 3.244E+02, 2.272E+02, 4.268E+02, 3.113E+02
 6.000E+01, 2.620E+02, 2.477E+00, 3.519E+02, 2.747E+02, 4.597E+02, 7.193E+02
 7.000E+01, 2.817E+02, 2.194E+00, 3.769E+02, 4.563E+02, 4.888E+02, 7.935E+02
 8.000E+01, 3.003E+02, 1.907E+00, 3.998E+02, 5.888E+02, 5.147E+02, 6.772E+02
 9.000E+01, 3.177E+02, 1.784E+01, 4.209E+02, 5.703E+02, 5.378E+02, 5.204E+02
 1.000E+02, 3.341E+02, 1.794E+02, 4.403E+02, 5.150E+02, 5.585E+02, 4.932E+02
 1.100E+02, 3.495E+02, 3.427E+02, 4.581E+02, 4.549E+02, 5.770E+02, 4.934E+02
 1.200E+02, 3.640E+02, 4.694E+02, 4.745E+02, 4.179E+02, 5.936E+02, 5.023E+02
 1.300E+02, 3.776E+02, 4.901E+02, 4.895E+02, 4.082E+02, 6.085E+02, 5.175E+02
 1.400E+02, 3.904E+02, 4.659E+02, 5.032E+02, 4.113E+02, 6.218E+02, 5.351E+02
 1.500E+02, 4.023E+02, 4.153E+02, 5.158E+02, 4.171E+02, 6.337E+02, 5.520E+02
 1.600E+02, 4.134E+02, 3.365E+02, 5.272E+02, 4.209E+02, 6.443E+02, 5.500E+02
 1.700E+02, 4.238E+02, 2.980E+02, 5.377E+02, 4.219E+02, 6.538E+02, 4.739E+02
 1.800E+02, 4.335E+02, 2.880E+02, 5.473E+02, 4.108E+02, 6.623E+02, 3.029E+02
 1.900E+02, 4.425E+02, 2.923E+02, 5.560E+02, 3.827E+02, 6.699E+02, 1.330E+02
 2.000E+02, 4.508E+02, 2.896E+02, 5.639E+02, 3.365E+02, 6.767E+02, 6.139E+01
 2.100E+02, 4.586E+02, 2.912E+02, 5.712E+02, 2.778E+02, 6.828E+02, 5.201E+01
 2.200E+02, 4.659E+02, 2.970E+02, 5.778E+02, 2.211E+02, 6.883E+02, 4.868E+01
 2.300E+02, 4.726E+02, 3.029E+02, 5.838E+02, 1.709E+02, 6.931E+02, 4.539E+01
 2.400E+02, 4.788E+02, 3.088E+02, 5.892E+02, 1.137E+02, 6.975E+02, 4.221E+01
 2.500E+02, 4.846E+02, 3.152E+02, 5.942E+02, 6.898E+01, 7.014E+02, 3.903E+01
 2.600E+02, 4.899E+02, 3.243E+02, 5.987E+02, 4.709E+01, 7.048E+02, 3.554E+01
 2.700E+02, 4.948E+02, 3.286E+02, 6.028E+02, 3.764E+01, 7.080E+02, 3.169E+01
 2.800E+02, 4.994E+02, 3.320E+02, 6.065E+02, 3.530E+01, 7.107E+02, 2.772E+01
