s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-70"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+00, 0.000E+00, 0.000E+00, 2.724E+01
 7.000E+00, 0.000E+00, 0.000E+00, 2.116E+02
 1.100E+01, 0.000E+00, 0.000E+00, 2.274E+02
 1.400E+01, 0.000E+00, 1.133E+02, 2.223E+02
 1.700E+01, 0.000E+00, 1.766E+02, 2.153E+02
 2.100E+01, 0.000E+00, 1.774E+02, 2.059E+02
 2.400E+01, 0.000E+00, 1.744E+02, 1.969E+02
 2.800E+01, 0.000E+00, 1.700E+02, 1.888E+02
 3.100E+01, 0.000E+00, 1.643E+02, 1.820E+02
 3.400E+01, 0.000E+00, 1.594E+02, 1.772E+02
 3.800E+01, 0.000E+00, 1.540E+02, 1.715E+02
 4.100E+01, 0.000E+00, 1.490E+02, 1.653E+02
 4.500E+01, 0.000E+00, 1.446E+02, 1.594E+02
 4.800E+01, 0.000E+00, 1.408E+02, 1.541E+02
 5.100E+01, 0.000E+00, 1.379E+02, 1.501E+02
 5.500E+01, 0.000E+00, 1.344E+02, 1.457E+02
 5.800E+01, 0.000E+00, 1.307E+02, 1.418E+02
 6.200E+01, 0.000E+00, 1.269E+02, 1.386E+02
 6.500E+01, 0.000E+00, 1.233E+02, 1.360E+02
 6.800E+01, 0.000E+00, 1.206E+02, 1.343E+02
 7.200E+01, 0.000E+00, 1.177E+02, 1.330E+02
 7.500E+01, 0.000E+00, 1.150E+02, 1.316E+02
 7.900E+01, 0.000E+00, 1.124E+02, 1.295E+02
 8.200E+01, 0.000E+00, 1.101E+02, 1.269E+02
 8.500E+01, 0.000E+00, 1.084E+02, 1.245E+02
 8.900E+01, 0.000E+00, 1.068E+02, 1.217E+02
 9.200E+01, 0.000E+00, 1.054E+02, 1.192E+02
 9.600E+01, 0.000E+00, 1.044E+02, 1.172E+02
 9.900E+01, 0.000E+00, 1.037E+02, 1.158E+02
 1.020E+02, 0.000E+00, 1.029E+02, 1.154E+02
 1.060E+02, 1.089E+02, 1.018E+02, 1.152E+02
 1.090E+02, 1.131E+02, 1.003E+02, 1.147E+02
 1.130E+02, 1.142E+02, 9.873E+01, 1.141E+02
 1.160E+02, 1.137E+02, 9.706E+01, 1.133E+02
 1.190E+02, 1.127E+02, 9.558E+01, 1.125E+02
 1.230E+02, 1.110E+02, 9.397E+01, 1.113E+02
 1.260E+02, 1.089E+02, 9.254E+01, 1.097E+02
 1.300E+02, 1.065E+02, 9.135E+01, 1.083E+02
 1.330E+02, 1.041E+02, 9.051E+01, 1.073E+02
 1.360E+02, 1.021E+02, 9.014E+01, 1.068E+02
 1.400E+02, 9.988E+01, 9.002E+01, 1.065E+02
 1.430E+02, 9.771E+01, 8.987E+01, 1.065E+02
 1.470E+02, 9.565E+01, 8.958E+01, 1.066E+02
 1.500E+02, 9.377E+01, 8.920E+01, 1.065E+02
 1.530E+02, 9.229E+01, 8.882E+01, 1.063E+02
 1.570E+02, 9.075E+01, 8.834E+01, 1.057E+02
 1.600E+02, 8.936E+01, 8.777E+01, 1.049E+02
 1.640E+02, 8.795E+01, 8.700E+01, 1.041E+02
 1.670E+02, 8.648E+01, 8.604E+01, 1.030E+02
 1.700E+02, 8.518E+01, 8.518E+01, 1.018E+02
 1.740E+02, 8.359E+01, 8.438E+01, 1.001E+02
 1.770E+02, 8.201E+01, 8.379E+01, 9.872E+01
 1.810E+02, 8.049E+01, 8.341E+01, 9.769E+01
 1.840E+02, 7.907E+01, 8.320E+01, 9.700E+01
 1.870E+02, 7.793E+01, 8.316E+01, 9.671E+01
 1.910E+02, 7.669E+01, 8.319E+01, 9.648E+01
 1.940E+02, 7.550E+01, 8.320E+01, 9.619E+01
 1.980E+02, 7.436E+01, 8.319E+01, 9.587E+01
