s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_79p00_025","HRRPUA-CONE_79p00_025","WALL TEMPERATURE-CONE_79p00_035","HRRPUA-CONE_79p00_035","WALL TEMPERATURE-CONE_79p00_050","HRRPUA-CONE_79p00_050"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.994E+02, 0.000E+00, 2.613E+02, 0.000E+00, 3.456E+02, 0.000E+00
 2.000E+01, 3.209E+02, 0.000E+00, 4.086E+02, 0.000E+00, 5.150E+02, 0.000E+00
 3.000E+01, 3.635E+02, 0.000E+00, 4.523E+02, 0.000E+00, 5.557E+02, 1.040E+01
 4.000E+01, 3.875E+02, 0.000E+00, 4.753E+02, 0.000E+00, 5.762E+02, 2.530E+01
 5.000E+01, 4.031E+02, 0.000E+00, 4.896E+02, 2.967E+01, 5.886E+02, 2.375E+01
 6.000E+01, 4.140E+02, 0.000E+00, 4.996E+02, 1.625E+01, 5.972E+02, 3.746E+01
 7.000E+01, 4.223E+02, 0.000E+00, 5.070E+02, 8.221E+00, 6.036E+02, 4.355E+01
 8.000E+01, 4.289E+02, 0.000E+00, 5.129E+02, 6.120E+00, 6.086E+02, 5.848E+01
 9.000E+01, 4.342E+02, 0.000E+00, 5.176E+02, 6.920E+00, 6.126E+02, 6.322E+01
 1.000E+02, 4.386E+02, 0.000E+00, 5.215E+02, 9.585E+00, 6.160E+02, 6.602E+01
 1.100E+02, 4.423E+02, 0.000E+00, 5.248E+02, 1.262E+01, 6.188E+02, 6.602E+01
 1.200E+02, 4.455E+02, 0.000E+00, 5.275E+02, 1.456E+01, 6.211E+02, 5.752E+01
 1.300E+02, 4.483E+02, 0.000E+00, 5.299E+02, 1.517E+01, 6.232E+02, 5.636E+01
 1.400E+02, 4.506E+02, 0.000E+00, 5.320E+02, 1.557E+01, 6.250E+02, 5.314E+01
 1.500E+02, 4.528E+02, 0.000E+00, 5.339E+02, 1.569E+01, 6.265E+02, 5.244E+01
 1.600E+02, 4.546E+02, 0.000E+00, 5.355E+02, 1.565E+01, 6.279E+02, 4.547E+01
 1.700E+02, 4.563E+02, 0.000E+00, 5.370E+02, 1.611E+01, 6.292E+02, 4.739E+01
 1.800E+02, 4.578E+02, 0.000E+00, 5.383E+02, 1.598E+01, 6.303E+02, 4.722E+01
 1.900E+02, 4.592E+02, 0.000E+00, 5.395E+02, 1.603E+01, 6.313E+02, 4.789E+01
 2.000E+02, 4.605E+02, 0.000E+00, 5.406E+02, 1.613E+01, 6.323E+02, 1.724E+01
 2.100E+02, 4.617E+02, 9.315E-05, 5.417E+02, 1.611E+01, 6.332E+02, 0.000E+00
 2.200E+02, 4.627E+02, 6.233E+00, 5.426E+02, 1.582E+01, 6.340E+02, 0.000E+00
 2.300E+02, 4.637E+02, 1.783E+01, 5.435E+02, 1.593E+01, 6.347E+02, 0.000E+00
 2.400E+02, 4.647E+02, 1.018E+01, 5.443E+02, 1.608E+01, 6.355E+02, 0.000E+00
