s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_14p00_035","HRRPUA-CONE_14p00_035","WALL TEMPERATURE-CONE_14p00_050","HRRPUA-CONE_14p00_050","WALL TEMPERATURE-CONE_14p00_075","HRRPUA-CONE_14p00_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 2.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 3.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 6.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 7.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 8.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 9.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 1.220E-01
 1.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 1.243E-01
 1.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 3.928E+00
 1.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.863E+02, 1.391E+01
 1.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.863E+02, 2.717E+01
 1.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 3.836E+02, 4.083E+01
 1.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 3.836E+02, 5.455E+01
 1.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.458E+02, 6.812E+01
 1.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.458E+02, 8.178E+01
 2.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.898E+02, 9.535E+01
 2.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.898E+02, 1.087E+02
 2.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.229E+02, 1.190E+02
 2.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.229E+02, 1.277E+02
 2.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.486E+02, 1.361E+02
 2.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.486E+02, 1.444E+02
 2.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.695E+02, 1.533E+02
 2.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 1.220E-01, 5.695E+02, 1.622E+02
 2.800E+01, 2.700E+01, 0.000E+00, 2.016E+02, 1.227E+01, 5.865E+02, 1.712E+02
 2.900E+01, 2.700E+01, 0.000E+00, 2.016E+02, 2.397E+01, 5.865E+02, 1.801E+02
 3.000E+01, 2.700E+01, 0.000E+00, 2.715E+02, 3.510E+01, 6.006E+02, 1.855E+02
 3.100E+01, 2.700E+01, 0.000E+00, 2.715E+02, 4.592E+01, 6.006E+02, 1.876E+02
 3.200E+01, 2.700E+01, 0.000E+00, 3.197E+02, 5.436E+01, 6.125E+02, 1.895E+02
 3.300E+01, 2.700E+01, 0.000E+00, 3.197E+02, 6.242E+01, 6.125E+02, 1.912E+02
 3.400E+01, 2.700E+01, 0.000E+00, 3.563E+02, 7.003E+01, 6.227E+02, 1.930E+02
 3.500E+01, 2.700E+01, 0.000E+00, 3.563E+02, 7.409E+01, 6.227E+02, 1.947E+02
 3.600E+01, 2.700E+01, 0.000E+00, 3.852E+02, 7.719E+01, 6.315E+02, 1.963E+02
 3.700E+01, 2.700E+01, 0.000E+00, 3.852E+02, 8.038E+01, 6.315E+02, 1.981E+02
 3.800E+01, 2.700E+01, 0.000E+00, 4.092E+02, 8.293E+01, 6.392E+02, 1.995E+02
 3.900E+01, 2.700E+01, 0.000E+00, 4.092E+02, 8.507E+01, 6.392E+02, 2.001E+02
 4.000E+01, 2.700E+01, 0.000E+00, 4.296E+02, 8.739E+01, 6.460E+02, 2.007E+02
 4.100E+01, 2.700E+01, 0.000E+00, 4.296E+02, 9.093E+01, 6.460E+02, 2.013E+02
 4.200E+01, 2.700E+01, 0.000E+00, 4.466E+02, 9.472E+01, 6.520E+02, 2.018E+02
 4.300E+01, 2.700E+01, 0.000E+00, 4.466E+02, 9.847E+01, 6.520E+02, 2.024E+02
 4.400E+01, 2.700E+01, 0.000E+00, 4.613E+02, 1.021E+02, 6.574E+02, 2.029E+02
 4.500E+01, 2.700E+01, 0.000E+00, 4.613E+02, 1.057E+02, 6.574E+02, 2.034E+02
 4.600E+01, 2.700E+01, 0.000E+00, 4.741E+02, 1.091E+02, 6.623E+02, 2.037E+02
 4.700E+01, 2.700E+01, 0.000E+00, 4.741E+02, 1.123E+02, 6.623E+02, 2.028E+02
 4.800E+01, 2.700E+01, 0.000E+00, 4.851E+02, 1.150E+02, 6.667E+02, 2.016E+02
 4.900E+01, 2.700E+01, 0.000E+00, 4.851E+02, 1.177E+02, 6.667E+02, 2.005E+02
 5.000E+01, 2.700E+01, 0.000E+00, 4.949E+02, 1.203E+02, 6.707E+02, 1.993E+02
 5.100E+01, 2.700E+01, 0.000E+00, 4.949E+02, 1.230E+02, 6.707E+02, 1.981E+02
 5.200E+01, 2.700E+01, 0.000E+00, 5.036E+02, 1.255E+02, 6.745E+02, 1.968E+02
 5.300E+01, 2.700E+01, 5.610E-03, 5.036E+02, 1.269E+02, 6.745E+02, 1.956E+02
 5.400E+01, 2.700E+01, 5.614E-03, 5.113E+02, 1.272E+02, 6.780E+02, 1.943E+02
 5.500E+01, 2.700E+01, 7.740E-01, 5.113E+02, 1.275E+02, 6.780E+02, 1.937E+02
 5.600E+01, 1.496E+02, 3.132E+00, 5.183E+02, 1.277E+02, 6.812E+02, 1.933E+02
 5.700E+01, 1.496E+02, 6.119E+00, 5.183E+02, 1.279E+02, 6.812E+02, 1.930E+02
 5.800E+01, 2.007E+02, 9.226E+00, 5.246E+02, 1.281E+02, 6.843E+02, 1.927E+02
 5.900E+01, 2.007E+02, 1.234E+01, 5.246E+02, 1.283E+02, 6.843E+02, 1.924E+02
 6.000E+01, 2.369E+02, 1.540E+01, 5.304E+02, 1.285E+02, 6.871E+02, 1.921E+02
 6.100E+01, 2.369E+02, 1.857E+01, 5.304E+02, 1.287E+02, 6.871E+02, 1.918E+02
 6.200E+01, 2.654E+02, 2.164E+01, 5.356E+02, 1.289E+02, 6.898E+02, 1.915E+02
 6.300E+01, 2.654E+02, 2.473E+01, 5.356E+02, 1.291E+02, 6.898E+02, 1.915E+02
 6.400E+01, 2.892E+02, 2.792E+01, 5.404E+02, 1.293E+02, 6.924E+02, 1.918E+02
 6.500E+01, 2.892E+02, 3.103E+01, 5.404E+02, 1.295E+02, 6.924E+02, 1.921E+02
