s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_0p01_035","HRRPUA-CONE_0p01_035","WALL TEMPERATURE-CONE_0p01_050","HRRPUA-CONE_0p01_050","WALL TEMPERATURE-CONE_0p01_075","HRRPUA-CONE_0p01_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 2.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 3.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 1.253E-02
 4.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 1.623E+02, 2.811E+00
 5.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 1.623E+02, 1.136E+01
 6.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.987E+02, 2.225E+01
 7.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.987E+02, 3.351E+01
 8.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.174E+02, 4.482E+01
 9.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.174E+02, 5.602E+01
 1.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.156E+02, 6.723E+01
 1.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.156E+02, 7.845E+01
 1.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.917E+02, 9.298E+01
 1.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 5.619E+00, 5.917E+02, 1.100E+02
 1.400E+01, 2.700E+01, 0.000E+00, 1.171E+02, 1.652E+01, 6.475E+02, 1.265E+02
 1.500E+01, 2.700E+01, 0.000E+00, 1.171E+02, 2.696E+01, 6.475E+02, 1.422E+02
 1.600E+01, 2.700E+01, 0.000E+00, 2.091E+02, 3.713E+01, 6.866E+02, 1.590E+02
 1.700E+01, 2.700E+01, 0.000E+00, 2.091E+02, 4.692E+01, 6.866E+02, 1.758E+02
 1.800E+01, 2.700E+01, 0.000E+00, 2.920E+02, 5.656E+01, 7.133E+02, 1.927E+02
 1.900E+01, 2.700E+01, 0.000E+00, 2.920E+02, 6.589E+01, 7.133E+02, 2.076E+02
 2.000E+01, 2.700E+01, 0.000E+00, 3.655E+02, 7.505E+01, 7.312E+02, 2.096E+02
 2.100E+01, 2.700E+01, 0.000E+00, 3.655E+02, 8.412E+01, 7.312E+02, 2.085E+02
 2.200E+01, 2.700E+01, 0.000E+00, 4.289E+02, 9.255E+01, 7.434E+02, 2.069E+02
 2.300E+01, 2.700E+01, 0.000E+00, 4.289E+02, 9.770E+01, 7.434E+02, 2.052E+02
 2.400E+01, 2.700E+01, 0.000E+00, 4.817E+02, 9.843E+01, 7.518E+02, 2.033E+02
 2.500E+01, 2.700E+01, 0.000E+00, 4.817E+02, 9.947E+01, 7.518E+02, 2.015E+02
 2.600E+01, 2.700E+01, 0.000E+00, 5.245E+02, 1.007E+02, 7.578E+02, 1.997E+02
 2.700E+01, 2.700E+01, 0.000E+00, 5.245E+02, 1.018E+02, 7.578E+02, 1.971E+02
 2.800E+01, 2.700E+01, 0.000E+00, 5.582E+02, 1.029E+02, 7.623E+02, 1.935E+02
 2.900E+01, 2.700E+01, 0.000E+00, 5.582E+02, 1.040E+02, 7.623E+02, 1.897E+02
 3.000E+01, 2.700E+01, 0.000E+00, 5.842E+02, 1.050E+02, 7.656E+02, 1.858E+02
 3.100E+01, 2.700E+01, 1.294E+00, 5.842E+02, 1.060E+02, 7.656E+02, 1.820E+02
 3.200E+01, 8.995E+01, 3.795E+00, 6.040E+02, 1.068E+02, 7.683E+02, 1.781E+02
 3.300E+01, 8.995E+01, 6.284E+00, 6.040E+02, 1.076E+02, 7.683E+02, 1.742E+02
 3.400E+01, 1.547E+02, 8.799E+00, 6.191E+02, 1.083E+02, 7.705E+02, 1.704E+02
 3.500E+01, 1.547E+02, 1.134E+01, 6.191E+02, 1.091E+02, 7.705E+02, 1.665E+02
 3.600E+01, 2.141E+02, 1.388E+01, 6.305E+02, 1.099E+02, 7.723E+02, 1.626E+02
 3.700E+01, 2.141E+02, 1.643E+01, 6.305E+02, 1.106E+02, 7.723E+02, 1.588E+02
 3.800E+01, 2.685E+02, 1.897E+01, 6.392E+02, 1.114E+02, 7.739E+02, 1.549E+02
 3.900E+01, 2.685E+02, 2.151E+01, 6.392E+02, 1.121E+02, 7.739E+02, 1.509E+02
 4.000E+01, 3.176E+02, 2.415E+01, 6.460E+02, 1.128E+02, 7.753E+02, 1.471E+02
 4.100E+01, 3.176E+02, 2.671E+01, 6.460E+02, 1.135E+02, 7.753E+02, 1.435E+02
 4.200E+01, 3.612E+02, 2.927E+01, 6.513E+02, 1.142E+02, 7.765E+02, 1.410E+02
 4.300E+01, 3.612E+02, 3.190E+01, 6.513E+02, 1.151E+02, 7.765E+02, 1.396E+02
 4.400E+01, 3.993E+02, 3.454E+01, 6.555E+02, 1.164E+02, 7.776E+02, 1.384E+02
 4.500E+01, 3.993E+02, 3.712E+01, 6.555E+02, 1.177E+02, 7.776E+02, 1.371E+02
 4.600E+01, 4.320E+02, 3.985E+01, 6.589E+02, 1.190E+02, 7.786E+02, 1.359E+02
 4.700E+01, 4.320E+02, 4.352E+01, 6.589E+02, 1.203E+02, 7.786E+02, 1.346E+02
 4.800E+01, 4.595E+02, 4.755E+01, 6.617E+02, 1.215E+02, 7.794E+02, 1.334E+02
 4.900E+01, 4.595E+02, 5.159E+01, 6.617E+02, 1.228E+02, 7.794E+02, 1.324E+02
 5.000E+01, 4.825E+02, 5.564E+01, 6.641E+02, 1.241E+02, 7.802E+02, 1.326E+02
 5.100E+01, 4.825E+02, 5.969E+01, 6.641E+02, 1.253E+02, 7.802E+02, 1.330E+02
 5.200E+01, 5.015E+02, 6.386E+01, 6.661E+02, 1.267E+02, 7.809E+02, 1.334E+02
 5.300E+01, 5.015E+02, 6.794E+01, 6.661E+02, 1.280E+02, 7.809E+02, 1.339E+02
 5.400E+01, 5.170E+02, 7.223E+01, 6.678E+02, 1.291E+02, 7.815E+02, 1.343E+02
 5.500E+01, 5.170E+02, 7.687E+01, 6.678E+02, 1.287E+02, 7.815E+02, 1.348E+02
 5.600E+01, 5.297E+02, 8.171E+01, 6.692E+02, 1.278E+02, 7.820E+02, 1.352E+02
 5.700E+01, 5.297E+02, 8.659E+01, 6.692E+02, 1.268E+02, 7.820E+02, 1.356E+02
 5.800E+01, 5.400E+02, 9.160E+01, 6.705E+02, 1.258E+02, 7.826E+02, 1.361E+02
 5.900E+01, 5.400E+02, 9.684E+01, 6.705E+02, 1.248E+02, 7.826E+02, 1.365E+02
 6.000E+01, 5.485E+02, 1.021E+02, 6.717E+02, 1.237E+02, 7.830E+02, 1.370E+02
 6.100E+01, 5.485E+02, 1.072E+02, 6.717E+02, 1.228E+02, 7.830E+02, 1.374E+02
 6.200E+01, 5.554E+02, 1.095E+02, 6.727E+02, 1.218E+02, 7.834E+02, 1.379E+02
 6.300E+01, 5.554E+02, 1.095E+02, 6.727E+02, 1.207E+02, 7.834E+02, 1.383E+02
 6.400E+01, 5.611E+02, 1.092E+02, 6.736E+02, 1.197E+02, 7.838E+02, 1.385E+02
 6.500E+01, 5.611E+02, 1.088E+02, 6.736E+02, 1.187E+02, 7.838E+02, 1.382E+02
 6.600E+01, 5.659E+02, 1.083E+02, 6.744E+02, 1.177E+02, 7.841E+02, 1.378E+02
 6.700E+01, 5.659E+02, 1.078E+02, 6.744E+02, 1.167E+02, 7.841E+02, 1.374E+02
 6.800E+01, 5.698E+02, 1.073E+02, 6.752E+02, 1.156E+02, 7.845E+02, 1.370E+02
 6.900E+01, 5.698E+02, 1.068E+02, 6.752E+02, 1.146E+02, 7.845E+02, 1.366E+02
 7.000E+01, 5.732E+02, 1.063E+02, 6.759E+02, 1.136E+02, 7.847E+02, 1.362E+02
 7.100E+01, 5.732E+02, 1.057E+02, 6.759E+02, 1.125E+02, 7.847E+02, 1.357E+02
 7.200E+01, 5.760E+02, 1.052E+02, 6.765E+02, 1.112E+02, 7.850E+02, 1.353E+02
 7.300E+01, 5.760E+02, 1.047E+02, 6.765E+02, 1.099E+02, 7.850E+02, 1.349E+02
 7.400E+01, 5.785E+02, 1.042E+02, 6.770E+02, 1.086E+02, 7.852E+02, 1.345E+02
 7.500E+01, 5.785E+02, 1.036E+02, 6.770E+02, 1.073E+02, 7.852E+02, 1.341E+02
 7.600E+01, 5.806E+02, 1.030E+02, 6.775E+02, 1.066E+02, 7.854E+02, 1.337E+02
 7.700E+01, 5.806E+02, 1.021E+02, 6.775E+02, 1.060E+02, 7.854E+02, 1.332E+02
 7.800E+01, 5.824E+02, 1.010E+02, 6.780E+02, 1.055E+02, 7.856E+02, 1.328E+02
 7.900E+01, 5.824E+02, 1.000E+02, 6.780E+02, 1.049E+02, 7.856E+02, 1.322E+02
 8.000E+01, 5.840E+02, 9.898E+01, 6.784E+02, 1.044E+02, 7.858E+02, 1.317E+02
 8.100E+01, 5.840E+02, 9.785E+01, 6.784E+02, 1.040E+02, 7.858E+02, 1.311E+02
 8.200E+01, 5.854E+02, 9.667E+01, 6.787E+02, 1.038E+02, 7.860E+02, 1.305E+02
 8.300E+01, 5.854E+02, 9.548E+01, 6.787E+02, 1.036E+02, 7.860E+02, 1.299E+02
 8.400E+01, 5.867E+02, 9.425E+01, 6.791E+02, 1.034E+02, 7.861E+02, 1.294E+02
 8.500E+01, 5.867E+02, 9.305E+01, 6.791E+02, 1.032E+02, 7.861E+02, 1.288E+02
 8.600E+01, 5.878E+02, 9.184E+01, 6.794E+02, 1.029E+02, 7.862E+02, 1.282E+02
 8.700E+01, 5.878E+02, 9.064E+01, 6.794E+02, 1.027E+02, 7.862E+02, 1.276E+02
 8.800E+01, 5.888E+02, 8.945E+01, 6.797E+02, 1.025E+02, 7.863E+02, 1.271E+02
 8.900E+01, 5.888E+02, 8.825E+01, 6.797E+02, 1.023E+02, 7.863E+02, 1.265E+02
 9.000E+01, 5.897E+02, 8.707E+01, 6.799E+02, 1.021E+02, 7.864E+02, 1.259E+02
 9.100E+01, 5.897E+02, 8.588E+01, 6.799E+02, 1.019E+02, 7.864E+02, 1.253E+02
 9.200E+01, 5.905E+02, 8.472E+01, 6.801E+02, 1.017E+02, 7.865E+02, 1.247E+02
