s,kW/m2,kW/m2
 6.600E+01, 0.000E+00, 0.000E+00
 6.800E+01, 0.000E+00, 0.000E+00
 6.900E+01, 0.000E+00, 0.000E+00
 7.000E+01, 0.000E+00, 0.000E+00
 7.200E+01, 0.000E+00, 0.000E+00
 7.300E+01, 0.000E+00, 0.000E+00
 7.500E+01, 0.000E+00, 2.299E+01
 7.600E+01, 0.000E+00, 1.493E+02
 7.700E+01, 0.000E+00, 3.676E+02
 7.900E+01, 0.000E+00, 4.719E+02
 8.000E+01, 0.000E+00, 5.331E+02
 8.200E+01, 0.000E+00, 5.740E+02
 8.300E+01, 0.000E+00, 6.060E+02
 8.400E+01, 0.000E+00, 6.215E+02
 8.600E+01, 0.000E+00, 6.376E+02
 8.700E+01, 0.000E+00, 6.477E+02
 8.900E+01, 0.000E+00, 6.511E+02
 9.000E+01, 0.000E+00, 6.510E+02
 9.100E+01, 0.000E+00, 6.501E+02
 9.300E+01, 0.000E+00, 6.478E+02
 9.400E+01, 0.000E+00, 6.454E+02
 9.600E+01, 0.000E+00, 6.436E+02
 9.700E+01, 0.000E+00, 6.421E+02
 9.800E+01, 0.000E+00, 6.409E+02
 1.000E+02, 0.000E+00, 6.384E+02
 1.010E+02, 0.000E+00, 6.354E+02
 1.030E+02, 0.000E+00, 6.315E+02
 1.040E+02, 0.000E+00, 6.272E+02
 1.050E+02, 0.000E+00, 6.239E+02
 1.070E+02, 0.000E+00, 6.190E+02
 1.080E+02, 0.000E+00, 6.137E+02
 1.100E+02, 0.000E+00, 6.084E+02
 1.110E+02, 0.000E+00, 6.027E+02
 1.120E+02, 0.000E+00, 5.989E+02
 1.140E+02, 0.000E+00, 5.932E+02
 1.150E+02, 0.000E+00, 5.876E+02
 1.170E+02, 0.000E+00, 5.822E+02
 1.180E+02, 0.000E+00, 5.767E+02
 1.190E+02, 0.000E+00, 5.731E+02
 1.210E+02, 0.000E+00, 5.675E+02
 1.220E+02, 0.000E+00, 5.620E+02
 1.240E+02, 0.000E+00, 5.568E+02
 1.250E+02, 0.000E+00, 5.517E+02
 1.260E+02, 0.000E+00, 5.482E+02
 1.280E+02, 0.000E+00, 5.427E+02
 1.290E+02, 0.000E+00, 5.368E+02
 1.310E+02, 0.000E+00, 5.299E+02
 1.320E+02, 0.000E+00, 5.223E+02
 1.330E+02, 0.000E+00, 5.171E+02
 1.350E+02, 0.000E+00, 5.095E+02
 1.360E+02, 0.000E+00, 5.022E+02
 1.380E+02, 0.000E+00, 4.957E+02
 1.390E+02, 0.000E+00, 4.900E+02
 1.400E+02, 0.000E+00, 4.866E+02
 1.420E+02, 0.000E+00, 4.819E+02
 1.430E+02, 0.000E+00, 4.774E+02
 1.450E+02, 0.000E+00, 4.732E+02
 1.460E+02, 0.000E+00, 4.692E+02
 1.470E+02, 0.000E+00, 4.666E+02
 1.490E+02, 0.000E+00, 4.631E+02
 1.500E+02, 0.000E+00, 4.597E+02
 1.520E+02, 0.000E+00, 4.566E+02
 1.530E+02, 0.000E+00, 4.533E+02
 1.540E+02, 0.000E+00, 4.509E+02
 1.560E+02, 0.000E+00, 4.470E+02
 1.570E+02, 0.000E+00, 4.426E+02
 1.590E+02, 0.000E+00, 4.377E+02
 1.600E+02, 0.000E+00, 4.322E+02
 1.610E+02, 0.000E+00, 4.283E+02
 1.630E+02, 0.000E+00, 4.221E+02
 1.640E+02, 0.000E+00, 4.157E+02
 1.660E+02, 0.000E+00, 4.094E+02
 1.670E+02, 2.954E+02, 4.034E+02
 1.680E+02, 3.232E+02, 3.995E+02
 1.700E+02, 3.605E+02, 3.942E+02
 1.710E+02, 3.924E+02, 3.892E+02
 1.730E+02, 4.183E+02, 3.843E+02
 1.740E+02, 4.401E+02, 3.792E+02
 1.750E+02, 4.524E+02, 3.758E+02
 1.770E+02, 4.670E+02, 3.703E+02
 1.780E+02, 4.783E+02, 3.646E+02
 1.800E+02, 4.861E+02, 3.587E+02
 1.810E+02, 4.911E+02, 3.530E+02
 1.820E+02, 4.927E+02, 3.494E+02
 1.840E+02, 4.931E+02, 3.443E+02
 1.850E+02, 4.928E+02, 3.397E+02
 1.870E+02, 4.919E+02, 3.359E+02
 1.880E+02, 4.907E+02, 3.327E+02
 1.890E+02, 4.897E+02, 3.309E+02
 1.910E+02, 4.885E+02, 3.290E+02
 1.920E+02, 4.875E+02, 3.275E+02
 1.940E+02, 4.867E+02, 3.264E+02
 1.950E+02, 4.858E+02, 3.256E+02
 1.960E+02, 4.850E+02, 3.250E+02
 1.980E+02, 4.835E+02, 3.237E+02
 1.990E+02, 4.818E+02, 3.222E+02
 2.010E+02, 4.797E+02, 3.202E+02
 2.020E+02, 4.774E+02, 3.178E+02
 2.030E+02, 4.757E+02, 3.160E+02
 2.050E+02, 4.729E+02, 3.134E+02
 2.060E+02, 4.701E+02, 3.108E+02
 2.080E+02, 4.672E+02, 3.081E+02
 2.090E+02, 4.642E+02, 3.054E+02
 2.100E+02, 4.621E+02, 3.035E+02
 2.120E+02, 4.589E+02, 3.005E+02
 2.130E+02, 4.556E+02, 2.971E+02
 2.150E+02, 4.523E+02, 2.936E+02
 2.160E+02, 4.490E+02, 2.899E+02
 2.170E+02, 4.469E+02, 2.875E+02
 2.190E+02, 4.437E+02, 2.838E+02
 2.200E+02, 4.406E+02, 2.802E+02
 2.220E+02, 4.375E+02, 2.766E+02
 2.230E+02, 4.344E+02, 2.729E+02
 2.240E+02, 4.322E+02, 2.701E+02
 2.260E+02, 4.290E+02, 2.657E+02
 2.270E+02, 4.259E+02, 2.610E+02
 2.290E+02, 4.229E+02, 2.558E+02
 2.300E+02, 4.200E+02, 2.504E+02
 2.310E+02, 4.180E+02, 2.468E+02
 2.330E+02, 4.150E+02, 2.416E+02
 2.340E+02, 4.119E+02, 2.366E+02
 2.360E+02, 4.086E+02, 2.319E+02
 2.370E+02, 4.049E+02, 2.275E+02
 2.380E+02, 4.023E+02, 2.246E+02
 2.400E+02, 3.980E+02, 2.205E+02
 2.410E+02, 3.935E+02, 2.166E+02
 2.430E+02, 3.890E+02, 2.128E+02
 2.440E+02, 3.848E+02, 2.093E+02
 2.450E+02, 3.820E+02, 2.072E+02
 2.470E+02, 3.780E+02, 2.041E+02
 2.480E+02, 3.745E+02, 2.012E+02
 2.500E+02, 3.713E+02, 1.984E+02
 2.510E+02, 3.684E+02, 1.958E+02
 2.520E+02, 3.666E+02, 1.940E+02
 2.540E+02, 3.639E+02, 1.916E+02
 2.550E+02, 3.614E+02, 1.892E+02
 2.570E+02, 3.589E+02, 1.871E+02
 2.580E+02, 3.566E+02, 1.851E+02
 2.590E+02, 3.551E+02, 1.839E+02
 2.610E+02, 3.530E+02, 1.823E+02
 2.620E+02, 3.510E+02, 1.808E+02
 2.640E+02, 3.490E+02, 1.795E+02
 2.650E+02, 3.472E+02, 1.783E+02
 2.660E+02, 3.460E+02, 1.776E+02
 2.680E+02, 3.441E+02, 1.764E+02
 2.690E+02, 3.421E+02, 1.752E+02
 2.710E+02, 3.399E+02, 1.739E+02
 2.720E+02, 3.376E+02, 1.724E+02
 2.730E+02, 3.359E+02, 1.714E+02
 2.750E+02, 3.331E+02, 1.698E+02
 2.760E+02, 3.301E+02, 1.684E+02
 2.780E+02, 3.269E+02, 1.669E+02
 2.790E+02, 3.235E+02, 1.655E+02
 2.800E+02, 3.211E+02, 1.646E+02
 2.820E+02, 3.175E+02, 1.632E+02
 2.830E+02, 3.138E+02, 1.617E+02
 2.850E+02, 3.102E+02, 1.601E+02
 2.860E+02, 3.067E+02, 1.585E+02
 2.870E+02, 3.045E+02, 1.576E+02
 2.890E+02, 3.013E+02, 1.562E+02
 2.900E+02, 2.982E+02, 1.550E+02
 2.920E+02, 2.954E+02, 1.540E+02
 2.930E+02, 2.926E+02, 1.532E+02
 2.940E+02, 2.907E+02, 1.528E+02
 2.960E+02, 2.878E+02, 1.521E+02
 2.970E+02, 2.848E+02, 1.513E+02
 2.990E+02, 2.817E+02, 1.505E+02
 3.000E+02, 2.785E+02, 1.494E+02
 3.010E+02, 2.763E+02, 1.487E+02
 3.030E+02, 2.729E+02, 1.476E+02
 3.040E+02, 2.695E+02, 1.465E+02
 3.060E+02, 2.663E+02, 1.454E+02
 3.070E+02, 2.632E+02, 1.446E+02
 3.080E+02, 2.613E+02, 1.441E+02
 3.100E+02, 2.586E+02, 1.436E+02
 3.110E+02, 2.562E+02, 1.433E+02
 3.130E+02, 2.541E+02, 1.431E+02
 3.140E+02, 2.522E+02, 1.431E+02
 3.150E+02, 2.512E+02, 1.431E+02
 3.170E+02, 2.499E+02, 1.431E+02
 3.180E+02, 2.489E+02, 1.429E+02
 3.200E+02, 2.481E+02, 1.426E+02
 3.210E+02, 2.475E+02, 1.421E+02
 3.220E+02, 2.471E+02, 1.418E+02
 3.240E+02, 2.467E+02, 1.411E+02
 3.250E+02, 2.461E+02, 1.405E+02
 3.270E+02, 2.454E+02, 1.399E+02
 3.280E+02, 2.445E+02, 1.394E+02
 3.290E+02, 2.438E+02, 1.391E+02
 3.310E+02, 2.427E+02, 1.386E+02
 3.320E+02, 2.413E+02, 1.382E+02
 3.340E+02, 2.398E+02, 1.377E+02
 3.350E+02, 2.383E+02, 1.373E+02
 3.360E+02, 2.373E+02, 1.370E+02
 3.380E+02, 2.358E+02, 1.365E+02
 3.390E+02, 2.343E+02, 1.361E+02
 3.410E+02, 2.327E+02, 1.358E+02
 3.420E+02, 2.311E+02, 1.354E+02
 3.430E+02, 2.300E+02, 1.352E+02
 3.450E+02, 2.283E+02, 1.347E+02
 3.460E+02, 2.265E+02, 1.342E+02
 3.480E+02, 2.245E+02, 1.334E+02
 3.490E+02, 2.225E+02, 1.326E+02
 3.500E+02, 2.211E+02, 1.320E+02
 3.520E+02, 2.190E+02, 1.311E+02
 3.530E+02, 2.169E+02, 1.302E+02
 3.550E+02, 2.148E+02, 1.294E+02
 3.560E+02, 2.127E+02, 1.285E+02
 3.570E+02, 2.113E+02, 1.279E+02
 3.590E+02, 2.092E+02, 1.270E+02
 3.600E+02, 2.071E+02, 1.262E+02
 3.620E+02, 2.048E+02, 1.253E+02
 3.630E+02, 2.023E+02, 1.246E+02
 3.640E+02, 2.006E+02, 1.242E+02
 3.660E+02, 1.978E+02, 1.236E+02
 3.670E+02, 1.949E+02, 1.232E+02
 3.690E+02, 1.919E+02, 1.228E+02
 3.700E+02, 1.887E+02, 1.225E+02
 3.710E+02, 1.867E+02, 1.223E+02
 3.730E+02, 1.837E+02, 1.220E+02
 3.740E+02, 1.808E+02, 1.217E+02
 3.760E+02, 1.780E+02, 1.212E+02
 3.770E+02, 1.753E+02, 1.206E+02
 3.780E+02, 1.736E+02, 1.202E+02
 3.800E+02, 1.711E+02, 1.194E+02
 3.810E+02, 1.687E+02, 1.185E+02
 3.830E+02, 1.664E+02, 1.175E+02
 3.840E+02, 1.641E+02, 1.166E+02
 3.850E+02, 1.627E+02, 1.160E+02
 3.870E+02, 1.606E+02, 1.152E+02
 3.880E+02, 1.586E+02, 1.146E+02
 3.900E+02, 1.567E+02, 1.142E+02
 3.910E+02, 1.549E+02, 1.138E+02
 3.920E+02, 1.538E+02, 1.135E+02
 3.940E+02, 1.522E+02, 1.132E+02
 3.950E+02, 1.506E+02, 1.129E+02
 3.970E+02, 1.490E+02, 1.126E+02
 3.980E+02, 1.475E+02, 1.123E+02
 3.990E+02, 1.466E+02, 1.122E+02
 4.010E+02, 1.451E+02, 1.119E+02
 4.020E+02, 1.438E+02, 1.116E+02
 4.040E+02, 1.425E+02, 1.113E+02
 4.050E+02, 1.413E+02, 1.109E+02
 4.060E+02, 1.406E+02, 1.106E+02
 4.080E+02, 1.395E+02, 1.101E+02
 4.090E+02, 1.385E+02, 1.095E+02
 4.110E+02, 1.376E+02, 1.088E+02
 4.120E+02, 1.368E+02, 1.082E+02
 4.130E+02, 1.363E+02, 1.078E+02
 4.150E+02, 1.356E+02, 1.073E+02
 4.160E+02, 1.349E+02, 1.068E+02
 4.180E+02, 1.343E+02, 1.064E+02
 4.190E+02, 1.336E+02, 1.061E+02
 4.200E+02, 1.331E+02, 1.058E+02
 4.220E+02, 1.324E+02, 1.054E+02
 4.230E+02, 1.317E+02, 1.051E+02
 4.250E+02, 1.308E+02, 1.047E+02
 4.260E+02, 1.300E+02, 1.042E+02
 4.270E+02, 1.294E+02, 1.040E+02
 4.290E+02, 1.285E+02, 1.035E+02
 4.300E+02, 1.276E+02, 1.031E+02
 4.320E+02, 1.268E+02, 1.027E+02
 4.330E+02, 1.260E+02, 1.023E+02
 4.340E+02, 1.255E+02, 1.020E+02
 4.360E+02, 1.247E+02, 1.016E+02
 4.370E+02, 1.239E+02, 1.012E+02
 4.390E+02, 1.230E+02, 1.008E+02
 4.400E+02, 1.222E+02, 1.003E+02
 4.410E+02, 1.216E+02, 1.000E+02
 4.430E+02, 1.206E+02, 9.953E+01
 4.440E+02, 1.198E+02, 9.907E+01
 4.460E+02, 1.189E+02, 9.862E+01
 4.470E+02, 1.181E+02, 9.818E+01
 4.480E+02, 1.177E+02, 9.791E+01
 4.500E+02, 1.171E+02, 9.747E+01
 4.510E+02, 1.165E+02, 9.701E+01
 4.530E+02, 1.161E+02, 9.652E+01
 4.540E+02, 1.157E+02, 9.602E+01
 4.550E+02, 1.154E+02, 9.568E+01
 4.570E+02, 1.150E+02, 9.517E+01
 4.580E+02, 1.146E+02, 9.469E+01
 4.600E+02, 1.141E+02, 9.426E+01
 4.610E+02, 1.135E+02, 9.384E+01
 4.620E+02, 1.131E+02, 9.354E+01
 4.640E+02, 1.125E+02, 9.305E+01
 4.650E+02, 1.119E+02, 9.252E+01
 4.670E+02, 1.112E+02, 9.191E+01
 4.680E+02, 1.106E+02, 9.125E+01
 4.690E+02, 1.102E+02, 9.080E+01
 4.710E+02, 1.097E+02, 9.011E+01
 4.720E+02, 1.092E+02, 8.941E+01
 4.740E+02, 1.089E+02, 8.875E+01
 4.750E+02, 1.086E+02, 8.811E+01
 4.760E+02, 1.085E+02, 8.771E+01
 4.780E+02, 1.084E+02, 8.717E+01
 4.790E+02, 1.083E+02, 8.670E+01
 4.810E+02, 1.083E+02, 8.631E+01
 4.820E+02, 1.083E+02, 8.599E+01
 4.830E+02, 1.083E+02, 8.582E+01
 4.850E+02, 1.083E+02, 8.561E+01
 4.860E+02, 1.081E+02, 8.541E+01
 4.880E+02, 1.080E+02, 8.522E+01
 4.890E+02, 1.077E+02, 8.504E+01
 4.900E+02, 1.075E+02, 8.492E+01
 4.920E+02, 1.072E+02, 8.474E+01
 4.930E+02, 1.068E+02, 8.454E+01
 4.950E+02, 1.065E+02, 8.431E+01
 4.960E+02, 1.062E+02, 8.408E+01
 4.970E+02, 1.059E+02, 8.391E+01
 4.990E+02, 1.056E+02, 8.365E+01
 5.000E+02, 1.053E+02, 8.341E+01
 5.020E+02, 1.051E+02, 8.318E+01
 5.030E+02, 1.048E+02, 8.298E+01
 5.040E+02, 1.046E+02, 8.287E+01
 5.060E+02, 1.044E+02, 8.276E+01
 5.070E+02, 1.041E+02, 8.272E+01
 5.090E+02, 1.039E+02, 8.282E+01
 5.100E+02, 1.036E+02, 8.304E+01
 5.110E+02, 1.034E+02, 8.325E+01
 5.130E+02, 1.032E+02, 8.356E+01
 5.140E+02, 1.030E+02, 8.385E+01
 5.160E+02, 1.028E+02, 8.427E+01
 5.170E+02, 1.026E+02, 8.494E+01
 5.180E+02, 1.024E+02, 8.556E+01
 5.200E+02, 1.022E+02, 8.687E+01
 5.210E+02, 1.020E+02, 8.861E+01
 5.230E+02, 1.016E+02, 9.071E+01
 5.240E+02, 1.012E+02, 9.259E+01
 5.250E+02, 1.009E+02, 9.358E+01
 5.270E+02, 1.005E+02, 9.464E+01
 5.280E+02, 9.998E+01, 9.514E+01
 5.300E+02, 9.945E+01, 9.495E+01
 5.310E+02, 9.893E+01, 9.446E+01
 5.320E+02, 9.859E+01, 9.409E+01
 5.340E+02, 9.810E+01, 9.351E+01
 5.350E+02, 9.761E+01, 9.292E+01
 5.370E+02, 9.711E+01, 9.235E+01
 5.380E+02, 9.660E+01, 9.177E+01
 5.390E+02, 9.625E+01, 9.131E+01
 5.410E+02, 9.575E+01, 9.046E+01
 5.420E+02, 9.526E+01, 8.947E+01
 5.440E+02, 9.480E+01, 8.836E+01
 5.450E+02, 9.437E+01, 8.717E+01
 5.460E+02, 9.411E+01, 8.637E+01
 5.480E+02, 9.378E+01, 8.527E+01
 5.490E+02, 9.349E+01, 8.431E+01
 5.510E+02, 9.325E+01, 8.352E+01
 5.520E+02, 9.304E+01, 8.288E+01
 5.530E+02, 9.291E+01, 8.255E+01
 5.550E+02, 9.274E+01, 8.213E+01
 5.560E+02, 9.257E+01, 8.174E+01
 5.580E+02, 9.239E+01, 8.136E+01
 5.590E+02, 9.219E+01, 8.093E+01
 5.600E+02, 9.205E+01, 8.060E+01
 5.620E+02, 9.179E+01, 8.003E+01
 5.630E+02, 9.148E+01, 7.937E+01
 5.650E+02, 9.111E+01, 7.862E+01
 5.660E+02, 9.069E+01, 7.783E+01
 5.670E+02, 9.038E+01, 7.733E+01
 5.690E+02, 8.986E+01, 7.661E+01
 5.700E+02, 8.930E+01, 7.600E+01
 5.720E+02, 8.874E+01, 7.565E+01
 5.730E+02, 8.822E+01, 7.550E+01
 5.740E+02, 8.789E+01, 7.552E+01
 5.760E+02, 8.744E+01, 7.569E+01
 5.770E+02, 8.703E+01, 7.598E+01
 5.790E+02, 8.671E+01, 7.619E+01
 5.800E+02, 8.644E+01, 7.627E+01
 5.810E+02, 8.629E+01, 7.623E+01
 5.830E+02, 8.607E+01, 7.602E+01
 5.840E+02, 8.587E+01, 7.566E+01
 5.860E+02, 8.569E+01, 7.519E+01
 5.870E+02, 8.552E+01, 7.472E+01
 5.880E+02, 8.540E+01, 7.441E+01
 5.900E+02, 8.523E+01, 7.398E+01
 5.910E+02, 8.507E+01, 7.360E+01
 5.930E+02, 8.491E+01, 7.328E+01
 5.940E+02, 8.476E+01, 7.304E+01
 5.950E+02, 8.466E+01, 7.292E+01
 5.970E+02, 8.450E+01, 7.281E+01
 5.980E+02, 8.433E+01, 7.274E+01
 6.000E+02, 8.412E+01, 7.270E+01
 6.010E+02, 8.389E+01, 7.264E+01
 6.020E+02, 8.372E+01, 7.257E+01
 6.040E+02, 8.343E+01, 7.238E+01
 6.050E+02, 8.309E+01, 7.211E+01
 6.070E+02, 8.273E+01, 7.174E+01
 6.080E+02, 8.237E+01, 7.130E+01
 6.090E+02, 8.213E+01, 7.100E+01
 6.110E+02, 8.178E+01, 7.058E+01
 6.120E+02, 8.145E+01, 7.019E+01
 6.140E+02, 8.115E+01, 6.988E+01
 6.150E+02, 8.089E+01, 6.964E+01
 6.160E+02, 8.073E+01, 6.952E+01
 6.180E+02, 8.051E+01, 6.939E+01
 6.190E+02, 8.030E+01, 6.930E+01
 6.210E+02, 8.009E+01, 6.928E+01
 6.220E+02, 7.988E+01, 6.932E+01
 6.230E+02, 7.974E+01, 6.939E+01
 6.250E+02, 7.951E+01, 6.950E+01
 6.260E+02, 7.928E+01, 6.958E+01
 6.280E+02, 7.905E+01, 6.961E+01
 6.290E+02, 7.881E+01, 6.958E+01
 6.300E+02, 7.865E+01, 6.951E+01
 6.320E+02, 7.841E+01, 6.938E+01
 6.330E+02, 7.818E+01, 6.929E+01
 6.350E+02, 7.794E+01, 6.929E+01
 6.360E+02, 7.770E+01, 6.935E+01
 6.370E+02, 7.754E+01, 6.941E+01
 6.390E+02, 7.731E+01, 6.952E+01
 6.400E+02, 7.707E+01, 6.961E+01
 6.420E+02, 7.683E+01, 6.957E+01
 6.430E+02, 7.660E+01, 6.942E+01
 6.440E+02, 7.643E+01, 6.927E+01
 6.460E+02, 7.618E+01, 6.896E+01
 6.470E+02, 7.592E+01, 6.860E+01
 6.490E+02, 7.565E+01, 6.827E+01
 6.500E+02, 7.538E+01, 6.800E+01
 6.510E+02, 7.520E+01, 6.787E+01
 6.530E+02, 7.494E+01, 6.777E+01
 6.540E+02, 7.468E+01, 6.777E+01
 6.560E+02, 7.443E+01, 6.785E+01
 6.570E+02, 7.418E+01, 6.795E+01
 6.580E+02, 7.402E+01, 6.802E+01
 6.600E+02, 7.377E+01, 6.808E+01
 6.610E+02, 7.351E+01, 6.806E+01
 6.630E+02, 7.324E+01, 6.795E+01
 6.640E+02, 7.295E+01, 6.775E+01
 6.650E+02, 7.276E+01, 6.757E+01
 6.670E+02, 7.247E+01, 6.722E+01
 6.680E+02, 7.217E+01, 6.686E+01
 6.700E+02, 7.189E+01, 6.649E+01
 6.710E+02, 7.163E+01, 6.615E+01
 6.720E+02, 7.146E+01, 6.597E+01
 6.740E+02, 7.122E+01, 6.572E+01
 6.750E+02, 7.097E+01, 6.416E+01
 6.770E+02, 7.071E+01, 5.757E+01
 6.780E+02, 7.043E+01, 4.669E+01
 6.790E+02, 7.024E+01, 3.798E+01
 6.810E+02, 6.992E+01, 2.488E+01
 6.820E+02, 6.957E+01, 7.533E+00
 6.840E+02, 6.919E+01, 0.000E+00
 6.850E+02, 6.880E+01, 0.000E+00
 6.860E+02, 6.854E+01, 0.000E+00
 6.880E+02, 6.814E+01, 0.000E+00
 6.890E+02, 6.774E+01, 0.000E+00
 6.910E+02, 6.735E+01, 0.000E+00
 6.920E+02, 6.698E+01, 0.000E+00
 6.930E+02, 6.674E+01, 0.000E+00
 6.950E+02, 6.639E+01, 0.000E+00
 6.960E+02, 6.607E+01, 0.000E+00
 6.980E+02, 6.579E+01, 0.000E+00
 6.990E+02, 6.553E+01, 0.000E+00
 7.000E+02, 6.538E+01, 0.000E+00
 7.020E+02, 6.518E+01, 0.000E+00
 7.030E+02, 6.502E+01, 0.000E+00
 7.050E+02, 6.489E+01, 0.000E+00
 7.060E+02, 6.476E+01, 0.000E+00
 7.070E+02, 6.469E+01, 0.000E+00
 7.090E+02, 6.458E+01, 0.000E+00
 7.100E+02, 6.447E+01, 0.000E+00
 7.120E+02, 6.437E+01, 0.000E+00
 7.130E+02, 6.427E+01, 0.000E+00
 7.140E+02, 6.420E+01, 0.000E+00
 7.160E+02, 6.409E+01, 0.000E+00
 7.170E+02, 6.397E+01, 0.000E+00
 7.190E+02, 6.385E+01, 0.000E+00
 7.200E+02, 6.371E+01, 0.000E+00
 7.210E+02, 6.362E+01, 0.000E+00
 7.230E+02, 6.348E+01, 0.000E+00
 7.240E+02, 6.333E+01, 0.000E+00
 7.260E+02, 6.319E+01, 0.000E+00
 7.270E+02, 6.305E+01, 0.000E+00
 7.280E+02, 6.297E+01, 0.000E+00
 7.300E+02, 6.285E+01, 0.000E+00
 7.310E+02, 6.274E+01, 0.000E+00
 7.330E+02, 6.266E+01, 0.000E+00
 7.340E+02, 6.261E+01, 0.000E+00
 7.350E+02, 6.259E+01, 0.000E+00
 7.370E+02, 6.261E+01, 0.000E+00
 7.380E+02, 6.269E+01, 0.000E+00
 7.400E+02, 6.284E+01, 0.000E+00
 7.410E+02, 6.301E+01, 0.000E+00
 7.420E+02, 6.313E+01, 0.000E+00
 7.440E+02, 6.331E+01, 0.000E+00
 7.450E+02, 6.347E+01, 0.000E+00
 7.470E+02, 6.371E+01, 0.000E+00
 7.480E+02, 6.405E+01, 0.000E+00
 7.490E+02, 6.435E+01, 0.000E+00
 7.510E+02, 6.492E+01, 0.000E+00
 7.520E+02, 6.567E+01, 0.000E+00
 7.540E+02, 6.664E+01, 0.000E+00
 7.550E+02, 6.781E+01, 0.000E+00
 7.560E+02, 6.863E+01, 0.000E+00
 7.580E+02, 6.972E+01, 0.000E+00
 7.590E+02, 7.063E+01, 0.000E+00
 7.610E+02, 7.134E+01, 0.000E+00
 7.620E+02, 7.182E+01, 0.000E+00
 7.630E+02, 7.197E+01, 0.000E+00
 7.650E+02, 7.196E+01, 0.000E+00
 7.660E+02, 7.173E+01, 0.000E+00
 7.680E+02, 7.143E+01, 0.000E+00
 7.690E+02, 7.111E+01, 0.000E+00
 7.700E+02, 7.088E+01, 0.000E+00
 7.720E+02, 7.055E+01, 0.000E+00
 7.730E+02, 7.021E+01, 0.000E+00
 7.750E+02, 6.989E+01, 0.000E+00
 7.760E+02, 6.956E+01, 0.000E+00
 7.770E+02, 6.932E+01, 0.000E+00
 7.790E+02, 6.889E+01, 0.000E+00
 7.800E+02, 6.839E+01, 0.000E+00
 7.820E+02, 6.782E+01, 0.000E+00
 7.830E+02, 6.721E+01, 0.000E+00
 7.840E+02, 6.677E+01, 0.000E+00
 7.860E+02, 6.609E+01, 0.000E+00
 7.870E+02, 6.539E+01, 0.000E+00
 7.890E+02, 6.475E+01, 0.000E+00
 7.900E+02, 6.417E+01, 0.000E+00
 7.910E+02, 6.381E+01, 0.000E+00
 7.930E+02, 6.334E+01, 0.000E+00
 7.940E+02, 6.294E+01, 0.000E+00
 7.960E+02, 6.262E+01, 0.000E+00
 7.970E+02, 6.236E+01, 0.000E+00
 7.980E+02, 6.220E+01, 0.000E+00
 8.000E+02, 6.197E+01, 0.000E+00
 8.010E+02, 6.175E+01, 0.000E+00
 8.030E+02, 6.154E+01, 0.000E+00
 8.040E+02, 6.129E+01, 0.000E+00
 8.050E+02, 6.111E+01, 0.000E+00
 8.070E+02, 6.080E+01, 0.000E+00
 8.080E+02, 6.046E+01, 0.000E+00
 8.100E+02, 6.007E+01, 0.000E+00
 8.110E+02, 5.965E+01, 0.000E+00
 8.120E+02, 5.935E+01, 0.000E+00
