s,C,kW/m2,C,kW/m2,C,kW/m2
Time,WALL TEMPERATURE-CONE_4p00_035,HRRPUA-CONE_4p00_035,WALL TEMPERATURE-CONE_4p00_050,HRRPUA-CONE_4p00_050,WALL TEMPERATURE-CONE_4p00_070,HRRPUA-CONE_4p00_070
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 2.000E+00, 4.579E+01, 0.000E+00, 5.384E+01, 0.000E+00, 6.458E+01, 0.000E+00
 4.000E+00, 7.949E+01, 0.000E+00, 1.019E+02, 0.000E+00, 1.316E+02, 0.000E+00
 6.000E+00, 1.036E+02, 0.000E+00, 1.361E+02, 0.000E+00, 1.791E+02, 0.000E+00
 8.000E+00, 1.201E+02, 0.000E+00, 1.595E+02, 0.000E+00, 2.114E+02, 0.000E+00
 1.000E+01, 1.335E+02, 0.000E+00, 1.785E+02, 0.000E+00, 2.374E+02, 0.000E+00
 1.200E+01, 1.450E+02, 0.000E+00, 1.945E+02, 0.000E+00, 2.594E+02, 0.000E+00
 1.400E+01, 1.550E+02, 0.000E+00, 2.086E+02, 0.000E+00, 2.783E+02, 0.000E+00
 1.600E+01, 1.640E+02, 0.000E+00, 2.211E+02, 0.000E+00, 2.951E+02, 0.000E+00
 1.800E+01, 1.722E+02, 0.000E+00, 2.324E+02, 0.000E+00, 3.101E+02, 0.000E+00
 2.000E+01, 1.798E+02, 0.000E+00, 2.428E+02, 0.000E+00, 3.237E+02, 0.000E+00
 2.200E+01, 1.868E+02, 0.000E+00, 2.524E+02, 1.032E+01, 3.363E+02, 0.000E+00
 2.400E+01, 1.934E+02, 0.000E+00, 2.614E+02, 1.145E+01, 3.479E+02, 2.899E+00
 2.600E+01, 1.996E+02, 0.000E+00, 2.698E+02, 1.255E+01, 3.587E+02, 3.370E+00
 2.800E+01, 2.055E+02, 0.000E+00, 2.777E+02, 1.364E+01, 3.688E+02, 3.835E+00
 3.000E+01, 2.111E+02, 0.000E+00, 2.852E+02, 1.472E+01, 3.783E+02, 4.299E+00
 3.200E+01, 2.164E+02, 0.000E+00, 2.924E+02, 1.580E+01, 3.872E+02, 4.764E+00
 3.400E+01, 2.216E+02, 0.000E+00, 2.992E+02, 1.987E+01, 3.957E+02, 5.228E+00
 3.600E+01, 2.265E+02, 0.000E+00, 3.057E+02, 4.275E+01, 4.037E+02, 5.693E+00
 3.800E+01, 2.313E+02, 0.000E+00, 3.120E+02, 8.445E+01, 4.114E+02, 6.157E+00
 4.000E+01, 2.359E+02, 0.000E+00, 3.180E+02, 1.301E+02, 4.187E+02, 6.622E+00
 4.200E+01, 2.404E+02, 0.000E+00, 3.238E+02, 1.721E+02, 4.258E+02, 7.087E+00
 4.400E+01, 2.447E+02, 0.000E+00, 3.294E+02, 2.108E+02, 4.325E+02, 7.552E+00
 4.600E+01, 2.489E+02, 0.000E+00, 3.349E+02, 2.534E+02, 4.390E+02, 8.341E+00
 4.800E+01, 2.530E+02, 0.000E+00, 3.402E+02, 2.965E+02, 4.453E+02, 2.286E+01
 5.000E+01, 2.571E+02, 0.000E+00, 3.453E+02, 3.334E+02, 4.513E+02, 6.768E+01
 5.200E+01, 2.610E+02, 0.000E+00, 3.503E+02, 3.607E+02, 4.572E+02, 1.283E+02
 5.400E+01, 2.648E+02, 0.000E+00, 3.552E+02, 3.864E+02, 4.628E+02, 2.004E+02
 5.600E+01, 2.686E+02, 0.000E+00, 3.599E+02, 4.120E+02, 4.683E+02, 2.753E+02
