s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-35","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.800E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.300E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.700E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.200E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+01, 0.000E+00, 0.000E+00, 0.000E+00
 4.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E+01, 0.000E+00, 0.000E+00, 1.263E+02
 5.000E+01, 0.000E+00, 0.000E+00, 1.869E+02
 5.400E+01, 0.000E+00, 0.000E+00, 1.901E+02
 5.900E+01, 0.000E+00, 0.000E+00, 1.961E+02
 6.300E+01, 0.000E+00, 0.000E+00, 2.028E+02
 6.800E+01, 0.000E+00, 2.819E+01, 2.033E+02
 7.200E+01, 0.000E+00, 1.350E+02, 1.958E+02
 7.700E+01, 0.000E+00, 1.383E+02, 1.807E+02
 8.100E+01, 0.000E+00, 1.403E+02, 1.633E+02
 8.600E+01, 0.000E+00, 1.428E+02, 1.463E+02
 9.000E+01, 4.112E+01, 1.467E+02, 1.325E+02
 9.500E+01, 1.069E+02, 1.503E+02, 1.218E+02
 9.900E+01, 1.083E+02, 1.512E+02, 1.136E+02
 1.040E+02, 1.096E+02, 1.485E+02, 1.074E+02
 1.080E+02, 1.107E+02, 1.429E+02, 1.031E+02
 1.130E+02, 1.127E+02, 1.340E+02, 9.973E+01
 1.170E+02, 1.152E+02, 1.245E+02, 9.781E+01
 1.220E+02, 1.176E+02, 1.149E+02, 9.595E+01
 1.260E+02, 1.189E+02, 1.058E+02, 9.408E+01
 1.310E+02, 1.184E+02, 9.862E+01, 9.222E+01
 1.350E+02, 1.164E+02, 9.212E+01, 9.072E+01
 1.400E+02, 1.128E+02, 8.753E+01, 8.967E+01
 1.440E+02, 1.077E+02, 8.308E+01, 8.862E+01
 1.490E+02, 1.018E+02, 7.980E+01, 8.756E+01
 1.530E+02, 9.587E+01, 7.745E+01, 8.651E+01
 1.580E+02, 9.002E+01, 7.514E+01, 8.545E+01
 1.620E+02, 8.421E+01, 7.358E+01, 8.440E+01
 1.670E+02, 7.962E+01, 7.256E+01, 8.331E+01
 1.710E+02, 7.528E+01, 7.154E+01, 8.167E+01
 1.760E+02, 7.163E+01, 7.051E+01, 7.976E+01
 1.800E+02, 6.888E+01, 6.948E+01, 7.785E+01
 1.850E+02, 6.610E+01, 6.846E+01, 7.634E+01
 1.890E+02, 6.360E+01, 6.749E+01, 7.516E+01
 1.940E+02, 6.207E+01, 6.687E+01, 7.398E+01
 1.980E+02, 6.061E+01, 6.629E+01, 7.280E+01
 2.030E+02, 5.918E+01, 6.571E+01, 7.162E+01
 2.070E+02, 5.804E+01, 6.513E+01, 7.044E+01
 2.120E+02, 5.740E+01, 6.456E+01, 6.926E+01
 2.160E+02, 5.677E+01, 6.398E+01, 6.808E+01
 2.210E+02, 5.614E+01, 6.340E+01, 6.690E+01
 2.250E+02, 5.551E+01, 6.282E+01, 6.589E+01
 2.300E+02, 5.487E+01, 6.224E+01, 6.530E+01
 2.340E+02, 5.424E+01, 6.166E+01, 6.473E+01
 2.390E+02, 5.361E+01, 6.082E+01, 6.416E+01
 2.430E+02, 5.300E+01, 5.977E+01, 6.359E+01
 2.480E+02, 5.261E+01, 5.873E+01, 6.302E+01
 2.520E+02, 5.226E+01, 5.767E+01, 6.245E+01
 2.570E+02, 5.190E+01, 5.676E+01, 6.188E+01
 2.610E+02, 5.154E+01, 5.610E+01, 6.131E+01
 2.660E+02, 5.119E+01, 5.546E+01, 6.073E+01
 2.700E+02, 5.083E+01, 5.481E+01, 6.016E+01
 2.750E+02, 5.047E+01, 5.417E+01, 5.959E+01
 2.790E+02, 5.012E+01, 5.352E+01, 5.902E+01
 2.840E+02, 4.976E+01, 5.287E+01, 5.845E+01
 2.880E+02, 4.940E+01, 5.223E+01, 5.788E+01
 2.930E+02, 4.905E+01, 5.158E+01, 5.730E+01
 2.970E+02, 4.869E+01, 5.094E+01, 5.673E+01
 3.020E+02, 4.832E+01, 5.029E+01, 5.616E+01
 3.060E+02, 4.779E+01, 4.964E+01, 5.559E+01
 3.110E+02, 4.714E+01, 4.901E+01, 5.519E+01
 3.150E+02, 4.649E+01, 4.860E+01, 5.515E+01
 3.200E+02, 4.585E+01, 4.828E+01, 5.512E+01
 3.240E+02, 4.520E+01, 4.797E+01, 5.509E+01
 3.290E+02, 4.463E+01, 4.766E+01, 5.507E+01
 3.330E+02, 4.422E+01, 4.735E+01, 5.504E+01
 3.380E+02, 4.382E+01, 4.703E+01, 5.501E+01
 3.420E+02, 4.342E+01, 4.672E+01, 5.498E+01
 3.470E+02, 4.302E+01, 4.641E+01, 5.495E+01
 3.510E+02, 4.262E+01, 4.610E+01, 5.492E+01
 3.560E+02, 4.223E+01, 4.578E+01, 5.490E+01
 3.600E+02, 4.183E+01, 4.547E+01, 5.487E+01
 3.650E+02, 4.143E+01, 4.516E+01, 5.484E+01
 3.690E+02, 4.103E+01, 4.485E+01, 5.481E+01
 3.740E+02, 4.063E+01, 4.453E+01, 5.478E+01
 3.780E+02, 4.024E+01, 4.422E+01, 5.475E+01
 3.830E+02, 3.984E+01, 4.391E+01, 5.473E+01
 3.870E+02, 3.944E+01, 4.360E+01, 5.470E+01
 3.920E+02, 3.904E+01, 4.328E+01, 5.467E+01
 3.960E+02, 3.864E+01, 4.297E+01, 5.464E+01
 4.010E+02, 3.830E+01, 4.266E+01, 5.461E+01
 4.050E+02, 3.810E+01, 4.234E+01, 5.458E+01
 4.100E+02, 3.790E+01, 4.203E+01, 5.456E+01
