s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+00, 5.473E+01, 0.000E+00, 5.976E+00
 6.000E+00, 6.390E+01, 0.000E+00, 0.000E+00
 7.000E+00, 7.347E+01, 8.847E+01, 5.247E+01
 8.000E+00, 8.323E+01, 1.108E+02, 1.245E+02
 9.000E+00, 9.328E+01, 1.341E+02, 1.752E+02
 1.000E+01, 1.034E+02, 1.581E+02, 2.216E+02
 1.100E+01, 1.136E+02, 1.815E+02, 2.599E+02
 1.200E+01, 1.224E+02, 1.988E+02, 2.842E+02
 1.300E+01, 1.292E+02, 2.116E+02, 2.988E+02
 1.400E+01, 1.350E+02, 2.204E+02, 3.048E+02
 1.500E+01, 1.395E+02, 2.254E+02, 3.027E+02
 1.600E+01, 1.432E+02, 2.273E+02, 2.949E+02
 1.700E+01, 1.457E+02, 2.258E+02, 2.828E+02
 1.800E+01, 1.473E+02, 2.218E+02, 2.682E+02
 1.900E+01, 1.480E+02, 2.162E+02, 2.530E+02
 2.000E+01, 1.477E+02, 2.089E+02, 2.378E+02
 2.100E+01, 1.466E+02, 2.007E+02, 2.236E+02
 2.200E+01, 1.450E+02, 1.923E+02, 2.110E+02
 2.300E+01, 1.429E+02, 1.837E+02, 2.001E+02
 2.400E+01, 1.402E+02, 1.753E+02, 1.907E+02
 2.500E+01, 1.371E+02, 1.676E+02, 1.829E+02
 2.600E+01, 1.338E+02, 1.604E+02, 1.764E+02
 2.700E+01, 1.303E+02, 1.538E+02, 1.707E+02
 2.800E+01, 1.268E+02, 1.481E+02, 1.659E+02
 2.900E+01, 1.231E+02, 1.430E+02, 1.614E+02
 3.000E+01, 1.194E+02, 1.384E+02, 1.570E+02
 3.100E+01, 1.159E+02, 1.345E+02, 1.525E+02
 3.200E+01, 1.125E+02, 1.310E+02, 1.477E+02
 3.300E+01, 1.092E+02, 1.279E+02, 1.425E+02
 3.400E+01, 1.062E+02, 1.252E+02, 1.370E+02
 3.500E+01, 1.033E+02, 1.226E+02, 1.312E+02
 3.600E+01, 1.005E+02, 1.201E+02, 1.254E+02
 3.700E+01, 9.802E+01, 1.176E+02, 1.198E+02
 3.800E+01, 9.569E+01, 1.151E+02, 1.147E+02
 3.900E+01, 9.351E+01, 1.125E+02, 1.103E+02
 4.000E+01, 9.152E+01, 1.098E+02, 1.071E+02
 4.100E+01, 8.969E+01, 1.069E+02, 1.052E+02
 4.200E+01, 8.802E+01, 1.038E+02, 1.048E+02
 4.300E+01, 8.648E+01, 1.006E+02, 1.059E+02
 4.400E+01, 8.505E+01, 9.740E+01, 1.084E+02
 4.500E+01, 8.372E+01, 9.415E+01, 1.121E+02
 4.600E+01, 8.250E+01, 9.096E+01, 1.167E+02
 4.700E+01, 8.134E+01, 8.793E+01, 1.217E+02
 4.800E+01, 8.022E+01, 8.512E+01, 1.269E+02
 4.900E+01, 7.913E+01, 8.269E+01, 1.316E+02
 5.000E+01, 7.808E+01, 8.073E+01, 1.356E+02
 5.100E+01, 7.702E+01, 7.925E+01, 1.386E+02
 5.200E+01, 7.597E+01, 7.837E+01, 1.402E+02
 5.300E+01, 7.489E+01, 7.813E+01, 1.405E+02
 5.400E+01, 7.377E+01, 7.848E+01, 1.394E+02
 5.500E+01, 7.263E+01, 7.946E+01, 1.370E+02
 5.600E+01, 7.144E+01, 8.103E+01, 1.335E+02
 5.700E+01, 7.021E+01, 8.305E+01, 1.291E+02
 5.800E+01, 6.894E+01, 8.548E+01, 1.241E+02
 5.900E+01, 6.763E+01, 8.821E+01, 1.186E+02
 6.000E+01, 6.629E+01, 9.105E+01, 1.130E+02
 6.100E+01, 6.492E+01, 9.392E+01, 1.076E+02
 6.200E+01, 6.355E+01, 9.668E+01, 1.025E+02
 6.300E+01, 6.217E+01, 9.916E+01, 9.787E+01
 6.400E+01, 6.078E+01, 1.013E+02, 9.384E+01
 6.500E+01, 5.943E+01, 1.030E+02, 9.038E+01
 6.600E+01, 5.812E+01, 1.041E+02, 8.745E+01
 6.700E+01, 5.687E+01, 1.047E+02, 8.495E+01
 6.800E+01, 5.568E+01, 1.048E+02, 8.277E+01
 6.900E+01, 5.459E+01, 1.042E+02, 8.079E+01
 7.000E+01, 5.362E+01, 1.031E+02, 7.888E+01
 7.100E+01, 5.279E+01, 1.016E+02, 7.700E+01
 7.200E+01, 5.209E+01, 9.954E+01, 7.509E+01
 7.300E+01, 5.152E+01, 9.714E+01, 7.315E+01
 7.400E+01, 5.113E+01, 9.445E+01, 7.117E+01
 7.500E+01, 5.092E+01, 9.151E+01, 6.917E+01
 7.600E+01, 5.089E+01, 8.846E+01, 6.717E+01
 7.700E+01, 5.101E+01, 8.536E+01, 6.520E+01
 7.800E+01, 5.130E+01, 8.228E+01, 6.327E+01
 7.900E+01, 5.177E+01, 7.930E+01, 6.142E+01
 8.000E+01, 5.241E+01, 7.649E+01, 5.963E+01
 8.100E+01, 5.318E+01, 7.388E+01, 5.793E+01
 8.200E+01, 5.407E+01, 7.150E+01, 5.632E+01
 8.300E+01, 5.507E+01, 6.938E+01, 5.482E+01
 8.400E+01, 5.617E+01, 6.748E+01, 5.343E+01
 8.500E+01, 5.734E+01, 6.581E+01, 5.214E+01
 8.600E+01, 5.855E+01, 6.433E+01, 5.094E+01
 8.700E+01, 5.976E+01, 6.301E+01, 4.982E+01
 8.800E+01, 6.098E+01, 6.180E+01, 4.876E+01
 8.900E+01, 6.218E+01, 6.069E+01, 4.777E+01
 9.000E+01, 6.331E+01, 5.962E+01, 4.681E+01
 9.100E+01, 6.436E+01, 5.857E+01, 4.588E+01
 9.200E+01, 6.532E+01, 5.752E+01, 4.497E+01
 9.300E+01, 6.617E+01, 5.646E+01, 4.412E+01
