s,kW/m2,kW/m2,kW/m2,kW/m2
 3.600E+02, 1.022E+02, 9.433E+01, 1.229E+02, 2.026E+02
 3.700E+02, 9.959E+01, 9.371E+01, 1.255E+02, 2.197E+02
 3.800E+02, 9.714E+01, 9.314E+01, 1.289E+02, 2.381E+02
 3.900E+02, 9.478E+01, 9.282E+01, 1.331E+02, 2.559E+02
 4.000E+02, 9.270E+01, 9.263E+01, 1.382E+02, 2.714E+02
 4.100E+02, 9.064E+01, 9.276E+01, 1.445E+02, 2.826E+02
 4.200E+02, 8.866E+01, 9.302E+01, 1.522E+02, 2.884E+02
 4.300E+02, 8.671E+01, 9.353E+01, 1.617E+02, 2.880E+02
 4.400E+02, 8.484E+01, 9.415E+01, 1.726E+02, 2.811E+02
 4.500E+02, 8.328E+01, 9.497E+01, 1.847E+02, 2.673E+02
 4.600E+02, 8.175E+01, 9.596E+01, 1.975E+02, 2.461E+02
 4.700E+02, 8.048E+01, 9.713E+01, 2.099E+02, 2.187E+02
 4.800E+02, 7.939E+01, 9.869E+01, 2.213E+02, 1.899E+02
 4.900E+02, 7.831E+01, 1.005E+02, 2.304E+02, 1.651E+02
 5.000E+02, 7.726E+01, 1.029E+02, 2.366E+02, 1.442E+02
 5.100E+02, 7.621E+01, 1.056E+02, 2.400E+02, 1.254E+02
 5.200E+02, 7.524E+01, 1.088E+02, 2.395E+02, 1.072E+02
 5.300E+02, 7.434E+01, 1.124E+02, 2.353E+02, 9.020E+01
 5.400E+02, 7.345E+01, 1.170E+02, 2.276E+02, 7.744E+01
 5.500E+02, 7.266E+01, 1.220E+02, 2.151E+02, 6.977E+01
 5.600E+02, 7.189E+01, 1.282E+02, 1.983E+02, 6.563E+01
 5.700E+02, 7.122E+01, 1.348E+02, 1.791E+02, 6.340E+01
 5.800E+02, 7.066E+01, 1.424E+02, 1.590E+02, 6.195E+01
 5.900E+02, 7.012E+01, 1.501E+02, 1.415E+02, 6.108E+01
 6.000E+02, 6.971E+01, 1.582E+02, 1.261E+02, 6.058E+01
 6.100E+02, 6.934E+01, 1.660E+02, 1.129E+02, 6.023E+01
 6.200E+02, 6.899E+01, 1.734E+02, 1.001E+02, 5.986E+01
 6.300E+02, 6.866E+01, 1.795E+02, 8.756E+01, 5.933E+01
 6.400E+02, 6.835E+01, 1.847E+02, 7.575E+01, 5.864E+01
 6.500E+02, 6.816E+01, 1.879E+02, 6.662E+01, 5.795E+01
 6.600E+02, 6.803E+01, 1.902E+02, 5.991E+01, 5.744E+01
 6.700E+02, 6.796E+01, 1.900E+02, 5.617E+01, 5.713E+01
 6.800E+02, 6.805E+01, 1.887E+02, 5.401E+01, 5.693E+01
 6.900E+02, 6.815E+01, 1.848E+02, 5.255E+01, 5.673E+01
 7.000E+02, 6.837E+01, 1.796E+02, 5.155E+01, 5.653E+01
 7.100E+02, 6.865E+01, 1.716E+02, 5.091E+01, 5.625E+01
 7.200E+02, 6.897E+01, 1.619E+02, 5.048E+01, 5.606E+01
 7.300E+02, 6.941E+01, 1.500E+02, 5.021E+01, 5.593E+01
 7.400E+02, 6.986E+01, 1.377E+02, 4.999E+01, 5.490E+01
 7.500E+02, 7.042E+01, 1.250E+02, 4.972E+01, 5.012E+01
 7.600E+02, 7.105E+01, 1.140E+02, 4.935E+01, 4.287E+01
 7.700E+02, 7.175E+01, 1.040E+02, 4.889E+01, 3.475E+01
 7.800E+02, 7.270E+01, 9.532E+01, 4.840E+01, 2.544E+00
 7.900E+02, 7.368E+01, 8.714E+01, 4.795E+01, 0.000E+00
 8.000E+02, 7.491E+01, 7.910E+01, 4.766E+01, 0.000E+00
 8.100E+02, 7.631E+01, 7.117E+01, 4.746E+01, 0.000E+00
 8.200E+02, 7.777E+01, 6.363E+01, 4.733E+01, 0.000E+00
 8.300E+02, 7.957E+01, 5.678E+01, 4.719E+01, 0.000E+00
 8.400E+02, 8.141E+01, 5.155E+01, 4.705E+01, 0.000E+00
 8.500E+02, 8.361E+01, 4.748E+01, 4.690E+01, 0.000E+00
 8.600E+02, 8.616E+01, 4.508E+01, 4.670E+01, 0.000E+00
 8.700E+02, 8.879E+01, 4.338E+01, 4.658E+01, 0.000E+00
 8.800E+02, 9.203E+01, 4.230E+01, 4.650E+01, 0.000E+00
 8.900E+02, 9.539E+01, 4.150E+01, 4.625E+01, 0.000E+00
 9.000E+02, 9.906E+01, 4.087E+01, 4.373E+01, 0.000E+00
 9.100E+02, 1.031E+02, 4.045E+01, 3.968E+01, 0.000E+00
 9.200E+02, 1.072E+02, 4.012E+01, 3.432E+01, 0.000E+00
 9.300E+02, 1.115E+02, 3.992E+01, 2.867E+01, 0.000E+00
 9.400E+02, 1.159E+02, 3.975E+01, 4.236E+00, 0.000E+00
 9.500E+02, 1.201E+02, 3.962E+01, 0.000E+00, 0.000E+00
 9.600E+02, 1.241E+02, 3.947E+01, 0.000E+00, 0.000E+00
 9.700E+02, 1.281E+02, 3.925E+01, 0.000E+00, 0.000E+00
 9.800E+02, 1.312E+02, 3.900E+01, 0.000E+00, 0.000E+00
 9.900E+02, 1.341E+02, 3.870E+01, 0.000E+00, 0.000E+00
 1.000E+03, 1.366E+02, 3.840E+01, 0.000E+00, 0.000E+00
 1.010E+03, 1.380E+02, 3.810E+01, 0.000E+00, 0.000E+00
 1.020E+03, 1.394E+02, 3.788E+01, 0.000E+00, 0.000E+00
 1.030E+03, 1.395E+02, 3.771E+01, 0.000E+00, 0.000E+00
 1.040E+03, 1.392E+02, 3.760E+01, 0.000E+00, 0.000E+00
 1.050E+03, 1.384E+02, 3.751E+01, 0.000E+00, 0.000E+00
 1.060E+03, 1.362E+02, 3.742E+01, 0.000E+00, 0.000E+00
 1.070E+03, 1.340E+02, 3.734E+01, 0.000E+00, 0.000E+00
 1.080E+03, 1.304E+02, 3.725E+01, 0.000E+00, 0.000E+00
 1.090E+03, 1.260E+02, 3.715E+01, 0.000E+00, 0.000E+00
 1.100E+03, 1.212E+02, 3.703E+01, 0.000E+00, 0.000E+00
 1.110E+03, 1.149E+02, 3.693E+01, 0.000E+00, 0.000E+00
 1.120E+03, 1.085E+02, 3.688E+01, 0.000E+00, 0.000E+00
 1.130E+03, 1.019E+02, 3.682E+01, 0.000E+00, 0.000E+00
 1.140E+03, 9.507E+01, 3.671E+01, 0.000E+00, 0.000E+00
 1.150E+03, 8.848E+01, 3.533E+01, 0.000E+00, 0.000E+00
 1.160E+03, 8.288E+01, 3.312E+01, 0.000E+00, 0.000E+00
 1.170E+03, 7.740E+01, 3.006E+01, 0.000E+00, 0.000E+00
 1.180E+03, 7.250E+01, 2.666E+01, 0.000E+00, 0.000E+00
 1.190E+03, 6.809E+01, 2.309E+01, 0.000E+00, 0.000E+00
 1.200E+03, 6.370E+01, 9.186E+00, 0.000E+00, 0.000E+00
 1.210E+03, 5.937E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.220E+03, 5.506E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.230E+03, 5.088E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.240E+03, 4.684E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.250E+03, 4.292E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.260E+03, 3.994E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.270E+03, 3.717E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.280E+03, 3.499E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.290E+03, 3.370E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.300E+03, 3.246E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.310E+03, 3.173E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.320E+03, 3.115E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.330E+03, 3.065E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.340E+03, 3.029E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.350E+03, 2.995E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.360E+03, 2.972E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.370E+03, 2.954E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.380E+03, 2.937E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.390E+03, 2.928E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.400E+03, 2.919E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.410E+03, 2.911E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.420E+03, 2.904E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.430E+03, 2.896E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.440E+03, 2.884E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.450E+03, 2.873E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.460E+03, 2.858E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.470E+03, 2.842E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.480E+03, 2.825E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.490E+03, 2.809E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E+03, 2.793E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.510E+03, 2.780E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.520E+03, 2.771E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.530E+03, 2.762E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.540E+03, 2.757E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.550E+03, 2.753E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.560E+03, 2.748E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.570E+03, 2.743E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.580E+03, 2.739E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.590E+03, 2.734E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.600E+03, 2.729E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.610E+03, 2.724E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.620E+03, 2.717E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.630E+03, 2.710E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.640E+03, 2.707E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.650E+03, 2.704E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.660E+03, 2.701E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.670E+03, 2.697E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.680E+03, 2.686E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.690E+03, 2.596E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.700E+03, 2.479E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.710E+03, 2.343E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.720E+03, 2.163E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.730E+03, 1.980E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.740E+03, 1.790E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.750E+03, 1.597E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.760E+03, 4.309E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.770E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.780E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.790E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.800E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.810E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.820E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.830E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.840E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.850E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.860E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.870E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.880E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.890E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.900E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.910E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.920E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.930E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.940E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.950E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.960E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.970E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.980E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.990E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.010E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.020E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.030E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.040E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.050E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.060E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.070E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.080E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.090E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.100E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.110E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.120E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.130E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.140E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.150E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.160E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.170E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.180E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.190E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.200E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.210E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.220E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.230E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.240E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.250E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.260E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.270E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.280E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.290E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.300E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.310E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.320E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.330E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.340E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.350E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.360E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.365E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
