s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_4p06_025","HRRPUA-CONE_4p06_025","WALL TEMPERATURE-CONE_4p06_050","HRRPUA-CONE_4p06_050","WALL TEMPERATURE-CONE_4p06_075","HRRPUA-CONE_4p06_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 2.000E+00, 1.473E+02, 0.000E+00, 2.677E+02, 0.000E+00, 3.880E+02, 0.000E+00
 4.000E+00, 3.261E+02, 0.000E+00, 5.552E+02, 0.000E+00, 7.469E+02, 0.000E+00
 6.000E+00, 3.885E+02, 0.000E+00, 5.880E+02, 0.000E+00, 7.170E+02, 3.223E+01
 8.000E+00, 4.025E+02, 0.000E+00, 5.879E+02, 2.174E+01, 7.088E+02, 8.045E+01
 1.000E+01, 4.168E+02, 0.000E+00, 6.014E+02, 5.382E+01, 7.226E+02, 1.460E+02
 1.200E+01, 4.251E+02, 0.000E+00, 6.052E+02, 9.341E+01, 7.225E+02, 2.245E+02
 1.400E+01, 4.319E+02, 0.000E+00, 6.110E+02, 1.333E+02, 7.282E+02, 3.014E+02
 1.600E+01, 4.372E+02, 0.000E+00, 6.147E+02, 1.738E+02, 7.305E+02, 3.724E+02
 1.800E+01, 4.418E+02, 0.000E+00, 6.182E+02, 2.116E+02, 7.337E+02, 4.310E+02
 2.000E+01, 4.456E+02, 0.000E+00, 6.211E+02, 2.441E+02, 7.359E+02, 4.652E+02
 2.200E+01, 4.492E+02, 0.000E+00, 6.239E+02, 2.741E+02, 7.383E+02, 4.708E+02
 2.400E+01, 4.524E+02, 0.000E+00, 6.263E+02, 2.979E+02, 7.403E+02, 4.449E+02
 2.600E+01, 4.550E+02, 0.000E+00, 6.283E+02, 3.150E+02, 7.420E+02, 3.970E+02
 2.800E+01, 4.576E+02, 0.000E+00, 6.303E+02, 3.230E+02, 7.436E+02, 3.369E+02
 3.000E+01, 4.598E+02, 0.000E+00, 6.319E+02, 3.213E+02, 7.451E+02, 2.749E+02
 3.200E+01, 4.617E+02, 0.000E+00, 6.334E+02, 3.137E+02, 7.463E+02, 2.264E+02
 3.400E+01, 4.635E+02, 0.000E+00, 6.348E+02, 2.994E+02, 7.474E+02, 1.839E+02
 3.600E+01, 4.652E+02, 0.000E+00, 6.360E+02, 2.784E+02, 7.484E+02, 1.519E+02
 3.800E+01, 4.666E+02, 6.909E+00, 6.371E+02, 2.525E+02, 7.493E+02, 1.277E+02
 4.000E+01, 4.679E+02, 1.146E+01, 6.381E+02, 2.236E+02, 7.502E+02, 1.140E+02
 4.200E+01, 4.692E+02, 1.644E+01, 6.390E+02, 1.966E+02, 7.509E+02, 1.015E+02
 4.400E+01, 4.703E+02, 2.355E+01, 6.398E+02, 1.688E+02, 7.516E+02, 9.415E+01
 4.600E+01, 4.713E+02, 3.113E+01, 6.406E+02, 1.405E+02, 7.523E+02, 8.803E+01
 4.800E+01, 4.723E+02, 3.913E+01, 6.413E+02, 1.174E+02, 7.529E+02, 8.185E+01
 5.000E+01, 4.732E+02, 4.957E+01, 6.420E+02, 9.763E+01, 7.534E+02, 7.659E+01
 5.200E+01, 4.740E+02, 6.341E+01, 6.426E+02, 8.004E+01, 7.539E+02, 7.322E+01
 5.400E+01, 4.748E+02, 8.041E+01, 6.432E+02, 6.609E+01, 7.544E+02, 7.008E+01
 5.600E+01, 4.755E+02, 1.012E+02, 6.438E+02, 5.505E+01, 7.549E+02, 6.698E+01
 5.800E+01, 4.763E+02, 1.231E+02, 6.443E+02, 4.928E+01, 7.553E+02, 6.389E+01
 6.000E+01, 4.769E+02, 1.443E+02, 6.448E+02, 4.540E+01, 7.558E+02, 6.092E+01
 6.200E+01, 4.775E+02, 1.657E+02, 6.453E+02, 4.191E+01, 7.561E+02, 5.873E+01
 6.400E+01, 4.781E+02, 1.863E+02, 6.457E+02, 3.850E+01, 7.565E+02, 5.673E+01
 6.600E+01, 4.787E+02, 2.075E+02, 6.461E+02, 3.568E+01, 7.569E+02, 5.475E+01
 6.800E+01, 4.792E+02, 2.236E+02, 6.465E+02, 3.394E+01, 7.572E+02, 5.277E+01
 7.000E+01, 4.797E+02, 2.365E+02, 6.469E+02, 3.233E+01, 7.575E+02, 5.079E+01
 7.200E+01, 4.802E+02, 2.435E+02, 6.473E+02, 3.075E+01, 7.578E+02, 4.880E+01
 7.400E+01, 4.807E+02, 2.480E+02, 6.476E+02, 2.917E+01, 7.581E+02, 4.682E+01
 7.600E+01, 4.811E+02, 2.463E+02, 6.480E+02, 2.775E+01, 7.584E+02, 4.483E+01
 7.800E+01, 4.815E+02, 2.405E+02, 6.483E+02, 2.649E+01, 7.587E+02, 4.285E+01
 8.000E+01, 4.819E+02, 2.302E+02, 6.486E+02, 2.524E+01, 7.589E+02, 4.086E+01
 8.200E+01, 4.823E+02, 2.169E+02, 6.489E+02, 2.400E+01, 7.592E+02, 3.887E+01
 8.400E+01, 4.827E+02, 2.012E+02, 6.491E+02, 2.281E+01, 7.594E+02, 3.688E+01
 8.600E+01, 4.830E+02, 1.834E+02, 6.494E+02, 2.192E+01, 7.596E+02, 3.510E+01
 8.800E+01, 4.834E+02, 1.641E+02, 6.497E+02, 2.117E+01, 7.598E+02, 3.386E+01
 9.000E+01, 4.837E+02, 1.452E+02, 6.499E+02, 2.043E+01, 7.600E+02, 3.268E+01
 9.200E+01, 4.840E+02, 1.277E+02, 6.501E+02, 1.970E+01, 7.602E+02, 3.150E+01
 9.400E+01, 4.843E+02, 1.146E+02, 6.504E+02, 1.902E+01, 7.604E+02, 3.032E+01
 9.600E+01, 4.846E+02, 1.036E+02, 6.506E+02, 1.868E+01, 7.606E+02, 2.914E+01
 9.800E+01, 4.849E+02, 9.245E+01, 6.508E+02, 1.842E+01, 7.608E+02, 2.796E+01
 1.000E+02, 4.852E+02, 7.977E+01, 6.510E+02, 1.818E+01, 7.609E+02, 2.678E+01
 1.020E+02, 4.854E+02, 7.011E+01, 6.512E+02, 1.794E+01, 7.611E+02, 2.560E+01
 1.040E+02, 4.857E+02, 6.250E+01, 6.514E+02, 1.766E+01, 7.612E+02, 2.442E+01
 1.060E+02, 4.859E+02, 5.592E+01, 6.516E+02, 1.730E+01, 7.614E+02, 2.324E+01
 1.080E+02, 4.861E+02, 5.065E+01, 6.517E+02, 1.693E+01, 7.615E+02, 2.206E+01
 1.100E+02, 4.864E+02, 4.673E+01, 6.519E+02, 1.655E+01, 7.617E+02, 2.088E+01
 1.120E+02, 4.866E+02, 4.431E+01, 6.520E+02, 1.617E+01, 7.618E+02, 1.982E+01
 1.140E+02, 4.868E+02, 4.220E+01, 6.522E+02, 1.585E+01, 7.619E+02, 1.890E+01
 1.160E+02, 4.870E+02, 4.017E+01, 6.523E+02, 1.562E+01, 7.620E+02, 1.798E+01
 1.180E+02, 4.872E+02, 3.817E+01, 6.525E+02, 1.539E+01, 7.622E+02, 1.706E+01
 1.200E+02, 4.874E+02, 3.617E+01, 6.526E+02, 1.517E+01, 7.623E+02, 1.614E+01
 1.220E+02, 4.875E+02, 3.440E+01, 6.528E+02, 1.495E+01, 7.624E+02, 1.522E+01
 1.240E+02, 4.877E+02, 3.343E+01, 6.529E+02, 1.472E+01, 7.625E+02, 1.430E+01
 1.260E+02, 4.879E+02, 3.265E+01, 6.530E+02, 1.446E+01, 7.626E+02, 1.338E+01
 1.280E+02, 4.880E+02, 3.190E+01, 6.531E+02, 1.415E+01, 7.627E+02, 1.246E+01
 1.300E+02, 4.882E+02, 3.116E+01, 6.532E+02, 1.384E+01, 7.628E+02, 1.154E+01
 1.320E+02, 4.883E+02, 3.042E+01, 6.533E+02, 1.353E+01, 7.629E+02, 1.062E+01
 1.340E+02, 4.885E+02, 2.968E+01, 6.534E+02, 1.321E+01, 7.629E+02, 9.697E+00
 1.360E+02, 4.886E+02, 2.894E+01, 6.535E+02, 1.289E+01, 7.630E+02, 8.793E+00
 1.380E+02, 4.887E+02, 2.821E+01, 6.536E+02, 1.257E+01, 7.631E+02, 8.287E+00
 1.400E+02, 4.889E+02, 2.747E+01, 6.537E+02, 1.225E+01, 7.632E+02, 7.950E+00
 1.420E+02, 4.890E+02, 2.675E+01, 6.538E+02, 1.192E+01, 7.632E+02, 7.615E+00
 1.440E+02, 4.891E+02, 2.627E+01, 6.539E+02, 1.159E+01, 7.633E+02, 7.281E+00
 1.460E+02, 4.892E+02, 2.589E+01, 6.540E+02, 1.126E+01, 7.634E+02, 6.946E+00
 1.480E+02, 4.893E+02, 2.552E+01, 6.541E+02, 1.092E+01, 7.635E+02, 6.612E+00
 1.500E+02, 4.894E+02, 2.515E+01, 6.541E+02, 1.058E+01, 7.635E+02, 6.278E+00
 1.520E+02, 4.895E+02, 2.478E+01, 6.542E+02, 1.024E+01, 7.636E+02, 5.943E+00
 1.540E+02, 4.896E+02, 2.441E+01, 6.543E+02, 9.894E+00, 7.636E+02, 5.609E+00
 1.560E+02, 4.897E+02, 2.405E+01, 6.543E+02, 9.546E+00, 7.637E+02, 5.274E+00
 1.580E+02, 4.898E+02, 2.368E+01, 6.544E+02, 9.196E+00, 7.637E+02, 4.939E+00
 1.600E+02, 4.899E+02, 2.331E+01, 6.545E+02, 8.842E+00, 7.638E+02, 4.605E+00
 1.620E+02, 4.900E+02, 2.294E+01, 6.545E+02, 8.486E+00, 7.638E+02, 4.288E+00
 1.640E+02, 4.901E+02, 2.257E+01, 6.546E+02, 8.126E+00, 7.639E+02, 4.077E+00
