s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 3.251E+00
 2.000E+01, 0.000E+00, 7.678E+00, 4.531E+01
 3.000E+01, 0.000E+00, 3.564E+01, 2.785E+02
 4.000E+01, 0.000E+00, 1.664E+02, 4.252E+02
 5.000E+01, 0.000E+00, 3.073E+02, 4.082E+02
 6.000E+01, 0.000E+00, 3.197E+02, 3.629E+02
 7.000E+01, 0.000E+00, 3.029E+02, 3.231E+02
 8.000E+01, 0.000E+00, 2.772E+02, 2.930E+02
 9.000E+01, 0.000E+00, 2.535E+02, 2.735E+02
 1.000E+02, 0.000E+00, 2.337E+02, 2.600E+02
 1.100E+02, 0.000E+00, 2.178E+02, 2.503E+02
 1.200E+02, 2.446E-01, 2.067E+02, 2.446E+02
 1.300E+02, 8.139E+00, 1.985E+02, 2.416E+02
 1.400E+02, 1.947E+01, 1.919E+02, 2.378E+02
 1.500E+02, 5.312E+01, 1.868E+02, 2.320E+02
 1.600E+02, 1.316E+02, 1.837E+02, 2.252E+02
 1.700E+02, 1.994E+02, 1.816E+02, 2.195E+02
 1.800E+02, 2.091E+02, 1.802E+02, 2.151E+02
 1.900E+02, 2.105E+02, 1.778E+02, 2.106E+02
 2.000E+02, 2.023E+02, 1.747E+02, 2.071E+02
 2.100E+02, 1.909E+02, 1.708E+02, 2.035E+02
 2.200E+02, 1.801E+02, 1.671E+02, 1.998E+02
 2.300E+02, 1.698E+02, 1.641E+02, 1.947E+02
 2.400E+02, 1.603E+02, 1.617E+02, 1.902E+02
 2.500E+02, 1.524E+02, 1.590E+02, 1.857E+02
 2.600E+02, 1.450E+02, 1.568E+02, 1.813E+02
 2.700E+02, 1.399E+02, 1.548E+02, 1.770E+02
 2.800E+02, 1.352E+02, 1.528E+02, 1.723E+02
 2.900E+02, 1.317E+02, 1.508E+02, 1.687E+02
 3.000E+02, 1.285E+02, 1.486E+02, 1.654E+02
 3.100E+02, 1.258E+02, 1.456E+02, 1.623E+02
 3.200E+02, 1.236E+02, 1.430E+02, 1.614E+02
 3.300E+02, 1.217E+02, 1.407E+02, 1.607E+02
 3.400E+02, 1.205E+02, 1.379E+02, 1.583E+02
 3.500E+02, 1.195E+02, 1.356E+02, 1.568E+02
 3.600E+02, 1.189E+02, 1.333E+02, 1.568E+02
 3.700E+02, 1.183E+02, 1.304E+02, 1.569E+02
 3.800E+02, 1.173E+02, 1.282E+02, 1.574E+02
 3.900E+02, 1.162E+02, 1.262E+02, 1.603E+02
 4.000E+02, 1.147E+02, 1.243E+02, 1.638E+02
 4.100E+02, 1.130E+02, 1.224E+02, 1.678E+02
 4.200E+02, 1.114E+02, 1.210E+02, 1.714E+02
 4.300E+02, 1.098E+02, 1.207E+02, 1.766E+02
 4.400E+02, 1.083E+02, 1.204E+02, 1.829E+02
 4.500E+02, 1.073E+02, 1.195E+02, 1.896E+02
 4.600E+02, 1.063E+02, 1.179E+02, 1.962E+02
 4.700E+02, 1.051E+02, 1.173E+02, 2.032E+02
 4.800E+02, 1.040E+02, 1.172E+02, 2.115E+02
 4.900E+02, 1.030E+02, 1.175E+02, 2.202E+02
 5.000E+02, 1.022E+02, 1.173E+02, 2.276E+02
 5.100E+02, 1.013E+02, 1.177E+02, 2.355E+02
 5.200E+02, 1.005E+02, 1.193E+02, 2.442E+02
 5.300E+02, 9.963E+01, 1.211E+02, 2.524E+02
 5.400E+02, 9.877E+01, 1.232E+02, 2.605E+02
 5.500E+02, 9.788E+01, 1.255E+02, 2.693E+02
 5.600E+02, 9.664E+01, 1.274E+02, 2.799E+02
 5.700E+02, 9.527E+01, 1.300E+02, 2.907E+02
 5.800E+02, 9.415E+01, 1.331E+02, 3.005E+02
 5.900E+02, 9.320E+01, 1.367E+02, 3.103E+02
 6.000E+02, 9.217E+01, 1.405E+02, 3.191E+02
 6.100E+02, 9.099E+01, 1.442E+02, 3.208E+02
 6.200E+02, 8.984E+01, 1.478E+02, 3.100E+02
 6.300E+02, 8.890E+01, 1.518E+02, 2.829E+02
 6.400E+02, 8.796E+01, 1.563E+02, 2.390E+02
 6.500E+02, 8.679E+01, 1.615E+02, 2.003E+02
 6.600E+02, 8.555E+01, 1.659E+02, 1.725E+02
 6.700E+02, 8.452E+01, 1.700E+02, 1.475E+02
 6.800E+02, 8.366E+01, 1.743E+02, 1.208E+02
 6.900E+02, 8.282E+01, 1.791E+02, 1.003E+02
 7.000E+02, 8.202E+01, 1.840E+02, 9.094E+01
 7.100E+02, 8.122E+01, 1.885E+02, 8.625E+01
 7.200E+02, 8.039E+01, 1.930E+02, 8.059E+01
 7.300E+02, 7.960E+01, 1.977E+02, 7.686E+01
 7.400E+02, 7.932E+01, 2.029E+02, 7.555E+01
 7.500E+02, 7.920E+01, 2.090E+02, 7.337E+01
 7.600E+02, 7.907E+01, 2.151E+02, 7.677E+01
 7.700E+02, 7.892E+01, 2.209E+02, 7.732E+01
 7.800E+02, 7.856E+01, 2.261E+02, 8.193E+01
 7.900E+02, 7.783E+01, 2.317E+02, 1.342E+02
 8.000E+02, 7.719E+01, 2.372E+02, 1.373E+02
 8.100E+02, 7.696E+01, 2.403E+02, 7.719E+01
 8.200E+02, 7.681E+01, 2.393E+02, 1.840E+01
 8.300E+02, 7.691E+01, 2.333E+02, 0.000E+00
 8.400E+02, 7.709E+01, 2.198E+02, 0.000E+00
 8.500E+02, 7.705E+01, 1.985E+02, 0.000E+00
 8.600E+02, 7.688E+01, 1.730E+02, 0.000E+00
 8.700E+02, 7.700E+01, 1.517E+02, 0.000E+00
 8.800E+02, 7.764E+01, 1.351E+02, 0.000E+00
 8.900E+02, 7.833E+01, 1.213E+02, 0.000E+00
 9.000E+02, 7.912E+01, 1.072E+02, 0.000E+00
 9.100E+02, 7.993E+01, 9.217E+01, 0.000E+00
 9.200E+02, 8.090E+01, 7.866E+01, 0.000E+00
 9.300E+02, 8.191E+01, 7.122E+01, 0.000E+00
