s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_2p82_025","HRRPUA-CONE_2p82_025","WALL TEMPERATURE-CONE_2p82_050","HRRPUA-CONE_2p82_050","WALL TEMPERATURE-CONE_2p82_075","HRRPUA-CONE_2p82_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.232E+02, 0.000E+00, 2.155E+02, 0.000E+00, 3.026E+02, 0.000E+00
 2.000E+01, 2.080E+02, 0.000E+00, 3.671E+02, 0.000E+00, 5.006E+02, 1.254E+01
 3.000E+01, 2.497E+02, 0.000E+00, 4.294E+02, 0.000E+00, 5.676E+02, 3.772E+02
 4.000E+01, 2.803E+02, 0.000E+00, 4.699E+02, 6.744E+01, 6.077E+02, 8.216E+02
 5.000E+01, 3.056E+02, 0.000E+00, 5.005E+02, 3.710E+02, 6.367E+02, 1.117E+03
 6.000E+01, 3.274E+02, 0.000E+00, 5.250E+02, 6.019E+02, 6.592E+02, 1.329E+03
 7.000E+01, 3.464E+02, 0.000E+00, 5.450E+02, 7.670E+02, 6.771E+02, 1.559E+03
 8.000E+01, 3.630E+02, 0.000E+00, 5.616E+02, 9.114E+02, 6.915E+02, 1.633E+03
 9.000E+01, 3.777E+02, 0.000E+00, 5.754E+02, 1.017E+03, 7.033E+02, 1.493E+03
 1.000E+02, 3.906E+02, 1.108E+01, 5.870E+02, 1.094E+03, 7.129E+02, 1.163E+03
 1.100E+02, 4.019E+02, 7.526E+01, 5.968E+02, 1.160E+03, 7.209E+02, 6.129E+02
 1.200E+02, 4.120E+02, 1.844E+02, 6.050E+02, 1.188E+03, 7.275E+02, 1.009E+02
 1.300E+02, 4.208E+02, 2.931E+02, 6.119E+02, 1.168E+03, 7.331E+02, 1.025E+01
 1.400E+02, 4.286E+02, 3.869E+02, 6.179E+02, 1.080E+03, 7.376E+02, 1.144E+00
 1.500E+02, 4.355E+02, 4.681E+02, 6.229E+02, 8.199E+02, 7.415E+02, 5.707E-01
 1.600E+02, 4.416E+02, 5.345E+02, 6.271E+02, 3.888E+02, 7.447E+02, 5.407E-01
 1.700E+02, 4.469E+02, 5.943E+02, 6.308E+02, 1.154E+02, 7.474E+02, 5.275E-01
