s,kW/m2,kW/m2,kW/m2,kW/m2
 3.600E+02, 9.637E+01, 2.211E+02, 1.418E+02, 6.126E+01
 3.700E+02, 9.418E+01, 2.405E+02, 1.029E+02, 5.933E+01
 3.800E+02, 9.230E+01, 2.640E+02, 8.093E+01, 5.785E+01
 3.900E+02, 9.060E+01, 2.921E+02, 6.935E+01, 5.662E+01
 4.000E+02, 8.924E+01, 3.226E+02, 6.261E+01, 5.558E+01
 4.100E+02, 8.897E+01, 3.426E+02, 5.808E+01, 5.469E+01
 4.200E+02, 8.881E+01, 3.547E+02, 5.487E+01, 5.390E+01
 4.300E+02, 8.947E+01, 3.343E+02, 5.266E+01, 5.315E+01
 4.400E+02, 9.052E+01, 3.016E+02, 5.099E+01, 5.261E+01
 4.500E+02, 9.156E+01, 2.466E+02, 4.965E+01, 5.198E+01
 4.600E+02, 9.259E+01, 1.913E+02, 4.860E+01, 5.129E+01
 4.700E+02, 9.359E+01, 1.415E+02, 4.772E+01, 5.060E+01
 4.800E+02, 9.414E+01, 1.031E+02, 4.693E+01, 4.998E+01
 4.900E+02, 9.454E+01, 8.060E+01, 4.625E+01, 4.965E+01
 5.000E+02, 9.526E+01, 6.623E+01, 4.566E+01, 4.943E+01
 5.100E+02, 9.655E+01, 5.810E+01, 4.511E+01, 4.918E+01
 5.200E+02, 9.800E+01, 5.283E+01, 4.457E+01, 4.881E+01
 5.300E+02, 1.009E+02, 4.893E+01, 4.418E+01, 4.834E+01
 5.400E+02, 1.043E+02, 4.635E+01, 4.378E+01, 4.794E+01
 5.500E+02, 1.082E+02, 4.422E+01, 4.330E+01, 4.755E+01
 5.600E+02, 1.129E+02, 4.276E+01, 4.282E+01, 4.722E+01
 5.700E+02, 1.178E+02, 4.150E+01, 4.234E+01, 4.688E+01
 5.800E+02, 1.236E+02, 4.055E+01, 4.188E+01, 4.646E+01
 5.900E+02, 1.296E+02, 3.972E+01, 4.163E+01, 4.596E+01
 6.000E+02, 1.363E+02, 3.905E+01, 4.146E+01, 4.539E+01
 6.100E+02, 1.435E+02, 3.846E+01, 4.131E+01, 4.494E+01
 6.200E+02, 1.510E+02, 3.793E+01, 4.111E+01, 4.450E+01
 6.300E+02, 1.598E+02, 3.746E+01, 4.083E+01, 4.401E+01
 6.400E+02, 1.687E+02, 3.702E+01, 4.050E+01, 4.354E+01
 6.500E+02, 1.802E+02, 3.665E+01, 4.022E+01, 4.322E+01
 6.600E+02, 1.934E+02, 3.629E+01, 3.994E+01, 4.300E+01
 6.700E+02, 2.075E+02, 3.594E+01, 3.968E+01, 4.270E+01
 6.800E+02, 2.246E+02, 3.562E+01, 3.946E+01, 4.227E+01
 6.900E+02, 2.419E+02, 3.539E+01, 3.921E+01, 4.176E+01
 7.000E+02, 2.537E+02, 3.513E+01, 3.892E+01, 4.119E+01
 7.100E+02, 2.627E+02, 3.483E+01, 3.858E+01, 4.067E+01
 7.200E+02, 2.651E+02, 3.451E+01, 3.819E+01, 4.030E+01
 7.300E+02, 2.505E+02, 3.420E+01, 3.781E+01, 4.004E+01
 7.400E+02, 2.344E+02, 3.389E+01, 3.753E+01, 3.985E+01
 7.500E+02, 2.065E+02, 3.359E+01, 3.720E+01, 3.963E+01
 7.600E+02, 1.743E+02, 3.342E+01, 3.686E+01, 3.928E+01
 7.700E+02, 1.435E+02, 3.329E+01, 3.652E+01, 3.901E+01
 7.800E+02, 1.156E+02, 3.320E+01, 3.628E+01, 3.860E+01
 7.900E+02, 8.881E+01, 3.310E+01, 3.609E+01, 3.592E+01
 8.000E+02, 7.316E+01, 3.297E+01, 3.594E+01, 2.793E+01
 8.100E+02, 6.055E+01, 3.281E+01, 3.570E+01, 2.141E+01
 8.200E+02, 5.127E+01, 3.259E+01, 3.539E+01, 1.941E+01
 8.300E+02, 4.661E+01, 3.239E+01, 3.504E+01, 0.000E+00
 8.400E+02, 4.223E+01, 3.221E+01, 3.464E+01, 0.000E+00
 8.500E+02, 3.962E+01, 3.203E+01, 3.426E+01, 0.000E+00
 8.600E+02, 3.735E+01, 3.186E+01, 3.393E+01, 0.000E+00
 8.700E+02, 3.559E+01, 3.171E+01, 3.370E+01, 0.000E+00
 8.800E+02, 3.432E+01, 3.157E+01, 3.352E+01, 0.000E+00
 8.900E+02, 3.313E+01, 3.140E+01, 3.339E+01, 0.000E+00
 9.000E+02, 3.230E+01, 3.122E+01, 3.325E+01, 0.000E+00
 9.100E+02, 3.153E+01, 3.100E+01, 3.304E+01, 0.000E+00
 9.200E+02, 3.091E+01, 3.076E+01, 3.278E+01, 0.000E+00
 9.300E+02, 3.039E+01, 3.050E+01, 3.263E+01, 0.000E+00
 9.400E+02, 2.989E+01, 3.027E+01, 3.229E+01, 0.000E+00
 9.500E+02, 2.951E+01, 3.009E+01, 3.078E+01, 0.000E+00
 9.600E+02, 2.914E+01, 2.989E+01, 2.520E+01, 0.000E+00
 9.700E+02, 2.881E+01, 2.967E+01, 2.015E+01, 0.000E+00
 9.800E+02, 2.852E+01, 2.945E+01, 1.664E+01, 0.000E+00
 9.900E+02, 2.823E+01, 2.923E+01, 1.329E+01, 0.000E+00
 1.000E+03, 2.798E+01, 2.908E+01, 0.000E+00, 0.000E+00
 1.010E+03, 2.773E+01, 2.896E+01, 0.000E+00, 0.000E+00
 1.020E+03, 2.752E+01, 2.887E+01, 0.000E+00, 0.000E+00
 1.030E+03, 2.732E+01, 2.875E+01, 0.000E+00, 0.000E+00
 1.040E+03, 2.712E+01, 2.858E+01, 0.000E+00, 0.000E+00
 1.050E+03, 2.692E+01, 2.838E+01, 0.000E+00, 0.000E+00
 1.060E+03, 2.673E+01, 2.816E+01, 0.000E+00, 0.000E+00
 1.070E+03, 2.659E+01, 2.791E+01, 0.000E+00, 0.000E+00
 1.080E+03, 2.647E+01, 2.765E+01, 0.000E+00, 0.000E+00
 1.090E+03, 2.632E+01, 2.741E+01, 0.000E+00, 0.000E+00
 1.100E+03, 2.615E+01, 2.720E+01, 0.000E+00, 0.000E+00
 1.110E+03, 2.597E+01, 2.705E+01, 0.000E+00, 0.000E+00
 1.120E+03, 2.580E+01, 2.692E+01, 0.000E+00, 0.000E+00
 1.130E+03, 2.562E+01, 2.683E+01, 0.000E+00, 0.000E+00
 1.140E+03, 2.545E+01, 2.674E+01, 0.000E+00, 0.000E+00
 1.150E+03, 2.528E+01, 2.665E+01, 0.000E+00, 0.000E+00
 1.160E+03, 2.512E+01, 2.653E+01, 0.000E+00, 0.000E+00
 1.170E+03, 2.503E+01, 2.635E+01, 0.000E+00, 0.000E+00
 1.180E+03, 2.496E+01, 2.622E+01, 0.000E+00, 0.000E+00
 1.190E+03, 2.490E+01, 2.613E+01, 0.000E+00, 0.000E+00
 1.200E+03, 2.485E+01, 2.589E+01, 0.000E+00, 0.000E+00
 1.210E+03, 2.479E+01, 2.534E+01, 0.000E+00, 0.000E+00
 1.220E+03, 2.472E+01, 2.220E+01, 0.000E+00, 0.000E+00
 1.230E+03, 2.464E+01, 1.847E+01, 0.000E+00, 0.000E+00
 1.240E+03, 2.454E+01, 1.548E+01, 0.000E+00, 0.000E+00
 1.250E+03, 2.441E+01, 1.328E+01, 0.000E+00, 0.000E+00
 1.260E+03, 2.429E+01, 1.314E+01, 0.000E+00, 0.000E+00
 1.270E+03, 2.419E+01, 1.976E+00, 0.000E+00, 0.000E+00
 1.280E+03, 2.409E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.290E+03, 2.399E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.300E+03, 2.389E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.310E+03, 2.380E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.320E+03, 2.373E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.330E+03, 2.365E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.340E+03, 2.356E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.350E+03, 2.346E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.360E+03, 2.335E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.370E+03, 2.322E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.380E+03, 2.310E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.390E+03, 2.295E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.400E+03, 2.280E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.410E+03, 2.268E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.420E+03, 2.258E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.430E+03, 2.248E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.440E+03, 2.235E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.450E+03, 2.223E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.460E+03, 2.210E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.470E+03, 2.198E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.480E+03, 2.187E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.490E+03, 2.179E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E+03, 2.171E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.510E+03, 2.165E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.520E+03, 2.160E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.530E+03, 2.154E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.540E+03, 2.144E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.550E+03, 2.134E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.560E+03, 2.123E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.570E+03, 2.110E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.580E+03, 2.097E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.590E+03, 2.082E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.600E+03, 2.067E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.610E+03, 2.054E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.620E+03, 2.042E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.630E+03, 2.031E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.640E+03, 2.024E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.650E+03, 2.017E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.660E+03, 2.011E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.670E+03, 2.006E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.680E+03, 2.001E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.690E+03, 1.996E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.700E+03, 1.991E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.710E+03, 1.981E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.720E+03, 1.971E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.730E+03, 1.964E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.740E+03, 1.959E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.750E+03, 1.952E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.760E+03, 1.936E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.770E+03, 1.916E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.780E+03, 1.771E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.790E+03, 1.554E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.800E+03, 1.351E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.810E+03, 1.187E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.820E+03, 1.030E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.830E+03, 9.836E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.840E+03, 9.836E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.850E+03, 2.096E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.860E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.870E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.880E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.890E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.900E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.910E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.920E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.930E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.940E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.950E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.960E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.970E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.980E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.990E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.010E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.012E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
