s,kW/m2,kW/m2
 7.900E+01, 0.000E+00, 1.685E+02
 8.000E+01, 0.000E+00, 1.961E+02
 8.200E+01, 0.000E+00, 2.194E+02
 8.400E+01, 0.000E+00, 2.478E+02
 8.500E+01, 0.000E+00, 2.672E+02
 8.700E+01, 0.000E+00, 2.849E+02
 8.800E+01, 0.000E+00, 3.017E+02
 9.000E+01, 0.000E+00, 3.169E+02
 9.200E+01, 0.000E+00, 3.348E+02
 9.300E+01, 0.000E+00, 3.464E+02
 9.500E+01, 0.000E+00, 3.562E+02
 9.600E+01, 0.000E+00, 3.647E+02
 9.800E+01, 0.000E+00, 3.715E+02
 1.000E+02, 2.423E+01, 3.791E+02
 1.010E+02, 1.099E+02, 3.838E+02
 1.030E+02, 1.417E+02, 3.877E+02
 1.040E+02, 1.630E+02, 3.906E+02
 1.060E+02, 1.811E+02, 3.924E+02
 1.080E+02, 2.036E+02, 3.936E+02
 1.090E+02, 2.193E+02, 3.939E+02
 1.110E+02, 2.336E+02, 3.942E+02
 1.120E+02, 2.472E+02, 3.949E+02
 1.140E+02, 2.599E+02, 3.977E+02
 1.160E+02, 2.754E+02, 4.016E+02
 1.170E+02, 2.858E+02, 4.058E+02
 1.190E+02, 2.952E+02, 4.111E+02
 1.200E+02, 3.037E+02, 4.174E+02
 1.220E+02, 3.108E+02, 4.238E+02
 1.240E+02, 3.190E+02, 4.330E+02
 1.250E+02, 3.240E+02, 4.404E+02
 1.270E+02, 3.284E+02, 4.479E+02
 1.280E+02, 3.323E+02, 4.554E+02
 1.300E+02, 3.355E+02, 4.628E+02
 1.320E+02, 3.388E+02, 4.725E+02
 1.330E+02, 3.408E+02, 4.779E+02
 1.350E+02, 3.418E+02, 4.803E+02
 1.360E+02, 3.425E+02, 4.801E+02
 1.380E+02, 3.427E+02, 4.774E+02
 1.400E+02, 3.430E+02, 4.697E+02
 1.410E+02, 3.433E+02, 4.611E+02
 1.430E+02, 3.452E+02, 4.519E+02
 1.440E+02, 3.474E+02, 4.427E+02
 1.460E+02, 3.496E+02, 4.335E+02
 1.480E+02, 3.541E+02, 4.215E+02
 1.490E+02, 3.582E+02, 4.129E+02
 1.510E+02, 3.630E+02, 4.044E+02
 1.520E+02, 3.679E+02, 3.959E+02
 1.540E+02, 3.728E+02, 3.875E+02
 1.560E+02, 3.802E+02, 3.772E+02
 1.570E+02, 3.858E+02, 3.695E+02
 1.590E+02, 3.915E+02, 3.619E+02
 1.600E+02, 3.971E+02, 3.549E+02
 1.620E+02, 4.028E+02, 3.480E+02
 1.640E+02, 4.102E+02, 3.387E+02
 1.650E+02, 4.146E+02, 3.317E+02
 1.670E+02, 4.172E+02, 3.237E+02
 1.680E+02, 4.183E+02, 3.155E+02
 1.700E+02, 4.172E+02, 3.063E+02
 1.720E+02, 4.134E+02, 2.933E+02
 1.730E+02, 4.089E+02, 2.827E+02
 1.750E+02, 4.021E+02, 2.719E+02
 1.760E+02, 3.952E+02, 2.607E+02
 1.780E+02, 3.882E+02, 2.492E+02
 1.800E+02, 3.789E+02, 2.340E+02
 1.810E+02, 3.719E+02, 2.226E+02
 1.830E+02, 3.652E+02, 2.111E+02
 1.840E+02, 3.588E+02, 1.997E+02
 1.860E+02, 3.523E+02, 1.883E+02
 1.880E+02, 3.437E+02, 1.738E+02
 1.890E+02, 3.374E+02, 1.642E+02
 1.910E+02, 3.315E+02, 1.556E+02
 1.920E+02, 3.257E+02, 1.479E+02
 1.940E+02, 3.198E+02, 1.416E+02
 1.960E+02, 3.124E+02, 1.343E+02
 1.970E+02, 3.071E+02, 1.288E+02
 1.990E+02, 3.019E+02, 1.236E+02
 2.000E+02, 2.966E+02, 1.195E+02
 2.020E+02, 2.914E+02, 1.157E+02
 2.040E+02, 2.837E+02, 1.106E+02
 2.050E+02, 2.775E+02, 1.071E+02
 2.070E+02, 2.710E+02, 1.046E+02
 2.080E+02, 2.639E+02, 1.021E+02
 2.100E+02, 2.565E+02, 9.969E+01
 2.120E+02, 2.459E+02, 9.641E+01
 2.130E+02, 2.378E+02, 9.395E+01
 2.150E+02, 2.293E+02, 9.193E+01
 2.160E+02, 2.206E+02, 9.046E+01
 2.180E+02, 2.120E+02, 8.902E+01
 2.200E+02, 2.005E+02, 8.710E+01
 2.210E+02, 1.918E+02, 8.566E+01
 2.230E+02, 1.832E+02, 8.422E+01
 2.240E+02, 1.745E+02, 8.302E+01
 2.260E+02, 1.659E+02, 8.239E+01
 2.280E+02, 1.546E+02, 8.155E+01
 2.290E+02, 1.472E+02, 8.093E+01
 2.310E+02, 1.401E+02, 8.030E+01
 2.320E+02, 1.338E+02, 7.968E+01
 2.340E+02, 1.281E+02, 7.906E+01
 2.360E+02, 1.220E+02, 7.822E+01
 2.370E+02, 1.178E+02, 7.760E+01
 2.390E+02, 1.137E+02, 7.697E+01
 2.400E+02, 1.096E+02, 7.635E+01
 2.420E+02, 1.060E+02, 7.572E+01
 2.440E+02, 1.021E+02, 7.489E+01
 2.450E+02, 9.921E+01, 7.426E+01
 2.470E+02, 9.632E+01, 7.364E+01
 2.480E+02, 9.355E+01, 7.301E+01
 2.500E+02, 9.161E+01, 7.239E+01
 2.520E+02, 8.914E+01, 7.155E+01
 2.530E+02, 8.727E+01, 7.093E+01
 2.550E+02, 8.542E+01, 7.030E+01
 2.560E+02, 8.356E+01, 6.968E+01
 2.580E+02, 8.170E+01, 6.906E+01
 2.600E+02, 7.972E+01, 6.849E+01
 2.610E+02, 7.863E+01, 6.818E+01
 2.630E+02, 7.755E+01, 6.788E+01
 2.640E+02, 7.645E+01, 6.758E+01
 2.660E+02, 7.537E+01, 6.727E+01
 2.680E+02, 7.391E+01, 6.687E+01
 2.690E+02, 7.282E+01, 6.656E+01
 2.710E+02, 7.208E+01, 6.626E+01
 2.720E+02, 7.161E+01, 6.596E+01
 2.740E+02, 7.114E+01, 6.565E+01
 2.760E+02, 7.050E+01, 6.525E+01
 2.770E+02, 7.003E+01, 6.495E+01
 2.790E+02, 6.956E+01, 6.464E+01
 2.800E+02, 6.909E+01, 6.434E+01
 2.820E+02, 6.861E+01, 6.404E+01
 2.840E+02, 6.799E+01, 6.363E+01
 2.850E+02, 6.751E+01, 6.333E+01
 2.870E+02, 6.704E+01, 6.302E+01
 2.880E+02, 6.657E+01, 6.272E+01
 2.900E+02, 6.609E+01, 6.242E+01
 2.920E+02, 6.546E+01, 6.201E+01
 2.930E+02, 6.499E+01, 6.171E+01
 2.950E+02, 6.452E+01, 6.141E+01
 2.960E+02, 6.405E+01, 6.110E+01
 2.980E+02, 6.357E+01, 6.080E+01
 3.000E+02, 6.294E+01, 6.039E+01
 3.010E+02, 6.247E+01, 6.009E+01
 3.030E+02, 6.200E+01, 5.979E+01
 3.040E+02, 6.152E+01, 5.948E+01
 3.060E+02, 6.105E+01, 5.918E+01
 3.080E+02, 6.042E+01, 5.877E+01
 3.090E+02, 5.995E+01, 5.847E+01
 3.110E+02, 5.963E+01, 5.817E+01
 3.120E+02, 5.940E+01, 5.786E+01
 3.140E+02, 5.917E+01, 5.756E+01
 3.160E+02, 5.887E+01, 5.715E+01
 3.170E+02, 5.864E+01, 5.685E+01
 3.190E+02, 5.841E+01, 5.655E+01
 3.200E+02, 5.818E+01, 5.624E+01
 3.220E+02, 5.795E+01, 5.594E+01
 3.240E+02, 5.764E+01, 5.553E+01
 3.250E+02, 5.741E+01, 5.523E+01
 3.270E+02, 5.718E+01, 5.493E+01
 3.280E+02, 5.695E+01, 5.462E+01
 3.300E+02, 5.672E+01, 5.440E+01
 3.320E+02, 5.642E+01, 5.413E+01
 3.330E+02, 5.619E+01, 5.393E+01
 3.350E+02, 5.596E+01, 5.372E+01
 3.360E+02, 5.573E+01, 5.352E+01
 3.380E+02, 5.550E+01, 5.331E+01
 3.400E+02, 5.519E+01, 5.304E+01
 3.410E+02, 5.496E+01, 5.283E+01
 3.430E+02, 5.474E+01, 5.263E+01
 3.440E+02, 5.451E+01, 5.242E+01
 3.460E+02, 5.428E+01, 5.222E+01
 3.480E+02, 5.397E+01, 5.195E+01
 3.490E+02, 5.374E+01, 5.174E+01
 3.510E+02, 5.351E+01, 5.154E+01
 3.520E+02, 5.328E+01, 5.133E+01
 3.540E+02, 5.305E+01, 5.113E+01
 3.560E+02, 5.275E+01, 5.085E+01
 3.570E+02, 5.252E+01, 5.065E+01
 3.590E+02, 5.229E+01, 5.044E+01
 3.600E+02, 5.206E+01, 5.024E+01
 3.620E+02, 5.183E+01, 5.008E+01
 3.640E+02, 5.152E+01, 4.992E+01
 3.650E+02, 5.129E+01, 4.981E+01
 3.670E+02, 5.106E+01, 4.969E+01
 3.680E+02, 5.083E+01, 4.958E+01
 3.700E+02, 5.060E+01, 4.946E+01
 3.720E+02, 5.030E+01, 4.931E+01
 3.730E+02, 5.006E+01, 4.919E+01
 3.750E+02, 4.984E+01, 4.907E+01
 3.760E+02, 4.961E+01, 4.896E+01
 3.780E+02, 4.938E+01, 4.884E+01
 3.800E+02, 4.907E+01, 4.869E+01
 3.810E+02, 4.884E+01, 4.857E+01
 3.830E+02, 4.861E+01, 4.846E+01
 3.840E+02, 4.838E+01, 4.834E+01
 3.860E+02, 4.815E+01, 4.822E+01
 3.880E+02, 4.784E+01, 4.807E+01
 3.890E+02, 4.761E+01, 4.795E+01
 3.910E+02, 4.742E+01, 4.784E+01
 3.920E+02, 4.726E+01, 4.772E+01
 3.940E+02, 4.710E+01, 4.761E+01
 3.960E+02, 4.690E+01, 4.745E+01
 3.970E+02, 4.674E+01, 4.734E+01
 3.990E+02, 4.659E+01, 4.722E+01
 4.000E+02, 4.643E+01, 4.710E+01
 4.020E+02, 4.628E+01, 4.699E+01
 4.040E+02, 4.607E+01, 4.683E+01
 4.050E+02, 4.592E+01, 4.672E+01
 4.070E+02, 4.576E+01, 4.660E+01
 4.080E+02, 4.561E+01, 4.649E+01
 4.100E+02, 4.545E+01, 4.637E+01
 4.120E+02, 4.524E+01, 4.622E+01
 4.130E+02, 4.509E+01, 4.610E+01
 4.150E+02, 4.493E+01, 4.598E+01
 4.160E+02, 4.478E+01, 4.587E+01
 4.180E+02, 4.462E+01, 4.575E+01
 4.200E+02, 4.442E+01, 4.560E+01
 4.210E+02, 4.426E+01, 4.548E+01
 4.230E+02, 4.411E+01, 4.537E+01
 4.240E+02, 4.395E+01, 4.525E+01
 4.260E+02, 4.380E+01, 4.513E+01
 4.280E+02, 4.361E+01, 4.498E+01
 4.290E+02, 4.351E+01, 4.486E+01
 4.310E+02, 4.342E+01, 4.475E+01
 4.320E+02, 4.333E+01, 4.463E+01
 4.340E+02, 4.325E+01, 4.452E+01
 4.360E+02, 4.313E+01, 4.436E+01
 4.370E+02, 4.304E+01, 4.424E+01
 4.390E+02, 4.295E+01, 4.413E+01
 4.400E+02, 4.287E+01, 4.401E+01
 4.420E+02, 4.278E+01, 4.390E+01
 4.440E+02, 4.266E+01, 4.374E+01
 4.450E+02, 4.257E+01, 4.363E+01
 4.470E+02, 4.249E+01, 4.351E+01
 4.480E+02, 4.240E+01, 4.339E+01
 4.500E+02, 4.231E+01, 4.328E+01
 4.520E+02, 4.219E+01, 4.312E+01
 4.530E+02, 4.211E+01, 4.301E+01
 4.550E+02, 4.202E+01, 4.289E+01
 4.560E+02, 4.193E+01, 4.278E+01
 4.580E+02, 4.184E+01, 4.266E+01
 4.600E+02, 4.173E+01, 4.250E+01
 4.610E+02, 4.164E+01, 4.239E+01
 4.630E+02, 4.155E+01, 4.227E+01
 4.640E+02, 4.146E+01, 4.216E+01
 4.660E+02, 4.138E+01, 4.204E+01
 4.680E+02, 4.126E+01, 4.189E+01
 4.690E+02, 4.117E+01, 4.177E+01
 4.710E+02, 4.108E+01, 4.165E+01
 4.720E+02, 4.100E+01, 4.154E+01
 4.740E+02, 4.091E+01, 4.142E+01
 4.760E+02, 4.079E+01, 4.127E+01
 4.770E+02, 4.070E+01, 4.115E+01
 4.790E+02, 4.062E+01, 4.104E+01
 4.800E+02, 4.053E+01, 4.092E+01
 4.820E+02, 4.044E+01, 4.080E+01
 4.840E+02, 4.033E+01, 4.065E+01
 4.850E+02, 4.024E+01, 4.053E+01
 4.870E+02, 4.015E+01, 4.042E+01
 4.880E+02, 4.006E+01, 4.030E+01
 4.900E+02, 3.997E+01, 4.018E+01
 4.920E+02, 3.986E+01, 4.003E+01
 4.930E+02, 3.977E+01, 3.991E+01
 4.950E+02, 3.968E+01, 3.980E+01
 4.960E+02, 3.959E+01, 3.968E+01
 4.980E+02, 3.951E+01, 3.957E+01
 5.000E+02, 3.939E+01, 3.941E+01
 5.010E+02, 3.930E+01, 3.930E+01
 5.030E+02, 3.921E+01, 3.918E+01
 5.040E+02, 3.913E+01, 3.906E+01
 5.060E+02, 3.904E+01, 3.895E+01
 5.080E+02, 3.892E+01, 3.879E+01
 5.090E+02, 3.883E+01, 3.868E+01
 5.110E+02, 3.875E+01, 3.856E+01
 5.120E+02, 3.866E+01, 3.844E+01
 5.140E+02, 3.857E+01, 3.833E+01
 5.160E+02, 3.845E+01, 3.817E+01
 5.170E+02, 3.837E+01, 3.806E+01
 5.190E+02, 3.828E+01, 3.794E+01
 5.200E+02, 3.819E+01, 3.783E+01
 5.220E+02, 3.810E+01, 3.771E+01
 5.240E+02, 3.799E+01, 3.755E+01
 5.250E+02, 3.790E+01, 3.744E+01
 5.270E+02, 3.781E+01, 3.732E+01
 5.280E+02, 3.772E+01, 3.721E+01
 5.300E+02, 3.764E+01, 3.709E+01
 5.320E+02, 3.752E+01, 3.694E+01
 5.330E+02, 3.743E+01, 3.682E+01
 5.350E+02, 3.734E+01, 3.670E+01
 5.360E+02, 3.726E+01, 3.659E+01
 5.380E+02, 3.717E+01, 3.647E+01
 5.400E+02, 3.705E+01, 3.632E+01
 5.410E+02, 3.696E+01, 3.620E+01
 5.430E+02, 3.688E+01, 3.608E+01
 5.440E+02, 3.679E+01, 3.597E+01
 5.460E+02, 3.670E+01, 3.585E+01
 5.480E+02, 3.658E+01, 3.570E+01
 5.490E+02, 3.650E+01, 3.558E+01
 5.510E+02, 3.641E+01, 3.547E+01
 5.520E+02, 3.632E+01, 3.535E+01
 5.540E+02, 3.623E+01, 3.523E+01
 5.560E+02, 3.612E+01, 3.508E+01
 5.570E+02, 3.603E+01, 3.496E+01
 5.590E+02, 3.594E+01, 3.485E+01
 5.600E+02, 3.585E+01, 3.473E+01
 5.620E+02, 3.576E+01, 3.461E+01
 5.640E+02, 3.565E+01, 3.446E+01
 5.650E+02, 3.556E+01, 3.434E+01
 5.670E+02, 3.547E+01, 3.423E+01
 5.680E+02, 3.538E+01, 3.411E+01
 5.700E+02, 3.530E+01, 3.399E+01
 5.720E+02, 3.518E+01, 3.384E+01
 5.730E+02, 3.509E+01, 3.372E+01
 5.750E+02, 3.500E+01, 3.361E+01
 5.760E+02, 3.492E+01, 3.349E+01
 5.780E+02, 3.483E+01, 3.338E+01
 5.800E+02, 3.471E+01, 3.322E+01
 5.810E+02, 3.462E+01, 3.310E+01
 5.830E+02, 3.454E+01, 3.299E+01
 5.840E+02, 3.445E+01, 3.287E+01
 5.860E+02, 3.436E+01, 3.276E+01
 5.880E+02, 3.424E+01, 3.260E+01
 5.890E+02, 3.416E+01, 3.249E+01
 5.910E+02, 3.407E+01, 3.237E+01
 5.920E+02, 3.398E+01, 3.225E+01
 5.940E+02, 3.389E+01, 3.214E+01
 5.960E+02, 3.378E+01, 3.198E+01
 5.970E+02, 3.369E+01, 3.187E+01
 5.990E+02, 3.360E+01, 3.175E+01
 6.000E+02, 3.351E+01, 3.163E+01
 6.020E+02, 3.342E+01, 3.152E+01
 6.040E+02, 3.331E+01, 3.136E+01
 6.050E+02, 3.322E+01, 3.125E+01
 6.070E+02, 3.313E+01, 3.113E+01
 6.080E+02, 3.304E+01, 3.101E+01
 6.100E+02, 3.296E+01, 3.090E+01
 6.120E+02, 3.284E+01, 3.074E+01
 6.130E+02, 3.275E+01, 3.063E+01
 6.150E+02, 3.266E+01, 3.051E+01
 6.160E+02, 3.258E+01, 3.040E+01
 6.180E+02, 3.249E+01, 3.028E+01
 6.200E+02, 3.237E+01, 3.012E+01
 6.210E+02, 3.228E+01, 3.001E+01
 6.230E+02, 3.220E+01, 2.989E+01
 6.240E+02, 3.211E+01, 2.978E+01
 6.260E+02, 3.202E+01, 2.966E+01
 6.280E+02, 3.190E+01, 2.951E+01
 6.290E+02, 3.182E+01, 2.939E+01
 6.310E+02, 3.173E+01, 2.927E+01
 6.320E+02, 3.164E+01, 2.916E+01
 6.340E+02, 3.155E+01, 2.904E+01
 6.360E+02, 3.144E+01, 2.889E+01
 6.370E+02, 3.135E+01, 2.877E+01
 6.390E+02, 3.126E+01, 2.865E+01
 6.400E+02, 3.117E+01, 2.854E+01
 6.420E+02, 3.108E+01, 2.842E+01
 6.440E+02, 3.097E+01, 2.827E+01
 6.450E+02, 3.088E+01, 2.815E+01
 6.470E+02, 3.079E+01, 2.803E+01
 6.480E+02, 3.070E+01, 2.792E+01
 6.500E+02, 3.062E+01, 2.780E+01
 6.520E+02, 3.050E+01, 2.765E+01
 6.530E+02, 3.041E+01, 2.753E+01
 6.550E+02, 3.032E+01, 2.741E+01
 6.560E+02, 3.024E+01, 2.730E+01
 6.580E+02, 3.015E+01, 2.718E+01
 6.600E+02, 3.003E+01, 2.703E+01
 6.610E+02, 2.994E+01, 2.691E+01
 6.630E+02, 2.985E+01, 2.680E+01
 6.640E+02, 2.977E+01, 2.668E+01
 6.660E+02, 2.968E+01, 2.656E+01
 6.680E+02, 2.956E+01, 2.641E+01
 6.690E+02, 2.947E+01, 2.629E+01
 6.710E+02, 2.939E+01, 2.617E+01
 6.720E+02, 2.930E+01, 2.603E+01
 6.740E+02, 2.921E+01, 2.587E+01
 6.760E+02, 2.909E+01, 2.565E+01
 6.770E+02, 2.901E+01, 2.549E+01
 6.790E+02, 2.892E+01, 2.533E+01
 6.800E+02, 2.883E+01, 2.517E+01
 6.820E+02, 2.874E+01, 2.501E+01
 6.840E+02, 2.863E+01, 2.480E+01
 6.850E+02, 2.854E+01, 2.464E+01
 6.870E+02, 2.845E+01, 2.448E+01
 6.880E+02, 2.836E+01, 2.432E+01
 6.900E+02, 2.827E+01, 2.416E+01
 6.920E+02, 2.816E+01, 2.395E+01
 6.930E+02, 2.807E+01, 2.379E+01
 6.950E+02, 2.798E+01, 2.363E+01
 6.960E+02, 2.789E+01, 2.347E+01
 6.980E+02, 2.781E+01, 2.331E+01
 7.000E+02, 2.769E+01, 2.310E+01
 7.010E+02, 2.760E+01, 2.294E+01
 7.030E+02, 2.751E+01, 2.278E+01
 7.040E+02, 2.743E+01, 2.262E+01
 7.060E+02, 2.734E+01, 2.246E+01
 7.080E+02, 2.722E+01, 2.224E+01
 7.090E+02, 2.713E+01, 2.208E+01
 7.110E+02, 2.704E+01, 2.192E+01
 7.120E+02, 2.696E+01, 2.176E+01
 7.140E+02, 2.687E+01, 2.160E+01
 7.160E+02, 2.675E+01, 2.139E+01
 7.170E+02, 2.666E+01, 2.123E+01
 7.190E+02, 2.658E+01, 2.107E+01
 7.200E+02, 2.649E+01, 2.091E+01
 7.220E+02, 2.640E+01, 2.075E+01
 7.240E+02, 2.628E+01, 2.054E+01
 7.250E+02, 2.620E+01, 2.038E+01
 7.270E+02, 2.611E+01, 2.022E+01
 7.280E+02, 2.602E+01, 2.006E+01
 7.300E+02, 2.593E+01, 1.990E+01
 7.320E+02, 2.581E+01, 1.969E+01
 7.330E+02, 2.573E+01, 1.953E+01
 7.350E+02, 2.564E+01, 1.937E+01
 7.360E+02, 2.555E+01, 1.921E+01
 7.380E+02, 2.546E+01, 1.905E+01
 7.400E+02, 2.535E+01, 1.883E+01
 7.410E+02, 2.526E+01, 1.867E+01
 7.430E+02, 2.517E+01, 1.851E+01
 7.440E+02, 2.508E+01, 1.835E+01
 7.460E+02, 2.499E+01, 1.819E+01
 7.480E+02, 2.488E+01, 1.798E+01
 7.490E+02, 2.479E+01, 1.782E+01
 7.510E+02, 2.470E+01, 1.766E+01
 7.520E+02, 2.461E+01, 1.750E+01
 7.540E+02, 2.453E+01, 1.734E+01
 7.560E+02, 2.441E+01, 1.713E+01
 7.570E+02, 2.432E+01, 1.697E+01
 7.590E+02, 2.423E+01, 1.688E+01
 7.600E+02, 2.415E+01, 1.681E+01
 7.620E+02, 2.406E+01, 1.674E+01
 7.640E+02, 2.394E+01, 1.665E+01
 7.650E+02, 2.385E+01, 1.658E+01
 7.670E+02, 2.376E+01, 1.652E+01
 7.680E+02, 2.368E+01, 1.645E+01
 7.700E+02, 2.359E+01, 1.638E+01
 7.720E+02, 2.347E+01, 1.629E+01
 7.730E+02, 2.338E+01, 1.622E+01
 7.750E+02, 2.330E+01, 1.616E+01
 7.760E+02, 2.321E+01, 1.609E+01
 7.780E+02, 2.312E+01, 1.602E+01
 7.800E+02, 2.300E+01, 1.593E+01
 7.810E+02, 2.292E+01, 1.586E+01
 7.830E+02, 2.283E+01, 1.580E+01
 7.840E+02, 2.274E+01, 1.573E+01
 7.860E+02, 2.262E+01, 1.566E+01
 7.880E+02, 2.246E+01, 1.557E+01
 7.890E+02, 2.234E+01, 1.550E+01
 7.910E+02, 2.221E+01, 1.543E+01
 7.920E+02, 2.209E+01, 1.537E+01
 7.940E+02, 2.197E+01, 1.530E+01
 7.960E+02, 2.181E+01, 1.521E+01
 7.970E+02, 2.169E+01, 1.514E+01
 7.990E+02, 2.157E+01, 1.507E+01
 8.000E+02, 2.145E+01, 1.501E+01
 8.020E+02, 2.133E+01, 1.494E+01
 8.040E+02, 2.117E+01, 1.485E+01
 8.050E+02, 2.105E+01, 1.478E+01
 8.070E+02, 2.092E+01, 1.471E+01
 8.080E+02, 2.080E+01, 1.465E+01
 8.100E+02, 2.068E+01, 1.458E+01
 8.120E+02, 2.052E+01, 1.449E+01
 8.130E+02, 2.040E+01, 1.442E+01
 8.150E+02, 2.028E+01, 1.435E+01
 8.160E+02, 2.016E+01, 1.429E+01
 8.180E+02, 2.004E+01, 1.422E+01
 8.200E+02, 1.988E+01, 1.413E+01
 8.210E+02, 1.976E+01, 1.406E+01
 8.230E+02, 1.964E+01, 1.399E+01
 8.240E+02, 1.951E+01, 1.392E+01
 8.260E+02, 1.939E+01, 1.386E+01
 8.280E+02, 1.923E+01, 1.377E+01
 8.290E+02, 1.911E+01, 1.370E+01
 8.310E+02, 1.899E+01, 1.363E+01
 8.320E+02, 1.887E+01, 1.356E+01
 8.340E+02, 1.875E+01, 1.350E+01
 8.360E+02, 1.859E+01, 1.341E+01
 8.370E+02, 1.847E+01, 1.334E+01
 8.390E+02, 1.835E+01, 1.327E+01
 8.400E+02, 1.822E+01, 1.320E+01
 8.420E+02, 1.810E+01, 1.314E+01
 8.440E+02, 1.794E+01, 1.305E+01
 8.450E+02, 1.782E+01, 1.298E+01
 8.470E+02, 1.770E+01, 1.291E+01
 8.480E+02, 1.758E+01, 1.284E+01
 8.500E+02, 1.746E+01, 1.278E+01
 8.520E+02, 1.730E+01, 1.269E+01
 8.530E+02, 1.718E+01, 1.262E+01
 8.550E+02, 1.706E+01, 1.255E+01
 8.560E+02, 1.693E+01, 1.248E+01
 8.580E+02, 1.681E+01, 1.241E+01
 8.600E+02, 1.665E+01, 1.232E+01
 8.610E+02, 1.653E+01, 1.226E+01
 8.630E+02, 1.641E+01, 1.219E+01
 8.640E+02, 1.629E+01, 1.212E+01
 8.660E+02, 1.617E+01, 1.205E+01
 8.680E+02, 1.601E+01, 1.196E+01
 8.690E+02, 1.589E+01, 1.190E+01
 8.710E+02, 1.577E+01, 1.183E+01
 8.720E+02, 1.564E+01, 1.176E+01
 8.740E+02, 1.552E+01, 1.169E+01
 8.760E+02, 1.536E+01, 1.160E+01
 8.770E+02, 1.524E+01, 1.154E+01
 8.790E+02, 1.512E+01, 1.147E+01
 8.800E+02, 1.500E+01, 1.140E+01
 8.820E+02, 1.488E+01, 1.133E+01
 8.840E+02, 1.473E+01, 1.124E+01
 8.850E+02, 1.467E+01, 1.117E+01
 8.870E+02, 1.462E+01, 1.111E+01
 8.880E+02, 1.457E+01, 1.104E+01
 8.900E+02, 1.452E+01, 1.097E+01
 8.920E+02, 1.445E+01, 1.088E+01
 8.930E+02, 1.440E+01, 1.081E+01
 8.950E+02, 1.435E+01, 1.067E+01
 8.960E+02, 1.429E+01, 1.021E+01
 8.980E+02, 1.424E+01, 9.659E+00
 9.000E+02, 1.418E+01, 8.283E+00
 9.010E+02, 1.412E+01, 0.000E+00
 9.030E+02, 1.407E+01, 0.000E+00
 9.040E+02, 1.402E+01, 0.000E+00
 9.060E+02, 1.397E+01, 0.000E+00
 9.080E+02, 1.390E+01, 0.000E+00
 9.090E+02, 1.385E+01, 0.000E+00
 9.110E+02, 1.380E+01, 0.000E+00
 9.120E+02, 1.375E+01, 0.000E+00
 9.140E+02, 1.370E+01, 0.000E+00
 9.160E+02, 1.363E+01, 0.000E+00
 9.170E+02, 1.358E+01, 0.000E+00
 9.190E+02, 1.353E+01, 0.000E+00
 9.200E+02, 1.348E+01, 0.000E+00
 9.220E+02, 1.343E+01, 0.000E+00
 9.240E+02, 1.336E+01, 0.000E+00
 9.250E+02, 1.331E+01, 0.000E+00
 9.270E+02, 1.325E+01, 0.000E+00
 9.280E+02, 1.320E+01, 0.000E+00
