s,kW/m2,kW/m2
 8.400E+01, 2.011E+02, 2.310E+02
 8.500E+01, 2.028E+02, 2.296E+02
 8.700E+01, 2.040E+02, 2.281E+02
 8.900E+01, 2.050E+02, 2.260E+02
 9.100E+01, 2.056E+02, 2.238E+02
 9.200E+01, 2.060E+02, 2.223E+02
 9.400E+01, 2.062E+02, 2.207E+02
 9.600E+01, 2.064E+02, 2.187E+02
 9.700E+01, 2.063E+02, 2.173E+02
 9.900E+01, 2.061E+02, 2.158E+02
 1.010E+02, 2.058E+02, 2.139E+02
 1.020E+02, 2.054E+02, 2.125E+02
 1.040E+02, 2.050E+02, 2.111E+02
 1.060E+02, 2.043E+02, 2.092E+02
 1.080E+02, 2.035E+02, 2.075E+02
 1.090E+02, 2.028E+02, 2.063E+02
 1.110E+02, 2.020E+02, 2.052E+02
 1.130E+02, 2.008E+02, 2.037E+02
 1.140E+02, 1.998E+02, 2.027E+02
 1.160E+02, 1.987E+02, 2.016E+02
 1.180E+02, 1.972E+02, 2.002E+02
 1.190E+02, 1.959E+02, 1.991E+02
 1.210E+02, 1.947E+02, 1.980E+02
 1.230E+02, 1.931E+02, 1.964E+02
 1.250E+02, 1.916E+02, 1.948E+02
 1.260E+02, 1.904E+02, 1.935E+02
 1.280E+02, 1.893E+02, 1.921E+02
 1.300E+02, 1.878E+02, 1.902E+02
 1.310E+02, 1.867E+02, 1.887E+02
 1.330E+02, 1.856E+02, 1.873E+02
 1.350E+02, 1.841E+02, 1.854E+02
 1.360E+02, 1.831E+02, 1.840E+02
 1.380E+02, 1.820E+02, 1.827E+02
 1.400E+02, 1.807E+02, 1.810E+02
 1.420E+02, 1.794E+02, 1.795E+02
 1.430E+02, 1.785E+02, 1.784E+02
 1.450E+02, 1.776E+02, 1.774E+02
 1.470E+02, 1.765E+02, 1.762E+02
 1.480E+02, 1.758E+02, 1.753E+02
 1.500E+02, 1.750E+02, 1.745E+02
 1.520E+02, 1.739E+02, 1.736E+02
 1.530E+02, 1.731E+02, 1.728E+02
 1.550E+02, 1.723E+02, 1.722E+02
 1.570E+02, 1.712E+02, 1.713E+02
 1.590E+02, 1.700E+02, 1.705E+02
 1.600E+02, 1.690E+02, 1.700E+02
 1.620E+02, 1.681E+02, 1.695E+02
 1.640E+02, 1.667E+02, 1.689E+02
 1.650E+02, 1.657E+02, 1.686E+02
 1.670E+02, 1.646E+02, 1.682E+02
 1.690E+02, 1.631E+02, 1.677E+02
 1.700E+02, 1.620E+02, 1.673E+02
 1.720E+02, 1.610E+02, 1.668E+02
 1.740E+02, 1.596E+02, 1.661E+02
 1.760E+02, 1.583E+02, 1.654E+02
 1.770E+02, 1.573E+02, 1.649E+02
 1.790E+02, 1.564E+02, 1.644E+02
 1.810E+02, 1.552E+02, 1.637E+02
 1.820E+02, 1.544E+02, 1.633E+02
 1.840E+02, 1.537E+02, 1.628E+02
 1.860E+02, 1.528E+02, 1.622E+02
 1.870E+02, 1.521E+02, 1.617E+02
 1.890E+02, 1.515E+02, 1.612E+02
 1.910E+02, 1.507E+02, 1.604E+02
 1.930E+02, 1.500E+02, 1.595E+02
 1.940E+02, 1.495E+02, 1.589E+02
 1.960E+02, 1.490E+02, 1.582E+02
 1.980E+02, 1.483E+02, 1.573E+02
 1.990E+02, 1.479E+02, 1.566E+02
 2.010E+02, 1.475E+02, 1.559E+02
 2.030E+02, 1.470E+02, 1.549E+02
 2.040E+02, 1.466E+02, 1.541E+02
 2.060E+02, 1.463E+02, 1.534E+02
 2.080E+02, 1.459E+02, 1.523E+02
 2.100E+02, 1.456E+02, 1.513E+02
 2.110E+02, 1.453E+02, 1.505E+02
 2.130E+02, 1.450E+02, 1.497E+02
 2.150E+02, 1.445E+02, 1.487E+02
 2.160E+02, 1.442E+02, 1.479E+02
 2.180E+02, 1.438E+02, 1.471E+02
 2.200E+02, 1.432E+02, 1.461E+02
 2.210E+02, 1.428E+02, 1.453E+02
 2.230E+02, 1.424E+02, 1.445E+02
 2.250E+02, 1.419E+02, 1.434E+02
 2.270E+02, 1.415E+02, 1.424E+02
 2.280E+02, 1.412E+02, 1.415E+02
 2.300E+02, 1.408E+02, 1.406E+02
 2.320E+02, 1.403E+02, 1.393E+02
 2.330E+02, 1.400E+02, 1.383E+02
 2.350E+02, 1.395E+02, 1.372E+02
 2.370E+02, 1.390E+02, 1.358E+02
 2.380E+02, 1.385E+02, 1.347E+02
 2.400E+02, 1.380E+02, 1.337E+02
 2.420E+02, 1.374E+02, 1.325E+02
 2.440E+02, 1.367E+02, 1.313E+02
 2.450E+02, 1.362E+02, 1.305E+02
 2.470E+02, 1.356E+02, 1.296E+02
 2.490E+02, 1.349E+02, 1.284E+02
 2.500E+02, 1.343E+02, 1.275E+02
 2.520E+02, 1.338E+02, 1.265E+02
 2.540E+02, 1.330E+02, 1.251E+02
 2.550E+02, 1.324E+02, 1.242E+02
 2.570E+02, 1.319E+02, 1.233E+02
 2.590E+02, 1.311E+02, 1.221E+02
 2.610E+02, 1.303E+02, 1.210E+02
 2.620E+02, 1.297E+02, 1.203E+02
 2.640E+02, 1.291E+02, 1.196E+02
 2.660E+02, 1.283E+02, 1.186E+02
 2.670E+02, 1.278E+02, 1.179E+02
 2.690E+02, 1.272E+02, 1.172E+02
 2.710E+02, 1.264E+02, 1.163E+02
 2.720E+02, 1.258E+02, 1.157E+02
 2.740E+02, 1.252E+02, 1.151E+02
 2.760E+02, 1.244E+02, 1.144E+02
 2.780E+02, 1.236E+02, 1.138E+02
 2.790E+02, 1.230E+02, 1.134E+02
 2.810E+02, 1.223E+02, 1.130E+02
 2.830E+02, 1.214E+02, 1.124E+02
 2.840E+02, 1.207E+02, 1.119E+02
 2.860E+02, 1.199E+02, 1.115E+02
 2.880E+02, 1.189E+02, 1.108E+02
 2.890E+02, 1.180E+02, 1.103E+02
 2.910E+02, 1.172E+02, 1.097E+02
 2.930E+02, 1.162E+02, 1.090E+02
 2.950E+02, 1.152E+02, 1.083E+02
 2.960E+02, 1.145E+02, 1.078E+02
 2.980E+02, 1.139E+02, 1.073E+02
 3.000E+02, 1.130E+02, 1.066E+02
 3.010E+02, 1.124E+02, 1.062E+02
 3.030E+02, 1.117E+02, 1.058E+02
 3.050E+02, 1.108E+02, 1.053E+02
 3.060E+02, 1.101E+02, 1.049E+02
 3.080E+02, 1.094E+02, 1.046E+02
 3.100E+02, 1.084E+02, 1.042E+02
 3.120E+02, 1.074E+02, 1.038E+02
 3.130E+02, 1.067E+02, 1.035E+02
 3.150E+02, 1.061E+02, 1.033E+02
 3.170E+02, 1.052E+02, 1.030E+02
 3.180E+02, 1.047E+02, 1.028E+02
 3.200E+02, 1.041E+02, 1.027E+02
 3.220E+02, 1.034E+02, 1.026E+02
 3.230E+02, 1.029E+02, 1.025E+02
 3.250E+02, 1.023E+02, 1.025E+02
 3.270E+02, 1.016E+02, 1.025E+02
 3.290E+02, 1.009E+02, 1.024E+02
 3.300E+02, 1.005E+02, 1.024E+02
 3.320E+02, 1.000E+02, 1.023E+02
 3.340E+02, 9.945E+01, 1.023E+02
 3.350E+02, 9.906E+01, 1.023E+02
 3.370E+02, 9.871E+01, 1.024E+02
 3.390E+02, 9.827E+01, 1.025E+02
 3.400E+02, 9.797E+01, 1.026E+02
 3.420E+02, 9.766E+01, 1.027E+02
 3.440E+02, 9.722E+01, 1.030E+02
 3.460E+02, 9.676E+01, 1.033E+02
 3.470E+02, 9.640E+01, 1.036E+02
 3.490E+02, 9.602E+01, 1.039E+02
 3.510E+02, 9.550E+01, 1.044E+02
 3.520E+02, 9.510E+01, 1.048E+02
 3.540E+02, 9.470E+01, 1.052E+02
 3.560E+02, 9.416E+01, 1.058E+02
 3.570E+02, 9.376E+01, 1.063E+02
 3.590E+02, 9.336E+01, 1.068E+02
 3.610E+02, 9.284E+01, 1.075E+02
 3.630E+02, 9.237E+01, 1.082E+02
 3.640E+02, 9.203E+01, 1.088E+02
 3.660E+02, 9.172E+01, 1.095E+02
 3.680E+02, 9.133E+01, 1.103E+02
 3.690E+02, 9.107E+01, 1.110E+02
 3.710E+02, 9.082E+01, 1.117E+02
 3.730E+02, 9.051E+01, 1.126E+02
 3.740E+02, 9.028E+01, 1.133E+02
 3.760E+02, 9.005E+01, 1.141E+02
 3.780E+02, 8.976E+01, 1.151E+02
 3.800E+02, 8.949E+01, 1.163E+02
 3.810E+02, 8.931E+01, 1.173E+02
 3.830E+02, 8.916E+01, 1.182E+02
 3.850E+02, 8.900E+01, 1.197E+02
 3.860E+02, 8.891E+01, 1.208E+02
 3.880E+02, 8.885E+01, 1.220E+02
 3.900E+02, 8.880E+01, 1.237E+02
 3.910E+02, 8.878E+01, 1.251E+02
 3.930E+02, 8.876E+01, 1.265E+02
 3.950E+02, 8.873E+01, 1.284E+02
 3.970E+02, 8.869E+01, 1.305E+02
 3.980E+02, 8.866E+01, 1.321E+02
 4.000E+02, 8.863E+01, 1.337E+02
 4.020E+02, 8.861E+01, 1.360E+02
 4.030E+02, 8.861E+01, 1.378E+02
 4.050E+02, 8.863E+01, 1.396E+02
 4.070E+02, 8.869E+01, 1.421E+02
 4.080E+02, 8.875E+01, 1.440E+02
 4.100E+02, 8.884E+01, 1.459E+02
 4.120E+02, 8.900E+01, 1.485E+02
 4.140E+02, 8.920E+01, 1.511E+02
 4.150E+02, 8.938E+01, 1.530E+02
 4.170E+02, 8.958E+01, 1.549E+02
 4.190E+02, 8.988E+01, 1.574E+02
 4.200E+02, 9.014E+01, 1.594E+02
 4.220E+02, 9.042E+01, 1.615E+02
 4.240E+02, 9.081E+01, 1.645E+02
 4.250E+02, 9.113E+01, 1.669E+02
 4.270E+02, 9.146E+01, 1.694E+02
 4.290E+02, 9.192E+01, 1.729E+02
 4.310E+02, 9.241E+01, 1.766E+02
 4.320E+02, 9.281E+01, 1.793E+02
 4.340E+02, 9.322E+01, 1.821E+02
 4.360E+02, 9.379E+01, 1.860E+02
 4.370E+02, 9.424E+01, 1.889E+02
 4.390E+02, 9.470E+01, 1.919E+02
 4.410E+02, 9.535E+01, 1.960E+02
 4.420E+02, 9.585E+01, 1.991E+02
 4.440E+02, 9.636E+01, 2.023E+02
 4.460E+02, 9.705E+01, 2.067E+02
 4.480E+02, 9.775E+01, 2.111E+02
 4.490E+02, 9.828E+01, 2.144E+02
 4.510E+02, 9.886E+01, 2.177E+02
 4.530E+02, 9.967E+01, 2.220E+02
 4.540E+02, 1.003E+02, 2.252E+02
 4.560E+02, 1.010E+02, 2.283E+02
 4.580E+02, 1.020E+02, 2.322E+02
 4.590E+02, 1.027E+02, 2.351E+02
 4.610E+02, 1.035E+02, 2.378E+02
 4.630E+02, 1.047E+02, 2.413E+02
 4.650E+02, 1.059E+02, 2.447E+02
 4.660E+02, 1.068E+02, 2.474E+02
 4.680E+02, 1.078E+02, 2.500E+02
 4.700E+02, 1.092E+02, 2.536E+02
 4.710E+02, 1.103E+02, 2.564E+02
 4.730E+02, 1.114E+02, 2.592E+02
 4.750E+02, 1.130E+02, 2.628E+02
 4.760E+02, 1.142E+02, 2.655E+02
 4.780E+02, 1.154E+02, 2.683E+02
 4.800E+02, 1.171E+02, 2.719E+02
 4.820E+02, 1.188E+02, 2.755E+02
 4.830E+02, 1.202E+02, 2.783E+02
 4.850E+02, 1.216E+02, 2.811E+02
 4.870E+02, 1.234E+02, 2.850E+02
 4.880E+02, 1.248E+02, 2.880E+02
 4.900E+02, 1.263E+02, 2.911E+02
 4.920E+02, 1.282E+02, 2.954E+02
 4.930E+02, 1.297E+02, 2.987E+02
 4.950E+02, 1.311E+02, 3.021E+02
 4.970E+02, 1.330E+02, 3.067E+02
 4.990E+02, 1.349E+02, 3.113E+02
 5.000E+02, 1.364E+02, 3.148E+02
 5.020E+02, 1.379E+02, 3.181E+02
 5.040E+02, 1.400E+02, 3.225E+02
 5.050E+02, 1.416E+02, 3.256E+02
 5.070E+02, 1.434E+02, 3.287E+02
 5.090E+02, 1.458E+02, 3.325E+02
 5.100E+02, 1.477E+02, 3.353E+02
 5.120E+02, 1.497E+02, 3.380E+02
 5.140E+02, 1.525E+02, 3.415E+02
 5.160E+02, 1.552E+02, 3.446E+02
 5.170E+02, 1.573E+02, 3.467E+02
 5.190E+02, 1.594E+02, 3.485E+02
 5.210E+02, 1.623E+02, 3.507E+02
 5.220E+02, 1.646E+02, 3.522E+02
 5.240E+02, 1.668E+02, 3.531E+02
 5.260E+02, 1.699E+02, 3.533E+02
 5.270E+02, 1.723E+02, 3.528E+02
 5.290E+02, 1.747E+02, 3.514E+02
 5.310E+02, 1.780E+02, 3.487E+02
 5.330E+02, 1.813E+02, 3.445E+02
 5.340E+02, 1.837E+02, 3.403E+02
 5.360E+02, 1.862E+02, 3.353E+02
 5.380E+02, 1.894E+02, 3.276E+02
 5.390E+02, 1.919E+02, 3.211E+02
 5.410E+02, 1.943E+02, 3.137E+02
 5.430E+02, 1.974E+02, 3.023E+02
 5.440E+02, 1.996E+02, 2.929E+02
 5.460E+02, 2.018E+02, 2.829E+02
 5.480E+02, 2.046E+02, 2.685E+02
 5.500E+02, 2.073E+02, 2.531E+02
 5.510E+02, 2.092E+02, 2.412E+02
 5.530E+02, 2.112E+02, 2.295E+02
 5.550E+02, 2.138E+02, 2.143E+02
 5.560E+02, 2.158E+02, 2.031E+02
 5.580E+02, 2.178E+02, 1.922E+02
 5.600E+02, 2.206E+02, 1.787E+02
 5.610E+02, 2.226E+02, 1.693E+02
 5.630E+02, 2.247E+02, 1.606E+02
 5.650E+02, 2.274E+02, 1.501E+02
 5.670E+02, 2.302E+02, 1.409E+02
 5.680E+02, 2.322E+02, 1.350E+02
 5.700E+02, 2.342E+02, 1.297E+02
 5.720E+02, 2.369E+02, 1.234E+02
 5.730E+02, 2.390E+02, 1.192E+02
 5.750E+02, 2.411E+02, 1.156E+02
 5.770E+02, 2.439E+02, 1.116E+02
 5.780E+02, 2.461E+02, 1.089E+02
 5.800E+02, 2.484E+02, 1.065E+02
 5.820E+02, 2.514E+02, 1.036E+02
 5.840E+02, 2.546E+02, 1.010E+02
 5.850E+02, 2.570E+02, 9.937E+01
 5.870E+02, 2.595E+02, 9.785E+01
 5.890E+02, 2.629E+02, 9.595E+01
 5.900E+02, 2.656E+02, 9.461E+01
 5.920E+02, 2.682E+02, 9.336E+01
 5.940E+02, 2.716E+02, 9.183E+01
 5.950E+02, 2.742E+02, 9.078E+01
 5.970E+02, 2.766E+02, 8.981E+01
 5.990E+02, 2.799E+02, 8.859E+01
 6.010E+02, 2.830E+02, 8.747E+01
 6.020E+02, 2.853E+02, 8.671E+01
 6.040E+02, 2.875E+02, 8.598E+01
 6.060E+02, 2.903E+02, 8.502E+01
 6.070E+02, 2.923E+02, 8.430E+01
 6.090E+02, 2.943E+02, 8.359E+01
 6.110E+02, 2.968E+02, 8.265E+01
 6.120E+02, 2.985E+02, 8.195E+01
 6.140E+02, 3.000E+02, 8.126E+01
 6.160E+02, 3.019E+02, 8.034E+01
 6.180E+02, 3.036E+02, 7.943E+01
 6.190E+02, 3.047E+02, 7.875E+01
 6.210E+02, 3.056E+02, 7.811E+01
 6.230E+02, 3.061E+02, 7.729E+01
 6.240E+02, 3.060E+02, 7.671E+01
 6.260E+02, 3.054E+02, 7.615E+01
 6.280E+02, 3.040E+02, 7.546E+01
 6.290E+02, 3.024E+02, 7.499E+01
 6.310E+02, 3.003E+02, 7.456E+01
 6.330E+02, 2.966E+02, 7.403E+01
 6.350E+02, 2.919E+02, 7.355E+01
 6.360E+02, 2.879E+02, 7.322E+01
 6.380E+02, 2.834E+02, 7.292E+01
 6.400E+02, 2.767E+02, 7.253E+01
 6.410E+02, 2.711E+02, 7.223E+01
 6.430E+02, 2.647E+02, 7.194E+01
 6.450E+02, 2.556E+02, 7.154E+01
 6.460E+02, 2.483E+02, 7.124E+01
 6.480E+02, 2.404E+02, 7.096E+01
 6.500E+02, 2.293E+02, 7.058E+01
 6.520E+02, 2.176E+02, 7.021E+01
 6.530E+02, 2.087E+02, 6.994E+01
 6.550E+02, 2.000E+02, 6.967E+01
 6.570E+02, 1.885E+02, 6.931E+01
 6.580E+02, 1.800E+02, 6.903E+01
 6.600E+02, 1.717E+02, 6.875E+01
 6.620E+02, 1.611E+02, 6.837E+01
 6.630E+02, 1.537E+02, 6.808E+01
 6.650E+02, 1.467E+02, 6.780E+01
 6.670E+02, 1.381E+02, 6.744E+01
 6.690E+02, 1.302E+02, 6.710E+01
 6.700E+02, 1.248E+02, 6.686E+01
 6.720E+02, 1.201E+02, 6.662E+01
 6.740E+02, 1.145E+02, 6.633E+01
 6.750E+02, 1.106E+02, 6.613E+01
 6.770E+02, 1.072E+02, 6.593E+01
 6.790E+02, 1.030E+02, 6.568E+01
 6.800E+02, 1.002E+02, 6.550E+01
 6.820E+02, 9.790E+01, 6.532E+01
 6.840E+02, 9.517E+01, 6.509E+01
 6.860E+02, 9.269E+01, 6.486E+01
 6.870E+02, 9.096E+01, 6.468E+01
 6.890E+02, 8.940E+01, 6.451E+01
 6.910E+02, 8.749E+01, 6.425E+01
 6.920E+02, 8.623E+01, 6.404E+01
 6.940E+02, 8.509E+01, 6.381E+01
 6.960E+02, 8.364E+01, 6.349E+01
 6.970E+02, 8.259E+01, 6.322E+01
 6.990E+02, 8.162E+01, 6.297E+01
 7.010E+02, 8.040E+01, 6.266E+01
 7.030E+02, 7.929E+01, 6.239E+01
 7.040E+02, 7.851E+01, 6.221E+01
 7.060E+02, 7.778E+01, 6.206E+01
 7.080E+02, 7.686E+01, 6.189E+01
 7.090E+02, 7.622E+01, 6.176E+01
 7.110E+02, 7.561E+01, 6.163E+01
 7.130E+02, 7.486E+01, 6.146E+01
 7.140E+02, 7.432E+01, 6.132E+01
 7.160E+02, 7.377E+01, 6.117E+01
 7.180E+02, 7.306E+01, 6.094E+01
 7.200E+02, 7.234E+01, 6.069E+01
 7.210E+02, 7.182E+01, 6.047E+01
 7.230E+02, 7.129E+01, 6.024E+01
 7.250E+02, 7.060E+01, 5.991E+01
 7.260E+02, 7.008E+01, 5.967E+01
 7.280E+02, 6.956E+01, 5.945E+01
 7.300E+02, 6.888E+01, 5.916E+01
 7.310E+02, 6.837E+01, 5.897E+01
 7.330E+02, 6.788E+01, 5.879E+01
 7.350E+02, 6.725E+01, 5.857E+01
 7.370E+02, 6.665E+01, 5.837E+01
 7.380E+02, 6.623E+01, 5.824E+01
 7.400E+02, 6.582E+01, 5.812E+01
 7.420E+02, 6.531E+01, 5.796E+01
 7.430E+02, 6.496E+01, 5.785E+01
 7.450E+02, 6.463E+01, 5.772E+01
 7.470E+02, 6.423E+01, 5.755E+01
 7.480E+02, 6.394E+01, 5.740E+01
 7.500E+02, 6.368E+01, 5.726E+01
 7.520E+02, 6.336E+01, 5.709E+01
 7.540E+02, 6.306E+01, 5.698E+01
 7.550E+02, 6.284E+01, 5.692E+01
 7.570E+02, 6.262E+01, 5.690E+01
 7.590E+02, 6.232E+01, 5.690E+01
 7.600E+02, 6.210E+01, 5.690E+01
 7.620E+02, 6.188E+01, 5.686E+01
 7.640E+02, 6.158E+01, 5.676E+01
 7.650E+02, 6.137E+01, 5.664E+01
 7.670E+02, 6.116E+01, 5.649E+01
 7.690E+02, 6.088E+01, 5.626E+01
 7.710E+02, 6.061E+01, 5.606E+01
 7.720E+02, 6.041E+01, 5.593E+01
 7.740E+02, 6.021E+01, 5.582E+01
 7.760E+02, 5.993E+01, 5.569E+01
 7.770E+02, 5.972E+01, 5.562E+01
 7.790E+02, 5.951E+01, 5.554E+01
 7.810E+02, 5.923E+01, 5.542E+01
 7.820E+02, 5.901E+01, 5.533E+01
 7.840E+02, 5.880E+01, 5.523E+01
 7.860E+02, 5.852E+01, 5.510E+01
 7.880E+02, 5.826E+01, 5.496E+01
 7.890E+02, 5.807E+01, 5.485E+01
 7.910E+02, 5.789E+01, 5.475E+01
 7.930E+02, 5.766E+01, 5.461E+01
 7.940E+02, 5.750E+01, 5.451E+01
 7.960E+02, 5.734E+01, 5.442E+01
 7.980E+02, 5.714E+01, 5.432E+01
 7.990E+02, 5.699E+01, 5.426E+01
 8.010E+02, 5.686E+01, 5.420E+01
 8.030E+02, 5.668E+01, 5.414E+01
 8.050E+02, 5.650E+01, 5.407E+01
 8.060E+02, 5.637E+01, 5.400E+01
 8.080E+02, 5.624E+01, 5.391E+01
 8.100E+02, 5.607E+01, 5.378E+01
 8.110E+02, 5.594E+01, 5.367E+01
 8.130E+02, 5.580E+01, 5.355E+01
 8.150E+02, 5.560E+01, 5.339E+01
 8.160E+02, 5.544E+01, 5.328E+01
 8.180E+02, 5.527E+01, 5.317E+01
 8.200E+02, 5.503E+01, 5.303E+01
 8.220E+02, 5.477E+01, 5.291E+01
 8.230E+02, 5.457E+01, 5.283E+01
 8.250E+02, 5.439E+01, 5.276E+01
 8.270E+02, 5.417E+01, 5.269E+01
 8.280E+02, 5.402E+01, 5.264E+01
 8.300E+02, 5.389E+01, 5.259E+01
 8.320E+02, 5.374E+01, 5.251E+01
 8.330E+02, 5.365E+01, 5.243E+01
 8.350E+02, 5.355E+01, 5.234E+01
 8.370E+02, 5.342E+01, 5.220E+01
 8.390E+02, 5.329E+01, 5.207E+01
 8.400E+02, 5.319E+01, 5.200E+01
 8.420E+02, 5.309E+01, 5.195E+01
 8.440E+02, 5.293E+01, 5.192E+01
 8.450E+02, 5.281E+01, 5.193E+01
 8.470E+02, 5.266E+01, 5.195E+01
 8.490E+02, 5.246E+01, 5.196E+01
 8.500E+02, 5.229E+01, 5.194E+01
 8.520E+02, 5.211E+01, 5.191E+01
 8.540E+02, 5.186E+01, 5.185E+01
 8.560E+02, 5.163E+01, 5.178E+01
 8.570E+02, 5.146E+01, 5.174E+01
 8.590E+02, 5.130E+01, 5.172E+01
 8.610E+02, 5.110E+01, 5.171E+01
 8.620E+02, 5.096E+01, 5.172E+01
 8.640E+02, 5.083E+01, 5.174E+01
 8.660E+02, 5.068E+01, 5.175E+01
 8.670E+02, 5.057E+01, 5.173E+01
 8.690E+02, 5.047E+01, 5.170E+01
 8.710E+02, 5.034E+01, 5.163E+01
 8.730E+02, 5.023E+01, 5.152E+01
 8.740E+02, 5.014E+01, 5.142E+01
 8.760E+02, 5.005E+01, 5.131E+01
 8.780E+02, 4.992E+01, 5.115E+01
 8.790E+02, 4.982E+01, 5.103E+01
 8.810E+02, 4.971E+01, 5.090E+01
 8.830E+02, 4.957E+01, 5.076E+01
 8.840E+02, 4.947E+01, 5.067E+01
 8.860E+02, 4.940E+01, 5.061E+01
 8.880E+02, 4.933E+01, 5.057E+01
 8.900E+02, 4.929E+01, 5.057E+01
 8.910E+02, 4.928E+01, 5.057E+01
 8.930E+02, 4.928E+01, 5.055E+01
 8.950E+02, 4.928E+01, 5.052E+01
 8.960E+02, 4.925E+01, 5.047E+01
 8.980E+02, 4.920E+01, 5.042E+01
 9.000E+02, 4.909E+01, 5.036E+01
 9.010E+02, 4.899E+01, 5.035E+01
 9.030E+02, 4.887E+01, 5.036E+01
 9.050E+02, 4.870E+01, 5.042E+01
 9.070E+02, 4.855E+01, 5.052E+01
 9.080E+02, 4.845E+01, 5.060E+01
 9.100E+02, 4.836E+01, 5.067E+01
 9.120E+02, 4.827E+01, 5.072E+01
 9.130E+02, 4.821E+01, 5.073E+01
 9.150E+02, 4.815E+01, 5.072E+01
 9.170E+02, 4.807E+01, 5.069E+01
 9.180E+02, 4.800E+01, 5.066E+01
 9.200E+02, 4.793E+01, 5.063E+01
 9.220E+02, 4.784E+01, 5.060E+01
 9.240E+02, 4.773E+01, 5.057E+01
 9.250E+02, 4.765E+01, 5.055E+01
 9.270E+02, 4.758E+01, 5.051E+01
 9.290E+02, 4.747E+01, 5.046E+01
 9.300E+02, 4.739E+01, 5.041E+01
 9.320E+02, 4.732E+01, 5.036E+01
 9.340E+02, 4.722E+01, 5.027E+01
 9.350E+02, 4.715E+01, 5.021E+01
 9.370E+02, 4.709E+01, 5.017E+01
 9.390E+02, 4.702E+01, 5.011E+01
 9.410E+02, 4.696E+01, 5.007E+01
 9.420E+02, 4.693E+01, 5.004E+01
 9.440E+02, 4.689E+01, 5.001E+01
 9.460E+02, 4.683E+01, 4.995E+01
 9.470E+02, 4.678E+01, 4.990E+01
 9.490E+02, 4.672E+01, 4.983E+01
 9.510E+02, 4.663E+01, 4.973E+01
 9.520E+02, 4.655E+01, 4.966E+01
 9.540E+02, 4.646E+01, 4.961E+01
 9.560E+02, 4.634E+01, 4.957E+01
 9.580E+02, 4.623E+01, 4.955E+01
 9.590E+02, 4.614E+01, 4.955E+01
 9.610E+02, 4.606E+01, 4.956E+01
 9.630E+02, 4.596E+01, 4.955E+01
 9.640E+02, 4.588E+01, 4.953E+01
 9.660E+02, 4.582E+01, 4.950E+01
 9.680E+02, 4.574E+01, 4.945E+01
 9.690E+02, 4.569E+01, 4.941E+01
 9.710E+02, 4.565E+01, 4.940E+01
 9.730E+02, 4.560E+01, 4.941E+01
 9.750E+02, 4.555E+01, 4.945E+01
 9.760E+02, 4.551E+01, 4.950E+01
 9.780E+02, 4.545E+01, 4.955E+01
 9.800E+02, 4.537E+01, 4.959E+01
 9.810E+02, 4.530E+01, 4.960E+01
 9.830E+02, 4.522E+01, 4.960E+01
 9.850E+02, 4.512E+01, 4.956E+01
 9.860E+02, 4.506E+01, 4.951E+01
