s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_4p67_025","HRRPUA-CONE_4p67_025","WALL TEMPERATURE-CONE_4p67_050","HRRPUA-CONE_4p67_050","WALL TEMPERATURE-CONE_4p67_075","HRRPUA-CONE_4p67_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 2.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 3.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 6.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 7.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 8.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 9.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 2.138E+01
 1.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.114E+01, 4.479E+01
 1.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.114E+01, 7.950E+01
 1.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.822E+01, 1.211E+02
 1.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.822E+01, 1.718E+02
 1.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.321E+01, 2.334E+02
 1.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.321E+01, 2.980E+02
 2.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.751E+01, 3.640E+02
 2.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.751E+01, 4.297E+02
 2.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 6.126E+01, 4.941E+02
 2.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 6.126E+01, 5.562E+02
 2.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 6.462E+01, 6.179E+02
 2.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 1.759E+01, 6.462E+01, 6.763E+02
 2.600E+01, 2.700E+01, 0.000E+00, 3.640E+01, 3.211E+01, 6.769E+01, 7.261E+02
 2.700E+01, 2.700E+01, 0.000E+00, 3.640E+01, 5.598E+01, 6.769E+01, 7.690E+02
 2.800E+01, 2.700E+01, 0.000E+00, 4.111E+01, 8.302E+01, 7.054E+01, 8.014E+02
 2.900E+01, 2.700E+01, 0.000E+00, 4.111E+01, 1.148E+02, 7.054E+01, 8.330E+02
 3.000E+01, 2.700E+01, 0.000E+00, 4.444E+01, 1.487E+02, 7.320E+01, 8.631E+02
 3.100E+01, 2.700E+01, 0.000E+00, 4.444E+01, 1.816E+02, 7.320E+01, 8.824E+02
 3.200E+01, 2.700E+01, 0.000E+00, 4.730E+01, 2.133E+02, 7.572E+01, 8.944E+02
 3.300E+01, 2.700E+01, 0.000E+00, 4.730E+01, 2.479E+02, 7.572E+01, 9.002E+02
 3.400E+01, 2.700E+01, 0.000E+00, 4.981E+01, 2.835E+02, 7.811E+01, 9.050E+02
 3.500E+01, 2.700E+01, 0.000E+00, 4.981E+01, 3.172E+02, 7.811E+01, 9.044E+02
 3.600E+01, 2.700E+01, 0.000E+00, 5.205E+01, 3.508E+02, 8.039E+01, 8.977E+02
 3.700E+01, 2.700E+01, 0.000E+00, 5.205E+01, 3.843E+02, 8.039E+01, 8.905E+02
 3.800E+01, 2.700E+01, 0.000E+00, 5.411E+01, 4.156E+02, 8.259E+01, 8.828E+02
 3.900E+01, 2.700E+01, 0.000E+00, 5.411E+01, 4.452E+02, 8.259E+01, 8.749E+02
 4.000E+01, 2.700E+01, 0.000E+00, 5.601E+01, 4.717E+02, 8.470E+01, 8.669E+02
 4.100E+01, 2.700E+01, 0.000E+00, 5.601E+01, 4.964E+02, 8.470E+01, 8.589E+02
 4.200E+01, 2.700E+01, 0.000E+00, 5.779E+01, 5.179E+02, 8.673E+01, 8.509E+02
 4.300E+01, 2.700E+01, 0.000E+00, 5.779E+01, 5.374E+02, 8.673E+01, 8.406E+02
 4.400E+01, 2.700E+01, 0.000E+00, 5.947E+01, 5.538E+02, 8.870E+01, 8.272E+02
 4.500E+01, 2.700E+01, 0.000E+00, 5.947E+01, 5.671E+02, 8.870E+01, 8.135E+02
 4.600E+01, 2.700E+01, 0.000E+00, 6.106E+01, 5.795E+02, 9.060E+01, 7.997E+02
 4.700E+01, 2.700E+01, 0.000E+00, 6.106E+01, 5.919E+02, 9.060E+01, 7.857E+02
 4.800E+01, 2.700E+01, 0.000E+00, 6.259E+01, 6.026E+02, 9.245E+01, 7.648E+02
 4.900E+01, 2.700E+01, 0.000E+00, 6.259E+01, 6.126E+02, 9.245E+01, 7.401E+02
 5.000E+01, 2.700E+01, 0.000E+00, 6.405E+01, 6.201E+02, 9.424E+01, 7.152E+02
 5.100E+01, 2.700E+01, 0.000E+00, 6.405E+01, 6.254E+02, 9.424E+01, 6.855E+02
 5.200E+01, 2.700E+01, 0.000E+00, 6.546E+01, 6.306E+02, 9.599E+01, 6.511E+02
 5.300E+01, 2.700E+01, 0.000E+00, 6.546E+01, 6.357E+02, 9.599E+01, 6.164E+02
 5.400E+01, 2.700E+01, 0.000E+00, 6.682E+01, 6.407E+02, 9.769E+01, 5.816E+02
